company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,othercostofrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 16:30:17+00:00,-3.36,-3.36,160000000.0,-3.36,522000000.0,9000000.0,-667000000.0,-667000000.0,,-667000000.0,128000000.0,381000000.0,0.0,,-133000000.0,11000000.0,58000000.0,128000000.0,253000000.0,27000000.0,751000000.0,-498000000.0,-160000000.0,-658000000.0,381000000.0,198500000.0,198000000.0,198000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q2YTD,2016-01-01,2016-06-30,,-6.88,-6.88,337000000.0,-6.88,1028000000.0,7000000.0,-1291000000.0,-1291000000.0,,-1291000000.0,252000000.0,665000000.0,,,-149000000.0,21000000.0,103000000.0,252000000.0,413000000.0,59000000.0,1489000000.0,-1076000000.0,-208000000.0,-1284000000.0,665000000.0,198500000.0,198000000.0,198000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q2TTM,2015-07-01,2016-06-30,,-18.67,-18.67,769000000.0,-18.67,3619000000.0,-724000000.0,-3181000000.0,-3181000000.0,,-3182000000.0,500000000.0,1404000000.0,1000000.0,,-33000000.0,37000000.0,236000000.0,500000000.0,904000000.0,115000000.0,4661000000.0,-3757000000.0,-148000000.0,-3905000000.0,1404000000.0,198500000.0,198000000.0,198000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:30:35+00:00,-3.52,-3.52,177000000.0,-3.52,506000000.0,-2000000.0,-624000000.0,-624000000.0,,-624000000.0,124000000.0,284000000.0,0.0,,-16000000.0,10000000.0,45000000.0,124000000.0,160000000.0,32000000.0,738000000.0,-578000000.0,-48000000.0,-626000000.0,284000000.0,177300000.0,177000000.0,177000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q1TTM,2015-04-01,2016-03-31,,-21.4,-21.4,857000000.0,-21.4,4618000000.0,-1307000000.0,-3506000000.0,-3506000000.0,,-3507000000.0,497000000.0,1492000000.0,1000000.0,,68000000.0,43000000.0,232000000.0,497000000.0,995000000.0,126000000.0,5750000000.0,-4755000000.0,-58000000.0,-4813000000.0,1492000000.0,177300000.0,177000000.0,177000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q4,2017-10-01,2017-12-31,,0.47,0.47,127000000.0,0.47,,-38000000.0,95000000.0,95000000.0,,96000000.0,178000000.0,509000000.0,-1000000.0,,-103000000.0,-33000000.0,54000000.0,178000000.0,331000000.0,23000000.0,148000000.0,183000000.0,-126000000.0,57000000.0,509000000.0,200500000.0,199000000.0,200000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,FY,2017-01-01,2017-12-31,2018-02-20 16:44:37+00:00,2.14,2.14,467000000.0,2.13,0.0,-41000000.0,427000000.0,427000000.0,,429000000.0,515000000.0,1767000000.0,-2000000.0,,-40000000.0,64000000.0,206000000.0,515000000.0,1252000000.0,89000000.0,737000000.0,515000000.0,-129000000.0,386000000.0,1767000000.0,200500000.0,199000000.0,200000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 16:33:08+00:00,0.44,0.44,124000000.0,0.44,,-19000000.0,87000000.0,87000000.0,,87000000.0,80000000.0,439000000.0,0.0,,-22000000.0,70000000.0,53000000.0,80000000.0,359000000.0,22000000.0,247000000.0,112000000.0,-44000000.0,68000000.0,439000000.0,197700000.0,199000000.0,200000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.67,1.67,340000000.0,1.66,,-3000000.0,332000000.0,332000000.0,,333000000.0,337000000.0,1258000000.0,-1000000.0,,63000000.0,97000000.0,152000000.0,337000000.0,921000000.0,66000000.0,589000000.0,332000000.0,-3000000.0,329000000.0,1258000000.0,197700000.0,199000000.0,200000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.95,1.95,455000000.0,1.94,,8000000.0,345000000.0,345000000.0,,346000000.0,470000000.0,1673000000.0,-1000000.0,,-3000000.0,105000000.0,199000000.0,470000000.0,1203000000.0,88000000.0,759000000.0,444000000.0,-91000000.0,353000000.0,1673000000.0,197700000.0,199000000.0,200000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 16:15:16+00:00,0.49,0.49,110000000.0,0.49,,9000000.0,98000000.0,98000000.0,,99000000.0,129000000.0,402000000.0,-1000000.0,,30000000.0,13000000.0,51000000.0,129000000.0,273000000.0,22000000.0,174000000.0,99000000.0,8000000.0,107000000.0,402000000.0,202000000.0,199000000.0,200000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.23,1.23,216000000.0,1.22,,16000000.0,245000000.0,245000000.0,,246000000.0,257000000.0,819000000.0,-1000000.0,,85000000.0,27000000.0,99000000.0,257000000.0,562000000.0,44000000.0,342000000.0,220000000.0,41000000.0,261000000.0,819000000.0,202000000.0,199000000.0,200000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.75,1.75,451000000.0,1.74,,31000000.0,306000000.0,306000000.0,,307000000.0,521000000.0,1626000000.0,-1000000.0,,48000000.0,48000000.0,229000000.0,521000000.0,1105000000.0,88000000.0,728000000.0,377000000.0,-40000000.0,337000000.0,1626000000.0,202000000.0,199000000.0,200000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 16:19:03+00:00,0.74,0.74,106000000.0,0.73,,7000000.0,147000000.0,147000000.0,,147000000.0,128000000.0,417000000.0,0.0,,55000000.0,14000000.0,48000000.0,128000000.0,289000000.0,22000000.0,168000000.0,121000000.0,33000000.0,154000000.0,417000000.0,198600000.0,199000000.0,200000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q1TTM,2016-04-01,2017-03-31,,-2.1,-2.1,501000000.0,-2.11,522000000.0,31000000.0,-459000000.0,-459000000.0,,-459000000.0,520000000.0,1605000000.0,,,-115000000.0,46000000.0,236000000.0,520000000.0,1085000000.0,93000000.0,1305000000.0,-220000000.0,-208000000.0,-428000000.0,1605000000.0,198600000.0,199000000.0,200000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2018.0,Q3,2018-07-01,2018-09-30,2018-10-31 16:33:08+00:00,1.12,1.12,163000000.0,1.11,,-6000000.0,224000000.0,224000000.0,,224000000.0,92000000.0,711000000.0,,,-54000000.0,107000000.0,54000000.0,92000000.0,619000000.0,23000000.0,324000000.0,295000000.0,-77000000.0,218000000.0,711000000.0,200000000.0,200000000.0,201000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2018.0,Q2,2018-04-01,2018-06-30,2018-07-31 16:15:16+00:00,0.6,0.6,151000000.0,0.59,,14000000.0,119000000.0,119000000.0,,119000000.0,156000000.0,679000000.0,0.0,,-145000000.0,21000000.0,51000000.0,156000000.0,523000000.0,22000000.0,223000000.0,300000000.0,-167000000.0,133000000.0,679000000.0,198300000.0,200000000.0,201000000.0
