company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 14:24:38+00:00,-1000000.0,485000000.0,29000000.0,,-796000000.0,817000000.0,1607000000.0,349000000.0,-898000000.0,577000000.0,,,,349000000.0,-898000000.0,577000000.0,28000000.0,-1472000000.0,-1472000000.0,,2360000000.0,,,,,-926000000.0,-2071000000.0,-4000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q2TTM,2014-07-01,2015-06-30,,-19000000.0,951000000.0,637000000.0,,-1277000000.0,821000000.0,3422000000.0,157000000.0,-1382000000.0,1231000000.0,,,,157000000.0,-1382000000.0,1231000000.0,6000000.0,-834000000.0,-834000000.0,,2391000000.0,,,,,-2000000000.0,-4071000000.0,-15000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q2,2015-04-01,2015-06-30,,-1000000.0,248000000.0,,,-431000000.0,2000000.0,215000000.0,-701000000.0,-412000000.0,372000000.0,,,,-701000000.0,-412000000.0,372000000.0,-741000000.0,-992000000.0,-992000000.0,,1547000000.0,,,,,-411000000.0,-915000000.0,-3000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:27:31+00:00,0.0,237000000.0,29000000.0,,-365000000.0,815000000.0,1392000000.0,1050000000.0,-486000000.0,205000000.0,,,,1050000000.0,-486000000.0,205000000.0,769000000.0,-480000000.0,-480000000.0,,813000000.0,,,,,-515000000.0,-1156000000.0,-1000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q1TTM,2014-04-01,2015-03-31,,-33000000.0,916000000.0,639000000.0,,-695000000.0,821000000.0,3779000000.0,892000000.0,-1443000000.0,1227000000.0,,,,892000000.0,-1443000000.0,1227000000.0,676000000.0,136000000.0,136000000.0,,870000000.0,,,,,-2049000000.0,-3697000000.0,-11000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,FY,2016-01-01,2016-12-31,2018-02-20 16:44:37+00:00,-486000000.0,572000000.0,405000000.0,,421000000.0,779000000.0,536000000.0,715000000.0,-991000000.0,826000000.0,,,,715000000.0,-991000000.0,826000000.0,550000000.0,-1230000000.0,-1230000000.0,,1063000000.0,,0.0,,-25000000.0,-885000000.0,-578000000.0,-22000000.0,,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q4,2016-10-01,2016-12-31,,11000000.0,115000000.0,6000000.0,,100000000.0,2000000.0,,,-162000000.0,239000000.0,,,,,-162000000.0,239000000.0,77000000.0,13000000.0,13000000.0,,11000000.0,,,,,-179000000.0,-2000000.0,,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-31 16:08:28+00:00,-497000000.0,457000000.0,399000000.0,,321000000.0,777000000.0,536000000.0,715000000.0,-829000000.0,587000000.0,,,,715000000.0,-829000000.0,587000000.0,473000000.0,-1243000000.0,-1243000000.0,,1052000000.0,,,,-25000000.0,-706000000.0,-576000000.0,-22000000.0,,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q3TTM,2015-10-01,2016-09-30,,-497000000.0,653000000.0,403000000.0,,395000000.0,779000000.0,1002000000.0,706000000.0,-1142000000.0,907000000.0,,,,706000000.0,-1142000000.0,907000000.0,471000000.0,-1906000000.0,-1906000000.0,,1765000000.0,,,,-25000000.0,-1023000000.0,-1052000000.0,-23000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q3,2016-07-01,2016-09-30,,-2000000.0,120000000.0,370000000.0,,42000000.0,,,-12000000.0,116000000.0,209000000.0,,,,-12000000.0,116000000.0,209000000.0,313000000.0,48000000.0,48000000.0,,-1000000.0,,,,-25000000.0,-227000000.0,-1000000.0,-11000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-01 16:30:17+00:00,-495000000.0,337000000.0,29000000.0,,279000000.0,777000000.0,536000000.0,727000000.0,-945000000.0,378000000.0,,,,727000000.0,-945000000.0,378000000.0,160000000.0,-1291000000.0,-1291000000.0,,1053000000.0,,,,0.0,-479000000.0,-575000000.0,-11000000.0,,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q2TTM,2015-07-01,2016-06-30,,-619000000.0,769000000.0,90000000.0,,-243000000.0,779000000.0,1528000000.0,758000000.0,-1645000000.0,1010000000.0,,,,758000000.0,-1645000000.0,1010000000.0,123000000.0,-3181000000.0,-3181000000.0,,3665000000.0,,57000000.0,,,-1173000000.0,-1530000000.0,-19000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q2,2016-04-01,2016-06-30,,-494000000.0,160000000.0,26000000.0,,278000000.0,1000000.0,,-8000000.0,-670000000.0,306000000.0,,,,-8000000.0,-670000000.0,306000000.0,-372000000.0,-667000000.0,-667000000.0,,535000000.0,,,,,-202000000.0,,-9000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:30:35+00:00,-1000000.0,177000000.0,3000000.0,,1000000.0,776000000.0,536000000.0,735000000.0,-275000000.0,72000000.0,,,,735000000.0,-275000000.0,72000000.0,532000000.0,-624000000.0,-624000000.0,,518000000.0,,,,0.0,-277000000.0,-575000000.0,-2000000.0,,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q1TTM,2015-04-01,2016-03-31,,-126000000.0,857000000.0,64000000.0,,-952000000.0,780000000.0,1743000000.0,65000000.0,-1387000000.0,1076000000.0,,,,65000000.0,-1387000000.0,1076000000.0,-246000000.0,-3506000000.0,-3506000000.0,,4677000000.0,,57000000.0,,,-1382000000.0,-2445000000.0,-13000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q4,2017-10-01,2017-12-31,,-100000000.0,127000000.0,22000000.0,,66000000.0,1000000.0,,,-414000000.0,301000000.0,,,,,-414000000.0,301000000.0,-113000000.0,95000000.0,95000000.0,,13000000.0,,,,,-336000000.0,,-1000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,FY,2017-01-01,2017-12-31,2018-02-20 16:44:37+00:00,-110000000.0,467000000.0,96000000.0,,10000000.0,3000000.0,0.0,-13000000.0,-1168000000.0,952000000.0,,,,-13000000.0,-1168000000.0,952000000.0,-229000000.0,427000000.0,427000000.0,,48000000.0,,0.0,,-25000000.0,-1179000000.0,-1000000.0,-15000000.0,,50000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 16:33:08+00:00,-10000000.0,340000000.0,74000000.0,,-56000000.0,2000000.0,,-13000000.0,-754000000.0,651000000.0,,,,-13000000.0,-754000000.0,651000000.0,-116000000.0,332000000.0,332000000.0,,35000000.0,0.0,,,-25000000.0,-843000000.0,-1000000.0,-14000000.0,,50000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q3TTM,2016-10-01,2017-09-30,,1000000.0,455000000.0,80000000.0,,44000000.0,4000000.0,,-13000000.0,-916000000.0,890000000.0,,,,-13000000.0,-916000000.0,890000000.0,-39000000.0,345000000.0,345000000.0,,46000000.0,,,,-25000000.0,-1022000000.0,-3000000.0,-14000000.0,,50000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q3,2017-07-01,2017-09-30,,-4000000.0,124000000.0,46000000.0,,-42000000.0,,,-6000000.0,-261000000.0,177000000.0,,,,-6000000.0,-261000000.0,177000000.0,-90000000.0,87000000.0,87000000.0,,8000000.0,,,,,-328000000.0,,-6000000.0,,25000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-31 16:15:16+00:00,-6000000.0,216000000.0,28000000.0,,-14000000.0,2000000.0,,-7000000.0,-493000000.0,474000000.0,,,,-7000000.0,-493000000.0,474000000.0,-26000000.0,245000000.0,245000000.0,,27000000.0,,,,-25000000.0,-515000000.0,-1000000.0,-8000000.0,,25000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q2TTM,2016-07-01,2017-06-30,,3000000.0,451000000.0,404000000.0,,128000000.0,4000000.0,,-19000000.0,-539000000.0,922000000.0,,,,-19000000.0,-539000000.0,922000000.0,364000000.0,306000000.0,306000000.0,,37000000.0,,,,-50000000.0,-921000000.0,-4000000.0,-19000000.0,,25000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q2,2017-04-01,2017-06-30,,3000000.0,110000000.0,28000000.0,,83000000.0,2000000.0,,-5000000.0,-242000000.0,304000000.0,,,,-5000000.0,-242000000.0,304000000.0,57000000.0,98000000.0,98000000.0,,13000000.0,,,,,-273000000.0,,-7000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 16:19:03+00:00,-9000000.0,106000000.0,,,-97000000.0,,,-2000000.0,-251000000.0,170000000.0,,,,-2000000.0,-251000000.0,170000000.0,-83000000.0,147000000.0,147000000.0,,14000000.0,0.0,,,-25000000.0,-242000000.0,-1000000.0,-1000000.0,,25000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2017.0,Q1TTM,2016-04-01,2017-03-31,,-494000000.0,501000000.0,402000000.0,,323000000.0,3000000.0,,-22000000.0,-967000000.0,924000000.0,,,,-22000000.0,-967000000.0,924000000.0,-65000000.0,-459000000.0,-459000000.0,,559000000.0,,,,-50000000.0,-850000000.0,-4000000.0,-21000000.0,,25000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2018.0,Q3YTD,2018-01-01,2018-09-30,2018-10-31 16:33:08+00:00,-26000000.0,447000000.0,33000000.0,,180000000.0,1000000.0,,-21000000.0,-1131000000.0,1097000000.0,,,,-21000000.0,-1131000000.0,1097000000.0,-55000000.0,429000000.0,429000000.0,,41000000.0,0.0,,,0.0,-1138000000.0,-14000000.0,-8000000.0,,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2018.0,Q3TTM,2017-10-01,2018-09-30,,-126000000.0,574000000.0,55000000.0,,246000000.0,2000000.0,,-21000000.0,-1545000000.0,1398000000.0,,,,-21000000.0,-1545000000.0,1398000000.0,-168000000.0,524000000.0,524000000.0,,54000000.0,,,,,-1474000000.0,-14000000.0,-9000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2018.0,Q3,2018-07-01,2018-09-30,,,163000000.0,10000000.0,,-49000000.0,,,-12000000.0,-365000000.0,349000000.0,,,,-12000000.0,-365000000.0,349000000.0,-28000000.0,224000000.0,224000000.0,,11000000.0,,,,,-375000000.0,-5000000.0,-7000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2018.0,Q2TTM,2017-07-01,2018-06-30,,-130000000.0,535000000.0,91000000.0,,253000000.0,2000000.0,,-15000000.0,-1441000000.0,1226000000.0,,,,-15000000.0,-1441000000.0,1226000000.0,-230000000.0,387000000.0,387000000.0,,51000000.0,,,,,-1427000000.0,-9000000.0,-8000000.0,,25000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2018.0,Q2,2018-04-01,2018-06-30,,-5000000.0,151000000.0,21000000.0,,198000000.0,1000000.0,,,-390000000.0,488000000.0,,,,,-390000000.0,488000000.0,98000000.0,119000000.0,119000000.0,,20000000.0,,,,,-406000000.0,-1000000.0,,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2018.0,Q2YTD,2018-01-01,2018-06-30,2018-07-31 16:15:16+00:00,-26000000.0,284000000.0,23000000.0,,229000000.0,1000000.0,,-9000000.0,-766000000.0,748000000.0,,,,-9000000.0,-766000000.0,748000000.0,-27000000.0,205000000.0,205000000.0,,30000000.0,,,,0.0,-763000000.0,-9000000.0,-1000000.0,,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2018.0,Q1,2018-01-01,2018-03-31,2018-05-01 16:19:03+00:00,-21000000.0,133000000.0,2000000.0,,31000000.0,,,-9000000.0,-376000000.0,260000000.0,,,,-9000000.0,-376000000.0,260000000.0,-125000000.0,86000000.0,86000000.0,,10000000.0,0.0,,,0.0,-357000000.0,-8000000.0,-1000000.0,,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2018.0,Q1TTM,2017-04-01,2018-03-31,,-122000000.0,494000000.0,98000000.0,,138000000.0,3000000.0,,-20000000.0,-1293000000.0,1042000000.0,,,,-20000000.0,-1293000000.0,1042000000.0,-271000000.0,366000000.0,366000000.0,,44000000.0,,,,,-1294000000.0,-8000000.0,-15000000.0,,25000000.0
