company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 16:45:17+00:00,0.57,0.57,0.385,194000000.0,0.57,2000000.0,85000000.0,,139000000.0,139000000.0,,138000000.0,1000000.0,1160000000.0,1781000000.0,,,,12000000.0,109000000.0,,,0.0,1160000000.0,621000000.0,104000000.0,305000000.0,316000000.0,-92000000.0,224000000.0,1781000000.0,242100000.0,241200000.0,242100000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.86,0.86,0.77,389000000.0,0.86,2000000.0,130000000.0,,213000000.0,213000000.0,,263000000.0,4000000.0,2517000000.0,3685000000.0,,-54000000.0,,23000000.0,234000000.0,,,,2517000000.0,1168000000.0,223000000.0,625000000.0,543000000.0,-200000000.0,343000000.0,3685000000.0,242100000.0,241200000.0,242100000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.37,0.37,1.54,777000000.0,0.37,591000000.0,297000000.0,,103000000.0,103000000.0,,-20000000.0,9000000.0,5000000000.0,7658000000.0,,118000000.0,,43000000.0,460000000.0,,,-4000000.0,5000000000.0,2658000000.0,473000000.0,1828000000.0,830000000.0,-430000000.0,400000000.0,7658000000.0,242100000.0,241200000.0,242100000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 11:25:28+00:00,0.29,0.29,0.385,195000000.0,0.29,0.0,45000000.0,,74000000.0,74000000.0,,125000000.0,3000000.0,1357000000.0,1904000000.0,,-54000000.0,,11000000.0,125000000.0,,,0.0,1357000000.0,547000000.0,119000000.0,320000000.0,227000000.0,-108000000.0,119000000.0,1904000000.0,431000000.0,240600000.0,431000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.44,0.44,1.54,773000000.0,0.44,589000000.0,295000000.0,,119000000.0,119000000.0,,162000000.0,11000000.0,4942000000.0,7602000000.0,,-54000000.0,,53000000.0,453000000.0,,,,4942000000.0,2660000000.0,484000000.0,1815000000.0,845000000.0,-431000000.0,414000000.0,7602000000.0,431000000.0,240600000.0,431000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q4,2012-10-01,2012-12-31,,-4.76,-4.76,0.4,838000000.0,-4.76,,355000000.0,,-592000000.0,1089000000.0,331000000.0,-1129000000.0,6000000.0,4347000000.0,7054000000.0,-2012000000.0,526000000.0,516000000.0,47000000.0,540000000.0,1000000.0,,5000000.0,4347000000.0,2708000000.0,449000000.0,1378000000.0,1330000000.0,-402000000.0,928000000.0,7055000000.0,104000000.0,242600000.0,243000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.75,0.75,1.2,496000000.0,0.75,,298000000.0,,181000000.0,512000000.0,-331000000.0,712000000.0,-6000000.0,2610000000.0,4523000000.0,,-526000000.0,,25000000.0,337000000.0,,,1000000.0,2610000000.0,1913000000.0,295000000.0,833000000.0,1080000000.0,-270000000.0,810000000.0,4523000000.0,442200000.0,242600000.0,242900000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.86,0.86,1.6,554000000.0,0.86,-126000000.0,259000000.0,,207000000.0,449000000.0,-242000000.0,683000000.0,-5000000.0,2766000000.0,4718000000.0,,-472000000.0,,34000000.0,504000000.0,,,1000000.0,2766000000.0,1952000000.0,346000000.0,932000000.0,1020000000.0,-312000000.0,708000000.0,4718000000.0,442200000.0,242600000.0,242900000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.79,-0.79,0.8,335000000.0,-0.79,,119000000.0,,-193000000.0,201000000.0,-394000000.0,31000000.0,-4000000.0,1754000000.0,2814000000.0,,-220000000.0,,14000000.0,223000000.0,,,,1754000000.0,1060000000.0,196000000.0,558000000.0,502000000.0,-182000000.0,320000000.0,2814000000.0,443700000.0,242600000.0,443700000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.5,0.5,1.59,589000000.0,0.5,-2000000.0,243000000.0,,120000000.0,425000000.0,-305000000.0,287000000.0,-1000000.0,3187000000.0,5277000000.0,,-166000000.0,,36000000.0,511000000.0,,,,3187000000.0,2090000000.0,360000000.0,1098000000.0,992000000.0,-324000000.0,668000000.0,5277000000.0,443700000.0,242600000.0,443700000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 16:39:19+00:00,-1.66,-1.66,0.4,167000000.0,-1.66,,23000000.0,,-403000000.0,39000000.0,-442000000.0,-355000000.0,-2000000.0,974000000.0,1412000000.0,,-46000000.0,,2000000.0,113000000.0,,,0.0,974000000.0,438000000.0,98000000.0,280000000.0,158000000.0,-96000000.0,62000000.0,1412000000.0,213900000.0,242600000.0,213900000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.2,0.2,1.57,615000000.0,0.2,,232000000.0,,49000000.0,402000000.0,-353000000.0,39000000.0,2000000.0,3567000000.0,5656000000.0,,8000000.0,,36000000.0,510000000.0,,,,3567000000.0,2089000000.0,366000000.0,1125000000.0,964000000.0,-330000000.0,634000000.0,5656000000.0,213900000.0,242600000.0,213900000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 17:49:07+00:00,1.19,1.19,1.6,706000000.0,1.18,0.0,311000000.0,,295000000.0,1030000000.0,223000000.0,295000000.0,,3490000000.0,5838000000.0,-958000000.0,,512000000.0,43000000.0,458000000.0,,,,3490000000.0,2348000000.0,398000000.0,1164000000.0,1184000000.0,-355000000.0,829000000.0,5838000000.0,247900000.0,242600000.0,244500000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q4,2013-10-01,2013-12-31,,0.15,0.15,0.4,178000000.0,0.15,,23000000.0,,38000000.0,561000000.0,435000000.0,-28000000.0,-3000000.0,869000000.0,1322000000.0,-958000000.0,69000000.0,512000000.0,10000000.0,104000000.0,,,,869000000.0,453000000.0,109000000.0,282000000.0,171000000.0,-99000000.0,72000000.0,1322000000.0,247900000.0,242600000.0,244500000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.04,1.04,1.2,528000000.0,1.03,,288000000.0,,257000000.0,469000000.0,-212000000.0,323000000.0,3000000.0,2621000000.0,4516000000.0,,-69000000.0,,33000000.0,354000000.0,,,,2621000000.0,1895000000.0,289000000.0,882000000.0,1013000000.0,-256000000.0,757000000.0,4516000000.0,241600000.0,242600000.0,245100000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q3TTM,2012-10-01,2013-09-30,,-3.72,-3.72,1.6,1366000000.0,-3.73,,643000000.0,,-335000000.0,1558000000.0,119000000.0,-806000000.0,9000000.0,6968000000.0,11570000000.0,-2012000000.0,457000000.0,516000000.0,80000000.0,894000000.0,1000000.0,,5000000.0,6968000000.0,4603000000.0,738000000.0,2260000000.0,2343000000.0,-658000000.0,1685000000.0,11571000000.0,241600000.0,242600000.0,245100000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q3,2013-07-01,2013-09-30,2014-11-10 14:31:17+00:00,1.25,1.25,0.4,175000000.0,1.24,,187000000.0,,304000000.0,307000000.0,-3000000.0,302000000.0,2000000.0,775000000.0,1638000000.0,,,,15000000.0,121000000.0,,,,775000000.0,863000000.0,88000000.0,296000000.0,567000000.0,-73000000.0,494000000.0,1638000000.0,241600000.0,242600000.0,245100000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.21,-0.21,0.8,353000000.0,-0.21,,101000000.0,,-47000000.0,162000000.0,-209000000.0,21000000.0,1000000.0,1846000000.0,2878000000.0,,-69000000.0,,18000000.0,233000000.0,,,,1846000000.0,1032000000.0,201000000.0,586000000.0,446000000.0,-183000000.0,263000000.0,2878000000.0,243600000.0,242600000.0,243600000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q2TTM,2012-07-01,2013-06-30,,-3.43,-3.43,1.6,1352000000.0,-3.43,,635000000.0,,-265000000.0,1562000000.0,185000000.0,-427000000.0,5000000.0,7049000000.0,11641000000.0,-2012000000.0,151000000.0,516000000.0,76000000.0,887000000.0,1000000.0,,6000000.0,7049000000.0,4593000000.0,749000000.0,2239000000.0,2354000000.0,-673000000.0,1681000000.0,11642000000.0,243600000.0,242600000.0,243600000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q2,2013-04-01,2013-06-30,2014-08-11 11:44:02+00:00,0.39,0.39,0.4,178000000.0,0.39,,66000000.0,,96000000.0,106000000.0,-10000000.0,95000000.0,1000000.0,853000000.0,1403000000.0,,,,11000000.0,111000000.0,,,,853000000.0,550000000.0,100000000.0,289000000.0,261000000.0,-89000000.0,172000000.0,1403000000.0,243600000.0,242600000.0,243600000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q1TTM,2012-04-01,2013-03-31,,-2.95,-2.95,1.6,1342000000.0,-2.95,,665000000.0,,-151000000.0,1618000000.0,243000000.0,-136000000.0,2000000.0,6976000000.0,11640000000.0,-2012000000.0,-23000000.0,516000000.0,77000000.0,886000000.0,1000000.0,,6000000.0,6976000000.0,4665000000.0,747000000.0,2228000000.0,2437000000.0,-670000000.0,1767000000.0,11641000000.0,123300000.0,242600000.0,123300000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 11:06:25+00:00,2.42,2.42,1.61,745000000.0,2.4,0.0,377000000.0,,592000000.0,1180000000.0,-1000000.0,592000000.0,,3586000000.0,6053000000.0,-586000000.0,,587000000.0,57000000.0,468000000.0,,,,3586000000.0,2467000000.0,341000000.0,1213000000.0,1254000000.0,-284000000.0,970000000.0,6053000000.0,244600000.0,242600000.0,244400000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q4,2014-10-01,2014-12-31,,0.2,0.2,0.41,15000000.0,0.19,,-44000000.0,,-149000000.0,634000000.0,2000000.0,-55000000.0,-2000000.0,-104000000.0,-221000000.0,-785000000.0,-90000000.0,689000000.0,8000000.0,-18000000.0,,,-2000000.0,-104000000.0,-117000000.0,-7000000.0,-3000000.0,-114000000.0,15000000.0,-99000000.0,-221000000.0,244600000.0,242600000.0,244400000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 17:27:59+00:00,1.21,1.21,0.4,187000000.0,1.2,0.0,194000000.0,,295000000.0,296000000.0,-1000000.0,295000000.0,,801000000.0,1670000000.0,,,0.0,14000000.0,121000000.0,,,,801000000.0,869000000.0,85000000.0,308000000.0,561000000.0,-71000000.0,490000000.0,1670000000.0,243800000.0,242600000.0,244300000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.22,2.22,1.2,730000000.0,2.21,,421000000.0,,741000000.0,546000000.0,-3000000.0,647000000.0,2000000.0,3690000000.0,6274000000.0,198000000.0,90000000.0,-102000000.0,49000000.0,486000000.0,,,2000000.0,3690000000.0,2584000000.0,348000000.0,1216000000.0,1368000000.0,-299000000.0,1069000000.0,6274000000.0,243800000.0,242600000.0,244300000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.37,2.37,1.6,908000000.0,2.36,,444000000.0,,779000000.0,1107000000.0,432000000.0,619000000.0,-1000000.0,4559000000.0,7596000000.0,-760000000.0,159000000.0,410000000.0,59000000.0,590000000.0,,,2000000.0,4559000000.0,3037000000.0,457000000.0,1498000000.0,1539000000.0,-398000000.0,1141000000.0,7596000000.0,243800000.0,242600000.0,244300000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.01,1.01,0.8,543000000.0,1.01,,227000000.0,,446000000.0,250000000.0,-2000000.0,352000000.0,2000000.0,2889000000.0,4604000000.0,198000000.0,90000000.0,-102000000.0,35000000.0,365000000.0,,,2000000.0,2889000000.0,1715000000.0,263000000.0,908000000.0,807000000.0,-228000000.0,579000000.0,4604000000.0,245900000.0,242600000.0,245900000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.41,2.41,1.6,896000000.0,2.4,,437000000.0,,788000000.0,1118000000.0,430000000.0,626000000.0,1000000.0,4533000000.0,7564000000.0,-760000000.0,159000000.0,410000000.0,60000000.0,590000000.0,,,2000000.0,4533000000.0,3031000000.0,460000000.0,1486000000.0,1545000000.0,-400000000.0,1145000000.0,7564000000.0,245900000.0,242600000.0,245900000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 14:26:47+00:00,0.61,0.61,0.4,183000000.0,0.61,0.0,99000000.0,,150000000.0,151000000.0,-1000000.0,150000000.0,,800000000.0,1419000000.0,,,0.0,17000000.0,114000000.0,,,,800000000.0,619000000.0,89000000.0,297000000.0,322000000.0,-72000000.0,250000000.0,1419000000.0,245900000.0,242600000.0,245900000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.19,2.19,1.6,891000000.0,2.18,,404000000.0,,734000000.0,1073000000.0,421000000.0,571000000.0,2000000.0,4586000000.0,7548000000.0,-760000000.0,159000000.0,410000000.0,54000000.0,587000000.0,,,2000000.0,4586000000.0,2962000000.0,471000000.0,1478000000.0,1484000000.0,-417000000.0,1067000000.0,7548000000.0,505000000.0,242600000.0,505000000.0
