company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherrevenue,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
United Continental Holdings Inc,UAL,,100517,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:23:37+00:00,6.77,6.77,1977000000.0,6.76,,1539000000.0,2234000000.0,2234000000.0,2234000000.0,22780000000.0,36558000000.0,,,,-11000000.0,,,745000000.0,6712000000.0,22780000000.0,13778000000.0,602000000.0,42000000.0,9434000000.0,4344000000.0,-571000000.0,3773000000.0,36558000000.0,330000000.0,330000000.0,330500000.0
United Continental Holdings Inc,UAL,,100517,2016.0,Q4,2016-10-01,2016-12-31,,1.09,1.09,995000000.0,1.09,,813000000.0,-618000000.0,-618000000.0,-618000000.0,5736000000.0,12236000000.0,,,,5000000.0,,-3182000000.0,76000000.0,1727000000.0,5736000000.0,3318000000.0,341000000.0,11000000.0,2798000000.0,520000000.0,-325000000.0,195000000.0,9054000000.0,330000000.0,330000000.0,330500000.0
United Continental Holdings Inc,UAL,,100517,2016.0,Q3,2016-07-01,2016-09-30,2017-10-19 16:07:08+00:00,3.02,3.02,503000000.0,3.01,,545000000.0,965000000.0,965000000.0,965000000.0,5965000000.0,8827000000.0,,,,2000000.0,,1086000000.0,45000000.0,1776000000.0,5965000000.0,3948000000.0,130000000.0,14000000.0,2324000000.0,1624000000.0,-114000000.0,1510000000.0,9913000000.0,319500000.0,319500000.0,320600000.0
United Continental Holdings Inc,UAL,,100517,2016.0,Q3YTD,2016-01-01,2016-09-30,,5.68,5.68,982000000.0,5.67,,726000000.0,2852000000.0,2852000000.0,2852000000.0,17044000000.0,24322000000.0,,,,-16000000.0,,3182000000.0,669000000.0,4985000000.0,17044000000.0,10460000000.0,261000000.0,31000000.0,6636000000.0,3824000000.0,-246000000.0,3578000000.0,27504000000.0,319500000.0,319500000.0,320600000.0
United Continental Holdings Inc,UAL,,100517,2016.0,Q3TTM,2015-10-01,2016-09-30,,7.9,7.9,1458000000.0,7.86,,808000000.0,3675000000.0,3675000000.0,3675000000.0,22780000000.0,32282000000.0,,,,-47000000.0,,4258000000.0,800000000.0,6597000000.0,22780000000.0,13760000000.0,415000000.0,40000000.0,8855000000.0,4905000000.0,-422000000.0,4483000000.0,36540000000.0,319500000.0,319500000.0,320600000.0
United Continental Holdings Inc,UAL,,100517,2016.0,Q2,2016-04-01,2016-06-30,2017-07-19 16:07:13+00:00,1.78,1.78,,1.78,,,1574000000.0,1574000000.0,1574000000.0,5744000000.0,8311000000.0,,,,,,1085000000.0,434000000.0,1667000000.0,5744000000.0,3652000000.0,-14000000.0,9000000.0,2101000000.0,1551000000.0,23000000.0,1574000000.0,9396000000.0,884300000.0,884300000.0,884300000.0
United Continental Holdings Inc,UAL,,100517,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.66,2.66,479000000.0,2.66,,181000000.0,1887000000.0,1887000000.0,1887000000.0,11079000000.0,15495000000.0,,,,-18000000.0,,2096000000.0,624000000.0,3209000000.0,11079000000.0,6512000000.0,131000000.0,17000000.0,4312000000.0,2200000000.0,-132000000.0,2068000000.0,17591000000.0,884300000.0,884300000.0,884300000.0
United Continental Holdings Inc,UAL,,100517,2016.0,Q2TTM,2015-07-01,2016-06-30,,17.71,17.71,1424000000.0,17.67,,-2947000000.0,7526000000.0,7526000000.0,7526000000.0,23015000000.0,32650000000.0,,,,-196000000.0,,4283000000.0,831000000.0,6483000000.0,23015000000.0,13918000000.0,436000000.0,31000000.0,8738000000.0,5180000000.0,-601000000.0,4579000000.0,36933000000.0,884300000.0,884300000.0,884300000.0
United Continental Holdings Inc,UAL,,100517,2016.0,Q1,2016-01-01,2016-03-31,2017-04-18 16:37:07+00:00,0.88,0.88,479000000.0,0.88,,181000000.0,313000000.0,313000000.0,313000000.0,5335000000.0,7184000000.0,,,,-18000000.0,,1011000000.0,190000000.0,1542000000.0,5335000000.0,2860000000.0,145000000.0,8000000.0,2211000000.0,649000000.0,-155000000.0,494000000.0,8195000000.0,355700000.0,355700000.0,355700000.0
United Continental Holdings Inc,UAL,,100517,2016.0,Q1TTM,2015-04-01,2016-03-31,,19.07,19.07,1869000000.0,19.03,,-2943000000.0,7145000000.0,7145000000.0,7145000000.0,23592000000.0,33244000000.0,,,,-296000000.0,,4207000000.0,452000000.0,6464000000.0,23592000000.0,13859000000.0,604000000.0,28000000.0,8785000000.0,5074000000.0,-872000000.0,4202000000.0,37451000000.0,355700000.0,355700000.0,355700000.0
United Continental Holdings Inc,UAL,,100517,2017.0,FY,2017-01-01,2017-12-31,2020-02-24 21:53:59+00:00,7.08,7.08,2096000000.0,7.06,,880000000.0,2143000000.0,2143000000.0,2143000000.0,24909000000.0,37784000000.0,,,,-100000000.0,,,176000000.0,6985000000.0,24909000000.0,12875000000.0,552000000.0,57000000.0,9257000000.0,3618000000.0,-595000000.0,3023000000.0,37784000000.0,302700000.0,302700000.0,303500000.0
United Continental Holdings Inc,UAL,,100517,2017.0,Q4,2017-10-01,2017-12-31,,1.94,1.94,486000000.0,1.92,,25000000.0,578000000.0,578000000.0,578000000.0,6433000000.0,10570000000.0,,,,-18000000.0,,-1119000000.0,31000000.0,1778000000.0,6433000000.0,3018000000.0,118000000.0,16000000.0,2295000000.0,723000000.0,-120000000.0,603000000.0,9451000000.0,302700000.0,302700000.0,303500000.0
United Continental Holdings Inc,UAL,,100517,2017.0,Q3,2017-07-01,2017-09-30,2018-10-17 16:19:49+00:00,2.15,2.15,556000000.0,2.15,,348000000.0,645000000.0,645000000.0,645000000.0,6342000000.0,9899000000.0,,,,-13000000.0,,,50000000.0,1813000000.0,6342000000.0,3557000000.0,149000000.0,17000000.0,2419000000.0,1138000000.0,-145000000.0,993000000.0,9899000000.0,300000000.0,300000000.0,300000000.0
United Continental Holdings Inc,UAL,,100517,2017.0,Q3YTD,2017-01-01,2017-09-30,,5.14,5.14,1610000000.0,5.14,,855000000.0,1565000000.0,1565000000.0,1565000000.0,18476000000.0,27214000000.0,,,,-82000000.0,,1119000000.0,145000000.0,5207000000.0,18476000000.0,9857000000.0,434000000.0,41000000.0,6962000000.0,2895000000.0,-475000000.0,2420000000.0,28333000000.0,300000000.0,300000000.0,300000000.0
United Continental Holdings Inc,UAL,,100517,2017.0,Q3TTM,2016-10-01,2017-09-30,,6.23,6.23,2605000000.0,6.23,,1668000000.0,947000000.0,947000000.0,947000000.0,24212000000.0,39450000000.0,,,,-77000000.0,,-2063000000.0,221000000.0,6934000000.0,24212000000.0,13175000000.0,775000000.0,52000000.0,9760000000.0,3415000000.0,-800000000.0,2615000000.0,37387000000.0,300000000.0,300000000.0,300000000.0
United Continental Holdings Inc,UAL,,100517,2017.0,Q2,2017-04-01,2017-06-30,2018-07-18 16:23:51+00:00,2.67,2.67,536000000.0,2.67,,456000000.0,821000000.0,821000000.0,821000000.0,6225000000.0,9424000000.0,,,,-27000000.0,,584000000.0,44000000.0,1766000000.0,6225000000.0,3783000000.0,146000000.0,13000000.0,2346000000.0,1437000000.0,-160000000.0,1277000000.0,10008000000.0,307500000.0,307500000.0,307500000.0
United Continental Holdings Inc,UAL,,100517,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.99,2.99,1054000000.0,2.99,,507000000.0,920000000.0,920000000.0,920000000.0,12134000000.0,17315000000.0,,,,-69000000.0,,1119000000.0,95000000.0,3394000000.0,12134000000.0,6300000000.0,285000000.0,24000000.0,4543000000.0,1757000000.0,-330000000.0,1427000000.0,18434000000.0,307500000.0,307500000.0,307500000.0
United Continental Holdings Inc,UAL,,100517,2017.0,Q2TTM,2016-07-01,2017-06-30,,7.1,7.1,2552000000.0,7.09,,1865000000.0,1267000000.0,1267000000.0,1267000000.0,23835000000.0,38378000000.0,,,,-62000000.0,,-977000000.0,216000000.0,6897000000.0,23835000000.0,13566000000.0,756000000.0,49000000.0,9665000000.0,3901000000.0,-769000000.0,3132000000.0,37401000000.0,307500000.0,307500000.0,307500000.0
United Continental Holdings Inc,UAL,,100517,2017.0,Q1,2017-01-01,2017-03-31,2018-04-18 16:46:58+00:00,0.32,0.32,518000000.0,0.32,,51000000.0,99000000.0,99000000.0,99000000.0,5909000000.0,7891000000.0,,,,-42000000.0,,535000000.0,51000000.0,1628000000.0,5909000000.0,2517000000.0,139000000.0,11000000.0,2197000000.0,320000000.0,-170000000.0,150000000.0,8426000000.0,309400000.0,309400000.0,309400000.0
United Continental Holdings Inc,UAL,,100517,2017.0,Q1TTM,2016-04-01,2017-03-31,,6.21,6.21,2016000000.0,6.2,,1409000000.0,2020000000.0,2020000000.0,2020000000.0,23354000000.0,37265000000.0,,,,-35000000.0,,-476000000.0,606000000.0,6798000000.0,23354000000.0,13435000000.0,596000000.0,45000000.0,9420000000.0,4015000000.0,-586000000.0,3429000000.0,36789000000.0,309400000.0,309400000.0,309400000.0
United Continental Holdings Inc,UAL,,100517,2018.0,FY,2018-01-01,2018-12-31,2020-02-24 21:53:59+00:00,7.7,7.7,2165000000.0,7.67,,526000000.0,2122000000.0,2122000000.0,2122000000.0,28063000000.0,41303000000.0,,,,-77000000.0,,,487000000.0,7359000000.0,28063000000.0,13240000000.0,605000000.0,101000000.0,10011000000.0,3229000000.0,-581000000.0,2648000000.0,41303000000.0,275600000.0,275600000.0,276700000.0
United Continental Holdings Inc,UAL,,100517,2018.0,Q4,2018-10-01,2018-12-31,,1.65,1.65,558000000.0,1.63,,92000000.0,461000000.0,461000000.0,461000000.0,7093000000.0,10491000000.0,,,,41000000.0,,,301000000.0,1904000000.0,7093000000.0,3398000000.0,154000000.0,31000000.0,2763000000.0,635000000.0,-82000000.0,553000000.0,10491000000.0,275600000.0,275600000.0,276700000.0
United Continental Holdings Inc,UAL,,100517,2018.0,Q3,2018-07-01,2018-09-30,2019-10-16 16:24:41+00:00,3.06,3.06,545000000.0,3.05,,225000000.0,833000000.0,833000000.0,833000000.0,7360000000.0,11003000000.0,,,,-1000000.0,,,17000000.0,1894000000.0,7360000000.0,3643000000.0,156000000.0,28000000.0,2456000000.0,1187000000.0,-129000000.0,1058000000.0,11003000000.0,272200000.0,272200000.0,273100000.0
United Continental Holdings Inc,UAL,,100517,2018.0,Q3YTD,2018-01-01,2018-09-30,,6.05,6.05,1607000000.0,6.04,,434000000.0,1661000000.0,1661000000.0,1661000000.0,20970000000.0,30812000000.0,,,,-118000000.0,,,186000000.0,5455000000.0,20970000000.0,9842000000.0,451000000.0,70000000.0,7248000000.0,2594000000.0,-499000000.0,2095000000.0,30812000000.0,272200000.0,272200000.0,273100000.0
United Continental Holdings Inc,UAL,,100517,2018.0,Q3TTM,2017-10-01,2018-09-30,,7.99,7.99,2093000000.0,7.96,,459000000.0,2239000000.0,2239000000.0,2239000000.0,27403000000.0,41382000000.0,,,,-136000000.0,,-1119000000.0,217000000.0,7233000000.0,27403000000.0,12860000000.0,569000000.0,86000000.0,9543000000.0,3317000000.0,-619000000.0,2698000000.0,40263000000.0,272200000.0,272200000.0,273100000.0
United Continental Holdings Inc,UAL,,100517,2018.0,Q2,2018-04-01,2018-06-30,2019-07-17 16:46:41+00:00,2.48,2.48,538000000.0,2.48,,172000000.0,683000000.0,683000000.0,683000000.0,7143000000.0,10777000000.0,,,,-164000000.0,,,129000000.0,1822000000.0,7143000000.0,3634000000.0,151000000.0,25000000.0,2489000000.0,1145000000.0,-290000000.0,855000000.0,10777000000.0,275400000.0,275400000.0,275400000.0
United Continental Holdings Inc,UAL,,100517,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.99,2.99,1062000000.0,2.99,,209000000.0,828000000.0,828000000.0,828000000.0,13610000000.0,19809000000.0,,,,-117000000.0,,,169000000.0,3561000000.0,13610000000.0,6199000000.0,295000000.0,42000000.0,4792000000.0,1407000000.0,-370000000.0,1037000000.0,19809000000.0,275400000.0,275400000.0,275400000.0
United Continental Holdings Inc,UAL,,100517,2018.0,Q2TTM,2017-07-01,2018-06-30,,7.08,7.08,2104000000.0,7.06,,582000000.0,2051000000.0,2051000000.0,2051000000.0,26385000000.0,40278000000.0,,,,-148000000.0,,-1119000000.0,250000000.0,7152000000.0,26385000000.0,12774000000.0,562000000.0,75000000.0,9506000000.0,3268000000.0,-635000000.0,2633000000.0,39159000000.0,275400000.0,275400000.0,275400000.0
United Continental Holdings Inc,UAL,,100517,2018.0,Q1,2018-01-01,2018-03-31,2019-04-17 17:03:52+00:00,0.51,0.51,524000000.0,0.51,,37000000.0,145000000.0,145000000.0,145000000.0,6467000000.0,9032000000.0,,,,47000000.0,,,40000000.0,1739000000.0,6467000000.0,2565000000.0,144000000.0,17000000.0,2303000000.0,262000000.0,-80000000.0,182000000.0,9032000000.0,284300000.0,284300000.0,284300000.0
United Continental Holdings Inc,UAL,,100517,2018.0,Q1TTM,2017-04-01,2018-03-31,,7.27,7.27,2102000000.0,7.25,,866000000.0,2189000000.0,2189000000.0,2189000000.0,25467000000.0,38925000000.0,,,,-11000000.0,,-535000000.0,165000000.0,7096000000.0,25467000000.0,12923000000.0,557000000.0,63000000.0,9363000000.0,3560000000.0,-505000000.0,3055000000.0,38390000000.0,284300000.0,284300000.0,284300000.0
United Continental Holdings Inc,UAL,,100517,2019.0,Q4,2019-10-01,2019-12-31,,2.5,2.5,606000000.0,2.48,,203000000.0,641000000.0,641000000.0,641000000.0,7244000000.0,10888000000.0,,,,94000000.0,,,130000000.0,2047000000.0,7244000000.0,3644000000.0,141000000.0,30000000.0,2783000000.0,861000000.0,-17000000.0,844000000.0,10888000000.0,258700000.0,258700000.0,259800000.0
United Continental Holdings Inc,UAL,,100517,2019.0,FY,2019-01-01,2019-12-31,2020-02-24 21:53:59+00:00,11.63,11.63,2288000000.0,11.58,,905000000.0,3009000000.0,3009000000.0,3009000000.0,28498000000.0,43259000000.0,,,,126000000.0,,,246000000.0,7926000000.0,28498000000.0,14761000000.0,646000000.0,133000000.0,10460000000.0,4301000000.0,-387000000.0,3914000000.0,43259000000.0,258700000.0,258700000.0,259800000.0
United Continental Holdings Inc,UAL,,100517,2019.0,Q3,2019-07-01,2019-09-30,2019-10-16 16:24:41+00:00,4.01,4.01,575000000.0,3.99,,325000000.0,1024000000.0,1024000000.0,1024000000.0,7282000000.0,11380000000.0,,,,9000000.0,,,27000000.0,2023000000.0,7282000000.0,4098000000.0,169000000.0,36000000.0,2625000000.0,1473000000.0,-124000000.0,1349000000.0,11380000000.0,255400000.0,255400000.0,256600000.0
United Continental Holdings Inc,UAL,,100517,2019.0,Q3YTD,2019-01-01,2019-09-30,,9.13,9.13,1682000000.0,9.1,,702000000.0,2368000000.0,2368000000.0,2368000000.0,21254000000.0,32371000000.0,,,,32000000.0,,,116000000.0,5879000000.0,21254000000.0,11117000000.0,505000000.0,103000000.0,7677000000.0,3440000000.0,-370000000.0,3070000000.0,32371000000.0,255400000.0,255400000.0,256600000.0
United Continental Holdings Inc,UAL,,100517,2019.0,Q3TTM,2018-10-01,2019-09-30,,10.78,10.78,2240000000.0,10.73,,794000000.0,2829000000.0,2829000000.0,2829000000.0,28347000000.0,42862000000.0,,,,73000000.0,,,417000000.0,7783000000.0,28347000000.0,14515000000.0,659000000.0,134000000.0,10440000000.0,4075000000.0,-452000000.0,3623000000.0,42862000000.0,255400000.0,255400000.0,256600000.0
United Continental Holdings Inc,UAL,,100517,2019.0,Q2,2019-04-01,2019-06-30,2019-07-17 16:46:41+00:00,4.03,4.03,560000000.0,4.02,,302000000.0,1052000000.0,1052000000.0,1052000000.0,7311000000.0,11402000000.0,,,,14000000.0,,,71000000.0,1988000000.0,7311000000.0,4091000000.0,170000000.0,38000000.0,2619000000.0,1472000000.0,-118000000.0,1354000000.0,11402000000.0,261000000.0,261000000.0,261700000.0
United Continental Holdings Inc,UAL,,100517,2019.0,Q2YTD,2019-01-01,2019-06-30,,5.12,5.12,1107000000.0,5.11,,377000000.0,1344000000.0,1344000000.0,1344000000.0,13972000000.0,20991000000.0,,,,23000000.0,,,89000000.0,3856000000.0,13972000000.0,7019000000.0,336000000.0,67000000.0,5052000000.0,1967000000.0,-246000000.0,1721000000.0,20991000000.0,261000000.0,261000000.0,261700000.0
United Continental Holdings Inc,UAL,,100517,2019.0,Q2TTM,2018-07-01,2019-06-30,,9.83,9.83,2210000000.0,9.79,,694000000.0,2638000000.0,2638000000.0,2638000000.0,28425000000.0,42485000000.0,,,,63000000.0,,,407000000.0,7654000000.0,28425000000.0,14060000000.0,646000000.0,126000000.0,10271000000.0,3789000000.0,-457000000.0,3332000000.0,42485000000.0,261000000.0,261000000.0,261700000.0
United Continental Holdings Inc,UAL,,100517,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 08:41:11+00:00,1.09,1.09,547000000.0,1.09,,75000000.0,292000000.0,292000000.0,292000000.0,6661000000.0,9589000000.0,,,,9000000.0,,,18000000.0,1868000000.0,6661000000.0,2928000000.0,166000000.0,29000000.0,2433000000.0,495000000.0,-128000000.0,367000000.0,9589000000.0,267900000.0,267900000.0,267900000.0
United Continental Holdings Inc,UAL,,100517,2019.0,Q1TTM,2018-04-01,2019-03-31,,8.28,8.28,2188000000.0,8.25,,564000000.0,2269000000.0,2269000000.0,2269000000.0,28257000000.0,41860000000.0,,,,-115000000.0,,,465000000.0,7488000000.0,28257000000.0,13603000000.0,627000000.0,113000000.0,10141000000.0,3462000000.0,-629000000.0,2833000000.0,41860000000.0,267900000.0,267900000.0,267900000.0
United Continental Holdings Inc,UAL,,100517,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.68,3.68,2356000000.0,3.63,,420000000.0,1013000000.0,1013000000.0,1013000000.0,28362000000.0,41649000000.0,,,,-901000000.0,,,291000000.0,7806000000.0,28362000000.0,13287000000.0,630000000.0,130000000.0,10453000000.0,2834000000.0,-1401000000.0,1433000000.0,41649000000.0,248400000.0,248400000.0,248400000.0
United Continental Holdings Inc,UAL,,100517,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 08:41:11+00:00,-6.86,-6.86,615000000.0,-6.86,,-410000000.0,-1704000000.0,-1704000000.0,-1704000000.0,6525000000.0,7979000000.0,,,,-1018000000.0,,,63000000.0,1748000000.0,6525000000.0,1454000000.0,150000000.0,26000000.0,2426000000.0,-972000000.0,-1142000000.0,-2114000000.0,7979000000.0,248400000.0,248400000.0,248400000.0
