company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
United Continental Holdings Inc,UAL,,100517,2014.0,Q2,,2014-06-30,2014-07-24 16:31:24+00:00,3434000000.0,1665000000.0,,7520000000.0,589000000.0,1226000000.0,3424000000.0,0.0,7640000000.0,,586000000.0,1460000000.0,4523000000.0,25578000000.0,4372000000.0,10354000000.0,,685000000.0,18857000000.0,1226000000.0,,1576000000.0,3278000000.0,,,2147000000.0,,773000000.0,4106000000.0,303000000.0,839000000.0,48000000.0,-4835000000.0,6293000000.0,2372000000.0,38447000000.0,3347000000.0,9619000000.0,13334000000.0,3347000000.0,3347000000.0,35100000000.0,38447000000.0,9971000000.0,21766000000.0,0.0,-47000000.0
United Continental Holdings Inc,UAL,,100517,2014.0,Q1,,2014-03-31,2014-04-24 16:10:02+00:00,3316000000.0,1609000000.0,,7250000000.0,580000000.0,1326000000.0,3009000000.0,0.0,7670000000.0,,620000000.0,1363000000.0,4523000000.0,24946000000.0,4402000000.0,10098000000.0,,641000000.0,18384000000.0,1282000000.0,,1608000000.0,3327000000.0,,,2318000000.0,0.0,748000000.0,3874000000.0,340000000.0,845000000.0,49000000.0,-5624000000.0,6094000000.0,2015000000.0,37185000000.0,2579000000.0,8788000000.0,13091000000.0,2579000000.0,2579000000.0,34606000000.0,37185000000.0,10013000000.0,21515000000.0,0.0,-47000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,FY,,2015-12-31,2017-02-23 16:58:35+00:00,2711000000.0,1128000000.0,,9337000000.0,-831000000.0,727000000.0,3006000000.0,0.0,7950000000.0,,,2350000000.0,4523000000.0,30129000000.0,4136000000.0,9673000000.0,,738000000.0,21580000000.0,1010000000.0,2037000000.0,,3370000000.0,,26000000.0,2241000000.0,,553000000.0,4701000000.0,204000000.0,740000000.0,,3457000000.0,5112000000.0,2190000000.0,40861000000.0,8966000000.0,7828000000.0,12414000000.0,8966000000.0,8966000000.0,31895000000.0,40861000000.0,11453000000.0,19481000000.0,0.0,-1610000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,Q3,,2015-09-30,2015-10-22 09:01:19+00:00,2893000000.0,1513000000.0,,9026000000.0,-934000000.0,762000000.0,3427000000.0,0.0,7945000000.0,,1306000000.0,2187000000.0,4523000000.0,29466000000.0,4193000000.0,9910000000.0,,704000000.0,21176000000.0,1070000000.0,846000000.0,,3429000000.0,,156000000.0,2467000000.0,,828000000.0,4655000000.0,206000000.0,819000000.0,,2634000000.0,5941000000.0,2172000000.0,41869000000.0,8555000000.0,10097000000.0,13488000000.0,8555000000.0,8555000000.0,33314000000.0,41869000000.0,10596000000.0,19826000000.0,0.0,-1090000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,Q2,,2015-06-30,2015-07-23 16:45:06+00:00,3114000000.0,1471000000.0,,8657000000.0,-812000000.0,563000000.0,2796000000.0,0.0,7942000000.0,,619000000.0,1846000000.0,4523000000.0,28407000000.0,4220000000.0,9938000000.0,,656000000.0,20701000000.0,1124000000.0,,1623000000.0,3395000000.0,,181000000.0,2517000000.0,,916000000.0,4792000000.0,214000000.0,881000000.0,,-2182000000.0,6333000000.0,2189000000.0,39367000000.0,4122000000.0,8793000000.0,13810000000.0,4122000000.0,4122000000.0,35245000000.0,39367000000.0,9873000000.0,21435000000.0,0.0,-826000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,Q1,,2015-03-31,2015-04-23 16:32:03+00:00,2921000000.0,1471000000.0,,8328000000.0,-977000000.0,560000000.0,3352000000.0,0.0,7936000000.0,,575000000.0,1597000000.0,4523000000.0,27588000000.0,4257000000.0,9914000000.0,,631000000.0,19862000000.0,1182000000.0,,1577000000.0,4015000000.0,,398000000.0,2707000000.0,,669000000.0,4866000000.0,271000000.0,826000000.0,,-3375000000.0,6744000000.0,2256000000.0,39091000000.0,3008000000.0,9509000000.0,13969000000.0,3008000000.0,3008000000.0,36083000000.0,39091000000.0,9720000000.0,22114000000.0,0.0,-576000000.0
United Continental Holdings Inc,UAL,,100517,2016.0,FY,,2016-12-31,2018-02-22 16:59:42+00:00,3149000000.0,1176000000.0,,10916000000.0,-829000000.0,822000000.0,2179000000.0,0.0,6572000000.0,,,2307000000.0,4523000000.0,33175000000.0,3632000000.0,9918000000.0,579000000.0,873000000.0,23318000000.0,430000000.0,655000000.0,,3473000000.0,,,2135000000.0,,0.0,4552000000.0,124000000.0,832000000.0,,3427000000.0,4695000000.0,2249000000.0,40140000000.0,8659000000.0,7309000000.0,12286000000.0,8659000000.0,8659000000.0,31481000000.0,40140000000.0,9513000000.0,19195000000.0,0.0,-511000000.0
United Continental Holdings Inc,UAL,,100517,2016.0,Q3,,2016-09-30,2016-10-17 17:18:08+00:00,3148000000.0,1481000000.0,,10488000000.0,-798000000.0,752000000.0,2630000000.0,0.0,7978000000.0,,,2282000000.0,4523000000.0,32065000000.0,3654000000.0,9612000000.0,,842000000.0,22645000000.0,574000000.0,863000000.0,,3147000000.0,,,2172000000.0,,549000000.0,4550000000.0,123000000.0,791000000.0,,5323000000.0,5651000000.0,2226000000.0,40327000000.0,8439000000.0,7970000000.0,13253000000.0,8439000000.0,8439000000.0,31888000000.0,40327000000.0,9712000000.0,18635000000.0,0.0,-4064000000.0
United Continental Holdings Inc,UAL,,100517,2016.0,Q2,,2016-06-30,2016-07-19 16:33:18+00:00,3151000000.0,1450000000.0,,10173000000.0,-734000000.0,740000000.0,2483000000.0,0.0,7969000000.0,,,1969000000.0,4523000000.0,31642000000.0,3677000000.0,9275000000.0,,798000000.0,22388000000.0,725000000.0,1392000000.0,,3289000000.0,,,2139000000.0,,528000000.0,4681000000.0,124000000.0,911000000.0,,4358000000.0,6723000000.0,2202000000.0,40476000000.0,7784000000.0,7844000000.0,13982000000.0,7784000000.0,7784000000.0,32692000000.0,40476000000.0,10244000000.0,18710000000.0,0.0,-3809000000.0
United Continental Holdings Inc,UAL,,100517,2016.0,Q1,,2016-03-31,2016-04-21 17:23:39+00:00,3061000000.0,1581000000.0,,9751000000.0,-777000000.0,725000000.0,1795000000.0,0.0,7960000000.0,,,1822000000.0,4523000000.0,30891000000.0,4112000000.0,9472000000.0,,759000000.0,22006000000.0,871000000.0,1800000000.0,,3348000000.0,,,2130000000.0,,546000000.0,4737000000.0,162000000.0,912000000.0,,3770000000.0,6367000000.0,2177000000.0,40373000000.0,7840000000.0,7224000000.0,13380000000.0,7840000000.0,7840000000.0,32533000000.0,40373000000.0,11143000000.0,19153000000.0,0.0,-3113000000.0
United Continental Holdings Inc,UAL,,100517,2017.0,Q3,,2017-09-30,2017-10-19 16:07:08+00:00,2934000000.0,1603000000.0,,12268000000.0,-824000000.0,968000000.0,1870000000.0,0.0,6594000000.0,,,1983000000.0,4523000000.0,36853000000.0,3558000000.0,11334000000.0,882000000.0,937000000.0,25629000000.0,106000000.0,,253000000.0,3219000000.0,,,1992000000.0,,0.0,4628000000.0,96000000.0,1009000000.0,,4991000000.0,6178000000.0,2458000000.0,42565000000.0,8970000000.0,7877000000.0,13087000000.0,8970000000.0,8970000000.0,33595000000.0,42565000000.0,9059000000.0,20508000000.0,0.0,-1791000000.0
United Continental Holdings Inc,UAL,,100517,2017.0,Q2,,2017-06-30,2017-07-19 16:07:13+00:00,837000000.0,1499000000.0,,11772000000.0,,944000000.0,2371000000.0,,3000000.0,,,1812000000.0,4523000000.0,35967000000.0,3592000000.0,10668000000.0,,882000000.0,25017000000.0,214000000.0,127000000.0,,3336000000.0,,,2069000000.0,,685000000.0,4695000000.0,115000000.0,1218000000.0,,,6653000000.0,2278000000.0,42307000000.0,-1233000000.0,8248000000.0,11371000000.0,-1233000000.0,-1233000000.0,31228000000.0,29995000000.0,9042000000.0,19857000000.0,0.0,-1236000000.0
United Continental Holdings Inc,UAL,,100517,2017.0,Q1,,2017-03-31,2017-04-18 16:37:07+00:00,3143000000.0,1429000000.0,,11344000000.0,-836000000.0,836000000.0,2164000000.0,0.0,6565000000.0,,,1569000000.0,4523000000.0,34663000000.0,3612000000.0,11178000000.0,,900000000.0,24241000000.0,326000000.0,598000000.0,,3459000000.0,,,2120000000.0,,618000000.0,4535000000.0,129000000.0,1016000000.0,,3536000000.0,5830000000.0,2215000000.0,41445000000.0,8449000000.0,7724000000.0,12662000000.0,8449000000.0,8449000000.0,32996000000.0,41445000000.0,9480000000.0,20334000000.0,0.0,-816000000.0
United Continental Holdings Inc,UAL,,100517,2018.0,FY,,2018-12-31,2020-02-24 21:53:59+00:00,2363000000.0,1426000000.0,,13266000000.0,-803000000.0,5500000000.0,1694000000.0,0.0,6123000000.0,,,2184000000.0,4523000000.0,39488000000.0,3159000000.0,12215000000.0,966000000.0,985000000.0,28576000000.0,,,828000000.0,2871000000.0,516000000.0,,2839000000.0,,4085000000.0,3729000000.0,105000000.0,733000000.0,,6715000000.0,6453000000.0,2256000000.0,49024000000.0,10042000000.0,7094000000.0,13839000000.0,10042000000.0,10042000000.0,38982000000.0,49024000000.0,13354000000.0,25143000000.0,0.0,-1993000000.0
United Continental Holdings Inc,UAL,,100517,2018.0,Q3,,2018-09-30,2018-10-17 16:19:49+00:00,3166000000.0,1752000000.0,,13318000000.0,-1089000000.0,1116000000.0,2621000000.0,0.0,6108000000.0,,,2004000000.0,4523000000.0,39525000000.0,3382000000.0,12218000000.0,848000000.0,1011000000.0,27308000000.0,,,639000000.0,3188000000.0,,,2275000000.0,,0.0,4523000000.0,105000000.0,973000000.0,,6203000000.0,6239000000.0,2314000000.0,44837000000.0,9469000000.0,8671000000.0,13684000000.0,9469000000.0,9469000000.0,35368000000.0,44837000000.0,8858000000.0,21684000000.0,0.0,-1753000000.0
United Continental Holdings Inc,UAL,,100517,2018.0,Q2,,2018-06-30,2018-07-18 16:23:51+00:00,3274000000.0,1840000000.0,,12807000000.0,-1102000000.0,1039000000.0,2884000000.0,0.0,6094000000.0,,,1782000000.0,4523000000.0,38859000000.0,3399000000.0,12460000000.0,848000000.0,942000000.0,26946000000.0,,,419000000.0,3400000000.0,,,2206000000.0,,0.0,4642000000.0,94000000.0,1028000000.0,,5367000000.0,6830000000.0,2187000000.0,44691000000.0,8639000000.0,8881000000.0,14092000000.0,8639000000.0,8639000000.0,36052000000.0,44691000000.0,8864000000.0,21960000000.0,0.0,-1720000000.0
United Continental Holdings Inc,UAL,,100517,2018.0,Q1,,2018-03-31,2018-04-18 16:46:58+00:00,3045000000.0,1760000000.0,,12346000000.0,-1114000000.0,1019000000.0,2404000000.0,0.0,6080000000.0,,,1637000000.0,4523000000.0,38060000000.0,3521000000.0,12166000000.0,853000000.0,924000000.0,26739000000.0,,,250000000.0,3421000000.0,,,2221000000.0,,0.0,4643000000.0,95000000.0,1128000000.0,,4684000000.0,7280000000.0,2071000000.0,44018000000.0,8336000000.0,8287000000.0,14183000000.0,8336000000.0,8336000000.0,35682000000.0,44018000000.0,8992000000.0,21499000000.0,0.0,-1314000000.0
United Continental Holdings Inc,UAL,,100517,2019.0,Q3,,2019-09-30,2019-10-16 16:24:41+00:00,2848000000.0,1617000000.0,,14153000000.0,-504000000.0,5127000000.0,2959000000.0,0.0,6114000000.0,2537000000.0,,2104000000.0,4523000000.0,42039000000.0,3114000000.0,12900000000.0,1131000000.0,1065000000.0,30778000000.0,0.0,,1594000000.0,1923000000.0,529000000.0,,6089000000.0,0.0,3491000000.0,3663000000.0,100000000.0,725000000.0,,9075000000.0,2113000000.0,2167000000.0,52199000000.0,11301000000.0,8533000000.0,15691000000.0,11301000000.0,11301000000.0,40898000000.0,52199000000.0,12888000000.0,25207000000.0,0.0,-3384000000.0
United Continental Holdings Inc,UAL,,100517,2019.0,Q2,,2019-06-30,2019-07-17 16:46:41+00:00,3033000000.0,1762000000.0,,13694000000.0,-807000000.0,5236000000.0,3221000000.0,0.0,6099000000.0,2435000000.0,,1871000000.0,4523000000.0,41261000000.0,3129000000.0,12938000000.0,1139000000.0,996000000.0,30269000000.0,0.0,,1192000000.0,2643000000.0,518000000.0,,6730000000.0,0.0,3557000000.0,3743000000.0,105000000.0,708000000.0,,8050000000.0,2009000000.0,2223000000.0,52150000000.0,10320000000.0,8910000000.0,16078000000.0,10320000000.0,10320000000.0,41830000000.0,52150000000.0,12971000000.0,25752000000.0,0.0,-3022000000.0
United Continental Holdings Inc,UAL,,100517,2019.0,Q1,,2019-03-31,2019-04-17 17:03:52+00:00,3308000000.0,1789000000.0,,13739000000.0,-793000000.0,5381000000.0,1848000000.0,0.0,6083000000.0,,,1660000000.0,4523000000.0,40870000000.0,3144000000.0,12734000000.0,1098000000.0,972000000.0,30041000000.0,,,898000000.0,2741000000.0,512000000.0,,2388000000.0,0.0,3610000000.0,3748000000.0,103000000.0,780000000.0,,6999000000.0,7979000000.0,2219000000.0,50639000000.0,9802000000.0,7608000000.0,15335000000.0,9802000000.0,9802000000.0,40837000000.0,50639000000.0,12990000000.0,25502000000.0,0.0,-2487000000.0
