company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,customerdeposits,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2011.0,Q2,,2011-06-30,2011-08-08 17:23:26+00:00,1044217000.0,1203102000.0,17919151000.0,-75156000.0,3797702000.0,40177000.0,529858000.0,,5368680000.0,15142000.0,311592000.0,99147000.0,40235000.0,345079000.0,377172000.0,42558004000.0,12057368000.0,716876000.0,1193767000.0,24638853000.0,94000000.0,80910000.0,9152010000.0,1942685000.0,590885000.0,257848000.0,178280000.0,9452808000.0,989104000.0,216745000.0,33938000.0,8957516000.0,262456000.0,39129761000.0,8597566000.0,3863142000.0,2242404000.0,8597566000.0,8691566000.0,30221450000.0,39129761000.0,10627766000.0,27979046000.0,-5653474000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2011.0,Q1,,2011-03-31,2011-05-09 10:57:00+00:00,986307000.0,932137000.0,17682149000.0,-67177000.0,3770346000.0,41187000.0,726237000.0,,5369066000.0,87351000.0,375026000.0,68570000.0,39897000.0,340279000.0,377172000.0,41877838000.0,11581318000.0,709237000.0,1138776000.0,24195689000.0,94000000.0,74271000.0,9047755000.0,1984371000.0,568726000.0,243438000.0,149707000.0,9464611000.0,1016965000.0,216742000.0,36684000.0,8789534000.0,395195000.0,38598566000.0,8535138000.0,3777586000.0,2310744000.0,8535138000.0,8629138000.0,29752686000.0,38598566000.0,10625291000.0,27441942000.0,-5556285000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2012.0,FY,,2012-12-31,2014-02-27 16:24:17+00:00,1217180000.0,1001715000.0,18898842000.0,-293083000.0,4412248000.0,34541000.0,532569000.0,0.0,5360400000.0,96439000.0,306902000.0,346828000.0,95900000.0,359078000.0,377172000.0,46197387000.0,11920318000.0,739011000.0,1292724000.0,27298545000.0,94000000.0,37748000.0,8585452000.0,3725886000.0,503176000.0,287834000.0,184664000.0,11066900000.0,940136000.0,186511000.0,46040000.0,9704591000.0,1518398000.0,43202502000.0,9197089000.0,3683126000.0,4106321000.0,9197089000.0,9291089000.0,33724902000.0,43202502000.0,12220831000.0,29618581000.0,-5574819000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2012.0,Q3,,2012-09-30,2012-11-06 16:26:24+00:00,1362702000.0,1147280000.0,18731190000.0,-136793000.0,4422505000.0,35531000.0,749719000.0,,5356067000.0,127551000.0,4533000.0,396550000.0,50874000.0,361174000.0,377172000.0,45162721000.0,11748153000.0,716308000.0,1229159000.0,26431531000.0,94000000.0,30122000.0,8449629000.0,3051709000.0,624719000.0,318957000.0,158761000.0,10660797000.0,920853000.0,186510000.0,52340000.0,9555859000.0,1147699000.0,42023680000.0,9190522000.0,3807750000.0,3924268000.0,9190522000.0,9284522000.0,32552648000.0,42023680000.0,11784399000.0,28628380000.0,-5584611000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2012.0,Q2,,2012-06-30,2012-08-08 09:03:39+00:00,1035834000.0,1037450000.0,18563697000.0,-75597000.0,4314721000.0,36513000.0,283393000.0,,5359023000.0,185914000.0,4337000.0,348896000.0,46341000.0,357402000.0,377172000.0,44559443000.0,11968935000.0,710165000.0,1201954000.0,25995746000.0,94000000.0,29904000.0,8243517000.0,3096805000.0,638938000.0,363164000.0,176534000.0,10601118000.0,904665000.0,186510000.0,37428000.0,9366221000.0,527858000.0,40917605000.0,9029996000.0,3203500000.0,3041943000.0,9029996000.0,9123996000.0,31607099000.0,40917605000.0,11718359000.0,28565156000.0,-5619651000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2012.0,Q1,,2012-03-31,2012-05-08 20:38:10+00:00,916248000.0,829063000.0,18392874000.0,33667000.0,4162549000.0,37471000.0,685002000.0,,5354804000.0,279723000.0,4650000.0,282778000.0,46341000.0,354178000.0,377172000.0,43979671000.0,12121105000.0,725297000.0,1188902000.0,25586797000.0,94000000.0,31271000.0,8445634000.0,3126583000.0,719356000.0,419988000.0,151318000.0,10733350000.0,931458000.0,186510000.0,49364000.0,9148262000.0,460080000.0,40930224000.0,8914260000.0,3476337000.0,2910654000.0,8914260000.0,9008260000.0,31735454000.0,40930224000.0,11867090000.0,28824800000.0,-5622473000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2013.0,FY,,2013-12-31,2015-02-26 16:01:02+00:00,1173313000.0,1172186000.0,19443493000.0,-29324000.0,5229371000.0,32218000.0,739126000.0,0.0,5370679000.0,57631000.0,175073000.0,219400000.0,67419000.0,370997000.0,377172000.0,47325137000.0,12139149000.0,450341000.0,1240343000.0,27881644000.0,94000000.0,62011000.0,8988400000.0,2320704000.0,602963000.0,484510000.0,180997000.0,10705587000.0,698806000.0,210760000.0,,9825053000.0,1506305000.0,43406446000.0,9632466000.0,3929691000.0,4060572000.0,9632466000.0,9726466000.0,33469220000.0,43406446000.0,11595111000.0,29408648000.0,-5533942000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2013.0,Q3,,2013-09-30,2013-11-07 12:05:22+00:00,900131000.0,1267759000.0,19548683000.0,-243530000.0,4892460000.0,32814000.0,365332000.0,,5364972000.0,21995000.0,84059000.0,362664000.0,53822000.0,366151000.0,377172000.0,47116122000.0,12275492000.0,490453000.0,1222866000.0,27567439000.0,94000000.0,66349000.0,8597214000.0,3719150000.0,499833000.0,260171000.0,159078000.0,11333123000.0,679006000.0,186511000.0,49741000.0,9825653000.0,1315016000.0,43324126000.0,9408451000.0,3489590000.0,3439028000.0,9408451000.0,9502451000.0,33635164000.0,43324126000.0,12267097000.0,30196136000.0,-5538644000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2013.0,Q2,,2013-06-30,2013-08-07 17:23:40+00:00,1170405000.0,1222433000.0,19344473000.0,-274303000.0,4582209000.0,33402000.0,311372000.0,,5358301000.0,3116000.0,112613000.0,297646000.0,93044000.0,365223000.0,377172000.0,46916550000.0,12094752000.0,485709000.0,1301330000.0,27572077000.0,94000000.0,66843000.0,8608020000.0,3753697000.0,607052000.0,254171000.0,181492000.0,11168762000.0,651223000.0,186511000.0,36922000.0,9733990000.0,1618857000.0,43262285000.0,9274517000.0,3591722000.0,3983954000.0,9274517000.0,9368517000.0,33707257000.0,43262285000.0,12098486000.0,29723303000.0,-5543471000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2013.0,Q1,,2013-03-31,2013-05-08 16:48:00+00:00,1036122000.0,1031560000.0,19067907000.0,-303658000.0,4571793000.0,33976000.0,262931000.0,,5352433000.0,27684000.0,192816000.0,313075000.0,97404000.0,361299000.0,377172000.0,46377348000.0,11729134000.0,494518000.0,1230839000.0,27309441000.0,94000000.0,66833000.0,8619888000.0,3757078000.0,560289000.0,198736000.0,154095000.0,11222136000.0,691097000.0,186511000.0,44438000.0,9718171000.0,1708005000.0,42792973000.0,9213076000.0,3322873000.0,3896420000.0,9213076000.0,9307076000.0,33299386000.0,42792973000.0,12160659000.0,29402966000.0,-5553870000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2014.0,FY,,2014-12-31,2015-11-04 16:50:29+00:00,1166431000.0,1103255000.0,20449858000.0,-42307000.0,5841905000.0,29710000.0,1422026000.0,,5377901000.0,91602000.0,27783000.0,166147000.0,57994000.0,412166000.0,377172000.0,49172804000.0,12500109000.0,655194000.0,1279158000.0,28722946000.0,94000000.0,48351000.0,9380682000.0,3638295000.0,557411000.0,248251000.0,206010000.0,12334558000.0,975777000.0,210760000.0,,10169657000.0,1500290000.0,46527854000.0,10007725000.0,4389633000.0,3848891000.0,10007725000.0,10101725000.0,36215369000.0,46527854000.0,13415275000.0,32366478000.0,-5497526000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2014.0,Q3,,2014-09-30,2014-11-06 17:25:24+00:00,1104105000.0,1313383000.0,20271000000.0,20384000.0,5609700000.0,30354000.0,1068509000.0,,5370316000.0,88230000.0,14159000.0,265964000.0,52497000.0,406114000.0,377172000.0,48560138000.0,11634662000.0,650238000.0,1314582000.0,28289138000.0,94000000.0,43276000.0,9320122000.0,2044173000.0,553906000.0,351640000.0,177066000.0,10917286000.0,995276000.0,210760000.0,,10199338000.0,2007951000.0,44541649000.0,10149035000.0,4264539000.0,4453567000.0,10149035000.0,10243035000.0,34087854000.0,44541649000.0,11987972000.0,29634287000.0,-5441003000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2014.0,Q2,,2014-06-30,2014-08-07 14:05:39+00:00,1159726000.0,1232949000.0,19972785000.0,31068000.0,5494072000.0,30988000.0,650068000.0,,5360943000.0,14545000.0,33241000.0,187874000.0,51844000.0,401055000.0,377172000.0,48082029000.0,11936105000.0,375123000.0,1420833000.0,28109244000.0,94000000.0,42532000.0,9244762000.0,2207357000.0,908042000.0,406092000.0,182505000.0,11001543000.0,742166000.0,210760000.0,,10118382000.0,1724428000.0,44150747000.0,10062468000.0,4245133000.0,4128069000.0,10062468000.0,10156468000.0,33783519000.0,44150747000.0,11796370000.0,29655450000.0,-5447925000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2014.0,Q1,,2014-03-31,2014-05-08 11:36:16+00:00,1145591000.0,1128192000.0,19690826000.0,-5202000.0,5355688000.0,31608000.0,908483000.0,,5353180000.0,21435000.0,64889000.0,139646000.0,57109000.0,372723000.0,377172000.0,47699483000.0,12198641000.0,406190000.0,1360646000.0,28008657000.0,94000000.0,42500000.0,9136839000.0,2284840000.0,731106000.0,394882000.0,156195000.0,10848934000.0,698504000.0,210760000.0,,10077952000.0,1629880000.0,43876769000.0,9948428000.0,4193316000.0,3917461000.0,9948428000.0,10042428000.0,33623581000.0,43876769000.0,11674796000.0,29706120000.0,-5477502000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2015.0,Q3,,2015-09-30,2015-11-04 16:50:29+00:00,1042173000.0,1333139000.0,20875573000.0,-117798000.0,5927150000.0,27697000.0,1040598000.0,,5381495000.0,157011000.0,2951000.0,329895000.0,54587000.0,419963000.0,377172000.0,48862124000.0,13052547000.0,728630000.0,1148951000.0,27986551000.0,0.0,52596000.0,8940339000.0,3334064000.0,591707000.0,215162000.0,171642000.0,11779310000.0,938097000.0,210760000.0,,9445969000.0,1063393000.0,45041605000.0,9157125000.0,4117346000.0,3453826000.0,9157125000.0,9157125000.0,35673720000.0,45041605000.0,12937708000.0,32219894000.0,-5552541000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2015.0,Q2,,2015-06-30,2015-08-06 11:10:10+00:00,1013026000.0,1190363000.0,20916387000.0,-46816000.0,5824954000.0,28382000.0,910370000.0,,5364881000.0,107776000.0,15580000.0,233679000.0,57666000.0,417296000.0,377172000.0,49774289000.0,12092042000.0,661609000.0,1248800000.0,28857902000.0,94000000.0,56566000.0,9439713000.0,3521728000.0,719937000.0,244534000.0,187026000.0,12227352000.0,897505000.0,210760000.0,,10318290000.0,1737368000.0,46265651000.0,10158196000.0,4085050000.0,3998371000.0,10158196000.0,10252196000.0,35802695000.0,46265651000.0,13322699000.0,31804324000.0,-5478159000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2015.0,Q1,,2015-03-31,2015-05-07 16:19:18+00:00,941596000.0,1067907000.0,20662229000.0,-59737000.0,5882682000.0,29051000.0,1180546000.0,,5354238000.0,146078000.0,22953000.0,154886000.0,58786000.0,415195000.0,377172000.0,49470256000.0,12307540000.0,660738000.0,1285571000.0,28808027000.0,94000000.0,53135000.0,9410202000.0,3584994000.0,583008000.0,177572000.0,163459000.0,12338476000.0,958900000.0,210760000.0,,10318450000.0,1707853000.0,46377533000.0,10133979000.0,4139985000.0,3765425000.0,10133979000.0,10227979000.0,35938794000.0,46377533000.0,13429521000.0,32173369000.0,-5478972000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2016.0,FY,,2016-12-31,2018-02-26 09:03:03+00:00,1285577000.0,1170167000.0,20718639000.0,-34971000.0,7565405000.0,24582000.0,1187844000.0,0.0,5419793000.0,102753000.0,,181114000.0,76942000.0,403311000.0,377172000.0,48640046000.0,14467655000.0,469862000.0,986588000.0,233641000.0,,117885000.0,7722437000.0,3036010000.0,339669000.0,180836000.0,187229000.0,41021606000.0,1603255000.0,203185000.0,,8195571000.0,782334000.0,45904434000.0,8081809000.0,3684268000.0,3200096000.0,8081809000.0,8081809000.0,37619440000.0,45904434000.0,41986525000.0,34419344000.0,-5498584000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2016.0,Q3,,2016-09-30,2016-11-04 13:04:00+00:00,1063139000.0,1380457000.0,21798230000.0,38136000.0,7627180000.0,24957000.0,1307434000.0,,5406535000.0,118228000.0,,239506000.0,59767000.0,402794000.0,377172000.0,51127355000.0,13861703000.0,697689000.0,1148865000.0,29329125000.0,,123085000.0,8739703000.0,2884903000.0,503279000.0,200929000.0,181078000.0,12871075000.0,845741000.0,233185000.0,,10123086000.0,1186306000.0,47738181000.0,10069062000.0,4340035000.0,3451747000.0,10069062000.0,10069062000.0,37435934000.0,47738181000.0,14069021000.0,33984187000.0,-5498695000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2016.0,Q1,,2016-03-31,2016-05-06 10:34:18+00:00,888349000.0,993424000.0,21333661000.0,29792000.0,6241947000.0,26290000.0,1091651000.0,,5387310000.0,361897000.0,,194081000.0,62789000.0,423564000.0,377172000.0,50315669000.0,13500140000.0,716316000.0,1128873000.0,28982008000.0,,121700000.0,8699367000.0,3098036000.0,787247000.0,176065000.0,167030000.0,11735491000.0,849622000.0,318185000.0,,9472040000.0,1565573000.0,45933882000.0,9360947000.0,4001195000.0,3839348000.0,9360947000.0,9360947000.0,36254750000.0,45933882000.0,12950679000.0,32415402000.0,-5528195000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2017.0,Q3,,2017-09-30,2017-11-03 11:27:55+00:00,1105038000.0,1313343000.0,21380100000.0,111678000.0,7711063000.0,22783000.0,546291000.0,,5423156000.0,61867000.0,,248009000.0,64904000.0,403262000.0,377172000.0,50340866000.0,13977522000.0,447547000.0,1063702000.0,252621000.0,,123953000.0,7758522000.0,2693751000.0,547895000.0,172735000.0,181118000.0,41725918000.0,880508000.0,203185000.0,,8617901000.0,2223938000.0,46398442000.0,8690237000.0,3471231000.0,4460871000.0,8690237000.0,8690237000.0,37505020000.0,46398442000.0,42674590000.0,33044149000.0,-5462498000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2017.0,Q2,,2017-06-30,2017-08-03 17:26:34+00:00,1165699000.0,1120436000.0,21095139000.0,52773000.0,7683539000.0,23179000.0,934495000.0,,5412410000.0,60687000.0,,178912000.0,72127000.0,401089000.0,377172000.0,49662364000.0,14307759000.0,453903000.0,1063322000.0,247363000.0,,115562000.0,7468061000.0,2860479000.0,481091000.0,224469000.0,183282000.0,41213693000.0,849449000.0,203185000.0,,8375890000.0,1954265000.0,46007037000.0,8370856000.0,3599344000.0,4240530000.0,8370856000.0,8370856000.0,37432996000.0,46007037000.0,42160330000.0,33192466000.0,-5470217000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2017.0,Q1,,2017-03-31,2017-05-05 13:04:45+00:00,1149498000.0,973143000.0,20843031000.0,10960000.0,7633181000.0,23573000.0,1083062000.0,,5400627000.0,,,122282000.0,73317000.0,403842000.0,377172000.0,49016384000.0,13927204000.0,451913000.0,972373000.0,243683000.0,,115134000.0,7785720000.0,2953206000.0,368913000.0,192056000.0,173308000.0,40627893000.0,855905000.0,203185000.0,,8122103000.0,1659820000.0,45318206000.0,8057189000.0,3397491000.0,3774123000.0,8057189000.0,8057189000.0,36952912000.0,45318206000.0,41572112000.0,33178789000.0,-5476501000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2018.0,Q2,,2018-06-30,2018-08-06 18:11:42+00:00,1459432000.0,1258466000.0,21817508000.0,-613642000.0,9930358000.0,21263000.0,812787000.0,,5431952000.0,32904000.0,,916982000.0,61580000.0,404880000.0,377172000.0,52329621000.0,14857686000.0,434264000.0,1040944000.0,294548000.0,,17768000.0,4649677000.0,2739407000.0,422253000.0,167926000.0,185916000.0,42964447000.0,971953000.0,197771000.0,,8578276000.0,3002453000.0,47622649000.0,8022461000.0,3534450000.0,6232073000.0,8022461000.0,8022461000.0,39402417000.0,47622649000.0,43793651000.0,33170344000.0,-5374125000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2018.0,Q1,,2018-03-31,2018-05-04 12:29:54+00:00,1260718000.0,1081801000.0,21701715000.0,-561498000.0,9873905000.0,21632000.0,1205596000.0,,5419811000.0,58032000.0,,1070770000.0,63612000.0,403072000.0,377172000.0,51804389000.0,15591628000.0,434066000.0,1024026000.0,289074000.0,,21144000.0,4669670000.0,2821236000.0,344311000.0,131949000.0,177961000.0,42504335000.0,898040000.0,197799000.0,,8493790000.0,2066558000.0,47281525000.0,7974943000.0,3655734000.0,5232672000.0,7974943000.0,7974943000.0,39108783000.0,47281525000.0,43336717000.0,33876111000.0,-5377160000.0
