company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 17:18:04+00:00,1.2,1.2,0.455,464000000.0,1.19,671000000.0,1088000000.0,1088000000.0,1088000000.0,1840000000.0,5286000000.0,38000000.0,,352000000.0,1480000000.0,1840000000.0,3798000000.0,133000000.0,1944000000.0,1854000000.0,-95000000.0,1759000000.0,5638000000.0,906700000.0,908100000.0,912500000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2015.0,FY,2015-01-01,2015-12-31,2018-02-09 14:32:01+00:00,5.51,5.51,2.2,2012000000.0,5.49,2884000000.0,4772000000.0,4772000000.0,4772000000.0,5664000000.0,20397000000.0,226000000.0,,1416000000.0,6085000000.0,5664000000.0,16149000000.0,622000000.0,8097000000.0,8052000000.0,-396000000.0,7656000000.0,21813000000.0,866100000.0,866200000.0,869400000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2015.0,Q4,2015-10-01,2015-12-31,,1.29,1.29,0.54,517000000.0,1.29,665000000.0,1117000000.0,1117000000.0,1117000000.0,1318000000.0,4863000000.0,28000000.0,,345000000.0,1455000000.0,1318000000.0,3890000000.0,164000000.0,1972000000.0,1918000000.0,-136000000.0,1782000000.0,5208000000.0,866100000.0,866200000.0,869400000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2015.0,Q3,2015-07-01,2015-09-30,2016-10-20 15:49:02+00:00,1.51,1.51,0.55,507000000.0,1.5,781000000.0,1300000000.0,1300000000.0,1300000000.0,1375000000.0,5215000000.0,30000000.0,,347000000.0,1472000000.0,1375000000.0,4187000000.0,157000000.0,1979000000.0,2208000000.0,-127000000.0,2081000000.0,5562000000.0,860900000.0,862900000.0,865800000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2015.0,Q3YTD,2015-01-01,2015-09-30,,4.24,4.24,2.18,1495000000.0,4.24,2219000000.0,3655000000.0,3655000000.0,3655000000.0,4346000000.0,15534000000.0,198000000.0,,1071000000.0,4630000000.0,4346000000.0,12259000000.0,458000000.0,6125000000.0,6134000000.0,-260000000.0,5874000000.0,16605000000.0,860900000.0,862900000.0,865800000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2015.0,Q3TTM,2014-10-01,2015-09-30,,5.89,5.89,2.69,1984000000.0,5.89,3086000000.0,5086000000.0,5086000000.0,5086000000.0,6120000000.0,21328000000.0,269000000.0,,1430000000.0,6147000000.0,6120000000.0,16638000000.0,604000000.0,8131000000.0,8507000000.0,-335000000.0,8172000000.0,22758000000.0,860900000.0,862900000.0,865800000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2015.0,Q2,2015-04-01,2015-06-30,2016-07-21 17:14:32+00:00,1.38,1.38,0.55,497000000.0,1.38,734000000.0,1204000000.0,1204000000.0,1204000000.0,1453000000.0,5068000000.0,142000000.0,,361000000.0,1530000000.0,1453000000.0,3976000000.0,153000000.0,2027000000.0,1949000000.0,-11000000.0,1938000000.0,5429000000.0,872500000.0,872200000.0,875200000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.7,2.7,1.61,988000000.0,2.7,1438000000.0,2355000000.0,2355000000.0,2355000000.0,2971000000.0,10319000000.0,168000000.0,,724000000.0,3158000000.0,2971000000.0,8072000000.0,301000000.0,4146000000.0,3926000000.0,-133000000.0,3793000000.0,11043000000.0,872500000.0,872200000.0,875200000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2015.0,Q2TTM,2014-07-01,2015-06-30,,5.91,5.91,2.59,1958000000.0,5.91,3141000000.0,5156000000.0,5156000000.0,5156000000.0,6587000000.0,21932000000.0,259000000.0,,1446000000.0,6204000000.0,6587000000.0,16791000000.0,591000000.0,8162000000.0,8629000000.0,-332000000.0,8297000000.0,23378000000.0,872500000.0,872200000.0,875200000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2015.0,Q1,2015-01-01,2015-03-31,2016-04-21 15:48:49+00:00,1.31,1.31,0.55,491000000.0,1.3,704000000.0,1151000000.0,1151000000.0,1151000000.0,1518000000.0,5251000000.0,26000000.0,,363000000.0,1628000000.0,1518000000.0,4096000000.0,148000000.0,2119000000.0,1977000000.0,-122000000.0,1855000000.0,5614000000.0,878600000.0,879300000.0,882800000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2015.0,Q1TTM,2014-04-01,2015-03-31,,5.96,5.96,2.49,1931000000.0,5.96,3196000000.0,5243000000.0,5243000000.0,5243000000.0,7009000000.0,22525000000.0,139000000.0,,1439000000.0,6148000000.0,7009000000.0,16955000000.0,576000000.0,8079000000.0,8876000000.0,-437000000.0,8439000000.0,23964000000.0,878600000.0,879300000.0,882800000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2016.0,FY,2016-01-01,2016-12-31,2019-02-08 14:28:23+00:00,5.09,5.09,2.255,2038000000.0,5.07,2533000000.0,4233000000.0,4233000000.0,4233000000.0,4884000000.0,19941000000.0,221000000.0,,,5776000000.0,4884000000.0,15057000000.0,698000000.0,7814000000.0,7243000000.0,-477000000.0,6766000000.0,19941000000.0,831600000.0,832400000.0,835400000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2016.0,Q4,2016-10-01,2016-12-31,,1.4,1.4,0.6,520000000.0,1.38,687000000.0,1144000000.0,1144000000.0,1144000000.0,1264000000.0,6172000000.0,69000000.0,,-1004000000.0,1448000000.0,1264000000.0,3904000000.0,174000000.0,1968000000.0,1936000000.0,-105000000.0,1831000000.0,5168000000.0,831600000.0,832400000.0,835400000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 16:05:11+00:00,1.36,1.36,0.55,512000000.0,1.36,674000000.0,1131000000.0,1131000000.0,1131000000.0,1240000000.0,4837000000.0,29000000.0,,337000000.0,1462000000.0,1240000000.0,3934000000.0,184000000.0,1974000000.0,1960000000.0,-155000000.0,1805000000.0,5174000000.0,831600000.0,829000000.0,832200000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.73,3.73,1.67,1518000000.0,3.73,1846000000.0,3089000000.0,3089000000.0,3089000000.0,3620000000.0,13769000000.0,152000000.0,,1004000000.0,4328000000.0,3620000000.0,11153000000.0,524000000.0,5846000000.0,5307000000.0,-372000000.0,4935000000.0,14773000000.0,831600000.0,829000000.0,832200000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2016.0,Q3TTM,2015-10-01,2016-09-30,,5.07,5.07,2.23,2035000000.0,5.07,2511000000.0,4206000000.0,4206000000.0,4206000000.0,4938000000.0,18632000000.0,180000000.0,,1349000000.0,5783000000.0,4938000000.0,15043000000.0,688000000.0,7818000000.0,7225000000.0,-508000000.0,6717000000.0,19981000000.0,831600000.0,829000000.0,832200000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2016.0,Q2,2016-04-01,2016-06-30,2017-07-20 15:40:53+00:00,1.17,1.17,0.55,504000000.0,1.17,585000000.0,979000000.0,979000000.0,979000000.0,1202000000.0,4430000000.0,77000000.0,,340000000.0,1404000000.0,1202000000.0,3568000000.0,173000000.0,1908000000.0,1660000000.0,-96000000.0,1564000000.0,4770000000.0,836800000.0,837400000.0,840100000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.34,2.34,1.1,1006000000.0,2.34,1172000000.0,1958000000.0,1958000000.0,1958000000.0,2380000000.0,8932000000.0,123000000.0,,667000000.0,2866000000.0,2380000000.0,7219000000.0,340000000.0,3872000000.0,3347000000.0,-217000000.0,3130000000.0,9599000000.0,836800000.0,837400000.0,840100000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2016.0,Q2TTM,2015-07-01,2016-06-30,,5.22,5.22,2.23,2030000000.0,5.22,2618000000.0,4375000000.0,4375000000.0,4375000000.0,5073000000.0,19010000000.0,181000000.0,,1359000000.0,5793000000.0,5073000000.0,15296000000.0,661000000.0,7823000000.0,7473000000.0,-480000000.0,6993000000.0,20369000000.0,836800000.0,837400000.0,840100000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 15:21:21+00:00,1.16,1.16,0.55,502000000.0,1.16,587000000.0,979000000.0,979000000.0,979000000.0,1178000000.0,4502000000.0,46000000.0,,327000000.0,1462000000.0,1178000000.0,3651000000.0,167000000.0,1964000000.0,1687000000.0,-121000000.0,1566000000.0,4829000000.0,844000000.0,844000000.0,846700000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2016.0,Q1TTM,2015-04-01,2016-03-31,,5.45,5.45,2.24,2023000000.0,5.45,2767000000.0,4600000000.0,4600000000.0,4600000000.0,5324000000.0,19648000000.0,246000000.0,,1380000000.0,5919000000.0,5324000000.0,15704000000.0,641000000.0,7942000000.0,7762000000.0,-395000000.0,7367000000.0,21028000000.0,844000000.0,844000000.0,846700000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2017.0,FY,2017-01-01,2017-12-31,2020-02-07 15:35:18+00:00,13.42,13.42,2.48,2105000000.0,13.36,-3080000000.0,10712000000.0,10712000000.0,10712000000.0,5142000000.0,21240000000.0,245000000.0,,,5887000000.0,5142000000.0,16098000000.0,719000000.0,7992000000.0,8106000000.0,-474000000.0,7632000000.0,21240000000.0,798200000.0,798400000.0,801700000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2017.0,Q4,2017-10-01,2017-12-31,,9.15,9.15,-1.82,532000000.0,9.09,-5186000000.0,7278000000.0,7278000000.0,7278000000.0,1196000000.0,6132000000.0,33000000.0,,-682000000.0,1475000000.0,1196000000.0,4254000000.0,188000000.0,2007000000.0,2247000000.0,-155000000.0,2092000000.0,5450000000.0,798200000.0,798400000.0,801700000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 16:05:24+00:00,1.5,1.5,0.605,528000000.0,1.5,789000000.0,1194000000.0,1194000000.0,1194000000.0,1340000000.0,5408000000.0,90000000.0,,,1467000000.0,1340000000.0,4068000000.0,180000000.0,1995000000.0,2073000000.0,-90000000.0,1983000000.0,5408000000.0,796000000.0,794500000.0,797600000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2017.0,Q3YTD,2017-01-01,2017-09-30,,4.27,4.27,1.82,1573000000.0,4.27,2106000000.0,3434000000.0,3434000000.0,3434000000.0,3946000000.0,15108000000.0,212000000.0,,682000000.0,4412000000.0,3946000000.0,11844000000.0,531000000.0,5985000000.0,5859000000.0,-319000000.0,5540000000.0,15790000000.0,796000000.0,794500000.0,797600000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2017.0,Q3TTM,2016-10-01,2017-09-30,,5.67,5.67,2.42,2093000000.0,5.65,2793000000.0,4578000000.0,4578000000.0,4578000000.0,5210000000.0,21280000000.0,281000000.0,,-322000000.0,5860000000.0,5210000000.0,15748000000.0,705000000.0,7953000000.0,7795000000.0,-424000000.0,7371000000.0,20958000000.0,796000000.0,794500000.0,797600000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2017.0,Q2,2017-04-01,2017-06-30,2018-07-19 15:47:52+00:00,1.45,1.45,0.605,525000000.0,1.45,701000000.0,1168000000.0,1168000000.0,1168000000.0,1304000000.0,4906000000.0,50000000.0,,344000000.0,1423000000.0,1304000000.0,3946000000.0,179000000.0,1948000000.0,1998000000.0,-129000000.0,1869000000.0,5250000000.0,805500000.0,804100000.0,807200000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.77,2.77,1.21,1045000000.0,2.77,1317000000.0,2240000000.0,2240000000.0,2240000000.0,2606000000.0,9700000000.0,122000000.0,,682000000.0,2945000000.0,2606000000.0,7776000000.0,351000000.0,3990000000.0,3786000000.0,-229000000.0,3557000000.0,10382000000.0,805500000.0,804100000.0,807200000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2017.0,Q2TTM,2016-07-01,2017-06-30,,5.53,5.53,2.37,2077000000.0,5.51,2678000000.0,4515000000.0,4515000000.0,4515000000.0,5110000000.0,20709000000.0,220000000.0,,15000000.0,5855000000.0,5110000000.0,15614000000.0,709000000.0,7932000000.0,7682000000.0,-489000000.0,7193000000.0,20724000000.0,805500000.0,804100000.0,807200000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 16:40:19+00:00,1.32,1.32,0.605,520000000.0,1.32,616000000.0,1072000000.0,1072000000.0,1072000000.0,1302000000.0,4794000000.0,72000000.0,,338000000.0,1522000000.0,1302000000.0,3830000000.0,172000000.0,2042000000.0,1788000000.0,-100000000.0,1688000000.0,5132000000.0,812100000.0,811500000.0,814800000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2017.0,Q1TTM,2016-04-01,2017-03-31,,5.33,5.33,2.35,2056000000.0,5.33,2562000000.0,4326000000.0,4326000000.0,4326000000.0,5008000000.0,20233000000.0,247000000.0,,11000000.0,5836000000.0,5008000000.0,15236000000.0,703000000.0,7892000000.0,7344000000.0,-456000000.0,6888000000.0,20244000000.0,812100000.0,811500000.0,814800000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2018.0,FY,2018-01-01,2018-12-31,2020-02-07 15:35:18+00:00,7.95,7.95,3.06,2191000000.0,7.91,1775000000.0,5966000000.0,5966000000.0,5966000000.0,6046000000.0,22832000000.0,94000000.0,,,6078000000.0,6046000000.0,16786000000.0,870000000.0,8269000000.0,8517000000.0,-776000000.0,7741000000.0,22832000000.0,750400000.0,750900000.0,754300000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2018.0,Q4,2018-10-01,2018-12-31,,2.12,2.12,-1.46,555000000.0,2.1,462000000.0,1554000000.0,1554000000.0,1554000000.0,1491000000.0,-5118000000.0,46000000.0,-10875000000.0,,1501000000.0,1491000000.0,-6609000000.0,240000000.0,-8819000000.0,2210000000.0,-194000000.0,2016000000.0,-5118000000.0,750400000.0,750900000.0,754300000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2018.0,Q3,2018-07-01,2018-09-30,2019-10-17 16:28:14+00:00,2.16,2.16,,547000000.0,2.15,483000000.0,1593000000.0,1593000000.0,1593000000.0,1563000000.0,11486000000.0,48000000.0,5558000000.0,,1549000000.0,1563000000.0,9923000000.0,241000000.0,7654000000.0,2269000000.0,-193000000.0,2076000000.0,11486000000.0,737500000.0,737400000.0,740900000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2018.0,Q3YTD,2018-01-01,2018-09-30,,5.83,5.83,1.46,1636000000.0,5.81,1313000000.0,4412000000.0,4412000000.0,4412000000.0,4555000000.0,27950000000.0,48000000.0,10875000000.0,,4577000000.0,4555000000.0,23395000000.0,630000000.0,17088000000.0,6307000000.0,-582000000.0,5725000000.0,27950000000.0,737500000.0,737400000.0,740900000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2018.0,Q3TTM,2017-10-01,2018-09-30,,14.98,14.98,-0.36,2168000000.0,14.9,-3873000000.0,11690000000.0,11690000000.0,11690000000.0,5751000000.0,34082000000.0,81000000.0,10875000000.0,-682000000.0,6052000000.0,5751000000.0,27649000000.0,818000000.0,19095000000.0,8554000000.0,-737000000.0,7817000000.0,33400000000.0,737500000.0,737400000.0,740900000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2018.0,Q2,2018-04-01,2018-06-30,2019-07-18 16:35:47+00:00,1.98,1.98,0.73,546000000.0,1.98,429000000.0,1509000000.0,1509000000.0,1509000000.0,1538000000.0,10989000000.0,42000000.0,5317000000.0,,1489000000.0,1538000000.0,9451000000.0,203000000.0,7352000000.0,2099000000.0,-161000000.0,1938000000.0,10989000000.0,762100000.0,760500000.0,763700000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.67,3.67,1.46,1089000000.0,3.66,830000000.0,2819000000.0,2819000000.0,2819000000.0,2992000000.0,16464000000.0,,5317000000.0,,3028000000.0,2992000000.0,13472000000.0,389000000.0,9434000000.0,4038000000.0,-389000000.0,3649000000.0,16464000000.0,762100000.0,760500000.0,763700000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2018.0,Q2TTM,2017-07-01,2018-06-30,,14.32,14.32,0.25,2149000000.0,14.25,-3567000000.0,11291000000.0,11291000000.0,11291000000.0,5528000000.0,28004000000.0,123000000.0,5317000000.0,-682000000.0,5970000000.0,5528000000.0,21794000000.0,757000000.0,13436000000.0,8358000000.0,-634000000.0,7724000000.0,27322000000.0,762100000.0,760500000.0,763700000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2018.0,Q1,2018-01-01,2018-03-31,2019-04-18 15:29:37+00:00,1.69,1.69,0.73,543000000.0,1.68,401000000.0,1310000000.0,1310000000.0,1310000000.0,1454000000.0,5475000000.0,-42000000.0,,,1539000000.0,1454000000.0,4021000000.0,186000000.0,2082000000.0,1939000000.0,-228000000.0,1711000000.0,5475000000.0,775100000.0,776400000.0,779600000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2018.0,Q1TTM,2017-04-01,2018-03-31,,13.79,13.79,0.13,2128000000.0,13.72,-3295000000.0,10950000000.0,10950000000.0,10950000000.0,5294000000.0,21921000000.0,131000000.0,,-338000000.0,5904000000.0,5294000000.0,16289000000.0,733000000.0,8032000000.0,8257000000.0,-602000000.0,7655000000.0,21583000000.0,775100000.0,776400000.0,779600000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2019.0,Q4,2019-10-01,2019-12-31,,2.02,2.02,2.82,559000000.0,2.01,475000000.0,1403000000.0,1403000000.0,1403000000.0,1273000000.0,-10180000000.0,56000000.0,-15392000000.0,,1280000000.0,1273000000.0,-11453000000.0,278000000.0,-13553000000.0,2100000000.0,-222000000.0,1878000000.0,-10180000000.0,703800000.0,703500000.0,706100000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2019.0,FY,2019-01-01,2019-12-31,2020-02-07 15:35:18+00:00,8.41,8.41,3.7,2216000000.0,8.38,1828000000.0,5919000000.0,5919000000.0,5919000000.0,5345000000.0,21708000000.0,243000000.0,,,5593000000.0,5345000000.0,16363000000.0,1050000000.0,7809000000.0,8554000000.0,-807000000.0,7747000000.0,21708000000.0,703800000.0,703500000.0,706100000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2019.0,Q3YTD,2019-01-01,2019-09-30,,6.39,6.39,0.88,1657000000.0,6.37,1353000000.0,4516000000.0,4516000000.0,4516000000.0,4072000000.0,31888000000.0,187000000.0,15392000000.0,,4313000000.0,4072000000.0,27816000000.0,772000000.0,21362000000.0,6454000000.0,-585000000.0,5869000000.0,31888000000.0,700500000.0,699300000.0,701900000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2019.0,Q3TTM,2018-10-01,2019-09-30,,8.51,8.51,2.48,2212000000.0,8.47,1815000000.0,6070000000.0,6070000000.0,6070000000.0,5563000000.0,26770000000.0,233000000.0,4517000000.0,,5814000000.0,5563000000.0,21207000000.0,1012000000.0,12543000000.0,8664000000.0,-779000000.0,7885000000.0,26770000000.0,700500000.0,699300000.0,701900000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2019.0,Q3,2019-07-01,2019-09-30,2019-10-17 16:28:14+00:00,2.22,2.22,,557000000.0,2.22,466000000.0,1555000000.0,1555000000.0,1555000000.0,1314000000.0,10662000000.0,53000000.0,5146000000.0,,1411000000.0,1314000000.0,9348000000.0,266000000.0,7114000000.0,2234000000.0,-213000000.0,2021000000.0,10662000000.0,700500000.0,699300000.0,701900000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2019.0,Q2YTD,2019-01-01,2019-06-30,,4.17,4.17,0.88,1100000000.0,4.15,887000000.0,2961000000.0,2961000000.0,2961000000.0,2758000000.0,21226000000.0,134000000.0,10246000000.0,,2902000000.0,2758000000.0,18468000000.0,506000000.0,14248000000.0,4220000000.0,-372000000.0,3848000000.0,21226000000.0,704000000.0,705500000.0,708000000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2019.0,Q2TTM,2018-07-01,2019-06-30,,8.45,8.45,2.48,2202000000.0,8.4,1832000000.0,6108000000.0,6108000000.0,6108000000.0,5812000000.0,27594000000.0,228000000.0,4929000000.0,,5952000000.0,5812000000.0,21782000000.0,987000000.0,13083000000.0,8699000000.0,-759000000.0,7940000000.0,27594000000.0,704000000.0,705500000.0,708000000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2019.0,Q2,2019-04-01,2019-06-30,2019-07-18 16:35:47+00:00,2.23,2.23,0.88,551000000.0,2.22,488000000.0,1570000000.0,1570000000.0,1570000000.0,1393000000.0,10832000000.0,57000000.0,5236000000.0,,1392000000.0,1393000000.0,9439000000.0,259000000.0,7179000000.0,2260000000.0,-202000000.0,2058000000.0,10832000000.0,704000000.0,705500000.0,708000000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2019.0,Q1,2019-01-01,2019-03-31,2020-04-23 16:58:23+00:00,1.94,1.94,0.88,549000000.0,1.93,399000000.0,1391000000.0,1391000000.0,1391000000.0,1365000000.0,10394000000.0,77000000.0,5010000000.0,,1510000000.0,1365000000.0,9029000000.0,247000000.0,7069000000.0,1960000000.0,-170000000.0,1790000000.0,10394000000.0,717000000.0,716800000.0,719500000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2019.0,Q1TTM,2018-04-01,2019-03-31,,8.2,8.2,2.33,2197000000.0,8.16,1773000000.0,6047000000.0,6047000000.0,6047000000.0,5957000000.0,27751000000.0,213000000.0,5010000000.0,,6049000000.0,5957000000.0,21794000000.0,931000000.0,13256000000.0,8538000000.0,-718000000.0,7820000000.0,27751000000.0,717000000.0,716800000.0,719500000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2020.0,Q1TTM,2019-04-01,2020-03-31,,8.62,8.62,3.7,2214000000.0,8.6,1873000000.0,6002000000.0,6002000000.0,6002000000.0,5162000000.0,21423000000.0,219000000.0,-130000000.0,,5440000000.0,5162000000.0,16261000000.0,1081000000.0,7524000000.0,8737000000.0,-862000000.0,7875000000.0,21423000000.0,685600000.0,684300000.0,686200000.0
Union Pacific Corp,UNP,549300LMMRSZZCZ8CL11,100885,2020.0,Q1,2020-01-01,2020-03-31,2020-04-23 16:58:23+00:00,2.15,2.15,0.97,547000000.0,2.15,444000000.0,1474000000.0,1474000000.0,1474000000.0,1182000000.0,10109000000.0,53000000.0,4880000000.0,,1357000000.0,1182000000.0,8927000000.0,278000000.0,6784000000.0,2143000000.0,-225000000.0,1918000000.0,10109000000.0,685600000.0,684300000.0,686200000.0
