company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othercostofrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 17:21:51+00:00,0.87,0.87,,142579000.0,0.85,,124851000.0,211737000.0,211737000.0,,183289000.0,28448000.0,2179772000.0,2901663000.0,,85708000.0,1698000.0,,224310000.0,-7372000.0,284061000.0,2265480000.0,860493000.0,106335000.0,419268000.0,441225000.0,-104637000.0,336588000.0,3125973000.0,210700000.0,211375232.0,216118922.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.72,3.72,0.67,545407000.0,3.72,,490720000.0,909204000.0,909204000.0,,786571000.0,122633000.0,8417258000.0,11453685000.0,,313171000.0,5887000.0,,830245000.0,7460000.0,1176136000.0,8730429000.0,3553501000.0,430461000.0,1729003000.0,1824498000.0,-424574000.0,1399924000.0,12283930000.0,210700000.0,211375232.0,216118922.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 14:57:24+00:00,1.27,1.27,,463905000.0,1.25,4066000.0,207510000.0,427410000.0,480877000.0,-53467000.0,269732000.0,157678000.0,6856062000.0,9155447000.0,,422145000.0,8073000.0,,1239703000.0,481081000.0,1031125000.0,7278207000.0,3116943000.0,456452000.0,1980177000.0,1136766000.0,-448379000.0,688387000.0,10395150000.0,212400000.0,211867714.0,216252000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2015.0,Q4,2015-10-01,2015-12-31,,-0.03,-0.03,,-10789000.0,-0.01,1000.0,23617000.0,34474000.0,87941000.0,-53467000.0,-6000000.0,40474000.0,-453641000.0,-537533000.0,,101067000.0,3811000.0,,369854000.0,-3195000.0,-12128000.0,-352574000.0,184895000.0,103259000.0,-26111000.0,211006000.0,-99448000.0,111558000.0,-167679000.0,212400000.0,211867714.0,216252000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 17:12:50+00:00,1.02,1.02,,162062000.0,1.0,,147064000.0,261307000.0,261307000.0,,215872000.0,45435000.0,2501015000.0,3340881000.0,,111963000.0,2484000.0,,294236000.0,-2783000.0,353492000.0,2612978000.0,1022139000.0,103481000.0,512771000.0,509368000.0,-100997000.0,408371000.0,3635117000.0,211600000.0,212374897.0,216691461.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.3,1.3,0.7,474694000.0,1.3,4065000.0,183893000.0,392936000.0,392936000.0,,275732000.0,117204000.0,7309703000.0,9692980000.0,,321078000.0,4262000.0,,869849000.0,484276000.0,1043253000.0,7630781000.0,2932048000.0,353193000.0,2006288000.0,925760000.0,-348931000.0,576829000.0,10562829000.0,211600000.0,212374897.0,216691461.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.28,2.28,0.94,627947000.0,2.28,4065000.0,287870000.0,643324000.0,643324000.0,,483752000.0,159572000.0,9676164000.0,12843246000.0,,422515000.0,4491000.0,,1144264000.0,479734000.0,1399240000.0,10098679000.0,3888831000.0,451142000.0,2510986000.0,1377845000.0,-446651000.0,931194000.0,13987510000.0,211600000.0,212374897.0,216691461.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 17:12:15+00:00,0.8,0.8,,158843000.0,0.78,4065000.0,122762000.0,207777000.0,207777000.0,,170477000.0,37300000.0,2446076000.0,3229769000.0,,108124000.0,2311000.0,,310814000.0,-5033000.0,347960000.0,2554200000.0,986383000.0,152320000.0,505835000.0,480548000.0,-150009000.0,330539000.0,3540583000.0,213100000.0,212991606.0,217606198.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.28,0.28,0.42,312632000.0,0.28,4065000.0,36829000.0,131629000.0,131629000.0,,59860000.0,71769000.0,4808688000.0,6352099000.0,,209115000.0,1778000.0,,575613000.0,487059000.0,689761000.0,5017803000.0,1909909000.0,249712000.0,1493517000.0,416392000.0,-247934000.0,168458000.0,6927712000.0,213100000.0,212991606.0,217606198.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.12,2.12,0.87,615081000.0,2.12,4065000.0,257434000.0,601801000.0,601801000.0,,452002000.0,149799000.0,9501683000.0,12593444000.0,,413484000.0,761000.0,,1109744000.0,494292000.0,1368570000.0,9915167000.0,3788021000.0,447539000.0,2482008000.0,1306013000.0,-446778000.0,859235000.0,13703188000.0,213100000.0,212991606.0,217606198.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:57:39+00:00,-0.52,-0.52,,153789000.0,-0.52,,-85933000.0,-76148000.0,-76148000.0,,-110617000.0,34469000.0,2362612000.0,3122330000.0,,100991000.0,-533000.0,,264799000.0,492092000.0,341801000.0,2463603000.0,923526000.0,97392000.0,987682000.0,-64156000.0,-97925000.0,-162081000.0,3387129000.0,212700000.0,213387253.0,213387253.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.01,2.01,0.82,602145000.0,2.01,,235559000.0,575445000.0,575445000.0,,429208000.0,146237000.0,9302145000.0,12350293000.0,,396620000.0,143000.0,,1072853000.0,493230000.0,1319246000.0,9698765000.0,3724381000.0,498899000.0,2414621000.0,1309760000.0,-498756000.0,811004000.0,13423146000.0,212700000.0,213387253.0,213387253.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:07:40+00:00,4.36,4.36,,509497000.0,4.29,43408000.0,431761000.0,1033082000.0,1191344000.0,-158262000.0,879874000.0,153208000.0,7431582000.0,11138771000.0,,442981000.0,7511000.0,,,-391248000.0,1072841000.0,7874563000.0,3264208000.0,414116000.0,1234498000.0,2029710000.0,-406605000.0,1623105000.0,11138771000.0,201800000.0,201641000.0,204905000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2016.0,Q4,2016-10-01,2016-12-31,,0.82,0.82,,-21978000.0,0.8,-209592000.0,65750000.0,188270000.0,346532000.0,-158262000.0,157726000.0,30544000.0,-519405000.0,770560000.0,,96937000.0,-556000.0,,-997340000.0,18036000.0,-107373000.0,-422468000.0,195688000.0,103757000.0,-320907000.0,516595000.0,-104313000.0,412282000.0,-226780000.0,201800000.0,201641000.0,204905000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 17:06:47+00:00,2.8,2.8,,181739000.0,2.76,0.0,104301000.0,612150000.0,612150000.0,,571332000.0,40818000.0,2697629000.0,3515732000.0,,119328000.0,1876000.0,,330399000.0,-378611000.0,406890000.0,2816957000.0,1029174000.0,104581000.0,210018000.0,819156000.0,-102705000.0,716451000.0,3846131000.0,204000000.0,203761433.0,206961000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.54,3.54,,531475000.0,3.49,253000000.0,366011000.0,844812000.0,844812000.0,,722148000.0,122664000.0,7950987000.0,10368211000.0,,346044000.0,8067000.0,,997340000.0,-409284000.0,1180214000.0,8297031000.0,3068520000.0,310359000.0,1555405000.0,1513115000.0,-302292000.0,1210823000.0,11365551000.0,204000000.0,203761433.0,206961000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.51,3.51,,520686000.0,3.48,253001000.0,389628000.0,879286000.0,932753000.0,-53467000.0,716148000.0,163138000.0,7497346000.0,9830678000.0,,447111000.0,11878000.0,,1367194000.0,-412479000.0,1168086000.0,7944457000.0,3253415000.0,413618000.0,1529294000.0,1724121000.0,-401740000.0,1322381000.0,11197872000.0,204000000.0,203761433.0,206961000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 17:07:18+00:00,0.26,0.26,,180381000.0,0.26,176000000.0,134888000.0,94503000.0,94503000.0,,53382000.0,41121000.0,2671025000.0,3483499000.0,,114994000.0,3215000.0,,345580000.0,-29286000.0,386895000.0,2786019000.0,1043060000.0,102894000.0,713990000.0,329070000.0,-99679000.0,229391000.0,3829079000.0,205300000.0,204497970.0,208047172.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.74,0.74,,349736000.0,0.73,253000000.0,261710000.0,232662000.0,232662000.0,,150816000.0,81846000.0,5253358000.0,6852479000.0,,226716000.0,6191000.0,,666941000.0,-30673000.0,773324000.0,5480074000.0,2039346000.0,205778000.0,1345387000.0,693959000.0,-199587000.0,494372000.0,7519420000.0,205300000.0,204497970.0,208047172.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.76,1.76,1.23,501009000.0,1.76,253001000.0,432391000.0,528443000.0,581910000.0,-53467000.0,360688000.0,167755000.0,7300732000.0,9655827000.0,,439746000.0,12486000.0,,1331031000.0,-36651000.0,1114688000.0,7740478000.0,3246380000.0,412518000.0,1832047000.0,1414333000.0,-400032000.0,1014301000.0,10986858000.0,205300000.0,204497970.0,208047172.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 17:17:01+00:00,0.48,0.48,,169355000.0,0.47,77000000.0,126822000.0,138159000.0,138159000.0,,97434000.0,40725000.0,2582333000.0,3368980000.0,,111722000.0,2976000.0,,321361000.0,-1387000.0,386429000.0,2694055000.0,996286000.0,102884000.0,631397000.0,364889000.0,-99908000.0,264981000.0,3690341000.0,203000000.0,204367000.0,207928000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.34,2.34,1.24,479471000.0,2.34,81066000.0,420265000.0,641717000.0,695184000.0,-53467000.0,477783000.0,163934000.0,7075783000.0,9402097000.0,,432876000.0,11582000.0,,1296265000.0,-12398000.0,1075753000.0,7508659000.0,3189703000.0,461944000.0,1623892000.0,1565811000.0,-450362000.0,1115449000.0,10698362000.0,203000000.0,204367000.0,207928000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 16:05:52+00:00,3.52,3.52,,559911000.0,3.47,331430000.0,323859000.0,830555000.0,1075927000.0,-245372000.0,663618000.0,166937000.0,7640005000.0,11361998000.0,,485364000.0,17665000.0,-7033000.0,,-524460000.0,1064026000.0,8125369000.0,3236629000.0,430634000.0,1423874000.0,1812755000.0,-412969000.0,1399786000.0,11361998000.0,188500000.0,188625559.0,191348533.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2017.0,Q4,2017-10-01,2017-12-31,,1.67,1.67,,144367000.0,1.65,281566000.0,-150267000.0,340679000.0,197092000.0,143587000.0,303396000.0,37283000.0,1941687000.0,3245821000.0,,150766000.0,5485000.0,-7033000.0,-315523000.0,3184000.0,265424000.0,2092453000.0,837845000.0,108997000.0,687508000.0,150337000.0,-103512000.0,46825000.0,2930298000.0,188500000.0,188625559.0,191348533.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 17:07:15+00:00,-1.14,-1.14,,142634000.0,-1.12,0.0,90546000.0,-172034000.0,198838000.0,-370872000.0,-214476000.0,42442000.0,1951609000.0,2884392000.0,,116636000.0,3396000.0,,,5308000.0,272911000.0,2068245000.0,816147000.0,109306000.0,420853000.0,395294000.0,-105910000.0,289384000.0,2884392000.0,188100000.0,188884000.0,191408000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.85,1.85,,415544000.0,1.82,49864000.0,474126000.0,489876000.0,878835000.0,-388959000.0,360222000.0,129654000.0,5698318000.0,8116177000.0,,334598000.0,12180000.0,,315523000.0,-527644000.0,798602000.0,6032916000.0,2398784000.0,321637000.0,736366000.0,1662418000.0,-309457000.0,1352961000.0,8431700000.0,188100000.0,188884000.0,191408000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.67,2.67,,393566000.0,2.62,-159728000.0,539876000.0,678146000.0,1225367000.0,-547221000.0,517948000.0,160198000.0,5178913000.0,8886737000.0,,431535000.0,11624000.0,,-681817000.0,-509608000.0,691229000.0,5610448000.0,2594472000.0,425394000.0,415459000.0,2179013000.0,-413770000.0,1765243000.0,8204920000.0,188100000.0,188884000.0,191408000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 17:12:19+00:00,0.66,0.66,,140026000.0,0.65,10498000.0,101915000.0,161625000.0,186145000.0,-24520000.0,127001000.0,34624000.0,1894664000.0,2808999000.0,,108994000.0,4798000.0,,,825000.0,262796000.0,2003658000.0,805341000.0,107934000.0,414145000.0,391196000.0,-103136000.0,288060000.0,2808999000.0,192400000.0,191088216.0,193987983.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.99,2.99,,272910000.0,2.94,49864000.0,383580000.0,661910000.0,679997000.0,-18087000.0,574698000.0,87212000.0,3746709000.0,5231785000.0,,217962000.0,8784000.0,,315523000.0,-532952000.0,525691000.0,3964671000.0,1582637000.0,212331000.0,315513000.0,1267124000.0,-203547000.0,1063577000.0,5547308000.0,192400000.0,191088216.0,193987983.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2017.0,Q2TTM,2016-07-01,2017-06-30,,6.61,6.61,,432671000.0,6.5,-159728000.0,553631000.0,1462330000.0,1638679000.0,-176349000.0,1303756000.0,158574000.0,5924933000.0,9518077000.0,,434227000.0,10104000.0,,-351418000.0,-893527000.0,825208000.0,6359160000.0,2807499000.0,420669000.0,204624000.0,2602875000.0,-410565000.0,2192310000.0,9166659000.0,192400000.0,191088216.0,193987983.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 17:28:45+00:00,2.33,2.33,,132884000.0,2.29,39366000.0,281665000.0,500285000.0,493852000.0,6433000.0,447697000.0,52588000.0,1852045000.0,2422786000.0,,108968000.0,3986000.0,,315523000.0,-533777000.0,262895000.0,1961013000.0,777296000.0,104397000.0,-98632000.0,875928000.0,-100411000.0,775517000.0,2738309000.0,192100000.0,192377000.0,195281014.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2017.0,Q1TTM,2016-04-01,2017-03-31,,6.21,6.21,,473026000.0,6.11,5774000.0,586604000.0,1395208000.0,1547037000.0,-151829000.0,1230137000.0,165071000.0,6701294000.0,10192577000.0,,440227000.0,8521000.0,,-5838000.0,-923638000.0,949307000.0,7141521000.0,3045218000.0,415629000.0,504469000.0,2540749000.0,-407108000.0,2133641000.0,10186739000.0,192100000.0,192377000.0,195281014.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 16:05:52+00:00,0.93,0.93,,591035000.0,0.92,20444000.0,258400000.0,333040000.0,790078000.0,-457038000.0,159394000.0,173646000.0,8195513000.0,11454438000.0,,49587000.0,10089000.0,-7300000.0,,-56119000.0,1135454000.0,8245100000.0,3209338000.0,487435000.0,1683514000.0,1525824000.0,-477346000.0,1048478000.0,11454438000.0,171400000.0,170785999.0,172364581.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2018.0,Q4,2018-10-01,2018-12-31,,-0.81,-0.81,,155157000.0,-0.77,,51748000.0,-101843000.0,207366000.0,-309209000.0,-149772000.0,47929000.0,2027069000.0,2870711000.0,,56887000.0,-494000.0,-7300000.0,,-17542000.0,268532000.0,2083956000.0,786755000.0,128300000.0,398847000.0,387908000.0,-128794000.0,259114000.0,2870711000.0,171400000.0,170785999.0,172364581.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 19:08:00+00:00,-0.82,-0.82,,146000000.0,-0.82,6093000.0,52047000.0,-96668000.0,115071000.0,-211739000.0,-136796000.0,40128000.0,2063770000.0,2847330000.0,,800000.0,4007000.0,,,5330000.0,336299000.0,2064570000.0,782760000.0,125927000.0,493722000.0,289038000.0,-121920000.0,167118000.0,2847330000.0,166800000.0,166770664.0,167262358.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.74,1.74,,435878000.0,1.69,20444000.0,206652000.0,434883000.0,582712000.0,-147829000.0,309166000.0,125717000.0,6168444000.0,8583727000.0,,-7300000.0,10583000.0,,,-38577000.0,866922000.0,6161144000.0,2422583000.0,359135000.0,1284667000.0,1137916000.0,-348552000.0,789364000.0,8583727000.0,166800000.0,166770664.0,167262358.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.41,3.41,,580245000.0,3.34,302010000.0,56385000.0,775562000.0,779804000.0,-4242000.0,612562000.0,163000000.0,8110131000.0,11829548000.0,,143466000.0,16068000.0,-7033000.0,-315523000.0,-35393000.0,1132346000.0,8253597000.0,3260428000.0,468132000.0,1972175000.0,1288253000.0,-452064000.0,836189000.0,11514025000.0,166800000.0,166770664.0,167262358.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 19:21:18+00:00,1.56,1.56,,147079000.0,1.53,14351000.0,83868000.0,306322000.0,236626000.0,69696000.0,267276000.0,39046000.0,2069089000.0,2886953000.0,,-2100000.0,1994000.0,,,-43752000.0,264094000.0,2066989000.0,819964000.0,119692000.0,381772000.0,438192000.0,-117698000.0,320494000.0,2886953000.0,171300000.0,171617238.0,174105884.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.56,2.56,,289878000.0,2.51,14351000.0,154605000.0,531551000.0,467641000.0,63910000.0,445962000.0,85589000.0,4104674000.0,5736397000.0,,-8100000.0,6576000.0,,,-43907000.0,530623000.0,4096574000.0,1639823000.0,233208000.0,790945000.0,848878000.0,-226632000.0,622246000.0,5736397000.0,171300000.0,171617238.0,174105884.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.09,3.09,,576879000.0,3.04,295917000.0,94884000.0,700196000.0,863571000.0,-163375000.0,534882000.0,165314000.0,7997970000.0,11866610000.0,,259302000.0,15457000.0,-7033000.0,-315523000.0,-35415000.0,1068958000.0,8257272000.0,3293815000.0,451511000.0,1899306000.0,1394509000.0,-436054000.0,958455000.0,11551087000.0,171300000.0,171617238.0,174105884.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 17:10:04+00:00,1.0,1.0,,142799000.0,0.98,0.0,70737000.0,225229000.0,231015000.0,-5786000.0,178686000.0,46543000.0,2035585000.0,2849444000.0,,-6000000.0,4582000.0,,,-155000.0,266529000.0,2029585000.0,819859000.0,113516000.0,409173000.0,410686000.0,-108934000.0,301752000.0,2849444000.0,178700000.0,178957865.0,181834547.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2018.0,Q1TTM,2017-04-01,2018-03-31,,2.19,2.19,,569826000.0,2.16,292064000.0,112931000.0,555499000.0,813090000.0,-257591000.0,394607000.0,160892000.0,7823545000.0,11788656000.0,,370396000.0,18261000.0,-7033000.0,-315523000.0,9162000.0,1067660000.0,8193941000.0,3279192000.0,439753000.0,1931679000.0,1347513000.0,-421492000.0,926021000.0,11473133000.0,178700000.0,178957865.0,181834547.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2019.0,Q4,2019-10-01,2019-12-31,,1.8,1.8,,158467000.0,1.78,,81690000.0,302962000.0,300333000.0,2629000.0,244871000.0,58091000.0,2000625000.0,2920299000.0,,21715000.0,11485000.0,,,-1521000.0,278425000.0,2022340000.0,897959000.0,92050000.0,435371000.0,462588000.0,-80565000.0,382023000.0,2920299000.0,153300000.0,153180908.0,153812064.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 16:05:52+00:00,5.29,5.29,,615152000.0,5.27,124892000.0,279628000.0,1021294000.0,915811000.0,105483000.0,810981000.0,210313000.0,7914485000.0,11410194000.0,,21715000.0,29348000.0,0.0,,-12679000.0,1103312000.0,7936200000.0,3473994000.0,477226000.0,1830677000.0,1643317000.0,-447878000.0,1195439000.0,11410194000.0,153300000.0,153180908.0,153812064.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 19:08:00+00:00,0.95,0.95,,155915000.0,0.95,83855000.0,65254000.0,201688000.0,208531000.0,-6843000.0,143270000.0,58418000.0,1991172000.0,2904078000.0,,0.0,5280000.0,,,-3936000.0,298736000.0,1991172000.0,912906000.0,109831000.0,534570000.0,378336000.0,-104551000.0,273785000.0,2904078000.0,150800000.0,150675465.0,151295950.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.49,3.49,,456685000.0,3.49,124892000.0,197938000.0,718332000.0,615478000.0,102854000.0,566110000.0,152222000.0,5913860000.0,8489895000.0,,,17863000.0,,,-11158000.0,824887000.0,5913860000.0,2576035000.0,385176000.0,1395306000.0,1180729000.0,-367313000.0,813416000.0,8489895000.0,150800000.0,150675465.0,151295950.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.68,2.68,,611842000.0,2.72,124892000.0,249686000.0,616489000.0,822844000.0,-206355000.0,416338000.0,200151000.0,7940929000.0,11360606000.0,,56887000.0,17369000.0,-7300000.0,,-28700000.0,1093419000.0,7997816000.0,3362790000.0,513476000.0,1794153000.0,1568637000.0,-496107000.0,1072530000.0,11360606000.0,150800000.0,150675465.0,151295950.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 19:21:18+00:00,1.64,1.64,,152242000.0,1.64,0.0,75938000.0,327157000.0,247765000.0,79392000.0,273551000.0,53606000.0,1957753000.0,2842705000.0,,0.0,5643000.0,,,-4514000.0,275338000.0,1957753000.0,884952000.0,143826000.0,423066000.0,461886000.0,-138183000.0,323703000.0,2842705000.0,166800000.0,166346041.0,166799525.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.54,2.54,,300770000.0,2.54,41037000.0,132684000.0,516644000.0,406947000.0,109697000.0,422840000.0,93804000.0,3922688000.0,5585817000.0,,,12583000.0,,,-7222000.0,526151000.0,3922688000.0,1663129000.0,275345000.0,860736000.0,802393000.0,-262762000.0,539631000.0,5585817000.0,166800000.0,166346041.0,166799525.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2019.0,Q2TTM,2018-07-01,2019-06-30,,0.91,0.91,,601927000.0,0.95,47130000.0,236479000.0,318133000.0,729384000.0,-411251000.0,136272000.0,181861000.0,8013527000.0,11303858000.0,,57687000.0,16096000.0,-7300000.0,,-19434000.0,1130982000.0,8071214000.0,3232644000.0,529572000.0,1753305000.0,1479339000.0,-513476000.0,965863000.0,11303858000.0,166800000.0,166346041.0,166799525.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 17:10:23+00:00,0.9,0.9,,148528000.0,0.9,41037000.0,56746000.0,189487000.0,159182000.0,30305000.0,149289000.0,40198000.0,1964935000.0,2743112000.0,0.0,,6940000.0,,,-2708000.0,250813000.0,1964935000.0,778177000.0,131519000.0,437670000.0,340507000.0,-124579000.0,215928000.0,2743112000.0,165900000.0,166387958.0,166780657.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2019.0,Q1TTM,2018-04-01,2019-03-31,,0.83,0.83,,596764000.0,0.84,61481000.0,244409000.0,297298000.0,718245000.0,-420947000.0,129997000.0,167301000.0,8124863000.0,11348106000.0,,55587000.0,12447000.0,-7300000.0,,-58672000.0,1119738000.0,8180450000.0,3167656000.0,505438000.0,1712011000.0,1455645000.0,-492991000.0,962654000.0,11348106000.0,165900000.0,166387958.0,166780657.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2020.0,Q1TTM,2019-04-01,2020-03-31,,6.31,6.31,,621303000.0,6.26,83855000.0,314442000.0,1119702000.0,1034544000.0,85158000.0,901285000.0,218417000.0,7924999000.0,11508319000.0,,21715000.0,18058000.0,,,-27814000.0,1116075000.0,7946714000.0,3561605000.0,437258000.0,1793419000.0,1768186000.0,-419200000.0,1348986000.0,11508319000.0,124800000.0,124901671.0,126894847.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 17:10:23+00:00,1.92,1.92,,154679000.0,1.89,0.0,91560000.0,287895000.0,277915000.0,9980000.0,239593000.0,48302000.0,1975449000.0,2841237000.0,,,-4350000.0,,,-17843000.0,263576000.0,1975449000.0,865788000.0,91551000.0,400412000.0,465376000.0,-95901000.0,369475000.0,2841237000.0,124800000.0,124901671.0,126894847.0
