company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicsharesos,weightedavedilutedsharesos
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,Q1TTM,2013-04-01,2014-03-31,,,3.19,,656127000.0,3.17,16172000.0,,237589000.0,539469000.0,447730000.0,91739000.0,482510000.0,65985000.0,200454000.0,1964976000.0,,-9026000.0,9463000.0,,-19618000.0,,299081000.0,200454000.0,1764522000.0,136904000.0,,951762000.0,812760000.0,-127441000.0,685319000.0,1964976000.0,151371000.0,152759000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,FY,2015-01-01,2015-12-31,2018-02-15 16:22:51+00:00,0.0,0.56,,819216000.0,0.56,61970000.0,122469000.0,104675000.0,321886000.0,321886000.0,,85171000.0,236715000.0,453283000.0,2339762000.0,,,9953000.0,,0.0,0.0,319685000.0,453283000.0,1886479000.0,146531000.0,,1323340000.0,563139000.0,-136578000.0,426561000.0,2339762000.0,152398000.0,152939000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,Q4,2015-10-01,2015-12-31,,,-0.89,-0.09,219425000.0,-0.89,29817000.0,118217000.0,76282000.0,-63262000.0,-63262000.0,,-134579000.0,71317000.0,150802000.0,601381000.0,,,3664000.0,,,,37829000.0,150802000.0,450579000.0,35935000.0,,405288000.0,45291000.0,-32271000.0,13020000.0,601381000.0,152398000.0,152939000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 16:17:33+00:00,,0.27,0.03,208227000.0,0.27,8177000.0,0.0,35936000.0,100233000.0,100233000.0,,40787000.0,59446000.0,104501000.0,583978000.0,,,2661000.0,,,,93018000.0,104501000.0,479477000.0,36547000.0,,309422000.0,170055000.0,-33886000.0,136169000.0,583978000.0,152551000.0,152854000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,Q3YTD,2015-01-01,2015-09-30,,,1.45,0.09,599791000.0,1.45,32153000.0,4252000.0,28393000.0,385148000.0,385148000.0,,219750000.0,165398000.0,302481000.0,1738381000.0,,,6289000.0,,,,281856000.0,302481000.0,1435900000.0,110596000.0,,918052000.0,517848000.0,-104307000.0,413541000.0,1738381000.0,152551000.0,152854000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,Q3TTM,2014-10-01,2015-09-30,,,1.35,,794181000.0,1.35,41392000.0,271591000.0,2565000.0,290620000.0,415046000.0,-401000.0,205046000.0,85574000.0,423025000.0,2441575000.0,-124025000.0,,7008000.0,,3603000.0,,349605000.0,423025000.0,2018550000.0,147575000.0,,1460372000.0,558178000.0,-140567000.0,417611000.0,2441575000.0,152551000.0,152854000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 16:19:12+00:00,,0.04,0.03,196819000.0,0.04,11422000.0,0.0,-64857000.0,63747000.0,63747000.0,,5536000.0,58211000.0,100848000.0,439588000.0,,,2689000.0,,,,97465000.0,100848000.0,338740000.0,36833000.0,,305706000.0,33034000.0,-34144000.0,-1110000.0,439588000.0,152454000.0,152877000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,Q2YTD,2015-01-01,2015-06-30,,,1.18,0.06,391564000.0,1.18,23976000.0,4252000.0,-7543000.0,284915000.0,284915000.0,,178963000.0,105952000.0,197980000.0,1154403000.0,,,3628000.0,,,,188838000.0,197980000.0,956423000.0,74049000.0,,608630000.0,347793000.0,-70421000.0,277372000.0,1154403000.0,152454000.0,152877000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,Q2TTM,2014-07-01,2015-06-30,,,1.73,,761532000.0,1.73,36821000.0,271591000.0,31125000.0,322681000.0,447107000.0,-401000.0,262814000.0,59867000.0,401485000.0,2436320000.0,-124025000.0,,5351000.0,,3603000.0,,341662000.0,401485000.0,2034835000.0,146745000.0,,1415209000.0,619626000.0,-141394000.0,478232000.0,2436320000.0,152454000.0,152877000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 16:16:45+00:00,,1.14,0.03,194745000.0,1.14,12554000.0,4252000.0,57314000.0,221168000.0,221168000.0,,173427000.0,47741000.0,97132000.0,714815000.0,,,939000.0,,,,91373000.0,97132000.0,617683000.0,37216000.0,,302924000.0,314759000.0,-36277000.0,278482000.0,714815000.0,152036000.0,152756000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,Q1TTM,2014-04-01,2015-03-31,,,2.42,,721932000.0,2.42,32851000.0,271591000.0,155071000.0,397198000.0,519748000.0,1475000.0,368199000.0,28999000.0,384242000.0,2522900000.0,-124025000.0,,5241000.0,,-34146000.0,,335067000.0,384242000.0,2138658000.0,141785000.0,,1327295000.0,811363000.0,-136544000.0,674819000.0,2522900000.0,152036000.0,152756000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 16:18:01+00:00,0.0,-2.71,0.12,856451000.0,-2.71,4663000.0,15686000.0,-362769000.0,-131063000.0,-531493000.0,478940000.0,-452983000.0,321920000.0,1054361000.0,1387054000.0,-78510000.0,,-8075000.0,,-8025000.0,0.0,218946000.0,1054361000.0,332693000.0,131159000.0,,1087721000.0,-755028000.0,-139234000.0,-894262000.0,1387054000.0,166978000.0,166978000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,Q4,2016-10-01,2016-12-31,,,-1.15,-0.09,173503000.0,-1.15,-4722000.0,15686000.0,-210943000.0,-108785000.0,-509215000.0,478940000.0,-191958000.0,83173000.0,676986000.0,157728000.0,-78510000.0,,-31274000.0,,-8025000.0,,-29506000.0,676986000.0,-519258000.0,22690000.0,,146936000.0,-666194000.0,-53964000.0,-720158000.0,157728000.0,166978000.0,166978000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 16:18:03+00:00,,-0.05,0.03,237088000.0,-0.05,2671000.0,,13084000.0,70104000.0,70104000.0,,-8016000.0,78120000.0,128882000.0,556726000.0,,,10715000.0,,,,79628000.0,128882000.0,427844000.0,35984000.0,,319387000.0,108457000.0,-25269000.0,83188000.0,556726000.0,172867000.0,172867000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,Q3YTD,2016-01-01,2016-09-30,,,-1.56,0.09,682948000.0,-1.56,9385000.0,,-151826000.0,-22278000.0,-22278000.0,,-261025000.0,238747000.0,377375000.0,1229326000.0,,,23199000.0,,,,248452000.0,377375000.0,851951000.0,108469000.0,,940785000.0,-88834000.0,-85270000.0,-174104000.0,1229326000.0,172867000.0,172867000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,Q3TTM,2015-10-01,2016-09-30,,,-2.45,,902373000.0,-2.45,39202000.0,118217000.0,-75544000.0,-85540000.0,-85540000.0,,-395604000.0,310064000.0,528177000.0,1830707000.0,,,26863000.0,,,,286281000.0,528177000.0,1302530000.0,144404000.0,,1346073000.0,-43543000.0,-117541000.0,-161084000.0,1830707000.0,172867000.0,172867000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 17:01:15+00:00,,-1.55,0.03,224629000.0,-1.55,3591000.0,,-172346000.0,-180807000.0,-180807000.0,,-258645000.0,77838000.0,130098000.0,127531000.0,,,7644000.0,,,,93705000.0,130098000.0,-2567000.0,36305000.0,,321925000.0,-324492000.0,-28661000.0,-353153000.0,127531000.0,166801000.0,166801000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,Q2YTD,2016-01-01,2016-06-30,,,-1.51,0.06,445860000.0,-1.51,6714000.0,,-164910000.0,-92382000.0,-92382000.0,,-253009000.0,160627000.0,248493000.0,672600000.0,,,12484000.0,,,,168824000.0,248493000.0,424107000.0,72485000.0,,621398000.0,-197291000.0,-60001000.0,-257292000.0,672600000.0,166801000.0,166801000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,Q2TTM,2015-07-01,2016-06-30,,,-2.13,,873512000.0,-2.13,44708000.0,118217000.0,-52692000.0,-55411000.0,-55411000.0,,-346801000.0,291390000.0,503796000.0,1857959000.0,,,18809000.0,,,,299671000.0,503796000.0,1354163000.0,144967000.0,,1336108000.0,18055000.0,-126158000.0,-108103000.0,1857959000.0,166801000.0,166801000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 16:19:44+00:00,,0.04,0.03,221231000.0,0.04,3123000.0,,7436000.0,88425000.0,88425000.0,,5636000.0,82789000.0,118395000.0,545069000.0,,,4840000.0,,,,75119000.0,118395000.0,426674000.0,36180000.0,,299473000.0,127201000.0,-31340000.0,95861000.0,545069000.0,156720000.0,157195000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,Q1TTM,2015-04-01,2016-03-31,,,-0.54,,845702000.0,-0.54,52539000.0,118217000.0,54797000.0,189143000.0,189143000.0,,-82620000.0,271763000.0,474546000.0,2170016000.0,,,13854000.0,,,,303431000.0,474546000.0,1695470000.0,145495000.0,,1319889000.0,375581000.0,-131641000.0,243940000.0,2170016000.0,156720000.0,157195000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 16:18:27+00:00,5400000.0,8.05,0.12,970985000.0,8.04,17565000.0,7552000.0,-1188416000.0,1858142000.0,1387029000.0,592613000.0,1508529000.0,349613000.0,1346132000.0,3091020000.0,-121500000.0,,-2987000.0,152188000.0,,,208986000.0,1346132000.0,1744888000.0,180612000.0,,1362676000.0,382212000.0,-183599000.0,198613000.0,3091020000.0,187380000.0,187727000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,Q4,2017-10-01,2017-12-31,,5400000.0,6.73,-0.09,251690000.0,6.72,8526000.0,7552000.0,-1307509000.0,1379335000.0,908222000.0,592613000.0,1280071000.0,99264000.0,811928000.0,848696000.0,-121500000.0,,-18866000.0,152188000.0,,-15044000.0,-36625000.0,811928000.0,36768000.0,43502000.0,,373687000.0,-336919000.0,-62368000.0,-399287000.0,848696000.0,187380000.0,187727000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 16:38:19+00:00,0.0,0.13,0.03,246560000.0,0.13,2436000.0,,-11281000.0,105457000.0,105457000.0,,23340000.0,82117000.0,175732000.0,659413000.0,,,6526000.0,,0.0,10806000.0,85852000.0,175732000.0,483681000.0,50377000.0,,345654000.0,138027000.0,-43851000.0,94176000.0,659413000.0,173476000.0,173675000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,Q3YTD,2017-01-01,2017-09-30,,,1.32,0.09,719295000.0,1.32,9039000.0,,119093000.0,478807000.0,478807000.0,,228458000.0,250349000.0,534204000.0,2242324000.0,,,15879000.0,,,15044000.0,245611000.0,534204000.0,1708120000.0,137110000.0,,988989000.0,719131000.0,-121231000.0,597900000.0,2242324000.0,173476000.0,173675000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,Q3TTM,2016-10-01,2017-09-30,,,0.17,,892798000.0,0.17,4317000.0,15686000.0,-91850000.0,370022000.0,-30408000.0,478940000.0,36500000.0,333522000.0,1211190000.0,2400052000.0,-78510000.0,,-15395000.0,,-8025000.0,15044000.0,216105000.0,1211190000.0,1188862000.0,159800000.0,,1135925000.0,52937000.0,-175195000.0,-122258000.0,2400052000.0,173476000.0,173675000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 16:22:50+00:00,0.0,0.24,0.03,240817000.0,0.24,3481000.0,,29709000.0,122645000.0,122645000.0,,41126000.0,81519000.0,179094000.0,688742000.0,,,6305000.0,,0.0,4238000.0,70985000.0,179094000.0,509648000.0,44078000.0,,319521000.0,190127000.0,-37773000.0,152354000.0,688742000.0,173462000.0,173582000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,Q2YTD,2017-01-01,2017-06-30,,,1.19,0.06,472735000.0,1.19,6603000.0,,130374000.0,373350000.0,373350000.0,,205118000.0,168232000.0,358472000.0,1582911000.0,,,9353000.0,,,4238000.0,159759000.0,358472000.0,1224439000.0,86733000.0,,643335000.0,581104000.0,-77380000.0,503724000.0,1582911000.0,173462000.0,173582000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,Q2TTM,2016-07-01,2017-06-30,,,-0.01,,883326000.0,-0.01,4552000.0,15686000.0,-67485000.0,334669000.0,-65761000.0,478940000.0,5144000.0,329525000.0,1164340000.0,2297365000.0,-78510000.0,,-11206000.0,,-8025000.0,4238000.0,209881000.0,1164340000.0,1133025000.0,145407000.0,,1109658000.0,23367000.0,-156613000.0,-133246000.0,2297365000.0,173462000.0,173582000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 16:19:47+00:00,0.0,0.95,0.03,231918000.0,0.95,3122000.0,0.0,100665000.0,250705000.0,250705000.0,,163992000.0,86713000.0,179378000.0,894169000.0,,,3048000.0,,,0.0,88774000.0,179378000.0,714791000.0,42655000.0,,323814000.0,390977000.0,-39607000.0,351370000.0,894169000.0,173213000.0,173511000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,Q1TTM,2016-04-01,2017-03-31,,,-1.8,,867138000.0,-1.8,4662000.0,15686000.0,-269540000.0,31217000.0,-369213000.0,478940000.0,-294627000.0,325844000.0,1115344000.0,1736154000.0,-78510000.0,,-9867000.0,,-8025000.0,,232601000.0,1115344000.0,620810000.0,137634000.0,,1112062000.0,-491252000.0,-147501000.0,-638753000.0,1736154000.0,173213000.0,173511000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 16:16:49+00:00,10341000.0,-0.15,,388016000.0,-0.15,3596000.0,271455000.0,-71961000.0,63448000.0,-127347000.0,190795000.0,-39693000.0,103141000.0,463481000.0,1050046000.0,,,0.0,8792000.0,,,51816000.0,463481000.0,586565000.0,56180000.0,4323000.0,734016000.0,-147451000.0,-51857000.0,-199308000.0,1050046000.0,259560000.0,259560000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 16:18:27+00:00,35916000.0,-4.79,0.12,1538745000.0,-4.79,7223000.0,1710122000.0,-375776000.0,-1221695000.0,-1221695000.0,0.0,-1221695000.0,0.0,1906537000.0,4416484000.0,,,-245510000.0,117045000.0,,,253006000.0,1906537000.0,2509947000.0,199851000.0,,3662057000.0,-1152110000.0,-445361000.0,-1597471000.0,4416484000.0,255141000.0,255141000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2019.0,Q3YTD,2019-01-01,2019-09-30,,28439000.0,-0.17,,1154519000.0,-0.17,6356000.0,157065000.0,-9244000.0,-44771000.0,-44771000.0,,-44771000.0,,1431717000.0,6313775000.0,,,-216461000.0,3011160000.0,,,214562000.0,1431717000.0,4882058000.0,154785000.0,7274000.0,4572101000.0,309957000.0,-363972000.0,-54015000.0,6313775000.0,255235000.0,255235000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 16:16:49+00:00,7755000.0,-1.41,,390993000.0,-1.41,3492000.0,78947000.0,-86343000.0,-361028000.0,-361028000.0,0.0,-361028000.0,0.0,475763000.0,1721203000.0,,,-261093000.0,846406000.0,,,79376000.0,475763000.0,1245440000.0,47709000.0,22960000.0,1406969000.0,-161529000.0,-285842000.0,-447371000.0,1721203000.0,255235000.0,255235000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2019.0,Q2,2019-04-01,2019-06-30,2020-07-27 16:16:24+00:00,10342000.0,0.49,,372413000.0,0.49,1857000.0,48584000.0,38865000.0,125566000.0,125566000.0,,125566000.0,,473300000.0,902617000.0,,,23645000.0,-386117000.0,0.0,,86208000.0,473300000.0,429317000.0,50503000.0,-104741000.0,133287000.0,296030000.0,-131599000.0,164431000.0,902617000.0,255099000.0,255223000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2019.0,Q2YTD,2019-01-01,2019-06-30,,20684000.0,1.24,,763526000.0,1.24,2864000.0,78118000.0,77099000.0,316257000.0,316257000.0,,316257000.0,,955954000.0,4592572000.0,,,44632000.0,2164754000.0,,,135186000.0,955954000.0,3636618000.0,107076000.0,-15686000.0,3165132000.0,471486000.0,-78130000.0,393356000.0,4592572000.0,255099000.0,255223000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2020.0,Q2YTD,2020-01-01,2020-06-30,,14955000.0,-1.68,,680622000.0,-1.68,1799000.0,95047000.0,-70181000.0,-430214000.0,-430214000.0,,-430214000.0,,924179000.0,1218269000.0,,,215527000.0,-411117000.0,98059000.0,,78279000.0,924179000.0,294090000.0,144723000.0,-307645000.0,557644000.0,-263554000.0,-236841000.0,-500395000.0,1218269000.0,255524000.0,255524000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2020.0,Q2,2020-04-01,2020-06-30,2020-07-27 16:16:24+00:00,7477000.0,-1.03,,323096000.0,-1.03,876000.0,41279000.0,-103003000.0,-263075000.0,-263075000.0,,-263075000.0,,443965000.0,500648000.0,,,3590000.0,-21681000.0,49207000.0,,43341000.0,443965000.0,56683000.0,65739000.0,82983000.0,443595000.0,-386912000.0,20834000.0,-366078000.0,500648000.0,255524000.0,255524000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:17:24+00:00,7478000.0,-0.65,0.03,357526000.0,-0.65,923000.0,53768000.0,32822000.0,-167139000.0,-167139000.0,,-167139000.0,,480214000.0,717621000.0,,,211937000.0,-389436000.0,48852000.0,,34938000.0,480214000.0,237407000.0,78984000.0,-390628000.0,114049000.0,123358000.0,-257675000.0,-134317000.0,717621000.0,255435000.0,255435000.0
