company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,premiumsearned,propertyliabilityinsuranceclaims,restructuringcharge,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Extra Space Storage Inc,EXR,,1289490,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 16:22:26+00:00,,2.92,2.92,2.93,182560000.0,2.91,,15847000.0,10998000.0,138459000.0,397089000.0,397089000.0,366127000.0,30962000.0,-127461000.0,8465000.0,82094000.0,864742000.0,347366000.0,39842000.0,,87291000.0,,12111000.0,138459000.0,10998000.0,542037000.0,1000340000.0,330842000.0,872879000.0,125400000.0,125087554.0,125948076.0
Extra Space Storage Inc,EXR,,1289490,2016.0,Q4,2016-10-01,2016-12-31,,,0.66,0.66,-2.15,49158000.0,0.66,,4843000.0,2663000.0,37088000.0,90416000.0,90416000.0,82403000.0,8013000.0,-34425000.0,-1349000.0,7849000.0,229012000.0,85687000.0,9649000.0,,22355000.0,,2987000.0,37088000.0,2663000.0,137832000.0,259667000.0,87410000.0,225242000.0,125400000.0,125087554.0,125948076.0
Extra Space Storage Inc,EXR,,1289490,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 16:29:32+00:00,,0.94,0.94,0.78,46555000.0,0.93,,4466000.0,2571000.0,34737000.0,127226000.0,127226000.0,118088000.0,9138000.0,-32166000.0,0.0,41134000.0,224451000.0,85971000.0,10005000.0,,22727000.0,,1933000.0,34737000.0,2571000.0,134459000.0,257183000.0,90558000.0,225017000.0,125600000.0,125752291.0,133763472.0
Extra Space Storage Inc,EXR,,1289490,2016.0,Q3YTD,2016-01-01,2016-09-30,,,2.26,2.26,2.15,133402000.0,2.25,,11004000.0,8335000.0,101371000.0,306673000.0,306673000.0,283724000.0,22949000.0,-93036000.0,9814000.0,74245000.0,635730000.0,261679000.0,30193000.0,,64936000.0,,9124000.0,101371000.0,8335000.0,404205000.0,740673000.0,243432000.0,647637000.0,125600000.0,125752291.0,133763472.0
Extra Space Storage Inc,EXR,,1289490,2016.0,Q3TTM,2015-10-01,2016-09-30,,,2.33,2.33,0.5,174168000.0,2.3,,14158000.0,11368000.0,133112000.0,318417000.0,318417000.0,292399000.0,26018000.0,-121744000.0,11315000.0,77542000.0,831402000.0,342665000.0,40385000.0,1501000.0,84831000.0,,72822000.0,133112000.0,11368000.0,591156000.0,967933000.0,255033000.0,846189000.0,125600000.0,125752291.0,133763472.0
Extra Space Storage Inc,EXR,,1289490,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 16:23:06+00:00,,0.66,0.66,0.78,43950000.0,0.66,,3773000.0,2837000.0,34042000.0,90040000.0,90040000.0,83044000.0,6996000.0,-31205000.0,11358000.0,3358000.0,211791000.0,86883000.0,10828000.0,,21654000.0,,3138000.0,34042000.0,2837000.0,133971000.0,255631000.0,90455000.0,224426000.0,125800000.0,124914467.0,132025915.0
Extra Space Storage Inc,EXR,,1289490,2016.0,Q2YTD,2016-01-01,2016-06-30,,,1.32,1.32,1.37,86847000.0,1.32,,6538000.0,5764000.0,66634000.0,179447000.0,179447000.0,165636000.0,13811000.0,-60870000.0,9814000.0,33111000.0,411279000.0,175708000.0,20188000.0,,42209000.0,,7191000.0,66634000.0,5764000.0,269746000.0,483490000.0,152874000.0,422620000.0,125800000.0,124914467.0,132025915.0
Extra Space Storage Inc,EXR,,1289490,2016.0,Q2TTM,2015-07-01,2016-06-30,,,1.97,1.97,0.31,158324000.0,1.95,,13253000.0,10366000.0,119991000.0,269391000.0,269391000.0,246029000.0,23362000.0,-109625000.0,11315000.0,39811000.0,777499000.0,325896000.0,39103000.0,400000.0,80330000.0,,71169000.0,119991000.0,10366000.0,555789000.0,908247000.0,242833000.0,798622000.0,125800000.0,124914467.0,132025915.0
Extra Space Storage Inc,EXR,,1289490,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:37:35+00:00,,0.66,0.66,0.59,42897000.0,0.66,,2765000.0,2927000.0,32592000.0,89407000.0,89407000.0,82592000.0,6815000.0,-29665000.0,-1544000.0,29753000.0,199488000.0,88825000.0,9360000.0,,20555000.0,,4053000.0,32592000.0,2927000.0,135775000.0,227859000.0,62419000.0,198194000.0,125100000.0,124754174.0,131956094.0
Extra Space Storage Inc,EXR,,1289490,2016.0,Q1TTM,2015-04-01,2016-03-31,,,1.78,1.78,0.12,145926000.0,1.76,,11665000.0,9169000.0,109456000.0,240307000.0,240307000.0,218324000.0,21983000.0,-100287000.0,-43000.0,39454000.0,726732000.0,307160000.0,35771000.0,,76016000.0,,72585000.0,109456000.0,9169000.0,525671000.0,838476000.0,212518000.0,738189000.0,125100000.0,124754174.0,131956094.0
Extra Space Storage Inc,EXR,,1289490,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 16:20:41+00:00,5103000.0,3.79,3.79,3.12,193296000.0,3.76,-112789000.0,3625000.0,6736000.0,153511000.0,514222000.0,514222000.0,479013000.0,35209000.0,-146775000.0,39379000.0,15331000.0,967229000.0,370108000.0,,,98401000.0,,,153511000.0,6736000.0,455718000.0,1105009000.0,502516000.0,958234000.0,126400000.0,125967831.0,134155771.0
Extra Space Storage Inc,EXR,,1289490,2017.0,Q4,2017-10-01,2017-12-31,,5103000.0,1.71,1.71,-2.34,49157000.0,1.69,-112789000.0,-5529000.0,1535000.0,36492000.0,229315000.0,229315000.0,215961000.0,13354000.0,-34957000.0,45398000.0,3924000.0,246351000.0,91571000.0,-29239000.0,,25351000.0,,,36492000.0,1535000.0,33042000.0,287861000.0,219862000.0,252904000.0,126400000.0,125967831.0,134155771.0
Extra Space Storage Inc,EXR,,1289490,2017.0,Q3,2017-07-01,2017-09-30,2018-11-06 16:14:57+00:00,,0.74,0.74,0.78,48075000.0,0.74,,3163000.0,1401000.0,41034000.0,101075000.0,101075000.0,93764000.0,7311000.0,-39633000.0,0.0,3990000.0,248589000.0,96200000.0,9685000.0,,25882000.0,,,41034000.0,1401000.0,144275000.0,284156000.0,100248000.0,244523000.0,126700000.0,125717517.0,133044473.0
Extra Space Storage Inc,EXR,,1289490,2017.0,Q3YTD,2017-01-01,2017-09-30,,,2.08,2.08,2.34,144139000.0,2.07,,9154000.0,5201000.0,117019000.0,284907000.0,284907000.0,263052000.0,21855000.0,-111818000.0,-6019000.0,11407000.0,720878000.0,278537000.0,29239000.0,,73050000.0,,,117019000.0,5201000.0,422676000.0,817148000.0,282654000.0,705330000.0,126700000.0,125717517.0,133044473.0
Extra Space Storage Inc,EXR,,1289490,2017.0,Q3TTM,2016-10-01,2017-09-30,,,2.74,2.74,0.19,193297000.0,2.73,,13997000.0,7864000.0,154107000.0,375323000.0,375323000.0,345455000.0,29868000.0,-146243000.0,-7368000.0,19256000.0,949890000.0,364224000.0,38888000.0,,95405000.0,,2987000.0,154107000.0,7864000.0,560508000.0,1076815000.0,370064000.0,930572000.0,126700000.0,125717517.0,133044473.0
Extra Space Storage Inc,EXR,,1289490,2017.0,Q2,2017-04-01,2017-06-30,2018-08-09 16:04:19+00:00,,0.69,0.69,0.78,46632000.0,0.69,,2867000.0,1485000.0,38746000.0,94098000.0,94098000.0,87006000.0,7092000.0,-37261000.0,-6019000.0,3838000.0,240796000.0,92964000.0,10894000.0,,24313000.0,,,38746000.0,1485000.0,139596000.0,269984000.0,93127000.0,232723000.0,126100000.0,125673156.0,132783402.0
Extra Space Storage Inc,EXR,,1289490,2017.0,Q2YTD,2017-01-01,2017-06-30,,,1.34,1.34,1.56,96064000.0,1.33,,5991000.0,3800000.0,75985000.0,183832000.0,183832000.0,169288000.0,14544000.0,-72185000.0,-6019000.0,7417000.0,472289000.0,182337000.0,19554000.0,,47168000.0,,,75985000.0,3800000.0,278401000.0,532992000.0,182406000.0,460807000.0,126100000.0,125673156.0,132783402.0
Extra Space Storage Inc,EXR,,1289490,2017.0,Q2TTM,2016-07-01,2017-06-30,,,2.94,2.94,0.19,191777000.0,2.92,,15300000.0,9034000.0,147810000.0,401474000.0,401474000.0,369779000.0,31695000.0,-138776000.0,-7368000.0,56400000.0,925752000.0,353995000.0,39208000.0,,92250000.0,,4920000.0,147810000.0,9034000.0,550692000.0,1049842000.0,360374000.0,911066000.0,126100000.0,125673156.0,132783402.0
Extra Space Storage Inc,EXR,,1289490,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 16:22:43+00:00,,0.65,0.65,0.78,49432000.0,0.64,,3124000.0,2315000.0,37239000.0,89734000.0,89734000.0,82282000.0,7452000.0,-34924000.0,,3579000.0,231493000.0,89373000.0,8660000.0,,22855000.0,,,37239000.0,2315000.0,138805000.0,263008000.0,89279000.0,228084000.0,126600000.0,125605403.0,132618644.0
Extra Space Storage Inc,EXR,,1289490,2017.0,Q1TTM,2016-04-01,2017-03-31,,,2.91,2.91,0.19,189095000.0,2.89,,16206000.0,10386000.0,143106000.0,397416000.0,397416000.0,365817000.0,31599000.0,-132720000.0,10009000.0,55920000.0,896747000.0,347914000.0,39142000.0,,89591000.0,,8058000.0,143106000.0,10386000.0,545067000.0,1035489000.0,357702000.0,902769000.0,126600000.0,125605403.0,132618644.0
Extra Space Storage Inc,EXR,,1289490,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 16:20:41+00:00,4687000.0,3.29,3.29,3.36,209050000.0,3.27,-30807000.0,9244000.0,5292000.0,178436000.0,447080000.0,447080000.0,415289000.0,31791000.0,-173144000.0,41757000.0,14452000.0,1039340000.0,398658000.0,,,115507000.0,,,178436000.0,5292000.0,581588000.0,1196604000.0,441872000.0,1023460000.0,126200000.0,126087487.0,133159033.0
Extra Space Storage Inc,EXR,,1289490,2018.0,Q4,2018-10-01,2018-12-31,,4687000.0,0.81,0.81,-2.5,53126000.0,0.8,-30807000.0,3167000.0,1295000.0,44672000.0,109250000.0,109250000.0,101462000.0,7788000.0,-43377000.0,10950000.0,3804000.0,266598000.0,97550000.0,-30849000.0,,29847000.0,,,44672000.0,1295000.0,124556000.0,276546000.0,108613000.0,233169000.0,126200000.0,126087487.0,133159033.0
Extra Space Storage Inc,EXR,,1289490,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 16:48:57+00:00,,1.03,1.03,0.86,52283000.0,1.02,,2638000.0,1371000.0,47066000.0,139687000.0,139687000.0,130418000.0,9269000.0,-45695000.0,30807000.0,3622000.0,266728000.0,101079000.0,10120000.0,,30105000.0,,,47066000.0,1371000.0,153362000.0,337760000.0,138703000.0,292065000.0,126600000.0,126466837.0,134240290.0
Extra Space Storage Inc,EXR,,1289490,2018.0,Q3YTD,2018-01-01,2018-09-30,,,2.48,2.48,2.5,155924000.0,2.47,,6077000.0,3997000.0,133764000.0,337830000.0,337830000.0,313827000.0,24003000.0,-129767000.0,30807000.0,10648000.0,772742000.0,301108000.0,30849000.0,,85660000.0,,,133764000.0,3997000.0,457032000.0,920058000.0,333259000.0,790291000.0,126600000.0,126466837.0,134240290.0
Extra Space Storage Inc,EXR,,1289490,2018.0,Q3TTM,2017-10-01,2018-09-30,,5103000.0,4.19,4.19,0.16,205081000.0,4.16,-112789000.0,548000.0,5532000.0,170256000.0,567145000.0,567145000.0,529788000.0,37357000.0,-164724000.0,76205000.0,14572000.0,1019093000.0,392679000.0,1610000.0,,111011000.0,,,170256000.0,5532000.0,490074000.0,1207919000.0,553121000.0,1043195000.0,126600000.0,126466837.0,134240290.0
Extra Space Storage Inc,EXR,,1289490,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 16:04:15+00:00,,0.75,0.75,0.86,51892000.0,0.75,,2097000.0,1188000.0,44523000.0,102713000.0,102713000.0,95153000.0,7560000.0,-43335000.0,0.0,3429000.0,258128000.0,100205000.0,10164000.0,,28521000.0,,,44523000.0,1188000.0,152097000.0,296813000.0,101381000.0,253478000.0,126900000.0,125874130.0,132772772.0
Extra Space Storage Inc,EXR,,1289490,2018.0,Q2YTD,2018-01-01,2018-06-30,,,1.45,1.45,1.64,103641000.0,1.45,,3439000.0,2626000.0,86698000.0,198143000.0,198143000.0,183409000.0,14734000.0,-84072000.0,,7026000.0,506014000.0,200029000.0,20729000.0,,55555000.0,,,86698000.0,2626000.0,303670000.0,582298000.0,194556000.0,498226000.0,126900000.0,125874130.0,132772772.0
Extra Space Storage Inc,EXR,,1289490,2018.0,Q2TTM,2017-07-01,2018-06-30,,5103000.0,3.9,3.9,0.08,200873000.0,3.88,-112789000.0,1073000.0,5562000.0,164224000.0,528533000.0,528533000.0,493134000.0,35399000.0,-158662000.0,45398000.0,14940000.0,1000954000.0,387800000.0,1175000.0,,106788000.0,,,164224000.0,5562000.0,480987000.0,1154315000.0,514666000.0,995653000.0,126900000.0,125874130.0,132772772.0
Extra Space Storage Inc,EXR,,1289490,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 16:04:29+00:00,,0.7,0.7,0.78,51749000.0,0.7,,1342000.0,1438000.0,42175000.0,95430000.0,95430000.0,88256000.0,7174000.0,-40737000.0,,3597000.0,247886000.0,99824000.0,10565000.0,,27034000.0,,,42175000.0,1438000.0,151573000.0,285485000.0,93175000.0,244748000.0,126100000.0,125772439.0,132682560.0
Extra Space Storage Inc,EXR,,1289490,2018.0,Q1TTM,2017-04-01,2018-03-31,,5103000.0,3.84,3.84,,195613000.0,3.82,-112789000.0,1843000.0,5859000.0,158447000.0,519918000.0,519918000.0,484987000.0,34931000.0,-152588000.0,39379000.0,15349000.0,983622000.0,380559000.0,1905000.0,,102580000.0,,,158447000.0,5859000.0,468486000.0,1127486000.0,506412000.0,974898000.0,126100000.0,125772439.0,132682560.0
Extra Space Storage Inc,EXR,,1289490,2019.0,Q4,2019-10-01,2019-12-31,,3580000.0,0.87,0.87,-2.66,54741000.0,0.86,-1205000.0,2728000.0,1562000.0,42439000.0,120279000.0,120279000.0,112282000.0,7997000.0,-40877000.0,-222318000.0,2819000.0,519133000.0,116415000.0,-25317000.0,,63098000.0,,,42439000.0,1562000.0,173531000.0,334596000.0,120188000.0,293719000.0,128400000.0,128203568.0,136433769.0
Extra Space Storage Inc,EXR,,1289490,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:20:41+00:00,4742000.0,3.27,3.27,3.56,219857000.0,3.24,-1205000.0,11308000.0,7467000.0,186526000.0,451123000.0,451123000.0,419967000.0,31156000.0,-179059000.0,49890000.0,11274000.0,1130177000.0,454844000.0,,,128387000.0,,,186526000.0,7467000.0,678238000.0,1308454000.0,451157000.0,1129395000.0,128400000.0,128203568.0,136433769.0
Extra Space Storage Inc,EXR,,1289490,2019.0,Q3YTD,2019-01-01,2019-09-30,,1162000.0,2.4,2.4,2.66,165116000.0,2.38,,8580000.0,5905000.0,144087000.0,330844000.0,330844000.0,307685000.0,23159000.0,-138182000.0,272208000.0,8455000.0,611044000.0,338429000.0,25317000.0,,65289000.0,,,144087000.0,5905000.0,504707000.0,973858000.0,330969000.0,835676000.0,128700000.0,128776549.0,137318475.0
Extra Space Storage Inc,EXR,,1289490,2019.0,Q3TTM,2018-10-01,2019-09-30,,5849000.0,3.21,3.21,0.16,218242000.0,3.18,-30807000.0,11747000.0,7200000.0,188759000.0,440094000.0,440094000.0,409147000.0,30947000.0,-181559000.0,283158000.0,12259000.0,877642000.0,435979000.0,-5532000.0,,95136000.0,,,188759000.0,7200000.0,629263000.0,1250404000.0,439582000.0,1068845000.0,128700000.0,128776549.0,137318475.0
Extra Space Storage Inc,EXR,,1289490,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 16:48:57+00:00,,0.84,0.84,0.9,56051000.0,0.83,,4052000.0,2799000.0,48094000.0,115995000.0,115995000.0,108087000.0,7908000.0,-45295000.0,0.0,2704000.0,290917000.0,118816000.0,13000000.0,,33588000.0,,,48094000.0,2799000.0,174867000.0,337505000.0,117343000.0,292210000.0,128700000.0,128776549.0,137318475.0
Extra Space Storage Inc,EXR,,1289490,2019.0,Q2YTD,2019-01-01,2019-06-30,,1162000.0,1.56,1.56,1.76,109065000.0,1.55,,4528000.0,3106000.0,95993000.0,214849000.0,214849000.0,199598000.0,15251000.0,-92887000.0,272208000.0,5751000.0,320127000.0,219613000.0,12317000.0,,31701000.0,,,95993000.0,3106000.0,329840000.0,636353000.0,213626000.0,543466000.0,127800000.0,127585436.0,135654761.0
Extra Space Storage Inc,EXR,,1289490,2019.0,Q2TTM,2018-07-01,2019-06-30,,5849000.0,3.4,3.4,0.12,214474000.0,3.37,-30807000.0,10333000.0,5772000.0,187731000.0,463786000.0,463786000.0,431478000.0,32308000.0,-181959000.0,313965000.0,13177000.0,853453000.0,418242000.0,-8412000.0,,91653000.0,,,187731000.0,5772000.0,607758000.0,1250659000.0,460942000.0,1068700000.0,127800000.0,127585436.0,135654761.0
Extra Space Storage Inc,EXR,,1289490,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 16:04:15+00:00,,0.82,0.82,0.9,54406000.0,0.81,,2715000.0,1718000.0,48633000.0,112689000.0,112689000.0,104828000.0,7861000.0,-46915000.0,1205000.0,3121000.0,279584000.0,111203000.0,12317000.0,,31701000.0,,,48633000.0,1718000.0,165609000.0,324807000.0,112283000.0,277892000.0,127800000.0,127585436.0,135654761.0
Extra Space Storage Inc,EXR,,1289490,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 16:20:14+00:00,1162000.0,0.74,0.74,0.86,54659000.0,0.74,,1813000.0,1388000.0,47360000.0,102160000.0,102160000.0,94770000.0,7390000.0,-45972000.0,271003000.0,2630000.0,40543000.0,108410000.0,,,,,,47360000.0,1388000.0,164231000.0,311546000.0,101343000.0,265574000.0,128100000.0,127037247.0,134289716.0
Extra Space Storage Inc,EXR,,1289490,2019.0,Q1TTM,2018-04-01,2019-03-31,,5849000.0,3.33,3.33,0.08,211960000.0,3.31,-30807000.0,9715000.0,5242000.0,183621000.0,453810000.0,453810000.0,421803000.0,32007000.0,-178379000.0,312760000.0,13485000.0,831997000.0,407244000.0,-10565000.0,,88473000.0,,,183621000.0,5242000.0,594246000.0,1222665000.0,450040000.0,1044286000.0,128100000.0,127037247.0,134289716.0
Extra Space Storage Inc,EXR,,1289490,2020.0,Q1TTM,2019-04-01,2020-03-31,,3580000.0,3.37,3.37,0.04,220473000.0,3.33,-1205000.0,11674000.0,7753000.0,184733000.0,465125000.0,465125000.0,433376000.0,31749000.0,-176980000.0,-221113000.0,13687000.0,1376337000.0,466420000.0,12136000.0,,162000000.0,,,184733000.0,7753000.0,689268000.0,1329360000.0,463112000.0,1152380000.0,128800000.0,129288629.0,137139560.0
Extra Space Storage Inc,EXR,,1289490,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 16:20:14+00:00,,0.84,0.84,0.9,55275000.0,0.83,,2179000.0,1674000.0,45567000.0,116162000.0,116162000.0,108179000.0,7983000.0,-43893000.0,,5043000.0,286703000.0,119986000.0,12136000.0,,33613000.0,,,45567000.0,1674000.0,175261000.0,332452000.0,113298000.0,288559000.0,128800000.0,129288629.0,137139560.0
