company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q1TTM,2014-04-01,2015-03-31,,-38005000.0,74454000.0,,42844000.0,595000.0,-9658000.0,-6897000.0,,-109657000.0,-67443000.0,197018000.0,-109657000.0,-67443000.0,197018000.0,10260000.0,142179000.0,142179000.0,18892000.0,3639000.0,-177000.0,-77932000.0,,-31894000.0,,-35364000.0,,2038000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 16:46:47+00:00,-46308000.0,88766000.0,13000.0,49894000.0,699000.0,-5101000.0,-10711000.0,,-136371000.0,-76842000.0,226525000.0,-136371000.0,-76842000.0,226525000.0,8211000.0,167369000.0,167369000.0,19973000.0,3699000.0,185000.0,-109002000.0,0.0,-33081000.0,,-31068000.0,,1663000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q4,2016-10-01,2016-12-31,,-5484000.0,88766000.0,13000.0,12821000.0,500000.0,-11264000.0,11078000.0,,-43358000.0,-10222000.0,68366000.0,-43358000.0,-10222000.0,68366000.0,3522000.0,38007000.0,38007000.0,6460000.0,163000.0,-948000.0,-43496000.0,,-5953000.0,,-25000.0,,1663000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-27 12:17:51+00:00,-40824000.0,,,37073000.0,199000.0,6163000.0,-21789000.0,,-93013000.0,-66620000.0,158159000.0,-93013000.0,-66620000.0,158159000.0,4689000.0,129362000.0,129362000.0,13513000.0,3536000.0,1133000.0,-65506000.0,,-27128000.0,,-31043000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q3TTM,2015-10-01,2016-09-30,,-42895000.0,82690000.0,,46030000.0,601000.0,5389000.0,-17355000.0,,-132149000.0,-78978000.0,210691000.0,-132149000.0,-78978000.0,210691000.0,4953000.0,161111000.0,161111000.0,20905000.0,3719000.0,-1426000.0,-104825000.0,,-38010000.0,,-31043000.0,,2752000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q3,2016-07-01,2016-09-30,,-5786000.0,,,13083000.0,97000.0,-2229000.0,-8371000.0,,-33834000.0,-12776000.0,61637000.0,-33834000.0,-12776000.0,61637000.0,12798000.0,49651000.0,49651000.0,7274000.0,428000.0,52000.0,-21818000.0,,-7139000.0,,-12444000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 15:46:02+00:00,-35038000.0,,,23990000.0,102000.0,8392000.0,-13418000.0,,-59179000.0,-53844000.0,96522000.0,-59179000.0,-53844000.0,96522000.0,-8109000.0,79711000.0,79711000.0,6239000.0,3108000.0,1081000.0,-43688000.0,,-19989000.0,,-18599000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q2TTM,2015-07-01,2016-06-30,,-37663000.0,82690000.0,,44103000.0,542000.0,4954000.0,-15920000.0,,-115710000.0,-76086000.0,203623000.0,-115710000.0,-76086000.0,203623000.0,16781000.0,156506000.0,156506000.0,18934000.0,3373000.0,37000.0,-100484000.0,,-41754000.0,,-18599000.0,,2752000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q2,2016-04-01,2016-06-30,,-13929000.0,,,12350000.0,65000.0,-4478000.0,-10276000.0,,-31564000.0,-23909000.0,55178000.0,-31564000.0,-23909000.0,55178000.0,-4773000.0,47783000.0,47783000.0,5321000.0,89000.0,988000.0,-21833000.0,,-11033000.0,,-9820000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 10:01:07+00:00,-21109000.0,,,11640000.0,37000.0,12870000.0,-3142000.0,,-27615000.0,-29935000.0,41344000.0,-27615000.0,-29935000.0,41344000.0,-3336000.0,31928000.0,31928000.0,918000.0,3019000.0,93000.0,-21855000.0,,-8956000.0,,-8779000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q1TTM,2015-04-01,2016-03-31,,-26326000.0,82690000.0,,42998000.0,684000.0,11051000.0,-22393000.0,,-103138000.0,-63710000.0,193646000.0,-103138000.0,-63710000.0,193646000.0,37849000.0,153796000.0,153796000.0,19245000.0,2684000.0,-680000.0,-96127000.0,,-40140000.0,,-9695000.0,,2752000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 17:02:41+00:00,-130189000.0,90702000.0,0.0,55533000.0,519000.0,13333000.0,-22141000.0,0.0,-130263000.0,-154175000.0,235370000.0,-130263000.0,-154175000.0,235370000.0,-35735000.0,179124000.0,179124000.0,22854000.0,,69000.0,-122017000.0,-264000.0,-24680000.0,0.0,-8246000.0,,370000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,Q4,2017-10-01,2017-12-31,,-2308000.0,90702000.0,,13903000.0,82000.0,4139000.0,-8609000.0,,-46888000.0,-9581000.0,45983000.0,-46888000.0,-9581000.0,45983000.0,-6347000.0,33735000.0,33735000.0,6954000.0,,2000.0,-46835000.0,-264000.0,-7463000.0,,-53000.0,,370000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-26 12:01:41+00:00,-127881000.0,,,41630000.0,437000.0,9194000.0,-13532000.0,,-83375000.0,-144594000.0,189387000.0,-83375000.0,-144594000.0,189387000.0,-29388000.0,145389000.0,145389000.0,15900000.0,,67000.0,-75182000.0,,-17217000.0,,-8193000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,Q3TTM,2016-10-01,2017-09-30,,-133365000.0,88766000.0,13000.0,54451000.0,937000.0,-2070000.0,-2454000.0,,-126733000.0,-154816000.0,257753000.0,-126733000.0,-154816000.0,257753000.0,-25866000.0,183396000.0,183396000.0,22360000.0,163000.0,-881000.0,-118678000.0,,-23170000.0,,-8218000.0,,1663000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,Q3,2017-07-01,2017-09-30,,-121716000.0,,,14313000.0,192000.0,2397000.0,-3490000.0,,-25569000.0,-127747000.0,69479000.0,-25569000.0,-127747000.0,69479000.0,-81440000.0,51430000.0,51430000.0,7226000.0,,-228000.0,-25065000.0,,-5995000.0,,-504000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 14:25:26+00:00,-6165000.0,,,27317000.0,245000.0,6797000.0,-10042000.0,,-57806000.0,-16847000.0,119908000.0,-57806000.0,-16847000.0,119908000.0,52052000.0,93959000.0,93959000.0,8674000.0,,295000.0,-50117000.0,,-11222000.0,,-7689000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,Q2TTM,2016-07-01,2017-06-30,,-17435000.0,88766000.0,13000.0,53221000.0,842000.0,-6696000.0,-7335000.0,,-134998000.0,-39845000.0,249911000.0,-134998000.0,-39845000.0,249911000.0,68372000.0,181617000.0,181617000.0,22408000.0,591000.0,-601000.0,-115431000.0,,-24314000.0,,-20158000.0,,1663000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,Q2,2017-04-01,2017-06-30,,-3145000.0,,,13546000.0,77000.0,3092000.0,-9574000.0,,-25268000.0,-8602000.0,63137000.0,-25268000.0,-8602000.0,63137000.0,32359000.0,53689000.0,53689000.0,5476000.0,,234000.0,-25059000.0,,-5768000.0,,-209000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 16:21:14+00:00,-3020000.0,,,13771000.0,168000.0,3705000.0,-468000.0,,-32538000.0,-8245000.0,56771000.0,-32538000.0,-8245000.0,56771000.0,19693000.0,40270000.0,40270000.0,3198000.0,,61000.0,-25058000.0,,-5454000.0,,-7480000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,Q1TTM,2016-04-01,2017-03-31,,-28219000.0,88766000.0,13000.0,52025000.0,830000.0,-14266000.0,-8037000.0,,-141294000.0,-55152000.0,241952000.0,-141294000.0,-55152000.0,241952000.0,31240000.0,175711000.0,175711000.0,22253000.0,680000.0,153000.0,-112205000.0,,-29579000.0,,-29769000.0,,1663000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 17:02:41+00:00,-76769000.0,77351000.0,25000.0,64675000.0,343000.0,-14179000.0,-37398000.0,0.0,-162283000.0,-101375000.0,286272000.0,-162283000.0,-101375000.0,286272000.0,8435000.0,231663000.0,231663000.0,27332000.0,,93000.0,-152742000.0,,-27179000.0,0.0,-9541000.0,297000.0,1840000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,Q4,2018-10-01,2018-12-31,,-4984000.0,77351000.0,25000.0,14526000.0,,-3802000.0,-2209000.0,,-61073000.0,-11290000.0,72998000.0,-61073000.0,-11290000.0,72998000.0,-3167000.0,50968000.0,50968000.0,9713000.0,,-909000.0,-61065000.0,,-7534000.0,,-8000.0,297000.0,1840000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 16:37:06+00:00,-71785000.0,,,50149000.0,343000.0,-10377000.0,-35189000.0,0.0,-101210000.0,-90085000.0,213274000.0,-101210000.0,-90085000.0,213274000.0,11602000.0,180695000.0,180695000.0,17619000.0,,1002000.0,-91677000.0,,-19645000.0,0.0,-9533000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,Q3TTM,2017-10-01,2018-09-30,,-74093000.0,90702000.0,,64052000.0,425000.0,-6238000.0,-43798000.0,,-148098000.0,-99666000.0,259257000.0,-148098000.0,-99666000.0,259257000.0,5255000.0,214430000.0,214430000.0,24573000.0,,1004000.0,-138512000.0,-264000.0,-27108000.0,,-9586000.0,,370000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,Q3,2018-07-01,2018-09-30,,-17166000.0,,,16867000.0,115000.0,605000.0,-9324000.0,,-30730000.0,-21873000.0,82765000.0,-30730000.0,-21873000.0,82765000.0,30767000.0,66628000.0,66628000.0,8594000.0,,577000.0,-30535000.0,,-5399000.0,,-195000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-26 15:05:23+00:00,-54619000.0,,,33282000.0,228000.0,-10982000.0,-25865000.0,0.0,-70480000.0,-68212000.0,130509000.0,-70480000.0,-68212000.0,130509000.0,-19165000.0,114067000.0,114067000.0,9025000.0,,425000.0,-61142000.0,,-14246000.0,0.0,-9338000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,Q2TTM,2017-07-01,2018-06-30,,-178643000.0,90702000.0,,61498000.0,502000.0,-4446000.0,-37964000.0,,-142937000.0,-205540000.0,245971000.0,-142937000.0,-205540000.0,245971000.0,-106952000.0,199232000.0,199232000.0,23205000.0,,199000.0,-133042000.0,-264000.0,-27704000.0,,-9895000.0,,370000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,Q2,2018-04-01,2018-06-30,,-11465000.0,,,16366000.0,51000.0,-4365000.0,-30342000.0,,-30653000.0,-19177000.0,57761000.0,-30653000.0,-19177000.0,57761000.0,3566000.0,65542000.0,65542000.0,6195000.0,,349000.0,-30540000.0,,-8112000.0,,-113000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,Q1,2018-01-01,2018-03-31,2018-04-27 16:21:14+00:00,-43154000.0,,,16916000.0,177000.0,-6617000.0,4477000.0,,-39827000.0,-49035000.0,72748000.0,-39827000.0,-49035000.0,72748000.0,-22731000.0,48525000.0,48525000.0,2830000.0,,76000.0,-30602000.0,,-6134000.0,,-9225000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,Q1TTM,2017-04-01,2018-03-31,,-170323000.0,90702000.0,,58678000.0,528000.0,3011000.0,-17196000.0,,-137552000.0,-194965000.0,251347000.0,-137552000.0,-194965000.0,251347000.0,-78159000.0,187379000.0,187379000.0,22486000.0,,84000.0,-127561000.0,-264000.0,-25360000.0,,-9991000.0,,370000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,Q4,2019-10-01,2019-12-31,,691000.0,75812000.0,6452000.0,21039000.0,5000.0,3500000.0,-65835000.0,42000000.0,-85317000.0,-7139000.0,78870000.0,-85317000.0,-7139000.0,78870000.0,-10086000.0,355929000.0,355929000.0,-232263000.0,45000000.0,-1252000.0,-50743000.0,,-8445000.0,-121500000.0,-74000.0,104000.0,1758000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 17:02:41+00:00,-430558000.0,75812000.0,6452000.0,79544000.0,617000.0,-2945000.0,-52905000.0,440000000.0,127655000.0,-455107000.0,309188000.0,127655000.0,-455107000.0,309188000.0,-21209000.0,203347000.0,203347000.0,79202000.0,,118000.0,-153836000.0,,-27146000.0,-148500000.0,-10009000.0,104000.0,1758000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 16:37:06+00:00,-431249000.0,,,58505000.0,612000.0,-6445000.0,12930000.0,398000000.0,212972000.0,-447968000.0,230318000.0,212972000.0,-447968000.0,230318000.0,-11123000.0,-152582000.0,-152582000.0,311465000.0,-45000000.0,1370000.0,-103093000.0,,-18701000.0,-27000000.0,-9935000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,Q3TTM,2018-10-01,2019-09-30,,-436233000.0,77351000.0,25000.0,73031000.0,612000.0,-10247000.0,10721000.0,398000000.0,151899000.0,-459258000.0,303316000.0,151899000.0,-459258000.0,303316000.0,-14290000.0,-101614000.0,-101614000.0,321178000.0,-45000000.0,461000.0,-164158000.0,,-26235000.0,-27000000.0,-9943000.0,297000.0,1840000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,Q3,2019-07-01,2019-09-30,,-21182000.0,,,21690000.0,126000.0,-5061000.0,32934000.0,30000000.0,-56370000.0,-26048000.0,93375000.0,-56370000.0,-26048000.0,93375000.0,5896000.0,-261103000.0,-261103000.0,299854000.0,-45000000.0,273000.0,-34394000.0,,-5265000.0,-6875000.0,-101000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,Q2TTM,2018-07-01,2019-06-30,,-432217000.0,77351000.0,25000.0,68208000.0,601000.0,-4581000.0,-31537000.0,368000000.0,177539000.0,-455083000.0,292706000.0,177539000.0,-455083000.0,292706000.0,10581000.0,226117000.0,226117000.0,29918000.0,,765000.0,-160299000.0,,-26369000.0,-20125000.0,-10037000.0,297000.0,1840000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,Q2,2019-04-01,2019-06-30,,-403026000.0,,,20132000.0,91000.0,98000.0,-15537000.0,368000000.0,315602000.0,-409362000.0,75521000.0,315602000.0,-409362000.0,75521000.0,-18141000.0,64295000.0,64295000.0,6631000.0,2807000.0,528000.0,-34367000.0,,-6955000.0,-20125000.0,-713000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-26 15:05:23+00:00,-410067000.0,,,36815000.0,486000.0,-1384000.0,-20004000.0,368000000.0,269342000.0,-421920000.0,136943000.0,269342000.0,-421920000.0,136943000.0,-17019000.0,108521000.0,108521000.0,11611000.0,,1097000.0,-68699000.0,,-13436000.0,-20125000.0,-9834000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 15:16:31+00:00,-7041000.0,,,16683000.0,395000.0,-1482000.0,-4467000.0,0.0,-46260000.0,-12558000.0,61422000.0,-46260000.0,-12558000.0,61422000.0,1122000.0,44226000.0,44226000.0,4980000.0,-2807000.0,569000.0,-34332000.0,,-6481000.0,0.0,-9121000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,Q1TTM,2018-04-01,2019-03-31,,-40656000.0,77351000.0,25000.0,64442000.0,561000.0,-9044000.0,-46342000.0,,-168716000.0,-64898000.0,274946000.0,-168716000.0,-64898000.0,274946000.0,32288000.0,227364000.0,227364000.0,29482000.0,-2807000.0,586000.0,-156472000.0,,-27526000.0,,-9437000.0,297000.0,1840000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2020.0,Q1TTM,2019-04-01,2020-03-31,,-471103000.0,75812000.0,6452000.0,84458000.0,489000.0,-20980000.0,-26832000.0,504000000.0,152827000.0,-495601000.0,339729000.0,152827000.0,-495601000.0,339729000.0,-24025000.0,202389000.0,202389000.0,79714000.0,767000.0,490000.0,-158821000.0,,-27339000.0,-184200000.0,-8919000.0,104000.0,1758000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 15:16:31+00:00,-47586000.0,,,21597000.0,267000.0,-19517000.0,21606000.0,64000000.0,-21088000.0,-53052000.0,91963000.0,-21088000.0,-53052000.0,91963000.0,-1694000.0,43268000.0,43268000.0,5492000.0,-2040000.0,941000.0,-39317000.0,,-6674000.0,-35700000.0,-8031000.0,,
