company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,employeebenefitassets,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q2,,2013-06-30,2013-07-26 10:00:54+00:00,30724000.0,79015000.0,26392000.0,-59079000.0,,91597000.0,0.0,194296000.0,100057000.0,34299000.0,57088000.0,,212004000.0,131122000.0,,12117000.0,84470000.0,26245000.0,,42263000.0,12834000.0,12443000.0,28321000.0,32805000.0,12602000.0,62933000.0,,249590000.0,,737069000.0,384807000.0,257792000.0,247066000.0,384807000.0,384807000.0,352262000.0,737069000.0,394807000.0,105196000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q1,,2013-03-31,2013-04-26 10:01:29+00:00,23078000.0,68194000.0,24929000.0,-57744000.0,,82479000.0,0.0,191925000.0,96251000.0,32839000.0,50218000.0,,212280000.0,136458000.0,,11801000.0,83295000.0,26582000.0,,43017000.0,11214000.0,10898000.0,18995000.0,39382000.0,12403000.0,65597000.0,,230785000.0,,707438000.0,364966000.0,225206000.0,233858000.0,364966000.0,364966000.0,342472000.0,707438000.0,398937000.0,108614000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,FY,,2014-12-31,2017-02-24 10:46:27+00:00,,,,-65488000.0,,108372000.0,,281322000.0,,,,,255563000.0,,,,,,,,,,,,,,,247042000.0,,363935000.0,462676000.0,108372000.0,,462676000.0,462676000.0,,462676000.0,255563000.0,,0.0,-200000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q3,,2014-09-30,2014-10-29 17:00:35+00:00,26293000.0,87755000.0,25024000.0,-34220000.0,,114216000.0,0.0,205742000.0,104296000.0,42280000.0,72074000.0,10533000.0,250540000.0,150286000.0,,12526000.0,101986000.0,0.0,397000.0,493000.0,12276000.0,12867000.0,17701000.0,40170000.0,13668000.0,66874000.0,,319691000.0,,826634000.0,491413000.0,287345000.0,267857000.0,491013000.0,491013000.0,335621000.0,826634000.0,437303000.0,67764000.0,0.0,200000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q2,,2014-06-30,2014-07-25 10:00:49+00:00,27972000.0,86156000.0,24212000.0,-27531000.0,,101519000.0,0.0,203291000.0,105455000.0,40781000.0,63408000.0,10393000.0,255515000.0,139231000.0,,13136000.0,94678000.0,4564000.0,,475000.0,12955000.0,12821000.0,19052000.0,38384000.0,13788000.0,69141000.0,,299975000.0,,804589000.0,475928000.0,273465000.0,259431000.0,475542000.0,475542000.0,329047000.0,804589000.0,436446000.0,69616000.0,0.0,193000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q1,,2014-03-31,2014-04-25 10:00:25+00:00,26581000.0,75307000.0,26654000.0,-30237000.0,,83129000.0,0.0,200017000.0,98461000.0,39563000.0,56544000.0,10253000.0,235257000.0,157014000.0,,12688000.0,92026000.0,4750000.0,,458000.0,11246000.0,11230000.0,19087000.0,42262000.0,14111000.0,64935000.0,,279986000.0,,765661000.0,449766000.0,241004000.0,250502000.0,449766000.0,449766000.0,315895000.0,765661000.0,432631000.0,65393000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,FY,,2015-12-31,2017-02-24 10:46:27+00:00,24919000.0,79864000.0,24874000.0,-71178000.0,,134574000.0,0.0,288515000.0,96192000.0,,73607000.0,,249939000.0,46116000.0,,12801000.0,121356000.0,40665000.0,,9735000.0,13636000.0,13830000.0,28365000.0,33394000.0,107505000.0,61901000.0,,306892000.0,,848651000.0,524029000.0,269434000.0,252986000.0,524029000.0,524029000.0,324622000.0,848651000.0,457861000.0,71636000.0,0.0,-200000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q3,,2015-09-30,2015-10-29 10:00:58+00:00,21092000.0,90782000.0,31192000.0,-80428000.0,,134310000.0,0.0,285597000.0,105725000.0,42141000.0,74138000.0,,248792000.0,142640000.0,,12964000.0,115731000.0,8308000.0,,24538000.0,14217000.0,14211000.0,24695000.0,32727000.0,13548000.0,53497000.0,,314461000.0,,862339000.0,519830000.0,319103000.0,264874000.0,519430000.0,519430000.0,342909000.0,862339000.0,427505000.0,78035000.0,0.0,200000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q2,,2015-06-30,2015-07-29 15:26:27+00:00,28550000.0,88267000.0,27347000.0,-71709000.0,,109684000.0,,282260000.0,107327000.0,40636000.0,69295000.0,,269867000.0,132395000.0,,14034000.0,110375000.0,8614000.0,,26045000.0,14370000.0,14059000.0,32377000.0,31416000.0,14083000.0,61538000.0,,286892000.0,,848761000.0,497643000.0,299057000.0,263935000.0,497243000.0,497243000.0,351518000.0,848761000.0,439329000.0,87583000.0,0.0,200000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q1,,2015-03-31,2015-04-30 10:00:35+00:00,21426000.0,76523000.0,24888000.0,-72637000.0,,93389000.0,0.0,280522000.0,100104000.0,40749000.0,60217000.0,,269375000.0,136635000.0,,13766000.0,105448000.0,8912000.0,,26051000.0,11650000.0,11964000.0,18840000.0,37822000.0,14011000.0,63774000.0,,259295000.0,,801262000.0,467380000.0,255231000.0,244457000.0,466980000.0,466980000.0,334282000.0,801262000.0,440583000.0,89825000.0,0.0,200000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,FY,,2016-12-31,2018-02-26 16:25:12+00:00,30284000.0,88490000.0,26201000.0,-70075000.0,,142785000.0,0.0,295244000.0,99820000.0,,75839000.0,,255700000.0,44310000.0,,13724000.0,133477000.0,41877000.0,,2880000.0,16748000.0,15968000.0,29204000.0,44847000.0,134290000.0,68122000.0,,343376000.0,,916538000.0,568545000.0,290171000.0,276991000.0,568545000.0,568545000.0,347993000.0,916538000.0,492925000.0,71002000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q3,,2016-09-30,2016-10-28 11:08:27+00:00,26436000.0,99113000.0,26544000.0,-66756000.0,,139263000.0,0.0,292119000.0,110848000.0,,72569000.0,,260154000.0,161885000.0,,13787000.0,134166000.0,32749000.0,,6320000.0,16282000.0,15984000.0,31759000.0,35249000.0,16373000.0,69320000.0,,348866000.0,,921515000.0,574229000.0,299906000.0,271646000.0,574229000.0,574229000.0,347286000.0,921515000.0,487443000.0,75640000.0,0.0,0.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q2,,2016-06-30,2016-07-28 10:01:18+00:00,27628000.0,96959000.0,25636000.0,-63799000.0,,126465000.0,0.0,289943000.0,109733000.0,,71564000.0,,254001000.0,164604000.0,,14635000.0,133519000.0,34403000.0,,9459000.0,16617000.0,15263000.0,33265000.0,36738000.0,15870000.0,66523000.0,,332176000.0,,905601000.0,558320000.0,286587000.0,271299000.0,558320000.0,558320000.0,347281000.0,905601000.0,485495000.0,75982000.0,0.0,0.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q1,,2016-03-31,2016-04-28 10:01:33+00:00,21657000.0,86012000.0,32639000.0,-61286000.0,,131238000.0,0.0,287169000.0,102303000.0,,63896000.0,,252618000.0,157543000.0,,13616000.0,127427000.0,36829000.0,,9597000.0,13359000.0,13150000.0,26105000.0,42373000.0,15118000.0,58991000.0,,315676000.0,,873015000.0,541559000.0,270121000.0,262868000.0,541559000.0,541559000.0,331456000.0,873015000.0,475467000.0,68588000.0,0.0,0.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,FY,,2017-12-31,2018-07-27 14:25:26+00:00,26161000.0,97802000.0,28018000.0,-45956000.0,,107050000.0,0.0,299397000.0,109029000.0,,73016000.0,,346514000.0,214417000.0,,14983000.0,134088000.0,18420000.0,,0.0,20414000.0,17263000.0,25697000.0,58345000.0,37015000.0,85170000.0,,400483000.0,,1033663000.0,653924000.0,262795000.0,294569000.0,653924000.0,653924000.0,379739000.0,1033663000.0,636780000.0,85170000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,Q3,,2017-09-30,2017-10-27 12:17:51+00:00,36195000.0,110325000.0,27830000.0,-59601000.0,,113396000.0,0.0,296457000.0,118950000.0,,75087000.0,,372924000.0,187358000.0,,15380000.0,132865000.0,32491000.0,,1759000.0,18995000.0,17208000.0,26617000.0,50724000.0,18968000.0,85543000.0,,413583000.0,,1046527000.0,650439000.0,282926000.0,308786000.0,650439000.0,650439000.0,396088000.0,1046527000.0,630736000.0,87302000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,Q2,,2017-06-30,2017-07-28 15:46:02+00:00,33777000.0,101229000.0,27118000.0,-63686000.0,,194837000.0,0.0,293930000.0,112973000.0,,72013000.0,,258263000.0,156997000.0,,15507000.0,131443000.0,34203000.0,,2132000.0,19467000.0,16834000.0,33219000.0,41216000.0,18527000.0,73835000.0,,387218000.0,,980526000.0,617462000.0,361626000.0,287097000.0,617462000.0,617462000.0,363064000.0,980526000.0,487457000.0,75967000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2017.0,Q1,,2017-03-31,2017-04-28 10:01:07+00:00,31946000.0,85178000.0,26938000.0,-66068000.0,,162478000.0,0.0,291031000.0,104325000.0,,60338000.0,,257612000.0,159046000.0,,14736000.0,132101000.0,36414000.0,,2506000.0,16344000.0,15177000.0,28186000.0,43968000.0,17593000.0,71293000.0,,358588000.0,,924865000.0,583551000.0,305755000.0,267515000.0,583551000.0,583551000.0,341314000.0,924865000.0,487009000.0,73799000.0,0.0,0.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,FY,,2018-12-31,2020-02-28 17:02:41+00:00,27168000.0,104016000.0,27709000.0,-71078000.0,0.0,115485000.0,,412694000.0,116005000.0,,77741000.0,0.0,368481000.0,65183000.0,0.0,15788000.0,136885000.0,6915000.0,0.0,,28227000.0,18454000.0,32278000.0,50406000.0,202412000.0,83187000.0,0.0,370292000.0,0.0,1094124000.0,711908000.0,286021000.0,299029000.0,711908000.0,711908000.0,382216000.0,1094124000.0,671218000.0,83187000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,Q3,,2018-09-30,2018-10-26 12:01:41+00:00,29991000.0,122375000.0,27722000.0,-54637000.0,,118652000.0,0.0,299894000.0,123916000.0,,73829000.0,,365480000.0,250914000.0,,16093000.0,136857000.0,5863000.0,,58000.0,26882000.0,20384000.0,25576000.0,53923000.0,40497000.0,85376000.0,,489501000.0,,1129573000.0,734758000.0,303080000.0,309381000.0,734758000.0,734758000.0,394815000.0,1129573000.0,689636000.0,85434000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,Q2,,2018-06-30,2018-07-27 14:25:26+00:00,32073000.0,115672000.0,28732000.0,-54026000.0,,87885000.0,0.0,296429000.0,124784000.0,,72558000.0,,359107000.0,246423000.0,,16098000.0,137654000.0,7923000.0,,39000.0,26235000.0,18359000.0,50458000.0,61084000.0,39368000.0,90101000.0,,453408000.0,,1105182000.0,695811000.0,288472000.0,319231000.0,695811000.0,695811000.0,409371000.0,1105182000.0,679056000.0,90140000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2018.0,Q1,,2018-03-31,2018-04-27 16:21:14+00:00,30624000.0,96459000.0,28462000.0,-48908000.0,,84319000.0,0.0,293265000.0,117934000.0,,64610000.0,,364606000.0,238083000.0,,15885000.0,136272000.0,10428000.0,,,22305000.0,16979000.0,27062000.0,57443000.0,38298000.0,88860000.0,,418406000.0,,1050696000.0,662763000.0,240704000.0,299073000.0,662763000.0,662763000.0,387933000.0,1050696000.0,673720000.0,88860000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,FY,,2019-12-31,2020-04-30 15:16:31+00:00,35234000.0,122766000.0,30441000.0,-21109000.0,135651000.0,94276000.0,,416844000.0,122825000.0,,81943000.0,21565000.0,572847000.0,113064000.0,279000000.0,19476000.0,195533000.0,2180000.0,9927000.0,,30792000.0,22267000.0,51002000.0,127092000.0,498608000.0,94013000.0,,420015000.0,12500000.0,1744376000.0,815750000.0,309787000.0,410035000.0,815750000.0,815750000.0,928626000.0,1744376000.0,1239056000.0,518591000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,Q3,,2019-09-30,2019-10-31 16:37:06+00:00,32932000.0,132065000.0,29817000.0,-26746000.0,133703000.0,104362000.0,0.0,413650000.0,132915000.0,,78699000.0,25949000.0,570759000.0,113665000.0,313500000.0,17500000.0,197549000.0,0.0,7971000.0,,30750000.0,23821000.0,46440000.0,60065000.0,501933000.0,91842000.0,,419993000.0,76452000.0,1764793000.0,806897000.0,324188000.0,410880000.0,806897000.0,806897000.0,957896000.0,1764793000.0,1243056000.0,547016000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,Q2,,2019-06-30,2019-07-26 15:05:23+00:00,37644000.0,130696000.0,30265000.0,-68508000.0,129373000.0,98466000.0,,410446000.0,133672000.0,,77377000.0,,563075000.0,114214000.0,335375000.0,17579000.0,201196000.0,0.0,,,30611000.0,21598000.0,51506000.0,60688000.0,500836000.0,98424000.0,,410326000.0,74695000.0,1729777000.0,752264000.0,319845000.0,414341000.0,752264000.0,752264000.0,977513000.0,1729777000.0,1208736000.0,563172000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2019.0,Q1,,2019-03-31,2019-04-26 15:01:16+00:00,27496000.0,104593000.0,27940000.0,-68736000.0,121775000.0,116607000.0,,407462000.0,123935000.0,,58853000.0,,370492000.0,64646000.0,,16572000.0,136806000.0,961000.0,,,26376000.0,19258000.0,32909000.0,54034000.0,382852000.0,78461000.0,,380398000.0,60454000.0,1272072000.0,719124000.0,289939000.0,352712000.0,719124000.0,719124000.0,552948000.0,1272072000.0,845327000.0,200236000.0,0.0,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2020.0,Q1,,2020-03-31,2020-04-30 15:16:31+00:00,36844000.0,123166000.0,30739000.0,-38711000.0,140152000.0,92582000.0,,412632000.0,129352000.0,,68289000.0,15639000.0,596067000.0,115177000.0,307300000.0,21527000.0,194854000.0,1961000.0,14257000.0,,33952000.0,22209000.0,45346000.0,140144000.0,508999000.0,91531000.0,,426450000.0,12500000.0,1771479000.0,800371000.0,304830000.0,417868000.0,800371000.0,800371000.0,971108000.0,1771479000.0,1271795000.0,553240000.0,0.0,
