company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q2,2014-04-01,2014-06-30,,-119200000.0,523600000.0,,,49500000.0,,-1900000.0,-668100000.0,-55300000.0,3409800000.0,,2745700000.0,-238700000.0,-66500000.0,2745700000.0,-238700000.0,-66500000.0,3955900000.0,48800000.0,48800000.0,-20300000.0,-29700000.0,,1517300000.0,,,-80800000.0,-519700000.0,-59400000.0,3000000.0,-41700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q1TTM,2013-04-01,2014-03-31,,729300000.0,1683000000.0,302800000.0,214600000.0,184500000.0,,-17800000.0,-363700000.0,44000000.0,1830400000.0,,-1308100000.0,388000000.0,1533500000.0,-1308100000.0,388000000.0,1533500000.0,521700000.0,-668100000.0,-668100000.0,697800000.0,-39200000.0,,-73900000.0,14900000.0,50000000.0,-196700000.0,-3579600000.0,421400000.0,-205000000.0,10400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:51:46+00:00,-37664800000.0,7268200000.0,377600000.0,689900000.0,218300000.0,0.0,-6500000.0,-8652300000.0,4301100000.0,30137700000.0,4929700000.0,33367300000.0,-37120900000.0,4606100000.0,33367300000.0,-37120900000.0,4606100000.0,846000000.0,3919400000.0,3919400000.0,1852500000.0,-230100000.0,0.0,,-208100000.0,-24300000.0,-454900000.0,-5445000000.0,-118000000.0,883000000.0,140100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q4,2015-10-01,2015-12-31,,-2331000000.0,1766400000.0,377600000.0,689900000.0,34400000.0,,-1400000.0,-128400000.0,34200000.0,799300000.0,,-199300000.0,-2398800000.0,1631600000.0,-199300000.0,-2398800000.0,1631600000.0,-967900000.0,-629300000.0,-629300000.0,588500000.0,-145800000.0,,,-69700000.0,2700000.0,-104200000.0,-807500000.0,-9800000.0,27200000.0,6500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q3TTM,2014-10-01,2015-09-30,,-30512600000.0,3031200000.0,487800000.0,83400000.0,262300000.0,1800000.0,-44200000.0,-7945200000.0,4223600000.0,21198700000.0,4929700000.0,30186400000.0,-29907300000.0,3470900000.0,30186400000.0,-29907300000.0,3470900000.0,3668800000.0,6974800000.0,6974800000.0,1147800000.0,583900000.0,,-37000000.0,-198000000.0,-1317100000.0,-420500000.0,296200000.0,-847700000.0,2219000000.0,122100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q3,2015-07-01,2015-09-30,,-195400000.0,1916300000.0,,,51400000.0,,-2000000.0,-6729900000.0,87600000.0,,,-248400000.0,-251800000.0,1048200000.0,-248400000.0,-251800000.0,1048200000.0,546000000.0,5302600000.0,5302600000.0,507800000.0,-28600000.0,,,-69700000.0,-6000000.0,-102500000.0,-230500000.0,-7200000.0,,52100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 17:16:33+00:00,-35333800000.0,5501800000.0,,,183900000.0,,-5100000.0,-8523900000.0,4266900000.0,29338400000.0,4929700000.0,33566600000.0,-34722100000.0,2974500000.0,33566600000.0,-34722100000.0,2974500000.0,1813900000.0,4548700000.0,4548700000.0,1264000000.0,-84300000.0,,,-138400000.0,-27000000.0,-350700000.0,-4637500000.0,-108200000.0,855800000.0,133600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q2TTM,2014-07-01,2015-06-30,,-35120700000.0,2489800000.0,487800000.0,83400000.0,275500000.0,1800000.0,-40500000.0,-1567500000.0,4171200000.0,25598700000.0,4929700000.0,30410900000.0,-34109800000.0,2945000000.0,30410900000.0,-34109800000.0,2945000000.0,-831400000.0,629400000.0,629400000.0,1117800000.0,607700000.0,,-37000000.0,-128300000.0,-1311100000.0,-411300000.0,-3887300000.0,-880800000.0,2653700000.0,77800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q2,2015-04-01,2015-06-30,,-483700000.0,2178900000.0,,,75300000.0,,1700000.0,-1067700000.0,65600000.0,72800000.0,,-1470600000.0,-529400000.0,1401300000.0,-1470600000.0,-529400000.0,1401300000.0,-597000000.0,-241600000.0,-241600000.0,456400000.0,-67200000.0,,,-68700000.0,-6000000.0,-111600000.0,-1436200000.0,-36900000.0,65300000.0,6600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-08 17:05:24+00:00,-35138400000.0,3585500000.0,,,132500000.0,,-3100000.0,-1794000000.0,4179300000.0,29338400000.0,4929700000.0,33815000000.0,-34470300000.0,1926300000.0,33815000000.0,-34470300000.0,1926300000.0,1267900000.0,-753900000.0,-753900000.0,756200000.0,-55700000.0,,,-68700000.0,-21000000.0,-248200000.0,-4407000000.0,-101000000.0,855800000.0,81500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q1TTM,2014-04-01,2015-03-31,,-34756200000.0,834500000.0,487800000.0,83400000.0,249700000.0,1800000.0,-44100000.0,-1167900000.0,4050300000.0,28935700000.0,4929700000.0,34627200000.0,-33819100000.0,1477200000.0,34627200000.0,-33819100000.0,1477200000.0,3721500000.0,919800000.0,919800000.0,641100000.0,645200000.0,,1480300000.0,-59600000.0,-1305100000.0,-380500000.0,-2970800000.0,-903300000.0,2591400000.0,29500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 09:18:22+00:00,-34654700000.0,1406600000.0,,,57200000.0,,-4800000.0,-726300000.0,4113700000.0,29265600000.0,4929700000.0,35285600000.0,-33940900000.0,525000000.0,35285600000.0,-33940900000.0,525000000.0,1864900000.0,-512300000.0,-512300000.0,299800000.0,11500000.0,,,,-15000000.0,-136600000.0,-2970800000.0,-64100000.0,790500000.0,74900000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 16:44:23+00:00,-1200900000.0,6568600000.0,3692700000.0,1277900000.0,155800000.0,33804200000.0,-8500000.0,-2170400000.0,172100000.0,1050000000.0,,-25142500000.0,24333300000.0,1445700000.0,-25142500000.0,24333300000.0,1445700000.0,628000000.0,14979500000.0,14979500000.0,-18087800000.0,-161100000.0,0.0,,-278400000.0,-15743500000.0,-331400000.0,-10848700000.0,-15076400000.0,7771600000.0,33300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q3TTM,2015-10-01,2016-09-30,,-2405500000.0,6647700000.0,716600000.0,1834400000.0,152000000.0,33304500000.0,2900000.0,2428700000.0,172200000.0,1849300000.0,,-12887400000.0,15208500000.0,3166800000.0,-12887400000.0,15208500000.0,3166800000.0,5490800000.0,29245000000.0,29245000000.0,-35306600000.0,826500000.0,,,-278500000.0,-15442800000.0,-354700000.0,-12688500000.0,-2768400000.0,67200000.0,39800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q3,2016-07-01,2016-09-30,,-74500000.0,1590300000.0,3500000.0,461500000.0,40700000.0,33304500000.0,2300000.0,3644300000.0,30700000.0,150000000.0,,-9589500000.0,17750100000.0,-1097700000.0,-9589500000.0,17750100000.0,-1097700000.0,7065200000.0,30117800000.0,30117800000.0,-36490800000.0,1036100000.0,,,-69600000.0,-15445500000.0,-67700000.0,-8045400000.0,-2691300000.0,14500000.0,18800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-09 07:32:49+00:00,,3291000000.0,335500000.0,683000000.0,76900000.0,,2000000.0,-1087200000.0,107300000.0,900000000.0,,-3098600000.0,-142800000.0,2632900000.0,-3098600000.0,-142800000.0,2632900000.0,-606500000.0,-243500000.0,-243500000.0,595700000.0,-63800000.0,,,-139200000.0,,-182800000.0,-3835600000.0,-67300000.0,25500000.0,14500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q2TTM,2015-07-01,2016-06-30,,-2526400000.0,6973700000.0,713100000.0,1372900000.0,162700000.0,,-1400000.0,-7945500000.0,229100000.0,1699300000.0,,-3546300000.0,-2793400000.0,5312700000.0,-3546300000.0,-2793400000.0,5312700000.0,-1028400000.0,4429800000.0,4429800000.0,1692000000.0,-238200000.0,,,-278600000.0,-3300000.0,-389500000.0,-4873600000.0,-84300000.0,52700000.0,73100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q2,2016-04-01,2016-06-30,,,1688900000.0,275300000.0,204100000.0,34800000.0,,-3200000.0,-524300000.0,37700000.0,,,-3058900000.0,-89000000.0,1379800000.0,-3058900000.0,-89000000.0,1379800000.0,-1771300000.0,-228300000.0,-228300000.0,408700000.0,-31500000.0,,,-69600000.0,,-97900000.0,-2981400000.0,-14100000.0,6500000.0,2400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 16:17:50+00:00,0.0,1602100000.0,60200000.0,478900000.0,42100000.0,,5200000.0,-562900000.0,69600000.0,900000000.0,,-39700000.0,-53800000.0,1253100000.0,-39700000.0,-53800000.0,1253100000.0,1164800000.0,-15200000.0,-15200000.0,187000000.0,-32300000.0,,,-69600000.0,0.0,-84900000.0,-854200000.0,-53200000.0,19000000.0,12100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q1TTM,2015-04-01,2016-03-31,,-3010100000.0,7463700000.0,437800000.0,1168800000.0,203200000.0,,3500000.0,-8488900000.0,257000000.0,1772100000.0,,-1958000000.0,-3233800000.0,5334200000.0,-1958000000.0,-3233800000.0,5334200000.0,145900000.0,4416500000.0,4416500000.0,1739700000.0,-273900000.0,,,-277700000.0,-9300000.0,-403200000.0,-3328400000.0,-107100000.0,111500000.0,77300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2017.0,Q3,2017-07-01,2017-09-30,,-18000000.0,1787400000.0,77100000.0,361900000.0,42000000.0,,7600000.0,-1841600000.0,42500000.0,2000000.0,,-271900000.0,-482300000.0,1472400000.0,-271900000.0,-482300000.0,1472400000.0,725800000.0,-3954000000.0,-3954000000.0,5438600000.0,-10100000.0,,,-305100000.0,-1645900000.0,-96800000.0,,-1200000.0,1276900000.0,1500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2017.0,Q2,2017-04-01,2017-06-30,,-2656000000.0,1764400000.0,-305700000.0,206900000.0,39600000.0,,5200000.0,-354600000.0,72100000.0,3023000000.0,,-2396800000.0,385800000.0,1799800000.0,-2396800000.0,385800000.0,1799800000.0,-206000000.0,-723900000.0,-723900000.0,1074300000.0,-428800000.0,,,-306100000.0,-400000000.0,-104000000.0,-4751300000.0,-5700000.0,3542200000.0,3600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2018.0,FY,2018-01-01,2018-12-31,2019-02-15 16:44:23+00:00,0.0,6574900000.0,717400000.0,965700000.0,196300000.0,0.0,4700000.0,-2547800000.0,567900000.0,2657000000.0,,-9680100000.0,3098500000.0,5640100000.0,-9680100000.0,3098500000.0,5640100000.0,-936800000.0,-5086200000.0,-5086200000.0,6502900000.0,-264900000.0,-466000000.0,,-1049800000.0,-2471700000.0,-253500000.0,-8814900000.0,-2775400000.0,6259300000.0,30400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2018.0,Q4,2018-10-01,2018-12-31,,,-3426300000.0,207300000.0,148100000.0,-103100000.0,,-21500000.0,16600000.0,-461300000.0,1222600000.0,,8229300000.0,-5178300000.0,-2706600000.0,8229300000.0,-5178300000.0,-2706600000.0,322900000.0,-3749700000.0,-3749700000.0,4555900000.0,246500000.0,466000000.0,,2556500000.0,441100000.0,76700000.0,5416900000.0,-751900000.0,-6143300000.0,-18800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-05 17:00:24+00:00,0.0,10001200000.0,510100000.0,817600000.0,299400000.0,,26200000.0,-2564400000.0,1029200000.0,1434400000.0,,-17909400000.0,8276800000.0,8346700000.0,-17909400000.0,8276800000.0,8346700000.0,-1259700000.0,-1336500000.0,-1336500000.0,1947000000.0,-511400000.0,-932000000.0,,-3606300000.0,-2912800000.0,-330200000.0,-14231800000.0,-2023500000.0,12402600000.0,49200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 16:27:25+00:00,-138900000.0,6005000000.0,-876500000.0,784900000.0,204500000.0,0.0,9100000.0,1442000000.0,91200000.0,11900000.0,,-2766100000.0,-2858800000.0,7238700000.0,-2766100000.0,-2858800000.0,7238700000.0,1622900000.0,-5265100000.0,-5265100000.0,4852300000.0,-9300000.0,0.0,,-974400000.0,-3938000000.0,-375200000.0,-1044900000.0,-840600000.0,1569600000.0,23700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,Q4,2019-10-01,2019-12-31,,,,143300000.0,142700000.0,,,19100000.0,,,,,-2766100000.0,-2858800000.0,7238700000.0,2381600000.0,2406600000.0,-3903200000.0,1622900000.0,0.0,,-11141900000.0,5147700000.0,5265400000.0,718800000.0,,,,,,,
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,Q3TTM,2018-10-01,2019-09-30,,-126600000.0,5926700000.0,-812500000.0,790300000.0,197200000.0,,-18400000.0,112000000.0,-881800000.0,1943100000.0,,-3326400000.0,-3672600000.0,7067000000.0,-3326400000.0,-3672600000.0,7067000000.0,49600000.0,-9243700000.0,-9243700000.0,10074800000.0,915500000.0,,,-973100000.0,-4753300000.0,-341700000.0,-2743900000.0,-1586200000.0,1524700000.0,24300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,Q3,2019-07-01,2019-09-30,,,1541900000.0,-1470700000.0,241100000.0,54400000.0,,-12700000.0,1971900000.0,21400000.0,,,-230000000.0,-3095300000.0,2924100000.0,-230000000.0,-3095300000.0,2924100000.0,-413900000.0,-785600000.0,-785600000.0,141500000.0,-2200000.0,,,-242600000.0,-2999800000.0,-101000000.0,-5800000.0,-800000.0,4700000.0,800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 17:29:12+00:00,-126600000.0,2810500000.0,450900000.0,401100000.0,96200000.0,,2700000.0,-504100000.0,23600000.0,3300000.0,,-2338600000.0,462600000.0,2644300000.0,-2338600000.0,462600000.0,2644300000.0,771000000.0,-4162200000.0,-4162200000.0,4403900000.0,-4100000.0,0.0,,-488800000.0,-738200000.0,-152300000.0,-1039100000.0,-833500000.0,1462000000.0,17700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,Q2,2019-04-01,2019-06-30,,-38500000.0,1406500000.0,345500000.0,149100000.0,48700000.0,,-3200000.0,-122200000.0,13900000.0,3300000.0,,-1111600000.0,567400000.0,1410300000.0,-1111600000.0,567400000.0,1410300000.0,862900000.0,-1754900000.0,-1754900000.0,1832200000.0,-2100000.0,,,-242700000.0,-200000000.0,-87500000.0,-879700000.0,-4300000.0,892900000.0,500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 08:03:25+00:00,-88100000.0,1404000000.0,105400000.0,252000000.0,47500000.0,,5900000.0,-381900000.0,9700000.0,,,-1227000000.0,-104800000.0,1234000000.0,-1227000000.0,-104800000.0,1234000000.0,-91900000.0,-2407300000.0,-2407300000.0,2571700000.0,-2000000.0,,,-246100000.0,-538200000.0,-64800000.0,-159400000.0,-829200000.0,569100000.0,17200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2020.0,Q1TTM,2019-04-01,2020-03-31,,-108400000.0,6021500000.0,-913200000.0,770500000.0,213800000.0,,-27800000.0,-1184700000.0,145900000.0,11900000.0,,-4807500000.0,-1074900000.0,6121200000.0,-4807500000.0,-1074900000.0,6121200000.0,211000000.0,-2478800000.0,-2478800000.0,3549400000.0,-10100000.0,,,-971800000.0,-3404800000.0,-370800000.0,-3917300000.0,-66100000.0,2800500000.0,8600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 08:03:25+00:00,-57600000.0,1420500000.0,68700000.0,237600000.0,56800000.0,,-31000000.0,-3008600000.0,64400000.0,,,-3268400000.0,1679100000.0,116500000.0,-3268400000.0,1679100000.0,116500000.0,-1503800000.0,379000000.0,379000000.0,1268800000.0,-2800000.0,,,-243500000.0,-5000000.0,-60400000.0,-3031800000.0,-54700000.0,1800000000.0,2100000.0
