company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q4,2014-10-01,2014-12-31,,383700000.0,-3.57,-4.31,,-4.3,,708300000.0,-380600000.0,-48800000.0,-733200000.0,-1468000000.0,734800000.0,-732900000.0,-300000.0,-2067800000.0,-2796600000.0,,,,-25900000.0,,,,,-305400000.0,,232600000.0,-2067800000.0,-728800000.0,127800000.0,4300000.0,970400000.0,-1699200000.0,-149400000.0,-1848600000.0,-2796600000.0,139800000.0,219700000.0,219700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 17:06:21+00:00,1935800000.0,-7.42,-7.42,,-7.42,,730000000.0,-513600000.0,1066000000.0,-1630500000.0,-2484600000.0,854100000.0,-1630500000.0,,1704800000.0,4676500000.0,,,,-27300000.0,,,,,605700000.0,,1201400000.0,1704800000.0,2971700000.0,411800000.0,8100000.0,5538900000.0,-2567200000.0,-431000000.0,-2998200000.0,4676500000.0,219700000.0,219700000.0,219700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 08:32:50+00:00,705000000.0,-3.95,-3.95,,-3.95,,0.0,-221000000.0,540200000.0,-1042800000.0,-1162100000.0,119300000.0,-1042800000.0,0.0,1183100000.0,2150800000.0,,,,29400000.0,,,,0.0,581600000.0,,422900000.0,1183100000.0,967700000.0,132100000.0,1600000.0,2249700000.0,-1282000000.0,-101100000.0,-1383100000.0,2150800000.0,264000000.0,264300000.0,264300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q3YTD,2014-01-01,2014-09-30,,1552100000.0,-8.09,-3.11,,-3.12,,21700000.0,-133000000.0,1114800000.0,-897300000.0,-1016600000.0,119300000.0,-897600000.0,300000.0,3772600000.0,7473100000.0,,,,-1400000.0,,,,,911100000.0,,968800000.0,3772600000.0,3700500000.0,284000000.0,3800000.0,4568500000.0,-868000000.0,-281600000.0,-1149600000.0,7473100000.0,235400000.0,264300000.0,264300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q3TTM,2013-10-01,2014-09-30,,1529300000.0,-13.83,-4.65,,-4.65,,-646200000.0,-444700000.0,1030400000.0,-1163000000.0,-1258000000.0,95000000.0,-1161300000.0,-1700000.0,3083900000.0,4640300000.0,,,,-13000000.0,,-27100000.0,,,553600000.0,-4300000.0,362200000.0,3083900000.0,1529300000.0,398400000.0,4400000.0,2825000000.0,-1295700000.0,-407000000.0,-1702700000.0,4613200000.0,235400000.0,264300000.0,264300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 09:27:30+00:00,422900000.0,0.28,0.28,,0.28,,22100000.0,43600000.0,291500000.0,48800000.0,48800000.0,,48700000.0,100000.0,1296500000.0,2667200000.0,,,,-35800000.0,,,,0.0,158000000.0,,270100000.0,1296500000.0,1370700000.0,79100000.0,1200000.0,1164600000.0,206100000.0,-113700000.0,92400000.0,2667200000.0,173900000.0,174200000.0,175000000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q2YTD,2014-01-01,2014-06-30,,847100000.0,-3.66,0.84,,0.83,,21700000.0,88000000.0,574600000.0,145500000.0,145500000.0,,145200000.0,300000.0,2589500000.0,5322300000.0,,,,-30800000.0,,,,,329500000.0,,545900000.0,2589500000.0,2732800000.0,151900000.0,2200000.0,2318800000.0,414000000.0,-180500000.0,233500000.0,5322300000.0,-85400000.0,174200000.0,175000000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q2TTM,2013-07-01,2014-06-30,,970600000.0,-8.9,-0.2,,-0.21,,-632600000.0,-192300000.0,713800000.0,-54700000.0,-30400000.0,-24300000.0,-52900000.0,-1800000.0,2984000000.0,4502500000.0,,,,-44500000.0,,-27100000.0,,,135700000.0,-4300000.0,171400000.0,2984000000.0,1491400000.0,319200000.0,4200000.0,1354600000.0,136800000.0,-359500000.0,-222700000.0,4475400000.0,-85400000.0,174200000.0,175000000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 09:16:43+00:00,424200000.0,0.56,0.56,,0.55,,-400000.0,44400000.0,283100000.0,96700000.0,96700000.0,,96500000.0,200000.0,1293000000.0,2655100000.0,,,,5000000.0,,,,0.0,171500000.0,,275800000.0,1293000000.0,1362100000.0,72800000.0,1000000.0,1154200000.0,207900000.0,-66800000.0,141100000.0,2655100000.0,172300000.0,173800000.0,174900000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q1TTM,2013-04-01,2014-03-31,,697300000.0,-12.6,-4.75,,-4.76,,600000.0,-184500000.0,657900000.0,-668100000.0,-643800000.0,-24300000.0,-666400000.0,-1700000.0,2737800000.0,3825100000.0,,,,-4900000.0,,-27100000.0,,,114000000.0,-4300000.0,127100000.0,2737800000.0,1060200000.0,295200000.0,4200000.0,1592600000.0,-532400000.0,-295900000.0,-828300000.0,3798000000.0,-31200000.0,173800000.0,174900000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q4,2015-10-01,2015-12-31,,1582400000.0,-0.63,-0.63,,-0.63,,268900000.0,-126100000.0,710400000.0,-629300000.0,-3614200000.0,7039700000.0,-333100000.0,1600000.0,2855400000.0,15715400000.0,-4054800000.0,-135400000.0,-2806200000.0,4300000.0,9936300000.0,,,-162400000.0,444600000.0,,517200000.0,2855400000.0,12860000000.0,341300000.0,2700000.0,13459800000.0,-599800000.0,-334300000.0,-934100000.0,15715400000.0,404700000.0,367800000.0,367800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q3YTD,2015-01-01,2015-09-30,,3861300000.0,10.64,10.64,,10.64,,3100000.0,-1479800000.0,2054700000.0,4548700000.0,-2133600000.0,6682300000.0,4383700000.0,2600000.0,2648200000.0,9660800000.0,,,,-238100000.0,,,,162400000.0,2425500000.0,,1199200000.0,2648200000.0,7012600000.0,852000000.0,7900000.0,9543800000.0,-2531200000.0,-1082200000.0,-3613400000.0,9660800000.0,393600000.0,393600000.0,393600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q3TTM,2014-10-01,2015-09-30,,4245000000.0,6.33,6.33,,6.34,,711400000.0,-1860400000.0,2005900000.0,3815500000.0,-3601600000.0,7417100000.0,3650800000.0,2300000.0,580400000.0,6864200000.0,,,,-264000000.0,,,,162400000.0,2120100000.0,,1431800000.0,580400000.0,6283800000.0,979800000.0,12200000.0,10514200000.0,-4230400000.0,-1231600000.0,-5462000000.0,6864200000.0,393600000.0,393600000.0,393600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 17:16:33+00:00,1557800000.0,13.29,13.29,,13.29,,-4400000.0,-838900000.0,683600000.0,5302600000.0,-875000000.0,6177600000.0,5231600000.0,1400000.0,710300000.0,3469500000.0,,,,200000.0,,,,69600000.0,1560500000.0,,339100000.0,710300000.0,2759200000.0,340200000.0,3500000.0,4136600000.0,-1377400000.0,-336500000.0,-1713900000.0,3469500000.0,393600000.0,393600000.0,393600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q2YTD,2015-01-01,2015-06-30,,2303500000.0,-2.65,-2.65,,-2.65,,7500000.0,-640900000.0,1371100000.0,-753900000.0,-1258600000.0,504700000.0,-847900000.0,1200000.0,1937900000.0,6191300000.0,,,,-238300000.0,,,,92800000.0,865000000.0,,860100000.0,1937900000.0,4253400000.0,511800000.0,4400000.0,5407200000.0,-1153800000.0,-745700000.0,-1899500000.0,6191300000.0,390900000.0,392600000.0,392600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q2TTM,2014-07-01,2015-06-30,,3392200000.0,-10.91,-10.91,,-10.9,,715800000.0,-1242500000.0,1862500000.0,-2529900000.0,-3888700000.0,1358800000.0,-2623600000.0,900000.0,1053200000.0,5545500000.0,,,,-234800000.0,,,,92800000.0,1141200000.0,,1515600000.0,1053200000.0,4492300000.0,771700000.0,10300000.0,8627300000.0,-4135000000.0,-996200000.0,-5131200000.0,5545500000.0,390900000.0,392600000.0,392600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 17:05:24+00:00,1515700000.0,-0.8,-0.8,,-0.8,,2900000.0,-381900000.0,801500000.0,-241600000.0,-471900000.0,230300000.0,-312700000.0,1500000.0,917800000.0,3628700000.0,,,,-40400000.0,,,,69600000.0,547300000.0,,319600000.0,917800000.0,2710900000.0,339900000.0,2600000.0,3187000000.0,-476100000.0,-377700000.0,-853800000.0,3628700000.0,390900000.0,392600000.0,392600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q1TTM,2014-04-01,2015-03-31,,2299400000.0,-9.83,-9.83,,-9.82,,735000000.0,-817000000.0,1352500000.0,-2239500000.0,-3368000000.0,1128500000.0,-2262200000.0,-500000.0,1431900000.0,4584000000.0,,,,-230200000.0,,,,23200000.0,751900000.0,,1466100000.0,1431900000.0,3152100000.0,510900000.0,8900000.0,6604900000.0,-3452800000.0,-732200000.0,-4185000000.0,4584000000.0,289300000.0,289500000.0,289500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 09:18:22+00:00,787800000.0,-1.85,-1.85,,-1.85,,4600000.0,-259000000.0,569600000.0,-512300000.0,-786700000.0,274400000.0,-535200000.0,-300000.0,1020100000.0,2562600000.0,,,,-197900000.0,,,,23200000.0,317700000.0,,540500000.0,1020100000.0,1542500000.0,171900000.0,1800000.0,2220200000.0,-677700000.0,-368000000.0,-1045700000.0,2562600000.0,289300000.0,289500000.0,289500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 16:44:23+00:00,6470400000.0,38.18,38.18,0.0,38.18,1860800000.0,5000000.0,-1897000000.0,3266400000.0,14979500000.0,-1752300000.0,31829000000.0,14973400000.0,6100000.0,,14570600000.0,-15097200000.0,,-817300000.0,219200000.0,,,,,3319600000.0,,1473900000.0,,14570600000.0,1295600000.0,69900000.0,16396100000.0,-1825500000.0,-1006500000.0,-2832000000.0,14570600000.0,392200000.0,384900000.0,384900000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q4,2016-10-01,2016-12-31,,48800000.0,0.57,0.57,,0.57,1398600000.0,-287900000.0,-1071200000.0,836800000.0,15603100000.0,-857400000.0,31557700000.0,15539200000.0,2500000.0,-1396300000.0,465000000.0,-15097200000.0,270200000.0,514900000.0,35000000.0,,,,-208800000.0,1657200000.0,,440000000.0,-1396300000.0,1861300000.0,292700000.0,46400000.0,4093500000.0,-2232200000.0,-211300000.0,-2443500000.0,465000000.0,392200000.0,384900000.0,384900000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 18:02:08+00:00,1609100000.0,38.58,38.58,0.0,38.58,462200000.0,37300000.0,-158900000.0,796000000.0,-380100000.0,-380100000.0,,-451500000.0,1800000.0,,3622200000.0,,,,33600000.0,,,,69600000.0,622800000.0,,361200000.0,,3622200000.0,324300000.0,18100000.0,3888600000.0,-266400000.0,-272600000.0,-539000000.0,3622200000.0,-11700000.0,-11700000.0,-11700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q3YTD,2016-01-01,2016-09-30,,6421600000.0,37.61,37.61,,37.61,462200000.0,292900000.0,-825800000.0,2429600000.0,-623600000.0,-894900000.0,271300000.0,-565800000.0,3600000.0,1396300000.0,14105600000.0,,-270200000.0,-1332200000.0,184200000.0,,,,208800000.0,1662400000.0,,1033900000.0,1396300000.0,12709300000.0,1002900000.0,23500000.0,12302600000.0,406700000.0,-795200000.0,-388500000.0,14105600000.0,-11700000.0,-11700000.0,-11700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q3TTM,2015-10-01,2016-09-30,,8004000000.0,36.98,36.98,,36.98,462200000.0,561800000.0,-951900000.0,3140000000.0,-1252900000.0,-4509100000.0,7311000000.0,-898900000.0,5200000.0,4251700000.0,29821000000.0,-4054800000.0,-405600000.0,-4138400000.0,188500000.0,9936300000.0,,,46400000.0,2107000000.0,,1551100000.0,4251700000.0,25569300000.0,1344200000.0,26200000.0,25762400000.0,-193100000.0,-1129500000.0,-1322600000.0,29821000000.0,-11700000.0,-11700000.0,-11700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q2,2016-04-01,2016-06-30,2017-08-09 07:32:49+00:00,1633100000.0,-1.44,-1.44,,-1.44,,251300000.0,-258200000.0,866800000.0,-499900000.0,-422600000.0,-77300000.0,-571300000.0,1800000.0,441500000.0,3684800000.0,,,,150100000.0,,,,69600000.0,636500000.0,,343200000.0,441500000.0,3243300000.0,345800000.0,2500000.0,3730900000.0,-487600000.0,-193200000.0,-680800000.0,3684800000.0,396700000.0,395600000.0,395600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q2YTD,2016-01-01,2016-06-30,,4812500000.0,-0.97,-0.97,,-0.97,,255600000.0,-666900000.0,1633600000.0,-243500000.0,-514800000.0,271300000.0,-114300000.0,1800000.0,1396300000.0,10483400000.0,,-270200000.0,-1332200000.0,150600000.0,,,,139200000.0,1039600000.0,,672700000.0,1396300000.0,9087100000.0,678600000.0,5400000.0,8414000000.0,673100000.0,-522600000.0,150500000.0,10483400000.0,396700000.0,395600000.0,395600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q2TTM,2015-07-01,2016-06-30,,7952700000.0,11.69,11.69,,11.69,,520100000.0,-1631900000.0,3027600000.0,4429800000.0,-5004000000.0,13488600000.0,4784200000.0,4800000.0,4962000000.0,29668300000.0,-4054800000.0,-405600000.0,-4138400000.0,155100000.0,9936300000.0,,,46400000.0,3044700000.0,,1529000000.0,4962000000.0,24706300000.0,1360100000.0,11600000.0,26010400000.0,-1304100000.0,-1193400000.0,-2497500000.0,29668300000.0,396700000.0,395600000.0,395600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2016.0,Q1TTM,2015-04-01,2016-03-31,,7835300000.0,12.33,12.33,,12.33,,271700000.0,-1755600000.0,2962300000.0,4688100000.0,-5053300000.0,13796200000.0,5042800000.0,4500000.0,5438300000.0,29612200000.0,-4054800000.0,-405600000.0,-4138400000.0,-35400000.0,9936300000.0,,,46400000.0,2955500000.0,,1505400000.0,5438300000.0,24173900000.0,1354200000.0,11700000.0,25466500000.0,-1292600000.0,-1377900000.0,-2670500000.0,29612200000.0,972300000.0,394800000.0,394800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 16:27:25+00:00,7197100000.0,-13.19,-13.19,,-13.19,,3927700000.0,-6670400000.0,3514800000.0,-4118900000.0,-3716000000.0,-402900000.0,-4403900000.0,6600000.0,2168000000.0,15940700000.0,,,,-3437300000.0,,,,278400000.0,3552400000.0,,1501900000.0,2168000000.0,13772700000.0,1095600000.0,67700000.0,19693900000.0,-5921200000.0,-4465200000.0,-10386400000.0,15940700000.0,333900000.0,333800000.0,333800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2017.0,Q4,2017-10-01,2017-12-31,,-1616700000.0,9.11,9.11,-2.1,9.11,,-4197300000.0,-1698300000.0,-890300000.0,10215100000.0,10585900000.0,-385300000.0,10151400000.0,-800000.0,-1006200000.0,753200000.0,8400000.0,,5655700000.0,1373100000.0,8041700000.0,,,69600000.0,-882100000.0,,-335800000.0,-1006200000.0,1759400000.0,-279300000.0,-60400000.0,119500000.0,1639900000.0,1592000000.0,3231900000.0,753200000.0,333900000.0,333800000.0,333800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 07:03:00+00:00,3562000000.0,-12.07,-12.07,0.7,-12.07,,7749600000.0,-3277600000.0,1665600000.0,-7821500000.0,-7809300000.0,-6100000.0,-7894500000.0,3400000.0,1173000000.0,4034300000.0,,,,-2620600000.0,-4034300000.0,,,69600000.0,1289200000.0,,614100000.0,1173000000.0,2861300000.0,530400000.0,49000000.0,10846200000.0,-7984900000.0,-3102000000.0,-11086900000.0,4034300000.0,654100000.0,333500000.0,333500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2017.0,Q3YTD,2017-01-01,2017-09-30,,8813800000.0,-22.3,-22.3,2.1,-22.3,,8125000000.0,-4972100000.0,4405100000.0,-14334000000.0,-14301900000.0,-17600000.0,-14555300000.0,7400000.0,3174200000.0,15187500000.0,-8400000.0,,-5655700000.0,-4810400000.0,-8041700000.0,,,208800000.0,4434500000.0,,1837700000.0,3174200000.0,12013300000.0,1374900000.0,128100000.0,19574400000.0,-7561100000.0,-6057200000.0,-13618300000.0,15187500000.0,654100000.0,333500000.0,333500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2017.0,Q3TTM,2016-10-01,2017-09-30,,8862600000.0,-21.73,-21.73,2.1,-21.73,1398600000.0,7837100000.0,-6043300000.0,5241900000.0,1269100000.0,-15159300000.0,31540100000.0,983900000.0,9900000.0,1777900000.0,15652500000.0,-15105600000.0,275300000.0,-5140800000.0,-4775400000.0,-8041700000.0,,,,6091700000.0,,2277700000.0,1777900000.0,13874600000.0,1667600000.0,174500000.0,23667900000.0,-9793300000.0,-6268500000.0,-16061800000.0,15652500000.0,654100000.0,333500000.0,333500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 19:24:03+00:00,3515800000.0,-2.37,-2.37,0.7,-2.37,,28000000.0,-1162400000.0,1870400000.0,-1415100000.0,-1398300000.0,-8400000.0,-1488700000.0,4000000.0,1100400000.0,4007400000.0,-8400000.0,,,-267000000.0,-4007400000.0,,,69600000.0,2385400000.0,,907500000.0,1100400000.0,2907000000.0,554800000.0,53800000.0,4699700000.0,-1792700000.0,-768000000.0,-2560700000.0,4007400000.0,628100000.0,335200000.0,335200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2017.0,Q2YTD,2017-01-01,2017-06-30,,5251800000.0,-10.23,-10.23,1.4,-10.23,,375400000.0,-1694500000.0,2739500000.0,-6512500000.0,-6492600000.0,-11500000.0,-6660800000.0,4000000.0,2001200000.0,11153200000.0,-8400000.0,,-5655700000.0,-2189800000.0,-4007400000.0,,,139200000.0,3145300000.0,,1223600000.0,2001200000.0,9152000000.0,844500000.0,79100000.0,8728200000.0,423800000.0,-2955200000.0,-2531400000.0,11153200000.0,628100000.0,335200000.0,335200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2017.0,Q2TTM,2016-07-01,2017-06-30,,6909700000.0,28.92,28.92,1.4,28.92,1860800000.0,124800000.0,-2924600000.0,4372300000.0,8710500000.0,-7730100000.0,31546200000.0,8426900000.0,8300000.0,604900000.0,15240400000.0,-15105600000.0,270200000.0,-5140800000.0,-2121200000.0,-4007400000.0,,,,5425300000.0,,2024800000.0,604900000.0,14635500000.0,1461500000.0,143600000.0,16710300000.0,-2074800000.0,-3439100000.0,-5513900000.0,15240400000.0,628100000.0,335200000.0,335200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2017.0,Q1TTM,2016-04-01,2017-03-31,,5027000000.0,29.85,29.85,0.7,29.85,1860800000.0,348100000.0,-2020400000.0,3368700000.0,9625700000.0,-6754400000.0,31477300000.0,9344300000.0,6100000.0,-54000000.0,14917800000.0,-15097200000.0,270200000.0,-5140800000.0,-1704100000.0,,,,,3676400000.0,,1460500000.0,-54000000.0,14971800000.0,1252500000.0,92300000.0,15741500000.0,-769700000.0,-2864300000.0,-3634000000.0,14917800000.0,658000000.0,335100000.0,335100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 16:27:25+00:00,6552300000.0,-15.26,-15.26,0.72,-15.26,2191400000.0,5698700000.0,-1770700000.0,3250600000.0,-5086200000.0,-324300000.0,0.0,-5096400000.0,10200000.0,,15787400000.0,-4761900000.0,,4761900000.0,256700000.0,,,,,3070800000.0,,1271200000.0,,15787400000.0,911200000.0,45200000.0,22035000000.0,-6247600000.0,-609300000.0,-6856900000.0,15787400000.0,334000000.0,337000000.0,337000000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 17:00:24+00:00,1588500000.0,-0.11,-0.11,,-0.11,,-400000.0,213400000.0,755600000.0,-36300000.0,-36300000.0,,-37900000.0,1600000.0,596800000.0,3911400000.0,,,,130000000.0,,,,,424200000.0,,289200000.0,596800000.0,3314600000.0,220400000.0,10000000.0,3057100000.0,257500000.0,-80400000.0,177100000.0,3911400000.0,344500000.0,339000000.0,339000000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2018.0,Q3YTD,2018-01-01,2018-09-30,,4983200000.0,-2.49,-2.49,,-2.49,,272300000.0,-474000000.0,2409000000.0,-790300000.0,-790300000.0,,-842900000.0,6200000.0,1601400000.0,11707700000.0,,,,266600000.0,,,,46400000.0,2386100000.0,,919200000.0,1601400000.0,10106300000.0,701000000.0,33600000.0,10969800000.0,-863500000.0,-400800000.0,-1264300000.0,11707700000.0,344500000.0,339000000.0,339000000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 17:29:12+00:00,1697100000.0,-1.39,-1.39,,-1.39,,259600000.0,-5200000.0,853400000.0,-470100000.0,-470100000.0,,-472500000.0,2400000.0,481800000.0,4124200000.0,,,,215400000.0,,,,0.0,965200000.0,,334100000.0,481800000.0,3642400000.0,230000000.0,6300000.0,4109400000.0,-467000000.0,-8300000.0,-475300000.0,4124200000.0,339900000.0,339100000.0,339100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2018.0,Q2YTD,2018-01-01,2018-06-30,,3394700000.0,-2.38,-2.38,,-2.38,,272700000.0,-687400000.0,1653400000.0,-754000000.0,-754000000.0,,-805000000.0,4600000.0,1004600000.0,7796300000.0,,,,136600000.0,,,,46400000.0,1961900000.0,,630000000.0,1004600000.0,6791700000.0,480600000.0,23600000.0,7912700000.0,-1121000000.0,-320400000.0,-1441400000.0,7796300000.0,339900000.0,339100000.0,339100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 17:25:39+00:00,1697600000.0,-0.99,-0.99,0.72,-0.99,,13100000.0,-682200000.0,800000000.0,-283900000.0,-283900000.0,,-332500000.0,2200000.0,522800000.0,3672100000.0,,,,-78800000.0,,,,46400000.0,996700000.0,,295900000.0,522800000.0,3149300000.0,250600000.0,17300000.0,3803300000.0,-654000000.0,-312100000.0,-966100000.0,3672100000.0,335900000.0,334600000.0,334600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 16:27:25+00:00,5856600000.0,-16.02,-16.02,0.74,-16.02,2493100000.0,3993000000.0,146400000.0,3461700000.0,-5265100000.0,-151000000.0,0.0,-5271000000.0,5900000.0,,16088900000.0,-5114100000.0,,5114100000.0,32800000.0,,,,,2248000000.0,,2481800000.0,,16088900000.0,783000000.0,76800000.0,20534200000.0,-4445300000.0,-673400000.0,-5118700000.0,16088900000.0,329000000.0,329000000.0,329000000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 17:00:24+00:00,1537700000.0,-2.4,-2.4,,-2.4,,2000000.0,18100000.0,901400000.0,-785600000.0,-785600000.0,,-786800000.0,1200000.0,639000000.0,4050700000.0,,,,2500000.0,,,,,474500000.0,,1092700000.0,639000000.0,3411700000.0,193900000.0,20500000.0,4008300000.0,-596600000.0,-170900000.0,-767500000.0,4050700000.0,327800000.0,328000000.0,328000000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,Q3YTD,2019-01-01,2019-09-30,,4339100000.0,-15.02,-15.02,,-15.02,,3679000000.0,251100000.0,2578700000.0,-4947800000.0,-4947800000.0,,-17921300000.0,6000000.0,1789100000.0,11737900000.0,,12967500000.0,,11600000.0,,,,,1795500000.0,,1725200000.0,1789100000.0,9948800000.0,591100000.0,51500000.0,14117500000.0,-4168700000.0,-528000000.0,-4696700000.0,11737900000.0,327800000.0,328000000.0,328000000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 17:29:12+00:00,1402000000.0,-5.37,-5.37,,-5.37,,1215200000.0,301600000.0,873300000.0,-1754900000.0,-1754900000.0,,-1759000000.0,4100000.0,652300000.0,4090100000.0,,,,-4700000.0,,,,0.0,886000000.0,,324200000.0,652300000.0,3437800000.0,195400000.0,9700000.0,4700700000.0,-1262900000.0,-190400000.0,-1453300000.0,4090100000.0,327600000.0,327800000.0,327800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,Q2YTD,2019-01-01,2019-06-30,,2801400000.0,-12.62,-12.62,,-12.62,,3677000000.0,233000000.0,1677300000.0,-4162200000.0,-4162200000.0,,-17134500000.0,4800000.0,1150100000.0,7687200000.0,,12967500000.0,,9100000.0,,,,,1321000000.0,,632500000.0,1150100000.0,6537100000.0,397200000.0,31000000.0,10109200000.0,-3572100000.0,-357100000.0,-3929200000.0,7687200000.0,327600000.0,327800000.0,327800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 08:03:25+00:00,1399400000.0,-7.25,-7.25,0.74,-7.25,,2461800000.0,-68600000.0,804000000.0,-2407300000.0,-2407300000.0,,-15375500000.0,700000.0,497800000.0,3597100000.0,,12967500000.0,,13800000.0,,,,,435000000.0,,308300000.0,497800000.0,3099300000.0,201800000.0,21300000.0,5408500000.0,-2309200000.0,-166700000.0,-2475900000.0,3597100000.0,2120800000.0,332000000.0,332000000.0
