company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2014.0,Q1,2013-04-01,2013-06-30,2014-08-05 16:33:24+00:00,4000000.0,0.73,0.73,0.71,,6000000.0,147000000.0,222000000.0,222000000.0,222000000.0,194000000.0,949000000.0,-5000000.0,,7000000.0,278000000.0,1000000.0,85000000.0,194000000.0,755000000.0,,522000000.0,233000000.0,-5000000.0,228000000.0,949000000.0,304100000.0,304000000.0,312000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2015.0,FY,2014-04-01,2015-03-31,2017-05-24 16:41:12+00:00,14000000.0,2.81,2.81,2.69,,50000000.0,647000000.0,875000000.0,875000000.0,875000000.0,1429000000.0,4515000000.0,-23000000.0,,-3000000.0,1094000000.0,,386000000.0,1429000000.0,3086000000.0,,2138000000.0,948000000.0,-23000000.0,925000000.0,4515000000.0,311400000.0,311000000.0,325000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2015.0,Q4,2015-01-01,2015-03-31,,3000000.0,1.27,1.27,1.2,,2000000.0,165000000.0,395000000.0,395000000.0,395000000.0,234000000.0,1185000000.0,-3000000.0,,-1000000.0,285000000.0,,99000000.0,234000000.0,951000000.0,,551000000.0,400000000.0,-3000000.0,397000000.0,1185000000.0,311400000.0,311000000.0,325000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2015.0,Q3,2014-10-01,2014-12-31,2016-02-08 16:33:45+00:00,4000000.0,0.46,0.46,0.44,,14000000.0,169000000.0,142000000.0,142000000.0,142000000.0,401000000.0,1126000000.0,-6000000.0,,0.0,283000000.0,,107000000.0,401000000.0,725000000.0,,563000000.0,162000000.0,-6000000.0,156000000.0,1126000000.0,308700000.0,311000000.0,323000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2015.0,Q3YTD,2014-04-01,2014-12-31,,11000000.0,1.54,1.54,1.49,,48000000.0,482000000.0,480000000.0,480000000.0,480000000.0,1195000000.0,3330000000.0,-20000000.0,,-2000000.0,809000000.0,,287000000.0,1195000000.0,2135000000.0,,1587000000.0,548000000.0,-20000000.0,528000000.0,3330000000.0,308700000.0,311000000.0,323000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2015.0,Q3TTM,2014-01-01,2014-12-31,,15000000.0,2.73,2.73,2.7,,18000000.0,637000000.0,847000000.0,847000000.0,847000000.0,1418000000.0,4453000000.0,-27000000.0,,,1098000000.0,1000000.0,392000000.0,1418000000.0,3035000000.0,,2143000000.0,892000000.0,-27000000.0,865000000.0,4453000000.0,308700000.0,311000000.0,323000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2015.0,Q2,2014-07-01,2014-09-30,2015-11-10 16:36:09+00:00,4000000.0,0.01,0.01,0.01,,15000000.0,183000000.0,3000000.0,3000000.0,3000000.0,427000000.0,990000000.0,-6000000.0,,-1000000.0,261000000.0,,92000000.0,427000000.0,563000000.0,,539000000.0,24000000.0,-6000000.0,18000000.0,990000000.0,300000000.0,313000000.0,322000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2015.0,Q2YTD,2014-04-01,2014-09-30,,7000000.0,1.08,1.08,1.05,,34000000.0,313000000.0,338000000.0,338000000.0,338000000.0,794000000.0,2204000000.0,-14000000.0,,-2000000.0,526000000.0,,180000000.0,794000000.0,1410000000.0,,1024000000.0,386000000.0,-14000000.0,372000000.0,2204000000.0,300000000.0,313000000.0,322000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2015.0,Q2TTM,2013-10-01,2014-09-30,,15000000.0,1.27,1.27,1.26,,14000000.0,682000000.0,397000000.0,397000000.0,397000000.0,1534000000.0,4135000000.0,-27000000.0,,,1090000000.0,,376000000.0,1534000000.0,2601000000.0,,2163000000.0,438000000.0,-27000000.0,411000000.0,4135000000.0,300000000.0,313000000.0,322000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2015.0,Q1,2014-04-01,2014-06-30,2015-08-11 16:44:02+00:00,3000000.0,1.07,1.07,1.04,,19000000.0,130000000.0,335000000.0,335000000.0,335000000.0,367000000.0,1214000000.0,-8000000.0,,-1000000.0,265000000.0,,88000000.0,367000000.0,847000000.0,,485000000.0,362000000.0,-8000000.0,354000000.0,1214000000.0,313100000.0,313000000.0,322000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2015.0,Q1TTM,2013-07-01,2014-06-30,,15000000.0,0.37,0.37,0.36,,12000000.0,663000000.0,121000000.0,121000000.0,121000000.0,1520000000.0,3840000000.0,-29000000.0,,-43000000.0,1112000000.0,-2000000.0,413000000.0,1520000000.0,2320000000.0,,2158000000.0,162000000.0,-29000000.0,133000000.0,3840000000.0,313100000.0,313000000.0,322000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2016.0,FY,2015-04-01,2016-03-31,2018-05-23 16:34:06+00:00,7000000.0,3.73,3.73,3.5,,-279000000.0,622000000.0,1156000000.0,1156000000.0,1156000000.0,1354000000.0,4396000000.0,-21000000.0,,,1109000000.0,,406000000.0,1354000000.0,3042000000.0,,2144000000.0,898000000.0,-21000000.0,877000000.0,4396000000.0,309900000.0,310000000.0,330000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2016.0,Q4,2016-01-01,2016-03-31,,1000000.0,2.9,2.9,2.77,,-373000000.0,153000000.0,899000000.0,899000000.0,899000000.0,226000000.0,1308000000.0,-10000000.0,,,282000000.0,,110000000.0,226000000.0,1082000000.0,,546000000.0,536000000.0,-10000000.0,526000000.0,1308000000.0,309900000.0,310000000.0,330000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2016.0,Q3,2015-10-01,2015-12-31,2017-02-07 16:18:51+00:00,2000000.0,-0.14,-0.14,-0.14,,15000000.0,190000000.0,-45000000.0,-45000000.0,-45000000.0,546000000.0,1070000000.0,1000000.0,,,266000000.0,,97000000.0,546000000.0,524000000.0,,555000000.0,-31000000.0,1000000.0,-30000000.0,1070000000.0,321400000.0,311000000.0,311000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2016.0,Q3YTD,2015-04-01,2015-12-31,,6000000.0,0.83,0.83,0.73,,94000000.0,469000000.0,257000000.0,257000000.0,257000000.0,1128000000.0,3088000000.0,-11000000.0,,,827000000.0,,296000000.0,1128000000.0,1960000000.0,,1598000000.0,362000000.0,-11000000.0,351000000.0,3088000000.0,321400000.0,311000000.0,311000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2016.0,Q3TTM,2015-01-01,2015-12-31,,9000000.0,2.1,2.1,1.93,,96000000.0,634000000.0,652000000.0,652000000.0,652000000.0,1362000000.0,4273000000.0,-14000000.0,,-1000000.0,1112000000.0,,395000000.0,1362000000.0,2911000000.0,,2149000000.0,762000000.0,-14000000.0,748000000.0,4273000000.0,321400000.0,311000000.0,311000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2016.0,Q2,2015-07-01,2015-09-30,2016-11-08 16:23:47+00:00,3000000.0,-0.45,-0.45,-0.45,,12000000.0,156000000.0,-140000000.0,-140000000.0,-140000000.0,409000000.0,815000000.0,-9000000.0,,,265000000.0,,101000000.0,409000000.0,406000000.0,,525000000.0,-119000000.0,-9000000.0,-128000000.0,815000000.0,311100000.0,312000000.0,312000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2016.0,Q2YTD,2015-04-01,2015-09-30,,4000000.0,0.97,0.97,0.87,,79000000.0,279000000.0,302000000.0,302000000.0,302000000.0,582000000.0,2018000000.0,-12000000.0,,,561000000.0,,199000000.0,582000000.0,1436000000.0,,1043000000.0,393000000.0,-12000000.0,381000000.0,2018000000.0,311100000.0,312000000.0,312000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2016.0,Q2TTM,2014-10-01,2015-09-30,,11000000.0,2.7,2.7,2.51,,95000000.0,613000000.0,839000000.0,839000000.0,839000000.0,1217000000.0,4329000000.0,-21000000.0,,-1000000.0,1129000000.0,,405000000.0,1217000000.0,3112000000.0,,2157000000.0,955000000.0,-21000000.0,934000000.0,4329000000.0,311100000.0,312000000.0,312000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2016.0,Q1,2015-04-01,2015-06-30,2016-08-09 16:25:47+00:00,1000000.0,1.42,1.42,1.32,,67000000.0,123000000.0,442000000.0,442000000.0,442000000.0,173000000.0,1203000000.0,-3000000.0,,,296000000.0,,98000000.0,173000000.0,1030000000.0,,518000000.0,512000000.0,-3000000.0,509000000.0,1203000000.0,311300000.0,311000000.0,335000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2016.0,Q1TTM,2014-07-01,2015-06-30,,12000000.0,3.16,3.16,2.97,,98000000.0,640000000.0,982000000.0,982000000.0,982000000.0,1235000000.0,4504000000.0,-18000000.0,,-2000000.0,1125000000.0,,396000000.0,1235000000.0,3269000000.0,,2171000000.0,1098000000.0,-18000000.0,1080000000.0,4504000000.0,311300000.0,311000000.0,335000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2017.0,FY,2016-04-01,2017-03-31,2019-05-23 20:16:54+00:00,6000000.0,3.19,3.19,3.08,,243000000.0,673000000.0,967000000.0,967000000.0,967000000.0,1298000000.0,4845000000.0,-14000000.0,,0.0,1205000000.0,,439000000.0,1298000000.0,3547000000.0,,2323000000.0,1224000000.0,-14000000.0,1210000000.0,4845000000.0,303100000.0,303000000.0,314000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2017.0,Q4,2017-01-01,2017-03-31,,1000000.0,1.86,1.86,1.81,,150000000.0,162000000.0,566000000.0,566000000.0,566000000.0,202000000.0,1527000000.0,-1000000.0,,,335000000.0,,110000000.0,202000000.0,1325000000.0,,608000000.0,717000000.0,-1000000.0,716000000.0,1527000000.0,303100000.0,303000000.0,314000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2017.0,Q3,2016-10-01,2016-12-31,2018-02-06 16:22:20+00:00,2000000.0,0.0,0.0,0.0,,-5000000.0,240000000.0,-1000000.0,-1000000.0,-1000000.0,516000000.0,1149000000.0,-2000000.0,,,285000000.0,,110000000.0,516000000.0,633000000.0,,637000000.0,-4000000.0,-2000000.0,-6000000.0,1149000000.0,,303000000.0,303000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2017.0,Q3YTD,2016-04-01,2016-12-31,,5000000.0,1.33,1.33,1.27,,93000000.0,511000000.0,401000000.0,401000000.0,401000000.0,1096000000.0,3318000000.0,-13000000.0,,,870000000.0,,329000000.0,1096000000.0,2222000000.0,,1715000000.0,507000000.0,-13000000.0,494000000.0,3318000000.0,,303000000.0,303000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2017.0,Q3TTM,2016-01-01,2016-12-31,,6000000.0,4.23,4.23,4.04,,-280000000.0,664000000.0,1300000000.0,1300000000.0,1300000000.0,1322000000.0,4626000000.0,-23000000.0,,,1152000000.0,,439000000.0,1322000000.0,3304000000.0,,2261000000.0,1043000000.0,-23000000.0,1020000000.0,4626000000.0,,303000000.0,303000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2017.0,Q2,2016-07-01,2016-09-30,2017-11-06 17:56:32+00:00,1000000.0,-0.13,-0.13,-0.13,,-14000000.0,143000000.0,-38000000.0,-38000000.0,-38000000.0,401000000.0,898000000.0,-3000000.0,,,291000000.0,,111000000.0,401000000.0,497000000.0,,546000000.0,-49000000.0,-3000000.0,-52000000.0,898000000.0,292300000.0,301000000.0,301000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2017.0,Q2YTD,2016-04-01,2016-09-30,,3000000.0,1.33,1.33,1.27,,98000000.0,271000000.0,402000000.0,402000000.0,402000000.0,580000000.0,2169000000.0,-11000000.0,,,585000000.0,,219000000.0,580000000.0,1589000000.0,,1078000000.0,511000000.0,-11000000.0,500000000.0,2169000000.0,292300000.0,301000000.0,301000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2017.0,Q2TTM,2015-10-01,2016-09-30,,6000000.0,4.09,4.09,3.9,,-260000000.0,614000000.0,1256000000.0,1256000000.0,1256000000.0,1352000000.0,4547000000.0,-20000000.0,,,1133000000.0,,426000000.0,1352000000.0,3195000000.0,,2179000000.0,1016000000.0,-20000000.0,996000000.0,4547000000.0,292300000.0,301000000.0,301000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2017.0,Q1,2016-04-01,2016-06-30,2017-08-08 17:05:57+00:00,2000000.0,1.46,1.46,1.4,,112000000.0,128000000.0,440000000.0,440000000.0,440000000.0,179000000.0,1271000000.0,-8000000.0,,,294000000.0,,108000000.0,179000000.0,1092000000.0,,532000000.0,560000000.0,-8000000.0,552000000.0,1271000000.0,301400000.0,301000000.0,315000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2017.0,Q1TTM,2015-07-01,2016-06-30,,8000000.0,3.77,3.77,3.58,,-234000000.0,627000000.0,1154000000.0,1154000000.0,1154000000.0,1360000000.0,4464000000.0,-26000000.0,,,1107000000.0,,416000000.0,1360000000.0,3104000000.0,,2158000000.0,946000000.0,-26000000.0,920000000.0,4464000000.0,301400000.0,301000000.0,315000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2018.0,FY,2017-04-01,2018-03-31,2020-05-20 16:37:16+00:00,9000000.0,3.39,3.39,3.34,,406000000.0,641000000.0,1043000000.0,1043000000.0,1043000000.0,1277000000.0,5150000000.0,15000000.0,,0.0,1320000000.0,,469000000.0,1277000000.0,3873000000.0,,2439000000.0,1434000000.0,15000000.0,1449000000.0,5150000000.0,307700000.0,308000000.0,312000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2018.0,Q4,2018-01-01,2018-03-31,,5000000.0,1.98,1.98,1.95,,147000000.0,130000000.0,607000000.0,607000000.0,607000000.0,233000000.0,1582000000.0,1000000.0,,,335000000.0,,126000000.0,233000000.0,1349000000.0,,596000000.0,753000000.0,1000000.0,754000000.0,1582000000.0,307700000.0,308000000.0,312000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2018.0,Q3,2017-10-01,2017-12-31,2019-02-06 16:20:21+00:00,1000000.0,-0.6,-0.6,-0.6,,170000000.0,230000000.0,-186000000.0,-186000000.0,-186000000.0,501000000.0,1160000000.0,5000000.0,,0.0,329000000.0,,120000000.0,501000000.0,659000000.0,,680000000.0,-21000000.0,5000000.0,-16000000.0,1160000000.0,310000000.0,308000000.0,308000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2018.0,Q3YTD,2017-04-01,2017-12-31,,4000000.0,1.41,1.41,1.39,,259000000.0,511000000.0,436000000.0,436000000.0,436000000.0,1044000000.0,3568000000.0,14000000.0,,,985000000.0,,343000000.0,1044000000.0,2524000000.0,,1843000000.0,681000000.0,14000000.0,695000000.0,3568000000.0,310000000.0,308000000.0,308000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2018.0,Q3TTM,2017-01-01,2017-12-31,,5000000.0,3.27,3.27,3.2,,409000000.0,673000000.0,1002000000.0,1002000000.0,1002000000.0,1246000000.0,5095000000.0,13000000.0,,,1320000000.0,,453000000.0,1246000000.0,3849000000.0,,2451000000.0,1398000000.0,13000000.0,1411000000.0,5095000000.0,310000000.0,308000000.0,308000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2018.0,Q2,2017-07-01,2017-09-30,2018-11-06 16:25:26+00:00,2000000.0,-0.07,-0.07,-0.07,,-16000000.0,160000000.0,-22000000.0,-22000000.0,-22000000.0,389000000.0,959000000.0,3000000.0,,0.0,331000000.0,,118000000.0,389000000.0,570000000.0,,611000000.0,-41000000.0,3000000.0,-38000000.0,959000000.0,314300000.0,309000000.0,309000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2018.0,Q2YTD,2017-04-01,2017-09-30,,3000000.0,2.01,2.01,1.99,,89000000.0,281000000.0,622000000.0,622000000.0,622000000.0,543000000.0,2408000000.0,9000000.0,,,656000000.0,,223000000.0,543000000.0,1865000000.0,,1163000000.0,702000000.0,9000000.0,711000000.0,2408000000.0,314300000.0,309000000.0,309000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2018.0,Q2TTM,2016-10-01,2017-09-30,,6000000.0,3.87,3.87,3.8,,234000000.0,683000000.0,1187000000.0,1187000000.0,1187000000.0,1261000000.0,5084000000.0,6000000.0,,,1276000000.0,,443000000.0,1261000000.0,3823000000.0,,2408000000.0,1415000000.0,6000000.0,1421000000.0,5084000000.0,314300000.0,309000000.0,309000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2018.0,Q1,2017-04-01,2017-06-30,2018-08-07 19:03:30+00:00,1000000.0,2.08,2.08,2.06,,105000000.0,121000000.0,644000000.0,644000000.0,644000000.0,154000000.0,1449000000.0,6000000.0,,,325000000.0,,105000000.0,154000000.0,1295000000.0,,552000000.0,743000000.0,6000000.0,749000000.0,1449000000.0,309600000.0,309000000.0,313000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2018.0,Q1TTM,2016-07-01,2017-06-30,,5000000.0,3.81,3.81,3.74,,236000000.0,666000000.0,1171000000.0,1171000000.0,1171000000.0,1273000000.0,5023000000.0,,,,1236000000.0,,436000000.0,1273000000.0,3750000000.0,,2343000000.0,1407000000.0,,1407000000.0,5023000000.0,309600000.0,309000000.0,313000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2019.0,FY,2018-04-01,2019-03-31,2020-05-20 16:37:16+00:00,23000000.0,3.36,3.36,3.33,,60000000.0,702000000.0,1019000000.0,1019000000.0,1019000000.0,1322000000.0,4950000000.0,83000000.0,,14000000.0,1433000000.0,,460000000.0,1322000000.0,3628000000.0,,2632000000.0,996000000.0,83000000.0,1079000000.0,4950000000.0,303300000.0,303000000.0,306000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2019.0,Q4,2019-01-01,2019-03-31,,5000000.0,0.69,0.69,0.69,,10000000.0,229000000.0,209000000.0,209000000.0,209000000.0,-137000000.0,-51000000.0,23000000.0,-876000000.0,11000000.0,398000000.0,,123000000.0,-137000000.0,86000000.0,,-110000000.0,196000000.0,23000000.0,219000000.0,-51000000.0,303300000.0,303000000.0,306000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2019.0,Q3,2018-10-01,2018-12-31,2020-02-04 16:18:59+00:00,6000000.0,0.87,0.87,0.86,,3000000.0,187000000.0,262000000.0,262000000.0,262000000.0,826000000.0,2578000000.0,23000000.0,876000000.0,1000000.0,334000000.0,,106000000.0,826000000.0,1752000000.0,,1510000000.0,242000000.0,23000000.0,265000000.0,2578000000.0,301100000.0,302000000.0,304000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2019.0,Q3YTD,2018-04-01,2018-12-31,,18000000.0,2.67,2.67,2.64,,50000000.0,473000000.0,810000000.0,810000000.0,810000000.0,1459000000.0,5001000000.0,60000000.0,876000000.0,3000000.0,1035000000.0,,337000000.0,1459000000.0,3542000000.0,,2742000000.0,800000000.0,60000000.0,860000000.0,5001000000.0,301100000.0,302000000.0,304000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2019.0,Q3TTM,2018-01-01,2018-12-31,,23000000.0,4.65,4.65,4.59,,197000000.0,603000000.0,1417000000.0,1417000000.0,1417000000.0,1692000000.0,6583000000.0,61000000.0,876000000.0,3000000.0,1370000000.0,,463000000.0,1692000000.0,4891000000.0,,3338000000.0,1553000000.0,61000000.0,1614000000.0,6583000000.0,301100000.0,302000000.0,304000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2019.0,Q2,2018-07-01,2018-09-30,2019-11-05 19:28:23+00:00,6000000.0,0.84,0.84,0.83,,21000000.0,146000000.0,255000000.0,255000000.0,255000000.0,418000000.0,1286000000.0,18000000.0,,2000000.0,339000000.0,,117000000.0,418000000.0,868000000.0,,610000000.0,258000000.0,18000000.0,276000000.0,1286000000.0,303600000.0,305000000.0,307000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2019.0,Q2YTD,2018-04-01,2018-09-30,,12000000.0,1.8,1.8,1.78,,47000000.0,286000000.0,548000000.0,548000000.0,548000000.0,633000000.0,2423000000.0,37000000.0,,2000000.0,701000000.0,,231000000.0,633000000.0,1790000000.0,,1232000000.0,558000000.0,37000000.0,595000000.0,2423000000.0,303600000.0,305000000.0,307000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2019.0,Q2TTM,2017-10-01,2018-09-30,,18000000.0,3.18,3.18,3.13,,364000000.0,646000000.0,969000000.0,969000000.0,969000000.0,1367000000.0,5165000000.0,43000000.0,,2000000.0,1365000000.0,,477000000.0,1367000000.0,3798000000.0,,2508000000.0,1290000000.0,43000000.0,1333000000.0,5165000000.0,303600000.0,305000000.0,307000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2019.0,Q1,2018-04-01,2018-06-30,2019-08-06 16:18:08+00:00,6000000.0,0.96,0.96,0.95,,26000000.0,140000000.0,293000000.0,293000000.0,293000000.0,215000000.0,1137000000.0,19000000.0,,0.0,362000000.0,,114000000.0,215000000.0,922000000.0,,622000000.0,300000000.0,19000000.0,319000000.0,1137000000.0,305200000.0,306000000.0,310000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2019.0,Q1TTM,2017-07-01,2018-06-30,,14000000.0,2.27,2.27,2.23,,327000000.0,660000000.0,692000000.0,692000000.0,692000000.0,1338000000.0,4838000000.0,28000000.0,,,1357000000.0,,478000000.0,1338000000.0,3500000000.0,,2509000000.0,991000000.0,28000000.0,1019000000.0,4838000000.0,305200000.0,306000000.0,310000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2020.0,Q4,2020-01-01,2020-03-31,,6000000.0,1.52,1.52,1.48,,-4000000.0,167000000.0,418000000.0,418000000.0,418000000.0,-239000000.0,-206000000.0,13000000.0,-1085000000.0,,402000000.0,,142000000.0,-239000000.0,33000000.0,,-368000000.0,401000000.0,13000000.0,414000000.0,-206000000.0,293100000.0,293000000.0,295000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2020.0,FY,2019-04-01,2020-03-31,2020-05-20 16:37:16+00:00,22000000.0,10.37,10.37,10.3,,-1531000000.0,631000000.0,3039000000.0,3039000000.0,3039000000.0,1369000000.0,5537000000.0,63000000.0,,5000000.0,1559000000.0,,506000000.0,1369000000.0,4168000000.0,,2723000000.0,1445000000.0,63000000.0,1508000000.0,5537000000.0,293100000.0,293000000.0,295000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2020.0,Q3YTD,2019-04-01,2019-12-31,,16000000.0,8.85,8.85,8.82,,-1527000000.0,464000000.0,2621000000.0,2621000000.0,2621000000.0,1608000000.0,5743000000.0,50000000.0,1085000000.0,5000000.0,1157000000.0,,364000000.0,1608000000.0,4135000000.0,,3091000000.0,1044000000.0,50000000.0,1094000000.0,5743000000.0,293200000.0,292000000.0,294000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2020.0,Q3TTM,2019-01-01,2019-12-31,,21000000.0,9.54,9.54,9.51,,-1517000000.0,693000000.0,2830000000.0,2830000000.0,2830000000.0,1471000000.0,5692000000.0,73000000.0,209000000.0,16000000.0,1555000000.0,,487000000.0,1471000000.0,4221000000.0,,2981000000.0,1240000000.0,73000000.0,1313000000.0,5692000000.0,293200000.0,292000000.0,294000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2020.0,Q3,2019-10-01,2019-12-31,2020-02-04 16:18:59+00:00,5000000.0,1.18,1.18,1.18,,28000000.0,202000000.0,346000000.0,346000000.0,346000000.0,1016000000.0,3186000000.0,13000000.0,1085000000.0,2000000.0,389000000.0,,126000000.0,1016000000.0,2170000000.0,,1809000000.0,361000000.0,13000000.0,374000000.0,3186000000.0,293200000.0,292000000.0,294000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2020.0,Q2YTD,2019-04-01,2019-09-30,,11000000.0,7.67,7.67,7.64,,-1555000000.0,262000000.0,2275000000.0,2275000000.0,2275000000.0,592000000.0,2557000000.0,37000000.0,,3000000.0,768000000.0,,238000000.0,592000000.0,1965000000.0,,1282000000.0,683000000.0,37000000.0,720000000.0,2557000000.0,295500000.0,295000000.0,296000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2020.0,Q2TTM,2018-10-01,2019-09-30,,22000000.0,9.23,9.23,9.19,,-1542000000.0,678000000.0,2746000000.0,2746000000.0,2746000000.0,1281000000.0,5084000000.0,83000000.0,,15000000.0,1500000000.0,,467000000.0,1281000000.0,3803000000.0,,2682000000.0,1121000000.0,83000000.0,1204000000.0,5084000000.0,295500000.0,295000000.0,296000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2020.0,Q2,2019-07-01,2019-09-30,2019-11-05 19:28:23+00:00,6000000.0,2.89,2.89,2.89,,-570000000.0,152000000.0,854000000.0,854000000.0,854000000.0,405000000.0,1348000000.0,16000000.0,,2000000.0,387000000.0,,128000000.0,405000000.0,943000000.0,,675000000.0,268000000.0,16000000.0,284000000.0,1348000000.0,295500000.0,295000000.0,296000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2020.0,Q1TTM,2018-07-01,2019-06-30,,22000000.0,7.18,7.18,7.13,,-951000000.0,672000000.0,2147000000.0,2147000000.0,2147000000.0,1294000000.0,5022000000.0,85000000.0,,15000000.0,1452000000.0,,456000000.0,1294000000.0,3728000000.0,,2617000000.0,1111000000.0,85000000.0,1196000000.0,5022000000.0,297300000.0,297000000.0,299000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2020.0,Q1,2019-04-01,2019-06-30,2019-08-06 16:18:08+00:00,5000000.0,4.78,4.78,4.75,,-985000000.0,110000000.0,1421000000.0,1421000000.0,1421000000.0,187000000.0,1209000000.0,21000000.0,,1000000.0,381000000.0,,110000000.0,187000000.0,1022000000.0,,607000000.0,415000000.0,21000000.0,436000000.0,1209000000.0,297300000.0,297000000.0,299000000.0
