company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.84,0.84,,253184000.0,0.83,7267000.0,17515000.0,196781000.0,23048000.0,325332000.0,325332000.0,325332000.0,,262475000.0,1237738000.0,,9159000.0,-11328000.0,,,94705000.0,262475000.0,975263000.0,77918000.0,,384391000.0,590872000.0,-68759000.0,522113000.0,1237738000.0,385200000.0,387159000.0,390702000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 17:17:03+00:00,0.55,0.55,,132289000.0,0.54,1062000.0,215000.0,130936000.0,12218000.0,211865000.0,211865000.0,211865000.0,,124511000.0,597442000.0,,4339000.0,-100297000.0,0.0,,47378000.0,124511000.0,472931000.0,41604000.0,,92865000.0,380066000.0,-37265000.0,342801000.0,597442000.0,385200000.0,387159000.0,390702000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.78,1.78,,436497000.0,1.76,20463000.0,40251000.0,416557000.0,36877000.0,700990000.0,709746000.0,700990000.0,,516261000.0,1924339000.0,-8756000.0,688632000.0,151523000.0,16131000.0,,132551000.0,516261000.0,1408078000.0,136114000.0,,834293000.0,573785000.0,552518000.0,1126303000.0,1924339000.0,391300000.0,386367000.0,390943000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 12:06:59+00:00,0.29,0.29,,120895000.0,0.29,6205000.0,17300000.0,65845000.0,10830000.0,113467000.0,113467000.0,113467000.0,,137964000.0,640296000.0,,4820000.0,88969000.0,0.0,,47327000.0,137964000.0,502332000.0,36314000.0,,291526000.0,210806000.0,-31494000.0,179312000.0,640296000.0,391300000.0,386367000.0,390943000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,FY,2013-01-01,2013-12-31,2014-02-28 17:04:36+00:00,1.12,1.12,,509943000.0,1.11,16916000.0,0.0,232783000.0,49246000.0,409597000.0,409597000.0,409597000.0,,730574000.0,2517127000.0,,,217255000.0,,,165453000.0,730574000.0,1786553000.0,185360000.0,,958813000.0,827740000.0,-185360000.0,642380000.0,2517127000.0,365700000.0,366659000.0,369877000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q4,2013-10-01,2013-12-31,,0.25,0.25,,144543000.0,0.25,13194000.0,,39782000.0,49246000.0,89992000.0,89992000.0,89992000.0,,152248000.0,618624000.0,,-19502000.0,30624000.0,-44651000.0,,39921000.0,152248000.0,466376000.0,84223000.0,,232877000.0,233499000.0,-103725000.0,129774000.0,618624000.0,365700000.0,366659000.0,369877000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.17,1.17,,482819000.0,1.16,-4721000.0,,273705000.0,-37776000.0,434266000.0,434266000.0,434266000.0,,770561000.0,2521921000.0,,5288000.0,266192000.0,44651000.0,,158539000.0,770561000.0,1751360000.0,138973000.0,,909704000.0,841656000.0,-133685000.0,707971000.0,2521921000.0,364500000.0,366088000.0,369142000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.87,0.87,,365400000.0,0.86,3722000.0,,193001000.0,,319605000.0,319605000.0,319605000.0,,578326000.0,1898503000.0,,19502000.0,186631000.0,44651000.0,,125532000.0,578326000.0,1320177000.0,101137000.0,,725936000.0,594241000.0,-81635000.0,512606000.0,1898503000.0,364500000.0,366088000.0,369142000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 14:52:18+00:00,0.28,0.28,0.0,125595000.0,0.28,,,57311000.0,,102054000.0,102054000.0,102054000.0,,194098000.0,673542000.0,,11293000.0,133833000.0,0.0,,37443000.0,194098000.0,479444000.0,34501000.0,,296871000.0,182573000.0,-23208000.0,159365000.0,673542000.0,364500000.0,366088000.0,369142000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.11,1.11,,494159000.0,1.1,-3545000.0,,270406000.0,-23048000.0,417579000.0,417579000.0,417579000.0,,706948000.0,2443695000.0,,-950000.0,234002000.0,44651000.0,,159294000.0,706948000.0,1736747000.0,142299000.0,,905513000.0,831234000.0,-143249000.0,687985000.0,2443695000.0,371400000.0,368850000.0,371969000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.59,0.59,,239805000.0,0.58,3722000.0,,135690000.0,,217551000.0,217551000.0,217551000.0,,384228000.0,1224961000.0,,8209000.0,52798000.0,44651000.0,,88089000.0,384228000.0,840733000.0,66636000.0,,429065000.0,411668000.0,-58427000.0,353241000.0,1224961000.0,371400000.0,368850000.0,371969000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 12:30:29+00:00,0.35,0.35,0.0,126907000.0,0.35,,,81326000.0,,129980000.0,129980000.0,129980000.0,,233890000.0,644750000.0,,5334000.0,2858000.0,428000.0,,44093000.0,233890000.0,410860000.0,30602000.0,,174286000.0,236574000.0,-25268000.0,211306000.0,644750000.0,371400000.0,368850000.0,371969000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.31,1.31,,499541000.0,1.29,-2483000.0,215000.0,320016000.0,-10830000.0,499464000.0,499464000.0,499464000.0,,597569000.0,2396387000.0,,-1945000.0,130847000.0,44223000.0,,162579000.0,597569000.0,1798818000.0,153301000.0,,824092000.0,974726000.0,-155246000.0,819480000.0,2396387000.0,364900000.0,369396000.0,372867000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 14:47:01+00:00,0.24,0.24,0.0,112898000.0,0.23,3722000.0,,54364000.0,,87571000.0,87571000.0,87571000.0,,150338000.0,580211000.0,,2875000.0,49940000.0,44223000.0,,43996000.0,150338000.0,429873000.0,36034000.0,,254779000.0,175094000.0,-33159000.0,141935000.0,580211000.0,364900000.0,369396000.0,372867000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 13:53:04+00:00,1.82,1.82,0.25,592972000.0,1.81,,0.0,387066000.0,,635491000.0,635491000.0,635491000.0,,711938000.0,2435205000.0,,,-360332000.0,113908000.0,,171159000.0,711938000.0,1723267000.0,183003000.0,,517707000.0,1205560000.0,-183003000.0,1022557000.0,2435205000.0,349200000.0,348962000.0,351167000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q4,2014-10-01,2014-12-31,,1.04,1.04,0.06,157118000.0,1.03,,,217567000.0,,363633000.0,363633000.0,363633000.0,,172848000.0,483684000.0,,,-518497000.0,,,48148000.0,172848000.0,310836000.0,42867000.0,,-313231000.0,624067000.0,-42867000.0,581200000.0,483684000.0,349200000.0,348962000.0,351167000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.03,1.03,0.19,580397000.0,1.03,13194000.0,,209281000.0,49246000.0,361850000.0,361850000.0,361850000.0,,691338000.0,2570145000.0,,-19502000.0,188789000.0,69257000.0,,162932000.0,691338000.0,1878807000.0,224359000.0,,1063815000.0,814992000.0,-243861000.0,571131000.0,2570145000.0,349000000.0,348454000.0,350918000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 16:56:27+00:00,0.77,0.77,0.0625,146560000.0,0.77,,0.0,167570000.0,,268748000.0,268748000.0,268748000.0,,170526000.0,637657000.0,,,-200865000.0,0.0,,40366000.0,170526000.0,467131000.0,44752000.0,,-13939000.0,481070000.0,-44752000.0,436318000.0,637657000.0,349000000.0,348454000.0,350918000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.78,0.78,0.19,435854000.0,0.78,,,169499000.0,,271858000.0,271858000.0,271858000.0,,539090000.0,1951521000.0,,,158165000.0,113908000.0,,123011000.0,539090000.0,1412431000.0,140136000.0,,830938000.0,581493000.0,-140136000.0,441357000.0,1951521000.0,349000000.0,348454000.0,350918000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.54,0.54,0.13,559432000.0,0.54,13194000.0,,99022000.0,49246000.0,195156000.0,195156000.0,195156000.0,,714910000.0,2606030000.0,,-8209000.0,523487000.0,69257000.0,,160009000.0,714910000.0,1891120000.0,214108000.0,,1374625000.0,516495000.0,-222317000.0,294178000.0,2606030000.0,345000000.0,347803000.0,347803000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 17:19:17+00:00,-0.16,-0.16,0.0625,148164000.0,-0.16,,0.0,-32864000.0,,-55200000.0,-55200000.0,-55200000.0,,181399000.0,672120000.0,,,231211000.0,113908000.0,,38952000.0,181399000.0,490721000.0,46550000.0,,532235000.0,-41514000.0,-46550000.0,-88064000.0,672120000.0,345000000.0,347803000.0,347803000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.01,0.01,0.13,289294000.0,0.01,,,1929000.0,,3110000.0,3110000.0,3110000.0,,368564000.0,1313864000.0,,,359030000.0,113908000.0,,82645000.0,368564000.0,945300000.0,95384000.0,,844877000.0,100423000.0,-95384000.0,5039000.0,1313864000.0,345000000.0,347803000.0,347803000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.05,1.05,0.06,538175000.0,1.05,13194000.0,,213212000.0,49246000.0,380336000.0,380336000.0,380336000.0,,767401000.0,2578660000.0,,-2875000.0,295134000.0,-44223000.0,,165150000.0,767401000.0,1811259000.0,198160000.0,,1016676000.0,794583000.0,-201035000.0,593548000.0,2578660000.0,343000000.0,350747000.0,352925000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 17:21:23+00:00,0.17,0.17,0.0625,141130000.0,0.17,,0.0,34793000.0,,58310000.0,58310000.0,58310000.0,,187165000.0,641744000.0,,,127819000.0,,,43693000.0,187165000.0,454579000.0,48834000.0,,312642000.0,141937000.0,-48834000.0,93103000.0,641744000.0,343000000.0,350747000.0,352925000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:18:52+00:00,-12.57,-12.57,0.1875,531660000.0,-12.57,,6201112000.0,-1940534000.0,,-4385448000.0,-4385448000.0,-4385448000.0,,570789000.0,1257560000.0,,,-33450000.0,0.0,,154163000.0,570789000.0,686771000.0,159268000.0,,6853485000.0,-6166714000.0,-159268000.0,-6325982000.0,1257560000.0,348900000.0,348802000.0,348802000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q4,2015-10-01,2015-12-31,,-2.57,-2.57,,112356000.0,-2.57,,1327000000.0,-509025000.0,,-885077000.0,-885077000.0,-885077000.0,,143275000.0,269617000.0,,,3978000.0,,,37029000.0,143275000.0,126342000.0,40081000.0,,1480363000.0,-1354021000.0,-40081000.0,-1394102000.0,269617000.0,348900000.0,348802000.0,348802000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 17:30:38+00:00,-6.41,-6.41,0.0625,121406000.0,-6.41,,3022112000.0,-730880000.0,,-2244126000.0,-2244126000.0,-2244126000.0,,128360000.0,303600000.0,,,-65404000.0,0.0,,32907000.0,128360000.0,175240000.0,39225000.0,,3111021000.0,-2935781000.0,-39225000.0,-2975006000.0,303600000.0,350100000.0,350052000.0,350052000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q3YTD,2015-01-01,2015-09-30,,-10.0,-10.0,0.19,419304000.0,-10.0,,4874112000.0,-1431509000.0,,-3500371000.0,-3500371000.0,-3500371000.0,,427514000.0,987943000.0,,,-37428000.0,,,117134000.0,427514000.0,560429000.0,119187000.0,,5373122000.0,-4812693000.0,-119187000.0,-4931880000.0,987943000.0,350100000.0,350052000.0,350052000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q3TTM,2014-10-01,2015-09-30,,-8.96,-8.96,0.25,576422000.0,-8.97,,4874112000.0,-1213942000.0,,-3136738000.0,-3136738000.0,-3136738000.0,,600362000.0,1471627000.0,,,-555925000.0,,,165282000.0,600362000.0,871265000.0,162054000.0,,5059891000.0,-4188626000.0,-162054000.0,-4350680000.0,1471627000.0,350100000.0,350052000.0,350052000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 16:13:52+00:00,-3.28,-3.28,0.0625,147940000.0,-3.28,,1705800000.0,-636168000.0,,-1148499000.0,-1148499000.0,-1148499000.0,,146385000.0,376694000.0,,,83426000.0,0.0,,37947000.0,146385000.0,230309000.0,39863000.0,,1975113000.0,-1744804000.0,-39863000.0,-1784667000.0,376694000.0,350200000.0,350039000.0,350039000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q2YTD,2015-01-01,2015-06-30,,-3.59,-3.59,0.13,297898000.0,-3.59,,1852000000.0,-700629000.0,,-1256245000.0,-1256245000.0,-1256245000.0,,299154000.0,684343000.0,,,27976000.0,,,84227000.0,299154000.0,385189000.0,79962000.0,,2262101000.0,-1876912000.0,-79962000.0,-1956874000.0,684343000.0,350200000.0,350039000.0,350039000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1.78,-1.78,0.25,601576000.0,-1.79,,1852000000.0,-315492000.0,,-623864000.0,-623864000.0,-623864000.0,,642528000.0,1805684000.0,,,-691386000.0,,,172741000.0,642528000.0,1163156000.0,167581000.0,,1934931000.0,-771775000.0,-167581000.0,-939356000.0,1805684000.0,350200000.0,350039000.0,350039000.0
