company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q3TTM,2014-10-01,2015-09-30,,-28260000.0,9853000.0,,,576422000.0,769000.0,-1173822000.0,,2087771000.0,-328977000.0,-715372000.0,1037125000.0,-328977000.0,-715372000.0,1037125000.0,-7224000.0,-3136738000.0,-3136738000.0,4761410000.0,,-27758000.0,-87225000.0,-660123000.0,-2329523000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q3,2015-07-01,2015-09-30,,-21171000.0,2309000.0,,,121406000.0,327000.0,-701906000.0,,344000000.0,-173849000.0,-91028000.0,272676000.0,-173849000.0,-91028000.0,272676000.0,7799000.0,-2244126000.0,-2244126000.0,3094993000.0,,23399000.0,-21894000.0,-93583000.0,-495955000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 16:13:52+00:00,,4501000.0,,,297898000.0,,-720847000.0,,962000000.0,-108949000.0,-336512000.0,426721000.0,-108949000.0,-336512000.0,426721000.0,-18740000.0,-1256245000.0,-1256245000.0,2101414000.0,,-39380000.0,-43528000.0,-297132000.0,-1027421000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q2TTM,2014-07-01,2015-06-30,,-8773000.0,10999000.0,,,601576000.0,1717000.0,-280360000.0,,2220771000.0,-216109000.0,-896365000.0,1104841000.0,-216109000.0,-896365000.0,1104841000.0,-7633000.0,-623864000.0,-623864000.0,1396490000.0,,-59697000.0,-87111000.0,-829612000.0,-2349769000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q2,2015-04-01,2015-06-30,,,2280000.0,,,147940000.0,,-597099000.0,,297000000.0,-146631000.0,-143934000.0,288957000.0,-146631000.0,-143934000.0,288957000.0,-1608000.0,-1148499000.0,-1148499000.0,1884335000.0,,-21449000.0,-21460000.0,-122485000.0,-422171000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 15:08:39+00:00,,2221000.0,,,149958000.0,,-123748000.0,,665000000.0,37682000.0,-192578000.0,137764000.0,37682000.0,-192578000.0,137764000.0,-17132000.0,-107746000.0,-107746000.0,217079000.0,,-17931000.0,-22068000.0,-174647000.0,-605250000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q1TTM,2014-04-01,2015-03-31,,-8773000.0,12177000.0,,,601800000.0,3453000.0,303891000.0,,3518771000.0,-115023000.0,-1032579000.0,1145731000.0,-115023000.0,-1032579000.0,1145731000.0,-1871000.0,469435000.0,469435000.0,-241572000.0,,-52897000.0,-87385000.0,-974362000.0,-3546409000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 07:44:03+00:00,-1310000.0,17006000.0,,,846043000.0,47725000.0,-588434000.0,,1856500000.0,-15012000.0,-204663000.0,219223000.0,-15012000.0,-204663000.0,219223000.0,-452000.0,-976177000.0,-976177000.0,920785000.0,-25835000.0,-5385000.0,,-245693000.0,-1845677000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q4,2016-10-01,2016-12-31,,-750000.0,1465000.0,,,647124000.0,493000.0,-204778000.0,,409000000.0,9879000.0,-70656000.0,59864000.0,9879000.0,-70656000.0,59864000.0,-913000.0,-385726000.0,-385726000.0,1779000.0,-25835000.0,-1337000.0,,-69062000.0,-373286000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-07 16:49:25+00:00,-560000.0,15541000.0,,,198919000.0,47232000.0,-383656000.0,,1447500000.0,-24891000.0,-134007000.0,159359000.0,-24891000.0,-134007000.0,159359000.0,461000.0,-590451000.0,-590451000.0,919006000.0,,-4048000.0,,-176631000.0,-1472391000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q3TTM,2015-10-01,2016-09-30,,-1265000.0,,,,,47468000.0,,,1783500000.0,-76553000.0,-256652000.0,324266000.0,-76553000.0,-256652000.0,324266000.0,-8939000.0,0.0,,,,-8813000.0,-4000.0,-294042000.0,-1860049000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q3,2016-07-01,2016-09-30,,344000.0,1469000.0,,,55012000.0,47232000.0,21316000.0,,308500000.0,-89200000.0,-6487000.0,96415000.0,-89200000.0,-6487000.0,96415000.0,728000.0,-24590000.0,-24590000.0,43208000.0,,-3734000.0,,-50329000.0,-397700000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 17:17:05+00:00,-904000.0,14072000.0,,,143907000.0,,-404972000.0,,1139000000.0,64309000.0,-127520000.0,62944000.0,64309000.0,-127520000.0,62944000.0,-267000.0,-565861000.0,-565861000.0,875798000.0,,-314000.0,,-126302000.0,-1074691000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q2TTM,2015-07-01,2016-06-30,,-22780000.0,18692000.0,,,377669000.0,563000.0,-1867915000.0,,1819000000.0,-161202000.0,-341193000.0,500527000.0,-161202000.0,-341193000.0,500527000.0,-1868000.0,-3695064000.0,-3695064000.0,5665455000.0,,18320000.0,-21898000.0,-337296000.0,-1958304000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q2,2016-04-01,2016-06-30,,-680000.0,10766000.0,,,66541000.0,,-255017000.0,,308000000.0,-6056000.0,-60566000.0,60915000.0,-6056000.0,-60566000.0,60915000.0,-5707000.0,-380668000.0,-380668000.0,619293000.0,,89000.0,,-59975000.0,-314056000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 11:41:15+00:00,-224000.0,3306000.0,,,77366000.0,0.0,-149955000.0,,831000000.0,70365000.0,-66954000.0,2029000.0,70365000.0,-66954000.0,2029000.0,5440000.0,-185193000.0,-185193000.0,256505000.0,,-403000.0,,-66327000.0,-760635000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q1TTM,2015-04-01,2016-03-31,,-22100000.0,10206000.0,,,459068000.0,563000.0,-2209997000.0,,1808000000.0,-301777000.0,-424561000.0,728569000.0,-301777000.0,-424561000.0,728569000.0,2231000.0,-4462895000.0,-4462895000.0,6930497000.0,,-3218000.0,-43358000.0,-399806000.0,-2066419000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,FY,2017-01-01,2017-12-31,2019-03-01 07:44:03+00:00,-88886000.0,6191000.0,,,207713000.0,1696000.0,-157960000.0,,1764216000.0,88613000.0,-356814000.0,267143000.0,88613000.0,-356814000.0,267143000.0,-1058000.0,163152000.0,163152000.0,48047000.0,,-4217000.0,,-265407000.0,-1675603000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,Q4,2017-10-01,2017-12-31,,2238000.0,1390000.0,,,53265000.0,284000.0,-141426000.0,,380613000.0,-60987000.0,-63003000.0,124284000.0,-60987000.0,-63003000.0,124284000.0,294000.0,126781000.0,126781000.0,84274000.0,25139000.0,421000.0,,-65946000.0,-466739000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-09 12:00:27+00:00,-91124000.0,4801000.0,,,154448000.0,1412000.0,-16534000.0,,1383603000.0,149600000.0,-293811000.0,142859000.0,149600000.0,-293811000.0,142859000.0,-1352000.0,36371000.0,36371000.0,-36227000.0,-25139000.0,-4638000.0,,-199461000.0,-1208864000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,Q3TTM,2016-10-01,2017-09-30,,-91874000.0,6266000.0,,,801572000.0,1905000.0,-221312000.0,,1792603000.0,159479000.0,-364467000.0,202723000.0,159479000.0,-364467000.0,202723000.0,-2265000.0,-349355000.0,-349355000.0,-34448000.0,-50974000.0,-5975000.0,,-268523000.0,-1582150000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,Q3,2017-07-01,2017-09-30,,-1916000.0,1457000.0,,,52101000.0,687000.0,-17869000.0,,398603000.0,3756000.0,-73516000.0,65651000.0,3756000.0,-73516000.0,65651000.0,-4109000.0,442000.0,442000.0,29520000.0,,-3344000.0,,-68943000.0,-394847000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-08 19:18:44+00:00,-89208000.0,3344000.0,,,102347000.0,725000.0,1335000.0,,985000000.0,145844000.0,-220295000.0,77208000.0,145844000.0,-220295000.0,77208000.0,2757000.0,35929000.0,35929000.0,-65747000.0,-25139000.0,-1294000.0,,-130518000.0,-814017000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,Q2TTM,2016-07-01,2017-06-30,,-89614000.0,6278000.0,,,804483000.0,48450000.0,-182127000.0,,1702500000.0,66523000.0,-297438000.0,233487000.0,66523000.0,-297438000.0,233487000.0,2572000.0,-374387000.0,-374387000.0,-20760000.0,-50974000.0,-6365000.0,,-249909000.0,-1585003000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,Q2,2017-04-01,2017-06-30,,-72986000.0,1443000.0,,,51152000.0,310000.0,3919000.0,,588000000.0,102368000.0,-152882000.0,52946000.0,102368000.0,-152882000.0,52946000.0,2432000.0,14399000.0,14399000.0,-17967000.0,-25139000.0,-2086000.0,,-78120000.0,-460493000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 16:18:27+00:00,-16222000.0,1901000.0,,,51195000.0,415000.0,-2584000.0,,397000000.0,43476000.0,-67413000.0,24262000.0,43476000.0,-67413000.0,24262000.0,325000.0,21530000.0,21530000.0,-47780000.0,,792000.0,,-52398000.0,-353524000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,Q1TTM,2016-04-01,2017-03-31,,-17308000.0,15601000.0,,,819872000.0,48140000.0,-441063000.0,,1422500000.0,-41901000.0,-205122000.0,241456000.0,-41901000.0,-205122000.0,241456000.0,-5567000.0,-769454000.0,-769454000.0,616500000.0,-25835000.0,-4190000.0,,-231764000.0,-1438566000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,FY,2018-01-01,2018-12-31,2019-03-01 07:44:03+00:00,-541000.0,6246000.0,,,216449000.0,7762000.0,173401000.0,,1957653000.0,-157452000.0,-333276000.0,529685000.0,-157452000.0,-333276000.0,529685000.0,38957000.0,322698000.0,322698000.0,-189109000.0,,-742000.0,,-339755000.0,-2115105000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q4,2018-10-01,2018-12-31,,-541000.0,1266000.0,,,59738000.0,454000.0,131289000.0,,39000000.0,-47645000.0,-116544000.0,136155000.0,-47645000.0,-116544000.0,136155000.0,-28034000.0,174479000.0,174479000.0,-230617000.0,37233000.0,-6340000.0,,-110117000.0,-123878000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 21:04:09+00:00,,4980000.0,,,156711000.0,7308000.0,42112000.0,,1918653000.0,-109807000.0,-216732000.0,393530000.0,-109807000.0,-216732000.0,393530000.0,66991000.0,148219000.0,148219000.0,41508000.0,-37233000.0,5598000.0,,-229638000.0,-1991227000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q3TTM,2017-10-01,2018-09-30,,2238000.0,6370000.0,,,209976000.0,7592000.0,-99314000.0,,2299266000.0,-170794000.0,-279735000.0,517814000.0,-170794000.0,-279735000.0,517814000.0,67285000.0,275000000.0,275000000.0,125782000.0,-12094000.0,6019000.0,,-295584000.0,-2457966000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q3,2018-07-01,2018-09-30,,,2712000.0,,,51316000.0,5231000.0,30891000.0,,825000000.0,679000.0,-81834000.0,147904000.0,679000.0,-81834000.0,147904000.0,66749000.0,78419000.0,78419000.0,-15434000.0,,233000.0,,-87298000.0,-824321000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-09 15:26:02+00:00,,2268000.0,,,105395000.0,2077000.0,11221000.0,,1093653000.0,-110486000.0,-134898000.0,245626000.0,-110486000.0,-134898000.0,245626000.0,242000.0,69800000.0,69800000.0,56942000.0,-37233000.0,5365000.0,,-142340000.0,-1166906000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q2TTM,2017-07-01,2018-06-30,,322000.0,5115000.0,,,210761000.0,3048000.0,-148074000.0,,1872869000.0,-167717000.0,-271417000.0,435561000.0,-167717000.0,-271417000.0,435561000.0,-3573000.0,197023000.0,197023000.0,170736000.0,-12094000.0,2442000.0,,-277229000.0,-2028492000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q2,2018-04-01,2018-06-30,,,1131000.0,,,52944000.0,555000.0,29982000.0,,547000000.0,-69908000.0,-83522000.0,153999000.0,-69908000.0,-83522000.0,153999000.0,569000.0,30222000.0,30222000.0,39720000.0,-37233000.0,1438000.0,,-85515000.0,-579675000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 16:54:32+00:00,,1137000.0,,,52451000.0,1522000.0,-18761000.0,,546653000.0,-40578000.0,-51376000.0,91627000.0,-40578000.0,-51376000.0,91627000.0,-327000.0,39578000.0,39578000.0,17222000.0,,3927000.0,,-56825000.0,-587231000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q1TTM,2017-04-01,2018-03-31,,-72664000.0,5427000.0,,,208969000.0,2803000.0,-174137000.0,,1913869000.0,4559000.0,-340777000.0,334508000.0,4559000.0,-340777000.0,334508000.0,-1710000.0,181200000.0,181200000.0,113049000.0,,-1082000.0,,-269834000.0,-1909310000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 21:04:09+00:00,,7607000.0,,,170625000.0,10494000.0,44506000.0,,696470000.0,-150902000.0,-214578000.0,343578000.0,-150902000.0,-214578000.0,343578000.0,-21902000.0,193880000.0,193880000.0,-73040000.0,-59808000.0,5797000.0,,-230869000.0,-787564000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q3TTM,2018-10-01,2019-09-30,,-541000.0,8873000.0,,,230363000.0,10948000.0,175795000.0,,735470000.0,-198547000.0,-331122000.0,479733000.0,-198547000.0,-331122000.0,479733000.0,-49936000.0,368359000.0,368359000.0,-303657000.0,-22575000.0,-543000.0,,-340986000.0,-911442000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q3,2019-07-01,2019-09-30,,,4706000.0,,,55064000.0,10063000.0,42722000.0,,322571000.0,-64631000.0,-55439000.0,130578000.0,-64631000.0,-55439000.0,130578000.0,10508000.0,72862000.0,72862000.0,-44776000.0,-17250000.0,6522000.0,,-72024000.0,-369952000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-09 15:26:02+00:00,,2901000.0,,,115561000.0,431000.0,1784000.0,,373899000.0,-86271000.0,-159139000.0,213000000.0,-86271000.0,-159139000.0,213000000.0,-32410000.0,121018000.0,121018000.0,-28264000.0,-42558000.0,-725000.0,,-158845000.0,-417612000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q2TTM,2018-07-01,2019-06-30,,-541000.0,6879000.0,,,226615000.0,6116000.0,163964000.0,,1237899000.0,-133237000.0,-357517000.0,497059000.0,-133237000.0,-357517000.0,497059000.0,6305000.0,373916000.0,373916000.0,-274315000.0,-5325000.0,-6832000.0,,-356260000.0,-1365811000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q2,2019-04-01,2019-06-30,,,1638000.0,,,58264000.0,327000.0,66058000.0,,270899000.0,-81064000.0,-67338000.0,148634000.0,-81064000.0,-67338000.0,148634000.0,232000.0,146692000.0,146692000.0,-124018000.0,-42558000.0,2512000.0,,-70177000.0,-309405000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q1,2019-01-01,2019-03-31,2019-05-09 16:54:32+00:00,,1263000.0,,,57297000.0,104000.0,-64274000.0,,103000000.0,-5207000.0,-91801000.0,64366000.0,-5207000.0,-91801000.0,64366000.0,-32642000.0,-25674000.0,-25674000.0,95754000.0,,-3237000.0,,-88668000.0,-108207000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q1TTM,2018-04-01,2019-03-31,,-541000.0,6372000.0,,,221295000.0,6344000.0,127888000.0,,1514000000.0,-122081000.0,-373701000.0,502424000.0,-122081000.0,-373701000.0,502424000.0,6642000.0,257446000.0,257446000.0,-110577000.0,,-7906000.0,,-371598000.0,-1636081000.0,,,
