company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
TransDigm Group Inc,TDG,,1260221,2016.0,Q1,2015-10-01,2016-01-02,2017-02-08 12:54:28+00:00,16323000.0,2.23,2.23,0.0,2.23,34617000.0,129441000.0,129441000.0,,126441000.0,,327128000.0,701695000.0,,3000000.0,,,82203000.0,327128000.0,374567000.0,111983000.0,98526000.0,276041000.0,-111983000.0,164058000.0,701695000.0,56805000.0,56700000.0,56700000.0
TransDigm Group Inc,TDG,,1260221,2016.0,Q1TTM,2014-12-28,2016-01-02,,57516000.0,8.44,8.44,,8.44,178029000.0,481120000.0,481120000.0,,478120000.0,,1318673000.0,2821912000.0,,3000000.0,,,336348000.0,1318673000.0,1503239000.0,450226000.0,393864000.0,1109375000.0,-450226000.0,659149000.0,2821912000.0,56805000.0,56700000.0,56700000.0
TransDigm Group Inc,TDG,,1260221,2017.0,FY,2016-10-01,2017-09-30,2019-11-19 15:57:53+00:00,89226000.0,7.88,7.88,46.0,7.88,208889000.0,596887000.0,628541000.0,-31654000.0,596887000.0,0.0,1519659000.0,3504286000.0,,,-3020000.0,,412555000.0,1519659000.0,1984627000.0,642396000.0,501781000.0,1482846000.0,-645416000.0,837430000.0,3504286000.0,55530000.0,75700000.0,75700000.0
TransDigm Group Inc,TDG,,1260221,2017.0,Q4,2017-07-02,2017-09-30,,18435000.0,1.61,1.61,22.0,1.61,63316000.0,-2047000.0,184147000.0,-30689000.0,93924000.0,,392646000.0,923885000.0,-155505000.0,-95971000.0,-3020000.0,,101879000.0,392646000.0,531239000.0,160473000.0,120314000.0,410956000.0,-163493000.0,247463000.0,923885000.0,55530000.0,75700000.0,75700000.0
TransDigm Group Inc,TDG,,1260221,2017.0,Q3,2017-04-02,2017-07-01,2018-08-08 15:11:54+00:00,23259000.0,3.08,3.08,0.0,3.08,66015000.0,169053000.0,169832000.0,-779000.0,169053000.0,,377959000.0,897655000.0,,,,,108104000.0,377959000.0,519696000.0,152486000.0,131363000.0,388333000.0,-152486000.0,235847000.0,897655000.0,54890000.0,54900000.0,54900000.0
TransDigm Group Inc,TDG,,1260221,2017.0,Q3YTD,2016-10-01,2017-07-01,,70791000.0,6.27,6.27,24.0,6.27,145573000.0,598934000.0,444394000.0,-965000.0,502963000.0,,1127013000.0,2580401000.0,155505000.0,95971000.0,,,310676000.0,1127013000.0,1453388000.0,481923000.0,381467000.0,1071890000.0,-481923000.0,589967000.0,2580401000.0,54890000.0,54900000.0,54900000.0
TransDigm Group Inc,TDG,,1260221,2017.0,Q3TTM,2016-07-03,2017-07-01,,94762000.0,9.03,9.03,24.0,9.03,200000000.0,753602000.0,599062000.0,-965000.0,657631000.0,,1517916000.0,3455624000.0,155505000.0,95971000.0,,,422023000.0,1517916000.0,1937708000.0,621830000.0,516785000.0,1420892000.0,-621830000.0,799062000.0,3455624000.0,54890000.0,54900000.0,54900000.0
TransDigm Group Inc,TDG,,1260221,2017.0,Q2,2017-01-01,2017-04-01,2018-05-04 14:07:48+00:00,22032000.0,2.78,2.78,0.0,2.78,59508000.0,311010000.0,155691000.0,-186000.0,311010000.0,,379291000.0,868728000.0,155505000.0,,,,100857000.0,379291000.0,489437000.0,151349000.0,122889000.0,366548000.0,-151349000.0,215199000.0,868728000.0,55894000.0,111900000.0,111900000.0
TransDigm Group Inc,TDG,,1260221,2017.0,Q2YTD,2016-10-01,2017-04-01,,47532000.0,3.19,3.19,24.0,3.19,79558000.0,429881000.0,274562000.0,-186000.0,333910000.0,,749054000.0,1682746000.0,155505000.0,95971000.0,,,202572000.0,749054000.0,933692000.0,329437000.0,250104000.0,683557000.0,-329437000.0,354120000.0,1682746000.0,55894000.0,111900000.0,111900000.0
TransDigm Group Inc,TDG,,1260221,2017.0,Q2TTM,2016-04-03,2017-04-01,,90132000.0,8.83,8.83,24.0,8.83,167539000.0,745171000.0,589852000.0,-186000.0,649200000.0,,1494134000.0,3355661000.0,155505000.0,95971000.0,,,408163000.0,1494134000.0,1861527000.0,605810000.0,498295000.0,1363201000.0,-605810000.0,757391000.0,3355661000.0,55894000.0,111900000.0,111900000.0
TransDigm Group Inc,TDG,,1260221,2017.0,Q1,2016-10-01,2016-12-31,2018-02-07 12:10:35+00:00,25500000.0,0.41,0.41,24.0,0.41,20050000.0,118871000.0,118871000.0,0.0,22900000.0,,369763000.0,814018000.0,,95971000.0,,,101715000.0,369763000.0,444255000.0,178088000.0,127215000.0,317009000.0,-178088000.0,138921000.0,814018000.0,56524000.0,53365000.0,53365000.0
TransDigm Group Inc,TDG,,1260221,2017.0,Q1TTM,2016-01-03,2016-12-31,,86622000.0,8.57,8.57,24.0,8.57,167135000.0,575844000.0,575844000.0,,479873000.0,,1485983000.0,3283734000.0,,95971000.0,,,402370000.0,1485983000.0,1797751000.0,565749000.0,488992000.0,1308728000.0,-565749000.0,742979000.0,3283734000.0,56524000.0,53365000.0,53365000.0
TransDigm Group Inc,TDG,,1260221,2018.0,FY,2017-10-01,2018-09-30,2019-11-19 15:57:53+00:00,72454000.0,16.2,16.2,0.0,16.2,24021000.0,957062000.0,961536000.0,-4474000.0,957062000.0,0.0,1633616000.0,3811126000.0,,,-419000.0,,449676000.0,1633616000.0,2177510000.0,669404000.0,522130000.0,1655380000.0,-669823000.0,985557000.0,3811126000.0,55597000.0,59100000.0,59100000.0
TransDigm Group Inc,TDG,,1260221,2018.0,Q4,2018-07-01,2018-09-30,,18661000.0,4.11,4.11,,4.11,51571000.0,11517000.0,230294000.0,-1531000.0,67665000.0,,452168000.0,1049434000.0,-217246000.0,-56148000.0,-216000.0,,122806000.0,452168000.0,597266000.0,173718000.0,141467000.0,455799000.0,-173934000.0,281865000.0,1049434000.0,55597000.0,59100000.0,59100000.0
TransDigm Group Inc,TDG,,1260221,2018.0,Q3,2018-04-01,2018-06-30,2019-08-07 17:10:03+00:00,19224000.0,3.91,3.91,,3.91,48150000.0,434492000.0,217391000.0,-145000.0,434492000.0,0.0,411142000.0,980662000.0,217246000.0,,-203000.0,,112816000.0,411142000.0,569520000.0,171736000.0,132040000.0,437480000.0,-171939000.0,265541000.0,980662000.0,55597000.0,111100000.0,111100000.0
TransDigm Group Inc,TDG,,1260221,2018.0,Q3YTD,2017-10-01,2018-06-30,,53793000.0,12.09,12.09,,12.09,-27550000.0,945545000.0,731242000.0,-2943000.0,889397000.0,,1181448000.0,2761692000.0,217246000.0,56148000.0,-203000.0,,326870000.0,1181448000.0,1580244000.0,495686000.0,380663000.0,1199581000.0,-495889000.0,703692000.0,2761692000.0,55597000.0,111100000.0,111100000.0
TransDigm Group Inc,TDG,,1260221,2018.0,Q3TTM,2017-07-02,2018-06-30,,72228000.0,13.7,13.7,22.0,13.7,35766000.0,943498000.0,915389000.0,-33632000.0,983321000.0,,1574094000.0,3685577000.0,61741000.0,-39823000.0,-3223000.0,,428749000.0,1574094000.0,2111483000.0,656159000.0,500977000.0,1610537000.0,-659382000.0,951155000.0,3685577000.0,55597000.0,111100000.0,111100000.0
TransDigm Group Inc,TDG,,1260221,2018.0,Q2YTD,2017-10-01,2018-03-31,,34569000.0,8.18,8.18,,8.18,-75700000.0,511053000.0,513851000.0,-2798000.0,454905000.0,,770306000.0,1781030000.0,,56148000.0,,,214054000.0,770306000.0,1010724000.0,323950000.0,248623000.0,762101000.0,-323950000.0,438151000.0,1781030000.0,55605000.0,55600000.0,55600000.0
TransDigm Group Inc,TDG,,1260221,2018.0,Q2TTM,2017-04-02,2018-03-31,,76263000.0,12.87,12.87,22.0,12.87,53631000.0,678059000.0,867830000.0,-34266000.0,717882000.0,,1540911000.0,3602570000.0,-155505000.0,-39823000.0,-3020000.0,,424037000.0,1540911000.0,2061659000.0,636909000.0,500300000.0,1561390000.0,-639929000.0,921461000.0,3602570000.0,55605000.0,55600000.0,55600000.0
TransDigm Group Inc,TDG,,1260221,2018.0,Q2,2017-12-31,2018-03-31,2019-05-08 17:24:37+00:00,17457000.0,3.53,3.53,,3.53,45347000.0,196278000.0,201840000.0,-5562000.0,196278000.0,0.0,398996000.0,933070000.0,,,,,107526000.0,398996000.0,534074000.0,161904000.0,124983000.0,409091000.0,-161904000.0,247187000.0,933070000.0,55605000.0,55600000.0,55600000.0
TransDigm Group Inc,TDG,,1260221,2018.0,Q1,2017-10-01,2017-12-30,2019-02-06 13:43:39+00:00,17112000.0,4.65,4.65,,4.65,-121047000.0,314775000.0,312011000.0,2764000.0,258627000.0,,371310000.0,847960000.0,,56148000.0,,,106528000.0,371310000.0,476650000.0,162046000.0,123640000.0,353010000.0,-162046000.0,190964000.0,847960000.0,55600000.0,55600000.0,55600000.0
TransDigm Group Inc,TDG,,1260221,2018.0,Q1TTM,2017-01-01,2017-12-30,,80838000.0,12.12,12.12,22.0,12.12,67792000.0,792791000.0,821681000.0,-28890000.0,832614000.0,,1521206000.0,3538228000.0,,-39823000.0,-3020000.0,,417368000.0,1521206000.0,2017022000.0,626354000.0,498206000.0,1518847000.0,-629374000.0,889473000.0,3538228000.0,55600000.0,55600000.0,55600000.0
TransDigm Group Inc,TDG,,1260221,2019.0,FY,2018-10-01,2019-09-30,2019-11-19 15:57:53+00:00,134952000.0,13.84,13.84,30.0,13.84,221986000.0,891311000.0,840879000.0,50432000.0,892852000.0,-1541000.0,2413932000.0,5223203000.0,,,-915000.0,,747773000.0,2413932000.0,2809271000.0,862766000.0,882725000.0,1926546000.0,-863681000.0,1062865000.0,5223203000.0,56265000.0,64500000.0,64500000.0
TransDigm Group Inc,TDG,,1260221,2019.0,Q4,2019-06-30,2019-09-30,,51063000.0,4.62,4.62,30.0,4.62,44077000.0,204251000.0,300269000.0,48432000.0,205632000.0,-1381000.0,570087000.0,1403884000.0,-144450000.0,,-2804000.0,,191216000.0,570087000.0,833797000.0,244368000.0,242279000.0,591518000.0,-247172000.0,344346000.0,1403884000.0,56265000.0,64500000.0,64500000.0
TransDigm Group Inc,TDG,,1260221,2019.0,Q3YTD,2018-10-01,2019-06-29,,83889000.0,9.22,9.22,,9.22,177909000.0,687060000.0,540610000.0,2000000.0,687220000.0,-160000.0,1843845000.0,3819319000.0,144450000.0,,1889000.0,,556557000.0,1843845000.0,1975474000.0,618398000.0,640446000.0,1335028000.0,-616509000.0,718519000.0,3819319000.0,56265000.0,112500000.0,112500000.0
TransDigm Group Inc,TDG,,1260221,2019.0,Q3TTM,2018-07-01,2019-06-29,,102550000.0,13.33,13.33,,13.33,229480000.0,698577000.0,770904000.0,469000.0,754885000.0,-160000.0,2296013000.0,4868753000.0,-72796000.0,-56148000.0,1673000.0,,679363000.0,2296013000.0,2572740000.0,792116000.0,781913000.0,1790827000.0,-790443000.0,1000384000.0,4868753000.0,56265000.0,112500000.0,112500000.0
TransDigm Group Inc,TDG,,1260221,2019.0,Q3,2019-03-31,2019-06-29,2019-08-07 17:10:03+00:00,41889000.0,2.57,2.57,,2.57,60909000.0,289060000.0,144610000.0,0.0,289220000.0,-160000.0,896845000.0,1658319000.0,144450000.0,,1889000.0,,274557000.0,896845000.0,761474000.0,241398000.0,316446000.0,445028000.0,-239509000.0,205519000.0,1658319000.0,56265000.0,112500000.0,112500000.0
TransDigm Group Inc,TDG,,1260221,2019.0,Q2,2018-12-30,2019-03-30,2020-05-05 16:34:46+00:00,22000000.0,3.6,3.6,0.0,3.6,63000000.0,202000000.0,200000000.0,2000000.0,202000000.0,,518000000.0,1168000000.0,,0.0,0.0,,160000000.0,518000000.0,650000000.0,205000000.0,182000000.0,468000000.0,-205000000.0,263000000.0,1168000000.0,56300000.0,56100000.0,56100000.0
TransDigm Group Inc,TDG,,1260221,2019.0,Q2YTD,2018-10-01,2019-03-30,,42000000.0,6.65,6.65,,6.65,117000000.0,398000000.0,396000000.0,2000000.0,398000000.0,,947000000.0,2161000000.0,,,,,282000000.0,947000000.0,1214000000.0,377000000.0,324000000.0,890000000.0,-377000000.0,513000000.0,2161000000.0,56300000.0,56100000.0,56100000.0
TransDigm Group Inc,TDG,,1260221,2019.0,Q2TTM,2018-04-01,2019-03-30,,79885000.0,14.67,14.67,,14.67,216721000.0,844009000.0,843685000.0,324000.0,900157000.0,,1810310000.0,4191096000.0,,-56148000.0,-419000.0,,517622000.0,1810310000.0,2380786000.0,722454000.0,597507000.0,1783279000.0,-722873000.0,1060406000.0,4191096000.0,56300000.0,56100000.0,56100000.0
TransDigm Group Inc,TDG,,1260221,2019.0,Q1,2018-10-01,2018-12-29,2020-02-04 16:25:31+00:00,20000000.0,3.05,3.05,0.0,3.05,54000000.0,196000000.0,196000000.0,0.0,196000000.0,,429000000.0,993000000.0,,0.0,0.0,,122000000.0,429000000.0,564000000.0,172000000.0,142000000.0,422000000.0,-172000000.0,250000000.0,993000000.0,56300000.0,64300000.0,64300000.0
TransDigm Group Inc,TDG,,1260221,2019.0,Q1TTM,2017-12-31,2018-12-29,,75342000.0,14.6,14.6,,14.6,199068000.0,838287000.0,845525000.0,-7238000.0,894435000.0,,1691306000.0,3956166000.0,,-56148000.0,-419000.0,,465148000.0,1691306000.0,2264860000.0,679358000.0,540490000.0,1724370000.0,-679777000.0,1044593000.0,3956166000.0,56300000.0,64300000.0,64300000.0
TransDigm Group Inc,TDG,,1260221,2020.0,Q2YTD,2019-10-01,2020-03-28,,86000000.0,7.63,7.63,32.5,7.63,73000000.0,624000000.0,557000000.0,67000000.0,625000000.0,,1289000000.0,2908000000.0,,-1000000.0,3000000.0,,381000000.0,1289000000.0,1619000000.0,525000000.0,467000000.0,1152000000.0,-522000000.0,630000000.0,2908000000.0,57400000.0,57400000.0,57400000.0
TransDigm Group Inc,TDG,,1260221,2020.0,Q2TTM,2019-03-31,2020-03-28,,178952000.0,14.82,14.82,62.5,14.82,177986000.0,1117311000.0,1001879000.0,115432000.0,1119852000.0,-1541000.0,2755932000.0,5970203000.0,,-1000000.0,2085000.0,,846773000.0,2755932000.0,3214271000.0,1010766000.0,1025725000.0,2188546000.0,-1008681000.0,1179865000.0,5970203000.0,57400000.0,57400000.0,57400000.0
TransDigm Group Inc,TDG,,1260221,2020.0,Q2,2019-12-29,2020-03-28,2020-05-05 16:34:46+00:00,46000000.0,5.56,5.56,0.0,5.56,14000000.0,319000000.0,323000000.0,-4000000.0,319000000.0,,625000000.0,1443000000.0,,0.0,0.0,,180000000.0,625000000.0,818000000.0,255000000.0,226000000.0,592000000.0,-255000000.0,337000000.0,1443000000.0,57400000.0,57400000.0,57400000.0
TransDigm Group Inc,TDG,,1260221,2020.0,Q1TTM,2018-12-30,2019-12-28,,154952000.0,12.86,12.86,62.5,12.86,226986000.0,1000311000.0,878879000.0,121432000.0,1002852000.0,-1541000.0,2648932000.0,5695203000.0,,-1000000.0,2085000.0,,826773000.0,2648932000.0,3046271000.0,960766000.0,981725000.0,2064546000.0,-958681000.0,1105865000.0,5695203000.0,57400000.0,147800000.0,147800000.0
TransDigm Group Inc,TDG,,1260221,2020.0,Q1,2019-10-01,2019-12-28,2020-02-04 16:25:31+00:00,40000000.0,2.07,2.07,32.5,2.07,59000000.0,305000000.0,234000000.0,71000000.0,306000000.0,,664000000.0,1465000000.0,,-1000000.0,3000000.0,,201000000.0,664000000.0,801000000.0,270000000.0,241000000.0,560000000.0,-267000000.0,293000000.0,1465000000.0,57400000.0,147800000.0,147800000.0
