company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
TransDigm Group Inc,TDG,,1260221,2017.0,Q2YTD,2016-10-01,2017-04-01,2018-05-04 14:07:48+00:00,-30002000.0,58145000.0,55544000.0,289311000.0,24733000.0,,-3188000.0,-23657000.0,1433780000.0,-841600000.0,-147317000.0,390500000.0,-841600000.0,-147317000.0,390500000.0,-601605000.0,274376000.0,274376000.0,,56903000.0,12345000.0,-78879000.0,-1375998000.0,-38436000.0,-571894000.0,-339833000.0,,
TransDigm Group Inc,TDG,,1260221,2017.0,Q2TTM,2016-04-03,2017-04-01,,-1284686000.0,109703000.0,162139000.0,522907000.0,47855000.0,,-1086000.0,-58861000.0,4084879000.0,1011211000.0,-1423669000.0,786918000.0,1011211000.0,-1423669000.0,786918000.0,373374000.0,589666000.0,589666000.0,,98555000.0,30073000.0,-78879000.0,-1375998000.0,-60104000.0,-1387910000.0,-339833000.0,,
TransDigm Group Inc,TDG,,1260221,2017.0,Q2,2017-01-01,2017-04-01,,,27761000.0,56500000.0,145609000.0,12449000.0,,711000.0,-45805000.0,301006000.0,-56883000.0,-95508000.0,164709000.0,-56883000.0,-95508000.0,164709000.0,13029000.0,155505000.0,155505000.0,,14799000.0,8697000.0,-78879000.0,,-16629000.0,-26753000.0,-339833000.0,,
TransDigm Group Inc,TDG,,1260221,2017.0,Q1,2016-10-01,2016-12-31,2018-02-07 12:10:35+00:00,-30002000.0,30384000.0,-956000.0,143702000.0,12284000.0,,-3899000.0,22148000.0,1132774000.0,-784717000.0,-51809000.0,225791000.0,-784717000.0,-51809000.0,225791000.0,-614634000.0,118871000.0,118871000.0,,42104000.0,3648000.0,,-1375998000.0,-21807000.0,-545141000.0,,,
TransDigm Group Inc,TDG,,1260221,2017.0,Q1TTM,2016-01-03,2016-12-31,,-1429066000.0,104477000.0,181451000.0,513577000.0,46039000.0,,-2348000.0,-91463000.0,3783873000.0,923680000.0,-1484683000.0,730420000.0,923680000.0,-1484683000.0,730420000.0,167069000.0,575844000.0,575844000.0,,95523000.0,24868000.0,,-1375998000.0,-55617000.0,-1372083000.0,-136980000.0,,
TransDigm Group Inc,TDG,,1260221,2018.0,FY,2017-10-01,2018-09-30,2019-11-19 15:57:53+00:00,-667619000.0,102655000.0,129246000.0,634980000.0,56397000.0,,-1740000.0,-152722000.0,13269302000.0,1085600000.0,-683577000.0,1022173000.0,1085600000.0,-683577000.0,1022173000.0,1422456000.0,957062000.0,957062000.0,,58781000.0,57583000.0,57383000.0,-56148000.0,-73341000.0,-12185137000.0,0.0,,
TransDigm Group Inc,TDG,,1260221,2018.0,Q4,2018-07-01,2018-09-30,,-85357000.0,29025000.0,5649000.0,165313000.0,15149000.0,,1239000.0,44809000.0,-881000.0,-3954000.0,-108904000.0,331263000.0,-3954000.0,-108904000.0,331263000.0,219644000.0,228763000.0,228763000.0,,13517000.0,16962000.0,-303000.0,,-23244000.0,-20035000.0,,,
TransDigm Group Inc,TDG,,1260221,2018.0,Q3YTD,2017-10-01,2018-06-30,2019-08-07 17:10:03+00:00,-582262000.0,73630000.0,123597000.0,469667000.0,41248000.0,,-2979000.0,-197531000.0,13270183000.0,1089554000.0,-574673000.0,690910000.0,1089554000.0,-574673000.0,690910000.0,1202812000.0,728299000.0,728299000.0,,45264000.0,40621000.0,57686000.0,-56148000.0,-50097000.0,-12165102000.0,,,
TransDigm Group Inc,TDG,,1260221,2018.0,Q3,2018-04-01,2018-06-30,,-531942000.0,28154000.0,66991000.0,158718000.0,14521000.0,,-5267000.0,-40707000.0,12477141000.0,1161562000.0,-551155000.0,237226000.0,1161562000.0,-551155000.0,237226000.0,842366000.0,217246000.0,217246000.0,,18012000.0,14316000.0,,,-19213000.0,-11329895000.0,,,
TransDigm Group Inc,TDG,,1260221,2018.0,Q3TTM,2017-07-02,2018-06-30,,-662745000.0,118420000.0,150993000.0,623090000.0,54604000.0,,707000.0,-219518000.0,15174541000.0,548486000.0,-590803000.0,927904000.0,548486000.0,-590803000.0,924427000.0,882817000.0,881757000.0,881757000.0,,92641000.0,43752000.0,137381000.0,-1261666000.0,-65439000.0,-13408141000.0,,,
TransDigm Group Inc,TDG,,1260221,2018.0,Q2TTM,2017-04-02,2018-03-31,,-236308000.0,119146000.0,186357000.0,609356000.0,52931000.0,,10995000.0,-237581000.0,2696892000.0,-674090000.0,-163204000.0,855394000.0,-674090000.0,-163204000.0,851917000.0,25618000.0,833564000.0,833564000.0,,87334000.0,35137000.0,136565000.0,-1261702000.0,-63461000.0,-2094429000.0,-49988000.0,,
TransDigm Group Inc,TDG,,1260221,2018.0,Q2,2017-12-31,2018-03-31,,-50320000.0,22903000.0,56873000.0,157020000.0,13342000.0,,1521000.0,-89440000.0,-822000.0,-1021000.0,-8228000.0,160873000.0,-1021000.0,-8228000.0,160873000.0,153145000.0,196278000.0,196278000.0,,17790000.0,19015000.0,57686000.0,,-15594000.0,-19214000.0,,,
TransDigm Group Inc,TDG,,1260221,2018.0,Q2YTD,2017-10-01,2018-03-31,2019-05-08 17:24:37+00:00,-50320000.0,45476000.0,56606000.0,310949000.0,26727000.0,,2288000.0,-156824000.0,793042000.0,-72008000.0,-23518000.0,453684000.0,-72008000.0,-23518000.0,453684000.0,360446000.0,511053000.0,511053000.0,,27252000.0,26305000.0,57686000.0,-56148000.0,-30884000.0,-835207000.0,,,
TransDigm Group Inc,TDG,,1260221,2018.0,Q1,2017-10-01,2017-12-30,2019-02-06 13:43:39+00:00,0.0,22573000.0,-267000.0,153929000.0,13385000.0,,767000.0,-67384000.0,793864000.0,-70987000.0,-15290000.0,292811000.0,-70987000.0,-15290000.0,292811000.0,207301000.0,314775000.0,314775000.0,,9462000.0,7290000.0,,-56148000.0,-15290000.0,-815993000.0,,,
TransDigm Group Inc,TDG,,1260221,2018.0,Q1TTM,2017-01-01,2017-12-30,,-185988000.0,124004000.0,185984000.0,597945000.0,52038000.0,,10185000.0,-193946000.0,2998720000.0,-729952000.0,-250484000.0,859230000.0,-729952000.0,-250484000.0,855753000.0,-114498000.0,792791000.0,792791000.0,,84343000.0,24819000.0,,-1261702000.0,-64496000.0,-2101968000.0,-389821000.0,,
TransDigm Group Inc,TDG,,1260221,2019.0,FY,2018-10-01,2019-09-30,2019-11-19 15:57:53+00:00,-3976155000.0,240972000.0,215154000.0,877531000.0,89689000.0,,-3376000.0,-214096000.0,4529238000.0,2271353000.0,-3888980000.0,1015472000.0,2271353000.0,-3888980000.0,1015472000.0,-605531000.0,891311000.0,891311000.0,,7596000.0,81875000.0,188766000.0,-1712219000.0,-101591000.0,-627541000.0,0.0,,
TransDigm Group Inc,TDG,,1260221,2019.0,Q4,2019-06-30,2019-09-30,,-19211000.0,25634000.0,31674000.0,344344000.0,27937000.0,,-4540000.0,-88456000.0,49061000.0,-1640287000.0,148385000.0,247116000.0,-1640287000.0,148385000.0,247116000.0,-1249326000.0,348027000.0,348027000.0,,-66026000.0,17596000.0,188766000.0,-1687910000.0,-21170000.0,-19034000.0,,,
TransDigm Group Inc,TDG,,1260221,2019.0,Q3TTM,2018-07-01,2019-06-29,,-4042301000.0,244363000.0,189129000.0,698500000.0,76901000.0,,2403000.0,-80831000.0,4479296000.0,3907686000.0,-4146269000.0,1099619000.0,3907686000.0,-4146269000.0,1099619000.0,863439000.0,772047000.0,772047000.0,,87139000.0,81241000.0,-303000.0,-24309000.0,-103665000.0,-628542000.0,,,
TransDigm Group Inc,TDG,,1260221,2019.0,Q3,2019-03-31,2019-06-29,,-387944000.0,140338000.0,62480000.0,168187000.0,29752000.0,,164000.0,-39640000.0,-1823000.0,-3360000.0,-424365000.0,315356000.0,-3360000.0,-424365000.0,315356000.0,-112205000.0,145284000.0,145284000.0,,39622000.0,17279000.0,,-309000.0,-36421000.0,-18507000.0,,,
TransDigm Group Inc,TDG,,1260221,2019.0,Q3YTD,2018-10-01,2019-06-29,2019-08-07 17:10:03+00:00,-3956944000.0,215338000.0,183480000.0,533187000.0,61752000.0,,1164000.0,-125640000.0,4480177000.0,3911640000.0,-4037365000.0,768356000.0,3911640000.0,-4037365000.0,768356000.0,643795000.0,543284000.0,543284000.0,,73622000.0,64279000.0,0.0,-24309000.0,-80421000.0,-608507000.0,,,
TransDigm Group Inc,TDG,,1260221,2019.0,Q2YTD,2018-10-01,2019-03-30,2020-05-05 16:34:46+00:00,-3569000000.0,75000000.0,121000000.0,365000000.0,32000000.0,,1000000.0,-86000000.0,4482000000.0,3915000000.0,-3613000000.0,453000000.0,3915000000.0,-3613000000.0,453000000.0,756000000.0,398000000.0,398000000.0,,34000000.0,47000000.0,0.0,-24000000.0,-44000000.0,-590000000.0,0.0,,
TransDigm Group Inc,TDG,,1260221,2019.0,Q2TTM,2018-04-01,2019-03-30,,-4186299000.0,132179000.0,193640000.0,689031000.0,61670000.0,,-3028000.0,-81898000.0,16958260000.0,5072608000.0,-4273059000.0,1021489000.0,5072608000.0,-4273059000.0,1021489000.0,1818010000.0,844009000.0,844009000.0,,65529000.0,78278000.0,-303000.0,-24000000.0,-86457000.0,-11939930000.0,,,
TransDigm Group Inc,TDG,,1260221,2019.0,Q2,2018-12-30,2019-03-30,,-3540000000.0,45000000.0,119000000.0,211000000.0,17000000.0,,4000000.0,-159000000.0,4482000000.0,3925000000.0,-3560000000.0,123000000.0,3925000000.0,-3560000000.0,123000000.0,492000000.0,202000000.0,202000000.0,,18000000.0,33000000.0,,,-20000000.0,-590000000.0,,,
TransDigm Group Inc,TDG,,1260221,2019.0,Q1,2018-10-01,2018-12-29,2020-02-04 16:25:31+00:00,-29000000.0,30000000.0,2000000.0,154000000.0,15000000.0,,-3000000.0,73000000.0,0.0,-10000000.0,-53000000.0,330000000.0,-10000000.0,-53000000.0,330000000.0,264000000.0,196000000.0,196000000.0,,16000000.0,14000000.0,0.0,-24000000.0,-24000000.0,0.0,,,
TransDigm Group Inc,TDG,,1260221,2019.0,Q1TTM,2017-12-31,2018-12-29,,-696619000.0,110082000.0,131513000.0,635051000.0,58012000.0,,-5507000.0,-12338000.0,12475438000.0,1146587000.0,-721287000.0,1059362000.0,1146587000.0,-721287000.0,1059362000.0,1479155000.0,838287000.0,838287000.0,,65319000.0,64293000.0,57383000.0,-24000000.0,-82051000.0,-11369144000.0,,,
TransDigm Group Inc,TDG,,1260221,2020.0,Q2TTM,2019-03-31,2020-03-28,,-407155000.0,267972000.0,277154000.0,936531000.0,112689000.0,,-3376000.0,-285096000.0,2672238000.0,-1891647000.0,578020000.0,1156472000.0,-1891647000.0,578020000.0,1156472000.0,-160531000.0,1117311000.0,1117311000.0,,-56404000.0,303875000.0,1092766000.0,-3616219000.0,-107591000.0,-1232541000.0,-19000000.0,,
TransDigm Group Inc,TDG,,1260221,2020.0,Q2,2019-12-29,2020-03-28,,,54000000.0,154000000.0,269000000.0,26000000.0,,-2000000.0,-242000000.0,-1000000.0,-1662000000.0,-23000000.0,161000000.0,-1662000000.0,-23000000.0,161000000.0,-1526000000.0,319000000.0,319000000.0,,4000000.0,249000000.0,,-1864000000.0,-23000000.0,-27000000.0,-19000000.0,,
TransDigm Group Inc,TDG,,1260221,2020.0,Q2YTD,2019-10-01,2020-03-28,2020-05-05 16:34:46+00:00,0.0,102000000.0,183000000.0,424000000.0,55000000.0,,1000000.0,-157000000.0,2625000000.0,-248000000.0,854000000.0,594000000.0,-248000000.0,854000000.0,594000000.0,1201000000.0,624000000.0,624000000.0,,-30000000.0,269000000.0,904000000.0,-1928000000.0,-50000000.0,-1195000000.0,-19000000.0,,
TransDigm Group Inc,TDG,,1260221,2020.0,Q1TTM,2018-12-30,2019-12-28,,-3947155000.0,258972000.0,242154000.0,878531000.0,103689000.0,,2624000.0,-202096000.0,7155238000.0,3695353000.0,-2958980000.0,1118472000.0,3695353000.0,-2958980000.0,1118472000.0,1857469000.0,1000311000.0,1000311000.0,,-42404000.0,87875000.0,1092766000.0,-1752219000.0,-104591000.0,-1795541000.0,,,
TransDigm Group Inc,TDG,,1260221,2020.0,Q1,2019-10-01,2019-12-28,2020-02-04 16:25:31+00:00,0.0,48000000.0,29000000.0,155000000.0,29000000.0,,3000000.0,85000000.0,2626000000.0,1414000000.0,877000000.0,433000000.0,1414000000.0,877000000.0,433000000.0,2727000000.0,305000000.0,305000000.0,,-34000000.0,20000000.0,904000000.0,-64000000.0,-27000000.0,-1168000000.0,,,
