company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 16:24:52+00:00,0.0,,-1000000.0,0.0,20700000.0,,-15800000.0,-65800000.0,2000000.0,113500000.0,34000000.0,-40000000.0,8200000.0,,,,34000000.0,-40000000.0,8200000.0,-13900000.0,42000000.0,38700000.0,3400000.0,14600000.0,1800000.0,200000.0,-300000.0,-300000.0,-15300000.0,-30200000.0,-200000.0,-82800000.0,5300000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:28:16+00:00,-8800000.0,,56100000.0,4500000.0,102000000.0,3000000.0,-11400000.0,2200000.0,12300000.0,47600000.0,-141900000.0,-54400000.0,240700000.0,,,,-141900000.0,-54400000.0,240700000.0,45000000.0,186600000.0,181900000.0,4200000.0,-45400000.0,,-100000.0,12000000.0,-44600000.0,-60600000.0,-111400000.0,-79400000.0,-77800000.0,123500000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 17:06:12+00:00,-8800000.0,,37200000.0,3300000.0,76500000.0,1400000.0,9000000.0,-32400000.0,8800000.0,84200000.0,-78400000.0,-22500000.0,146700000.0,,,,-78400000.0,-22500000.0,146700000.0,60100000.0,160500000.0,158300000.0,2000000.0,-55700000.0,3400000.0,0.0,5300000.0,-22600000.0,-60600000.0,-68100000.0,-81300000.0,-70900000.0,113600000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2016.0,Q3TTM,2015-10-01,2016-09-30,,-306300000.0,,61000000.0,6600000.0,103400000.0,2300000.0,1300000.0,-16800000.0,9500000.0,368200000.0,132200000.0,-396600000.0,229300000.0,,,,132200000.0,-396600000.0,229300000.0,-29100000.0,197000000.0,194900000.0,2100000.0,-52200000.0,3600000.0,1800000.0,4700000.0,-43800000.0,-127700000.0,-90600000.0,-134300000.0,-71000000.0,123900000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2016.0,Q3,2016-07-01,2016-09-30,,-8600000.0,,22000000.0,900000.0,25400000.0,200000.0,5000000.0,39300000.0,,33000000.0,-10600000.0,-25700000.0,75100000.0,,,,-10600000.0,-25700000.0,75100000.0,42500000.0,90200000.0,88300000.0,1800000.0,-77900000.0,,-200000.0,-1300000.0,-100000.0,,-22000000.0,-100000.0,-43400000.0,4900000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 10:41:05+00:00,-200000.0,,15200000.0,2400000.0,51100000.0,1200000.0,4000000.0,-71700000.0,8800000.0,51200000.0,-67800000.0,3200000.0,71600000.0,,,,-67800000.0,3200000.0,71600000.0,17600000.0,70300000.0,70000000.0,200000.0,22200000.0,3400000.0,200000.0,6600000.0,-22500000.0,-60600000.0,-46100000.0,-81200000.0,-27500000.0,108700000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2016.0,Q2TTM,2015-07-01,2016-06-30,,-297700000.0,,57000000.0,6200000.0,99200000.0,1800000.0,-13600000.0,-81400000.0,9700000.0,277000000.0,72200000.0,-342100000.0,211800000.0,,,,72200000.0,-342100000.0,211800000.0,-64100000.0,237500000.0,203100000.0,34500000.0,-9100000.0,3800000.0,1700000.0,7600000.0,-54300000.0,-127700000.0,-86800000.0,-136200000.0,-27800000.0,166600000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 15:05:43+00:00,-200000.0,,5000000.0,1400000.0,25300000.0,,9900000.0,-68700000.0,6100000.0,56200000.0,16900000.0,-24800000.0,5700000.0,,,,16900000.0,-24800000.0,5700000.0,15200000.0,37300000.0,37700000.0,-300000.0,11400000.0,3000000.0,100000.0,7500000.0,-11400000.0,-40000000.0,-21000000.0,-30100000.0,-6900000.0,36300000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2016.0,Q1TTM,2015-04-01,2016-03-31,,-351200000.0,,54500000.0,5700000.0,94600000.0,9500000.0,-5900000.0,-75300000.0,10300000.0,237200000.0,103300000.0,-470300000.0,227200000.0,,,,103300000.0,-470300000.0,227200000.0,-139200000.0,346900000.0,311400000.0,35700000.0,-103500000.0,4600000.0,4200000.0,6500000.0,-53900000.0,-164800000.0,-77500000.0,-86800000.0,-8100000.0,109500000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 13:55:36+00:00,-113700000.0,,62000000.0,3800000.0,105300000.0,3800000.0,20000000.0,54100000.0,11200000.0,133200000.0,-112500000.0,-223200000.0,247200000.0,,,-2400000.0,-112500000.0,-223200000.0,244800000.0,-70900000.0,,115000000.0,,-27200000.0,,0.0,,-45400000.0,,-113300000.0,-178600000.0,-32900000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2017.0,Q4,2017-10-01,2017-12-31,,,,22400000.0,1000000.0,27700000.0,3800000.0,-2400000.0,73500000.0,4500000.0,34500000.0,-37200000.0,-33900000.0,68900000.0,,,-2400000.0,-37200000.0,-33900000.0,66500000.0,-5800000.0,-180400000.0,-66000000.0,300000.0,33700000.0,,-200000.0,1200000.0,-22600000.0,,-34100000.0,-53600000.0,,,-3400000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 16:12:57+00:00,-113700000.0,,39600000.0,2800000.0,77600000.0,,22400000.0,-19400000.0,6700000.0,98700000.0,-75300000.0,-189300000.0,178300000.0,,,,-75300000.0,-189300000.0,178300000.0,-65100000.0,180400000.0,181000000.0,-300000.0,-60900000.0,,200000.0,-1200000.0,-22800000.0,,-79200000.0,-125000000.0,-32900000.0,,3400000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2017.0,Q3TTM,2016-10-01,2017-09-30,,-113700000.0,,58500000.0,4000000.0,103100000.0,1600000.0,2000000.0,15200000.0,10200000.0,62100000.0,-138800000.0,-221200000.0,272300000.0,,,,-138800000.0,-221200000.0,272300000.0,-80200000.0,206500000.0,204600000.0,1900000.0,-50600000.0,-3400000.0,100000.0,5500000.0,-44800000.0,,-122500000.0,-123100000.0,-39800000.0,9900000.0,3400000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2017.0,Q3,2017-07-01,2017-09-30,,,,17700000.0,700000.0,27200000.0,,7100000.0,38800000.0,200000.0,8000000.0,-27400000.0,-24800000.0,85700000.0,,,,-27400000.0,-24800000.0,85700000.0,40300000.0,86900000.0,87000000.0,-100000.0,-67300000.0,,-2300000.0,-300000.0,-11200000.0,,-25900000.0,-24300000.0,-100000.0,,3400000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 12:46:51+00:00,-113700000.0,,21900000.0,2100000.0,50400000.0,,15300000.0,-58200000.0,6500000.0,90700000.0,-47900000.0,-164500000.0,92600000.0,,,,-47900000.0,-164500000.0,92600000.0,-105400000.0,93500000.0,94000000.0,-200000.0,6400000.0,,2500000.0,-900000.0,-11600000.0,,-53300000.0,-100700000.0,-32800000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2017.0,Q2TTM,2016-07-01,2017-06-30,,-122300000.0,,62800000.0,4200000.0,101300000.0,1800000.0,-100000.0,15700000.0,10000000.0,87100000.0,-122000000.0,-222100000.0,261700000.0,,,,-122000000.0,-222100000.0,261700000.0,-78000000.0,209800000.0,205900000.0,3800000.0,-61200000.0,-3400000.0,2200000.0,4500000.0,-33700000.0,,-118600000.0,-98900000.0,-83100000.0,14800000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 13:55:36+00:00,0.0,,53500000.0,3300000.0,109400000.0,43200000.0,-15300000.0,-47900000.0,5800000.0,249800000.0,-128800000.0,-52300000.0,371800000.0,,,-4200000.0,-128800000.0,-52300000.0,367600000.0,171200000.0,,332400000.0,,-22100000.0,,0.0,,-47300000.0,,-95500000.0,-281000000.0,-56100000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-01 15:45:42+00:00,0.0,,31000000.0,1000000.0,82500000.0,,-11400000.0,-61400000.0,5800000.0,249700000.0,-76200000.0,-21100000.0,246600000.0,,,-1900000.0,-76200000.0,-21100000.0,244700000.0,136000000.0,,281800000.0,,-56300000.0,,0.0,,-23900000.0,,-63800000.0,-252000000.0,-55800000.0,,42700000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,53400000.0,2000000.0,110200000.0,3800000.0,-13800000.0,12100000.0,10300000.0,284200000.0,-113400000.0,-55000000.0,315500000.0,,,-4300000.0,-113400000.0,-55000000.0,311200000.0,130200000.0,-180400000.0,215800000.0,300000.0,-22600000.0,,-200000.0,1200000.0,-46500000.0,,-97900000.0,-305600000.0,-55800000.0,,39300000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-02 14:06:04+00:00,0.0,,23200000.0,1100000.0,55200000.0,,-8600000.0,-84200000.0,4700000.0,246500000.0,-4100000.0,-45400000.0,119300000.0,,,,-4100000.0,-45400000.0,119300000.0,59800000.0,,170800000.0,,-22500000.0,,900000.0,-1400000.0,-12000000.0,,-46300000.0,-187900000.0,-55400000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 14:33:07+00:00,,0.0,7000000.0,1000000.0,27600000.0,,8200000.0,-58300000.0,600000.0,246500000.0,27700000.0,-28200000.0,42400000.0,,,,27700000.0,-28200000.0,42400000.0,48900000.0,,101100000.0,,-28000000.0,,500000.0,-1200000.0,-200000.0,,-28700000.0,-163900000.0,-55300000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 13:55:36+00:00,-113100000.0,,63400000.0,2500000.0,113400000.0,900000.0,-3000000.0,-95500000.0,14900000.0,8100000.0,-101500000.0,-203400000.0,357700000.0,,,900000.0,-101500000.0,-203400000.0,358600000.0,50700000.0,,323400000.0,,16400000.0,,200000.0,,-52100000.0,,-91400000.0,-31000000.0,-41400000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 15:45:42+00:00,-113100000.0,,47900000.0,2200000.0,81100000.0,,-10600000.0,-69100000.0,11600000.0,18600000.0,-36900000.0,-180800000.0,221700000.0,,,1100000.0,-36900000.0,-180800000.0,222800000.0,-5500000.0,,256900000.0,,-47200000.0,,200000.0,,-26100000.0,,-69300000.0,-2700000.0,-38300000.0,,1400000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-02 14:06:04+00:00,-87300000.0,,33700000.0,1700000.0,53000000.0,,600000.0,-122400000.0,8300000.0,40800000.0,400000.0,-132300000.0,101100000.0,,,,400000.0,-132300000.0,101100000.0,-29000000.0,,138200000.0,,32300000.0,,800000.0,1200000.0,-26100000.0,,-45800000.0,-2600000.0,-20000000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 14:02:53+00:00,0.0,,9300000.0,1000000.0,26400000.0,,700000.0,-70700000.0,5100000.0,7200000.0,-21000000.0,-28800000.0,42100000.0,,,-400000.0,-21000000.0,-28800000.0,41700000.0,-7400000.0,,71300000.0,,15100000.0,,400000.0,,-13200000.0,,-29200000.0,-200000.0,-19900000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 14:02:53+00:00,-4700000.0,,8000000.0,2300000.0,27400000.0,,-11700000.0,-40600000.0,100000.0,378300000.0,212000000.0,-26200000.0,53500000.0,,,200000.0,212000000.0,-26200000.0,53700000.0,227800000.0,,83700000.0,,-17000000.0,,700000.0,,-200000.0,,-22200000.0,-82800000.0,-83400000.0,,
