company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 17:25:56+00:00,-80142000.0,55590000.0,,,282782000.0,,29194000.0,15821000.0,570000.0,-61534000.0,-410436000.0,566512000.0,-61534000.0,-410436000.0,566512000.0,94542000.0,-289819000.0,-289819000.0,488765000.0,-4028000.0,-7787000.0,-2359229000.0,-170552000.0,-73897000.0,2207274000.0,
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2016.0,Q3TTM,2015-10-01,2016-09-30,,-80142000.0,73636000.0,8229000.0,15985000.0,370228000.0,,-43395000.0,33516000.0,7569000.0,-56322000.0,-478195000.0,665750000.0,-56322000.0,-478195000.0,665750000.0,131233000.0,-380055000.0,-380055000.0,645336000.0,2660000.0,-17684000.0,-2956713000.0,-251016000.0,-100067000.0,2827360000.0,
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2016.0,Q3,2016-07-01,2016-09-30,,,18650000.0,,,100878000.0,,10222000.0,,548000.0,-27851000.0,-97105000.0,189192000.0,-27851000.0,-97105000.0,189192000.0,64236000.0,-102871000.0,-102871000.0,162313000.0,-3242000.0,-7116000.0,-950281000.0,-72317000.0,-25157000.0,932609000.0,
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 17:38:37+00:00,-80142000.0,36940000.0,,,181904000.0,,18972000.0,15821000.0,22000.0,-33683000.0,-313331000.0,377320000.0,-33683000.0,-313331000.0,377320000.0,30306000.0,-186948000.0,-186948000.0,326452000.0,-786000.0,-671000.0,-1408948000.0,-98235000.0,-48740000.0,1274665000.0,
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2016.0,Q2TTM,2015-07-01,2016-06-30,,-105486000.0,72481000.0,8229000.0,15985000.0,350814000.0,,-92678000.0,33516000.0,9004000.0,-55829000.0,-460216000.0,578226000.0,-55829000.0,-460216000.0,578226000.0,62181000.0,-408874000.0,-408874000.0,656483000.0,4992000.0,-10041000.0,-2861939000.0,-285175000.0,-103341000.0,2802425000.0,
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2016.0,Q2,2016-04-01,2016-06-30,,-80142000.0,18570000.0,,,93283000.0,,40831000.0,15821000.0,1000.0,-9604000.0,-284913000.0,214556000.0,-9604000.0,-284913000.0,214556000.0,-79961000.0,-107217000.0,-107217000.0,169089000.0,-1603000.0,-595000.0,-822879000.0,-39087000.0,-23823000.0,657790000.0,
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 17:31:15+00:00,,18370000.0,,,88621000.0,,-21859000.0,,21000.0,-24079000.0,-28418000.0,162764000.0,-24079000.0,-28418000.0,162764000.0,110267000.0,-79731000.0,-79731000.0,157363000.0,817000.0,-76000.0,-586069000.0,-59148000.0,-24917000.0,616875000.0,
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2016.0,Q1TTM,2015-04-01,2016-03-31,,-22717000.0,70917000.0,8229000.0,15985000.0,333580000.0,,-176832000.0,39295000.0,9003000.0,-51106000.0,-990058000.0,453649000.0,-51106000.0,-990058000.0,453649000.0,-587515000.0,-438320000.0,-438320000.0,664304000.0,9502000.0,-9381000.0,-3550264000.0,-338693000.0,-108906000.0,2930997000.0,
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 17:53:51+00:00,0.0,80061000.0,16216000.0,13990000.0,395867000.0,,-38654000.0,23920000.0,0.0,-78373000.0,-116526000.0,831209000.0,-78373000.0,-116526000.0,831209000.0,636310000.0,-108063000.0,-108063000.0,501998000.0,-102293000.0,-10101000.0,-2688039000.0,-160742000.0,0.0,2704573000.0,37783000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,Q4,2017-10-01,2017-12-31,,,20417000.0,16216000.0,13990000.0,92520000.0,,-115368000.0,9901000.0,,-12530000.0,-135280000.0,198107000.0,-12530000.0,-135280000.0,198107000.0,50297000.0,91079000.0,91079000.0,109459000.0,-103116000.0,826000.0,-667924000.0,-40159000.0,80685000.0,571977000.0,
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 16:35:25+00:00,,59644000.0,,,303347000.0,,76714000.0,14019000.0,,-65843000.0,18754000.0,633102000.0,-65843000.0,18754000.0,633102000.0,586013000.0,-199142000.0,-199142000.0,392539000.0,823000.0,-10927000.0,-2020115000.0,-120583000.0,-80685000.0,2132596000.0,37783000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,Q3TTM,2016-10-01,2017-09-30,,-4940000.0,78714000.0,14532000.0,12953000.0,422737000.0,,125341000.0,22839000.0,-570000.0,-88284000.0,-164058000.0,829645000.0,-88284000.0,-164058000.0,829645000.0,577303000.0,-366196000.0,-366196000.0,569049000.0,-3207000.0,-4321000.0,-2650999000.0,-168688000.0,-107346000.0,2627107000.0,37783000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,Q3,2017-07-01,2017-09-30,,,20355000.0,,,97492000.0,,32550000.0,,,-27020000.0,85043000.0,239947000.0,-27020000.0,85043000.0,239947000.0,297970000.0,-21095000.0,-21095000.0,110645000.0,-1485000.0,-396000.0,-442070000.0,-36076000.0,-25535000.0,562092000.0,1493000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-30 16:46:09+00:00,,39289000.0,,,205855000.0,,44164000.0,14019000.0,,-38823000.0,-66289000.0,393155000.0,-38823000.0,-66289000.0,393155000.0,288043000.0,-178047000.0,-178047000.0,281894000.0,2308000.0,-10531000.0,-1578045000.0,-84507000.0,-55150000.0,1570504000.0,36290000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,Q2TTM,2016-07-01,2017-06-30,,-4940000.0,77009000.0,14532000.0,12953000.0,426123000.0,,103013000.0,22839000.0,-22000.0,-89115000.0,-346206000.0,778890000.0,-89115000.0,-346206000.0,778890000.0,343569000.0,-447972000.0,-447972000.0,620717000.0,-4964000.0,-11041000.0,-3159210000.0,-204929000.0,-106968000.0,2997624000.0,36290000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,Q2,2017-04-01,2017-06-30,,,20041000.0,,,103063000.0,,9979000.0,14019000.0,,-15171000.0,-83686000.0,189707000.0,-15171000.0,-83686000.0,189707000.0,90850000.0,-116488000.0,-116488000.0,173112000.0,-1124000.0,-525000.0,-876081000.0,-44626000.0,-28066000.0,836256000.0,1290000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 17:01:27+00:00,,19248000.0,,,102792000.0,,34185000.0,,,-23652000.0,17397000.0,203448000.0,-23652000.0,17397000.0,203448000.0,197193000.0,-61559000.0,-61559000.0,108782000.0,3432000.0,-10006000.0,-701964000.0,-39881000.0,-27084000.0,734248000.0,35000000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,Q1TTM,2016-04-01,2017-03-31,,-85082000.0,75538000.0,14532000.0,12953000.0,416343000.0,,133865000.0,24641000.0,-21000.0,-83548000.0,-547433000.0,803739000.0,-83548000.0,-547433000.0,803739000.0,172758000.0,-438701000.0,-438701000.0,616694000.0,-5443000.0,-11111000.0,-3106008000.0,-199390000.0,-102725000.0,2819158000.0,35000000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 17:53:51+00:00,-33572000.0,105926000.0,33065000.0,14547000.0,425498000.0,,132731000.0,216048000.0,1150000000.0,978116000.0,-2055513000.0,1339711000.0,978116000.0,-2055513000.0,1339711000.0,262314000.0,1205596000.0,1205596000.0,-530040000.0,-374149000.0,-5000000.0,-5337771000.0,-483934000.0,-13783000.0,3791694000.0,13070000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,Q4,2018-10-01,2018-12-31,,,31017000.0,33065000.0,14547000.0,110723000.0,,706499000.0,12951000.0,,-11115000.0,-356226000.0,331999000.0,-11115000.0,-356226000.0,331999000.0,-35342000.0,255303000.0,255303000.0,-771543000.0,-23766000.0,-5000000.0,-1281284000.0,-74021000.0,-300000.0,999136000.0,4943000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-29 19:20:17+00:00,-33572000.0,74909000.0,,,314775000.0,,-573768000.0,203097000.0,1150000000.0,989231000.0,-1699287000.0,1007712000.0,989231000.0,-1699287000.0,1007712000.0,297656000.0,950293000.0,950293000.0,241503000.0,-350383000.0,0.0,-4056487000.0,-409913000.0,-13483000.0,2792558000.0,8127000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,Q3TTM,2017-10-01,2018-09-30,,-33572000.0,95326000.0,16216000.0,13990000.0,407295000.0,,-689136000.0,212998000.0,1150000000.0,976701000.0,-1834567000.0,1205819000.0,976701000.0,-1834567000.0,1205819000.0,347953000.0,1041372000.0,1041372000.0,350962000.0,-453499000.0,826000.0,-4724411000.0,-450072000.0,67202000.0,3364535000.0,8127000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,Q3,2018-07-01,2018-09-30,,-1068000.0,30878000.0,,,111947000.0,,-576932000.0,,,-30641000.0,-1026764000.0,443899000.0,-30641000.0,-1026764000.0,443899000.0,-613506000.0,789179000.0,789179000.0,88827000.0,-28888000.0,2175000.0,-2065619000.0,-120372000.0,-1753000.0,1154449000.0,3671000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 16:23:16+00:00,-32504000.0,44031000.0,,,202828000.0,,3164000.0,203097000.0,1150000000.0,1019872000.0,-672523000.0,563813000.0,1019872000.0,-672523000.0,563813000.0,911162000.0,161114000.0,161114000.0,152676000.0,-321495000.0,-2175000.0,-1990868000.0,-289541000.0,-11730000.0,1638109000.0,4456000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,Q2TTM,2017-07-01,2018-06-30,,-32504000.0,84803000.0,16216000.0,13990000.0,392840000.0,,-79654000.0,212998000.0,1150000000.0,980322000.0,-722760000.0,1001867000.0,980322000.0,-722760000.0,1001867000.0,1259429000.0,231098000.0,231098000.0,372780000.0,-426096000.0,-1745000.0,-3100862000.0,-365776000.0,43420000.0,2772178000.0,5949000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,Q2,2018-04-01,2018-06-30,,-32504000.0,23309000.0,,,105982000.0,,12674000.0,203097000.0,1150000000.0,1048908000.0,-413531000.0,321140000.0,1048908000.0,-413531000.0,321140000.0,956517000.0,100117000.0,100117000.0,79058000.0,-292459000.0,-825000.0,-1158986000.0,-196450000.0,-11730000.0,972541000.0,2693000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 16:37:30+00:00,,20722000.0,,,96846000.0,,-9510000.0,,,-29036000.0,-258992000.0,242673000.0,-29036000.0,-258992000.0,242673000.0,-45355000.0,60997000.0,60997000.0,73618000.0,-29036000.0,-1350000.0,-831882000.0,-93091000.0,,665568000.0,1763000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,Q1TTM,2017-04-01,2018-03-31,,,81535000.0,16216000.0,13990000.0,389921000.0,,-82349000.0,23920000.0,,-83757000.0,-392915000.0,870434000.0,-83757000.0,-392915000.0,870434000.0,393762000.0,14493000.0,14493000.0,466834000.0,-134761000.0,-1445000.0,-2817957000.0,-213952000.0,27084000.0,2635893000.0,4546000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2019.0,Q4,2019-10-01,2019-12-31,,-9362000.0,20047000.0,20144000.0,12236000.0,116473000.0,,1130535000.0,17169000.0,700000000.0,693185000.0,-1046512000.0,277179000.0,693185000.0,-1046512000.0,277179000.0,-76148000.0,118773000.0,118773000.0,-1108649000.0,-15914000.0,-11781000.0,-1857429000.0,-151615000.0,-8070000.0,970026000.0,13649000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 17:53:51+00:00,-29664000.0,113298000.0,20144000.0,12236000.0,465549000.0,,103069000.0,42378000.0,700000000.0,-286175000.0,-1115974000.0,1303364000.0,-286175000.0,-1115974000.0,1303364000.0,-98785000.0,1465659000.0,1465659000.0,-844211000.0,-85483000.0,-9500000.0,-5849274000.0,-540688000.0,-943070000.0,5295213000.0,17939000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2019.0,Q3TTM,2018-10-01,2019-09-30,,-20302000.0,124268000.0,33065000.0,14547000.0,459799000.0,,-320967000.0,38160000.0,,-990475000.0,-425688000.0,1358184000.0,-990475000.0,-425688000.0,1358184000.0,-57979000.0,1602189000.0,1602189000.0,-507105000.0,-93335000.0,-2719000.0,-5273129000.0,-463094000.0,-935300000.0,5324323000.0,9233000.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2019.0,Q3,2019-07-01,2019-09-30,,,30464000.0,,,119986000.0,,45662000.0,,,-954207000.0,314920000.0,335519000.0,-954207000.0,314920000.0,335519000.0,-303768000.0,36522000.0,36522000.0,102885000.0,-19207000.0,-9087000.0,-999924000.0,-170252000.0,-935000000.0,1492950000.0,1233000.0
