company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2016.0,Q3,,2016-09-30,2016-11-01 16:43:28+00:00,104296000.0,590108000.0,284140000.0,-46309000.0,54389000.0,1011957000.0,0.0,7058937000.0,1184401000.0,111983000.0,1517673000.0,803305000.0,,8191000.0,,,164844000.0,62763000.0,224122000.0,-2383296000.0,82162000.0,2652226000.0,6742946000.0,4629332000.0,4478413000.0,470598000.0,4629332000.0,4629332000.0,2113614000.0,6742946000.0,1461228000.0,1643016000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2016.0,Q2,,2016-06-30,2016-08-01 17:07:47+00:00,91415000.0,556781000.0,277188000.0,-44503000.0,43253000.0,947710000.0,0.0,6881781000.0,1186303000.0,127770000.0,1496440000.0,758837000.0,,7769000.0,,,161865000.0,62861000.0,237100000.0,-2280425000.0,81035000.0,2640448000.0,6616814000.0,4556853000.0,4382039000.0,449638000.0,4556853000.0,4556853000.0,2059961000.0,6616814000.0,1475938000.0,1610323000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2016.0,Q1,,2016-03-31,2016-05-03 16:32:14+00:00,90353000.0,576800000.0,250720000.0,-30490000.0,45478000.0,1027661000.0,0.0,6681184000.0,1122533000.0,128274000.0,1475513000.0,746713000.0,,3847000.0,,,89739000.0,51079000.0,235699000.0,-2173208000.0,81692000.0,2548749000.0,6476168000.0,4477486000.0,4388909000.0,422765000.0,4477486000.0,4477486000.0,1998682000.0,6476168000.0,1340546000.0,1575917000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,FY,,2017-12-31,2019-02-20 20:45:48+00:00,170969000.0,664268000.0,327333000.0,-31579000.0,81308000.0,1638413000.0,0.0,7750526000.0,1188935000.0,49654000.0,1627460000.0,773715000.0,10455000.0,13240000.0,,,67834000.0,59973000.0,254514000.0,-2671729000.0,84976000.0,2764689000.0,7412477000.0,5047218000.0,5321884000.0,583278000.0,5047218000.0,5047218000.0,2365259000.0,7412477000.0,1316878000.0,1781981000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,Q3,,2017-09-30,2017-11-01 17:25:56+00:00,103112000.0,509854000.0,296152000.0,-36756000.0,85622000.0,1586558000.0,0.0,7628970000.0,1187880000.0,54560000.0,1604932000.0,753317000.0,,11858000.0,,,77610000.0,62769000.0,234472000.0,-2762808000.0,81938000.0,2671538000.0,7075789000.0,4829406000.0,5002422000.0,481202000.0,4829406000.0,4829406000.0,2246383000.0,7075789000.0,1320050000.0,1765181000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,Q2,,2017-06-30,2017-08-02 17:38:37+00:00,107398000.0,524064000.0,307047000.0,-46828000.0,83410000.0,1288323000.0,0.0,7517437000.0,1186189000.0,65291000.0,1582468000.0,781272000.0,,9247000.0,,,90244000.0,64499000.0,236126000.0,-2741713000.0,80133000.0,2791589000.0,6963098000.0,4728896000.0,4840102000.0,494578000.0,4728896000.0,4728896000.0,2234202000.0,6963098000.0,1341724000.0,1739624000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2017.0,Q1,,2017-03-31,2017-05-02 17:31:15+00:00,86176000.0,501153000.0,322567000.0,-61359000.0,77780000.0,1191566000.0,0.0,7376960000.0,1183685000.0,79393000.0,1560330000.0,782421000.0,,8353000.0,,,151911000.0,66911000.0,250502000.0,-2625225000.0,80249000.0,2752111000.0,6892742000.0,4690376000.0,4695332000.0,488992000.0,4690376000.0,4690376000.0,2202366000.0,6892742000.0,1414989000.0,1713374000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,FY,,2018-12-31,2020-02-18 17:53:51+00:00,145186000.0,788700000.0,405751000.0,-65311000.0,,1894444000.0,0.0,8324978000.0,1227269000.0,45025000.0,1730922000.0,885078000.0,808459000.0,17849000.0,,,85705000.0,91896000.0,112935000.0,-1454073000.0,965374000.0,4314957000.0,10162572000.0,6805594000.0,7111036000.0,1516311000.0,6805594000.0,6805594000.0,3356978000.0,10162572000.0,2166458000.0,1840667000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,Q3,,2018-09-30,2018-10-30 16:35:25+00:00,116685000.0,621943000.0,380567000.0,-63093000.0,37371000.0,1928929000.0,0.0,8225041000.0,1227939000.0,44810000.0,1710065000.0,904027000.0,765708000.0,20732000.0,,,83948000.0,67806000.0,141274000.0,-1709376000.0,960394000.0,4027614000.0,9746192000.0,6452572000.0,6719760000.0,1457646000.0,6452572000.0,6452572000.0,3293620000.0,9746192000.0,2122405000.0,1835974000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,Q2,,2018-06-30,2018-07-30 16:46:09+00:00,161300000.0,614944000.0,351061000.0,-56434000.0,53184000.0,2544641000.0,0.0,8125893000.0,1228993000.0,49190000.0,2560943000.0,914795000.0,,17077000.0,,,127748000.0,64703000.0,264445000.0,-2498555000.0,82058000.0,3116474000.0,8861230000.0,5570904000.0,6540504000.0,594419000.0,5570904000.0,5570904000.0,3290326000.0,8861230000.0,1405931000.0,2695907000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2018.0,Q1,,2018-03-31,2018-05-03 17:01:27+00:00,137968000.0,611840000.0,304115000.0,-22325000.0,71970000.0,1601028000.0,0.0,7831433000.0,1190932000.0,44794000.0,1650064000.0,801912000.0,,15535000.0,,,92568000.0,62782000.0,268564000.0,-2598672000.0,86571000.0,2927803000.0,7539441000.0,5210436000.0,5409235000.0,528654000.0,5210436000.0,5210436000.0,2329005000.0,7539441000.0,1328294000.0,1800351000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2019.0,FY,,2019-12-31,2020-05-05 16:21:46+00:00,161148000.0,850184000.0,500893000.0,-70534000.0,,1799082000.0,0.0,8763334000.0,1256699000.0,55106000.0,2508800000.0,,1908086000.0,24170000.0,23476000.0,,1863423000.0,633557000.0,130839000.0,11586000.0,146959000.0,4839970000.0,12703389000.0,8704386000.0,7620075000.0,832476000.0,8704386000.0,8704386000.0,3999003000.0,12703389000.0,5083314000.0,3166527000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2019.0,Q3,,2019-09-30,2019-10-29 19:20:17+00:00,150785000.0,684186000.0,445676000.0,-115909000.0,,1869444000.0,0.0,8638738000.0,1243472000.0,46915000.0,1794885000.0,994266000.0,1896340000.0,20329000.0,33947000.0,,795481000.0,607442000.0,123881000.0,-107187000.0,132219000.0,3946940000.0,11600925000.0,8415642000.0,6624451000.0,762627000.0,8415642000.0,8415642000.0,3185283000.0,11600925000.0,3982208000.0,2422656000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2019.0,Q2,,2019-06-30,2019-07-31 16:23:16+00:00,206282000.0,719904000.0,428296000.0,-46944000.0,,2183111000.0,0.0,8535467000.0,1246883000.0,50722000.0,1773092000.0,982513000.0,1954808000.0,23393000.0,45593000.0,,773898000.0,646570000.0,106341000.0,-143709000.0,1053567000.0,4503427000.0,12521607000.0,8344814000.0,7512783000.0,1733738000.0,8344814000.0,8344814000.0,4176793000.0,12521607000.0,4026311000.0,2443055000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2019.0,Q1,,2019-03-31,2019-04-30 16:37:30+00:00,172169000.0,684220000.0,358095000.0,-56665000.0,,2247661000.0,0.0,8408753000.0,1228644000.0,40239000.0,1751695000.0,913096000.0,918820000.0,20263000.0,57741000.0,,788647000.0,662775000.0,111673000.0,-1263269000.0,1033674000.0,4212231000.0,11145231000.0,7088819000.0,7255785000.0,1621679000.0,7088819000.0,7088819000.0,4056412000.0,11145231000.0,2976350000.0,2434733000.0,0.0
Twitter Inc,TWTR,549300I8RX485XMK6836,1418091,2020.0,Q1,,2020-03-31,2020-05-05 16:21:46+00:00,183921000.0,656377000.0,370256000.0,-157997000.0,,3463349000.0,0.0,8952063000.0,1269633000.0,64565000.0,3398278000.0,,1856293000.0,25366000.0,13888000.0,,1882655000.0,611434000.0,140538000.0,1561000.0,141955000.0,4207315000.0,13540725000.0,8795627000.0,8467579000.0,710020000.0,8795627000.0,8795627000.0,4745098000.0,13540725000.0,5073146000.0,4035078000.0,0.0
