company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
NRG Energy Inc,NRG,,1013871,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 15:52:09+00:00,-2832000000.0,108000000.0,1096000000.0,,2000000.0,-276000000.0,654000000.0,4456000000.0,1541000000.0,-2958000000.0,1114000000.0,,,,1541000000.0,-2958000000.0,1114000000.0,-301000000.0,35000000.0,35000000.0,,151000000.0,-64000000.0,495000000.0,,-140000000.0,-562000000.0,-675000000.0,-3365000000.0,0.0,,463000000.0,153000000.0
NRG Energy Inc,NRG,,1013871,2014.0,Q3TTM,2013-10-01,2014-09-30,,-2952000000.0,80000000.0,1405000000.0,5000000.0,1000000.0,-354000000.0,683000000.0,4628000000.0,1717000000.0,-3455000000.0,1561000000.0,,,,1717000000.0,-3455000000.0,1561000000.0,-176000000.0,-255000000.0,-255000000.0,,685000000.0,26000000.0,520000000.0,,-181000000.0,-707000000.0,-1081000000.0,-3439000000.0,,,607000000.0,153000000.0
NRG Energy Inc,NRG,,1013871,2014.0,Q3,2014-07-01,2014-09-30,,-1015000000.0,51000000.0,375000000.0,,26000000.0,58000000.0,636000000.0,570000000.0,907000000.0,-1205000000.0,744000000.0,,,,907000000.0,-1205000000.0,744000000.0,472000000.0,182000000.0,182000000.0,,78000000.0,103000000.0,-27000000.0,,-49000000.0,-200000000.0,-168000000.0,-353000000.0,,,129000000.0,76000000.0
NRG Energy Inc,NRG,,1013871,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 14:25:25+00:00,-1817000000.0,57000000.0,721000000.0,,-24000000.0,-334000000.0,18000000.0,3886000000.0,634000000.0,-1753000000.0,370000000.0,,,,634000000.0,-1753000000.0,370000000.0,-773000000.0,-147000000.0,-147000000.0,,73000000.0,-167000000.0,522000000.0,,-91000000.0,-362000000.0,-507000000.0,-3012000000.0,0.0,,334000000.0,77000000.0
NRG Energy Inc,NRG,,1013871,2014.0,Q2TTM,2013-07-01,2014-06-30,,-2272000000.0,-5000000.0,1357000000.0,5000000.0,-24000000.0,13000000.0,523000000.0,4191000000.0,1325000000.0,-2906000000.0,1718000000.0,,,,1325000000.0,-2906000000.0,1718000000.0,113000000.0,-299000000.0,-299000000.0,,652000000.0,-71000000.0,513000000.0,,-172000000.0,-643000000.0,-1213000000.0,-3146000000.0,,,614000000.0,90000000.0
NRG Energy Inc,NRG,,1013871,2014.0,Q2,2014-04-01,2014-06-30,,-1599000000.0,30000000.0,386000000.0,,-26000000.0,-411000000.0,6000000.0,2322000000.0,218000000.0,-1877000000.0,-21000000.0,,,,218000000.0,-1877000000.0,-21000000.0,-1706000000.0,-80000000.0,-80000000.0,,54000000.0,56000000.0,15000000.0,,-50000000.0,-174000000.0,-270000000.0,-2116000000.0,,,151000000.0,
NRG Energy Inc,NRG,,1013871,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 13:58:33+00:00,-218000000.0,27000000.0,335000000.0,,2000000.0,77000000.0,12000000.0,1564000000.0,416000000.0,124000000.0,391000000.0,,,,416000000.0,124000000.0,391000000.0,933000000.0,-67000000.0,-67000000.0,,19000000.0,-223000000.0,507000000.0,,-41000000.0,-188000000.0,-237000000.0,-896000000.0,0.0,,183000000.0,77000000.0
NRG Energy Inc,NRG,,1013871,2014.0,Q1TTM,2013-04-01,2014-03-31,,-694000000.0,37000000.0,1284000000.0,5000000.0,,-71000000.0,538000000.0,2605000000.0,1263000000.0,-1568000000.0,1785000000.0,,,,1263000000.0,-1568000000.0,1785000000.0,1480000000.0,-88000000.0,-88000000.0,,623000000.0,-54000000.0,463000000.0,,-164000000.0,-607000000.0,-1411000000.0,-1657000000.0,-5000000.0,,586000000.0,90000000.0
NRG Energy Inc,NRG,,1013871,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 13:49:29+00:00,-71000000.0,132000000.0,1173000000.0,45000000.0,15000000.0,-164000000.0,652000000.0,679000000.0,-26000000.0,-1232000000.0,1392000000.0,,,,-26000000.0,-1232000000.0,1392000000.0,149000000.0,-78000000.0,-78000000.0,,329000000.0,138000000.0,40000000.0,,-152000000.0,-857000000.0,-889000000.0,-990000000.0,-353000000.0,0.0,499000000.0,1000000.0
NRG Energy Inc,NRG,,1013871,2015.0,Q3TTM,2014-10-01,2015-09-30,,-191000000.0,122000000.0,1600000000.0,45000000.0,3000000.0,-378000000.0,208000000.0,786000000.0,-302000000.0,-1177000000.0,1788000000.0,,,,-302000000.0,-1177000000.0,1788000000.0,312000000.0,19000000.0,19000000.0,,425000000.0,841000000.0,422000000.0,,-208000000.0,-1017000000.0,-1123000000.0,-1537000000.0,-392000000.0,,636000000.0,51000000.0
NRG Energy Inc,NRG,,1013871,2015.0,Q3,2015-07-01,2015-09-30,,-41000000.0,60000000.0,382000000.0,45000000.0,12000000.0,158000000.0,-19000000.0,50000000.0,-455000000.0,-372000000.0,934000000.0,,,,-455000000.0,-372000000.0,934000000.0,119000000.0,67000000.0,67000000.0,,267000000.0,47000000.0,-61000000.0,,-50000000.0,-150000000.0,-306000000.0,-316000000.0,-167000000.0,,141000000.0,
NRG Energy Inc,NRG,,1013871,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 15:08:32+00:00,-30000000.0,72000000.0,791000000.0,0.0,3000000.0,-322000000.0,671000000.0,629000000.0,429000000.0,-860000000.0,458000000.0,,,,429000000.0,-860000000.0,458000000.0,30000000.0,-145000000.0,-145000000.0,,62000000.0,91000000.0,101000000.0,,-102000000.0,-707000000.0,-583000000.0,-674000000.0,-186000000.0,0.0,358000000.0,1000000.0
NRG Energy Inc,NRG,,1013871,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1165000000.0,113000000.0,1593000000.0,,17000000.0,-478000000.0,863000000.0,1306000000.0,1060000000.0,-2010000000.0,1598000000.0,,,,1060000000.0,-2010000000.0,1598000000.0,665000000.0,134000000.0,134000000.0,,236000000.0,897000000.0,456000000.0,,-207000000.0,-1067000000.0,-985000000.0,-1574000000.0,-225000000.0,,624000000.0,127000000.0
NRG Energy Inc,NRG,,1013871,2015.0,Q2,2015-04-01,2015-06-30,,-29000000.0,33000000.0,396000000.0,,-15000000.0,-251000000.0,670000000.0,381000000.0,389000000.0,-590000000.0,198000000.0,,,,389000000.0,-590000000.0,198000000.0,-18000000.0,-9000000.0,-9000000.0,,29000000.0,51000000.0,77000000.0,,-51000000.0,-470000000.0,-331000000.0,-580000000.0,-82000000.0,,162000000.0,1000000.0
NRG Energy Inc,NRG,,1013871,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 13:09:42+00:00,-1000000.0,39000000.0,395000000.0,0.0,18000000.0,-71000000.0,1000000.0,248000000.0,40000000.0,-270000000.0,260000000.0,,,,40000000.0,-270000000.0,260000000.0,48000000.0,-136000000.0,-136000000.0,,33000000.0,40000000.0,24000000.0,,-51000000.0,-237000000.0,-252000000.0,-94000000.0,-104000000.0,,196000000.0,
NRG Energy Inc,NRG,,1013871,2015.0,Q1TTM,2014-04-01,2015-03-31,,-2735000000.0,110000000.0,1583000000.0,,6000000.0,-638000000.0,199000000.0,3247000000.0,889000000.0,-3297000000.0,1379000000.0,,,,889000000.0,-3297000000.0,1379000000.0,-1023000000.0,63000000.0,63000000.0,,261000000.0,902000000.0,394000000.0,,-206000000.0,-771000000.0,-924000000.0,-3110000000.0,-143000000.0,,613000000.0,126000000.0
NRG Energy Inc,NRG,,1013871,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:39:10+00:00,-1000000.0,150000000.0,,,1000000.0,378000000.0,1000000.0,4412000000.0,-1251000000.0,-369000000.0,1437000000.0,483000000.0,-388000000.0,471000000.0,-768000000.0,-757000000.0,1908000000.0,950000000.0,-891000000.0,-956000000.0,65000000.0,1865000000.0,0.0,9000000.0,566000000.0,-103000000.0,-584000000.0,-544000000.0,-5335000000.0,0.0,-226000000.0,510000000.0,241000000.0
NRG Energy Inc,NRG,,1013871,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 14:35:25+00:00,-18000000.0,48000000.0,313000000.0,7000000.0,-6000000.0,-31000000.0,10000000.0,61000000.0,-264000000.0,-143000000.0,554000000.0,,,,-264000000.0,-143000000.0,554000000.0,141000000.0,47000000.0,47000000.0,,177000000.0,39000000.0,40000000.0,,-48000000.0,-204000000.0,-279000000.0,-326000000.0,,,191000000.0,120000000.0
NRG Energy Inc,NRG,,1013871,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 16:57:48+00:00,-14000000.0,134000000.0,,66000000.0,-1000000.0,-344000000.0,,1178000000.0,-969000000.0,340000000.0,856000000.0,-169000000.0,-979000000.0,754000000.0,-1138000000.0,-639000000.0,1610000000.0,-562000000.0,-2337000000.0,-1345000000.0,-992000000.0,2411000000.0,,180000000.0,-394000000.0,-193000000.0,-569000000.0,-254000000.0,-1952000000.0,-2000000.0,,501000000.0,430000000.0
NRG Energy Inc,NRG,,1013871,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 16:57:48+00:00,-511000000.0,122000000.0,,19000000.0,1000000.0,-87000000.0,21000000.0,1100000000.0,-1997000000.0,520000000.0,1003000000.0,471000000.0,-725000000.0,374000000.0,-1526000000.0,-205000000.0,1377000000.0,-233000000.0,268000000.0,460000000.0,-192000000.0,508000000.0,,-66000000.0,120000000.0,-79000000.0,-611000000.0,-388000000.0,-1789000000.0,-1250000000.0,,513000000.0,1564000000.0
NRG Energy Inc,NRG,,1013871,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 17:03:02+00:00,-371000000.0,72000000.0,,146000000.0,,-464000000.0,11000000.0,994000000.0,105000000.0,-578000000.0,264000000.0,345000000.0,-584000000.0,249000000.0,450000000.0,-1162000000.0,513000000.0,-189000000.0,329000000.0,265000000.0,64000000.0,391000000.0,,-13000000.0,10000000.0,-33000000.0,-361000000.0,-282000000.0,-367000000.0,,-500000000.0,303000000.0,
NRG Energy Inc,NRG,,1013871,2018.0,Q2,2018-04-01,2018-06-30,,-369000000.0,38000000.0,,87000000.0,,-301000000.0,4000000.0,994000000.0,252000000.0,-409000000.0,18000000.0,212000000.0,-293000000.0,145000000.0,464000000.0,-702000000.0,163000000.0,-11000000.0,96000000.0,27000000.0,69000000.0,254000000.0,,16000000.0,64000000.0,-13000000.0,-137000000.0,-127000000.0,-326000000.0,,-407000000.0,121000000.0,
NRG Energy Inc,NRG,,1013871,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:40:17+00:00,-2000000.0,34000000.0,,59000000.0,,-163000000.0,7000000.0,,-147000000.0,-169000000.0,246000000.0,133000000.0,-291000000.0,104000000.0,-14000000.0,-460000000.0,350000000.0,-178000000.0,233000000.0,238000000.0,-5000000.0,137000000.0,,-29000000.0,-54000000.0,-20000000.0,-224000000.0,-155000000.0,-41000000.0,,-93000000.0,182000000.0,
NRG Energy Inc,NRG,,1013871,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 16:57:48+00:00,-355000000.0,116000000.0,,11000000.0,0.0,-3484000000.0,3000000.0,1916000000.0,-2191000000.0,558000000.0,1405000000.0,43000000.0,-2000000.0,8000000.0,-2148000000.0,556000000.0,1413000000.0,-130000000.0,4441000000.0,4120000000.0,321000000.0,653000000.0,,-38000000.0,49000000.0,-34000000.0,-507000000.0,-228000000.0,-2636000000.0,-1440000000.0,,381000000.0,1294000000.0
NRG Energy Inc,NRG,,1013871,2019.0,Q4,2019-10-01,2019-12-31,,-7000000.0,13000000.0,,-1282000000.0,,-3071000000.0,,-132000000.0,-386000000.0,-58000000.0,552000000.0,,,,-386000000.0,-58000000.0,552000000.0,108000000.0,3385000000.0,3463000000.0,-78000000.0,147000000.0,,-8000000.0,,-9000000.0,-118000000.0,-45000000.0,-91000000.0,-1440000000.0,1286000000.0,108000000.0,1294000000.0
NRG Energy Inc,NRG,,1013871,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 15:33:01+00:00,-348000000.0,103000000.0,,1293000000.0,0.0,-413000000.0,3000000.0,2048000000.0,-1805000000.0,616000000.0,853000000.0,43000000.0,-2000000.0,8000000.0,-1762000000.0,614000000.0,861000000.0,-238000000.0,1056000000.0,657000000.0,399000000.0,506000000.0,0.0,-30000000.0,49000000.0,-25000000.0,-389000000.0,-183000000.0,-2545000000.0,,-1286000000.0,273000000.0,
NRG Energy Inc,NRG,,1013871,2019.0,Q3,2019-07-01,2019-09-30,,-327000000.0,39000000.0,,4000000.0,,-140000000.0,1000000.0,215000000.0,-42000000.0,-489000000.0,472000000.0,,,,-42000000.0,-489000000.0,472000000.0,-59000000.0,372000000.0,374000000.0,-2000000.0,199000000.0,,15000000.0,,-8000000.0,-180000000.0,-76000000.0,-3000000.0,,-247000000.0,75000000.0,
NRG Energy Inc,NRG,,1013871,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 17:03:02+00:00,-21000000.0,64000000.0,,1289000000.0,,-273000000.0,2000000.0,1833000000.0,-1763000000.0,1105000000.0,381000000.0,43000000.0,-2000000.0,8000000.0,-1720000000.0,1103000000.0,389000000.0,-179000000.0,684000000.0,283000000.0,401000000.0,307000000.0,,-45000000.0,49000000.0,-17000000.0,-209000000.0,-107000000.0,-2542000000.0,,-1039000000.0,198000000.0,
NRG Energy Inc,NRG,,1013871,2019.0,Q2TTM,2018-07-01,2019-06-30,,-161000000.0,114000000.0,,1162000000.0,1000000.0,104000000.0,12000000.0,1939000000.0,-3865000000.0,2203000000.0,1120000000.0,169000000.0,-143000000.0,133000000.0,-3696000000.0,2060000000.0,1253000000.0,-223000000.0,623000000.0,478000000.0,145000000.0,424000000.0,,-98000000.0,159000000.0,-63000000.0,-459000000.0,-213000000.0,-3964000000.0,-1250000000.0,-539000000.0,408000000.0,1564000000.0
NRG Energy Inc,NRG,,1013871,2019.0,Q2,2019-04-01,2019-06-30,,,38000000.0,,,,92000000.0,,1833000000.0,-936000000.0,-93000000.0,480000000.0,,,,-936000000.0,-93000000.0,480000000.0,-549000000.0,202000000.0,189000000.0,13000000.0,161000000.0,,,,-8000000.0,,,-2505000000.0,,-256000000.0,,
NRG Energy Inc,NRG,,1013871,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 15:44:25+00:00,-16000000.0,26000000.0,,1313000000.0,,-365000000.0,2000000.0,0.0,-827000000.0,1198000000.0,-99000000.0,43000000.0,-2000000.0,8000000.0,-784000000.0,1196000000.0,-91000000.0,370000000.0,482000000.0,94000000.0,388000000.0,146000000.0,,-43000000.0,49000000.0,-9000000.0,-122000000.0,-49000000.0,-37000000.0,,-783000000.0,117000000.0,
NRG Energy Inc,NRG,,1013871,2019.0,Q1TTM,2018-04-01,2019-03-31,,-525000000.0,114000000.0,,1273000000.0,1000000.0,-289000000.0,16000000.0,1100000000.0,-2677000000.0,1887000000.0,658000000.0,381000000.0,-436000000.0,278000000.0,-2296000000.0,1451000000.0,936000000.0,315000000.0,517000000.0,316000000.0,201000000.0,517000000.0,,-80000000.0,223000000.0,-68000000.0,-509000000.0,-282000000.0,-1785000000.0,-1250000000.0,-690000000.0,448000000.0,1564000000.0
NRG Energy Inc,NRG,,1013871,2020.0,Q1TTM,2019-04-01,2020-03-31,,-339000000.0,116000000.0,,-1287000000.0,,-3228000000.0,1000000.0,2527000000.0,-1071000000.0,-708000000.0,1712000000.0,,,,-1071000000.0,-708000000.0,1712000000.0,-67000000.0,4080000000.0,4147000000.0,-67000000.0,677000000.0,,-3000000.0,,-101000000.0,-506000000.0,-245000000.0,-2662000000.0,-1440000000.0,604000000.0,376000000.0,1294000000.0
NRG Energy Inc,NRG,,1013871,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 15:44:25+00:00,0.0,26000000.0,,15000000.0,,-109000000.0,0.0,611000000.0,293000000.0,-68000000.0,208000000.0,0.0,0.0,0.0,293000000.0,-68000000.0,208000000.0,433000000.0,121000000.0,121000000.0,0.0,170000000.0,,-8000000.0,0.0,-76000000.0,-121000000.0,-66000000.0,-63000000.0,,-179000000.0,112000000.0,
