company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,Q4,2014-10-01,2014-12-31,,60000000.0,358000000.0,398000000.0,126000000.0,,-660000000.0,,612000000.0,728000000.0,1891000000.0,-4585000000.0,403000000.0,1891000000.0,-4585000000.0,403000000.0,-2291000000.0,1072000000.0,477000000.0,477000000.0,213000000.0,400000000.0,76000000.0,-143000000.0,-14708000000.0,-129000000.0,-9000000.0,-445000000.0,,10039000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,Q3TTM,2013-10-01,2014-09-30,,216000000.0,406000000.0,416000000.0,488000000.0,-18000000.0,-1681000000.0,,1983000000.0,742000000.0,52085000000.0,-49422000000.0,-2413000000.0,52085000000.0,-49422000000.0,-2413000000.0,250000000.0,53769000000.0,2012000000.0,2012000000.0,3224000000.0,-3448000000.0,72000000.0,-517000000.0,-90108000000.0,-427000000.0,-1941000000.0,-2023000000.0,,37907000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,Q3,2014-07-01,2014-09-30,,54000000.0,,,123000000.0,,22000000.0,,205000000.0,,-11308000000.0,10571000000.0,-1364000000.0,-11308000000.0,10571000000.0,-1364000000.0,-2101000000.0,-10866000000.0,560000000.0,560000000.0,1078000000.0,-2123000000.0,-45000000.0,-145000000.0,-7016000000.0,-64000000.0,-16000000.0,-441000000.0,,16573000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 14:55:42+00:00,162000000.0,,,351000000.0,,-925000000.0,,1957000000.0,742000000.0,25797000000.0,-23907000000.0,-964000000.0,25797000000.0,-23907000000.0,-964000000.0,926000000.0,25700000000.0,1545000000.0,1545000000.0,3627000000.0,-2097000000.0,10000000.0,-396000000.0,-66449000000.0,-298000000.0,-779000000.0,-1437000000.0,,39213000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,Q2TTM,2013-07-01,2014-06-30,,215000000.0,406000000.0,416000000.0,496000000.0,,-3985000000.0,,2745000000.0,742000000.0,51609000000.0,-50978000000.0,137000000.0,51609000000.0,-50978000000.0,137000000.0,768000000.0,52314000000.0,1992000000.0,1992000000.0,1888000000.0,1419000000.0,134000000.0,-495000000.0,-92950000000.0,-394000000.0,-1661000000.0,-2170000000.0,,40478000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,Q2,2014-04-01,2014-06-30,,54000000.0,,,129000000.0,,-1984000000.0,,722000000.0,,23840000000.0,-19964000000.0,-1506000000.0,23840000000.0,-19964000000.0,-1506000000.0,2370000000.0,24186000000.0,622000000.0,622000000.0,2406000000.0,-327000000.0,5000000.0,-131000000.0,-33650000000.0,-124000000.0,-506000000.0,-436000000.0,,11404000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 17:06:34+00:00,108000000.0,,,228000000.0,,-947000000.0,,1752000000.0,742000000.0,37105000000.0,-34478000000.0,400000000.0,37105000000.0,-34478000000.0,400000000.0,3027000000.0,36566000000.0,985000000.0,985000000.0,2549000000.0,26000000.0,55000000.0,-251000000.0,-59433000000.0,-234000000.0,-763000000.0,-996000000.0,,22640000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,Q1TTM,2013-04-01,2014-03-31,,215000000.0,406000000.0,416000000.0,453000000.0,,-3488000000.0,,-40000000.0,742000000.0,36384000000.0,-36715000000.0,-500000000.0,36384000000.0,-36715000000.0,-500000000.0,-831000000.0,39873000000.0,1949000000.0,1949000000.0,2616000000.0,371000000.0,161000000.0,-496000000.0,-75712000000.0,-379000000.0,-1539000000.0,-2317000000.0,,36760000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 17:06:24+00:00,54000000.0,,,99000000.0,,1037000000.0,,1030000000.0,742000000.0,13265000000.0,-14514000000.0,1906000000.0,13265000000.0,-14514000000.0,1906000000.0,657000000.0,12380000000.0,363000000.0,363000000.0,143000000.0,353000000.0,50000000.0,-120000000.0,-25783000000.0,-110000000.0,-257000000.0,-560000000.0,,11236000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 08:24:47+00:00,197000000.0,,,604000000.0,0.0,-5583000000.0,,2983000000.0,742000000.0,-24240000000.0,24995000000.0,-1403000000.0,-24240000000.0,24995000000.0,-1403000000.0,-648000000.0,-17413000000.0,1980000000.0,1980000000.0,-1014000000.0,1399000000.0,74000000.0,-655000000.0,-35722000000.0,-703000000.0,-8229000000.0,-1742000000.0,,62434000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,Q4,2015-10-01,2015-12-31,,50000000.0,,,160000000.0,,2007000000.0,,-12000000.0,,-1034000000.0,-4798000000.0,3379000000.0,-1034000000.0,-4798000000.0,3379000000.0,-2453000000.0,5260000000.0,576000000.0,576000000.0,5751000000.0,586000000.0,10000000.0,-166000000.0,-12076000000.0,-160000000.0,-5534000000.0,-592000000.0,,1687000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 17:07:01+00:00,147000000.0,,,444000000.0,,-7590000000.0,,2995000000.0,742000000.0,-23206000000.0,29793000000.0,-4782000000.0,-23206000000.0,29793000000.0,-4782000000.0,1805000000.0,-22673000000.0,1404000000.0,1404000000.0,-6765000000.0,813000000.0,64000000.0,-489000000.0,-23646000000.0,-543000000.0,-2695000000.0,-1150000000.0,,60747000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,Q3TTM,2014-10-01,2015-09-30,,207000000.0,358000000.0,398000000.0,570000000.0,,-8250000000.0,,3607000000.0,1470000000.0,-21315000000.0,25208000000.0,-4379000000.0,-21315000000.0,25208000000.0,-4379000000.0,-486000000.0,-21601000000.0,1881000000.0,1881000000.0,-6552000000.0,1213000000.0,140000000.0,-632000000.0,-38354000000.0,-672000000.0,-2704000000.0,-1595000000.0,,70786000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,Q3,2015-07-01,2015-09-30,,48000000.0,,,159000000.0,,-813000000.0,,573000000.0,,-45799000000.0,46630000000.0,-255000000.0,-45799000000.0,46630000000.0,-255000000.0,576000000.0,-44224000000.0,581000000.0,581000000.0,-4708000000.0,-230000000.0,14000000.0,-181000000.0,15840000000.0,-242000000.0,-1765000000.0,-216000000.0,,35740000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 18:10:34+00:00,99000000.0,,,285000000.0,,-6777000000.0,,2422000000.0,742000000.0,22593000000.0,-16837000000.0,-4527000000.0,22593000000.0,-16837000000.0,-4527000000.0,1229000000.0,21551000000.0,823000000.0,823000000.0,-2057000000.0,1043000000.0,50000000.0,-308000000.0,-39486000000.0,-301000000.0,-930000000.0,-934000000.0,,25007000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,Q2TTM,2014-07-01,2015-06-30,,213000000.0,358000000.0,398000000.0,534000000.0,,-7415000000.0,,3239000000.0,1470000000.0,13176000000.0,-10851000000.0,-5488000000.0,13176000000.0,-10851000000.0,-5488000000.0,-3163000000.0,11757000000.0,1860000000.0,1860000000.0,-766000000.0,-680000000.0,81000000.0,-596000000.0,-61210000000.0,-494000000.0,-955000000.0,-1820000000.0,,51619000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,Q2,2015-04-01,2015-06-30,,49000000.0,,,149000000.0,,-5831000000.0,,1228000000.0,742000000.0,20705000000.0,-15846000000.0,-4924000000.0,20705000000.0,-15846000000.0,-4924000000.0,-65000000.0,19239000000.0,418000000.0,418000000.0,6884000000.0,291000000.0,12000000.0,-152000000.0,-28280000000.0,-205000000.0,-15000000.0,-349000000.0,,5755000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:45:28+00:00,50000000.0,,,136000000.0,,-946000000.0,,1194000000.0,,1888000000.0,-991000000.0,397000000.0,1888000000.0,-991000000.0,397000000.0,1294000000.0,2312000000.0,405000000.0,405000000.0,-8941000000.0,752000000.0,38000000.0,-156000000.0,-11206000000.0,-96000000.0,-915000000.0,-585000000.0,,19252000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,Q1TTM,2014-04-01,2015-03-31,,218000000.0,358000000.0,398000000.0,514000000.0,,-3568000000.0,,2733000000.0,728000000.0,16311000000.0,-14969000000.0,-2070000000.0,16311000000.0,-14969000000.0,-2070000000.0,-728000000.0,16704000000.0,2064000000.0,2064000000.0,-5244000000.0,-1298000000.0,74000000.0,-575000000.0,-66580000000.0,-413000000.0,-1446000000.0,-1907000000.0,,57268000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 16:21:33+00:00,207000000.0,371000000.0,441000000.0,722000000.0,0.0,134000000.0,0.0,1492000000.0,493000000.0,-6413000000.0,4230000000.0,2290000000.0,-6413000000.0,4230000000.0,2290000000.0,107000000.0,-4464000000.0,2143000000.0,2143000000.0,1448000000.0,-916000000.0,-15000000.0,-723000000.0,-40591000000.0,-613000000.0,-1709000000.0,-1487000000.0,,43986000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,Q4,2016-10-01,2016-12-31,,54000000.0,371000000.0,441000000.0,205000000.0,,1269000000.0,,,,-11972000000.0,9782000000.0,14000000.0,-11972000000.0,9782000000.0,14000000.0,-2176000000.0,-11603000000.0,593000000.0,593000000.0,486000000.0,-2107000000.0,-21000000.0,-182000000.0,-5253000000.0,-136000000.0,197000000.0,-363000000.0,,14685000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 16:44:36+00:00,153000000.0,,,517000000.0,0.0,-1135000000.0,,1492000000.0,493000000.0,5559000000.0,-5552000000.0,2276000000.0,5559000000.0,-5552000000.0,2276000000.0,2283000000.0,7139000000.0,1550000000.0,1550000000.0,962000000.0,1191000000.0,6000000.0,-541000000.0,-35338000000.0,-477000000.0,-1906000000.0,-1124000000.0,,29301000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,Q3TTM,2015-10-01,2016-09-30,,203000000.0,,,677000000.0,,872000000.0,,1480000000.0,493000000.0,4525000000.0,-10350000000.0,5655000000.0,4525000000.0,-10350000000.0,5655000000.0,-170000000.0,12399000000.0,2126000000.0,2126000000.0,6713000000.0,1777000000.0,16000000.0,-707000000.0,-47414000000.0,-637000000.0,-7440000000.0,-1716000000.0,,30988000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,Q3,2016-07-01,2016-09-30,,55000000.0,,,155000000.0,,-4689000000.0,,,,4819000000.0,-3266000000.0,-2736000000.0,4819000000.0,-3266000000.0,-2736000000.0,-1183000000.0,5636000000.0,563000000.0,563000000.0,-432000000.0,1180000000.0,3000000.0,-188000000.0,-15471000000.0,-149000000.0,-295000000.0,-337000000.0,,12786000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 07:02:52+00:00,98000000.0,,,362000000.0,0.0,3554000000.0,,1492000000.0,493000000.0,740000000.0,-2286000000.0,5012000000.0,740000000.0,-2286000000.0,5012000000.0,3466000000.0,1503000000.0,987000000.0,987000000.0,1394000000.0,11000000.0,3000000.0,-353000000.0,-19867000000.0,-328000000.0,-1611000000.0,-787000000.0,,16515000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,Q2TTM,2015-07-01,2016-06-30,,196000000.0,,,681000000.0,,4748000000.0,,2053000000.0,493000000.0,-46093000000.0,39546000000.0,8136000000.0,-46093000000.0,39546000000.0,8136000000.0,1589000000.0,-37461000000.0,2144000000.0,2144000000.0,2437000000.0,367000000.0,27000000.0,-700000000.0,-16103000000.0,-730000000.0,-8910000000.0,-1595000000.0,,53942000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,Q2,2016-04-01,2016-06-30,,49000000.0,,,179000000.0,,3960000000.0,,1492000000.0,493000000.0,9091000000.0,-10313000000.0,2160000000.0,9091000000.0,-10313000000.0,2160000000.0,938000000.0,7618000000.0,619000000.0,619000000.0,1712000000.0,-2647000000.0,,-169000000.0,-10680000000.0,-160000000.0,122000000.0,-465000000.0,,-1185000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 17:07:41+00:00,49000000.0,,,183000000.0,0.0,-406000000.0,,,,-8351000000.0,8027000000.0,2852000000.0,-8351000000.0,8027000000.0,2852000000.0,2528000000.0,-6115000000.0,368000000.0,368000000.0,-318000000.0,2658000000.0,3000000.0,-184000000.0,-9187000000.0,-168000000.0,-1733000000.0,-322000000.0,,17700000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,Q1TTM,2015-04-01,2016-03-31,,196000000.0,,,651000000.0,,-5043000000.0,,1789000000.0,742000000.0,-34479000000.0,34013000000.0,1052000000.0,-34479000000.0,34013000000.0,1052000000.0,586000000.0,-25840000000.0,1943000000.0,1943000000.0,7609000000.0,3305000000.0,39000000.0,-683000000.0,-33703000000.0,-775000000.0,-9047000000.0,-1479000000.0,,60882000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 17:13:58+00:00,214000000.0,345000000.0,593000000.0,871000000.0,172000000.0,-6000000.0,0.0,747000000.0,0.0,-6188000000.0,48000000.0,6940000000.0,-6188000000.0,48000000.0,6940000000.0,800000000.0,-2266000000.0,2156000000.0,2156000000.0,-1285000000.0,3705000000.0,9000000.0,-768000000.0,-47357000000.0,-637000000.0,-2492000000.0,-1418000000.0,0.0,49155000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,Q4,2017-10-01,2017-12-31,,54000000.0,345000000.0,593000000.0,235000000.0,,2066000000.0,,,,3923000000.0,-10831000000.0,5083000000.0,3923000000.0,-10831000000.0,5083000000.0,-1825000000.0,5634000000.0,349000000.0,349000000.0,224000000.0,2379000000.0,,-191000000.0,-18614000000.0,-152000000.0,-1145000000.0,-375000000.0,,7711000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 13:56:20+00:00,160000000.0,,,636000000.0,172000000.0,-2072000000.0,0.0,747000000.0,0.0,-10111000000.0,10879000000.0,1857000000.0,-10111000000.0,10879000000.0,1857000000.0,2625000000.0,-7900000000.0,1807000000.0,1807000000.0,-1509000000.0,1326000000.0,9000000.0,-577000000.0,-28743000000.0,-485000000.0,-1347000000.0,-1043000000.0,,41444000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,Q3TTM,2016-10-01,2017-09-30,,214000000.0,371000000.0,441000000.0,841000000.0,172000000.0,-803000000.0,,747000000.0,,-22083000000.0,20661000000.0,1871000000.0,-22083000000.0,20661000000.0,1871000000.0,449000000.0,-19503000000.0,2400000000.0,2400000000.0,-1023000000.0,-781000000.0,-12000000.0,-759000000.0,-33996000000.0,-621000000.0,-1150000000.0,-1406000000.0,,56129000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,Q3,2017-07-01,2017-09-30,,54000000.0,,,221000000.0,,-559000000.0,,,,-2938000000.0,5863000000.0,-2142000000.0,-2938000000.0,5863000000.0,-2142000000.0,783000000.0,-2153000000.0,685000000.0,685000000.0,-293000000.0,-2543000000.0,,-198000000.0,-6621000000.0,-160000000.0,-212000000.0,-375000000.0,,12937000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 08:16:22+00:00,106000000.0,,,415000000.0,172000000.0,-1513000000.0,,747000000.0,,-7173000000.0,5016000000.0,3999000000.0,-7173000000.0,5016000000.0,3999000000.0,1842000000.0,-5747000000.0,1122000000.0,1122000000.0,-1216000000.0,3869000000.0,9000000.0,-379000000.0,-22122000000.0,-325000000.0,-1135000000.0,-668000000.0,,28507000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,Q2TTM,2016-07-01,2017-06-30,,215000000.0,371000000.0,441000000.0,775000000.0,172000000.0,-4933000000.0,,747000000.0,,-14326000000.0,11532000000.0,1277000000.0,-14326000000.0,11532000000.0,1277000000.0,-1517000000.0,-11714000000.0,2278000000.0,2278000000.0,-1162000000.0,2942000000.0,-9000000.0,-749000000.0,-42846000000.0,-610000000.0,-1233000000.0,-1368000000.0,,55978000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,Q2,2017-04-01,2017-06-30,,54000000.0,,,203000000.0,,-1780000000.0,,747000000.0,,-2049000000.0,1806000000.0,490000000.0,-2049000000.0,1806000000.0,490000000.0,247000000.0,-2049000000.0,620000000.0,620000000.0,-991000000.0,1393000000.0,9000000.0,-178000000.0,-11732000000.0,-161000000.0,-319000000.0,-259000000.0,,14690000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 13:53:45+00:00,52000000.0,,,212000000.0,172000000.0,267000000.0,,,,-5124000000.0,3210000000.0,3509000000.0,-5124000000.0,3210000000.0,3509000000.0,1595000000.0,-3698000000.0,502000000.0,502000000.0,-225000000.0,2476000000.0,,-201000000.0,-10390000000.0,-164000000.0,-816000000.0,-409000000.0,,13817000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,Q1TTM,2016-04-01,2017-03-31,,210000000.0,371000000.0,441000000.0,751000000.0,172000000.0,807000000.0,,1492000000.0,493000000.0,-3186000000.0,-587000000.0,2947000000.0,-3186000000.0,-587000000.0,2947000000.0,-826000000.0,-2047000000.0,2277000000.0,2277000000.0,1541000000.0,-1098000000.0,-18000000.0,-740000000.0,-41794000000.0,-609000000.0,-792000000.0,-1574000000.0,,40103000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 17:13:58+00:00,226000000.0,549000000.0,981000000.0,977000000.0,0.0,7957000000.0,1150000000.0,1183000000.0,495000000.0,-4471000000.0,-4496000000.0,10175000000.0,-4471000000.0,-4496000000.0,10175000000.0,1208000000.0,-4536000000.0,2593000000.0,2593000000.0,-1438000000.0,-1578000000.0,0.0,-828000000.0,-49548000000.0,-609000000.0,-1461000000.0,-474000000.0,0.0,47099000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,Q4,2018-10-01,2018-12-31,,81000000.0,549000000.0,981000000.0,248000000.0,,-194000000.0,-113000000.0,1183000000.0,,13746000000.0,-15927000000.0,1114000000.0,13746000000.0,-15927000000.0,1114000000.0,-1067000000.0,12162000000.0,437000000.0,437000000.0,-484000000.0,542000000.0,,-220000000.0,-26850000000.0,-173000000.0,858000000.0,-124000000.0,,11580000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-25 08:29:56+00:00,145000000.0,,,729000000.0,,8151000000.0,1263000000.0,,495000000.0,-18217000000.0,11431000000.0,9061000000.0,-18217000000.0,11431000000.0,9061000000.0,2275000000.0,-16698000000.0,2156000000.0,2156000000.0,-954000000.0,-2120000000.0,,-608000000.0,-22698000000.0,-436000000.0,-2319000000.0,-350000000.0,,35519000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,Q3TTM,2017-10-01,2018-09-30,,199000000.0,345000000.0,593000000.0,964000000.0,,10217000000.0,1263000000.0,,495000000.0,-14294000000.0,600000000.0,14144000000.0,-14294000000.0,600000000.0,14144000000.0,450000000.0,-11064000000.0,2505000000.0,2505000000.0,-730000000.0,259000000.0,,-799000000.0,-41312000000.0,-588000000.0,-3464000000.0,-725000000.0,,43230000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,Q3,2018-07-01,2018-09-30,,47000000.0,,,240000000.0,,3944000000.0,1263000000.0,-205000000.0,495000000.0,-18326000000.0,13163000000.0,5659000000.0,-18326000000.0,13163000000.0,5659000000.0,496000000.0,-18465000000.0,764000000.0,764000000.0,-612000000.0,664000000.0,,-209000000.0,4994000000.0,-151000000.0,-1295000000.0,90000000.0,,8932000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-26 09:35:37+00:00,98000000.0,,,489000000.0,,4207000000.0,,205000000.0,,109000000.0,-1732000000.0,3402000000.0,109000000.0,-1732000000.0,3402000000.0,1779000000.0,1767000000.0,1392000000.0,1392000000.0,-342000000.0,-2784000000.0,,-399000000.0,-27692000000.0,-285000000.0,-1024000000.0,-440000000.0,,26587000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,Q2TTM,2017-07-01,2018-06-30,,206000000.0,345000000.0,593000000.0,945000000.0,,5714000000.0,,205000000.0,,1094000000.0,-6700000000.0,6343000000.0,1094000000.0,-6700000000.0,6343000000.0,737000000.0,5248000000.0,2426000000.0,2426000000.0,-411000000.0,-2948000000.0,,-788000000.0,-52927000000.0,-597000000.0,-2381000000.0,-1190000000.0,,47235000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,Q2,2018-04-01,2018-06-30,,48000000.0,,,241000000.0,,-1733000000.0,,205000000.0,,-4467000000.0,7241000000.0,-1434000000.0,-4467000000.0,7241000000.0,-1434000000.0,1340000000.0,-4854000000.0,733000000.0,733000000.0,1553000000.0,-723000000.0,,-189000000.0,-3431000000.0,-138000000.0,391000000.0,-20000000.0,,9257000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 11:26:24+00:00,50000000.0,,,248000000.0,,5940000000.0,,,,4576000000.0,-8973000000.0,4836000000.0,4576000000.0,-8973000000.0,4836000000.0,439000000.0,6621000000.0,659000000.0,659000000.0,-1895000000.0,-2061000000.0,,-210000000.0,-24261000000.0,-147000000.0,-1415000000.0,-420000000.0,,17330000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,Q1TTM,2017-04-01,2018-03-31,,212000000.0,345000000.0,593000000.0,907000000.0,,5667000000.0,,747000000.0,,3512000000.0,-12135000000.0,8267000000.0,3512000000.0,-12135000000.0,8267000000.0,-356000000.0,8053000000.0,2313000000.0,2313000000.0,-2955000000.0,-832000000.0,9000000.0,-777000000.0,-61228000000.0,-620000000.0,-3091000000.0,-1429000000.0,,52668000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2019.0,Q4,2019-10-01,2019-12-31,,58000000.0,510000000.0,1382000000.0,305000000.0,,-1588000000.0,,-2734000000.0,,4174000000.0,-5523000000.0,1053000000.0,4174000000.0,-5523000000.0,1053000000.0,-296000000.0,10985000000.0,564000000.0,564000000.0,1554000000.0,1714000000.0,,-239000000.0,-9197000000.0,-161000000.0,-2588000000.0,-500000000.0,-750000000.0,2281000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 17:13:58+00:00,236000000.0,510000000.0,1382000000.0,1101000000.0,0.0,-214000000.0,0.0,1495000000.0,0.0,-2974000000.0,-2626000000.0,5690000000.0,-2974000000.0,-2626000000.0,5690000000.0,90000000.0,1512000000.0,2242000000.0,2242000000.0,3192000000.0,2325000000.0,0.0,-930000000.0,-46322000000.0,-730000000.0,-2635000000.0,-1666000000.0,-750000000.0,41234000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2019.0,Q3TTM,2018-10-01,2019-09-30,,259000000.0,549000000.0,981000000.0,1044000000.0,,1180000000.0,-113000000.0,5412000000.0,,6598000000.0,-13030000000.0,5751000000.0,6598000000.0,-13030000000.0,5751000000.0,-681000000.0,2689000000.0,2115000000.0,2115000000.0,1154000000.0,1153000000.0,,-911000000.0,-63975000000.0,-742000000.0,811000000.0,-1290000000.0,,50533000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2019.0,Q3,2019-07-01,2019-09-30,,59000000.0,,,281000000.0,,5081000000.0,,1635000000.0,,1180000000.0,-5656000000.0,4717000000.0,1180000000.0,-5656000000.0,4717000000.0,241000000.0,293000000.0,583000000.0,583000000.0,-1309000000.0,-1287000000.0,,-230000000.0,-13874000000.0,-227000000.0,-8000000.0,-510000000.0,,9754000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-25 08:29:56+00:00,178000000.0,,,796000000.0,,1374000000.0,0.0,4229000000.0,0.0,-7148000000.0,2897000000.0,4637000000.0,-7148000000.0,2897000000.0,4637000000.0,386000000.0,-9473000000.0,1678000000.0,1678000000.0,1638000000.0,611000000.0,,-691000000.0,-37125000000.0,-569000000.0,-47000000.0,-1166000000.0,,38953000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2019.0,Q2TTM,2018-07-01,2019-06-30,,247000000.0,549000000.0,981000000.0,1003000000.0,,43000000.0,1150000000.0,3572000000.0,495000000.0,-12908000000.0,5789000000.0,6693000000.0,-12908000000.0,5789000000.0,6693000000.0,-426000000.0,-16069000000.0,2296000000.0,2296000000.0,1851000000.0,3104000000.0,,-890000000.0,-45107000000.0,-666000000.0,-476000000.0,-690000000.0,,49711000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2019.0,Q2,2019-04-01,2019-06-30,,59000000.0,,,271000000.0,,-2270000000.0,,2594000000.0,,11976000000.0,-13118000000.0,499000000.0,11976000000.0,-13118000000.0,499000000.0,-643000000.0,8123000000.0,587000000.0,587000000.0,-210000000.0,1852000000.0,,-227000000.0,-13370000000.0,-171000000.0,1799000000.0,-313000000.0,,633000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-26 09:35:37+00:00,119000000.0,,,515000000.0,,-3707000000.0,,2594000000.0,,-8328000000.0,8553000000.0,-80000000.0,-8328000000.0,8553000000.0,-80000000.0,145000000.0,-9766000000.0,1095000000.0,1095000000.0,2947000000.0,1898000000.0,,-461000000.0,-23251000000.0,-342000000.0,-39000000.0,-656000000.0,,29199000000.0
