company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othercostofrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 15:13:44+00:00,-0.68,-0.68,,163000000.0,-0.68,12000000.0,,-130000000.0,132000000.0,-198000000.0,-223000000.0,25000000.0,-204000000.0,,61000000.0,292000000.0,,,-1000000.0,12000000.0,-154000000.0,,6000000.0,,57000000.0,61000000.0,77000000.0,53000000.0,,376000000.0,-299000000.0,-54000000.0,-353000000.0,138000000.0,300000000.0,300700000.0,300700000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q2YTD,2016-01-01,2016-06-30,,-0.74,-0.74,,315000000.0,-0.74,21000000.0,,-95000000.0,171000000.0,-210000000.0,-223000000.0,13000000.0,-221000000.0,,119000000.0,450000000.0,,,1000000.0,-175000000.0,-96000000.0,,11000000.0,,112000000.0,119000000.0,235000000.0,110000000.0,,444000000.0,-209000000.0,-109000000.0,-318000000.0,354000000.0,300000000.0,300700000.0,300700000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q2TTM,2015-07-01,2016-06-30,,-8.35,-8.35,,603000000.0,-8.34,93000000.0,-349000000.0,-101000000.0,327000000.0,-1974000000.0,-302000000.0,-1672000000.0,-1985000000.0,,228000000.0,853000000.0,,,-1000000.0,71000000.0,293000000.0,,11000000.0,23000000.0,253000000.0,228000000.0,918000000.0,232000000.0,-67000000.0,1021000000.0,-103000000.0,-300000000.0,-403000000.0,1146000000.0,300000000.0,300700000.0,300700000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:08:51+00:00,-0.06,-0.06,,152000000.0,-0.06,9000000.0,,35000000.0,39000000.0,-12000000.0,0.0,-12000000.0,-17000000.0,,58000000.0,158000000.0,,,2000000.0,-187000000.0,58000000.0,,5000000.0,,55000000.0,58000000.0,158000000.0,57000000.0,,68000000.0,90000000.0,-55000000.0,35000000.0,216000000.0,283300000.0,276100000.0,276100000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q1TTM,2015-04-01,2016-03-31,,-7.81,-7.81,,563000000.0,-7.8,87000000.0,-349000000.0,30000000.0,253000000.0,-1806000000.0,-56000000.0,-1750000000.0,-1811000000.0,,215000000.0,786000000.0,,,1000000.0,-133000000.0,376000000.0,,5000000.0,23000000.0,252000000.0,215000000.0,947000000.0,211000000.0,-67000000.0,696000000.0,251000000.0,-277000000.0,-26000000.0,1162000000.0,283300000.0,276100000.0,276100000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 15:35:06+00:00,0.18,0.18,,141000000.0,0.17,16000000.0,,-298000000.0,27000000.0,76000000.0,327000000.0,-251000000.0,72000000.0,,47000000.0,234000000.0,,,0.0,,116000000.0,-7000000.0,4000000.0,,51000000.0,47000000.0,303000000.0,46000000.0,,228000000.0,75000000.0,-46000000.0,29000000.0,350000000.0,400000000.0,397800000.0,423200000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.41,0.41,,254000000.0,0.39,52000000.0,,-265000000.0,45000000.0,168000000.0,422000000.0,-254000000.0,160000000.0,,88000000.0,426000000.0,,,2000000.0,,319000000.0,-38000000.0,8000000.0,,96000000.0,88000000.0,657000000.0,93000000.0,,409000000.0,248000000.0,-91000000.0,157000000.0,745000000.0,400000000.0,397800000.0,423200000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 16:05:49+00:00,0.23,0.23,,113000000.0,0.22,36000000.0,,33000000.0,18000000.0,92000000.0,95000000.0,-3000000.0,88000000.0,,41000000.0,192000000.0,,,2000000.0,,203000000.0,-31000000.0,4000000.0,,45000000.0,41000000.0,354000000.0,47000000.0,,181000000.0,173000000.0,-45000000.0,128000000.0,395000000.0,382600000.0,386300000.0,410400000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 17:34:57+00:00,0.35,0.35,,777000000.0,0.35,75000000.0,,74000000.0,157000000.0,151000000.0,242000000.0,-91000000.0,151000000.0,,561000000.0,2229000000.0,,,2000000.0,,81000000.0,-3000000.0,,0.0,189000000.0,561000000.0,1749000000.0,234000000.0,-6000000.0,1195000000.0,554000000.0,-238000000.0,316000000.0,2310000000.0,431400000.0,408400000.0,411700000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 13:48:51+00:00,-0.21,-0.21,,197000000.0,-0.21,17000000.0,,-33000000.0,,-81000000.0,-79000000.0,-2000000.0,-85000000.0,,133000000.0,584000000.0,,41000000.0,1000000.0,,-154000000.0,,4000000.0,,45000000.0,174000000.0,256000000.0,110000000.0,0.0,259000000.0,-3000000.0,-109000000.0,-112000000.0,430000000.0,404800000.0,400000000.0,400000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 13:26:27+00:00,0.29,0.29,,241000000.0,0.29,22000000.0,,39000000.0,,121000000.0,122000000.0,-1000000.0,121000000.0,,181000000.0,619000000.0,,46000000.0,4000000.0,,175000000.0,,0.0,,63000000.0,227000000.0,567000000.0,85000000.0,0.0,326000000.0,242000000.0,-81000000.0,161000000.0,794000000.0,417200000.0,420800000.0,421800000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.9,0.9,,681000000.0,0.9,70000000.0,,109000000.0,,378000000.0,379000000.0,-1000000.0,378000000.0,,533000000.0,1801000000.0,,128000000.0,5000000.0,-1000000.0,46000000.0,,,,163000000.0,661000000.0,1186000000.0,166000000.0,375000000.0,913000000.0,274000000.0,214000000.0,488000000.0,1847000000.0,417200000.0,420800000.0,421800000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q2,2019-04-01,2019-06-30,2020-07-30 19:41:40+00:00,0.72,0.72,,221000000.0,0.72,24000000.0,0.0,84000000.0,,305000000.0,305000000.0,0.0,305000000.0,0.0,175000000.0,616000000.0,,43000000.0,1000000.0,-1000000.0,78000000.0,,,0.0,51000000.0,218000000.0,476000000.0,40000000.0,247000000.0,295000000.0,181000000.0,208000000.0,389000000.0,694000000.0,423600000.0,422500000.0,423500000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.61,0.61,,440000000.0,0.61,48000000.0,,70000000.0,,257000000.0,257000000.0,,257000000.0,,352000000.0,1182000000.0,,82000000.0,1000000.0,-1000000.0,-129000000.0,,,,100000000.0,434000000.0,619000000.0,81000000.0,375000000.0,587000000.0,32000000.0,295000000.0,327000000.0,1053000000.0,423600000.0,422500000.0,423500000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 14:44:10+00:00,-0.11,-0.11,,219000000.0,-0.11,24000000.0,0.0,-14000000.0,,-48000000.0,-48000000.0,0.0,-48000000.0,0.0,177000000.0,566000000.0,,39000000.0,0.0,0.0,-207000000.0,,,0.0,49000000.0,216000000.0,143000000.0,41000000.0,128000000.0,292000000.0,-149000000.0,87000000.0,-62000000.0,359000000.0,421000000.0,421000000.0,421000000.0
