company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 15:35:06+00:00,-798000000.0,,318000000.0,,-68000000.0,671000000.0,85000000.0,,678000000.0,-1305000000.0,142000000.0,678000000.0,-1305000000.0,142000000.0,-485000000.0,168000000.0,168000000.0,-276000000.0,-10000000.0,,,-7000000.0,-3000000.0,-542000000.0,-61000000.0,,,,38000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q2TTM,2016-07-01,2017-06-30,,-798000000.0,36000000.0,625000000.0,,-279000000.0,671000000.0,85000000.0,,498000000.0,-1838000000.0,321000000.0,498000000.0,-1838000000.0,321000000.0,-1019000000.0,-223000000.0,-223000000.0,162000000.0,-12000000.0,4000000.0,,-14000000.0,-241000000.0,-829000000.0,-222000000.0,,-10000000.0,,26000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q2,2017-04-01,2017-06-30,,4000000.0,,171000000.0,,-49000000.0,,85000000.0,,21000000.0,-274000000.0,120000000.0,21000000.0,-274000000.0,120000000.0,-133000000.0,76000000.0,76000000.0,-78000000.0,,,,-3000000.0,-3000000.0,-305000000.0,-61000000.0,,,,30000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 16:05:49+00:00,-802000000.0,,147000000.0,,-19000000.0,671000000.0,0.0,,657000000.0,-1031000000.0,22000000.0,657000000.0,-1031000000.0,22000000.0,-352000000.0,92000000.0,92000000.0,-198000000.0,-10000000.0,,,-4000000.0,0.0,-237000000.0,0.0,,,,8000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q1TTM,2016-04-01,2017-03-31,,-802000000.0,36000000.0,617000000.0,,-341000000.0,1210000000.0,3000000.0,,678000000.0,-815000000.0,271000000.0,678000000.0,-815000000.0,271000000.0,134000000.0,-497000000.0,-497000000.0,456000000.0,-13000000.0,1000000.0,,-17000000.0,-238000000.0,-630000000.0,-495000000.0,,-10000000.0,,854000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 17:34:57+00:00,-1476000000.0,34000000.0,785000000.0,,-64000000.0,10000000.0,1964000000.0,,-170000000.0,-896000000.0,883000000.0,-170000000.0,-896000000.0,883000000.0,-183000000.0,151000000.0,151000000.0,-23000000.0,-14000000.0,0.0,,-11000000.0,-102000000.0,,-2119000000.0,,0.0,0.0,682000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q4,2018-10-01,2018-12-31,,-1476000000.0,34000000.0,226000000.0,,84000000.0,1000000.0,715000000.0,,230000000.0,-493000000.0,231000000.0,230000000.0,-493000000.0,231000000.0,-32000000.0,354000000.0,354000000.0,-467000000.0,-1000000.0,,,,-30000000.0,1013000000.0,-485000000.0,,,,
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 13:26:27+00:00,,,559000000.0,,-148000000.0,9000000.0,1249000000.0,,-400000000.0,-403000000.0,652000000.0,-400000000.0,-403000000.0,652000000.0,-151000000.0,-203000000.0,-203000000.0,444000000.0,-13000000.0,0.0,,-11000000.0,-72000000.0,-1013000000.0,-1634000000.0,0.0,,0.0,682000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q3TTM,2017-10-01,2018-09-30,,-1162000000.0,32000000.0,745000000.0,,-223000000.0,10000000.0,1439000000.0,,-690000000.0,-213000000.0,931000000.0,-690000000.0,-213000000.0,931000000.0,28000000.0,-241000000.0,-241000000.0,618000000.0,-14000000.0,339000000.0,,-15000000.0,-73000000.0,-158000000.0,-2110000000.0,,,,841000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q3,2018-07-01,2018-09-30,,,,194000000.0,,-40000000.0,4000000.0,451000000.0,,116000000.0,-406000000.0,224000000.0,116000000.0,-406000000.0,224000000.0,-66000000.0,-7000000.0,-7000000.0,77000000.0,-1000000.0,,,-3000000.0,-49000000.0,-353000000.0,-335000000.0,,,,-4000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-06 13:48:51+00:00,,,365000000.0,,-108000000.0,5000000.0,798000000.0,,-516000000.0,3000000.0,428000000.0,-516000000.0,3000000.0,428000000.0,-85000000.0,-196000000.0,-196000000.0,367000000.0,-12000000.0,,,-8000000.0,-23000000.0,-660000000.0,-1299000000.0,,,0.0,686000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q2TTM,2017-07-01,2018-06-30,,-1162000000.0,32000000.0,720000000.0,,-228000000.0,6000000.0,1522000000.0,,-570000000.0,-128000000.0,793000000.0,-570000000.0,-128000000.0,793000000.0,95000000.0,-380000000.0,-380000000.0,649000000.0,-14000000.0,339000000.0,,-16000000.0,-28000000.0,-118000000.0,-2068000000.0,,,,841000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q2,2018-04-01,2018-06-30,,,,197000000.0,,-7000000.0,4000000.0,660000000.0,,-502000000.0,-359000000.0,283000000.0,-502000000.0,-359000000.0,283000000.0,-578000000.0,-81000000.0,-81000000.0,174000000.0,-1000000.0,,,-4000000.0,-7000000.0,-339000000.0,-1161000000.0,,,,-13000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:10:51+00:00,,,168000000.0,,-101000000.0,1000000.0,138000000.0,,-14000000.0,362000000.0,145000000.0,-14000000.0,362000000.0,145000000.0,493000000.0,-115000000.0,-115000000.0,193000000.0,-11000000.0,,,-4000000.0,-16000000.0,-321000000.0,-138000000.0,,,0.0,699000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q1TTM,2017-04-01,2018-03-31,,-1158000000.0,32000000.0,694000000.0,,-270000000.0,2000000.0,947000000.0,,-47000000.0,-43000000.0,630000000.0,-47000000.0,-43000000.0,630000000.0,540000000.0,-223000000.0,-223000000.0,397000000.0,-13000000.0,339000000.0,,-15000000.0,-24000000.0,-84000000.0,-968000000.0,,,,884000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 17:34:57+00:00,-1362000000.0,37000000.0,928000000.0,,122000000.0,2000000.0,2134000000.0,,-422000000.0,-773000000.0,1261000000.0,-422000000.0,-773000000.0,1257000000.0,62000000.0,256000000.0,256000000.0,-82000000.0,-16000000.0,1000000.0,,0.0,-18000000.0,,-2484000000.0,,-58000000.0,14000000.0,592000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 13:26:27+00:00,,,681000000.0,,128000000.0,1000000.0,1880000000.0,,-385000000.0,-507000000.0,906000000.0,-385000000.0,-507000000.0,906000000.0,14000000.0,378000000.0,378000000.0,-281000000.0,-16000000.0,1000000.0,,0.0,-18000000.0,-1090000000.0,-2207000000.0,-43000000.0,,11000000.0,589000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q3TTM,2018-10-01,2019-09-30,,-1476000000.0,34000000.0,907000000.0,,212000000.0,2000000.0,2595000000.0,,-155000000.0,-1000000000.0,1137000000.0,-155000000.0,-1000000000.0,1137000000.0,-18000000.0,732000000.0,732000000.0,-748000000.0,-17000000.0,1000000.0,,,-48000000.0,-77000000.0,-2692000000.0,-43000000.0,,11000000.0,589000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q3,2019-07-01,2019-09-30,,,,241000000.0,,4000000.0,,864000000.0,,-55000000.0,-312000000.0,272000000.0,-55000000.0,-312000000.0,272000000.0,-95000000.0,121000000.0,121000000.0,-94000000.0,-1000000.0,1000000.0,,,,-316000000.0,-875000000.0,-43000000.0,,4000000.0,-1000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q2YTD,2019-01-01,2019-06-30,2020-07-30 19:41:40+00:00,0.0,,440000000.0,,124000000.0,1000000.0,1016000000.0,,-330000000.0,-195000000.0,634000000.0,-330000000.0,-195000000.0,634000000.0,109000000.0,257000000.0,257000000.0,-187000000.0,-15000000.0,,,,-18000000.0,-774000000.0,-1332000000.0,0.0,,7000000.0,590000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q2TTM,2018-07-01,2019-06-30,,-1476000000.0,34000000.0,860000000.0,,168000000.0,6000000.0,2182000000.0,,16000000.0,-1094000000.0,1089000000.0,16000000.0,-1094000000.0,1089000000.0,11000000.0,604000000.0,604000000.0,-577000000.0,-17000000.0,,,-3000000.0,-97000000.0,-114000000.0,-2152000000.0,,,7000000.0,586000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q2,2019-04-01,2019-06-30,,,,221000000.0,,141000000.0,,406000000.0,,-301000000.0,42000000.0,362000000.0,-301000000.0,42000000.0,362000000.0,103000000.0,305000000.0,305000000.0,-305000000.0,,,,,,-323000000.0,-707000000.0,,,3000000.0,362000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 14:44:10+00:00,0.0,,219000000.0,,-17000000.0,1000000.0,610000000.0,,-29000000.0,-237000000.0,272000000.0,-29000000.0,-237000000.0,272000000.0,6000000.0,-48000000.0,-48000000.0,118000000.0,-15000000.0,,,,-18000000.0,-451000000.0,-625000000.0,0.0,,4000000.0,228000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q1TTM,2018-04-01,2019-03-31,,-1476000000.0,34000000.0,836000000.0,,20000000.0,10000000.0,2436000000.0,,-185000000.0,-1495000000.0,1010000000.0,-185000000.0,-1495000000.0,1010000000.0,-670000000.0,218000000.0,218000000.0,-98000000.0,-18000000.0,,,-7000000.0,-104000000.0,-130000000.0,-2606000000.0,,,4000000.0,211000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2020.0,Q2TTM,2019-07-01,2020-06-30,,-2277000000.0,37000000.0,976000000.0,,-91000000.0,26000000.0,3361000000.0,,1248000000.0,-2101000000.0,1159000000.0,1248000000.0,-2101000000.0,1155000000.0,302000000.0,-795000000.0,-795000000.0,1032000000.0,-9000000.0,1000000.0,,,,155000000.0,-2028000000.0,-44000000.0,-58000000.0,14000000.0,6000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2020.0,Q2,2020-04-01,2020-06-30,,,,229000000.0,,-182000000.0,6000000.0,936000000.0,,368000000.0,-298000000.0,276000000.0,368000000.0,-298000000.0,276000000.0,346000000.0,-408000000.0,-408000000.0,637000000.0,,,,,,-305000000.0,-574000000.0,,,3000000.0,4000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2020.0,Q2YTD,2020-01-01,2020-06-30,2020-07-30 19:41:40+00:00,-915000000.0,,488000000.0,,-89000000.0,25000000.0,2243000000.0,,1340000000.0,-1523000000.0,532000000.0,1340000000.0,-1523000000.0,532000000.0,349000000.0,-794000000.0,-794000000.0,927000000.0,-8000000.0,,,,0.0,-619000000.0,-876000000.0,-44000000.0,,7000000.0,4000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2020.0,Q1TTM,2019-04-01,2020-03-31,,-2277000000.0,37000000.0,968000000.0,,232000000.0,20000000.0,2831000000.0,,579000000.0,-1761000000.0,1245000000.0,579000000.0,-1761000000.0,1241000000.0,59000000.0,-82000000.0,-82000000.0,90000000.0,-9000000.0,1000000.0,,,,137000000.0,-2161000000.0,-44000000.0,-58000000.0,14000000.0,364000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 14:44:10+00:00,-915000000.0,,259000000.0,,93000000.0,19000000.0,1307000000.0,,972000000.0,-1225000000.0,256000000.0,972000000.0,-1225000000.0,256000000.0,3000000.0,-386000000.0,-386000000.0,290000000.0,-8000000.0,,,,0.0,-314000000.0,-302000000.0,-44000000.0,,4000000.0,0.0
