company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,FY,,2015-12-31,2017-02-23 16:18:41+00:00,278000000.0,300000000.0,302000000.0,,,99000000.0,38000000.0,0.0,6167000000.0,,,,3189000000.0,,46000000.0,,,465000000.0,331000000.0,13000000.0,178000000.0,140000000.0,6606000000.0,239000000.0,894000000.0,133000000.0,,-2971000000.0,,8393000000.0,3196000000.0,893000000.0,733000000.0,3535000000.0,3535000000.0,4858000000.0,8393000000.0,7500000000.0,4125000000.0,339000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q3,,2015-09-30,2015-11-05 15:07:02+00:00,413000000.0,298000000.0,283000000.0,5567000000.0,0.0,230000000.0,99000000.0,,6170000000.0,,65000000.0,15382000000.0,3400000000.0,,71000000.0,9815000000.0,0.0,1255000000.0,399000000.0,11000000.0,70000000.0,,155000000.0,178000000.0,,,,-1437000000.0,,10907000000.0,4733000000.0,937000000.0,772000000.0,5072000000.0,5072000000.0,5835000000.0,10907000000.0,155000000.0,5063000000.0,339000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q2,,2015-06-30,2015-08-06 15:55:08+00:00,339000000.0,280000000.0,169000000.0,5340000000.0,0.0,208000000.0,317000000.0,0.0,5574000000.0,,149000000.0,12158000000.0,2000000000.0,,48000000.0,6818000000.0,0.0,611000000.0,295000000.0,73000000.0,127000000.0,,77000000.0,46000000.0,,,,-1207000000.0,,7962000000.0,4367000000.0,1067000000.0,730000000.0,4367000000.0,4367000000.0,3595000000.0,7962000000.0,77000000.0,2865000000.0,0.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q1,,2015-03-31,2015-05-06 16:12:46+00:00,464000000.0,347000000.0,139000000.0,5130000000.0,0.0,203000000.0,82000000.0,0.0,5566000000.0,,164000000.0,12041000000.0,2000000000.0,,49000000.0,6911000000.0,0.0,614000000.0,477000000.0,69000000.0,132000000.0,,105000000.0,61000000.0,,,,-1177000000.0,,8103000000.0,4389000000.0,1087000000.0,836000000.0,4389000000.0,4389000000.0,3714000000.0,8103000000.0,105000000.0,2878000000.0,0.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,FY,,2016-12-31,2018-02-22 17:19:35+00:00,222000000.0,168000000.0,301000000.0,,,38000000.0,496000000.0,0.0,6806000000.0,,,,2575000000.0,0.0,32000000.0,,,251000000.0,46000000.0,152000000.0,12000000.0,2000000.0,6193000000.0,195000000.0,317000000.0,62000000.0,,-3572000000.0,,7264000000.0,3234000000.0,754000000.0,677000000.0,3466000000.0,3466000000.0,3798000000.0,7264000000.0,6510000000.0,3121000000.0,232000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q3,,2016-09-30,2016-11-03 14:43:04+00:00,185000000.0,147000000.0,259000000.0,2314000000.0,,105000000.0,623000000.0,,6802000000.0,,,8796000000.0,2574000000.0,,33000000.0,6482000000.0,,323000000.0,99000000.0,53000000.0,7000000.0,2000000.0,55000000.0,186000000.0,0.0,0.0,,-3400000000.0,125000000.0,7446000000.0,3402000000.0,909000000.0,624000000.0,3634000000.0,3634000000.0,3812000000.0,7446000000.0,55000000.0,3188000000.0,232000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q2,,2016-06-30,2016-08-04 15:43:46+00:00,226000000.0,192000000.0,264000000.0,2184000000.0,,101000000.0,1031000000.0,,6700000000.0,,,8602000000.0,2572000000.0,,37000000.0,6418000000.0,,390000000.0,127000000.0,45000000.0,8000000.0,2000000.0,49000000.0,244000000.0,0.0,0.0,,-3181000000.0,160000000.0,7862000000.0,3519000000.0,1395000000.0,697000000.0,3858000000.0,3858000000.0,4004000000.0,7862000000.0,49000000.0,3307000000.0,339000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q1,,2016-03-31,2016-05-05 13:54:19+00:00,220000000.0,190000000.0,223000000.0,2047000000.0,,100000000.0,11000000.0,,6159000000.0,,,8551000000.0,2746000000.0,,42000000.0,6504000000.0,,505000000.0,264000000.0,7000000.0,1056000000.0,275000000.0,73000000.0,245000000.0,,,,-2983000000.0,304000000.0,8140000000.0,3176000000.0,1563000000.0,1029000000.0,3515000000.0,3515000000.0,4625000000.0,8140000000.0,73000000.0,3596000000.0,339000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,FY,,2017-12-31,2019-02-21 15:23:40+00:00,446000000.0,307000000.0,209000000.0,,,,189000000.0,0.0,7483000000.0,,,,2575000000.0,70000000.0,30000000.0,,,117000000.0,64000000.0,171000000.0,811000000.0,20000000.0,6736000000.0,542000000.0,,,,-3588000000.0,,8207000000.0,3895000000.0,1401000000.0,846000000.0,4127000000.0,4127000000.0,4080000000.0,8207000000.0,6806000000.0,3234000000.0,232000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q3,,2017-09-30,2017-11-02 16:58:41+00:00,369000000.0,268000000.0,150000000.0,2291000000.0,,37000000.0,10000000.0,,7480000000.0,,,9675000000.0,2859000000.0,,42000000.0,7384000000.0,,276000000.0,91000000.0,56000000.0,237000000.0,62000000.0,63000000.0,124000000.0,0.0,0.0,,-3550000000.0,,8095000000.0,3930000000.0,648000000.0,637000000.0,4162000000.0,4162000000.0,3933000000.0,8095000000.0,63000000.0,3296000000.0,232000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q2,,2017-06-30,2017-08-03 15:13:44+00:00,348000000.0,205000000.0,244000000.0,2759000000.0,,98000000.0,8000000.0,,7476000000.0,,,10244000000.0,2601000000.0,,41000000.0,7485000000.0,,226000000.0,139000000.0,27000000.0,,,84000000.0,114000000.0,,,,-3404000000.0,,7962000000.0,4072000000.0,393000000.0,619000000.0,4304000000.0,4304000000.0,3658000000.0,7962000000.0,84000000.0,3039000000.0,232000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q1,,2017-03-31,2017-05-04 16:08:51+00:00,294000000.0,170000000.0,217000000.0,2581000000.0,,101000000.0,142000000.0,,7470000000.0,,,9976000000.0,2575000000.0,,35000000.0,7395000000.0,,281000000.0,81000000.0,77000000.0,0.0,0.0,87000000.0,143000000.0,,,,-3480000000.0,,7910000000.0,3990000000.0,428000000.0,588000000.0,4222000000.0,4222000000.0,3688000000.0,7910000000.0,87000000.0,3100000000.0,232000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,FY,,2018-12-31,2020-02-27 17:34:57+00:00,514000000.0,405000000.0,178000000.0,,,,3000000.0,0.0,7738000000.0,,,,2485000000.0,167000000.0,48000000.0,7266000000.0,,201000000.0,204000000.0,23000000.0,79000000.0,,31000000.0,501000000.0,,,,-3437000000.0,,8203000000.0,4301000000.0,739000000.0,715000000.0,4301000000.0,4301000000.0,3902000000.0,8203000000.0,198000000.0,3187000000.0,0.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q3,,2018-09-30,2018-11-01 15:39:16+00:00,607000000.0,368000000.0,155000000.0,2511000000.0,,,36000000.0,,7730000000.0,,,9663000000.0,2243000000.0,139000000.0,49000000.0,7152000000.0,,33000000.0,125000000.0,369000000.0,0.0,0.0,49000000.0,572000000.0,,,,-3791000000.0,,7918000000.0,3939000000.0,578000000.0,1131000000.0,3939000000.0,3939000000.0,3979000000.0,7918000000.0,188000000.0,2848000000.0,0.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q2,,2018-06-30,2018-08-02 15:35:06+00:00,563000000.0,323000000.0,148000000.0,2340000000.0,,48000000.0,103000000.0,,7487000000.0,,,9314000000.0,2154000000.0,92000000.0,40000000.0,6974000000.0,,42000000.0,162000000.0,363000000.0,0.0,0.0,76000000.0,517000000.0,,,,-3784000000.0,,7770000000.0,3703000000.0,628000000.0,1074000000.0,3935000000.0,3935000000.0,3835000000.0,7770000000.0,168000000.0,2761000000.0,232000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2018.0,Q1,,2018-03-31,2018-05-03 16:05:49+00:00,522000000.0,337000000.0,161000000.0,2148000000.0,,33000000.0,681000000.0,,7477000000.0,,,8964000000.0,2576000000.0,85000000.0,31000000.0,6816000000.0,,74000000.0,112000000.0,242000000.0,0.0,0.0,65000000.0,513000000.0,,,,-3703000000.0,,8127000000.0,3774000000.0,1161000000.0,925000000.0,4006000000.0,4006000000.0,4121000000.0,8127000000.0,150000000.0,3196000000.0,232000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,FY,,2019-12-31,2020-07-30 19:41:40+00:00,556000000.0,450000000.0,251000000.0,3654000000.0,,,60000000.0,,7696000000.0,,,11244000000.0,2202000000.0,48000000.0,41000000.0,7590000000.0,,290000000.0,96000000.0,91000000.0,,,128000000.0,508000000.0,,,0.0,-3181000000.0,0.0,8413000000.0,4515000000.0,647000000.0,898000000.0,4515000000.0,4515000000.0,3898000000.0,8413000000.0,176000000.0,3000000000.0,0.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q3,,2019-09-30,2019-10-31 13:26:27+00:00,686000000.0,553000000.0,209000000.0,3411000000.0,,,13000000.0,,7702000000.0,,,10985000000.0,2201000000.0,51000000.0,46000000.0,7574000000.0,,307000000.0,204000000.0,35000000.0,0.0,,179000000.0,539000000.0,,,,-3059000000.0,,8620000000.0,4643000000.0,816000000.0,930000000.0,4643000000.0,4643000000.0,3977000000.0,8620000000.0,230000000.0,3047000000.0,0.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q2,,2019-06-30,2019-08-06 13:48:51+00:00,721000000.0,505000000.0,225000000.0,3158000000.0,,,109000000.0,,7741000000.0,,,10713000000.0,2157000000.0,55000000.0,45000000.0,7555000000.0,,270000000.0,115000000.0,80000000.0,0.0,,169000000.0,539000000.0,,,,-3180000000.0,,8553000000.0,4561000000.0,774000000.0,1026000000.0,4561000000.0,4561000000.0,3992000000.0,8553000000.0,224000000.0,2966000000.0,0.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2019.0,Q1,,2019-03-31,2019-05-02 16:10:51+00:00,683000000.0,538000000.0,190000000.0,2917000000.0,,,6000000.0,,7733000000.0,,,10370000000.0,2470000000.0,168000000.0,52000000.0,7453000000.0,,188000000.0,107000000.0,137000000.0,0.0,,147000000.0,555000000.0,,,,-3485000000.0,,8471000000.0,4248000000.0,703000000.0,1010000000.0,4248000000.0,4248000000.0,4223000000.0,8471000000.0,315000000.0,3213000000.0,0.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2020.0,Q2,,2020-06-30,2020-07-30 19:41:40+00:00,412000000.0,424000000.0,239000000.0,1840000000.0,,,407000000.0,,8659000000.0,,,10261000000.0,3210000000.0,41000000.0,27000000.0,8421000000.0,,137000000.0,387000000.0,90000000.0,,,151000000.0,709000000.0,,,11000000.0,-3978000000.0,369000000.0,9858000000.0,4681000000.0,1245000000.0,1110000000.0,4681000000.0,4681000000.0,5166000000.0,9858000000.0,192000000.0,4056000000.0,0.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2020.0,Q1,,2020-03-31,2020-05-07 14:44:10+00:00,618000000.0,447000000.0,220000000.0,1588000000.0,,,61000000.0,,8649000000.0,,,10064000000.0,3200000000.0,45000000.0,30000000.0,8476000000.0,,243000000.0,907000000.0,24000000.0,,,130000000.0,700000000.0,,,11000000.0,-3569000000.0,,10096000000.0,5080000000.0,1445000000.0,862000000.0,5080000000.0,5080000000.0,5005000000.0,10096000000.0,175000000.0,4143000000.0,0.0
