company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,investmentbankingincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,provisionforcreditlosses,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
SL Green Realty Corp,SLG,,1040971,2018.0,Q3YTD,2018-01-01,2018-09-30,,16796000.0,3.34,5.65,,345351000.0,5.65,,238103000.0,,558898000.0,540465000.0,,509711000.0,25227000.0,,43815000.0,,18433000.0,5272000.0,326021000.0,,1211244000.0,891674000.0,63820000.0,,18688000.0,1087000.0,,1297636000.0,1513167000.0,214444000.0,1513167000.0,85600000.0,85566000.0,180856000.0
SL Green Realty Corp,SLG,,1040971,2018.0,Q3TTM,2017-10-01,2018-09-30,,21093000.0,2.75,5.93,-1.55,429755000.0,5.93,,283233000.0,,597233000.0,519663000.0,,537693000.0,31843000.0,-257045000.0,52123000.0,3262000.0,77570000.0,5272000.0,254723000.0,257045000.0,1518114000.0,558364000.0,73162000.0,293364000.0,22425000.0,1087000.0,257045000.0,1354699000.0,1877771000.0,264940000.0,1620726000.0,85600000.0,85566000.0,180856000.0
SL Green Realty Corp,SLG,,1040971,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 20:45:09+00:00,7092000.0,1.19,2.38,,135828000.0,2.38,,98546000.0,,231798000.0,261378000.0,,212698000.0,11626000.0,,17692000.0,,-29580000.0,,175752000.0,,476842000.0,355994000.0,26844000.0,,7474000.0,,,516606000.0,602232000.0,85626000.0,602232000.0,178700000.0,179058000.0,184166000.0
SL Green Realty Corp,SLG,,1040971,2018.0,Q2YTD,2018-01-01,2018-06-30,,14166000.0,2.31,4.62,,274604000.0,4.62,,189126000.0,,459444000.0,441982000.0,,421502000.0,17720000.0,,34308000.0,,17462000.0,5272000.0,269530000.0,,960378000.0,710092000.0,56118000.0,,14950000.0,,,1033170000.0,1205622000.0,172452000.0,1205622000.0,178700000.0,179058000.0,184166000.0
SL Green Realty Corp,SLG,,1040971,2018.0,Q2TTM,2017-07-01,2018-06-30,,22471000.0,2.12,5.3,-1.55,450736000.0,5.3,,282076000.0,,543574000.0,462897000.0,,488353000.0,27524000.0,-257045000.0,50923000.0,3262000.0,80677000.0,5272000.0,199262000.0,257045000.0,1586762000.0,606652000.0,72726000.0,293364000.0,22425000.0,,257045000.0,1424146000.0,1944826000.0,263635000.0,1687781000.0,178700000.0,179058000.0,184166000.0
SL Green Realty Corp,SLG,,1040971,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 16:55:05+00:00,7074000.0,1.12,2.24,0.8125,138776000.0,2.24,,90580000.0,,227646000.0,180604000.0,,208804000.0,6094000.0,,16616000.0,,47042000.0,5272000.0,93778000.0,,483536000.0,354098000.0,29274000.0,,7476000.0,,,516564000.0,603390000.0,86826000.0,603390000.0,186400000.0,185723000.0,285768000.0
SL Green Realty Corp,SLG,,1040971,2018.0,Q1TTM,2017-04-01,2018-03-31,,18811000.0,1.01,3.0,-0.78,447962000.0,3.0,,244152000.0,,327791000.0,214122000.0,,283877000.0,19954000.0,-257045000.0,41539000.0,3262000.0,113669000.0,5272000.0,3712000.0,257045000.0,1431947000.0,471613000.0,61383000.0,293364000.0,18688000.0,,257045000.0,1273289000.0,1740744000.0,210410000.0,1483699000.0,186400000.0,185723000.0,285768000.0
SL Green Realty Corp,SLG,,1040971,2019.0,Q4,2019-10-01,2019-12-31,,375000.0,-2.86,-1.7,,-5371000.0,-1.7,2492000.0,-9195000.0,,-149486000.0,-164428000.0,,-151981000.0,2495000.0,-190521000.0,16592000.0,,14942000.0,,-146072000.0,190521000.0,5493000.0,-425871000.0,-1240000.0,234676000.0,,,190521000.0,-179599000.0,-4942000.0,-15864000.0,-195463000.0,,167741000.0,86562000.0
SL Green Realty Corp,SLG,,1040971,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 17:11:36+00:00,11653000.0,,3.1,3.4,272358000.0,3.1,,195590000.0,,291487000.0,308236000.0,,255484000.0,21053000.0,-190521000.0,33188000.0,0.0,-16749000.0,,104005000.0,190521000.0,983557000.0,292368000.0,59848000.0,234676000.0,14950000.0,0.0,190521000.0,844243000.0,1238995000.0,204231000.0,1048474000.0,,167741000.0,86562000.0
SL Green Realty Corp,SLG,,1040971,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 21:50:53+00:00,3112000.0,0.4,0.4,,70464000.0,0.4,-3541000.0,51518000.0,,40722000.0,58881000.0,,33157000.0,3827000.0,,,,-18159000.0,,-3248000.0,,248028000.0,181470000.0,14088000.0,,3738000.0,0.0,,255046000.0,313634000.0,58588000.0,313634000.0,82900000.0,82292000.0,86714000.0
SL Green Realty Corp,SLG,,1040971,2019.0,Q3YTD,2019-01-01,2019-09-30,,11278000.0,2.86,4.8,,277729000.0,4.8,-2492000.0,204785000.0,,440973000.0,472664000.0,,407465000.0,18558000.0,,16596000.0,,-31691000.0,,250077000.0,,978064000.0,718239000.0,61088000.0,,14950000.0,,,1023842000.0,1243937000.0,220095000.0,1243937000.0,82900000.0,82292000.0,86714000.0
SL Green Realty Corp,SLG,,1040971,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 20:45:09+00:00,5424000.0,1.94,3.88,,138922000.0,3.88,,103236000.0,,347482000.0,347482000.0,,330516000.0,9492000.0,,16596000.0,,0.0,,238200000.0,,489918000.0,355824000.0,32894000.0,,7474000.0,,,516766000.0,626048000.0,109282000.0,626048000.0,170400000.0,170202000.0,174796000.0
SL Green Realty Corp,SLG,,1040971,2019.0,Q2YTD,2019-01-01,2019-06-30,,8166000.0,2.46,4.4,,207265000.0,4.4,1049000.0,153267000.0,,400251000.0,413783000.0,,374308000.0,14731000.0,,16596000.0,,-13532000.0,,253325000.0,,730036000.0,536769000.0,47000000.0,,11212000.0,,,768796000.0,930303000.0,161507000.0,930303000.0,170400000.0,170202000.0,174796000.0
SL Green Realty Corp,SLG,,1040971,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 16:47:07+00:00,2742000.0,0.52,0.52,0.85,68343000.0,0.52,1049000.0,50031000.0,,52769000.0,66301000.0,,43792000.0,5239000.0,,,,-13532000.0,,15125000.0,,240118000.0,180945000.0,14106000.0,,3738000.0,0.0,,252030000.0,304255000.0,52225000.0,304255000.0,84200000.0,83313000.0,87810000.0
SL Green Realty Corp,SLG,,1040971,2020.0,Q1TTM,2019-04-01,2020-03-31,,11411000.0,0.95,4.05,,272294000.0,4.05,-73685000.0,184092000.0,,365832000.0,703533000.0,,326493000.0,24389000.0,-190521000.0,33188000.0,,-337701000.0,,88880000.0,190521000.0,1280373000.0,269040000.0,98881000.0,234676000.0,14950000.0,11248000.0,190521000.0,820609000.0,1563346000.0,540968000.0,1372825000.0,78100000.0,77864000.0,82567000.0
SL Green Realty Corp,SLG,,1040971,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 16:47:07+00:00,2500000.0,1.47,1.47,0.295,68279000.0,1.47,-72636000.0,38533000.0,,127114000.0,461598000.0,,114801000.0,8575000.0,,,,-334484000.0,,0.0,,536934000.0,157617000.0,53139000.0,,3738000.0,11248000.0,,228396000.0,628606000.0,388962000.0,628606000.0,78100000.0,77864000.0,82567000.0
