company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 16:32:47+00:00,31700000.0,3.08,3.08,0.74,3.03,3200000.0,159500000.0,472700000.0,475300000.0,-2600000.0,472600000.0,100000.0,3358300000.0,5283300000.0,-700000.0,8300000.0,1196900000.0,3358300000.0,1925000000.0,49400000.0,1240100000.0,684900000.0,-50100000.0,634800000.0,5283300000.0,153400000.0,153200000.0,155800000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,Q4,2017-10-01,2017-12-31,,8100000.0,0.85,0.85,0.74,0.82,,14400000.0,128000000.0,128000000.0,,128000000.0,,890200000.0,1382500000.0,-7500000.0,4800000.0,316600000.0,890200000.0,492300000.0,12900000.0,329500000.0,162800000.0,-20400000.0,142400000.0,1382500000.0,153400000.0,153200000.0,155800000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,Q3,2017-07-01,2017-09-30,2018-11-08 16:35:07+00:00,7500000.0,0.84,0.84,,0.83,,59800000.0,129600000.0,129600000.0,,129500000.0,100000.0,843300000.0,1348600000.0,2200000.0,400000.0,297900000.0,843300000.0,505300000.0,12300000.0,305800000.0,199500000.0,-10100000.0,189400000.0,1348600000.0,153500000.0,153500000.0,153500000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,Q3YTD,2017-01-01,2017-09-30,,23600000.0,2.23,2.23,,2.21,3200000.0,145100000.0,344700000.0,347300000.0,-2600000.0,344600000.0,100000.0,2468100000.0,3900800000.0,6800000.0,3500000.0,880300000.0,2468100000.0,1432700000.0,36500000.0,910600000.0,522100000.0,-29700000.0,492400000.0,3900800000.0,153500000.0,153500000.0,153500000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,Q3TTM,2016-10-01,2017-09-30,,31300000.0,2.9,2.9,0.66,2.87,3200000.0,193900000.0,448400000.0,451700000.0,-3300000.0,448200000.0,200000.0,3304100000.0,5202400000.0,19300000.0,5000000.0,1184400000.0,3304100000.0,1898300000.0,48100000.0,1223900000.0,674400000.0,-28800000.0,645600000.0,5202400000.0,153500000.0,153500000.0,153500000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 16:07:14+00:00,8000000.0,0.89,0.89,,0.88,,58900000.0,137700000.0,140300000.0,-2600000.0,137700000.0,,852100000.0,1365400000.0,-100000.0,900000.0,292800000.0,852100000.0,513300000.0,12300000.0,301700000.0,211600000.0,-12400000.0,199200000.0,1365400000.0,154200000.0,154200000.0,154200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,Q2YTD,2017-01-01,2017-06-30,,16100000.0,1.39,1.39,,1.38,3200000.0,85300000.0,215100000.0,217700000.0,-2600000.0,215100000.0,,1624800000.0,2552200000.0,4600000.0,3100000.0,582400000.0,1624800000.0,927400000.0,24200000.0,604800000.0,322600000.0,-19600000.0,303000000.0,2552200000.0,154200000.0,154200000.0,154200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,Q2TTM,2016-07-01,2017-06-30,,31100000.0,2.86,2.86,0.66,2.82,3200000.0,182900000.0,442200000.0,444000000.0,-1800000.0,442100000.0,100000.0,3261800000.0,5132800000.0,16500000.0,7700000.0,1171000000.0,3261800000.0,1871000000.0,47600000.0,1213000000.0,658000000.0,-31100000.0,626900000.0,5132800000.0,154200000.0,154200000.0,154200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:07:03+00:00,8100000.0,0.5,0.5,,0.5,3200000.0,26400000.0,77400000.0,77400000.0,,77400000.0,,772700000.0,1186800000.0,4700000.0,2200000.0,289600000.0,772700000.0,414100000.0,11900000.0,303100000.0,111000000.0,-7200000.0,103800000.0,1186800000.0,153300000.0,153300000.0,153300000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,Q1TTM,2016-04-01,2017-03-31,,29700000.0,2.79,2.79,0.66,2.74,3200000.0,173100000.0,429600000.0,428800000.0,800000.0,429600000.0,,3232800000.0,5065200000.0,17000000.0,10500000.0,1154900000.0,3232800000.0,1832400000.0,49200000.0,1198300000.0,634100000.0,-32200000.0,601900000.0,5065200000.0,153300000.0,153300000.0,153300000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 16:32:47+00:00,36100000.0,2.69,2.69,0.82,2.66,62600000.0,147000000.0,389800000.0,390000000.0,-200000.0,389600000.0,200000.0,3525700000.0,5485100000.0,16300000.0,24100000.0,1241400000.0,3525700000.0,1959400000.0,74500000.0,1364200000.0,595200000.0,-58200000.0,537000000.0,5485100000.0,144800000.0,144600000.0,146400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,Q4,2018-10-01,2018-12-31,,10800000.0,0.6,0.6,0.22,0.6,35500000.0,31900000.0,85300000.0,85300000.0,,85200000.0,100000.0,918900000.0,1420700000.0,500000.0,6800000.0,308600000.0,918900000.0,501800000.0,23400000.0,361700000.0,140100000.0,-22900000.0,117200000.0,1420700000.0,144800000.0,144600000.0,146400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 16:11:56+00:00,8900000.0,0.7,0.7,0.4,0.69,27100000.0,37800000.0,99900000.0,99900000.0,,99800000.0,100000.0,886900000.0,1380800000.0,9600000.0,5700000.0,305100000.0,886900000.0,493900000.0,19000000.0,346800000.0,147100000.0,-9400000.0,137700000.0,1380800000.0,142400000.0,142400000.0,142400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,Q3YTD,2018-01-01,2018-09-30,,25300000.0,2.09,2.09,0.6,2.06,27100000.0,115100000.0,304500000.0,304700000.0,-200000.0,304400000.0,100000.0,2606800000.0,4064400000.0,15800000.0,17300000.0,932800000.0,2606800000.0,1457600000.0,51100000.0,1002500000.0,455100000.0,-35300000.0,419800000.0,4064400000.0,142400000.0,142400000.0,142400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,Q3TTM,2017-10-01,2018-09-30,,33400000.0,2.94,2.94,1.34,2.88,27100000.0,129500000.0,432500000.0,432700000.0,-200000.0,432400000.0,100000.0,3497000000.0,5446900000.0,8300000.0,22100000.0,1249400000.0,3497000000.0,1949900000.0,64000000.0,1332000000.0,617900000.0,-55700000.0,562200000.0,5446900000.0,142400000.0,142400000.0,142400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 16:06:53+00:00,8200000.0,0.89,0.89,0.2,0.88,,44900000.0,129700000.0,129700000.0,,129600000.0,100000.0,904900000.0,1429000000.0,3400000.0,10800000.0,316500000.0,904900000.0,524100000.0,17400000.0,335500000.0,188600000.0,-14000000.0,174600000.0,1429000000.0,144900000.0,144900000.0,144900000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,Q2YTD,2018-01-01,2018-06-30,,16400000.0,1.39,1.39,0.2,1.37,,77300000.0,204600000.0,204800000.0,-200000.0,204600000.0,,1719900000.0,2683600000.0,6200000.0,11600000.0,627700000.0,1719900000.0,963700000.0,32100000.0,655700000.0,308000000.0,-25900000.0,282100000.0,2683600000.0,144900000.0,144900000.0,144900000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,Q2TTM,2017-07-01,2018-06-30,,32000000.0,3.08,3.08,0.94,3.02,,151500000.0,462200000.0,462400000.0,-200000.0,462100000.0,100000.0,3453400000.0,5414700000.0,900000.0,16800000.0,1242200000.0,3453400000.0,1961300000.0,57300000.0,1291000000.0,670300000.0,-56400000.0,613900000.0,5414700000.0,144900000.0,144900000.0,144900000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 16:08:08+00:00,8200000.0,0.5,0.5,,0.49,,32400000.0,74900000.0,75100000.0,-200000.0,75000000.0,-100000.0,815000000.0,1254600000.0,2800000.0,800000.0,311200000.0,815000000.0,439600000.0,14700000.0,320200000.0,119400000.0,-11900000.0,107500000.0,1254600000.0,149900000.0,149900000.0,149900000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,Q1TTM,2017-04-01,2018-03-31,,31800000.0,3.08,3.08,0.74,3.02,,165500000.0,470200000.0,473000000.0,-2800000.0,470200000.0,,3400600000.0,5351100000.0,-2600000.0,6900000.0,1218500000.0,3400600000.0,1950500000.0,52200000.0,1257200000.0,693300000.0,-54800000.0,638500000.0,5351100000.0,149900000.0,149900000.0,149900000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,Q4,2019-10-01,2019-12-31,,11400000.0,0.75,0.75,0.24,0.74,12000000.0,34900000.0,104000000.0,104000000.0,,104100000.0,-100000.0,938700000.0,1470500000.0,-31200000.0,3500000.0,312400000.0,938700000.0,531800000.0,22400000.0,339300000.0,192500000.0,-53600000.0,138900000.0,1470500000.0,139800000.0,139900000.0,141300000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 16:32:47+00:00,41400000.0,3.09,3.09,0.9,3.06,41500000.0,144000000.0,431300000.0,431300000.0,,431900000.0,-600000.0,3712200000.0,5764600000.0,-29000000.0,14700000.0,1256300000.0,3712200000.0,2052400000.0,94200000.0,1353900000.0,698500000.0,-123200000.0,575300000.0,5764600000.0,139800000.0,139900000.0,141300000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,Q3YTD,2019-01-01,2019-09-30,,30000000.0,2.34,2.34,0.66,2.32,29500000.0,109100000.0,327300000.0,327300000.0,,327800000.0,-500000.0,2773500000.0,4294100000.0,2200000.0,11200000.0,943900000.0,2773500000.0,1520600000.0,71800000.0,1014600000.0,506000000.0,-69600000.0,436400000.0,4294100000.0,139500000.0,139500000.0,139500000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,Q3TTM,2018-10-01,2019-09-30,,40800000.0,2.94,2.94,0.88,2.92,65000000.0,141000000.0,412600000.0,412600000.0,,413000000.0,-400000.0,3692400000.0,5714800000.0,2700000.0,18000000.0,1252500000.0,3692400000.0,2022400000.0,95200000.0,1376300000.0,646100000.0,-92500000.0,553600000.0,5714800000.0,139500000.0,139500000.0,139500000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 16:11:56+00:00,9900000.0,0.76,0.76,0.44,0.75,29500000.0,39000000.0,105700000.0,105700000.0,,105600000.0,100000.0,934800000.0,1459000000.0,300000.0,5500000.0,311300000.0,934800000.0,524200000.0,23600000.0,356200000.0,168000000.0,-23300000.0,144700000.0,1459000000.0,139500000.0,139500000.0,139500000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,Q2YTD,2019-01-01,2019-06-30,,20100000.0,1.58,1.58,0.22,1.57,,70100000.0,221600000.0,221600000.0,,222200000.0,-600000.0,1838700000.0,2835100000.0,1900000.0,5700000.0,632600000.0,1838700000.0,996400000.0,48200000.0,658400000.0,338000000.0,-46300000.0,291700000.0,2835100000.0,139900000.0,139900000.0,139900000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,Q2TTM,2018-07-01,2019-06-30,,39800000.0,2.88,2.88,0.84,2.86,62600000.0,139800000.0,406800000.0,406800000.0,,407200000.0,-400000.0,3644500000.0,5636600000.0,12000000.0,18200000.0,1246300000.0,3644500000.0,1992100000.0,90600000.0,1366900000.0,625200000.0,-78600000.0,546600000.0,5636600000.0,139900000.0,139900000.0,139900000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 16:06:53+00:00,10100000.0,0.98,0.98,0.22,0.97,,41500000.0,137100000.0,137100000.0,,137500000.0,-400000.0,969600000.0,1507200000.0,700000.0,4500000.0,320600000.0,969600000.0,537600000.0,24500000.0,335200000.0,202400000.0,-23800000.0,178600000.0,1507200000.0,139900000.0,139900000.0,139900000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 16:08:54+00:00,10000000.0,0.6,0.6,,0.6,,28600000.0,84500000.0,84500000.0,,84700000.0,-200000.0,869100000.0,1327900000.0,1200000.0,1200000.0,312000000.0,869100000.0,458800000.0,23700000.0,323200000.0,135600000.0,-22500000.0,113100000.0,1327900000.0,140700000.0,140700000.0,140700000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,Q1TTM,2018-04-01,2019-03-31,,37900000.0,2.79,2.79,0.82,2.77,62600000.0,143200000.0,399400000.0,399400000.0,,399300000.0,100000.0,3579800000.0,5558400000.0,14700000.0,24500000.0,1242200000.0,3579800000.0,1978600000.0,83500000.0,1367200000.0,611400000.0,-68800000.0,542600000.0,5558400000.0,140700000.0,140700000.0,140700000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2020.0,Q1TTM,2019-04-01,2020-03-31,,41700000.0,3.27,3.27,0.9,3.23,51000000.0,145300000.0,455600000.0,455900000.0,,456300000.0,-700000.0,3752600000.0,5839400000.0,-24100000.0,18000000.0,1258200000.0,3752600000.0,2086800000.0,92600000.0,1368900000.0,717900000.0,-116700000.0,601200000.0,5839400000.0,139300000.0,139300000.0,139300000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 16:08:54+00:00,10300000.0,0.78,0.78,,0.77,9500000.0,29900000.0,108800000.0,109100000.0,,109100000.0,-300000.0,909500000.0,1402700000.0,6100000.0,4500000.0,313900000.0,909500000.0,493200000.0,22100000.0,338200000.0,155000000.0,-16000000.0,139000000.0,1402700000.0,139300000.0,139300000.0,139300000.0
