company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2016.0,Q2,,2016-04-30,2016-06-02 17:33:55+00:00,9099000000.0,3884000000.0,-4504000000.0,4636000000.0,0.0,984000000.0,885000000.0,136000000.0,700000000.0,5672000000.0,,6708000000.0,3547000000.0,1572000000.0,,,3318000000.0,5978000000.0,,,2894000000.0,6739000000.0,,,-1266000000.0,64000000.0,,25523000000.0,-4786000000.0,15385000000.0,16862000000.0,-4786000000.0,-4786000000.0,30309000000.0,25523000000.0,8566000000.0,13447000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2016.0,Q1,,2016-01-31,2016-03-02 18:03:18+00:00,9041000000.0,4114000000.0,-1122000000.0,3688000000.0,0.0,1239000000.0,863000000.0,182000000.0,553000000.0,5680000000.0,,6683000000.0,4052000000.0,1529000000.0,,,3301000000.0,6073000000.0,,,3153000000.0,6982000000.0,,,-5026000000.0,49000000.0,,25517000000.0,-4909000000.0,15155000000.0,16761000000.0,-4909000000.0,-4909000000.0,30426000000.0,25517000000.0,8833000000.0,13665000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,FY,,2017-10-31,2018-06-05 16:04:14+00:00,13279000000.0,4414000000.0,-1418000000.0,6997000000.0,,396000000.0,1012000000.0,214000000.0,894000000.0,5622000000.0,,6747000000.0,5786000000.0,1878000000.0,,,5121000000.0,5941000000.0,,,3095000000.0,7162000000.0,,,-2386000000.0,1072000000.0,,32913000000.0,-3408000000.0,22318000000.0,22412000000.0,-3408000000.0,-3408000000.0,36321000000.0,32913000000.0,8717000000.0,13909000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,Q3,,2017-07-31,2017-08-31 16:08:39+00:00,12804000000.0,4233000000.0,-2118000000.0,6967000000.0,0.0,305000000.0,997000000.0,199000000.0,766000000.0,5622000000.0,,6744000000.0,5184000000.0,1707000000.0,,,5059000000.0,6232000000.0,,,3162000000.0,7469000000.0,,,-2526000000.0,1062000000.0,,31934000000.0,-4339000000.0,21443000000.0,22060000000.0,-4339000000.0,-4339000000.0,36273000000.0,31934000000.0,8784000000.0,14213000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,Q2,,2017-04-30,2017-06-01 16:15:07+00:00,11079000000.0,3771000000.0,-1714000000.0,6223000000.0,0.0,538000000.0,980000000.0,221000000.0,665000000.0,5622000000.0,,6710000000.0,4756000000.0,1661000000.0,,,3552000000.0,5549000000.0,,,3101000000.0,7327000000.0,,,-2779000000.0,110000000.0,,28686000000.0,-3955000000.0,18302000000.0,18604000000.0,-3955000000.0,-3955000000.0,32641000000.0,28686000000.0,8723000000.0,14037000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,Q1,,2017-01-31,2017-03-02 16:44:18+00:00,10951000000.0,3478000000.0,-1669000000.0,6331000000.0,0.0,681000000.0,952000000.0,267000000.0,526000000.0,5622000000.0,,6688000000.0,4555000000.0,1730000000.0,,,3411000000.0,5791000000.0,,,3065000000.0,7244000000.0,,,-3339000000.0,100000000.0,,28192000000.0,-4327000000.0,17775000000.0,18587000000.0,-4327000000.0,-4327000000.0,32519000000.0,28192000000.0,8687000000.0,13932000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2018.0,FY,,2018-10-31,2019-12-12 16:26:03+00:00,14816000000.0,5113000000.0,-845000000.0,5166000000.0,0.0,679000000.0,,,,5968000000.0,,4524000000.0,6062000000.0,2198000000.0,,,5046000000.0,8852000000.0,,,5069000000.0,5606000000.0,,,-473000000.0,1463000000.0,,34622000000.0,-639000000.0,21387000000.0,25131000000.0,-639000000.0,-639000000.0,35261000000.0,34622000000.0,11037000000.0,10130000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2018.0,Q3,,2018-07-31,2018-08-28 16:27:14+00:00,14245000000.0,4615000000.0,-1330000000.0,6195000000.0,,602000000.0,1099000000.0,265000000.0,1008000000.0,5930000000.0,,4503000000.0,6091000000.0,2112000000.0,,,4875000000.0,6208000000.0,,,4436000000.0,6012000000.0,,,-1039000000.0,2681000000.0,,34254000000.0,-1767000000.0,21776000000.0,25506000000.0,-1767000000.0,-1767000000.0,36021000000.0,34254000000.0,10366000000.0,10515000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2018.0,Q2,,2018-04-30,2018-06-05 16:04:14+00:00,13054000000.0,4605000000.0,-1314000000.0,4247000000.0,,526000000.0,1062000000.0,300000000.0,897000000.0,5941000000.0,,4494000000.0,5557000000.0,2061000000.0,,,5024000000.0,6197000000.0,,,4652000000.0,6329000000.0,,,-1075000000.0,1617000000.0,,32087000000.0,-1863000000.0,19433000000.0,23127000000.0,-1863000000.0,-1863000000.0,33950000000.0,32087000000.0,10593000000.0,10823000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2018.0,Q1,,2018-01-31,2018-03-01 16:37:26+00:00,12848000000.0,4396000000.0,-1829000000.0,5475000000.0,0.0,433000000.0,1039000000.0,213000000.0,706000000.0,5935000000.0,,6340000000.0,5655000000.0,2026000000.0,,,5691000000.0,7014000000.0,,,6067000000.0,8298000000.0,,,-1346000000.0,1529000000.0,,35245000000.0,-2742000000.0,21217000000.0,23349000000.0,-2742000000.0,-2742000000.0,37987000000.0,35245000000.0,12002000000.0,14638000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,FY,,2019-10-31,2020-06-05 16:22:43+00:00,14793000000.0,6031000000.0,-1225000000.0,4537000000.0,,850000000.0,,,,6372000000.0,,4780000000.0,5734000000.0,2794000000.0,,,3875000000.0,10143000000.0,,,4124000000.0,4587000000.0,,,-818000000.0,357000000.0,,33467000000.0,-1193000000.0,20177000000.0,25293000000.0,-1193000000.0,-1193000000.0,34660000000.0,33467000000.0,10496000000.0,9367000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,Q3,,2019-07-31,2019-08-29 16:07:02+00:00,14648000000.0,5295000000.0,-863000000.0,4919000000.0,,800000000.0,,144000000.0,956000000.0,6330000000.0,,4730000000.0,5716000000.0,2462000000.0,,,3753000000.0,8503000000.0,,,3930000000.0,4227000000.0,,,-1068000000.0,328000000.0,,32405000000.0,-1131000000.0,19683000000.0,24579000000.0,-1131000000.0,-1131000000.0,33536000000.0,32405000000.0,10260000000.0,8957000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,Q2,,2019-04-30,2019-05-30 16:10:52+00:00,13839000000.0,5414000000.0,-900000000.0,3556000000.0,,738000000.0,,206000000.0,826000000.0,6349000000.0,,4749000000.0,5394000000.0,2412000000.0,,,3921000000.0,8042000000.0,,,4900000000.0,5481000000.0,,,-1325000000.0,290000000.0,,31946000000.0,-1487000000.0,18285000000.0,23203000000.0,-1487000000.0,-1487000000.0,33433000000.0,31946000000.0,11249000000.0,10230000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,Q1,,2019-01-31,2019-03-05 16:19:52+00:00,14572000000.0,5113000000.0,-1087000000.0,3367000000.0,,681000000.0,,268000000.0,665000000.0,6343000000.0,,4706000000.0,5649000000.0,2312000000.0,,,4807000000.0,8397000000.0,,,4899000000.0,5422000000.0,,,-1431000000.0,297000000.0,,32490000000.0,-1837000000.0,18936000000.0,24199000000.0,-1837000000.0,-1837000000.0,34327000000.0,32490000000.0,11242000000.0,10128000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2020.0,Q2,,2020-04-30,2020-06-05 16:22:43+00:00,14195000000.0,5146000000.0,-1050000000.0,4054000000.0,,940000000.0,,,,6370000000.0,,3941000000.0,6354000000.0,2714000000.0,,,4106000000.0,9530000000.0,,,5029000000.0,5299000000.0,,,-633000000.0,1551000000.0,,33773000000.0,-743000000.0,19660000000.0,25276000000.0,-743000000.0,-743000000.0,34516000000.0,33773000000.0,11399000000.0,9240000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2020.0,Q1,,2020-01-31,2020-03-05 16:12:09+00:00,12808000000.0,4857000000.0,-1208000000.0,4205000000.0,,880000000.0,,,,6387000000.0,,3932000000.0,4946000000.0,2756000000.0,,,3469000000.0,10136000000.0,,,5036000000.0,5491000000.0,,,-1306000000.0,923000000.0,,31656000000.0,-1634000000.0,17477000000.0,23867000000.0,-1634000000.0,-1634000000.0,33290000000.0,31656000000.0,11423000000.0,9423000000.0,0.0
