company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q2TTM,2013-05-01,2014-04-30,,-20000000.0,1391000000.0,837000000.0,4482000000.0,,-263000000.0,207000000.0,2145000000.0,-6820000000.0,-2799000000.0,11475000000.0,-6820000000.0,-2799000000.0,11475000000.0,1856000000.0,5502000000.0,5502000000.0,1754000000.0,35000000.0,,,-1140000000.0,-1197000000.0,-3636000000.0,-6189000000.0,-1878000000.0,1105000000.0,949000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q2,2014-02-01,2014-04-30,,-20000000.0,,,1087000000.0,,157000000.0,48000000.0,58000000.0,-3087000000.0,-977000000.0,2995000000.0,-3087000000.0,-977000000.0,2995000000.0,-1069000000.0,1273000000.0,1273000000.0,478000000.0,6000000.0,,,-298000000.0,-316000000.0,-840000000.0,-2070000000.0,-831000000.0,79000000.0,120000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q2YTD,2013-11-01,2014-04-30,2015-06-08 17:18:50+00:00,-20000000.0,,,2204000000.0,,324000000.0,131000000.0,2065000000.0,-1858000000.0,-1194000000.0,5985000000.0,-1858000000.0,-1194000000.0,5985000000.0,2933000000.0,2698000000.0,2698000000.0,759000000.0,33000000.0,,,-576000000.0,-451000000.0,-1837000000.0,-2115000000.0,-1396000000.0,544000000.0,570000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q1TTM,2013-02-01,2014-01-31,,-167000000.0,1391000000.0,837000000.0,4565000000.0,,222000000.0,316000000.0,2241000000.0,-6084000000.0,-2376000000.0,12036000000.0,-6084000000.0,-2376000000.0,12036000000.0,3576000000.0,5306000000.0,5306000000.0,1943000000.0,29000000.0,,,-1125000000.0,-1079000000.0,-3563000000.0,-5701000000.0,-1844000000.0,1457000000.0,976000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q1,2013-11-01,2014-01-31,2015-03-11 17:23:41+00:00,,,,1117000000.0,,167000000.0,83000000.0,2007000000.0,1229000000.0,-217000000.0,2990000000.0,1229000000.0,-217000000.0,2990000000.0,4002000000.0,1425000000.0,1425000000.0,281000000.0,27000000.0,,,-278000000.0,-135000000.0,-997000000.0,-45000000.0,-565000000.0,465000000.0,450000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2015.0,FY,2014-11-01,2015-10-31,2017-12-14 20:57:22+00:00,-2644000000.0,1012000000.0,532000000.0,4061000000.0,246000000.0,-4741000000.0,,20832000000.0,808000000.0,-5534000000.0,7026000000.0,808000000.0,-5534000000.0,7026000000.0,2300000000.0,4554000000.0,4554000000.0,3152000000.0,-24000000.0,,,-1250000000.0,-259000000.0,-3603000000.0,-15867000000.0,-2883000000.0,302000000.0,424000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2015.0,Q4,2015-08-01,2015-10-31,,-27000000.0,1012000000.0,532000000.0,1007000000.0,90000000.0,-619000000.0,-303000000.0,12197000000.0,-2076000000.0,-807000000.0,3145000000.0,-2076000000.0,-807000000.0,3145000000.0,262000000.0,1323000000.0,1323000000.0,1434000000.0,-116000000.0,,,-337000000.0,-79000000.0,-961000000.0,-13234000000.0,-283000000.0,56000000.0,114000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2015.0,Q3YTD,2014-11-01,2015-07-31,2016-09-01 16:47:26+00:00,-2617000000.0,,,3054000000.0,156000000.0,-4122000000.0,303000000.0,8635000000.0,2884000000.0,-4727000000.0,3881000000.0,2884000000.0,-4727000000.0,3881000000.0,2038000000.0,3231000000.0,3231000000.0,1718000000.0,92000000.0,,,-913000000.0,-180000000.0,-2642000000.0,-2633000000.0,-2600000000.0,246000000.0,310000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2015.0,Q3TTM,2014-08-01,2015-07-31,,-2646000000.0,1267000000.0,678000000.0,4129000000.0,162000000.0,-4627000000.0,357000000.0,9567000000.0,1636000000.0,-5521000000.0,6582000000.0,1636000000.0,-5521000000.0,6582000000.0,2697000000.0,4561000000.0,4561000000.0,2519000000.0,101000000.0,,,-1222000000.0,-259000000.0,-3598000000.0,-3817000000.0,-3350000000.0,369000000.0,451000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2015.0,Q3,2015-05-01,2015-07-31,,-2478000000.0,,,1023000000.0,156000000.0,-862000000.0,80000000.0,5190000000.0,3818000000.0,-3088000000.0,1673000000.0,3818000000.0,-3088000000.0,1673000000.0,2403000000.0,854000000.0,854000000.0,658000000.0,-26000000.0,,,-318000000.0,-72000000.0,-916000000.0,-738000000.0,-370000000.0,123000000.0,99000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2015.0,Q2YTD,2014-11-01,2015-04-30,2016-06-02 17:33:55+00:00,-139000000.0,,,2031000000.0,,-3260000000.0,223000000.0,3445000000.0,-934000000.0,-1639000000.0,2208000000.0,-934000000.0,-1639000000.0,2208000000.0,-365000000.0,2377000000.0,2377000000.0,1060000000.0,118000000.0,,,-595000000.0,-108000000.0,-1726000000.0,-1895000000.0,-2230000000.0,123000000.0,211000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2015.0,Q2TTM,2014-05-01,2015-04-30,,-168000000.0,1267000000.0,678000000.0,4161000000.0,6000000.0,-3066000000.0,389000000.0,4403000000.0,-5647000000.0,-3237000000.0,8556000000.0,-5647000000.0,-3237000000.0,8556000000.0,-328000000.0,4692000000.0,4692000000.0,2769000000.0,143000000.0,,,-1203000000.0,-743000000.0,-3742000000.0,-5817000000.0,-3562000000.0,926000000.0,484000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2015.0,Q2,2015-02-01,2015-04-30,,-138000000.0,,,1003000000.0,,-1186000000.0,42000000.0,3069000000.0,1186000000.0,-801000000.0,1464000000.0,1186000000.0,-801000000.0,1464000000.0,1849000000.0,1011000000.0,1011000000.0,636000000.0,9000000.0,,,-291000000.0,-58000000.0,-779000000.0,-984000000.0,-659000000.0,93000000.0,81000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2015.0,Q1,2014-11-01,2015-01-31,2016-03-02 18:03:18+00:00,-1000000.0,,,1028000000.0,,-2074000000.0,181000000.0,376000000.0,-2120000000.0,-838000000.0,744000000.0,-2120000000.0,-838000000.0,744000000.0,-2214000000.0,1366000000.0,1366000000.0,424000000.0,109000000.0,,,-304000000.0,-50000000.0,-947000000.0,-911000000.0,-1571000000.0,30000000.0,130000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2015.0,Q1TTM,2014-02-01,2015-01-31,,-50000000.0,1267000000.0,678000000.0,4245000000.0,6000000.0,-1723000000.0,395000000.0,1392000000.0,-9920000000.0,-3413000000.0,10087000000.0,-9920000000.0,-3413000000.0,10087000000.0,-3246000000.0,4954000000.0,4954000000.0,2611000000.0,140000000.0,,,-1210000000.0,-1001000000.0,-3803000000.0,-6903000000.0,-3734000000.0,912000000.0,523000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2016.0,FY,2015-11-01,2016-10-31,2018-12-13 16:07:39+00:00,-7000000.0,587000000.0,318000000.0,332000000.0,475000000.0,74000000.0,,101000000.0,-14484000000.0,48000000.0,3252000000.0,-14445000000.0,48000000.0,3252000000.0,-11145000000.0,2496000000.0,2496000000.0,350000000.0,-10339000000.0,0.0,,-858000000.0,-126000000.0,-433000000.0,-2188000000.0,-1200000000.0,133000000.0,6000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2016.0,Q4,2016-08-01,2016-10-31,,-7000000.0,587000000.0,318000000.0,83000000.0,315000000.0,-220000000.0,,0.0,,164000000.0,704000000.0,-216000000.0,164000000.0,704000000.0,652000000.0,492000000.0,492000000.0,349000000.0,0.0,,,0.0,-4000000.0,-146000000.0,0.0,,,6000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2016.0,Q3YTD,2015-11-01,2016-07-31,2017-08-31 16:08:39+00:00,,,,249000000.0,160000000.0,294000000.0,,76000000.0,-14270000000.0,-116000000.0,2548000000.0,-14229000000.0,-116000000.0,2548000000.0,-11797000000.0,2004000000.0,2004000000.0,1000000.0,-10342000000.0,,,-646000000.0,-122000000.0,-287000000.0,-2158000000.0,-1200000000.0,133000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2016.0,Q3TTM,2015-08-01,2016-07-31,,-27000000.0,1012000000.0,532000000.0,1256000000.0,250000000.0,-325000000.0,-303000000.0,12273000000.0,-16346000000.0,-923000000.0,5693000000.0,-16305000000.0,-923000000.0,5693000000.0,-11535000000.0,3327000000.0,3327000000.0,1435000000.0,-10458000000.0,,,-983000000.0,-201000000.0,-1248000000.0,-15392000000.0,-1483000000.0,189000000.0,114000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2016.0,Q3,2016-05-01,2016-07-31,,,,,85000000.0,99000000.0,377000000.0,,0.0,,139000000.0,1071000000.0,-210000000.0,139000000.0,1071000000.0,1000000000.0,783000000.0,783000000.0,-174000000.0,0.0,,,0.0,,-81000000.0,,0.0,121000000.0,
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2016.0,Q2YTD,2015-11-01,2016-04-30,2017-06-01 16:15:07+00:00,,,,164000000.0,61000000.0,-83000000.0,,43000000.0,-14019000000.0,-255000000.0,1477000000.0,-14019000000.0,-255000000.0,1477000000.0,-12797000000.0,1221000000.0,1221000000.0,175000000.0,-10368000000.0,,,-434000000.0,-122000000.0,-206000000.0,-2158000000.0,-1102000000.0,12000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2016.0,Q2TTM,2015-05-01,2016-04-30,,-2505000000.0,1012000000.0,532000000.0,2194000000.0,307000000.0,-1564000000.0,-223000000.0,17430000000.0,-12277000000.0,-4150000000.0,6295000000.0,-12277000000.0,-4150000000.0,6295000000.0,-10132000000.0,3398000000.0,3398000000.0,2267000000.0,-10510000000.0,,,-1089000000.0,-273000000.0,-2083000000.0,-16130000000.0,-1755000000.0,191000000.0,213000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2016.0,Q2,2016-02-01,2016-04-30,,,,,85000000.0,61000000.0,801000000.0,,0.0,,-144000000.0,1579000000.0,-487000000.0,-144000000.0,1579000000.0,948000000.0,629000000.0,629000000.0,64000000.0,0.0,,,0.0,-122000000.0,-86000000.0,0.0,0.0,3000000.0,
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2016.0,Q1,2015-11-01,2016-01-31,2017-03-02 16:44:18+00:00,,,,79000000.0,,-884000000.0,,30000000.0,-13535000000.0,-111000000.0,-102000000.0,-13532000000.0,-111000000.0,-102000000.0,-13745000000.0,592000000.0,592000000.0,111000000.0,-10389000000.0,,,-221000000.0,0.0,-120000000.0,-2155000000.0,-800000000.0,9000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2016.0,Q1TTM,2015-02-01,2016-01-31,,-2643000000.0,1012000000.0,532000000.0,3112000000.0,246000000.0,-3551000000.0,-181000000.0,20486000000.0,-10607000000.0,-4807000000.0,6180000000.0,-10604000000.0,-4807000000.0,6180000000.0,-9231000000.0,3780000000.0,3780000000.0,2839000000.0,-10522000000.0,,,-1167000000.0,-209000000.0,-2776000000.0,-17111000000.0,-2112000000.0,281000000.0,294000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,FY,2016-11-01,2017-10-31,2019-12-12 16:26:03+00:00,0.0,438000000.0,322000000.0,354000000.0,,77000000.0,,1094000000.0,-1251000000.0,-1717000000.0,3677000000.0,-1251000000.0,-1717000000.0,3677000000.0,709000000.0,2526000000.0,2526000000.0,720000000.0,48000000.0,-215000000.0,,-894000000.0,-1400000000.0,-402000000.0,-87000000.0,-1412000000.0,231000000.0,69000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,Q3YTD,2016-11-01,2017-07-31,2018-08-28 16:27:14+00:00,0.0,,,263000000.0,,381000000.0,,1051000000.0,-595000000.0,-1723000000.0,2997000000.0,-595000000.0,-1723000000.0,2997000000.0,679000000.0,1866000000.0,1866000000.0,487000000.0,3000000.0,-519000000.0,,-673000000.0,-1038000000.0,-237000000.0,-65000000.0,-911000000.0,2000000.0,69000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,Q3TTM,2016-08-01,2017-07-31,,-7000000.0,587000000.0,318000000.0,346000000.0,315000000.0,161000000.0,,1076000000.0,-809000000.0,-1559000000.0,3701000000.0,-811000000.0,-1559000000.0,3701000000.0,1331000000.0,2358000000.0,2358000000.0,836000000.0,6000000.0,-519000000.0,,-885000000.0,-1042000000.0,-383000000.0,-95000000.0,-911000000.0,2000000.0,75000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,Q3,2017-05-01,2017-07-31,,,,,90000000.0,,849000000.0,,972000000.0,451000000.0,-1482000000.0,1775000000.0,451000000.0,-1482000000.0,1775000000.0,744000000.0,696000000.0,696000000.0,140000000.0,24000000.0,-386000000.0,,-222000000.0,-1035000000.0,-61000000.0,-21000000.0,-302000000.0,,
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,Q2YTD,2016-11-01,2017-04-30,2018-06-05 16:04:14+00:00,0.0,,,173000000.0,,-468000000.0,,79000000.0,-1046000000.0,-241000000.0,1222000000.0,-1046000000.0,-241000000.0,1222000000.0,-65000000.0,1170000000.0,1170000000.0,347000000.0,-21000000.0,-133000000.0,,-451000000.0,-3000000.0,-176000000.0,-44000000.0,-609000000.0,2000000.0,69000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,Q2TTM,2016-05-01,2017-04-30,,-7000000.0,587000000.0,318000000.0,341000000.0,414000000.0,-311000000.0,,0.0,,62000000.0,2997000000.0,-1472000000.0,62000000.0,2997000000.0,1587000000.0,2445000000.0,2445000000.0,522000000.0,0.0,-133000000.0,,0.0,-7000000.0,-403000000.0,0.0,0.0,123000000.0,75000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,Q2,2017-02-01,2017-04-30,,,,,89000000.0,,-383000000.0,,39000000.0,-408000000.0,-155000000.0,455000000.0,-408000000.0,-155000000.0,455000000.0,-108000000.0,559000000.0,559000000.0,190000000.0,17000000.0,-79000000.0,,-224000000.0,-1000000.0,-75000000.0,-17000000.0,-223000000.0,,
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,Q1,2016-11-01,2017-01-31,2018-03-01 16:37:26+00:00,0.0,,,84000000.0,,-85000000.0,,40000000.0,-638000000.0,-86000000.0,767000000.0,-638000000.0,-86000000.0,767000000.0,43000000.0,611000000.0,611000000.0,157000000.0,-38000000.0,-54000000.0,,-227000000.0,-2000000.0,-101000000.0,-27000000.0,-386000000.0,2000000.0,69000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2017.0,Q1TTM,2016-02-01,2017-01-31,,-7000000.0,587000000.0,318000000.0,337000000.0,475000000.0,873000000.0,,0.0,,73000000.0,4121000000.0,-1551000000.0,73000000.0,4121000000.0,2643000000.0,2515000000.0,2515000000.0,396000000.0,0.0,-54000000.0,,0.0,-128000000.0,-414000000.0,0.0,0.0,126000000.0,75000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2018.0,FY,2017-11-01,2018-10-31,2019-12-12 16:26:03+00:00,-1036000000.0,951000000.0,329000000.0,528000000.0,,-2046000000.0,,1455000000.0,-5643000000.0,-716000000.0,4528000000.0,-5643000000.0,-716000000.0,4528000000.0,-1831000000.0,5327000000.0,5327000000.0,719000000.0,52000000.0,214000000.0,,-899000000.0,-367000000.0,-546000000.0,-3694000000.0,-2557000000.0,847000000.0,172000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2018.0,Q4,2018-08-01,2018-10-31,,,951000000.0,329000000.0,140000000.0,,-813000000.0,,-834000000.0,-2084000000.0,87000000.0,968000000.0,-2084000000.0,87000000.0,968000000.0,-1029000000.0,1451000000.0,1451000000.0,190000000.0,18000000.0,,,-219000000.0,-47000000.0,-187000000.0,-451000000.0,-598000000.0,259000000.0,62000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2018.0,Q3YTD,2017-11-01,2018-07-31,2019-08-29 16:07:02+00:00,-1036000000.0,,,388000000.0,,-1233000000.0,,2289000000.0,-3559000000.0,-803000000.0,3560000000.0,-3559000000.0,-803000000.0,3560000000.0,-802000000.0,3876000000.0,3876000000.0,529000000.0,34000000.0,214000000.0,,-680000000.0,-320000000.0,-359000000.0,-3243000000.0,-1959000000.0,588000000.0,110000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2018.0,Q3TTM,2017-08-01,2018-07-31,,-1036000000.0,438000000.0,322000000.0,479000000.0,,-1537000000.0,,2332000000.0,-4215000000.0,-797000000.0,4240000000.0,-4215000000.0,-797000000.0,4240000000.0,-772000000.0,4536000000.0,4536000000.0,762000000.0,79000000.0,518000000.0,,-901000000.0,-682000000.0,-524000000.0,-3265000000.0,-2460000000.0,817000000.0,110000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2018.0,Q1,2017-11-01,2018-01-31,2019-03-05 16:19:52+00:00,-1020000000.0,,,129000000.0,,-1200000000.0,,200000000.0,-795000000.0,-1723000000.0,996000000.0,-795000000.0,-1723000000.0,996000000.0,-1522000000.0,1938000000.0,1938000000.0,129000000.0,-38000000.0,-555000000.0,,-230000000.0,-268000000.0,-129000000.0,-265000000.0,-462000000.0,139000000.0,110000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2018.0,Q1TTM,2017-02-01,2018-01-31,,-1020000000.0,438000000.0,322000000.0,399000000.0,,-1038000000.0,,1254000000.0,-1408000000.0,-3354000000.0,3906000000.0,-1408000000.0,-3354000000.0,3906000000.0,-856000000.0,3853000000.0,3853000000.0,692000000.0,48000000.0,-716000000.0,,-897000000.0,-1666000000.0,-430000000.0,-325000000.0,-1488000000.0,368000000.0,110000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,Q4,2019-08-01,2019-10-31,,-31000000.0,89000000.0,240000000.0,205000000.0,,-281000000.0,,33000000.0,-743000000.0,-227000000.0,588000000.0,-743000000.0,-227000000.0,588000000.0,-382000000.0,388000000.0,388000000.0,276000000.0,-3000000.0,,,-236000000.0,,-196000000.0,-76000000.0,-461000000.0,,
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,FY,2018-11-01,2019-10-31,2019-12-12 16:26:03+00:00,-458000000.0,89000000.0,240000000.0,744000000.0,,-68000000.0,,127000000.0,-4845000000.0,-438000000.0,4654000000.0,-4845000000.0,-438000000.0,4654000000.0,-629000000.0,3152000000.0,3152000000.0,826000000.0,-61000000.0,0.0,,-970000000.0,-80000000.0,-671000000.0,-1536000000.0,-2405000000.0,771000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,Q3YTD,2018-11-01,2019-07-31,2019-08-29 16:07:02+00:00,-427000000.0,,,539000000.0,,213000000.0,,94000000.0,-4102000000.0,-211000000.0,4066000000.0,-4102000000.0,-211000000.0,4066000000.0,-247000000.0,2764000000.0,2764000000.0,550000000.0,-58000000.0,0.0,,-734000000.0,-80000000.0,-475000000.0,-1460000000.0,-1944000000.0,771000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,Q3TTM,2018-08-01,2019-07-31,,-427000000.0,951000000.0,329000000.0,679000000.0,,-600000000.0,,-740000000.0,-6186000000.0,-124000000.0,5034000000.0,-6186000000.0,-124000000.0,5034000000.0,-1276000000.0,4215000000.0,4215000000.0,740000000.0,-40000000.0,,,-953000000.0,-127000000.0,-662000000.0,-1911000000.0,-2542000000.0,1030000000.0,62000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,Q3,2019-05-01,2019-07-31,,-23000000.0,,,190000000.0,,834000000.0,,30000000.0,-791000000.0,-189000000.0,2343000000.0,-791000000.0,-189000000.0,2343000000.0,1363000000.0,1179000000.0,1179000000.0,140000000.0,18000000.0,,,-240000000.0,-11000000.0,-172000000.0,-66000000.0,-533000000.0,17000000.0,
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,Q2YTD,2018-11-01,2019-04-30,2020-06-05 16:22:43+00:00,-404000000.0,,,349000000.0,,-621000000.0,,64000000.0,-3311000000.0,-22000000.0,1723000000.0,-3311000000.0,-22000000.0,1723000000.0,-1610000000.0,1585000000.0,1585000000.0,410000000.0,-76000000.0,0.0,,-494000000.0,-69000000.0,-303000000.0,-1394000000.0,-1411000000.0,754000000.0,0.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,Q2,2019-02-01,2019-04-30,,,,,181000000.0,,-355000000.0,,24000000.0,-968000000.0,296000000.0,861000000.0,-968000000.0,296000000.0,861000000.0,189000000.0,782000000.0,782000000.0,253000000.0,7000000.0,,,-245000000.0,,-114000000.0,-63000000.0,-691000000.0,410000000.0,
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,Q1,2018-11-01,2019-01-31,2020-03-05 16:12:09+00:00,-404000000.0,,,168000000.0,,-266000000.0,,40000000.0,-2343000000.0,-318000000.0,862000000.0,-2343000000.0,-318000000.0,862000000.0,-1799000000.0,803000000.0,803000000.0,157000000.0,-83000000.0,0.0,,-249000000.0,-69000000.0,-189000000.0,-1331000000.0,-720000000.0,344000000.0,
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2019.0,Q1TTM,2018-02-01,2019-01-31,,-420000000.0,951000000.0,329000000.0,567000000.0,,-1112000000.0,,1295000000.0,-7191000000.0,689000000.0,4394000000.0,-7191000000.0,689000000.0,4394000000.0,-2108000000.0,4192000000.0,4192000000.0,747000000.0,7000000.0,769000000.0,,-918000000.0,-168000000.0,-606000000.0,-4760000000.0,-2815000000.0,1052000000.0,62000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2020.0,Q2TTM,2019-05-01,2020-04-30,,-90000000.0,89000000.0,240000000.0,791000000.0,,-1122000000.0,,745000000.0,-2412000000.0,-796000000.0,3706000000.0,-2412000000.0,-796000000.0,3706000000.0,498000000.0,3009000000.0,3009000000.0,1028000000.0,-97000000.0,,,-984000000.0,-314000000.0,-715000000.0,-268000000.0,-1808000000.0,320000000.0,3000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2020.0,Q2,2020-02-01,2020-04-30,,-36000000.0,,,198000000.0,,-1664000000.0,,671000000.0,241000000.0,118000000.0,-510000000.0,241000000.0,118000000.0,-510000000.0,-151000000.0,764000000.0,764000000.0,192000000.0,4000000.0,,,-252000000.0,8000000.0,-149000000.0,-59000000.0,-123000000.0,292000000.0,3000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2020.0,Q2YTD,2019-11-01,2020-04-30,2020-06-05 16:22:43+00:00,-36000000.0,,,396000000.0,,-1675000000.0,,682000000.0,-878000000.0,-380000000.0,775000000.0,-878000000.0,-380000000.0,775000000.0,-483000000.0,1442000000.0,1442000000.0,612000000.0,-112000000.0,0.0,,-508000000.0,-303000000.0,-347000000.0,-126000000.0,-814000000.0,303000000.0,3000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2020.0,Q1TTM,2019-02-01,2020-01-31,,-54000000.0,89000000.0,240000000.0,774000000.0,,187000000.0,,98000000.0,-3621000000.0,-618000000.0,5077000000.0,-3621000000.0,-618000000.0,5077000000.0,838000000.0,3027000000.0,3027000000.0,1089000000.0,-94000000.0,,,-977000000.0,-322000000.0,-680000000.0,-272000000.0,-2376000000.0,438000000.0,
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2020.0,Q1,2019-11-01,2020-01-31,2020-03-05 16:12:09+00:00,0.0,,,198000000.0,,-11000000.0,,11000000.0,-1119000000.0,-498000000.0,1285000000.0,-1119000000.0,-498000000.0,1285000000.0,-332000000.0,678000000.0,678000000.0,420000000.0,-116000000.0,0.0,,-256000000.0,-311000000.0,-198000000.0,-67000000.0,-691000000.0,11000000.0,
