company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,FY,2015-10-03,2016-09-30,2018-11-14 18:44:35+00:00,33400000.0,5.27,5.27,1.06,5.18,205400000.0,995200000.0,995200000.0,995200000.0,1623800000.0,3289000000.0,81900000.0,,,312400000.0,4800000.0,195900000.0,1623800000.0,1665200000.0,,546500000.0,1118700000.0,81900000.0,1200600000.0,3289000000.0,188800000.0,188700000.0,192100000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q4,2016-07-02,2016-09-30,,6400000.0,1.33,1.33,0.28,1.31,44300000.0,246800000.0,246800000.0,246800000.0,411000000.0,835400000.0,-800000.0,,,73200000.0,-400000.0,53300000.0,411000000.0,424400000.0,,132500000.0,291900000.0,-800000.0,291100000.0,835400000.0,188800000.0,188700000.0,192100000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q3,2016-04-02,2016-07-01,2017-07-27 16:10:23+00:00,10000000.0,0.98,0.98,0.26,0.97,51200000.0,185000000.0,185000000.0,185000000.0,373400000.0,751700000.0,-2400000.0,,,77900000.0,4900000.0,46900000.0,373400000.0,378300000.0,,139700000.0,238600000.0,-2400000.0,236200000.0,751700000.0,188800000.0,188700000.0,191700000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q3YTD,2015-10-03,2016-07-01,,27000000.0,3.94,3.94,0.78,3.87,161100000.0,748400000.0,748400000.0,748400000.0,1212800000.0,2453600000.0,82700000.0,,,239200000.0,5200000.0,142600000.0,1212800000.0,1240800000.0,,414000000.0,826800000.0,82700000.0,909500000.0,2453600000.0,188800000.0,188700000.0,191700000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q3TTM,2015-07-04,2016-07-01,,35300000.0,5.15,5.15,1.04,5.05,228100000.0,977600000.0,977600000.0,977600000.0,1657400000.0,3334400000.0,81300000.0,,,321600000.0,5700000.0,190000000.0,1657400000.0,1677000000.0,,552600000.0,1124400000.0,81300000.0,1205700000.0,3334400000.0,188800000.0,188700000.0,191700000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q2,2016-01-02,2016-04-01,2017-05-03 16:16:01+00:00,8600000.0,1.09,1.09,0.26,1.08,47000000.0,208100000.0,208100000.0,208100000.0,384700000.0,775100000.0,-2600000.0,,,79800000.0,300000.0,44000000.0,384700000.0,390400000.0,,132700000.0,257700000.0,-2600000.0,255100000.0,775100000.0,190900000.0,190200000.0,193300000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q2YTD,2015-10-03,2016-04-01,,17000000.0,2.96,2.96,0.52,2.9,109900000.0,563400000.0,563400000.0,563400000.0,839400000.0,1701900000.0,85100000.0,,,161300000.0,300000.0,95700000.0,839400000.0,862500000.0,,274300000.0,588200000.0,85100000.0,673300000.0,1701900000.0,190900000.0,190200000.0,193300000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q2TTM,2015-04-04,2016-04-01,,33700000.0,5.26,5.26,0.91,5.14,228900000.0,1000000000.0,1000000000.0,1000000000.0,1700900000.0,3392700000.0,84300000.0,,,320500000.0,1300000.0,191700000.0,1700900000.0,1691800000.0,,547200000.0,1144600000.0,84300000.0,1228900000.0,3392700000.0,190900000.0,190200000.0,193300000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q1,2015-10-03,2016-01-01,2017-02-07 16:09:04+00:00,8400000.0,1.87,1.87,0.26,1.82,62900000.0,355300000.0,355300000.0,355300000.0,454700000.0,926800000.0,87700000.0,,,81500000.0,0.0,51700000.0,454700000.0,472100000.0,,141600000.0,330500000.0,87700000.0,418200000.0,926800000.0,190000000.0,190400000.0,194700000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q1TTM,2015-01-03,2016-01-01,,33400000.0,5.05,5.05,0.78,4.91,235900000.0,958400000.0,958400000.0,958400000.0,1726100000.0,3379700000.0,87500000.0,,,316200000.0,2100000.0,195100000.0,1726100000.0,1653600000.0,,546800000.0,1106800000.0,87500000.0,1194300000.0,3379700000.0,190000000.0,190400000.0,194700000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,FY,2016-10-01,2017-09-29,2019-11-14 08:21:35+00:00,27600000.0,5.48,5.48,1.16,5.41,246800000.0,1010200000.0,1010200000.0,1010200000.0,1809600000.0,3651400000.0,3200000.0,,,355200000.0,600000.0,204600000.0,1809600000.0,1841800000.0,,588000000.0,1253800000.0,3200000.0,1257000000.0,3651400000.0,184300000.0,184300000.0,186700000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q4,2017-07-01,2017-09-29,,5000000.0,1.53,1.53,0.32,1.51,66400000.0,281300000.0,281300000.0,281300000.0,485700000.0,984600000.0,1800000.0,,,91800000.0,-200000.0,56400000.0,485700000.0,498900000.0,,153000000.0,345900000.0,1800000.0,347700000.0,984600000.0,184300000.0,184300000.0,186700000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q3,2017-04-01,2017-06-30,2018-07-20 16:03:34+00:00,7100000.0,1.34,1.34,0.28,1.32,60600000.0,246200000.0,246200000.0,246200000.0,447200000.0,900800000.0,2000000.0,,,92000000.0,200000.0,49500000.0,447200000.0,453600000.0,,148800000.0,304800000.0,2000000.0,306800000.0,900800000.0,183700000.0,184200000.0,186600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q3YTD,2016-10-01,2017-06-30,,22600000.0,3.95,3.95,0.84,3.9,180400000.0,728900000.0,728900000.0,728900000.0,1323900000.0,2666800000.0,1400000.0,,,263400000.0,800000.0,148200000.0,1323900000.0,1342900000.0,,435000000.0,907900000.0,1400000.0,909300000.0,2666800000.0,183700000.0,184200000.0,186600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q3TTM,2016-07-02,2017-06-30,,29000000.0,5.28,5.28,1.12,5.21,224700000.0,975700000.0,975700000.0,975700000.0,1734900000.0,3502200000.0,600000.0,,,336600000.0,400000.0,201500000.0,1734900000.0,1767300000.0,,567500000.0,1199800000.0,600000.0,1200400000.0,3502200000.0,183700000.0,184200000.0,186600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q2,2016-12-31,2017-03-31,2018-05-04 16:03:52+00:00,7000000.0,1.22,1.22,0.28,1.2,56500000.0,224900000.0,224900000.0,224900000.0,426300000.0,851700000.0,200000.0,,,89400000.0,0.0,47800000.0,426300000.0,425400000.0,,144200000.0,281200000.0,200000.0,281400000.0,851700000.0,184300000.0,184800000.0,187100000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q2YTD,2016-10-01,2017-03-31,,15500000.0,2.61,2.61,0.56,2.58,119800000.0,482700000.0,482700000.0,482700000.0,876700000.0,1766000000.0,-600000.0,,,171400000.0,600000.0,98700000.0,876700000.0,889300000.0,,286200000.0,603100000.0,-600000.0,602500000.0,1766000000.0,184300000.0,184800000.0,187100000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q2TTM,2016-04-02,2017-03-31,,31900000.0,4.92,4.92,1.1,4.86,215300000.0,914500000.0,914500000.0,914500000.0,1661100000.0,3353100000.0,-3800000.0,,,322500000.0,5100000.0,198900000.0,1661100000.0,1692000000.0,,558400000.0,1133600000.0,-3800000.0,1129800000.0,3353100000.0,184300000.0,184800000.0,187100000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q1,2016-10-01,2016-12-30,2018-02-05 17:16:15+00:00,8500000.0,1.39,1.39,0.28,1.38,63300000.0,257800000.0,257800000.0,257800000.0,450400000.0,914300000.0,-800000.0,,,82000000.0,600000.0,50900000.0,450400000.0,463900000.0,,142000000.0,321900000.0,-800000.0,321100000.0,914300000.0,185500000.0,184800000.0,187300000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q1TTM,2016-01-02,2016-12-30,,33500000.0,4.79,4.79,1.08,4.74,205800000.0,897700000.0,897700000.0,897700000.0,1619500000.0,3276500000.0,-6600000.0,,,312900000.0,5400000.0,195100000.0,1619500000.0,1657000000.0,,546900000.0,1110100000.0,-6600000.0,1103500000.0,3276500000.0,185500000.0,184800000.0,187300000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,FY,2017-09-30,2018-09-28,2019-11-14 08:21:35+00:00,18300000.0,5.06,5.06,1.34,5.01,413700000.0,918400000.0,918400000.0,918400000.0,1917300000.0,3868000000.0,12800000.0,,,404500000.0,800000.0,207800000.0,1917300000.0,1950700000.0,,631400000.0,1319300000.0,12800000.0,1332100000.0,3868000000.0,181500000.0,181300000.0,183200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q4,2018-06-30,2018-09-28,,6300000.0,1.59,1.59,0.38,1.56,57900000.0,285500000.0,285500000.0,285500000.0,504800000.0,1008400000.0,3300000.0,,,103000000.0,-200000.0,54400000.0,504800000.0,503600000.0,,163500000.0,340100000.0,3300000.0,343400000.0,1008400000.0,181500000.0,181300000.0,183200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q3,2018-03-31,2018-06-29,2019-08-07 17:14:59+00:00,3900000.0,1.58,1.58,0.32,1.57,24300000.0,286500000.0,286500000.0,286500000.0,442700000.0,894300000.0,4500000.0,,,96800000.0,0.0,44600000.0,442700000.0,451600000.0,,145300000.0,306300000.0,4500000.0,310800000.0,894300000.0,181300000.0,181200000.0,182800000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q3YTD,2017-09-30,2018-06-29,,12000000.0,3.47,3.47,0.96,3.45,355800000.0,632900000.0,632900000.0,632900000.0,1412500000.0,2859600000.0,9500000.0,,,301500000.0,1000000.0,153400000.0,1412500000.0,1447100000.0,,467900000.0,979200000.0,9500000.0,988700000.0,2859600000.0,181300000.0,181200000.0,182800000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q3TTM,2017-07-01,2018-06-29,,17000000.0,5.0,5.0,1.28,4.96,422200000.0,914200000.0,914200000.0,914200000.0,1898200000.0,3844200000.0,11300000.0,,,393300000.0,800000.0,209800000.0,1898200000.0,1946000000.0,,620900000.0,1325100000.0,11300000.0,1336400000.0,3844200000.0,181300000.0,181200000.0,182800000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q2,2017-12-30,2018-03-30,2019-05-02 20:02:21+00:00,4100000.0,1.51,1.51,0.32,1.5,16300000.0,276000000.0,276000000.0,276000000.0,454700000.0,913400000.0,2900000.0,,,106700000.0,1000000.0,57500000.0,454700000.0,458700000.0,,169300000.0,289400000.0,2900000.0,292300000.0,913400000.0,182800000.0,182500000.0,184300000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q2YTD,2017-09-30,2018-03-30,,8100000.0,1.89,1.89,0.64,1.88,331500000.0,346400000.0,346400000.0,346400000.0,969800000.0,1965300000.0,5000000.0,,,204700000.0,1000000.0,108800000.0,969800000.0,995500000.0,,322600000.0,672900000.0,5000000.0,677900000.0,1965300000.0,182800000.0,182500000.0,184300000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q2TTM,2017-04-01,2018-03-30,,20200000.0,4.76,4.76,1.24,4.71,458500000.0,873900000.0,873900000.0,873900000.0,1902700000.0,3850700000.0,8800000.0,,,388500000.0,1000000.0,214700000.0,1902700000.0,1948000000.0,,624400000.0,1323600000.0,8800000.0,1332400000.0,3850700000.0,182800000.0,182500000.0,184300000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q1,2017-09-30,2017-12-29,2019-02-05 18:02:21+00:00,4000000.0,0.38,0.38,0.32,0.38,315200000.0,70400000.0,70400000.0,70400000.0,515100000.0,1051900000.0,2100000.0,,,98000000.0,0.0,51300000.0,515100000.0,536800000.0,,153300000.0,383500000.0,2100000.0,385600000.0,1051900000.0,185300000.0,183100000.0,185500000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q1TTM,2016-12-31,2017-12-29,,23100000.0,4.47,4.47,1.2,4.41,498700000.0,822800000.0,822800000.0,822800000.0,1874300000.0,3789000000.0,6100000.0,,,371200000.0,,205000000.0,1874300000.0,1914700000.0,,599300000.0,1315400000.0,6100000.0,1321500000.0,3789000000.0,185300000.0,183100000.0,185500000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q4,2019-06-29,2019-09-27,,4000000.0,1.25,1.25,0.44,1.23,23400000.0,210600000.0,210600000.0,210600000.0,421400000.0,827400000.0,100000.0,,,106800000.0,5500000.0,55800000.0,421400000.0,406000000.0,,172100000.0,233900000.0,100000.0,234000000.0,827400000.0,173500000.0,173500000.0,174500000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,FY,2018-09-29,2019-09-27,2019-11-14 08:21:35+00:00,22600000.0,4.92,4.92,1.58,4.89,107400000.0,853600000.0,853600000.0,853600000.0,1773000000.0,3376800000.0,9000000.0,,,424100000.0,6800000.0,198300000.0,1773000000.0,1603800000.0,,651800000.0,952000000.0,9000000.0,961000000.0,3376800000.0,173500000.0,173500000.0,174500000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q3YTD,2018-09-29,2019-06-28,,18600000.0,3.67,3.67,1.14,3.66,84000000.0,643000000.0,643000000.0,643000000.0,1351600000.0,2549400000.0,8900000.0,,,317300000.0,1300000.0,142500000.0,1351600000.0,1197800000.0,,479700000.0,718100000.0,8900000.0,727000000.0,2549400000.0,173600000.0,172600000.0,173400000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q3TTM,2018-06-30,2019-06-28,,24900000.0,5.26,5.26,1.52,5.22,141900000.0,928500000.0,928500000.0,928500000.0,1856400000.0,3557800000.0,12200000.0,,,420300000.0,1100000.0,196900000.0,1856400000.0,1701400000.0,,643200000.0,1058200000.0,12200000.0,1070400000.0,3557800000.0,173600000.0,172600000.0,173400000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q3,2019-03-30,2019-06-28,2019-08-07 17:14:59+00:00,5500000.0,0.83,0.83,0.38,0.83,17800000.0,144100000.0,144100000.0,144100000.0,454500000.0,767000000.0,2300000.0,,,100600000.0,0.0,46800000.0,454500000.0,312500000.0,,152900000.0,159600000.0,2300000.0,161900000.0,767000000.0,173600000.0,172600000.0,173400000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q2YTD,2018-09-29,2019-03-29,,13100000.0,2.84,2.84,0.76,2.83,66200000.0,498900000.0,498900000.0,498900000.0,897100000.0,1782400000.0,6600000.0,,,216700000.0,1300000.0,95700000.0,897100000.0,885300000.0,,326800000.0,558500000.0,6600000.0,565100000.0,1782400000.0,174000000.0,173800000.0,174600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q2TTM,2018-03-31,2019-03-29,,23300000.0,6.01,6.01,1.46,5.96,148400000.0,1070900000.0,1070900000.0,1070900000.0,1844600000.0,3685100000.0,14400000.0,,,416500000.0,1100000.0,194700000.0,1844600000.0,1840500000.0,,635600000.0,1204900000.0,14400000.0,1219300000.0,3685100000.0,174000000.0,173800000.0,174600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q2,2018-12-29,2019-03-29,2019-05-02 20:02:21+00:00,5700000.0,1.23,1.23,0.38,1.23,27300000.0,214000000.0,214000000.0,214000000.0,410200000.0,810400000.0,3700000.0,,,107500000.0,1500000.0,47900000.0,410200000.0,400200000.0,,162600000.0,237600000.0,3700000.0,241300000.0,810400000.0,174000000.0,173800000.0,174600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q1,2018-09-29,2018-12-28,2020-01-24 16:08:15+00:00,7400000.0,1.61,1.61,0.38,1.6,38900000.0,284900000.0,284900000.0,284900000.0,486900000.0,972000000.0,2900000.0,,,109200000.0,-200000.0,47800000.0,486900000.0,485100000.0,,164200000.0,320900000.0,2900000.0,323800000.0,972000000.0,177000000.0,176600000.0,177700000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q1TTM,2017-12-30,2018-12-28,,21700000.0,6.29,6.29,1.4,6.23,137400000.0,1132900000.0,1132900000.0,1132900000.0,1889100000.0,3788100000.0,13600000.0,,,415700000.0,600000.0,204300000.0,1889100000.0,1899000000.0,,642300000.0,1256700000.0,13600000.0,1270300000.0,3788100000.0,177000000.0,176600000.0,177700000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2020.0,Q1TTM,2018-12-29,2019-12-27,,18300000.0,4.82,4.82,1.64,4.79,90100000.0,825800000.0,825800000.0,825800000.0,1737900000.0,3300900000.0,7500000.0,,,422600000.0,7800000.0,205900000.0,1737900000.0,1563000000.0,,654600000.0,908400000.0,7500000.0,915900000.0,3300900000.0,170300000.0,170200000.0,171600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2020.0,Q1,2019-09-28,2019-12-27,2020-01-24 16:08:15+00:00,3100000.0,1.51,1.51,0.44,1.5,21600000.0,257100000.0,257100000.0,257100000.0,451800000.0,896100000.0,1400000.0,,,107700000.0,800000.0,55400000.0,451800000.0,444300000.0,,167000000.0,277300000.0,1400000.0,278700000.0,896100000.0,170300000.0,170200000.0,171600000.0
