company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q3YTD,2015-10-03,2016-07-01,2017-07-27 16:10:23+00:00,-55000000.0,,163400000.0,,186600000.0,-318800000.0,,,-481500000.0,-229100000.0,640700000.0,-481500000.0,-229100000.0,640700000.0,-69900000.0,748400000.0,748400000.0,24500000.0,-5700000.0,-148800000.0,,-174100000.0,,-327000000.0,0.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q3TTM,2015-07-04,2016-07-01,,-55400000.0,,194900000.0,,240800000.0,-395300000.0,,,-625400000.0,-380300000.0,873400000.0,-625400000.0,-380300000.0,873400000.0,-132300000.0,977600000.0,977600000.0,50300000.0,10700000.0,-198100000.0,,-324900000.0,,-438000000.0,
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q3,2016-04-02,2016-07-01,,-55000000.0,,56100000.0,,64600000.0,-123100000.0,,,-232500000.0,-112200000.0,140900000.0,-232500000.0,-112200000.0,140900000.0,-203800000.0,185000000.0,185000000.0,14400000.0,8800000.0,-49400000.0,,-57200000.0,,-191900000.0,
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q2YTD,2015-10-03,2016-04-01,2017-05-03 16:16:01+00:00,0.0,,107300000.0,,122000000.0,-195700000.0,,,-249000000.0,-116900000.0,499800000.0,-249000000.0,-116900000.0,499800000.0,133900000.0,563400000.0,563400000.0,10100000.0,-14500000.0,-99400000.0,,-116900000.0,,-135100000.0,0.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q2TTM,2015-04-04,2016-04-01,,-6500000.0,,164200000.0,,226500000.0,-326500000.0,,,-448800000.0,-382300000.0,954400000.0,-448800000.0,-382300000.0,954400000.0,123300000.0,1000000000.0,1000000000.0,54400000.0,17700000.0,-173200000.0,,-375800000.0,,-293300000.0,
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q2,2016-01-02,2016-04-01,,,,98400000.0,,62100000.0,-137100000.0,,,-172800000.0,-37400000.0,154500000.0,-172800000.0,-37400000.0,154500000.0,-55700000.0,208100000.0,208100000.0,21400000.0,11500000.0,-49200000.0,,-37400000.0,,-135100000.0,
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q1,2015-10-03,2016-01-01,2017-02-07 16:09:04+00:00,0.0,,8900000.0,,59900000.0,-58600000.0,,,-76200000.0,-79500000.0,345300000.0,-76200000.0,-79500000.0,345300000.0,189600000.0,355300000.0,355300000.0,-11300000.0,-26000000.0,-50200000.0,,-79500000.0,,0.0,0.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q1TTM,2015-01-03,2016-01-01,,-24600000.0,,132900000.0,,211500000.0,-273300000.0,,,-324600000.0,-447000000.0,954900000.0,-324600000.0,-447000000.0,954900000.0,183300000.0,958400000.0,958400000.0,58300000.0,30400000.0,-148700000.0,,-422400000.0,,-206300000.0,
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,FY,2016-10-01,2017-09-29,2019-11-14 08:21:35+00:00,-25800000.0,,163200000.0,,254800000.0,143300000.0,15000000.0,,-597400000.0,-325900000.0,1456300000.0,-597400000.0,-325900000.0,1456300000.0,533000000.0,1010200000.0,1010200000.0,48000000.0,40000000.0,-214600000.0,0.0,-303300000.0,-5500000.0,-432300000.0,3200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q4,2017-07-01,2017-09-29,,-12100000.0,,31300000.0,,65400000.0,51800000.0,15000000.0,,-147400000.0,-97400000.0,417600000.0,-147400000.0,-97400000.0,417600000.0,172800000.0,281300000.0,281300000.0,19100000.0,3800000.0,-58900000.0,,-85300000.0,-5500000.0,-101800000.0,
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q3YTD,2016-10-01,2017-06-30,2018-07-20 16:03:34+00:00,-13700000.0,,131900000.0,,189400000.0,91500000.0,,,-450000000.0,-228500000.0,1038700000.0,-450000000.0,-228500000.0,1038700000.0,360200000.0,728900000.0,728900000.0,28900000.0,36200000.0,-155700000.0,0.0,-218000000.0,,-330500000.0,3200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q3TTM,2016-07-02,2017-06-30,,-20300000.0,,134400000.0,,250600000.0,210400000.0,,,-755100000.0,-250300000.0,1475700000.0,-755100000.0,-250300000.0,1475700000.0,470300000.0,975700000.0,975700000.0,39000000.0,-18100000.0,-207900000.0,,-233200000.0,,-529100000.0,3200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q3,2017-04-01,2017-06-30,,,,49900000.0,,62700000.0,-8200000.0,,,-164000000.0,-113000000.0,314100000.0,-164000000.0,-113000000.0,314100000.0,37100000.0,246200000.0,246200000.0,13400000.0,16400000.0,-51600000.0,,-113000000.0,,-128800000.0,
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q2YTD,2016-10-01,2017-03-31,2018-05-04 16:03:52+00:00,-13700000.0,,82000000.0,,126700000.0,99700000.0,,,-286000000.0,-115500000.0,724600000.0,-286000000.0,-115500000.0,724600000.0,323100000.0,482700000.0,482700000.0,15500000.0,19800000.0,-104100000.0,,-105000000.0,,-201700000.0,3200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q2TTM,2016-04-02,2017-03-31,,-75300000.0,,140600000.0,,252500000.0,95500000.0,,,-823600000.0,-249500000.0,1302500000.0,-823600000.0,-249500000.0,1302500000.0,229400000.0,914500000.0,914500000.0,40000000.0,-25700000.0,-205700000.0,,-177400000.0,,-592200000.0,3200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q2,2016-12-31,2017-03-31,,,,79500000.0,,62900000.0,-74500000.0,,,-117400000.0,-54900000.0,228700000.0,-117400000.0,-54900000.0,228700000.0,56400000.0,224900000.0,224900000.0,15400000.0,29700000.0,-51900000.0,,-54900000.0,,-95200000.0,
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q1,2016-10-01,2016-12-30,2018-02-05 17:16:15+00:00,-13700000.0,,2500000.0,,63800000.0,174200000.0,,,-168600000.0,-60600000.0,495900000.0,-168600000.0,-60600000.0,495900000.0,266700000.0,257800000.0,257800000.0,100000.0,-9900000.0,-52200000.0,,-50100000.0,,-106500000.0,3200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q1TTM,2016-01-02,2016-12-30,,-75300000.0,,159500000.0,,251700000.0,32900000.0,,,-879000000.0,-232000000.0,1228300000.0,-879000000.0,-232000000.0,1228300000.0,117300000.0,897700000.0,897700000.0,46000000.0,-43900000.0,-203000000.0,,-159900000.0,,-632100000.0,3200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,FY,2017-09-30,2018-09-28,2019-11-14 08:21:35+00:00,-412600000.0,,135900000.0,,299200000.0,-64100000.0,18200000.0,,-993700000.0,-1150400000.0,1260600000.0,-993700000.0,-1150400000.0,1260600000.0,-883500000.0,918400000.0,918400000.0,107100000.0,-9200000.0,-243200000.0,-683700000.0,-422300000.0,0.0,-759500000.0,368200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q4,2018-06-30,2018-09-28,,-412600000.0,,18800000.0,,83800000.0,-182500000.0,8300000.0,,-291200000.0,-341200000.0,207600000.0,-291200000.0,-341200000.0,207600000.0,-424800000.0,285500000.0,285500000.0,20800000.0,3500000.0,-68000000.0,-160500000.0,-103700000.0,,-235000000.0,335600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q3YTD,2017-09-30,2018-06-29,2019-08-07 17:14:59+00:00,,,117100000.0,,215400000.0,118400000.0,9900000.0,,-702500000.0,-809200000.0,1053000000.0,-702500000.0,-809200000.0,1053000000.0,-458700000.0,632900000.0,632900000.0,86300000.0,-12700000.0,-175200000.0,-523200000.0,-318600000.0,,-524500000.0,32600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q3TTM,2017-07-01,2018-06-29,,-12100000.0,,148400000.0,,280800000.0,170200000.0,24900000.0,,-849900000.0,-906600000.0,1470600000.0,-849900000.0,-906600000.0,1470600000.0,-285900000.0,914200000.0,914200000.0,105400000.0,-8900000.0,-234100000.0,-523200000.0,-403900000.0,-5500000.0,-626300000.0,32600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q3,2018-03-31,2018-06-29,,,,40900000.0,,74700000.0,-122700000.0,9900000.0,,-296500000.0,-684700000.0,258000000.0,-296500000.0,-684700000.0,258000000.0,-723200000.0,286500000.0,286500000.0,19500000.0,-8400000.0,-57700000.0,-523200000.0,-194100000.0,,-240300000.0,32600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q2YTD,2017-09-30,2018-03-30,2019-05-02 20:02:21+00:00,,,76200000.0,,140700000.0,241100000.0,,,-406000000.0,-124500000.0,795000000.0,-406000000.0,-124500000.0,795000000.0,264500000.0,346400000.0,346400000.0,66800000.0,-4300000.0,-117500000.0,0.0,-124500000.0,,-284200000.0,0.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q2TTM,2017-04-01,2018-03-30,,-12100000.0,,157400000.0,,268800000.0,284700000.0,15000000.0,,-717400000.0,-334900000.0,1526700000.0,-717400000.0,-334900000.0,1526700000.0,474400000.0,873900000.0,873900000.0,99300000.0,15900000.0,-228000000.0,,-322800000.0,-5500000.0,-514800000.0,
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q2,2017-12-30,2018-03-30,,,,69000000.0,,71600000.0,45600000.0,,,-144100000.0,-90300000.0,434200000.0,-144100000.0,-90300000.0,434200000.0,199800000.0,276000000.0,276000000.0,41000000.0,26000000.0,-58400000.0,,-90300000.0,,-111700000.0,
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q1,2017-09-30,2017-12-29,2019-02-05 18:02:21+00:00,,,7200000.0,,69100000.0,195500000.0,,,-261900000.0,-34200000.0,360800000.0,-261900000.0,-34200000.0,360800000.0,64700000.0,70400000.0,70400000.0,25800000.0,-30300000.0,-59100000.0,0.0,-34200000.0,,-172500000.0,0.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q1TTM,2016-12-31,2017-12-29,,-12100000.0,,167900000.0,,260100000.0,164600000.0,15000000.0,,-690700000.0,-299500000.0,1321200000.0,-690700000.0,-299500000.0,1321200000.0,331000000.0,822800000.0,822800000.0,73700000.0,19600000.0,-221500000.0,,-287400000.0,-5500000.0,-498300000.0,
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q4,2019-06-29,2019-09-27,,-25000000.0,,7900000.0,,92900000.0,75200000.0,8400000.0,,-206700000.0,-101800000.0,417000000.0,-206700000.0,-101800000.0,417000000.0,108500000.0,210600000.0,210600000.0,38300000.0,6300000.0,-75100000.0,-116800000.0,-72600000.0,,-146300000.0,112600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,FY,2018-09-29,2019-09-27,2019-11-14 08:21:35+00:00,-25000000.0,,124400000.0,,371600000.0,45300000.0,19700000.0,,-912500000.0,-336900000.0,1367400000.0,-912500000.0,-336900000.0,1367400000.0,118000000.0,853600000.0,853600000.0,96900000.0,-700000.0,-273900000.0,-360500000.0,-398400000.0,0.0,-657600000.0,447000000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q3TTM,2018-06-30,2019-06-28,,-412600000.0,,135300000.0,,362500000.0,-212400000.0,19600000.0,,-997000000.0,-576300000.0,1158000000.0,-997000000.0,-576300000.0,1158000000.0,-415300000.0,928500000.0,928500000.0,79400000.0,-3500000.0,-266800000.0,-404200000.0,-429500000.0,,-746300000.0,670000000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q3,2019-03-30,2019-06-28,,,,29000000.0,,93700000.0,-44600000.0,11300000.0,,-144300000.0,-138500000.0,209300000.0,-144300000.0,-138500000.0,209300000.0,-73500000.0,144200000.0,144200000.0,16000000.0,-4100000.0,-65700000.0,-77000000.0,-86700000.0,,-85800000.0,25200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q3YTD,2018-09-29,2019-06-28,2019-08-07 17:14:59+00:00,,,116500000.0,,278700000.0,-29900000.0,11300000.0,,-705800000.0,-235100000.0,950400000.0,-705800000.0,-235100000.0,950400000.0,9500000.0,643000000.0,643000000.0,58600000.0,-7000000.0,-198800000.0,-243700000.0,-325800000.0,,-511300000.0,334400000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q2TTM,2018-03-31,2019-03-29,,-412600000.0,,147200000.0,,343500000.0,-290500000.0,18200000.0,,-1149200000.0,-1122500000.0,1206700000.0,-1149200000.0,-1122500000.0,1206700000.0,-1065000000.0,1070800000.0,1070800000.0,82900000.0,-7800000.0,-258800000.0,-850400000.0,-536900000.0,,-900800000.0,677400000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q2,2018-12-29,2019-03-29,,,,85900000.0,,92000000.0,-135600000.0,,,-193400000.0,-268100000.0,192100000.0,-193400000.0,-268100000.0,192100000.0,-269400000.0,213900000.0,213900000.0,21800000.0,14100000.0,-66000000.0,-164500000.0,-109600000.0,,-141500000.0,6000000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q2YTD,2018-09-29,2019-03-29,2019-05-02 20:02:21+00:00,,,87500000.0,,185000000.0,14700000.0,,,-561500000.0,-96600000.0,741100000.0,-561500000.0,-96600000.0,741100000.0,83000000.0,498800000.0,498800000.0,42600000.0,-2900000.0,-133100000.0,-166700000.0,-239100000.0,,-425500000.0,309200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q1,2018-09-29,2018-12-28,2020-01-24 16:08:15+00:00,,,1600000.0,,93000000.0,150300000.0,0.0,,-368100000.0,171500000.0,549000000.0,-368100000.0,171500000.0,549000000.0,352400000.0,284900000.0,284900000.0,20800000.0,-17000000.0,-67100000.0,-2200000.0,-129500000.0,,-284000000.0,303200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q1TTM,2017-12-30,2018-12-28,,-412600000.0,,130300000.0,,323100000.0,-109300000.0,18200000.0,,-1099900000.0,-944700000.0,1448800000.0,-1099900000.0,-944700000.0,1448800000.0,-595800000.0,1132900000.0,1132900000.0,102100000.0,4100000.0,-251200000.0,-685900000.0,-517600000.0,,-871000000.0,671400000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2020.0,Q1TTM,2018-12-29,2019-12-27,,-25000000.0,,148900000.0,,369800000.0,-88500000.0,19700000.0,,-685400000.0,-688900000.0,1216800000.0,-685400000.0,-688900000.0,1216800000.0,-157500000.0,825800000.0,825800000.0,109700000.0,24600000.0,-281900000.0,-489800000.0,-380100000.0,,-447800000.0,206000000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2020.0,Q1,2019-09-28,2019-12-27,2020-01-24 16:08:15+00:00,,,26100000.0,,91200000.0,16500000.0,0.0,,-141000000.0,-180500000.0,398400000.0,-141000000.0,-180500000.0,398400000.0,76900000.0,257100000.0,257100000.0,33600000.0,8300000.0,-75100000.0,-131500000.0,-111200000.0,,-74200000.0,62200000.0
