company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,FY,2014-03-31,2015-03-29,2015-05-28 14:55:04+00:00,-637000000.0,651000000.0,66000000.0,325000000.0,24000000.0,-95000000.0,-515000000.0,102000000.0,1017000000.0,-485000000.0,-1009000000.0,1702000000.0,,0.0,0.0,-485000000.0,-1009000000.0,1702000000.0,113000000.0,1533000000.0,1548000000.0,-15000000.0,344000000.0,13000000.0,59000000.0,-17000000.0,-455000000.0,-2000000.0,-1598000000.0,0.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q3TTM,2013-12-30,2014-12-28,,-790000000.0,624000000.0,80000000.0,315000000.0,24000000.0,-56000000.0,-497000000.0,102000000.0,560000000.0,-446000000.0,-1100000000.0,1714000000.0,,-4000000.0,-13000000.0,-446000000.0,-1104000000.0,1699000000.0,93000000.0,1882000000.0,1879000000.0,3000000.0,17000000.0,14000000.0,40000000.0,-17000000.0,-376000000.0,-34000000.0,-1071000000.0,2000000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q3,2014-09-29,2014-12-28,,-8000000.0,,,83000000.0,9000000.0,-26000000.0,-48000000.0,17000000.0,-171000000.0,-352000000.0,-98000000.0,491000000.0,,1000000.0,12000000.0,-352000000.0,-97000000.0,501000000.0,26000000.0,446000000.0,444000000.0,2000000.0,12000000.0,2000000.0,9000000.0,-4000000.0,-108000000.0,-2000000.0,-194000000.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q3YTD,2014-03-31,2014-12-28,2015-02-05 17:16:41+00:00,-637000000.0,,,239000000.0,24000000.0,-61000000.0,-420000000.0,56000000.0,577000000.0,-247000000.0,-865000000.0,1240000000.0,,,4000000.0,-247000000.0,-865000000.0,1242000000.0,69000000.0,1396000000.0,1397000000.0,-1000000.0,24000000.0,12000000.0,34000000.0,-13000000.0,-286000000.0,-2000000.0,-877000000.0,0.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q2YTD,2014-03-31,2014-09-28,2015-11-05 16:49:04+00:00,-629000000.0,,,156000000.0,15000000.0,-35000000.0,-372000000.0,39000000.0,748000000.0,105000000.0,-767000000.0,749000000.0,,-1000000.0,-8000000.0,105000000.0,-768000000.0,741000000.0,43000000.0,950000000.0,953000000.0,-3000000.0,12000000.0,10000000.0,25000000.0,-9000000.0,-178000000.0,0.0,-683000000.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q2TTM,2013-09-30,2014-09-28,,-1470000000.0,624000000.0,80000000.0,308000000.0,15000000.0,-21000000.0,-246000000.0,133000000.0,748000000.0,16000000.0,-1767000000.0,1932000000.0,,-5000000.0,-20000000.0,16000000.0,-1772000000.0,1912000000.0,135000000.0,1871000000.0,1867000000.0,4000000.0,3000000.0,25000000.0,36000000.0,-18000000.0,-353000000.0,14000000.0,-886000000.0,5000000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q2,2014-06-30,2014-09-28,,-4000000.0,,,78000000.0,,-38000000.0,-288000000.0,10000000.0,406000000.0,-109000000.0,-87000000.0,268000000.0,,,-3000000.0,-109000000.0,-87000000.0,265000000.0,31000000.0,468000000.0,469000000.0,-1000000.0,9000000.0,3000000.0,20000000.0,-5000000.0,-103000000.0,1000000.0,-524000000.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q1TTM,2013-07-01,2014-06-29,,-1635000000.0,624000000.0,80000000.0,300000000.0,15000000.0,47000000.0,-260000000.0,127000000.0,342000000.0,79000000.0,-1885000000.0,1847000000.0,,-5000000.0,-3000000.0,79000000.0,-1890000000.0,1844000000.0,80000000.0,1828000000.0,1817000000.0,11000000.0,-10000000.0,25000000.0,39000000.0,-18000000.0,-344000000.0,186000000.0,-583000000.0,40000000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q1,2014-03-31,2014-06-29,2015-08-07 17:02:20+00:00,-625000000.0,,,78000000.0,15000000.0,3000000.0,-84000000.0,29000000.0,342000000.0,214000000.0,-680000000.0,481000000.0,,-1000000.0,-5000000.0,214000000.0,-681000000.0,476000000.0,12000000.0,482000000.0,484000000.0,-2000000.0,3000000.0,7000000.0,5000000.0,-4000000.0,-75000000.0,-1000000.0,-159000000.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2016.0,Q3TTM,2014-12-29,2016-01-03,,-1108000000.0,1088000000.0,133000000.0,345000000.0,24000000.0,-46000000.0,-428000000.0,108000000.0,2436000000.0,127000000.0,-1576000000.0,1415000000.0,,-5000000.0,-4000000.0,127000000.0,-1581000000.0,1413000000.0,-87000000.0,954000000.0,975000000.0,-21000000.0,523000000.0,6000000.0,14000000.0,-16000000.0,-506000000.0,-1415000000.0,-992000000.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2016.0,Q3YTD,2015-03-30,2016-01-03,2016-04-08 15:19:12+00:00,-1108000000.0,437000000.0,67000000.0,259000000.0,24000000.0,-12000000.0,-333000000.0,62000000.0,1996000000.0,365000000.0,-1432000000.0,953000000.0,,-5000000.0,,365000000.0,-1437000000.0,953000000.0,-131000000.0,817000000.0,824000000.0,-7000000.0,203000000.0,5000000.0,-11000000.0,-12000000.0,-337000000.0,-1415000000.0,-271000000.0,0.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2016.0,Q2TTM,2014-09-29,2015-09-27,,-512000000.0,651000000.0,66000000.0,337000000.0,10000000.0,-41000000.0,-360000000.0,98000000.0,2266000000.0,-436000000.0,-960000000.0,1664000000.0,,-4000000.0,3000000.0,-436000000.0,-964000000.0,1669000000.0,228000000.0,1327000000.0,1338000000.0,-11000000.0,349000000.0,6000000.0,29000000.0,-16000000.0,-487000000.0,-1604000000.0,-1186000000.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2016.0,Q2YTD,2015-03-30,2015-09-27,2015-11-05 16:49:04+00:00,-504000000.0,,,168000000.0,1000000.0,19000000.0,-217000000.0,35000000.0,1997000000.0,154000000.0,-718000000.0,711000000.0,,-5000000.0,-5000000.0,154000000.0,-723000000.0,708000000.0,158000000.0,744000000.0,743000000.0,1000000.0,17000000.0,3000000.0,-5000000.0,-8000000.0,-210000000.0,-1602000000.0,-271000000.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2016.0,Q1TTM,2014-06-30,2015-06-28,,-278000000.0,651000000.0,66000000.0,331000000.0,10000000.0,-60000000.0,-478000000.0,100000000.0,2671000000.0,-222000000.0,-706000000.0,1672000000.0,,-1000000.0,,-222000000.0,-707000000.0,1672000000.0,683000000.0,1451000000.0,1464000000.0,-13000000.0,355000000.0,7000000.0,36000000.0,-17000000.0,-474000000.0,-1312000000.0,-1671000000.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2016.0,Q1,2015-03-30,2015-06-28,2015-08-07 17:02:20+00:00,-266000000.0,,,84000000.0,1000000.0,38000000.0,-47000000.0,27000000.0,1996000000.0,477000000.0,-377000000.0,451000000.0,,-2000000.0,-5000000.0,477000000.0,-379000000.0,446000000.0,582000000.0,400000000.0,400000000.0,0.0,14000000.0,1000000.0,-18000000.0,-4000000.0,-94000000.0,-1311000000.0,-232000000.0,
