company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q3YTD,2014-03-31,2014-12-28,,9.72,9.72,,9.66,667000000.0,1396000000.0,1396000000.0,,1395000000.0,1000000.0,4914000000.0,7501000000.0,-2000000.0,,474000000.0,4914000000.0,2587000000.0,51000000.0,3000000.0,474000000.0,2113000000.0,-48000000.0,2065000000.0,7501000000.0,142200000.0,142300000.0,143200000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q3TTM,2013-12-30,2014-12-28,,13.05,13.05,0.12,12.97,889000000.0,1882000000.0,1874000000.0,8000000.0,1879000000.0,3000000.0,6523000000.0,9988000000.0,-2000000.0,,637000000.0,6523000000.0,3465000000.0,68000000.0,9000000.0,637000000.0,2828000000.0,-59000000.0,2765000000.0,9988000000.0,142200000.0,142300000.0,143200000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q3,2014-09-29,2014-12-28,2015-02-05 17:16:41+00:00,3.13,3.13,,3.11,210000000.0,446000000.0,443000000.0,3000000.0,445000000.0,1000000.0,1629000000.0,2459000000.0,-1000000.0,,160000000.0,1629000000.0,830000000.0,17000000.0,1000000.0,160000000.0,670000000.0,-16000000.0,654000000.0,2459000000.0,142200000.0,142300000.0,143200000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q2,2014-06-30,2014-09-28,2015-11-05 16:49:04+00:00,3.26,3.26,,3.24,220000000.0,468000000.0,469000000.0,-1000000.0,467000000.0,1000000.0,1658000000.0,2522000000.0,-1000000.0,,158000000.0,1658000000.0,864000000.0,17000000.0,1000000.0,158000000.0,706000000.0,-16000000.0,690000000.0,2522000000.0,143300000.0,143300000.0,144300000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q2YTD,2014-03-31,2014-09-28,,6.59,6.59,,6.55,457000000.0,950000000.0,953000000.0,-3000000.0,950000000.0,,3285000000.0,5042000000.0,-1000000.0,,314000000.0,3285000000.0,1757000000.0,34000000.0,2000000.0,314000000.0,1443000000.0,-32000000.0,1411000000.0,5042000000.0,143300000.0,143300000.0,144300000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q2TTM,2013-09-30,2014-09-28,,12.9,12.9,0.12,12.82,883000000.0,1871000000.0,1863000000.0,8000000.0,1867000000.0,4000000.0,6427000000.0,9867000000.0,-1000000.0,,627000000.0,6427000000.0,3440000000.0,71000000.0,9000000.0,627000000.0,2813000000.0,-62000000.0,2747000000.0,9867000000.0,143300000.0,143300000.0,144300000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q1TTM,2013-07-01,2014-06-29,,12.55,12.55,0.12,12.47,867000000.0,1828000000.0,1817000000.0,11000000.0,1824000000.0,4000000.0,6310000000.0,9686000000.0,,,624000000.0,6310000000.0,3376000000.0,73000000.0,7000000.0,624000000.0,2752000000.0,-66000000.0,2684000000.0,9686000000.0,145000000.0,144900000.0,145900000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q1,2014-03-31,2014-06-29,2015-08-07 17:02:20+00:00,3.33,3.33,,3.31,237000000.0,482000000.0,484000000.0,-2000000.0,483000000.0,-1000000.0,1627000000.0,2520000000.0,0.0,,156000000.0,1627000000.0,893000000.0,17000000.0,1000000.0,156000000.0,737000000.0,-16000000.0,721000000.0,2520000000.0,145000000.0,144900000.0,145900000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2016.0,Q2YTD,2015-03-30,2015-09-27,,5.38,5.38,,5.35,366000000.0,744000000.0,745000000.0,-1000000.0,742000000.0,2000000.0,3197000000.0,4699000000.0,-5000000.0,,335000000.0,3197000000.0,1502000000.0,53000000.0,2000000.0,335000000.0,1167000000.0,-51000000.0,1116000000.0,4699000000.0,137800000.0,137500000.0,138300000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2016.0,Q2TTM,2014-09-29,2015-09-27,,9.52,9.52,0.12,9.46,725000000.0,1327000000.0,1340000000.0,-13000000.0,1322000000.0,5000000.0,6664000000.0,9662000000.0,-179000000.0,8000000.0,662000000.0,6664000000.0,2998000000.0,88000000.0,4000000.0,670000000.0,2328000000.0,-84000000.0,2244000000.0,9662000000.0,137800000.0,137500000.0,138300000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2016.0,Q2,2015-06-29,2015-09-27,2015-11-05 16:49:04+00:00,2.49,2.49,,2.48,169000000.0,344000000.0,345000000.0,-1000000.0,343000000.0,1000000.0,1572000000.0,2287000000.0,-2000000.0,,167000000.0,1572000000.0,715000000.0,33000000.0,1000000.0,167000000.0,548000000.0,-32000000.0,516000000.0,2287000000.0,137800000.0,137500000.0,138300000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2016.0,Q1TTM,2014-06-30,2015-06-28,,10.29,10.29,0.12,10.22,776000000.0,1451000000.0,1464000000.0,-13000000.0,1446000000.0,5000000.0,6750000000.0,9897000000.0,-178000000.0,8000000.0,653000000.0,6750000000.0,3147000000.0,72000000.0,4000000.0,661000000.0,2486000000.0,-68000000.0,2418000000.0,9897000000.0,138100000.0,138100000.0,138900000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2016.0,Q1,2015-03-30,2015-06-28,2015-08-07 17:02:20+00:00,2.89,2.89,,2.87,197000000.0,400000000.0,400000000.0,0.0,399000000.0,1000000.0,1625000000.0,2412000000.0,-3000000.0,,168000000.0,1625000000.0,787000000.0,20000000.0,1000000.0,168000000.0,619000000.0,-19000000.0,600000000.0,2412000000.0,138100000.0,138100000.0,138900000.0
