company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2015.0,Q2TTM,2014-06-29,2015-06-27,,-0.12,-0.12,,-0.12,-7000000.0,15000000.0,-68000000.0,-9000000.0,-59000000.0,-68000000.0,1000000.0,9003000000.0,11832000000.0,-1000000.0,5000000.0,1000000.0,,293000000.0,2469000000.0,9003000000.0,2829000000.0,94000000.0,22000000.0,2756000000.0,73000000.0,-67000000.0,6000000.0,11832000000.0,547000000.0,547000000.0,547000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2015.0,Q1,2014-12-28,2015-03-28,2016-04-26 06:59:32+00:00,0.08,0.08,,0.08,5000000.0,25000000.0,45000000.0,45000000.0,,45000000.0,,2940000000.0,3877000000.0,,1000000.0,,,43000000.0,801000000.0,2940000000.0,937000000.0,25000000.0,6000000.0,849000000.0,88000000.0,-18000000.0,70000000.0,3877000000.0,562500000.0,562500000.0,562500000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2015.0,Q1TTM,2014-03-30,2015-03-28,,-0.37,-0.37,,-0.37,11000000.0,16000000.0,-199000000.0,-140000000.0,-59000000.0,-200000000.0,2000000.0,9335000000.0,12233000000.0,-1000000.0,2000000.0,81000000.0,,276000000.0,2591000000.0,9335000000.0,2898000000.0,87000000.0,22000000.0,2959000000.0,-61000000.0,-63000000.0,-124000000.0,12233000000.0,562500000.0,562500000.0,562500000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,FY,2015-12-27,2016-12-31,2019-02-27 16:50:39+00:00,0.98,0.98,0.05,0.96,15000000.0,-220000000.0,529000000.0,679000000.0,-150000000.0,529000000.0,,8313000000.0,11021000000.0,,14000000.0,,,-80000000.0,2255000000.0,8313000000.0,2708000000.0,95000000.0,22000000.0,2190000000.0,518000000.0,-59000000.0,459000000.0,11021000000.0,539000000.0,539000000.0,539000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,Q4,2016-09-25,2016-12-31,,0.44,0.16,0.03,0.15,6000000.0,-9000000.0,80000000.0,55000000.0,25000000.0,80000000.0,,2072000000.0,2726000000.0,,13000000.0,,,43000000.0,560000000.0,2072000000.0,654000000.0,16000000.0,4000000.0,609000000.0,45000000.0,1000000.0,46000000.0,2726000000.0,539000000.0,539000000.0,539000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,Q3,2016-06-26,2016-09-24,2017-11-09 06:54:01+00:00,0.08,0.36,0.025,0.35,9000000.0,-240000000.0,193000000.0,330000000.0,-137000000.0,193000000.0,,2110000000.0,2836000000.0,,1000000.0,,,31000000.0,569000000.0,2110000000.0,726000000.0,34000000.0,6000000.0,609000000.0,117000000.0,-27000000.0,90000000.0,2836000000.0,2412500000.0,535000000.0,535000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,Q3YTD,2015-12-27,2016-09-24,,0.54,0.82,0.03,0.81,9000000.0,-211000000.0,449000000.0,624000000.0,-175000000.0,449000000.0,,6241000000.0,8295000000.0,,1000000.0,,,-123000000.0,1695000000.0,6241000000.0,2054000000.0,79000000.0,18000000.0,1581000000.0,473000000.0,-60000000.0,413000000.0,8295000000.0,2412500000.0,535000000.0,535000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,Q3TTM,2015-09-27,2016-09-24,,0.58,0.85,0.03,0.84,12000000.0,-225000000.0,464000000.0,687000000.0,-223000000.0,464000000.0,,7280000000.0,9659000000.0,,1000000.0,,,-123000000.0,1952000000.0,7280000000.0,2379000000.0,100000000.0,23000000.0,1841000000.0,538000000.0,-76000000.0,462000000.0,9659000000.0,2412500000.0,535000000.0,535000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,Q2,2016-03-27,2016-06-25,2017-08-09 06:54:57+00:00,0.38,0.38,,0.38,,22000000.0,210000000.0,232000000.0,-22000000.0,210000000.0,,1970000000.0,2583000000.0,,,,,-193000000.0,535000000.0,1970000000.0,613000000.0,23000000.0,6000000.0,342000000.0,271000000.0,-17000000.0,254000000.0,2583000000.0,550000000.0,550000000.0,550000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,Q2YTD,2015-12-27,2016-06-25,,0.46,0.46,,0.46,,29000000.0,256000000.0,294000000.0,-38000000.0,256000000.0,,4131000000.0,5459000000.0,,,,,-154000000.0,1126000000.0,4131000000.0,1328000000.0,45000000.0,12000000.0,972000000.0,356000000.0,-33000000.0,323000000.0,5459000000.0,550000000.0,550000000.0,550000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,Q2TTM,2015-06-28,2016-06-25,,0.5,0.5,,0.5,4000000.0,36000000.0,277000000.0,399000000.0,-122000000.0,277000000.0,,7429000000.0,9869000000.0,,-1000000.0,,,-75000000.0,2009000000.0,7429000000.0,2440000000.0,88000000.0,22000000.0,1938000000.0,502000000.0,-67000000.0,435000000.0,9869000000.0,550000000.0,550000000.0,550000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,Q1,2015-12-27,2016-03-26,2017-05-09 06:54:52+00:00,0.08,0.08,,0.08,,7000000.0,46000000.0,62000000.0,-16000000.0,46000000.0,,2161000000.0,2876000000.0,,,,,39000000.0,591000000.0,2161000000.0,715000000.0,22000000.0,6000000.0,630000000.0,85000000.0,-16000000.0,69000000.0,2876000000.0,549000000.0,549000000.0,549000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,Q1TTM,2015-03-29,2016-03-26,,0.01,0.01,,0.01,8000000.0,5000000.0,9000000.0,109000000.0,-100000000.0,9000000.0,,8085000000.0,10726000000.0,,,,,238000000.0,2215000000.0,8085000000.0,2641000000.0,88000000.0,22000000.0,2461000000.0,180000000.0,-66000000.0,114000000.0,10726000000.0,549000000.0,549000000.0,549000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,FY,2017-01-01,2017-12-30,2020-02-26 16:06:00+00:00,0.35,0.35,0.1,0.34,4000000.0,153000000.0,181000000.0,146000000.0,35000000.0,181000000.0,,7779000000.0,10240000000.0,,12000000.0,,,94000000.0,2036000000.0,7779000000.0,2461000000.0,62000000.0,22000000.0,2134000000.0,327000000.0,-28000000.0,299000000.0,10240000000.0,522000000.0,522000000.0,522000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,Q4,2017-10-01,2017-12-30,,-0.1,-0.1,0.03,-0.1,3000000.0,90000000.0,-51000000.0,-47000000.0,-4000000.0,-51000000.0,,1973000000.0,2581000000.0,,4000000.0,,,32000000.0,516000000.0,1973000000.0,608000000.0,22000000.0,4000000.0,551000000.0,57000000.0,-14000000.0,43000000.0,2581000000.0,522000000.0,522000000.0,522000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,Q3,2017-07-02,2017-09-30,2018-11-07 16:11:38+00:00,0.18,0.18,0.025,0.17,,2000000.0,92000000.0,98000000.0,-6000000.0,92000000.0,,1987000000.0,2620000000.0,,2000000.0,,,22000000.0,506000000.0,1987000000.0,633000000.0,13000000.0,6000000.0,528000000.0,105000000.0,-5000000.0,100000000.0,2620000000.0,518000000.0,518000000.0,518000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.45,0.45,0.08,0.44,1000000.0,63000000.0,232000000.0,193000000.0,39000000.0,232000000.0,,5806000000.0,7659000000.0,,8000000.0,,,62000000.0,1520000000.0,5806000000.0,1853000000.0,40000000.0,18000000.0,1583000000.0,270000000.0,-14000000.0,256000000.0,7659000000.0,518000000.0,518000000.0,518000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,Q3TTM,2016-09-25,2017-09-30,,0.89,0.61,0.1,0.59,7000000.0,54000000.0,312000000.0,248000000.0,64000000.0,312000000.0,,7878000000.0,10385000000.0,,21000000.0,,,105000000.0,2080000000.0,7878000000.0,2507000000.0,56000000.0,22000000.0,2192000000.0,315000000.0,-13000000.0,302000000.0,10385000000.0,518000000.0,518000000.0,518000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,Q2,2017-04-02,2017-07-01,2018-08-07 16:10:50+00:00,0.05,0.05,0.025,0.05,1000000.0,14000000.0,24000000.0,21000000.0,3000000.0,24000000.0,,1818000000.0,2363000000.0,,2000000.0,,,20000000.0,483000000.0,1818000000.0,545000000.0,14000000.0,6000000.0,504000000.0,41000000.0,-6000000.0,35000000.0,2363000000.0,480000000.0,480000000.0,480000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,Q2YTD,2017-01-01,2017-07-01,,0.27,0.27,0.05,0.27,1000000.0,61000000.0,140000000.0,95000000.0,45000000.0,140000000.0,,3819000000.0,5039000000.0,,6000000.0,,,40000000.0,1014000000.0,3819000000.0,1220000000.0,27000000.0,12000000.0,1055000000.0,165000000.0,-9000000.0,156000000.0,5039000000.0,480000000.0,480000000.0,480000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,Q2TTM,2016-06-26,2017-07-01,,0.79,0.79,0.1,0.77,16000000.0,-188000000.0,413000000.0,480000000.0,-67000000.0,413000000.0,,8001000000.0,10601000000.0,,20000000.0,,,114000000.0,2143000000.0,8001000000.0,2600000000.0,77000000.0,22000000.0,2273000000.0,327000000.0,-35000000.0,292000000.0,10601000000.0,480000000.0,480000000.0,480000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,Q1,2017-01-01,2017-04-01,2018-05-09 06:54:55+00:00,0.22,0.22,0.025,0.22,,47000000.0,116000000.0,74000000.0,42000000.0,116000000.0,,2001000000.0,2676000000.0,,4000000.0,,,20000000.0,531000000.0,2001000000.0,675000000.0,13000000.0,6000000.0,551000000.0,124000000.0,-3000000.0,121000000.0,2676000000.0,515000000.0,515000000.0,515000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,Q1TTM,2016-03-27,2017-04-01,,1.12,1.12,0.08,1.1,15000000.0,-180000000.0,599000000.0,691000000.0,-92000000.0,599000000.0,,8153000000.0,10821000000.0,,18000000.0,,,-99000000.0,2195000000.0,8153000000.0,2668000000.0,86000000.0,22000000.0,2111000000.0,557000000.0,-46000000.0,511000000.0,10821000000.0,515000000.0,515000000.0,515000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,FY,2017-12-31,2018-12-29,2020-02-26 16:06:00+00:00,0.19,0.19,0.1,0.19,7000000.0,59000000.0,104000000.0,99000000.0,5000000.0,104000000.0,,8464000000.0,11015000000.0,,15000000.0,25000000.0,,72000000.0,2193000000.0,8464000000.0,2551000000.0,136000000.0,25000000.0,2297000000.0,254000000.0,-96000000.0,158000000.0,11015000000.0,553000000.0,553000000.0,553000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,Q4,2018-09-30,2018-12-29,,-0.02,-0.02,0.03,-0.02,7000000.0,3000000.0,-13000000.0,-13000000.0,,-13000000.0,,2068000000.0,2670000000.0,,5000000.0,25000000.0,,27000000.0,519000000.0,2068000000.0,602000000.0,45000000.0,6000000.0,578000000.0,24000000.0,-34000000.0,-10000000.0,2670000000.0,553000000.0,553000000.0,553000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,Q3,2018-07-01,2018-09-29,2019-11-06 16:04:04+00:00,0.11,0.11,0.025,0.11,,25000000.0,60000000.0,60000000.0,,60000000.0,,2201000000.0,2887000000.0,,4000000.0,,,14000000.0,567000000.0,2201000000.0,686000000.0,31000000.0,7000000.0,581000000.0,105000000.0,-20000000.0,85000000.0,2887000000.0,551000000.0,551000000.0,551000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,Q3YTD,2017-12-31,2018-09-29,,0.21,0.21,0.08,0.21,,56000000.0,117000000.0,112000000.0,5000000.0,117000000.0,,6396000000.0,8345000000.0,,10000000.0,,,45000000.0,1674000000.0,6396000000.0,1949000000.0,91000000.0,19000000.0,1719000000.0,230000000.0,-62000000.0,168000000.0,8345000000.0,551000000.0,551000000.0,551000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,Q3TTM,2017-10-01,2018-09-29,,0.11,0.11,0.1,0.11,3000000.0,146000000.0,66000000.0,65000000.0,1000000.0,66000000.0,,8369000000.0,10926000000.0,,14000000.0,,,77000000.0,2190000000.0,8369000000.0,2557000000.0,113000000.0,23000000.0,2270000000.0,287000000.0,-76000000.0,211000000.0,10926000000.0,551000000.0,551000000.0,551000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 16:05:49+00:00,0.03,0.03,0.025,0.03,,9000000.0,16000000.0,19000000.0,-3000000.0,16000000.0,,2032000000.0,2628000000.0,,5000000.0,,,14000000.0,534000000.0,2032000000.0,596000000.0,31000000.0,6000000.0,548000000.0,48000000.0,-20000000.0,28000000.0,2628000000.0,557000000.0,557000000.0,557000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,Q2YTD,2017-12-31,2018-06-30,,0.1,0.1,0.05,0.1,,31000000.0,57000000.0,52000000.0,5000000.0,57000000.0,,4195000000.0,5458000000.0,,6000000.0,,,31000000.0,1107000000.0,4195000000.0,1263000000.0,60000000.0,12000000.0,1138000000.0,125000000.0,-42000000.0,83000000.0,5458000000.0,557000000.0,557000000.0,557000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,Q2TTM,2017-07-02,2018-06-30,,0.18,0.18,0.1,0.17,3000000.0,123000000.0,98000000.0,103000000.0,-5000000.0,98000000.0,,8155000000.0,10659000000.0,,12000000.0,,,85000000.0,2129000000.0,8155000000.0,2504000000.0,95000000.0,22000000.0,2217000000.0,287000000.0,-61000000.0,226000000.0,10659000000.0,557000000.0,557000000.0,557000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,Q1,2017-12-31,2018-03-31,2019-05-08 16:05:55+00:00,0.07,0.07,0.025,0.07,,22000000.0,41000000.0,33000000.0,8000000.0,41000000.0,,2163000000.0,2830000000.0,,1000000.0,,,17000000.0,573000000.0,2163000000.0,667000000.0,29000000.0,6000000.0,590000000.0,77000000.0,-22000000.0,55000000.0,2830000000.0,585700000.0,585700000.0,585700000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,Q1TTM,2017-04-02,2018-03-31,,0.2,0.2,0.1,0.19,4000000.0,128000000.0,106000000.0,105000000.0,1000000.0,106000000.0,,7941000000.0,10394000000.0,,9000000.0,,,91000000.0,2078000000.0,7941000000.0,2453000000.0,78000000.0,22000000.0,2173000000.0,280000000.0,-47000000.0,233000000.0,10394000000.0,585700000.0,585700000.0,585700000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,Q4,2019-09-29,2019-12-28,,0.1,0.1,0.03,0.1,6000000.0,20000000.0,55000000.0,55000000.0,,55000000.0,,1937000000.0,2508000000.0,,15000000.0,,,11000000.0,480000000.0,1937000000.0,571000000.0,21000000.0,7000000.0,497000000.0,74000000.0,1000000.0,75000000.0,2508000000.0,545000000.0,545000000.0,545000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,FY,2018-12-30,2019-12-28,2020-02-26 16:06:00+00:00,0.18,0.18,0.1,0.18,56000000.0,47000000.0,99000000.0,99000000.0,,99000000.0,,8183000000.0,10647000000.0,,21000000.0,,,116000000.0,2101000000.0,8183000000.0,2464000000.0,89000000.0,23000000.0,2273000000.0,191000000.0,-45000000.0,146000000.0,10647000000.0,545000000.0,545000000.0,545000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,Q3YTD,2018-12-30,2019-09-28,,0.08,0.08,0.08,0.08,50000000.0,27000000.0,44000000.0,44000000.0,,44000000.0,,6246000000.0,8139000000.0,,6000000.0,,,105000000.0,1621000000.0,6246000000.0,1893000000.0,68000000.0,16000000.0,1776000000.0,117000000.0,-46000000.0,71000000.0,8139000000.0,546000000.0,546000000.0,546000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,Q3TTM,2018-09-30,2019-09-28,,0.06,0.06,0.1,0.06,57000000.0,30000000.0,31000000.0,31000000.0,,31000000.0,,8314000000.0,10809000000.0,,11000000.0,25000000.0,,132000000.0,2140000000.0,8314000000.0,2495000000.0,113000000.0,22000000.0,2354000000.0,141000000.0,-80000000.0,61000000.0,10809000000.0,546000000.0,546000000.0,546000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,Q3,2019-06-30,2019-09-28,2019-11-06 16:04:04+00:00,0.11,0.11,0.025,0.11,5000000.0,33000000.0,60000000.0,60000000.0,,60000000.0,,2115000000.0,2782000000.0,,2000000.0,,,22000000.0,532000000.0,2115000000.0,667000000.0,22000000.0,5000000.0,559000000.0,108000000.0,-15000000.0,93000000.0,2782000000.0,546000000.0,546000000.0,546000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,Q2YTD,2018-12-30,2019-06-29,,-0.03,-0.03,0.05,-0.03,45000000.0,-6000000.0,-16000000.0,-16000000.0,,-16000000.0,,4131000000.0,5357000000.0,,4000000.0,,,83000000.0,1089000000.0,4131000000.0,1226000000.0,46000000.0,11000000.0,1217000000.0,9000000.0,-31000000.0,-22000000.0,5357000000.0,600000000.0,600000000.0,600000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,Q2TTM,2018-07-01,2019-06-29,,0.06,0.06,0.1,0.06,52000000.0,22000000.0,31000000.0,31000000.0,,31000000.0,,8400000000.0,10914000000.0,,13000000.0,25000000.0,,124000000.0,2175000000.0,8400000000.0,2514000000.0,122000000.0,24000000.0,2376000000.0,138000000.0,-85000000.0,53000000.0,10914000000.0,600000000.0,600000000.0,600000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,Q2,2019-03-31,2019-06-29,2019-08-07 16:05:49+00:00,-0.04,-0.04,0.025,-0.04,16000000.0,-7000000.0,-24000000.0,-24000000.0,,-24000000.0,,2003000000.0,2588000000.0,,2000000.0,,,69000000.0,515000000.0,2003000000.0,585000000.0,23000000.0,5000000.0,600000000.0,-15000000.0,-16000000.0,-31000000.0,2588000000.0,600000000.0,600000000.0,600000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,Q1,2018-12-30,2019-03-30,2020-05-06 16:03:00+00:00,0.01,0.01,0.025,0.01,29000000.0,1000000.0,8000000.0,8000000.0,,8000000.0,,2128000000.0,2769000000.0,,2000000.0,,,14000000.0,574000000.0,2128000000.0,641000000.0,23000000.0,6000000.0,617000000.0,24000000.0,-15000000.0,9000000.0,2769000000.0,800000000.0,800000000.0,800000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,Q1TTM,2018-04-01,2019-03-30,,0.13,0.13,0.1,0.13,36000000.0,38000000.0,71000000.0,74000000.0,-3000000.0,71000000.0,,8429000000.0,10954000000.0,,16000000.0,25000000.0,,69000000.0,2194000000.0,8429000000.0,2525000000.0,130000000.0,25000000.0,2324000000.0,201000000.0,-89000000.0,112000000.0,10954000000.0,800000000.0,800000000.0,800000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2020.0,Q1TTM,2019-03-31,2020-03-28,,0.26,0.26,0.1,0.25,39000000.0,67000000.0,136000000.0,136000000.0,,136000000.0,,8151000000.0,10603000000.0,,20000000.0,,,118000000.0,2048000000.0,8151000000.0,2452000000.0,84000000.0,20000000.0,2205000000.0,247000000.0,-44000000.0,203000000.0,10603000000.0,500000000.0,500000000.0,562500000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2020.0,Q1,2019-12-29,2020-03-28,2020-05-06 16:03:00+00:00,0.09,0.09,0.025,0.08,12000000.0,21000000.0,45000000.0,45000000.0,,45000000.0,,2096000000.0,2725000000.0,,1000000.0,,,16000000.0,521000000.0,2096000000.0,629000000.0,18000000.0,3000000.0,549000000.0,80000000.0,-14000000.0,66000000.0,2725000000.0,500000000.0,500000000.0,562500000.0
