company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q4,2016-10-01,2016-12-31,,,,7216000.0,-3694000.0,8215000.0,901000.0,-37905000.0,-69831000.0,80980000.0,-37905000.0,-69831000.0,80980000.0,-30450000.0,47621000.0,47621000.0,17928000.0,-762000.0,,-121815000.0,-14208000.0,,-38044000.0,,66192000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:47:22+00:00,-46745000.0,,16786000.0,320000.0,-41223000.0,12877000.0,-57619000.0,142859000.0,166674000.0,-57619000.0,142859000.0,166674000.0,252234000.0,142061000.0,142061000.0,49050000.0,-12322000.0,-8031000.0,-283797000.0,-56368000.0,,-58174000.0,,537800000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q3TTM,2015-10-01,2016-09-30,,-46745000.0,,21649000.0,206000.0,-33791000.0,13643000.0,-69434000.0,69123000.0,246029000.0,-69450000.0,69123000.0,246029000.0,245908000.0,190938000.0,190938000.0,67233000.0,-13715000.0,-8031000.0,-423951000.0,-73156000.0,,-69362000.0,,621006000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q3,2016-07-01,2016-09-30,,-46745000.0,,6901000.0,164000.0,-15113000.0,5875000.0,-2111000.0,194362000.0,59827000.0,-2111000.0,194362000.0,59827000.0,252242000.0,51367000.0,51367000.0,16672000.0,15188000.0,-2000000.0,-42433000.0,-17343000.0,,-23174000.0,,302883000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 16:05:15+00:00,0.0,,9885000.0,156000.0,-26110000.0,7002000.0,-55508000.0,-51503000.0,106847000.0,-55508000.0,-51503000.0,106847000.0,-8000.0,90694000.0,90694000.0,32378000.0,-27510000.0,-6031000.0,-241364000.0,-39025000.0,,-35000000.0,,234917000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,19251000.0,-1397000.0,-8491000.0,12291000.0,-81351000.0,-157542000.0,246259000.0,-81367000.0,-157542000.0,246259000.0,5953000.0,167187000.0,167187000.0,68312000.0,-7632000.0,-6031000.0,-493057000.0,-66304000.0,,-86010000.0,,407850000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q2,2016-04-01,2016-06-30,,,,5093000.0,-290000.0,3964000.0,1618000.0,-46402000.0,-16187000.0,76167000.0,-46402000.0,-16187000.0,76167000.0,13288000.0,50148000.0,50148000.0,16962000.0,-13020000.0,-6031000.0,-97438000.0,-18818000.0,,-35000000.0,,106100000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:44:17+00:00,0.0,,4792000.0,446000.0,-30074000.0,5384000.0,-9106000.0,-35316000.0,30680000.0,-9106000.0,-35316000.0,30680000.0,-13296000.0,40546000.0,40546000.0,15416000.0,-14490000.0,0.0,-143926000.0,-20207000.0,,0.0,,128817000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,18488000.0,-781000.0,-1569000.0,12157000.0,-102779000.0,-165016000.0,233032000.0,-102795000.0,-165016000.0,233032000.0,-35560000.0,148389000.0,148389000.0,67724000.0,-14926000.0,,-477510000.0,-58046000.0,,-100010000.0,,370540000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:17:53+00:00,-21717000.0,,37739000.0,5544000.0,93462000.0,14461000.0,-135500000.0,-251477000.0,438539000.0,-135500000.0,-251477000.0,438539000.0,57106000.0,231418000.0,231418000.0,75920000.0,-46168000.0,-32597000.0,-390244000.0,-195695000.0,,-103793000.0,,388776000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q4,2017-10-01,2017-12-31,,-12764000.0,,11024000.0,738000.0,123524000.0,611000.0,-56464000.0,-19693000.0,162326000.0,-56464000.0,-19693000.0,162326000.0,86907000.0,10264000.0,10264000.0,17514000.0,-7075000.0,-12830000.0,-20552000.0,-69545000.0,,-50000000.0,,95998000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 16:37:05+00:00,-8953000.0,,26715000.0,4806000.0,-30062000.0,13850000.0,-79036000.0,-231784000.0,276213000.0,-79036000.0,-231784000.0,276213000.0,-29801000.0,221154000.0,221154000.0,58406000.0,-39093000.0,-19767000.0,-369692000.0,-126150000.0,,-53793000.0,,292778000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q3TTM,2016-10-01,2017-09-30,,-8953000.0,,33931000.0,1112000.0,-21847000.0,14751000.0,-116941000.0,-301615000.0,357193000.0,-116941000.0,-301615000.0,357193000.0,-60251000.0,268775000.0,268775000.0,76334000.0,-39855000.0,-19767000.0,-491507000.0,-140358000.0,,-91837000.0,,358970000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q3,2017-07-01,2017-09-30,,,,9972000.0,1166000.0,5422000.0,6329000.0,5204000.0,-120066000.0,118125000.0,5204000.0,-120066000.0,118125000.0,4429000.0,82555000.0,82555000.0,20176000.0,-1125000.0,-1827000.0,-157466000.0,-48105000.0,,-15000000.0,15000000.0,87332000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 16:43:01+00:00,-8953000.0,,16743000.0,3640000.0,-35484000.0,7521000.0,-84240000.0,-111718000.0,158088000.0,-84240000.0,-111718000.0,158088000.0,-34230000.0,138599000.0,138599000.0,38230000.0,-37968000.0,-17940000.0,-212226000.0,-78045000.0,,-38793000.0,-15000000.0,205446000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q2TTM,2016-07-01,2017-06-30,,-55698000.0,,30860000.0,110000.0,-42382000.0,14297000.0,-124256000.0,12813000.0,298895000.0,-124256000.0,12813000.0,298895000.0,187562000.0,237587000.0,237587000.0,72830000.0,-23542000.0,-19940000.0,-376474000.0,-109596000.0,,-100011000.0,-15000000.0,574521000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q2,2017-04-01,2017-06-30,,,,8876000.0,1210000.0,12194000.0,233000.0,-51239000.0,36744000.0,110467000.0,-51239000.0,36744000.0,110467000.0,97182000.0,69179000.0,69179000.0,20218000.0,-1472000.0,-9090000.0,-42449000.0,-18476000.0,,-35000000.0,-15000000.0,106759000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 17:29:13+00:00,-8953000.0,,7867000.0,2430000.0,-47678000.0,7288000.0,-33001000.0,-148462000.0,47621000.0,-33001000.0,-148462000.0,47621000.0,-131412000.0,69420000.0,69420000.0,18012000.0,-36496000.0,-8850000.0,-169777000.0,-59569000.0,,-3793000.0,,98687000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q1TTM,2016-04-01,2017-03-31,,-55698000.0,,27077000.0,-1390000.0,-50612000.0,15682000.0,-119419000.0,-40118000.0,264595000.0,-119419000.0,-40118000.0,264595000.0,103668000.0,218556000.0,218556000.0,69574000.0,-35090000.0,-16881000.0,-431463000.0,-109938000.0,,-100011000.0,,573862000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:17:53+00:00,-5000000.0,,54727000.0,-4733000.0,3011000.0,16635000.0,-369434000.0,6927000.0,554681000.0,-369434000.0,6927000.0,554681000.0,187441000.0,400235000.0,400235000.0,96708000.0,-86067000.0,30765000.0,-180191000.0,-223312000.0,,-300002000.0,,384665000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q4,2018-10-01,2018-12-31,,,,16542000.0,-1843000.0,100544000.0,28000.0,-54283000.0,30948000.0,241295000.0,-54283000.0,30948000.0,241295000.0,216117000.0,97392000.0,97392000.0,26817000.0,-4311000.0,161000.0,-30169000.0,-54279000.0,,-50000000.0,,115235000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 16:06:31+00:00,-5000000.0,,38185000.0,-2890000.0,-97533000.0,16607000.0,-315151000.0,-24021000.0,313386000.0,-315151000.0,-24021000.0,313386000.0,-28676000.0,302843000.0,302843000.0,69891000.0,-81756000.0,30604000.0,-150022000.0,-169033000.0,,-250002000.0,,269430000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q3TTM,2017-10-01,2018-09-30,,-17764000.0,,49209000.0,-2152000.0,25991000.0,17218000.0,-371615000.0,-43714000.0,475712000.0,-371615000.0,-43714000.0,475712000.0,58231000.0,313107000.0,313107000.0,87405000.0,-88831000.0,17774000.0,-170574000.0,-238578000.0,,-300002000.0,,365428000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q3,2018-07-01,2018-09-30,,-5000000.0,,14119000.0,-967000.0,-45876000.0,8022000.0,-144406000.0,-78024000.0,96265000.0,-144406000.0,-78024000.0,96265000.0,-127132000.0,100872000.0,100872000.0,27150000.0,-2426000.0,-64000.0,-71617000.0,-53738000.0,,-150002000.0,,52395000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 08:55:54+00:00,,,24066000.0,-1923000.0,-51657000.0,8585000.0,-170745000.0,54003000.0,217121000.0,-170745000.0,54003000.0,217121000.0,98456000.0,201971000.0,201971000.0,42741000.0,-79330000.0,30668000.0,-78405000.0,-115295000.0,,-100000000.0,,217035000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q2TTM,2017-07-01,2018-06-30,,-12764000.0,,45062000.0,-19000.0,77289000.0,15525000.0,-222005000.0,-85756000.0,497572000.0,-222005000.0,-85756000.0,497572000.0,189792000.0,294790000.0,294790000.0,80431000.0,-87530000.0,16011000.0,-256423000.0,-232945000.0,,-165000000.0,15000000.0,400365000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q2,2018-04-01,2018-06-30,,,,12632000.0,-3638000.0,-3608000.0,565000.0,-30923000.0,-55266000.0,139789000.0,-30923000.0,-55266000.0,139789000.0,49962000.0,106105000.0,106105000.0,24660000.0,-31488000.0,206000.0,-78405000.0,-57717000.0,,,,80650000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 17:12:00+00:00,,,11434000.0,1715000.0,-48049000.0,8020000.0,-139822000.0,109269000.0,77332000.0,-139822000.0,109269000.0,77332000.0,48494000.0,95866000.0,95866000.0,18081000.0,-47842000.0,30462000.0,0.0,-57578000.0,0.0,-100000000.0,,136385000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q1TTM,2017-04-01,2018-03-31,,-12764000.0,,41306000.0,4829000.0,93091000.0,15193000.0,-242321000.0,6254000.0,468250000.0,-242321000.0,6254000.0,468250000.0,237012000.0,257864000.0,257864000.0,75989000.0,-57514000.0,6715000.0,-220467000.0,-193704000.0,,-200000000.0,,426474000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q4,2019-10-01,2019-12-31,,,,21796000.0,4380000.0,41288000.0,,-102377000.0,-60111000.0,218177000.0,-102377000.0,-60111000.0,218177000.0,60069000.0,121262000.0,121262000.0,33831000.0,-1882000.0,-642000.0,-104479000.0,-42550000.0,,-100495000.0,,87560000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:17:53+00:00,0.0,,78990000.0,2282000.0,75520000.0,17907000.0,-485540000.0,-350444000.0,747270000.0,-485540000.0,-350444000.0,747270000.0,-86432000.0,442776000.0,442776000.0,149984000.0,-103448000.0,-14704000.0,-693284000.0,-149707000.0,,-399999000.0,,507251000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 16:06:31+00:00,0.0,,57194000.0,-2098000.0,34232000.0,17907000.0,-383163000.0,-290333000.0,529093000.0,-383163000.0,-290333000.0,529093000.0,-146501000.0,321514000.0,321514000.0,116153000.0,-101566000.0,-14062000.0,-588805000.0,-107157000.0,,-299504000.0,,419691000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,73736000.0,-3941000.0,134776000.0,17935000.0,-437446000.0,-259385000.0,770388000.0,-437446000.0,-259385000.0,770388000.0,69616000.0,418906000.0,418906000.0,142970000.0,-105877000.0,-13901000.0,-618974000.0,-161436000.0,,-349504000.0,,534926000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q3,2019-07-01,2019-09-30,,,,11025000.0,-3565000.0,85361000.0,8293000.0,-194782000.0,30687000.0,234507000.0,-194782000.0,30687000.0,234532000.0,66872000.0,102524000.0,102524000.0,35597000.0,-3075000.0,440000.0,-234810000.0,-26559000.0,,-200000000.0,,291616000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q2TTM,2018-07-01,2019-06-30,,-5000000.0,,76830000.0,-1343000.0,3539000.0,17664000.0,-387070000.0,-368096000.0,632146000.0,-387070000.0,-368096000.0,632121000.0,-124388000.0,417254000.0,417254000.0,134523000.0,-105228000.0,-14405000.0,-455781000.0,-188615000.0,,-299506000.0,,295705000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q2,2019-04-01,2019-06-30,,,,27853000.0,378000.0,-11248000.0,5000.0,-95619000.0,-246602000.0,177379000.0,-95619000.0,-246602000.0,177354000.0,-164489000.0,147142000.0,147142000.0,13632000.0,-48310000.0,-12135000.0,-228172000.0,-45337000.0,2190000.0,-49504000.0,,39042000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 08:55:54+00:00,,,46169000.0,1467000.0,-51129000.0,9614000.0,-188381000.0,-321020000.0,294586000.0,-188381000.0,-321020000.0,294561000.0,-213373000.0,218990000.0,218990000.0,80556000.0,-98491000.0,-14502000.0,-353995000.0,-80598000.0,,-99504000.0,,128075000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:40:23+00:00,,,18316000.0,1089000.0,-39881000.0,9609000.0,-92762000.0,-74418000.0,117207000.0,-92762000.0,-74418000.0,117207000.0,-48884000.0,71848000.0,71848000.0,66924000.0,-50181000.0,-2367000.0,-125823000.0,-35261000.0,-2190000.0,-50000000.0,,89033000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q1TTM,2018-04-01,2019-03-31,,-5000000.0,,61609000.0,-5359000.0,11179000.0,18224000.0,-322374000.0,-176760000.0,594556000.0,-322374000.0,-176760000.0,594556000.0,90063000.0,376217000.0,376217000.0,145551000.0,-88406000.0,-2064000.0,-306014000.0,-200995000.0,-2190000.0,-250002000.0,,337313000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,81412000.0,-9814000.0,-1457623000.0,18960000.0,-427511000.0,185000.0,639847000.0,-427511000.0,185000.0,639847000.0,202707000.0,1889059000.0,1889059000.0,126999000.0,-98662000.0,-10577000.0,-572802000.0,-160531000.0,2190000.0,-349999000.0,,744095000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:40:23+00:00,,,20738000.0,-11007000.0,-1573024000.0,10662000.0,-34733000.0,276211000.0,9784000.0,-34733000.0,276211000.0,9784000.0,240255000.0,1518131000.0,1518131000.0,43939000.0,-45395000.0,1760000.0,-5341000.0,-46085000.0,0.0,0.0,,325877000.0,
