company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q4,2016-10-01,2016-12-31,,,0.6,0.6,0.58,,12028000.0,490653000.0,47621000.0,47621000.0,47621000.0,72954000.0,293203000.0,-1207000.0,-11729000.0,,,,21609000.0,,-360385000.0,72954000.0,220249000.0,,4213000.0,151877000.0,68372000.0,-7516000.0,60856000.0,293203000.0,79700000.0,79856000.0,81484000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 16:47:22+00:00,,0.64,0.64,0.63,,11698000.0,,51367000.0,51367000.0,51367000.0,69387000.0,278589000.0,-477000.0,1463000.0,,,,20415000.0,,126708000.0,69387000.0,209202000.0,,,147123000.0,62079000.0,1463000.0,63542000.0,278589000.0,80300000.0,79977000.0,81466000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q3YTD,2016-01-01,2016-09-30,,,1.78,1.78,1.75,,39172000.0,,142061000.0,142061000.0,142061000.0,191626000.0,786671000.0,-477000.0,1161000.0,,,,54111000.0,,360385000.0,191626000.0,595045000.0,,,414496000.0,180549000.0,1161000.0,181710000.0,786671000.0,80300000.0,79977000.0,81466000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q3TTM,2015-10-01,2016-09-30,,,2.39,2.39,2.35,,49947000.0,390239000.0,190938000.0,190938000.0,190938000.0,249092000.0,1016947000.0,-477000.0,1474000.0,,,,68000000.0,,69728000.0,249092000.0,767855000.0,,,527967000.0,239888000.0,1474000.0,241362000.0,1016947000.0,80300000.0,79977000.0,81466000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 16:05:15+00:00,,0.63,0.63,0.62,,15113000.0,,50148000.0,50148000.0,50148000.0,64146000.0,269362000.0,0.0,125000.0,,,,18613000.0,,121467000.0,64146000.0,205216000.0,,,140080000.0,65136000.0,125000.0,65261000.0,269362000.0,79600000.0,79951000.0,81281000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q2YTD,2016-01-01,2016-06-30,,,1.14,1.14,1.12,,27474000.0,,90694000.0,90694000.0,90694000.0,122239000.0,508082000.0,,-302000.0,,,,33696000.0,,233677000.0,122239000.0,385843000.0,,,267373000.0,118470000.0,-302000.0,118168000.0,508082000.0,79600000.0,79951000.0,81281000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q2TTM,2015-07-01,2016-06-30,,,2.1,2.1,2.06,,47111000.0,390239000.0,167187000.0,167187000.0,167187000.0,229765000.0,945994000.0,,-1557000.0,,,,65364000.0,,44771000.0,229765000.0,716229000.0,,,500374000.0,215855000.0,-1557000.0,214298000.0,945994000.0,79600000.0,79951000.0,81281000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:44:17+00:00,,0.51,0.51,0.5,,12361000.0,,40546000.0,40546000.0,40546000.0,58093000.0,238720000.0,0.0,-427000.0,,,,15083000.0,,112210000.0,58093000.0,180627000.0,,,127293000.0,53334000.0,-427000.0,52907000.0,238720000.0,79500000.0,79831000.0,81320000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q1TTM,2015-04-01,2016-03-31,,,1.86,1.86,1.83,,43147000.0,390239000.0,148389000.0,148389000.0,148389000.0,216473000.0,886120000.0,,-1508000.0,,,,62435000.0,,23929000.0,216473000.0,669647000.0,,,476603000.0,193044000.0,-1508000.0,191536000.0,886120000.0,79500000.0,79831000.0,81320000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:17:53+00:00,,2.89,2.89,2.83,0.0,130162000.0,665777000.0,231418000.0,231418000.0,231418000.0,356466000.0,1473413000.0,-3219000.0,4240000.0,,,0.0,97559000.0,,,356466000.0,1116947000.0,,6948000.0,763336000.0,353611000.0,11188000.0,364799000.0,1473413000.0,80100000.0,80085000.0,81832000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q4,2017-10-01,2017-12-31,,,0.13,0.13,0.12,,103654000.0,665777000.0,10264000.0,10264000.0,10264000.0,103406000.0,421323000.0,1731000.0,95000.0,,,,26170000.0,,-483636000.0,103406000.0,317917000.0,,2486000.0,208311000.0,109606000.0,2581000.0,112187000.0,421323000.0,80100000.0,80085000.0,81832000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 16:37:05+00:00,,1.03,1.03,1.01,,18344000.0,,82555000.0,82555000.0,82555000.0,92779000.0,385267000.0,-1614000.0,1924000.0,,,,24201000.0,,169524000.0,92779000.0,292488000.0,,1826000.0,193725000.0,98763000.0,3750000.0,102513000.0,385267000.0,80200000.0,80163000.0,81789000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q3YTD,2017-01-01,2017-09-30,,,2.76,2.76,2.71,,26508000.0,,221154000.0,221154000.0,221154000.0,253060000.0,1052090000.0,-4950000.0,4145000.0,,,,71389000.0,,483636000.0,253060000.0,799030000.0,,4462000.0,555025000.0,244005000.0,8607000.0,252612000.0,1052090000.0,80200000.0,80163000.0,81789000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q3TTM,2016-10-01,2017-09-30,,,3.36,3.36,3.29,,38536000.0,490653000.0,268775000.0,268775000.0,268775000.0,326014000.0,1345293000.0,-6157000.0,-7584000.0,,,,92998000.0,,123251000.0,326014000.0,1019279000.0,,8675000.0,706902000.0,312377000.0,1091000.0,313468000.0,1345293000.0,80200000.0,80163000.0,81789000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 16:43:01+00:00,,0.86,0.86,0.85,,15387000.0,,69179000.0,69179000.0,69179000.0,85565000.0,356482000.0,-2215000.0,1771000.0,,,,24384000.0,,162964000.0,85565000.0,270917000.0,,1441000.0,187348000.0,83569000.0,3212000.0,86781000.0,356482000.0,80400000.0,80188000.0,81631000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q2YTD,2017-01-01,2017-06-30,,,1.73,1.73,1.7,,8164000.0,,138599000.0,138599000.0,138599000.0,160281000.0,666823000.0,-3336000.0,2221000.0,,,,47188000.0,,314112000.0,160281000.0,506542000.0,,2636000.0,361300000.0,145242000.0,4857000.0,150099000.0,666823000.0,80400000.0,80188000.0,81631000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q2TTM,2016-07-01,2017-06-30,,,2.97,2.97,2.91,,31890000.0,490653000.0,237587000.0,237587000.0,237587000.0,302622000.0,1238615000.0,-5020000.0,-8045000.0,,,,89212000.0,,80435000.0,302622000.0,935993000.0,,6849000.0,660300000.0,275693000.0,-1196000.0,274497000.0,1238615000.0,80400000.0,80188000.0,81631000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 17:29:13+00:00,,0.87,0.87,0.85,,-7223000.0,,69420000.0,69420000.0,69420000.0,74716000.0,310341000.0,-1121000.0,450000.0,,,,22804000.0,,151148000.0,74716000.0,235625000.0,,1195000.0,173952000.0,61673000.0,1645000.0,63318000.0,310341000.0,79800000.0,79904000.0,81534000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q1TTM,2016-04-01,2017-03-31,,,2.74,2.74,2.68,,31616000.0,490653000.0,218556000.0,218556000.0,218556000.0,281203000.0,1151495000.0,-2805000.0,-9691000.0,,,,83441000.0,,38938000.0,281203000.0,870292000.0,,5408000.0,613032000.0,257260000.0,-4283000.0,252977000.0,1151495000.0,79800000.0,79904000.0,81534000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:17:53+00:00,,5.0,5.0,4.92,0.0,57723000.0,852404000.0,400235000.0,400235000.0,400235000.0,518625000.0,1966492000.0,-8693000.0,-8489000.0,,,0.0,128899000.0,,,518625000.0,1447867000.0,,8576000.0,981303000.0,466564000.0,87000.0,466651000.0,1966492000.0,80000000.0,80064000.0,81357000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q4,2018-10-01,2018-12-31,,,1.22,1.22,1.21,,22522000.0,852404000.0,97392000.0,97387000.0,97392000.0,150924000.0,534020000.0,-2083000.0,-730000.0,,,,35804000.0,,-625585000.0,150924000.0,383096000.0,,2249000.0,262623000.0,120473000.0,1519000.0,121992000.0,534020000.0,80000000.0,80064000.0,81357000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 16:06:31+00:00,,1.26,1.26,1.24,0.0,24601000.0,,100872000.0,100872000.0,100872000.0,133508000.0,505289000.0,-1132000.0,-837000.0,,,0.0,32700000.0,,213873000.0,133508000.0,371781000.0,,2234000.0,246573000.0,125208000.0,1397000.0,126605000.0,505289000.0,80100000.0,80111000.0,81359000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q3YTD,2018-01-01,2018-09-30,,,3.78,3.78,3.71,,35201000.0,,302843000.0,302848000.0,302843000.0,367701000.0,1432472000.0,-6610000.0,-7759000.0,,,,93095000.0,,625585000.0,367701000.0,1064771000.0,,6327000.0,718680000.0,346091000.0,-1432000.0,344659000.0,1432472000.0,80100000.0,80111000.0,81359000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q3TTM,2017-10-01,2018-09-30,,,3.91,3.91,3.83,,138855000.0,665777000.0,313107000.0,313112000.0,313107000.0,471107000.0,1853795000.0,-4879000.0,-7664000.0,,,,119265000.0,,141949000.0,471107000.0,1382688000.0,,8813000.0,926991000.0,455697000.0,1149000.0,456846000.0,1853795000.0,80100000.0,80111000.0,81359000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 08:55:54+00:00,,1.32,1.32,1.3,0.0,7700000.0,,106105000.0,106108000.0,106105000.0,124677000.0,490259000.0,-3701000.0,-7099000.0,,,0.0,30804000.0,,212087000.0,124677000.0,365582000.0,,1917000.0,242891000.0,122691000.0,-5182000.0,117509000.0,490259000.0,80400000.0,80216000.0,81471000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q2YTD,2018-01-01,2018-06-30,,,2.52,2.52,2.47,,10600000.0,,201971000.0,201976000.0,201971000.0,234193000.0,927183000.0,-5478000.0,-6922000.0,,,,60395000.0,,411712000.0,234193000.0,692990000.0,,4093000.0,472107000.0,220883000.0,-2829000.0,218054000.0,927183000.0,80400000.0,80216000.0,81471000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q2TTM,2017-07-01,2018-06-30,,,3.68,3.68,3.6,,132598000.0,665777000.0,294790000.0,294795000.0,294790000.0,430378000.0,1733773000.0,-5361000.0,-4903000.0,,,,110766000.0,,97600000.0,430378000.0,1303395000.0,,8405000.0,874143000.0,429252000.0,3502000.0,432754000.0,1733773000.0,80400000.0,80216000.0,81471000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 17:12:00+00:00,,1.2,1.2,1.17,0.0,2900000.0,,95866000.0,95868000.0,95866000.0,109516000.0,436924000.0,-1777000.0,177000.0,,,,29591000.0,,199625000.0,109516000.0,327408000.0,,2176000.0,229216000.0,98192000.0,2353000.0,100545000.0,436924000.0,79900000.0,80036000.0,81628000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q1TTM,2017-04-01,2018-03-31,,,3.22,3.22,3.15,,140285000.0,665777000.0,257864000.0,257866000.0,257864000.0,391266000.0,1599996000.0,-3875000.0,3967000.0,,,,104346000.0,,48477000.0,391266000.0,1208730000.0,,7929000.0,818600000.0,390130000.0,11896000.0,402026000.0,1599996000.0,79900000.0,80036000.0,81628000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q4,2019-10-01,2019-12-31,,,1.54,1.54,1.53,,34552000.0,1072053000.0,121262000.0,121245000.0,121262000.0,177829000.0,649787000.0,,1741000.0,,,,41327000.0,,-792572000.0,177829000.0,471958000.0,,2906000.0,320808000.0,151150000.0,4647000.0,155797000.0,649787000.0,79500000.0,79424000.0,80100000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:17:53+00:00,,5.57,5.57,5.53,22990000.0,112347000.0,1072053000.0,442776000.0,442776000.0,442776000.0,662899000.0,2406796000.0,-7528000.0,7676000.0,,,-51000000.0,157361000.0,,,662899000.0,1743897000.0,,12482000.0,1201404000.0,542493000.0,20158000.0,562651000.0,2406796000.0,79500000.0,79424000.0,80100000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 16:06:31+00:00,,1.29,1.29,1.28,-6792000.0,25895000.0,,102524000.0,102524000.0,102524000.0,169787000.0,607341000.0,0.0,-2211000.0,,,0.0,39680000.0,,277514000.0,169787000.0,437554000.0,,3478000.0,310402000.0,127152000.0,1267000.0,128419000.0,607341000.0,79500000.0,79332000.0,79825000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q3YTD,2019-01-01,2019-09-30,,,4.03,4.03,4.0,22990000.0,77795000.0,,321514000.0,321531000.0,321514000.0,485070000.0,1757009000.0,-7528000.0,5935000.0,,,-51000000.0,116034000.0,,792572000.0,485070000.0,1271939000.0,,9576000.0,880596000.0,391343000.0,15511000.0,406854000.0,1757009000.0,79500000.0,79332000.0,79825000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q3TTM,2018-10-01,2019-09-30,,,5.25,5.25,5.21,22990000.0,100317000.0,852404000.0,418906000.0,418918000.0,418906000.0,635994000.0,2291029000.0,-9611000.0,5205000.0,,,-51000000.0,151838000.0,,166987000.0,635994000.0,1655035000.0,,11825000.0,1143219000.0,511816000.0,17030000.0,528846000.0,2291029000.0,79500000.0,79332000.0,79825000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q2YTD,2019-01-01,2019-06-30,,,2.74,2.74,2.72,29782000.0,51900000.0,,218990000.0,219007000.0,218990000.0,315283000.0,1149668000.0,-7528000.0,8146000.0,,,-51000000.0,76354000.0,,515058000.0,315283000.0,834385000.0,,6098000.0,570194000.0,264191000.0,14244000.0,278435000.0,1149668000.0,80000000.0,79943000.0,80590000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q2TTM,2018-07-01,2019-06-30,,,5.22,5.22,5.17,29782000.0,99023000.0,852404000.0,417254000.0,417266000.0,417254000.0,599715000.0,2188977000.0,-10743000.0,6579000.0,,,-51000000.0,144858000.0,,103346000.0,599715000.0,1589262000.0,,10581000.0,1079390000.0,509872000.0,17160000.0,527032000.0,2188977000.0,80000000.0,79943000.0,80590000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 08:55:54+00:00,,1.84,1.84,1.83,0.0,43100000.0,,147142000.0,147163000.0,147142000.0,168408000.0,600697000.0,-3584000.0,13892000.0,,,-51000000.0,38851000.0,,267948000.0,168408000.0,432289000.0,,3465000.0,255799000.0,176490000.0,17357000.0,193847000.0,600697000.0,80000000.0,79943000.0,80590000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:40:23+00:00,,0.9,0.9,0.89,29782000.0,8800000.0,,71848000.0,71844000.0,71848000.0,146875000.0,548971000.0,-3944000.0,-5746000.0,,,,37503000.0,,247110000.0,146875000.0,402096000.0,,2633000.0,314395000.0,87701000.0,-3113000.0,84588000.0,548971000.0,79800000.0,79860000.0,80687000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q1TTM,2018-04-01,2019-03-31,,,4.7,4.7,4.64,29782000.0,63623000.0,852404000.0,376217000.0,376211000.0,376217000.0,555984000.0,2078539000.0,-10860000.0,-14412000.0,,,,136811000.0,,47485000.0,555984000.0,1522555000.0,,9033000.0,1066482000.0,456073000.0,-5379000.0,450694000.0,2078539000.0,79800000.0,79860000.0,80687000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2020.0,Q1TTM,2019-04-01,2020-03-31,,,23.99,23.99,23.85,-6792000.0,-1361253000.0,1072053000.0,1889059000.0,1889087000.0,1889059000.0,672631000.0,2408788000.0,-3584000.0,-5127000.0,,,-51000000.0,161390000.0,,35796000.0,672631000.0,1736157000.0,,11835000.0,1211447000.0,524710000.0,6708000.0,531418000.0,2408788000.0,78600000.0,78592000.0,79028000.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:40:23+00:00,,19.32,19.32,19.21,0.0,-1464800000.0,,1518131000.0,1518155000.0,1518131000.0,156607000.0,550963000.0,0.0,-18549000.0,,,,41532000.0,,282906000.0,156607000.0,394356000.0,,1986000.0,324438000.0,69918000.0,-16563000.0,53355000.0,550963000.0,78600000.0,78592000.0,79028000.0
