company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
American Water Works Company Inc,AWK,,1410636,2016.0,FY,2016-01-01,2016-12-31,2019-02-19 16:32:26+00:00,-204000000.0,,16000000.0,327000000.0,470000000.0,304000000.0,13000000.0,790000000.0,328000000.0,-1590000000.0,1289000000.0,,,328000000.0,-1590000000.0,1289000000.0,27000000.0,468000000.0,468000000.0,47000000.0,,-84000000.0,-261000000.0,-1311000000.0,-149000000.0,-65000000.0,,9000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q4,2016-10-01,2016-12-31,,-175000000.0,,16000000.0,327000000.0,120000000.0,39000000.0,-9000000.0,450000000.0,258000000.0,-576000000.0,344000000.0,,,258000000.0,-576000000.0,344000000.0,26000000.0,101000000.0,101000000.0,84000000.0,12000000.0,-22000000.0,-67000000.0,-383000000.0,-128000000.0,,,4000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 16:31:24+00:00,-29000000.0,,,,350000000.0,265000000.0,22000000.0,340000000.0,70000000.0,-1014000000.0,945000000.0,,,70000000.0,-1014000000.0,945000000.0,1000000.0,367000000.0,367000000.0,-37000000.0,-12000000.0,-62000000.0,-194000000.0,-928000000.0,-21000000.0,-65000000.0,,5000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q3TTM,2015-10-01,2016-09-30,,-50000000.0,,12000000.0,309000000.0,463000000.0,398000000.0,29000000.0,527000000.0,119000000.0,-1428000000.0,1284000000.0,,,119000000.0,-1428000000.0,1284000000.0,-25000000.0,466000000.0,466000000.0,-43000000.0,-35000000.0,-86000000.0,-255000000.0,-1297000000.0,5000000.0,-152000000.0,,5000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q3,2016-07-01,2016-09-30,,-5000000.0,,,,119000000.0,156000000.0,4000000.0,5000000.0,-66000000.0,-349000000.0,409000000.0,,,-66000000.0,-349000000.0,409000000.0,-6000000.0,148000000.0,148000000.0,-14000000.0,-1000000.0,-16000000.0,-67000000.0,-331000000.0,-7000000.0,,,3000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 16:35:22+00:00,-24000000.0,,,,231000000.0,109000000.0,18000000.0,335000000.0,136000000.0,-665000000.0,536000000.0,,,136000000.0,-665000000.0,536000000.0,7000000.0,219000000.0,219000000.0,-23000000.0,-11000000.0,-46000000.0,-127000000.0,-597000000.0,-14000000.0,-65000000.0,,2000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q2TTM,2015-07-01,2016-06-30,,-180000000.0,,12000000.0,309000000.0,455000000.0,409000000.0,44000000.0,774000000.0,155000000.0,-1557000000.0,1313000000.0,,,155000000.0,-1557000000.0,1313000000.0,-89000000.0,492000000.0,492000000.0,-43000000.0,-31000000.0,-101000000.0,-249000000.0,-1278000000.0,-205000000.0,-178000000.0,,2000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q2,2016-04-01,2016-06-30,,-2000000.0,,,,115000000.0,29000000.0,8000000.0,117000000.0,52000000.0,-342000000.0,276000000.0,,,52000000.0,-342000000.0,276000000.0,-14000000.0,137000000.0,137000000.0,-5000000.0,-2000000.0,-28000000.0,-66000000.0,-313000000.0,-2000000.0,-3000000.0,,1000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 16:31:35+00:00,-22000000.0,,,,116000000.0,80000000.0,10000000.0,218000000.0,84000000.0,-323000000.0,260000000.0,,,84000000.0,-323000000.0,260000000.0,21000000.0,82000000.0,82000000.0,-18000000.0,-9000000.0,-18000000.0,-61000000.0,-284000000.0,-12000000.0,-62000000.0,,1000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q1TTM,2015-04-01,2016-03-31,,-219000000.0,,12000000.0,309000000.0,449000000.0,364000000.0,43000000.0,949000000.0,325000000.0,-1536000000.0,1257000000.0,,,325000000.0,-1536000000.0,1257000000.0,46000000.0,478000000.0,478000000.0,-34000000.0,-28000000.0,-104000000.0,-244000000.0,-1218000000.0,-207000000.0,-188000000.0,,5000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 16:34:02+00:00,-177000000.0,,30000000.0,338000000.0,492000000.0,585000000.0,15000000.0,1450000000.0,207000000.0,-1672000000.0,1449000000.0,,,207000000.0,-1672000000.0,1449000000.0,-16000000.0,426000000.0,426000000.0,-54000000.0,28000000.0,-76000000.0,-289000000.0,-1434000000.0,-943000000.0,-54000000.0,,15000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q4,2017-10-01,2017-12-31,,-167000000.0,,30000000.0,338000000.0,114000000.0,329000000.0,-6000000.0,45000000.0,188000000.0,-656000000.0,429000000.0,,,188000000.0,-656000000.0,429000000.0,-39000000.0,-1000000.0,-1000000.0,-13000000.0,39000000.0,-25000000.0,-74000000.0,-470000000.0,184000000.0,,,6000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 16:35:09+00:00,-10000000.0,,,,378000000.0,256000000.0,21000000.0,1405000000.0,19000000.0,-1016000000.0,1020000000.0,,,19000000.0,-1016000000.0,1020000000.0,23000000.0,427000000.0,427000000.0,-41000000.0,-11000000.0,-51000000.0,-215000000.0,-964000000.0,-1127000000.0,-54000000.0,,9000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q3TTM,2016-10-01,2017-09-30,,-185000000.0,,16000000.0,327000000.0,498000000.0,295000000.0,12000000.0,1855000000.0,277000000.0,-1592000000.0,1364000000.0,,,277000000.0,-1592000000.0,1364000000.0,49000000.0,528000000.0,528000000.0,43000000.0,1000000.0,-73000000.0,-282000000.0,-1347000000.0,-1255000000.0,-54000000.0,,13000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q3,2017-07-01,2017-09-30,,-1000000.0,,,,128000000.0,171000000.0,5000000.0,1105000000.0,-86000000.0,-381000000.0,496000000.0,,,-86000000.0,-381000000.0,496000000.0,29000000.0,203000000.0,203000000.0,-6000000.0,-1000000.0,-23000000.0,-74000000.0,-362000000.0,-1121000000.0,,,5000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 16:31:50+00:00,-9000000.0,,,,250000000.0,85000000.0,16000000.0,300000000.0,105000000.0,-635000000.0,524000000.0,,,105000000.0,-635000000.0,524000000.0,-6000000.0,224000000.0,224000000.0,-35000000.0,-10000000.0,-28000000.0,-141000000.0,-602000000.0,-6000000.0,-54000000.0,,4000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q2TTM,2016-07-01,2017-06-30,,-189000000.0,,16000000.0,327000000.0,489000000.0,280000000.0,11000000.0,755000000.0,297000000.0,-1560000000.0,1277000000.0,,,297000000.0,-1560000000.0,1277000000.0,14000000.0,473000000.0,473000000.0,35000000.0,1000000.0,-66000000.0,-275000000.0,-1316000000.0,-141000000.0,-54000000.0,,11000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q2,2017-04-01,2017-06-30,,-7000000.0,,,,126000000.0,15000000.0,6000000.0,162000000.0,91000000.0,-350000000.0,247000000.0,,,91000000.0,-350000000.0,247000000.0,-12000000.0,131000000.0,131000000.0,-25000000.0,-1000000.0,-15000000.0,-74000000.0,-332000000.0,-2000000.0,,,4000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:33:42+00:00,-2000000.0,,,,124000000.0,70000000.0,10000000.0,138000000.0,14000000.0,-285000000.0,277000000.0,,,14000000.0,-285000000.0,277000000.0,6000000.0,93000000.0,93000000.0,-10000000.0,-9000000.0,-13000000.0,-67000000.0,-270000000.0,-4000000.0,-54000000.0,,0.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q1TTM,2016-04-01,2017-03-31,,-184000000.0,,16000000.0,327000000.0,478000000.0,294000000.0,13000000.0,710000000.0,258000000.0,-1552000000.0,1306000000.0,,,258000000.0,-1552000000.0,1306000000.0,12000000.0,479000000.0,479000000.0,55000000.0,,-79000000.0,-267000000.0,-1297000000.0,-141000000.0,-57000000.0,,8000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 16:34:02+00:00,-398000000.0,,38000000.0,332000000.0,545000000.0,225000000.0,199000000.0,1418000000.0,726000000.0,-2036000000.0,1386000000.0,,,726000000.0,-2036000000.0,1386000000.0,76000000.0,565000000.0,565000000.0,51000000.0,21000000.0,-87000000.0,-319000000.0,-1586000000.0,-548000000.0,-45000000.0,,35000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q4,2018-10-01,2018-12-31,,-17000000.0,,38000000.0,332000000.0,141000000.0,144000000.0,16000000.0,55000000.0,140000000.0,-491000000.0,394000000.0,,,140000000.0,-491000000.0,394000000.0,43000000.0,112000000.0,112000000.0,-3000000.0,6000000.0,-26000000.0,-82000000.0,-450000000.0,145000000.0,,,2000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 16:31:55+00:00,-381000000.0,,,,404000000.0,81000000.0,183000000.0,1363000000.0,586000000.0,-1545000000.0,992000000.0,,,586000000.0,-1545000000.0,992000000.0,33000000.0,453000000.0,453000000.0,54000000.0,15000000.0,-61000000.0,-237000000.0,-1136000000.0,-693000000.0,-45000000.0,,33000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q3TTM,2017-10-01,2018-09-30,,-548000000.0,,30000000.0,338000000.0,518000000.0,410000000.0,177000000.0,1408000000.0,774000000.0,-2201000000.0,1421000000.0,,,774000000.0,-2201000000.0,1421000000.0,-6000000.0,452000000.0,452000000.0,41000000.0,54000000.0,-86000000.0,-311000000.0,-1606000000.0,-509000000.0,-45000000.0,,39000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q3,2018-07-01,2018-09-30,,-4000000.0,,,,141000000.0,111000000.0,,596000000.0,-52000000.0,-396000000.0,467000000.0,,,-52000000.0,-396000000.0,467000000.0,19000000.0,185000000.0,185000000.0,30000000.0,8000000.0,-21000000.0,-82000000.0,-397000000.0,-574000000.0,,,26000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 16:31:53+00:00,-377000000.0,,,,263000000.0,-30000000.0,183000000.0,767000000.0,638000000.0,-1149000000.0,525000000.0,,,638000000.0,-1149000000.0,525000000.0,14000000.0,268000000.0,268000000.0,24000000.0,7000000.0,-40000000.0,-155000000.0,-739000000.0,-119000000.0,-45000000.0,,7000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q2TTM,2017-07-01,2018-06-30,,-545000000.0,,30000000.0,338000000.0,505000000.0,470000000.0,182000000.0,1917000000.0,740000000.0,-2186000000.0,1450000000.0,,,740000000.0,-2186000000.0,1450000000.0,4000000.0,470000000.0,470000000.0,5000000.0,45000000.0,-88000000.0,-303000000.0,-1571000000.0,-1056000000.0,-45000000.0,,18000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q2,2018-04-01,2018-06-30,,-369000000.0,,,,134000000.0,-15000000.0,183000000.0,479000000.0,472000000.0,-763000000.0,306000000.0,,,472000000.0,-763000000.0,306000000.0,15000000.0,162000000.0,162000000.0,25000000.0,3000000.0,-20000000.0,-81000000.0,-375000000.0,-112000000.0,,,1000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:02:47+00:00,-8000000.0,,,,129000000.0,-15000000.0,,288000000.0,166000000.0,-386000000.0,219000000.0,,,166000000.0,-386000000.0,219000000.0,-1000000.0,106000000.0,106000000.0,-1000000.0,4000000.0,-20000000.0,-74000000.0,-364000000.0,-7000000.0,-45000000.0,,6000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q1TTM,2017-04-01,2018-03-31,,-183000000.0,,30000000.0,338000000.0,497000000.0,500000000.0,5000000.0,1600000000.0,359000000.0,-1773000000.0,1391000000.0,,,359000000.0,-1773000000.0,1391000000.0,-23000000.0,439000000.0,439000000.0,-45000000.0,41000000.0,-83000000.0,-296000000.0,-1528000000.0,-946000000.0,-45000000.0,,21000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q4,2019-10-01,2019-12-31,,-150000000.0,,12000000.0,383000000.0,152000000.0,129000000.0,15000000.0,326000000.0,228000000.0,-691000000.0,438000000.0,,,228000000.0,-691000000.0,438000000.0,-25000000.0,98000000.0,98000000.0,59000000.0,10000000.0,-33000000.0,-90000000.0,-539000000.0,-33000000.0,,,31000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 16:34:02+00:00,-235000000.0,,12000000.0,383000000.0,582000000.0,177000000.0,15000000.0,1530000000.0,494000000.0,-1945000000.0,1383000000.0,,,494000000.0,-1945000000.0,1383000000.0,-68000000.0,621000000.0,621000000.0,3000000.0,26000000.0,-104000000.0,-353000000.0,-1654000000.0,-688000000.0,-36000000.0,,48000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q3TTM,2018-10-01,2019-09-30,,-102000000.0,,38000000.0,332000000.0,571000000.0,192000000.0,16000000.0,1259000000.0,406000000.0,-1745000000.0,1339000000.0,,,406000000.0,-1745000000.0,1339000000.0,,635000000.0,635000000.0,-59000000.0,22000000.0,-97000000.0,-345000000.0,-1565000000.0,-510000000.0,-36000000.0,,19000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q3,2019-07-01,2019-09-30,,-5000000.0,,,,144000000.0,87000000.0,,14000000.0,1000000.0,-437000000.0,465000000.0,,,1000000.0,-437000000.0,465000000.0,29000000.0,240000000.0,240000000.0,-6000000.0,7000000.0,-30000000.0,-90000000.0,-403000000.0,70000000.0,,,1000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 16:31:55+00:00,-85000000.0,,,,430000000.0,48000000.0,0.0,1204000000.0,266000000.0,-1254000000.0,945000000.0,,,266000000.0,-1254000000.0,945000000.0,-43000000.0,523000000.0,523000000.0,-56000000.0,16000000.0,-71000000.0,-263000000.0,-1115000000.0,-655000000.0,-36000000.0,,17000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q2TTM,2018-07-01,2019-06-30,,-101000000.0,,38000000.0,332000000.0,568000000.0,216000000.0,16000000.0,1841000000.0,353000000.0,-1704000000.0,1341000000.0,,,353000000.0,-1704000000.0,1341000000.0,-10000000.0,580000000.0,580000000.0,-23000000.0,23000000.0,-88000000.0,-337000000.0,-1559000000.0,-1154000000.0,-36000000.0,,44000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q2,2019-04-01,2019-06-30,,-58000000.0,,,,142000000.0,21000000.0,,951000000.0,155000000.0,-466000000.0,312000000.0,,,155000000.0,-466000000.0,312000000.0,1000000.0,170000000.0,170000000.0,-21000000.0,7000000.0,-23000000.0,-91000000.0,-386000000.0,-712000000.0,,,1000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 16:31:53+00:00,-80000000.0,,,,286000000.0,-39000000.0,0.0,1190000000.0,265000000.0,-817000000.0,480000000.0,,,265000000.0,-817000000.0,480000000.0,-72000000.0,283000000.0,283000000.0,-50000000.0,9000000.0,-41000000.0,-173000000.0,-712000000.0,-725000000.0,-36000000.0,,16000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:33:50+00:00,-22000000.0,,,,144000000.0,-60000000.0,,239000000.0,110000000.0,-351000000.0,168000000.0,,,110000000.0,-351000000.0,168000000.0,-73000000.0,113000000.0,113000000.0,-29000000.0,2000000.0,-18000000.0,-82000000.0,-326000000.0,-13000000.0,-36000000.0,,15000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q1TTM,2018-04-01,2019-03-31,,-412000000.0,,38000000.0,332000000.0,560000000.0,180000000.0,199000000.0,1369000000.0,670000000.0,-2001000000.0,1335000000.0,,,670000000.0,-2001000000.0,1335000000.0,4000000.0,572000000.0,572000000.0,23000000.0,19000000.0,-85000000.0,-327000000.0,-1548000000.0,-554000000.0,-36000000.0,,44000000.0
American Water Works Company Inc,AWK,,1410636,2020.0,Q1TTM,2019-04-01,2020-03-31,,-234000000.0,,12000000.0,383000000.0,583000000.0,171000000.0,15000000.0,2153000000.0,1152000000.0,-2044000000.0,1395000000.0,,,1152000000.0,-2044000000.0,1395000000.0,503000000.0,632000000.0,632000000.0,9000000.0,31000000.0,-109000000.0,-361000000.0,-1736000000.0,-686000000.0,,,35000000.0
American Water Works Company Inc,AWK,,1410636,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:33:50+00:00,-21000000.0,,,,145000000.0,-66000000.0,,862000000.0,768000000.0,-450000000.0,180000000.0,,,768000000.0,-450000000.0,180000000.0,498000000.0,124000000.0,124000000.0,-23000000.0,7000000.0,-23000000.0,-90000000.0,-408000000.0,-11000000.0,0.0,,2000000.0
