company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
American Water Works Company Inc,AWK,,1410636,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.06,2.06,0.75,350000000.0,2.06,,237000000.0,367000000.0,367000000.0,,367000000.0,,1131000000.0,2500000000.0,14000000.0,195000000.0,-8000000.0,1131000000.0,1369000000.0,,-242000000.0,537000000.0,832000000.0,-228000000.0,604000000.0,2500000000.0,178300000.0,178000000.0,178000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.61,2.61,1.43,463000000.0,2.62,,296000000.0,466000000.0,466000000.0,,466000000.0,,1511000000.0,3283000000.0,20000000.0,254000000.0,-9000000.0,1511000000.0,1772000000.0,,-322000000.0,708000000.0,1064000000.0,-302000000.0,762000000.0,3283000000.0,178300000.0,178000000.0,178000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 16:35:22+00:00,0.77,0.77,0.375,115000000.0,0.77,,88000000.0,137000000.0,137000000.0,,137000000.0,,351000000.0,827000000.0,7000000.0,64000000.0,-2000000.0,351000000.0,476000000.0,,-81000000.0,177000000.0,299000000.0,-74000000.0,225000000.0,827000000.0,177900000.0,178000000.0,178000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.23,1.23,0.38,231000000.0,1.23,,142000000.0,219000000.0,219000000.0,,219000000.0,,699000000.0,1570000000.0,9000000.0,130000000.0,-3000000.0,699000000.0,871000000.0,,-161000000.0,358000000.0,513000000.0,-152000000.0,361000000.0,1570000000.0,177900000.0,178000000.0,178000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.75,2.75,1.4,455000000.0,2.75,,314000000.0,492000000.0,492000000.0,,492000000.0,,1443000000.0,3249000000.0,18000000.0,249000000.0,-4000000.0,1443000000.0,1806000000.0,,-318000000.0,700000000.0,1106000000.0,-300000000.0,806000000.0,3249000000.0,177900000.0,178000000.0,178000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 16:31:35+00:00,0.46,0.46,,116000000.0,0.46,,54000000.0,82000000.0,82000000.0,,82000000.0,,348000000.0,743000000.0,2000000.0,66000000.0,-1000000.0,348000000.0,395000000.0,,-80000000.0,181000000.0,214000000.0,-78000000.0,136000000.0,743000000.0,178300000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.67,2.67,1.36,449000000.0,2.66,,307000000.0,478000000.0,478000000.0,,478000000.0,,1428000000.0,3204000000.0,13000000.0,245000000.0,-3000000.0,1428000000.0,1776000000.0,,-313000000.0,691000000.0,1085000000.0,-300000000.0,785000000.0,3204000000.0,178300000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 16:34:02+00:00,2.39,2.39,1.66,492000000.0,2.38,0.0,486000000.0,426000000.0,426000000.0,,426000000.0,0.0,1369000000.0,3357000000.0,8000000.0,259000000.0,-16000000.0,1369000000.0,1988000000.0,7000000.0,-342000000.0,735000000.0,1253000000.0,-341000000.0,912000000.0,3357000000.0,178200000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q4,2017-10-01,2017-12-31,,-0.01,-0.01,0.83,114000000.0,-0.01,,202000000.0,-1000000.0,-1000000.0,,-1000000.0,,366000000.0,821000000.0,4000000.0,67000000.0,-7000000.0,366000000.0,455000000.0,1000000.0,-83000000.0,174000000.0,281000000.0,-80000000.0,201000000.0,821000000.0,178200000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 16:35:09+00:00,1.14,1.14,0.415,128000000.0,1.13,0.0,137000000.0,203000000.0,203000000.0,,203000000.0,0.0,322000000.0,936000000.0,3000000.0,61000000.0,-7000000.0,322000000.0,614000000.0,6000000.0,-89000000.0,182000000.0,432000000.0,-92000000.0,340000000.0,936000000.0,178100000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.4,2.4,0.83,378000000.0,2.38,,284000000.0,427000000.0,427000000.0,,427000000.0,,1003000000.0,2536000000.0,4000000.0,192000000.0,-9000000.0,1003000000.0,1533000000.0,6000000.0,-259000000.0,561000000.0,972000000.0,-261000000.0,711000000.0,2536000000.0,178100000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.97,2.97,1.58,498000000.0,2.94,,349000000.0,528000000.0,528000000.0,,528000000.0,,1371000000.0,3338000000.0,,255000000.0,-11000000.0,1371000000.0,1967000000.0,6000000.0,-342000000.0,742000000.0,1225000000.0,-348000000.0,877000000.0,3338000000.0,178100000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 16:31:50+00:00,0.74,0.74,0.415,126000000.0,0.73,,95000000.0,131000000.0,131000000.0,,131000000.0,,347000000.0,844000000.0,1000000.0,63000000.0,-2000000.0,347000000.0,497000000.0,,-85000000.0,187000000.0,310000000.0,-84000000.0,226000000.0,844000000.0,177000000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.26,1.26,0.42,250000000.0,1.25,,147000000.0,224000000.0,224000000.0,,224000000.0,,681000000.0,1600000000.0,1000000.0,131000000.0,-2000000.0,681000000.0,919000000.0,,-170000000.0,379000000.0,540000000.0,-169000000.0,371000000.0,1600000000.0,177000000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.66,2.66,1.54,489000000.0,2.64,,307000000.0,473000000.0,473000000.0,,473000000.0,,1481000000.0,3332000000.0,2000000.0,259000000.0,-9000000.0,1481000000.0,1851000000.0,,-334000000.0,739000000.0,1112000000.0,-332000000.0,780000000.0,3332000000.0,177000000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:33:42+00:00,0.52,0.52,0.0,124000000.0,0.52,,52000000.0,93000000.0,93000000.0,,93000000.0,,334000000.0,756000000.0,0.0,68000000.0,0.0,334000000.0,422000000.0,,-85000000.0,192000000.0,230000000.0,-85000000.0,145000000.0,756000000.0,178800000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.69,2.69,1.5,478000000.0,2.68,,300000000.0,479000000.0,479000000.0,,479000000.0,,1485000000.0,3315000000.0,8000000.0,260000000.0,-9000000.0,1485000000.0,1830000000.0,,-330000000.0,729000000.0,1101000000.0,-322000000.0,779000000.0,3315000000.0,178800000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 16:34:02+00:00,3.16,3.16,1.82,545000000.0,3.15,57000000.0,222000000.0,565000000.0,565000000.0,,567000000.0,-2000000.0,1479000000.0,3440000000.0,39000000.0,277000000.0,-20000000.0,1479000000.0,1961000000.0,4000000.0,-350000000.0,859000000.0,1102000000.0,-315000000.0,787000000.0,3440000000.0,179400000.0,180000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q4,2018-10-01,2018-12-31,,0.62,0.62,0.91,141000000.0,0.61,,58000000.0,112000000.0,112000000.0,,112000000.0,,394000000.0,850000000.0,17000000.0,67000000.0,,394000000.0,456000000.0,4000000.0,-91000000.0,208000000.0,248000000.0,-78000000.0,170000000.0,850000000.0,179400000.0,180000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 16:31:55+00:00,1.04,1.04,0.455,141000000.0,1.04,57000000.0,70000000.0,185000000.0,185000000.0,,187000000.0,-2000000.0,390000000.0,976000000.0,9000000.0,71000000.0,-18000000.0,390000000.0,586000000.0,,-89000000.0,251000000.0,335000000.0,-80000000.0,255000000.0,976000000.0,179800000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.54,2.54,0.91,404000000.0,2.54,57000000.0,164000000.0,453000000.0,453000000.0,,455000000.0,-2000000.0,1085000000.0,2590000000.0,22000000.0,210000000.0,-20000000.0,1085000000.0,1505000000.0,,-259000000.0,651000000.0,854000000.0,-237000000.0,617000000.0,2590000000.0,179800000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q3TTM,2017-10-01,2018-09-30,,2.53,2.53,1.74,518000000.0,2.54,57000000.0,366000000.0,452000000.0,452000000.0,,454000000.0,-2000000.0,1451000000.0,3411000000.0,26000000.0,277000000.0,-27000000.0,1451000000.0,1960000000.0,1000000.0,-342000000.0,825000000.0,1135000000.0,-317000000.0,818000000.0,3411000000.0,179800000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 16:31:53+00:00,0.9,0.9,0.455,134000000.0,0.91,,60000000.0,162000000.0,162000000.0,,162000000.0,,348000000.0,853000000.0,6000000.0,69000000.0,0.0,348000000.0,505000000.0,,-86000000.0,203000000.0,302000000.0,-80000000.0,222000000.0,853000000.0,180000000.0,179000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.5,1.5,0.46,263000000.0,1.5,,94000000.0,268000000.0,268000000.0,,268000000.0,,695000000.0,1614000000.0,13000000.0,139000000.0,-2000000.0,695000000.0,919000000.0,,-170000000.0,400000000.0,519000000.0,-157000000.0,362000000.0,1614000000.0,180000000.0,179000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q2TTM,2017-07-01,2018-06-30,,2.63,2.63,1.7,505000000.0,2.63,,433000000.0,470000000.0,470000000.0,,470000000.0,,1383000000.0,3371000000.0,20000000.0,267000000.0,-16000000.0,1383000000.0,1988000000.0,7000000.0,-342000000.0,756000000.0,1232000000.0,-329000000.0,903000000.0,3371000000.0,180000000.0,179000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:02:47+00:00,0.6,0.6,,129000000.0,0.59,,34000000.0,106000000.0,106000000.0,,106000000.0,,347000000.0,761000000.0,7000000.0,70000000.0,-2000000.0,347000000.0,414000000.0,,-84000000.0,197000000.0,217000000.0,-77000000.0,140000000.0,761000000.0,176700000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q1TTM,2017-04-01,2018-03-31,,2.47,2.47,1.66,497000000.0,2.45,,468000000.0,439000000.0,439000000.0,,439000000.0,,1382000000.0,3362000000.0,15000000.0,261000000.0,-18000000.0,1382000000.0,1980000000.0,7000000.0,-341000000.0,740000000.0,1240000000.0,-333000000.0,907000000.0,3362000000.0,176700000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q4,2019-10-01,2019-12-31,,0.55,0.55,1.0,152000000.0,0.54,,38000000.0,98000000.0,98000000.0,,98000000.0,,412000000.0,902000000.0,14000000.0,71000000.0,43000000.0,412000000.0,490000000.0,4000000.0,-98000000.0,266000000.0,224000000.0,-88000000.0,136000000.0,902000000.0,180500000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 16:34:02+00:00,3.44,3.44,2.0,582000000.0,3.43,0.0,212000000.0,621000000.0,621000000.0,,621000000.0,0.0,1544000000.0,3610000000.0,49000000.0,280000000.0,34000000.0,1544000000.0,2066000000.0,4000000.0,-382000000.0,896000000.0,1170000000.0,-337000000.0,833000000.0,3610000000.0,180500000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.89,2.89,1.0,430000000.0,2.89,,174000000.0,523000000.0,523000000.0,,523000000.0,,1132000000.0,2708000000.0,35000000.0,209000000.0,-9000000.0,1132000000.0,1576000000.0,,-284000000.0,630000000.0,946000000.0,-249000000.0,697000000.0,2708000000.0,180500000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.51,3.51,1.91,571000000.0,3.5,,232000000.0,635000000.0,635000000.0,,635000000.0,,1526000000.0,3558000000.0,52000000.0,276000000.0,-9000000.0,1526000000.0,2032000000.0,4000000.0,-375000000.0,838000000.0,1194000000.0,-327000000.0,867000000.0,3558000000.0,180500000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 16:31:55+00:00,1.33,1.33,0.5,144000000.0,1.33,0.0,78000000.0,240000000.0,240000000.0,,240000000.0,0.0,395000000.0,1013000000.0,9000000.0,68000000.0,0.0,395000000.0,618000000.0,,-97000000.0,212000000.0,406000000.0,-88000000.0,318000000.0,1013000000.0,180500000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.56,1.56,0.5,286000000.0,1.56,,96000000.0,283000000.0,283000000.0,,283000000.0,,737000000.0,1695000000.0,26000000.0,141000000.0,-9000000.0,737000000.0,958000000.0,,-187000000.0,418000000.0,540000000.0,-161000000.0,379000000.0,1695000000.0,180900000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.22,3.22,1.87,568000000.0,3.21,57000000.0,224000000.0,580000000.0,580000000.0,,582000000.0,-2000000.0,1521000000.0,3521000000.0,52000000.0,279000000.0,-27000000.0,1521000000.0,2000000000.0,4000000.0,-367000000.0,877000000.0,1123000000.0,-319000000.0,804000000.0,3521000000.0,180900000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 16:31:53+00:00,0.94,0.94,0.5,142000000.0,0.94,,57000000.0,170000000.0,170000000.0,,170000000.0,,372000000.0,882000000.0,19000000.0,72000000.0,-6000000.0,372000000.0,510000000.0,,-94000000.0,208000000.0,302000000.0,-75000000.0,227000000.0,882000000.0,180900000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:33:50+00:00,0.62,0.62,,144000000.0,0.62,,39000000.0,113000000.0,113000000.0,,113000000.0,,365000000.0,813000000.0,7000000.0,69000000.0,-3000000.0,365000000.0,448000000.0,,-93000000.0,210000000.0,238000000.0,-86000000.0,152000000.0,813000000.0,182300000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.18,3.18,1.82,560000000.0,3.18,57000000.0,227000000.0,572000000.0,572000000.0,,574000000.0,-2000000.0,1497000000.0,3492000000.0,39000000.0,276000000.0,-21000000.0,1497000000.0,1995000000.0,4000000.0,-359000000.0,872000000.0,1123000000.0,-324000000.0,799000000.0,3492000000.0,182300000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.51,3.51,2.0,583000000.0,3.49,,208000000.0,632000000.0,632000000.0,,632000000.0,,1562000000.0,3641000000.0,58000000.0,288000000.0,37000000.0,1562000000.0,2079000000.0,4000000.0,-385000000.0,908000000.0,1171000000.0,-331000000.0,840000000.0,3641000000.0,179700000.0,181000000.0,181000000.0
American Water Works Company Inc,AWK,,1410636,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:33:50+00:00,0.69,0.69,,145000000.0,0.68,,35000000.0,124000000.0,124000000.0,,124000000.0,,383000000.0,844000000.0,16000000.0,77000000.0,0.0,383000000.0,461000000.0,,-96000000.0,222000000.0,239000000.0,-80000000.0,159000000.0,844000000.0,179700000.0,181000000.0,181000000.0
