company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredtaxliabilities,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,otherequity,othernoncurrentassets,othernoncurrentnonoperatingassets,othertaxespayable,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Chevron Corp,CVX,,93410,2011.0,Q2,,2011-06-30,2011-08-04 11:13:43+00:00,22764000000.0,4906000000.0,105353000000.0,-4416000000.0,134000000.0,13335000000.0,16859000000.0,4098000000.0,4654000000.0,220107000000.0,9484000000.0,21724000000.0,7286000000.0,114754000000.0,777000000.0,18829000000.0,15286000000.0,6334000000.0,2114000000.0,23613000000.0,,,3109000000.0,1356000000.0,1550000000.0,5143000000.0,130592000000.0,1902000000.0,4629000000.0,201717000000.0,115653000000.0,54006000000.0,35220000000.0,115653000000.0,116430000000.0,85287000000.0,201717000000.0,32957000000.0,50067000000.0,0.0,-27382000000.0
Chevron Corp,CVX,,93410,2011.0,Q1,,2011-03-31,2011-05-05 11:48:58+00:00,21011000000.0,4916000000.0,104485000000.0,-4552000000.0,274000000.0,13149000000.0,16763000000.0,4106000000.0,4655000000.0,215560000000.0,9484000000.0,22003000000.0,6232000000.0,111075000000.0,750000000.0,19242000000.0,14978000000.0,6595000000.0,2071000000.0,22078000000.0,,,3203000000.0,878000000.0,1463000000.0,5667000000.0,124417000000.0,1817000000.0,3725000000.0,194736000000.0,110100000000.0,50851000000.0,33313000000.0,110100000000.0,110850000000.0,83886000000.0,194736000000.0,32810000000.0,50573000000.0,0.0,-26528000000.0
Chevron Corp,CVX,,93410,2012.0,FY,,2012-12-31,2014-02-21 11:21:41+00:00,22776000000.0,5738000000.0,122133000000.0,-6651000000.0,99000000.0,20939000000.0,17329000000.0,4341000000.0,4640000000.0,263481000000.0,11966000000.0,23718000000.0,6144000000.0,141348000000.0,1308000000.0,21502000000.0,17672000000.0,9699000000.0,3053000000.0,20997000000.0,,,4503000000.0,0.0,1230000000.0,6666000000.0,159730000000.0,127000000.0,974000000.0,232982000000.0,136524000000.0,55720000000.0,34212000000.0,136524000000.0,137832000000.0,95150000000.0,232982000000.0,35914000000.0,60938000000.0,0.0,-33884000000.0
Chevron Corp,CVX,,93410,2012.0,Q3,,2012-09-30,2012-11-06 11:49:16+00:00,22989000000.0,5190000000.0,119524000000.0,-5840000000.0,99000000.0,21313000000.0,17254000000.0,4051000000.0,4640000000.0,252276000000.0,10065000000.0,23505000000.0,7995000000.0,132752000000.0,1281000000.0,20825000000.0,17540000000.0,8444000000.0,3036000000.0,21464000000.0,,,4466000000.0,,1267000000.0,7424000000.0,154229000000.0,2172000000.0,269000000.0,226864000000.0,132941000000.0,58465000000.0,35669000000.0,132941000000.0,134222000000.0,92642000000.0,226864000000.0,35647000000.0,56973000000.0,0.0,-32702000000.0
Chevron Corp,CVX,,93410,2012.0,Q2,,2012-06-30,2012-08-02 11:26:15+00:00,21958000000.0,5127000000.0,117029000000.0,-6014000000.0,107000000.0,21209000000.0,17154000000.0,3975000000.0,4641000000.0,246076000000.0,9765000000.0,23073000000.0,7186000000.0,129047000000.0,1292000000.0,20204000000.0,16677000000.0,8681000000.0,2360000000.0,20711000000.0,,,4250000000.0,,1237000000.0,6648000000.0,150728000000.0,359000000.0,254000000.0,219379000000.0,129997000000.0,56008000000.0,32656000000.0,129997000000.0,131289000000.0,88090000000.0,219379000000.0,34324000000.0,55434000000.0,0.0,-31871000000.0
Chevron Corp,CVX,,93410,2012.0,Q1,,2012-03-31,2012-05-03 10:58:21+00:00,22951000000.0,4620000000.0,113266000000.0,-6157000000.0,114000000.0,18871000000.0,17087000000.0,5073000000.0,4641000000.0,238064000000.0,8765000000.0,23226000000.0,7347000000.0,124798000000.0,819000000.0,20186000000.0,16376000000.0,8866000000.0,2254000000.0,22005000000.0,,,4749000000.0,,1217000000.0,6102000000.0,145278000000.0,396000000.0,897000000.0,214890000000.0,125507000000.0,55222000000.0,34257000000.0,125507000000.0,126326000000.0,88564000000.0,214890000000.0,34870000000.0,54307000000.0,0.0,-30701000000.0
Chevron Corp,CVX,,93410,2013.0,FY,,2013-12-31,2015-02-20 11:36:43+00:00,22815000000.0,5402000000.0,131604000000.0,-3579000000.0,97000000.0,16245000000.0,17545000000.0,3092000000.0,4639000000.0,296433000000.0,19960000000.0,25502000000.0,6380000000.0,164829000000.0,1314000000.0,22982000000.0,21301000000.0,5968000000.0,2833000000.0,21622000000.0,,-240000000.0,5120000000.0,580000000.0,1335000000.0,5732000000.0,173677000000.0,374000000.0,271000000.0,253753000000.0,149113000000.0,50250000000.0,33018000000.0,149113000000.0,150427000000.0,103326000000.0,253753000000.0,38674000000.0,70308000000.0,0.0,-38290000000.0
Chevron Corp,CVX,,93410,2013.0,Q3,,2013-09-30,2013-11-08 11:17:00+00:00,23149000000.0,5280000000.0,130618000000.0,-6237000000.0,94000000.0,17014000000.0,17463000000.0,3219000000.0,4640000000.0,287550000000.0,17960000000.0,25010000000.0,6893000000.0,156932000000.0,1294000000.0,21796000000.0,19374000000.0,9071000000.0,3118000000.0,21641000000.0,,,4635000000.0,,1295000000.0,6389000000.0,170651000000.0,527000000.0,1566000000.0,247838000000.0,144779000000.0,53503000000.0,33470000000.0,144779000000.0,146073000000.0,101765000000.0,247838000000.0,37403000000.0,68295000000.0,0.0,-37098000000.0
Chevron Corp,CVX,,93410,2013.0,Q2,,2013-06-30,2013-08-07 11:33:32+00:00,21609000000.0,5180000000.0,128433000000.0,-6340000000.0,91000000.0,20630000000.0,17509000000.0,3433000000.0,4640000000.0,279025000000.0,17960000000.0,25133000000.0,7423000000.0,150592000000.0,1323000000.0,21099000000.0,18039000000.0,9282000000.0,3017000000.0,20273000000.0,,,4562000000.0,,1278000000.0,6112000000.0,167615000000.0,1913000000.0,1666000000.0,244048000000.0,142841000000.0,56104000000.0,33413000000.0,142841000000.0,144164000000.0,99884000000.0,244048000000.0,37352000000.0,66471000000.0,0.0,-35943000000.0
Chevron Corp,CVX,,93410,2013.0,Q1,,2013-03-31,2013-05-02 11:44:28+00:00,21617000000.0,5048000000.0,125266000000.0,-6531000000.0,93000000.0,17374000000.0,17417000000.0,4711000000.0,4640000000.0,271239000000.0,11960000000.0,24504000000.0,6664000000.0,145973000000.0,1352000000.0,21623000000.0,18046000000.0,9517000000.0,3121000000.0,21969000000.0,,,4476000000.0,,1219000000.0,7015000000.0,164173000000.0,2090000000.0,1674000000.0,237410000000.0,140134000000.0,54696000000.0,34685000000.0,140134000000.0,141486000000.0,95924000000.0,237410000000.0,36741000000.0,61239000000.0,0.0,-34925000000.0
Chevron Corp,CVX,,93410,2014.0,FY,,2014-12-31,2015-08-05 11:43:50+00:00,19000000000.0,5328000000.0,144116000000.0,-4859000000.0,68000000.0,12785000000.0,17873000000.0,2575000000.0,4593000000.0,327289000000.0,23960000000.0,26912000000.0,6505000000.0,183173000000.0,1163000000.0,23549000000.0,21920000000.0,8412000000.0,2817000000.0,16736000000.0,,-240000000.0,6299000000.0,,1233000000.0,5776000000.0,184987000000.0,3790000000.0,430000000.0,266026000000.0,155028000000.0,42232000000.0,31926000000.0,155028000000.0,156191000000.0,109835000000.0,266026000000.0,40621000000.0,77909000000.0,0.0,-42733000000.0
Chevron Corp,CVX,,93410,2014.0,Q3,,2014-09-30,2014-11-07 11:27:20+00:00,21821000000.0,5396000000.0,140656000000.0,-3678000000.0,84000000.0,14215000000.0,17799000000.0,2997000000.0,4621000000.0,318752000000.0,19960000000.0,26683000000.0,7304000000.0,178096000000.0,1167000000.0,23055000000.0,21919000000.0,6018000000.0,2903000000.0,19974000000.0,,,5844000000.0,201000000.0,1209000000.0,5315000000.0,183519000000.0,5665000000.0,275000000.0,265431000000.0,156140000000.0,47083000000.0,37088000000.0,156140000000.0,157307000000.0,108124000000.0,265431000000.0,40252000000.0,71036000000.0,0.0,-41500000000.0
Chevron Corp,CVX,,93410,2014.0,Q2,,2014-06-30,2014-08-06 11:15:14+00:00,23623000000.0,5041000000.0,138868000000.0,-3737000000.0,90000000.0,13959000000.0,17722000000.0,2900000000.0,4621000000.0,312922000000.0,19960000000.0,25923000000.0,7215000000.0,174054000000.0,1166000000.0,22888000000.0,22017000000.0,6015000000.0,3034000000.0,21578000000.0,,,5493000000.0,0.0,1266000000.0,5892000000.0,179939000000.0,3498000000.0,276000000.0,262045000000.0,153581000000.0,48920000000.0,36328000000.0,153581000000.0,154747000000.0,107298000000.0,262045000000.0,39071000000.0,70970000000.0,0.0,-40343000000.0
Chevron Corp,CVX,,93410,2014.0,Q1,,2014-03-31,2014-05-02 12:05:13+00:00,23332000000.0,5000000000.0,135337000000.0,-3774000000.0,86000000.0,15612000000.0,17622000000.0,3134000000.0,4639000000.0,304564000000.0,19960000000.0,25986000000.0,7472000000.0,169227000000.0,1149000000.0,22942000000.0,21798000000.0,5990000000.0,2875000000.0,20285000000.0,,,5118000000.0,644000000.0,1178000000.0,5809000000.0,176294000000.0,3008000000.0,571000000.0,258238000000.0,150661000000.0,49749000000.0,35652000000.0,150661000000.0,151810000000.0,106428000000.0,258238000000.0,39262000000.0,70776000000.0,0.0,-39481000000.0
Chevron Corp,CVX,,93410,2015.0,FY,,2015-12-31,2017-02-23 12:18:42+00:00,13516000000.0,4833000000.0,151881000000.0,-4291000000.0,80000000.0,11022000000.0,18162000000.0,1073000000.0,4588000000.0,340277000000.0,33542000000.0,27110000000.0,6334000000.0,188396000000.0,1170000000.0,23465000000.0,20165000000.0,7935000000.0,2412000000.0,12860000000.0,,-240000000.0,7604000000.0,,1118000000.0,3904000000.0,181578000000.0,4927000000.0,310000000.0,264540000000.0,152716000000.0,34430000000.0,25467000000.0,152716000000.0,153886000000.0,110654000000.0,264540000000.0,41714000000.0,85187000000.0,0.0,-42493000000.0
Chevron Corp,CVX,,93410,2015.0,Q3,,2015-09-30,2015-11-06 12:28:57+00:00,15307000000.0,5062000000.0,153153000000.0,-4549000000.0,86000000.0,12933000000.0,18086000000.0,2039000000.0,4588000000.0,340558000000.0,29210000000.0,26710000000.0,6864000000.0,187405000000.0,1026000000.0,23129000000.0,21869000000.0,8073000000.0,2436000000.0,14240000000.0,,-240000000.0,7491000000.0,,1156000000.0,5476000000.0,184167000000.0,6580000000.0,306000000.0,268449000000.0,154912000000.0,39819000000.0,30144000000.0,154912000000.0,155938000000.0,112511000000.0,268449000000.0,41225000000.0,82367000000.0,0.0,-42552000000.0
Chevron Corp,CVX,,93410,2015.0,Q2,,2015-06-30,2015-08-05 11:43:50+00:00,17380000000.0,5024000000.0,151352000000.0,-4651000000.0,79000000.0,12156000000.0,18006000000.0,2047000000.0,4588000000.0,336619000000.0,29210000000.0,26206000000.0,7116000000.0,185267000000.0,1222000000.0,23110000000.0,21597000000.0,8300000000.0,2880000000.0,16153000000.0,,-240000000.0,6776000000.0,,1196000000.0,4948000000.0,184129000000.0,2621000000.0,365000000.0,266455000000.0,154669000000.0,40738000000.0,28268000000.0,154669000000.0,155891000000.0,110564000000.0,266455000000.0,40450000000.0,82296000000.0,0.0,-42575000000.0
Chevron Corp,CVX,,93410,2015.0,Q1,,2015-03-31,2015-05-07 11:36:15+00:00,16640000000.0,4607000000.0,147701000000.0,-4780000000.0,65000000.0,12675000000.0,17937000000.0,3115000000.0,4588000000.0,333824000000.0,29960000000.0,28238000000.0,6837000000.0,186123000000.0,1198000000.0,23100000000.0,21583000000.0,8450000000.0,2820000000.0,15239000000.0,,-240000000.0,6565000000.0,,1175000000.0,6087000000.0,185557000000.0,3908000000.0,432000000.0,269604000000.0,155803000000.0,41270000000.0,29445000000.0,155803000000.0,157001000000.0,112603000000.0,269604000000.0,42211000000.0,83158000000.0,0.0,-42671000000.0
Chevron Corp,CVX,,93410,2016.0,FY,,2016-12-31,2018-02-22 11:49:59+00:00,13986000000.0,4882000000.0,153891000000.0,-3843000000.0,93000000.0,6988000000.0,18427000000.0,1050000000.0,4581000000.0,336077000000.0,35193000000.0,30250000000.0,5419000000.0,182186000000.0,1166000000.0,21553000000.0,17516000000.0,7216000000.0,2485000000.0,14092000000.0,,-240000000.0,10957000000.0,,1027000000.0,3107000000.0,173046000000.0,10840000000.0,13000000.0,260078000000.0,145556000000.0,29619000000.0,31785000000.0,145556000000.0,146722000000.0,113356000000.0,260078000000.0,48273000000.0,81571000000.0,0.0,-41834000000.0
Chevron Corp,CVX,,93410,2016.0,Q3,,2016-09-30,2016-11-03 11:52:48+00:00,12205000000.0,4441000000.0,157627000000.0,-3843000000.0,66000000.0,7351000000.0,18344000000.0,1000000000.0,4581000000.0,341066000000.0,39462000000.0,30002000000.0,5976000000.0,183439000000.0,1152000000.0,22288000000.0,17817000000.0,7534000000.0,2444000000.0,12522000000.0,,-240000000.0,6631000000.0,3893000000.0,1041000000.0,2703000000.0,174657000000.0,6057000000.0,321000000.0,259863000000.0,146800000000.0,28873000000.0,24744000000.0,146800000000.0,147952000000.0,111911000000.0,259863000000.0,47551000000.0,87167000000.0,0.0,-42118000000.0
Chevron Corp,CVX,,93410,2016.0,Q2,,2016-06-30,2016-08-04 11:25:03+00:00,13416000000.0,4458000000.0,154396000000.0,-4032000000.0,68000000.0,8764000000.0,18268000000.0,490000000.0,4581000000.0,339081000000.0,39487000000.0,27740000000.0,6427000000.0,184685000000.0,1162000000.0,22712000000.0,18342000000.0,7617000000.0,2469000000.0,13490000000.0,,-240000000.0,9532000000.0,,1033000000.0,3470000000.0,175379000000.0,5530000000.0,320000000.0,261478000000.0,147163000000.0,32471000000.0,24927000000.0,147163000000.0,148325000000.0,113153000000.0,261478000000.0,44322000000.0,88226000000.0,0.0,-42212000000.0
Chevron Corp,CVX,,93410,2016.0,Q1,,2016-03-31,2016-05-05 11:38:56+00:00,12696000000.0,4904000000.0,154955000000.0,-4150000000.0,74000000.0,8562000000.0,18194000000.0,803000000.0,4588000000.0,345980000000.0,32635000000.0,27510000000.0,6508000000.0,189940000000.0,1169000000.0,23330000000.0,19592000000.0,7573000000.0,2492000000.0,12459000000.0,,-240000000.0,6514000000.0,,1129000000.0,3867000000.0,178853000000.0,9630000000.0,317000000.0,263842000000.0,150307000000.0,31713000000.0,29162000000.0,150307000000.0,151476000000.0,112366000000.0,263842000000.0,41104000000.0,83204000000.0,0.0,-42350000000.0
Chevron Corp,CVX,,93410,2017.0,FY,,2017-12-31,2018-08-02 11:42:15+00:00,14565000000.0,5267000000.0,166773000000.0,-3589000000.0,94000000.0,4813000000.0,18680000000.0,1600000000.0,4531000000.0,344485000000.0,33477000000.0,32497000000.0,5585000000.0,177712000000.0,1195000000.0,21106000000.0,14652000000.0,7421000000.0,2849000000.0,15353000000.0,,-240000000.0,7657000000.0,,1113000000.0,2800000000.0,174106000000.0,5192000000.0,9000000.0,253806000000.0,148124000000.0,28560000000.0,27737000000.0,148124000000.0,149319000000.0,104487000000.0,253806000000.0,47534000000.0,76750000000.0,0.0,-40833000000.0
Chevron Corp,CVX,,93410,2017.0,Q3,,2017-09-30,2017-11-02 12:02:04+00:00,13084000000.0,5085000000.0,164630000000.0,-3422000000.0,92000000.0,6641000000.0,18577000000.0,1123000000.0,4531000000.0,343066000000.0,33983000000.0,32402000000.0,5761000000.0,178436000000.0,1198000000.0,20830000000.0,17438000000.0,6683000000.0,3016000000.0,14124000000.0,,-240000000.0,7377000000.0,,1034000000.0,2859000000.0,173035000000.0,7897000000.0,13000000.0,255160000000.0,146713000000.0,29398000000.0,28223000000.0,146713000000.0,147911000000.0,107249000000.0,255160000000.0,47326000000.0,79026000000.0,0.0,-41237000000.0
Chevron Corp,CVX,,93410,2017.0,Q2,,2017-06-30,2017-08-03 11:15:53+00:00,12057000000.0,4695000000.0,159375000000.0,-3604000000.0,93000000.0,4762000000.0,18500000000.0,1328000000.0,4543000000.0,337551000000.0,33989000000.0,31706000000.0,6075000000.0,178176000000.0,1185000000.0,20898000000.0,17067000000.0,7208000000.0,2403000000.0,13168000000.0,,-240000000.0,11145000000.0,,1094000000.0,2608000000.0,173116000000.0,8782000000.0,13000000.0,254599000000.0,146203000000.0,26626000000.0,27956000000.0,146203000000.0,147388000000.0,107211000000.0,254599000000.0,49797000000.0,79255000000.0,0.0,-41569000000.0
Chevron Corp,CVX,,93410,2017.0,Q1,,2017-03-31,2017-05-04 11:42:11+00:00,13078000000.0,4657000000.0,155854000000.0,-3726000000.0,95000000.0,6983000000.0,18463000000.0,1414000000.0,4543000000.0,336150000000.0,36864000000.0,30915000000.0,5921000000.0,180296000000.0,1198000000.0,21515000000.0,17276000000.0,7145000000.0,2457000000.0,13754000000.0,,-240000000.0,6980000000.0,4352000000.0,980000000.0,2899000000.0,173698000000.0,8297000000.0,11000000.0,259111000000.0,146592000000.0,29568000000.0,28426000000.0,146592000000.0,147790000000.0,111321000000.0,259111000000.0,49247000000.0,82895000000.0,0.0,-41603000000.0
Chevron Corp,CVX,,93410,2018.0,FY,,2018-12-31,2020-02-21 11:40:21+00:00,13953000000.0,4927000000.0,171037000000.0,-3544000000.0,,9342000000.0,18944000000.0,1628000000.0,4518000000.0,340244000000.0,28733000000.0,35546000000.0,5704000000.0,169207000000.0,1088000000.0,19742000000.0,15921000000.0,6654000000.0,1942000000.0,15050000000.0,950000000.0,-240000000.0,8629000000.0,,937000000.0,2922000000.0,180987000000.0,5726000000.0,53000000.0,253863000000.0,154554000000.0,34021000000.0,27171000000.0,154554000000.0,155642000000.0,98221000000.0,253863000000.0,50635000000.0,71050000000.0,0.0,-41593000000.0
Chevron Corp,CVX,,93410,2018.0,Q3,,2018-09-30,2018-11-08 11:41:58+00:00,15335000000.0,5029000000.0,173304000000.0,-3265000000.0,135000000.0,9686000000.0,18912000000.0,1797000000.0,4518000000.0,345932000000.0,29854000000.0,34672000000.0,6029000000.0,171645000000.0,1098000000.0,20414000000.0,15624000000.0,6723000000.0,2460000000.0,16788000000.0,,-240000000.0,6745000000.0,,901000000.0,3020000000.0,178816000000.0,6121000000.0,60000000.0,256606000000.0,153575000000.0,35583000000.0,29183000000.0,153575000000.0,154673000000.0,101933000000.0,256606000000.0,48395000000.0,72750000000.0,0.0,-40648000000.0
Chevron Corp,CVX,,93410,2018.0,Q2,,2018-06-30,2018-08-02 11:42:15+00:00,15722000000.0,4822000000.0,169302000000.0,-3368000000.0,140000000.0,7628000000.0,18872000000.0,1679000000.0,4518000000.0,343544000000.0,29779000000.0,34242000000.0,6644000000.0,174242000000.0,1182000000.0,20566000000.0,15151000000.0,7051000000.0,2573000000.0,16672000000.0,,-240000000.0,8098000000.0,,1041000000.0,3254000000.0,176899000000.0,8598000000.0,58000000.0,257929000000.0,152198000000.0,34256000000.0,31862000000.0,152198000000.0,153380000000.0,104549000000.0,257929000000.0,49431000000.0,72687000000.0,0.0,-39965000000.0
Chevron Corp,CVX,,93410,2018.0,Q1,,2018-03-31,2018-05-03 11:45:56+00:00,14479000000.0,4587000000.0,169131000000.0,-3459000000.0,90000000.0,6466000000.0,18795000000.0,1867000000.0,4531000000.0,346177000000.0,31054000000.0,33470000000.0,6128000000.0,175846000000.0,1210000000.0,20674000000.0,15082000000.0,7346000000.0,2723000000.0,15771000000.0,,-240000000.0,6946000000.0,,1096000000.0,3323000000.0,175619000000.0,8601000000.0,38000000.0,256442000000.0,150356000000.0,31726000000.0,30630000000.0,150356000000.0,151566000000.0,104876000000.0,256442000000.0,47670000000.0,74246000000.0,0.0,-40359000000.0
Chevron Corp,CVX,,93410,2019.0,FY,,2019-12-31,2020-05-06 13:56:34+00:00,14103000000.0,6589000000.0,176228000000.0,-4990000000.0,,5686000000.0,19097000000.0,1554000000.0,4463000000.0,,23691000000.0,38688000000.0,5848000000.0,150494000000.0,995000000.0,20445000000.0,13688000000.0,7866000000.0,1511000000.0,13325000000.0,,-240000000.0,13943000000.0,,1002000000.0,3407000000.0,174945000000.0,3282000000.0,63000000.0,237428000000.0,144213000000.0,28329000000.0,26530000000.0,144213000000.0,145208000000.0,92220000000.0,237428000000.0,58605000000.0,65690000000.0,0.0,-44599000000.0
