company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q3TTM,2015-10-01,2016-09-30,,-70600000.0,5800000.0,158200000.0,,128500000.0,-4100000.0,23700000.0,-628800000.0,-276700000.0,899900000.0,-628800000.0,-276700000.0,899900000.0,122900000.0,578500000.0,578500000.0,161500000.0,-67800000.0,-11200000.0,,-241500000.0,,-194900000.0,-37000000.0,-306200000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q3,2016-07-01,2016-09-30,,-13600000.0,1400000.0,39700000.0,,,330800000.0,-54900000.0,-239900000.0,-65300000.0,526900000.0,-239900000.0,-65300000.0,526900000.0,169100000.0,132700000.0,132700000.0,22300000.0,-7100000.0,-200000.0,-52600000.0,-63100000.0,,-51500000.0,-34000000.0,-80800000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 08:53:04+00:00,-34300000.0,2800000.0,77800000.0,,,-893500000.0,55900000.0,-227000000.0,-102200000.0,-553800000.0,-227000000.0,-102200000.0,-553800000.0,-830400000.0,162900000.0,162900000.0,96200000.0,-42100000.0,-4900000.0,52600000.0,-127300000.0,,-63000000.0,-1000000.0,-112500000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q2TTM,2015-07-01,2016-06-30,,-62900000.0,5800000.0,156600000.0,,64700000.0,-231900000.0,54200000.0,-540900000.0,-252000000.0,654800000.0,-540900000.0,-252000000.0,654800000.0,-20800000.0,523800000.0,523800000.0,200500000.0,-64400000.0,-14800000.0,52600000.0,-232000000.0,,-174300000.0,-3000000.0,-295700000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q2,2016-04-01,2016-06-30,,-7300000.0,1400000.0,39800000.0,,-36700000.0,-129700000.0,55900000.0,-72700000.0,-42700000.0,99800000.0,-72700000.0,-42700000.0,99800000.0,300000.0,160200000.0,160200000.0,28100000.0,-25200000.0,600000.0,52600000.0,-63400000.0,,-36000000.0,18800000.0,-58800000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q1,2016-01-01,2016-03-31,2017-04-21 09:01:24+00:00,-27000000.0,1400000.0,38000000.0,,36700000.0,-763800000.0,,-154300000.0,-59500000.0,-653600000.0,-154300000.0,-59500000.0,-653600000.0,-830700000.0,2700000.0,2700000.0,68100000.0,-16900000.0,-5500000.0,,-63900000.0,,-27000000.0,-19800000.0,-53700000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q1TTM,2015-04-01,2016-03-31,,-55600000.0,5800000.0,156300000.0,,95000000.0,-27600000.0,19300000.0,-577900000.0,-239200000.0,815600000.0,-577900000.0,-239200000.0,815600000.0,93500000.0,487400000.0,487400000.0,193700000.0,-62900000.0,-15700000.0,,-224800000.0,,-167900000.0,-21800000.0,-287700000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 08:52:40+00:00,-30600000.0,5800000.0,157100000.0,,,32200000.0,3000000.0,-1004900000.0,-196200000.0,881800000.0,-1004900000.0,-196200000.0,881800000.0,-319300000.0,570400000.0,570400000.0,116300000.0,-79400000.0,-9700000.0,,-300700000.0,,-155900000.0,-327700000.0,-300100000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q4,2017-10-01,2017-12-31,,-8000000.0,1600000.0,32600000.0,,,639300000.0,-427000000.0,-891800000.0,-55700000.0,1020800000.0,-891800000.0,-55700000.0,1020800000.0,73300000.0,269200000.0,269200000.0,78100000.0,-4000000.0,-500000.0,,-72600000.0,,-47200000.0,-304100000.0,-84100000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 09:00:41+00:00,-22600000.0,4200000.0,124500000.0,,,-607100000.0,430000000.0,-113100000.0,-140500000.0,-139000000.0,-113100000.0,-140500000.0,-139000000.0,-392600000.0,301200000.0,301200000.0,38200000.0,-75400000.0,-9200000.0,,-228100000.0,,-108700000.0,-23600000.0,-216000000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q3TTM,2016-10-01,2017-09-30,,-26700000.0,5600000.0,167200000.0,,,-509100000.0,429700000.0,-312600000.0,-236900000.0,400700000.0,-312600000.0,-236900000.0,400700000.0,-148800000.0,638100000.0,638100000.0,98900000.0,-79900000.0,-15300000.0,,-289800000.0,,-194900000.0,-46600000.0,-326000000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q3,2017-07-01,2017-09-30,,-10000000.0,1400000.0,42200000.0,,,-156100000.0,276200000.0,86300000.0,-44500000.0,14100000.0,86300000.0,-44500000.0,14100000.0,55900000.0,172300000.0,172300000.0,-45700000.0,-13100000.0,5300000.0,,-75800000.0,,-39800000.0,,-101000000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 08:55:37+00:00,-12600000.0,2800000.0,82300000.0,,,-451000000.0,153800000.0,-199400000.0,-96000000.0,-153100000.0,-199400000.0,-96000000.0,-153100000.0,-448500000.0,128900000.0,128900000.0,83900000.0,-62300000.0,-14500000.0,,-152300000.0,,-68900000.0,-23600000.0,-115000000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q2TTM,2016-07-01,2017-06-30,,-30300000.0,5600000.0,164700000.0,,,-22200000.0,98600000.0,-638800000.0,-257700000.0,913500000.0,-638800000.0,-257700000.0,913500000.0,-35600000.0,598500000.0,598500000.0,166900000.0,-73900000.0,-20800000.0,-52600000.0,-277100000.0,,-206600000.0,-80600000.0,-305800000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q2,2017-04-01,2017-06-30,,-9300000.0,1400000.0,41300000.0,,,42100000.0,-71000000.0,-263800000.0,-62800000.0,218700000.0,-263800000.0,-62800000.0,218700000.0,-107900000.0,107600000.0,107600000.0,26300000.0,-33800000.0,-9400000.0,,-75400000.0,,-44100000.0,-23600000.0,-60000000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 08:59:59+00:00,-3300000.0,1400000.0,41000000.0,,,-493100000.0,224800000.0,64400000.0,-33200000.0,-371800000.0,64400000.0,-33200000.0,-371800000.0,-340600000.0,21300000.0,21300000.0,57600000.0,-28500000.0,-5100000.0,,-76900000.0,,-24800000.0,0.0,-55000000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q1TTM,2016-04-01,2017-03-31,,-28300000.0,5600000.0,163200000.0,,-36700000.0,-194000000.0,225500000.0,-447700000.0,-237600000.0,794600000.0,-447700000.0,-237600000.0,794600000.0,72600000.0,651100000.0,651100000.0,168700000.0,-65300000.0,-10800000.0,,-265100000.0,,-198500000.0,-38200000.0,-304600000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 08:52:40+00:00,-2309800000.0,6500000.0,202900000.0,,,-478700000.0,2494200000.0,1853200000.0,-2491500000.0,565100000.0,1853200000.0,-2491500000.0,565100000.0,-73200000.0,637700000.0,637700000.0,196700000.0,-47400000.0,-4600000.0,,-339000000.0,,-177100000.0,-137500000.0,-117100000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q4,2018-10-01,2018-12-31,,-2297800000.0,2300000.0,68900000.0,,,450800000.0,500000000.0,302600000.0,-2374900000.0,891800000.0,302600000.0,-2374900000.0,891800000.0,-1180500000.0,342500000.0,342500000.0,27300000.0,2700000.0,-5700000.0,,-84000000.0,,-71400000.0,-116100000.0,,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-25 08:58:54+00:00,-12000000.0,4200000.0,134000000.0,,,-929500000.0,1994200000.0,1550600000.0,-116600000.0,-326700000.0,1550600000.0,-116600000.0,-326700000.0,1107300000.0,295200000.0,295200000.0,169400000.0,-50100000.0,1100000.0,,-255000000.0,,-105700000.0,-21400000.0,-117100000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q3TTM,2017-10-01,2018-09-30,,-20000000.0,5800000.0,166600000.0,,,-290200000.0,1567200000.0,658800000.0,-172300000.0,694100000.0,658800000.0,-172300000.0,694100000.0,1180600000.0,564400000.0,564400000.0,247500000.0,-54100000.0,600000.0,,-327600000.0,,-152900000.0,-325500000.0,-201200000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q3,2018-07-01,2018-09-30,,-3500000.0,1500000.0,44000000.0,,,-11200000.0,1324900000.0,1209600000.0,-59000000.0,231000000.0,1209600000.0,-59000000.0,231000000.0,1381600000.0,163500000.0,163500000.0,33200000.0,-13100000.0,-11300000.0,,-83200000.0,,-44200000.0,-16400000.0,-2600000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-25 09:05:38+00:00,-8500000.0,2700000.0,90000000.0,,,-918300000.0,669300000.0,341000000.0,-57600000.0,-557700000.0,341000000.0,-57600000.0,-557700000.0,-274300000.0,131700000.0,131700000.0,136200000.0,-37000000.0,12400000.0,,-171800000.0,,-61500000.0,-5000000.0,-114500000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q2TTM,2017-07-01,2018-06-30,,-26500000.0,5700000.0,164800000.0,,,-435100000.0,518500000.0,-464500000.0,-157800000.0,477200000.0,-464500000.0,-157800000.0,477200000.0,-145100000.0,573200000.0,573200000.0,168600000.0,-54100000.0,17200000.0,,-320200000.0,,-148500000.0,-309100000.0,-299600000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q2,2018-04-01,2018-06-30,,-8300000.0,1300000.0,44000000.0,,,-76200000.0,-49500000.0,-217200000.0,-34500000.0,172200000.0,-217200000.0,-34500000.0,172200000.0,-79500000.0,147800000.0,147800000.0,55300000.0,-17600000.0,12500000.0,,-87100000.0,,-38700000.0,-3400000.0,-59600000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 09:02:38+00:00,-200000.0,1400000.0,46000000.0,,,-842100000.0,718800000.0,558200000.0,-23100000.0,-729900000.0,558200000.0,-23100000.0,-729900000.0,-194800000.0,-16100000.0,-16100000.0,80900000.0,-19400000.0,-100000.0,,-84700000.0,,-22800000.0,-1600000.0,-54900000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q1TTM,2017-04-01,2018-03-31,,-27500000.0,5800000.0,162100000.0,,,-316800000.0,497000000.0,-511100000.0,-186100000.0,523700000.0,-511100000.0,-186100000.0,523700000.0,-173500000.0,533000000.0,533000000.0,139600000.0,-70300000.0,-4700000.0,,-308500000.0,,-153900000.0,-329300000.0,-300000000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q4,2019-10-01,2019-12-31,,,2300000.0,65400000.0,,,631900000.0,-173200000.0,-398000000.0,-41000000.0,1105600000.0,-398000000.0,-41000000.0,1105600000.0,666600000.0,342200000.0,342200000.0,63800000.0,-500000.0,23700000.0,,-100100000.0,,-64700000.0,-124200000.0,,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 08:52:40+00:00,-600000.0,9300000.0,278500000.0,,,376700000.0,0.0,-843000000.0,-161700000.0,1529200000.0,-843000000.0,-161700000.0,1529200000.0,524500000.0,673900000.0,673900000.0,190800000.0,-33900000.0,37400000.0,,-384700000.0,,-198500000.0,-424400000.0,0.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q3TTM,2018-10-01,2019-09-30,,-2298400000.0,9300000.0,282000000.0,,,195600000.0,673200000.0,-142400000.0,-2495600000.0,1315400000.0,-142400000.0,-2495600000.0,1315400000.0,-1322600000.0,674200000.0,674200000.0,154300000.0,-30700000.0,8000000.0,,-368600000.0,,-205200000.0,-416300000.0,,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q3,2019-07-01,2019-09-30,,,2400000.0,69000000.0,,,140700000.0,40900000.0,-253300000.0,-42800000.0,224600000.0,-253300000.0,-42800000.0,224600000.0,-71500000.0,168400000.0,168400000.0,-155900000.0,1000000.0,10900000.0,,-95100000.0,,-53700000.0,-200100000.0,,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-25 08:58:54+00:00,-600000.0,7000000.0,213100000.0,,,-255200000.0,173200000.0,-445000000.0,-120700000.0,423600000.0,-445000000.0,-120700000.0,423600000.0,-142100000.0,331700000.0,331700000.0,127000000.0,-33400000.0,13700000.0,,-284600000.0,,-133800000.0,-300200000.0,0.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q2TTM,2018-07-01,2019-06-30,,-2301900000.0,8400000.0,257000000.0,,,43700000.0,1957200000.0,1320500000.0,-2511800000.0,1321800000.0,1320500000.0,-2511800000.0,1321800000.0,130500000.0,669300000.0,669300000.0,343400000.0,-44800000.0,-14200000.0,,-356700000.0,,-195700000.0,-232600000.0,-2600000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q2,2019-04-01,2019-06-30,,-600000.0,2300000.0,73000000.0,,,-146000000.0,-68700000.0,-278400000.0,-47200000.0,292500000.0,-278400000.0,-47200000.0,292500000.0,-33100000.0,172800000.0,172800000.0,190400000.0,-13800000.0,700000.0,,-96400000.0,,-47300000.0,-99500000.0,,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-25 09:05:38+00:00,-600000.0,4600000.0,144100000.0,,,-395900000.0,132300000.0,-191700000.0,-77900000.0,199000000.0,-191700000.0,-77900000.0,199000000.0,-70600000.0,163300000.0,163300000.0,282900000.0,-34400000.0,2800000.0,,-189500000.0,,-80100000.0,-100100000.0,0.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q1,2019-01-01,2019-03-31,2020-04-23 08:59:00+00:00,0.0,2300000.0,71100000.0,,,-249900000.0,201000000.0,86700000.0,-30700000.0,-93500000.0,86700000.0,-30700000.0,-93500000.0,-37500000.0,-9500000.0,-9500000.0,92500000.0,-20600000.0,2100000.0,,-93100000.0,,-32800000.0,-600000.0,,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q1TTM,2018-04-01,2019-03-31,,-2309600000.0,7400000.0,228000000.0,,,113500000.0,1976400000.0,1381700000.0,-2499100000.0,1201500000.0,1381700000.0,-2499100000.0,1201500000.0,84100000.0,644300000.0,644300000.0,208300000.0,-48600000.0,-2400000.0,,-347400000.0,,-187100000.0,-136500000.0,-62200000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2020.0,Q1TTM,2019-04-01,2020-03-31,,-1900000.0,9300000.0,280200000.0,,,192700000.0,693000000.0,-185300000.0,-191800000.0,1345600000.0,-185300000.0,-191800000.0,1345600000.0,968500000.0,686000000.0,686000000.0,177400000.0,-51000000.0,20400000.0,,-397200000.0,,-210300000.0,-430100000.0,,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2020.0,Q1,2020-01-01,2020-03-31,2020-04-23 08:59:00+00:00,-1300000.0,2300000.0,72800000.0,,,-433900000.0,894000000.0,744400000.0,-60800000.0,-277100000.0,744400000.0,-60800000.0,-277100000.0,406500000.0,2600000.0,2600000.0,79100000.0,-37700000.0,-14900000.0,,-105600000.0,,-44600000.0,-6300000.0,,,
