company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2014.0,Q3,2014-07-01,2014-09-30,2015-10-22 09:10:50+00:00,0.21,0.21,0.095,,0.21,65000000.0,92800000.0,92800000.0,89700000.0,3100000.0,1195200000.0,1841100000.0,300000.0,-600000.0,,,474600000.0,1195200000.0,645900000.0,20700000.0,7500000.0,474600000.0,171300000.0,-13800000.0,157500000.0,1841100000.0,427100000.0,419200000.0,426400000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.4,0.4,0.29,,0.39,128600000.0,174100000.0,174100000.0,168200000.0,5900000.0,3554000000.0,5330000000.0,600000.0,-10100000.0,,,1420600000.0,3554000000.0,1776000000.0,63500000.0,20300000.0,1420600000.0,355400000.0,-53300000.0,302100000.0,5330000000.0,427100000.0,419200000.0,426400000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.19,0.19,0.19,,0.18,63600000.0,81300000.0,81300000.0,78500000.0,2800000.0,2358800000.0,3488900000.0,300000.0,-9500000.0,,,946000000.0,2358800000.0,1130100000.0,42800000.0,12800000.0,946000000.0,184100000.0,-39500000.0,144600000.0,3488900000.0,414200000.0,421100000.0,428100000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.76,0.76,0.34,,0.75,195200000.0,342600000.0,342600000.0,317000000.0,22700000.0,4652000000.0,7312000000.0,2100000.0,-48400000.0,2900000.0,60600000.0,1949400000.0,4652000000.0,2660000000.0,91200000.0,25300000.0,2010000000.0,650000000.0,-114300000.0,535700000.0,7312000000.0,414200000.0,421100000.0,428100000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2014.0,Q2,2014-04-01,2014-06-30,2015-07-23 08:53:22+00:00,0.24,0.24,0.095,,0.23,65300000.0,103700000.0,103700000.0,99400000.0,4300000.0,1170200000.0,1851400000.0,400000.0,-11200000.0,,,485400000.0,1170200000.0,681200000.0,22600000.0,6600000.0,485400000.0,195800000.0,-27200000.0,168600000.0,1851400000.0,414200000.0,421100000.0,428100000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.71,0.71,0.32,,0.7,191900000.0,325000000.0,325000000.0,297500000.0,21700000.0,4602000000.0,7216800000.0,1900000.0,-32400000.0,5800000.0,60600000.0,1925200000.0,4602000000.0,2614800000.0,106100000.0,24500000.0,1985800000.0,629000000.0,-114000000.0,515000000.0,7216800000.0,422800000.0,418000000.0,418000000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2014.0,Q1,2014-01-01,2014-03-31,2015-04-24 09:04:46+00:00,-0.05,-0.05,0.095,,-0.05,-1700000.0,-22400000.0,-22400000.0,-20900000.0,-1500000.0,1188600000.0,1637500000.0,-100000.0,1700000.0,,,460600000.0,1188600000.0,448900000.0,20200000.0,6200000.0,460600000.0,-11700000.0,-12300000.0,-24000000.0,1637500000.0,422800000.0,418000000.0,418000000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 08:47:30+00:00,1.11,1.11,0.48,,1.09,282800000.0,480500000.0,480500000.0,454600000.0,25900000.0,4854800000.0,7613800000.0,1100000.0,-49600000.0,,,1884200000.0,4854800000.0,2759000000.0,85800000.0,22800000.0,1884200000.0,874800000.0,-112600000.0,762200000.0,7613800000.0,409500000.0,408100000.0,415700000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,Q4,2015-10-01,2015-12-31,,0.63,0.63,0.12,,0.62,145400000.0,282900000.0,282900000.0,260300000.0,22600000.0,1232200000.0,2196200000.0,500000.0,-13200000.0,,,504700000.0,1232200000.0,964000000.0,23300000.0,5000000.0,504700000.0,459300000.0,-31500000.0,427800000.0,2196200000.0,409500000.0,408100000.0,415700000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 08:54:16+00:00,0.18,0.18,0.12,,0.18,61100000.0,78000000.0,78000000.0,74900000.0,3100000.0,1202200000.0,1865500000.0,100000.0,-37200000.0,,,471400000.0,1202200000.0,663300000.0,21300000.0,5600000.0,471400000.0,191900000.0,-52900000.0,139000000.0,1865500000.0,416100000.0,407600000.0,415500000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.48,0.48,0.36,,0.47,137400000.0,197600000.0,197600000.0,194300000.0,3300000.0,3622600000.0,5417600000.0,600000.0,-36400000.0,,,1379500000.0,3622600000.0,1795000000.0,62500000.0,17800000.0,1379500000.0,415500000.0,-81100000.0,334400000.0,5417600000.0,416100000.0,407600000.0,415500000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.22,1.22,0.46,,1.2,225300000.0,528900000.0,528900000.0,503200000.0,25700000.0,4889000000.0,7624700000.0,1200000.0,-36500000.0,,,1887200000.0,4889000000.0,2735700000.0,83900000.0,24900000.0,1887200000.0,848500000.0,-95500000.0,753000000.0,7624700000.0,416100000.0,407600000.0,415500000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 08:39:36+00:00,0.3,0.3,0.12,,0.29,77700000.0,123800000.0,123800000.0,121200000.0,2600000.0,1205200000.0,1876100000.0,500000.0,500000.0,,,455100000.0,1205200000.0,670900000.0,20300000.0,5000000.0,455100000.0,215800000.0,-14800000.0,201000000.0,1876100000.0,404000000.0,410500000.0,417600000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.3,0.3,0.24,,0.29,76300000.0,119600000.0,119600000.0,119400000.0,200000.0,2420400000.0,3552100000.0,500000.0,800000.0,,,908100000.0,2420400000.0,1131700000.0,41200000.0,12200000.0,908100000.0,223600000.0,-28200000.0,195400000.0,3552100000.0,404000000.0,410500000.0,417600000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.25,1.25,0.43,,1.23,229200000.0,543700000.0,543700000.0,518000000.0,25700000.0,4882000000.0,7600300000.0,1400000.0,100000.0,,,1890400000.0,4882000000.0,2718300000.0,83300000.0,26800000.0,1890400000.0,827900000.0,-56400000.0,771500000.0,7600300000.0,404000000.0,410500000.0,417600000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,Q1,2015-01-01,2015-03-31,2016-04-22 08:53:42+00:00,0.0,0.0,0.12,,0.0,-1400000.0,-4200000.0,-4200000.0,-1800000.0,-2400000.0,1215200000.0,1676000000.0,0.0,300000.0,,,453000000.0,1215200000.0,460800000.0,20900000.0,7200000.0,453000000.0,7800000.0,-13400000.0,-5600000.0,1676000000.0,411100000.0,411100000.0,411100000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,FY,2016-01-01,2016-12-31,2018-02-26 08:47:30+00:00,1.53,1.53,0.6,,1.49,198000000.0,632500000.0,632500000.0,608500000.0,24000000.0,5035100000.0,7846600000.0,300000.0,-40300000.0,,,1870500000.0,5035100000.0,2811500000.0,90600000.0,20100000.0,1870500000.0,941000000.0,-110800000.0,830200000.0,7846600000.0,397700000.0,397900000.0,408000000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q4,2016-10-01,2016-12-31,,0.81,0.81,0.15,,0.78,106100000.0,336900000.0,336900000.0,317600000.0,19300000.0,1308800000.0,2264500000.0,1900000.0,-26800000.0,,,470000000.0,1308800000.0,955700000.0,21800000.0,4000000.0,470000000.0,485700000.0,-44600000.0,441100000.0,2264500000.0,397700000.0,397900000.0,408000000.0
