company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherrevenue,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,Q2TTM,2013-07-01,2014-06-30,,262400000.0,1.83,1.83,1.83,233900000.0,1464400000.0,1464400000.0,1464400000.0,,364000000.0,6861000000.0,-105200000.0,172000000.0,2486300000.0,134900000.0,1883300000.0,364000000.0,6669000000.0,125000000.0,26400000.0,4766900000.0,1902100000.0,-203800000.0,1698300000.0,7033000000.0,797100000.0,799600000.0,831000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 16:09:43+00:00,65700000.0,0.34,0.34,0.33,52600000.0,279700000.0,279700000.0,279700000.0,,86100000.0,1707500000.0,-6600000.0,22500000.0,713700000.0,8600000.0,494100000.0,86100000.0,1643900000.0,29300000.0,6400000.0,1282100000.0,361800000.0,-29500000.0,332300000.0,1730000000.0,822600000.0,811500000.0,845100000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,Q1TTM,2013-04-01,2014-03-31,,262800000.0,1.66,1.66,1.66,204600000.0,1344700000.0,1344700000.0,1344700000.0,,346000000.0,6612300000.0,-78200000.0,147000000.0,2487500000.0,146500000.0,1809600000.0,346000000.0,6413300000.0,103000000.0,23600000.0,4706400000.0,1706900000.0,-157600000.0,1549300000.0,6759300000.0,822600000.0,811500000.0,845100000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,FY,2015-01-01,2015-12-31,2018-02-06 18:42:56+00:00,279000000.0,2.02,2.02,1.94,421000000.0,1602000000.0,1602000000.0,1602000000.0,,420000000.0,9161000000.0,48000000.0,95000000.0,3697000000.0,300000000.0,2305000000.0,420000000.0,8836000000.0,311000000.0,31000000.0,6581000000.0,2255000000.0,-232000000.0,2023000000.0,9256000000.0,793100000.0,792200000.0,825000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,Q4,2015-10-01,2015-12-31,,88100000.0,0.71,0.71,0.71,184000000.0,561000000.0,561000000.0,561000000.0,,105300000.0,2539100000.0,-35200000.0,24200000.0,776500000.0,84100000.0,608700000.0,105300000.0,2458000000.0,125000000.0,4600000.0,1557400000.0,900600000.0,-155600000.0,745000000.0,2563300000.0,793100000.0,792200000.0,825000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 16:03:38+00:00,63600000.0,-0.04,-0.04,-0.04,14200000.0,-34100000.0,-34100000.0,-34100000.0,,109900000.0,2312600000.0,-19600000.0,21500000.0,1304500000.0,226200000.0,550300000.0,109900000.0,2224200000.0,88500000.0,8600000.0,2144600000.0,79600000.0,-99500000.0,-19900000.0,2334100000.0,852500000.0,791100000.0,791100000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,Q3YTD,2015-01-01,2015-09-30,,190900000.0,1.32,1.32,1.32,237000000.0,1041000000.0,1041000000.0,1041000000.0,,314700000.0,6621900000.0,83200000.0,70800000.0,2920500000.0,215900000.0,1696300000.0,314700000.0,6378000000.0,186000000.0,26400000.0,5023600000.0,1354400000.0,-76400000.0,1278000000.0,6692700000.0,852500000.0,791100000.0,791100000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,Q3TTM,2014-10-01,2015-09-30,,254500000.0,2.09,2.09,2.09,333900000.0,1654900000.0,1654900000.0,1654900000.0,,417900000.0,8676800000.0,86400000.0,101400000.0,3505400000.0,253600000.0,2240700000.0,417900000.0,8360300000.0,237700000.0,34000000.0,6254200000.0,2106100000.0,-117300000.0,1988800000.0,8778200000.0,852500000.0,791100000.0,791100000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 16:03:35+00:00,63700000.0,0.45,0.45,0.43,114600000.0,356200000.0,356200000.0,356200000.0,,100800000.0,2254100000.0,94500000.0,23700000.0,1110000000.0,-29300000.0,616800000.0,100800000.0,2177000000.0,48300000.0,8800000.0,1761200000.0,415800000.0,55000000.0,470800000.0,2277800000.0,791600000.0,793000000.0,825300000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,Q2YTD,2015-01-01,2015-06-30,,127300000.0,1.36,1.36,1.36,222800000.0,1075100000.0,1075100000.0,1075100000.0,,204800000.0,4309300000.0,102800000.0,49300000.0,1616000000.0,-10300000.0,1146000000.0,204800000.0,4153800000.0,97500000.0,17800000.0,2879000000.0,1274800000.0,23100000.0,1297900000.0,4358600000.0,791600000.0,793000000.0,825300000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,Q2TTM,2014-07-01,2015-06-30,,254600000.0,2.77,2.77,2.77,388700000.0,2197500000.0,2197500000.0,2197500000.0,,405700000.0,8321000000.0,83500000.0,105300000.0,2876000000.0,28900000.0,2188000000.0,405700000.0,8020600000.0,202700000.0,32300000.0,5347500000.0,2673100000.0,-86900000.0,2586200000.0,8426300000.0,791600000.0,793000000.0,825300000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:03:53+00:00,63600000.0,0.9,0.9,0.86,108200000.0,718900000.0,718900000.0,718900000.0,,104000000.0,2055200000.0,8300000.0,25600000.0,506000000.0,19000000.0,529200000.0,104000000.0,1976800000.0,49200000.0,9000000.0,1117800000.0,859000000.0,-31900000.0,827100000.0,2080800000.0,798800000.0,798900000.0,834100000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,Q1TTM,2014-04-01,2015-03-31,,256200000.0,3.05,3.05,3.05,383100000.0,2439100000.0,2439100000.0,2439100000.0,,403800000.0,7911500000.0,-28800000.0,109700000.0,2222900000.0,59100000.0,2063000000.0,403800000.0,7617400000.0,196000000.0,30800000.0,4601200000.0,3016200000.0,-194000000.0,2822200000.0,8021200000.0,798800000.0,798900000.0,834100000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 17:51:55+00:00,459000000.0,2.57,2.57,2.49,373000000.0,1999000000.0,1999000000.0,1999000000.0,,438000000.0,11229000000.0,-324000000.0,,4470000000.0,38000000.0,2658000000.0,438000000.0,10791000000.0,500000000.0,30000000.0,7625000000.0,3166000000.0,-794000000.0,2372000000.0,11229000000.0,777800000.0,777200000.0,803300000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,Q4,2016-10-01,2016-12-31,,105000000.0,0.55,0.55,0.54,70000000.0,429000000.0,429000000.0,429000000.0,,113000000.0,3021000000.0,-312000000.0,-41000000.0,1135000000.0,13000000.0,685000000.0,113000000.0,2867000000.0,127000000.0,9000000.0,1938000000.0,929000000.0,-430000000.0,499000000.0,2980000000.0,777800000.0,777200000.0,803300000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 16:11:05+00:00,87000000.0,0.22,0.22,0.21,85000000.0,171000000.0,171000000.0,171000000.0,,108000000.0,2969000000.0,-35000000.0,14000000.0,1653000000.0,25000000.0,698000000.0,108000000.0,2875000000.0,128000000.0,7000000.0,2463000000.0,412000000.0,-156000000.0,256000000.0,2983000000.0,777300000.0,775800000.0,801500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,Q3YTD,2016-01-01,2016-09-30,,354000000.0,2.02,2.02,2.02,303000000.0,1570000000.0,1570000000.0,1570000000.0,,325000000.0,8208000000.0,-12000000.0,41000000.0,3335000000.0,25000000.0,1973000000.0,325000000.0,7924000000.0,373000000.0,21000000.0,5687000000.0,2237000000.0,-364000000.0,1873000000.0,8249000000.0,777300000.0,775800000.0,801500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,Q3TTM,2015-10-01,2016-09-30,,442100000.0,2.75,2.75,2.75,487000000.0,2131000000.0,2131000000.0,2131000000.0,,430300000.0,10747100000.0,-47200000.0,65200000.0,4111500000.0,109100000.0,2581700000.0,430300000.0,10382000000.0,498000000.0,25600000.0,7244400000.0,3137600000.0,-519600000.0,2618000000.0,10812300000.0,777300000.0,775800000.0,801500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 16:06:27+00:00,175000000.0,0.77,0.77,0.75,97000000.0,598000000.0,598000000.0,598000000.0,,111000000.0,2744000000.0,-12000000.0,10000000.0,949000000.0,-36000000.0,732000000.0,111000000.0,2643000000.0,123000000.0,7000000.0,1820000000.0,823000000.0,-128000000.0,695000000.0,2754000000.0,776600000.0,775600000.0,801500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,Q2YTD,2016-01-01,2016-06-30,,267000000.0,1.8,1.8,1.8,218000000.0,1399000000.0,1399000000.0,1399000000.0,,217000000.0,5239000000.0,23000000.0,27000000.0,1682000000.0,,1275000000.0,217000000.0,5049000000.0,245000000.0,14000000.0,3224000000.0,1825000000.0,-208000000.0,1617000000.0,5266000000.0,776600000.0,775600000.0,801500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,Q2TTM,2015-07-01,2016-06-30,,418700000.0,2.48,2.48,2.48,416200000.0,1925900000.0,1925900000.0,1925900000.0,,432200000.0,10090700000.0,-31800000.0,72700000.0,3763000000.0,310300000.0,2434000000.0,432200000.0,9731200000.0,458500000.0,27200000.0,6926000000.0,2805200000.0,-463100000.0,2342100000.0,10163400000.0,776600000.0,775600000.0,801500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 16:04:12+00:00,92000000.0,1.03,1.03,0.99,121000000.0,801000000.0,801000000.0,801000000.0,,106000000.0,2495000000.0,35000000.0,17000000.0,733000000.0,36000000.0,543000000.0,106000000.0,2406000000.0,122000000.0,7000000.0,1404000000.0,1002000000.0,-80000000.0,922000000.0,2512000000.0,777700000.0,780600000.0,807700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,Q1TTM,2015-04-01,2016-03-31,,307400000.0,2.16,2.16,2.16,433800000.0,1684100000.0,1684100000.0,1684100000.0,,422000000.0,9600800000.0,74700000.0,86400000.0,3924000000.0,317000000.0,2318800000.0,422000000.0,9265200000.0,383800000.0,29000000.0,6867200000.0,2398000000.0,-280100000.0,2117900000.0,9687200000.0,777700000.0,780600000.0,807700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,FY,2017-01-01,2017-12-31,2019-02-25 17:51:55+00:00,329000000.0,3.77,3.77,3.64,1374000000.0,2940000000.0,2940000000.0,2940000000.0,,461000000.0,13003000000.0,24000000.0,,5915000000.0,-1350000000.0,2941000000.0,461000000.0,12542000000.0,522000000.0,105000000.0,7835000000.0,4707000000.0,-393000000.0,4314000000.0,13003000000.0,779800000.0,779200000.0,808700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,Q4,2017-10-01,2017-12-31,,79000000.0,-0.1,-0.1,-0.08,1212000000.0,-81000000.0,-81000000.0,-81000000.0,,119000000.0,3509000000.0,42000000.0,-26000000.0,2738000000.0,-1425000000.0,774000000.0,119000000.0,3364000000.0,142000000.0,33000000.0,2166000000.0,1198000000.0,-67000000.0,1131000000.0,3483000000.0,779800000.0,779200000.0,808700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 17:10:51+00:00,80000000.0,1.26,1.26,1.21,3000000.0,988000000.0,988000000.0,988000000.0,,118000000.0,3283000000.0,0.0,4000000.0,1347000000.0,49000000.0,608000000.0,118000000.0,3169000000.0,127000000.0,33000000.0,2084000000.0,1085000000.0,-94000000.0,991000000.0,3287000000.0,784100000.0,784100000.0,815200000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,Q3YTD,2017-01-01,2017-09-30,,250000000.0,3.87,3.87,3.72,162000000.0,3021000000.0,3021000000.0,3021000000.0,,342000000.0,9494000000.0,-18000000.0,26000000.0,3177000000.0,75000000.0,2167000000.0,342000000.0,9178000000.0,380000000.0,72000000.0,5669000000.0,3509000000.0,-326000000.0,3183000000.0,9520000000.0,784100000.0,784100000.0,815200000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,Q3TTM,2016-10-01,2017-09-30,,355000000.0,4.42,4.42,4.26,232000000.0,3450000000.0,3450000000.0,3450000000.0,,455000000.0,12515000000.0,-330000000.0,-15000000.0,4312000000.0,88000000.0,2852000000.0,455000000.0,12045000000.0,507000000.0,81000000.0,7607000000.0,4438000000.0,-756000000.0,3682000000.0,12500000000.0,784100000.0,784100000.0,815200000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 16:57:06+00:00,88000000.0,1.41,1.41,1.36,77000000.0,1101000000.0,1101000000.0,1101000000.0,,111000000.0,3259000000.0,-31000000.0,12000000.0,835000000.0,-13000000.0,939000000.0,111000000.0,3160000000.0,126000000.0,24000000.0,1849000000.0,1311000000.0,-133000000.0,1178000000.0,3271000000.0,780900000.0,780400000.0,811700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,Q2YTD,2017-01-01,2017-06-30,,170000000.0,2.61,2.61,2.51,159000000.0,2033000000.0,2033000000.0,2033000000.0,,224000000.0,6211000000.0,-18000000.0,22000000.0,1830000000.0,26000000.0,1559000000.0,224000000.0,6009000000.0,253000000.0,39000000.0,3585000000.0,2424000000.0,-232000000.0,2192000000.0,6233000000.0,780900000.0,780400000.0,811700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,Q2TTM,2016-07-01,2017-06-30,,362000000.0,3.38,3.38,3.26,314000000.0,2633000000.0,2633000000.0,2633000000.0,,445000000.0,12201000000.0,-365000000.0,-5000000.0,4618000000.0,64000000.0,2942000000.0,445000000.0,11751000000.0,508000000.0,55000000.0,7986000000.0,3765000000.0,-818000000.0,2947000000.0,12196000000.0,780900000.0,780400000.0,811700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:26:06+00:00,82000000.0,1.2,1.2,1.15,82000000.0,932000000.0,932000000.0,932000000.0,,113000000.0,2952000000.0,13000000.0,10000000.0,995000000.0,39000000.0,620000000.0,113000000.0,2849000000.0,127000000.0,15000000.0,1736000000.0,1113000000.0,-99000000.0,1014000000.0,2962000000.0,776700000.0,779000000.0,811200000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,Q1TTM,2016-04-01,2017-03-31,,449000000.0,2.73,2.73,2.73,334000000.0,2130000000.0,2130000000.0,2130000000.0,,445000000.0,11686000000.0,-346000000.0,-7000000.0,4732000000.0,41000000.0,2735000000.0,445000000.0,11234000000.0,505000000.0,38000000.0,7957000000.0,3277000000.0,-813000000.0,2464000000.0,11679000000.0,776700000.0,779000000.0,811200000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,Q4,2018-10-01,2018-12-31,,127000000.0,1.52,1.52,1.48,44000000.0,1073000000.0,1073000000.0,1073000000.0,,169000000.0,4052000000.0,-515000000.0,-15000000.0,1138000000.0,-54000000.0,850000000.0,169000000.0,3868000000.0,190000000.0,15000000.0,2061000000.0,1807000000.0,-690000000.0,1117000000.0,4037000000.0,716100000.0,716300000.0,733800000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,FY,2018-01-01,2018-12-31,2019-02-25 17:51:55+00:00,468000000.0,5.65,5.65,5.51,786000000.0,4046000000.0,4046000000.0,4046000000.0,,587000000.0,15281000000.0,337000000.0,,5673000000.0,112000000.0,3250000000.0,587000000.0,14694000000.0,741000000.0,45000000.0,9503000000.0,5191000000.0,-359000000.0,4832000000.0,15281000000.0,716100000.0,716300000.0,733800000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 16:03:53+00:00,127000000.0,1.54,1.54,1.5,296000000.0,1082000000.0,1082000000.0,1082000000.0,,157000000.0,3890000000.0,-117000000.0,2000000.0,1081000000.0,101000000.0,746000000.0,157000000.0,3735000000.0,193000000.0,8000000.0,2055000000.0,1680000000.0,-302000000.0,1378000000.0,3892000000.0,702600000.0,702000000.0,719700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,Q3YTD,2018-01-01,2018-09-30,,341000000.0,4.13,4.13,4.03,742000000.0,2973000000.0,2973000000.0,2973000000.0,,418000000.0,11229000000.0,852000000.0,15000000.0,4535000000.0,166000000.0,2400000000.0,418000000.0,10826000000.0,551000000.0,30000000.0,7442000000.0,3384000000.0,331000000.0,3715000000.0,11244000000.0,702600000.0,702000000.0,719700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,Q3TTM,2017-10-01,2018-09-30,,420000000.0,4.03,4.03,3.95,1954000000.0,2892000000.0,2892000000.0,2892000000.0,,537000000.0,14738000000.0,894000000.0,-11000000.0,7273000000.0,-1259000000.0,3174000000.0,537000000.0,14190000000.0,693000000.0,63000000.0,9608000000.0,4582000000.0,264000000.0,4846000000.0,14727000000.0,702600000.0,702000000.0,719700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 16:10:27+00:00,127000000.0,1.46,1.46,1.43,262000000.0,1045000000.0,1045000000.0,1045000000.0,,126000000.0,3808000000.0,4000000.0,6000000.0,1251000000.0,34000000.0,790000000.0,126000000.0,3688000000.0,192000000.0,9000000.0,2202000000.0,1486000000.0,-179000000.0,1307000000.0,3814000000.0,715800000.0,716100000.0,732600000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,Q2YTD,2018-01-01,2018-06-30,,214000000.0,2.59,2.59,2.53,446000000.0,1891000000.0,1891000000.0,1891000000.0,,261000000.0,7339000000.0,969000000.0,13000000.0,3454000000.0,65000000.0,1654000000.0,261000000.0,7091000000.0,358000000.0,22000000.0,5387000000.0,1704000000.0,633000000.0,2337000000.0,7352000000.0,715800000.0,716100000.0,732600000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,Q2TTM,2017-07-01,2018-06-30,,373000000.0,3.75,3.75,3.66,1661000000.0,2798000000.0,2798000000.0,2798000000.0,,498000000.0,14131000000.0,1011000000.0,-9000000.0,7539000000.0,-1311000000.0,3036000000.0,498000000.0,13624000000.0,627000000.0,88000000.0,9637000000.0,3987000000.0,472000000.0,4459000000.0,14122000000.0,715800000.0,716100000.0,732600000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 17:09:43+00:00,87000000.0,1.13,1.13,1.1,184000000.0,846000000.0,846000000.0,846000000.0,,135000000.0,3531000000.0,965000000.0,7000000.0,2203000000.0,31000000.0,864000000.0,135000000.0,3403000000.0,166000000.0,13000000.0,3185000000.0,218000000.0,812000000.0,1030000000.0,3538000000.0,748700000.0,748300000.0,768300000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,Q1TTM,2017-04-01,2018-03-31,,334000000.0,3.7,3.7,3.59,1476000000.0,2854000000.0,2854000000.0,2854000000.0,,483000000.0,13582000000.0,976000000.0,-3000000.0,7123000000.0,-1358000000.0,3185000000.0,483000000.0,13096000000.0,561000000.0,103000000.0,9284000000.0,3812000000.0,518000000.0,4330000000.0,13579000000.0,748700000.0,748300000.0,768300000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2019.0,Q3YTD,2019-01-01,2019-09-30,,327000000.0,6.8,6.8,6.62,745000000.0,4807000000.0,4807000000.0,4807000000.0,,458000000.0,12941000000.0,-76000000.0,4000000.0,3483000000.0,245000000.0,2347000000.0,458000000.0,12487000000.0,574000000.0,117000000.0,6402000000.0,6085000000.0,-533000000.0,5552000000.0,12945000000.0,710500000.0,709400000.0,729500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2019.0,Q3TTM,2018-10-01,2019-09-30,,454000000.0,8.32,8.32,8.1,789000000.0,5880000000.0,5880000000.0,5880000000.0,,627000000.0,16993000000.0,-591000000.0,-11000000.0,4621000000.0,191000000.0,3197000000.0,627000000.0,16355000000.0,764000000.0,132000000.0,8463000000.0,7892000000.0,-1223000000.0,6669000000.0,16982000000.0,710500000.0,709400000.0,729500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 16:03:53+00:00,109000000.0,2.38,2.38,2.32,226000000.0,1691000000.0,1691000000.0,1691000000.0,,167000000.0,4518000000.0,-202000000.0,2000000.0,1167000000.0,32000000.0,781000000.0,167000000.0,4353000000.0,190000000.0,45000000.0,2089000000.0,2264000000.0,-347000000.0,1917000000.0,4520000000.0,710500000.0,709400000.0,729500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2019.0,Q2YTD,2019-01-01,2019-06-30,,218000000.0,4.42,4.42,4.3,519000000.0,3116000000.0,3116000000.0,3116000000.0,,291000000.0,8423000000.0,126000000.0,2000000.0,2316000000.0,213000000.0,1566000000.0,291000000.0,8134000000.0,384000000.0,72000000.0,4313000000.0,3821000000.0,-186000000.0,3635000000.0,8425000000.0,707700000.0,706700000.0,726700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2019.0,Q2TTM,2018-07-01,2019-06-30,,472000000.0,7.48,7.48,7.28,859000000.0,5271000000.0,5271000000.0,5271000000.0,,617000000.0,16365000000.0,-506000000.0,-11000000.0,4535000000.0,260000000.0,3162000000.0,617000000.0,15737000000.0,767000000.0,95000000.0,8429000000.0,7308000000.0,-1178000000.0,6130000000.0,16354000000.0,707700000.0,706700000.0,726700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 16:10:27+00:00,109000000.0,2.22,2.22,2.16,250000000.0,1571000000.0,1571000000.0,1571000000.0,,151000000.0,4399000000.0,-136000000.0,1000000.0,1100000000.0,136000000.0,793000000.0,151000000.0,4249000000.0,192000000.0,38000000.0,2138000000.0,2111000000.0,-290000000.0,1821000000.0,4400000000.0,707700000.0,706700000.0,726700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2019.0,Q1TTM,2018-04-01,2019-03-31,,490000000.0,6.72,6.72,6.55,871000000.0,4745000000.0,4745000000.0,4745000000.0,,592000000.0,15774000000.0,-366000000.0,-6000000.0,4686000000.0,158000000.0,3159000000.0,592000000.0,15176000000.0,767000000.0,66000000.0,8493000000.0,6683000000.0,-1067000000.0,5616000000.0,15768000000.0,702300000.0,702400000.0,720500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2019.0,Q1,2019-01-01,2019-03-31,2019-04-25 17:09:43+00:00,109000000.0,2.2,2.2,2.14,269000000.0,1545000000.0,1545000000.0,1545000000.0,,140000000.0,4024000000.0,262000000.0,1000000.0,1216000000.0,77000000.0,773000000.0,140000000.0,3885000000.0,192000000.0,34000000.0,2175000000.0,1710000000.0,104000000.0,1814000000.0,4025000000.0,702300000.0,702400000.0,720500000.0
