company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,extraordinaryincome,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2013.0,Q2YTD,2013-01-01,2013-06-30,,304000000.0,3.22,3.22,0.68,3.19,,5355000000.0,3162000000.0,26437000000.0,4800000000.0,1167000000.0,13025000000.0,13025000000.0,12232000000.0,21637000000.0,4498000000.0,633000000.0,793000000.0,7521000000.0,8887000000.0,9916000000.0,664000000.0,,16433000000.0,,4800000000.0,26437000000.0,31289000000.0,28696000000.0,18380000000.0,50333000000.0,7464000000.0,3789400000.0,3782400000.0,3814300000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2013.0,Q2TTM,2012-07-01,2013-06-30,,-80000000.0,6.02,6.02,1.28,5.99,,8891000000.0,6332000000.0,53590000000.0,9855000000.0,2422000000.0,24425000000.0,24425000000.0,22898000000.0,43735000000.0,9053000000.0,1193000000.0,1527000000.0,10762000000.0,20334000000.0,22631000000.0,3109000000.0,,30978000000.0,,9855000000.0,53590000000.0,62707000000.0,55397000000.0,33316000000.0,99132000000.0,14479000000.0,3789400000.0,3782400000.0,3814300000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2013.0,Q2,2013-04-01,2013-06-30,2014-08-04 16:27:32+00:00,152000000.0,1.61,1.61,0.38,1.6,,2802000000.0,1717000000.0,13072000000.0,2368000000.0,578000000.0,6496000000.0,6496000000.0,6101000000.0,10704000000.0,2265000000.0,124000000.0,395000000.0,3760000000.0,4852000000.0,5041000000.0,47000000.0,,8019000000.0,,2368000000.0,13072000000.0,15866000000.0,14507000000.0,9298000000.0,25211000000.0,3865000000.0,3789400000.0,3782400000.0,3814300000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2013.0,Q1TTM,2012-04-01,2013-03-31,,-41000000.0,5.63,5.63,1.2,5.6,,8129000000.0,5872000000.0,54617000000.0,10440000000.0,2486000000.0,22889000000.0,22889000000.0,21431000000.0,44177000000.0,9150000000.0,2083000000.0,1458000000.0,6575000000.0,19826000000.0,23319000000.0,3276000000.0,,30386000000.0,,10440000000.0,54617000000.0,61807000000.0,51924000000.0,31018000000.0,96101000000.0,14075000000.0,3808100000.0,3818200000.0,3847000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 16:02:43+00:00,152000000.0,1.61,1.61,0.3,1.59,,2553000000.0,1445000000.0,13365000000.0,2432000000.0,589000000.0,6529000000.0,6529000000.0,6131000000.0,10933000000.0,2233000000.0,509000000.0,398000000.0,3761000000.0,4035000000.0,4875000000.0,617000000.0,,8414000000.0,,2432000000.0,13365000000.0,15423000000.0,14189000000.0,9082000000.0,25122000000.0,3599000000.0,3808100000.0,3818200000.0,3847000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:23:41+00:00,,5.33,5.33,1.58,5.29,,8954000000.0,6542000000.0,51531000000.0,7897000000.0,2550000000.0,21745000000.0,21745000000.0,20077000000.0,43634000000.0,9713000000.0,77000000.0,1668000000.0,10531000000.0,18851000000.0,18397000000.0,3139000000.0,,30160000000.0,,7897000000.0,51531000000.0,61274000000.0,51478000000.0,30699000000.0,95112000000.0,15931000000.0,3766800000.0,3763500000.0,3797500000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2014.0,Q4,2014-10-01,2014-12-31,,,1.2,1.2,0.4,1.2,,1570000000.0,1833000000.0,12951000000.0,1889000000.0,726000000.0,4931000000.0,4931000000.0,4488000000.0,11062000000.0,2501000000.0,29000000.0,443000000.0,1335000000.0,5322000000.0,4381000000.0,840000000.0,,6860000000.0,,1889000000.0,12951000000.0,15409000000.0,11688000000.0,6501000000.0,22750000000.0,4110000000.0,3766800000.0,3763500000.0,3797500000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2014.0,Q3YTD,2014-01-01,2014-09-30,,,4.13,4.13,1.18,4.09,,7384000000.0,4709000000.0,38580000000.0,6008000000.0,1824000000.0,16814000000.0,16814000000.0,15589000000.0,32572000000.0,7212000000.0,48000000.0,1225000000.0,9196000000.0,13529000000.0,14016000000.0,2299000000.0,,23300000000.0,,6008000000.0,38580000000.0,45865000000.0,39790000000.0,24198000000.0,72362000000.0,11821000000.0,3743100000.0,3755400000.0,3788700000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2014.0,Q3TTM,2013-10-01,2014-09-30,,-444000000.0,5.46,5.46,2.32,5.41,,10404000000.0,6394000000.0,51746000000.0,8267000000.0,2569000000.0,22055000000.0,22055000000.0,20294000000.0,43479000000.0,9529000000.0,56000000.0,1761000000.0,9154000000.0,19411000000.0,21400000000.0,2403000000.0,,30352000000.0,,8267000000.0,51746000000.0,61417000000.0,52800000000.0,32459000000.0,96279000000.0,15796000000.0,3743100000.0,3755400000.0,3788700000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2014.0,Q3,2014-07-01,2014-09-30,2015-11-02 16:21:11+00:00,,1.37,1.37,0.4,1.35,,2349000000.0,1538000000.0,12926000000.0,1819000000.0,610000000.0,5565000000.0,5565000000.0,5128000000.0,11107000000.0,2443000000.0,6000000.0,437000000.0,2966000000.0,4914000000.0,4874000000.0,757000000.0,,7831000000.0,,1819000000.0,12926000000.0,15798000000.0,13362000000.0,7914000000.0,24469000000.0,3978000000.0,3743100000.0,3755400000.0,3788700000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2014.0,Q2YTD,2014-01-01,2014-06-30,,,2.76,2.76,0.78,2.74,,5035000000.0,3171000000.0,25654000000.0,4189000000.0,1214000000.0,11249000000.0,11249000000.0,10461000000.0,21465000000.0,4769000000.0,42000000.0,788000000.0,6230000000.0,8615000000.0,9142000000.0,1542000000.0,,15469000000.0,,4189000000.0,25654000000.0,30067000000.0,26428000000.0,16284000000.0,47893000000.0,7843000000.0,3787800000.0,3780600000.0,3812500000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2014.0,Q2TTM,2013-07-01,2014-06-30,,-304000000.0,3.92,3.92,1.54,3.89,,8469000000.0,6363000000.0,51886000000.0,8739000000.0,2547000000.0,16110000000.0,16110000000.0,14786000000.0,43147000000.0,9389000000.0,76000000.0,1324000000.0,8850000000.0,27767000000.0,21006000000.0,1103000000.0,,29846000000.0,,8739000000.0,51886000000.0,69245000000.0,51780000000.0,24579000000.0,94927000000.0,15485000000.0,3787800000.0,3780600000.0,3812500000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2014.0,Q2,2014-04-01,2014-06-30,2015-08-03 16:03:18+00:00,,1.47,1.47,0.4,1.46,,2575000000.0,1751000000.0,12861000000.0,2063000000.0,650000000.0,5980000000.0,5980000000.0,5568000000.0,10798000000.0,2406000000.0,12000000.0,412000000.0,2908000000.0,4765000000.0,5202000000.0,692000000.0,,7610000000.0,,2063000000.0,12861000000.0,15431000000.0,13880000000.0,8555000000.0,24678000000.0,4007000000.0,3787800000.0,3780600000.0,3812500000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2014.0,Q1TTM,2013-04-01,2014-03-31,,-152000000.0,4.06,4.06,1.52,4.03,,8696000000.0,6329000000.0,52097000000.0,9044000000.0,2475000000.0,16626000000.0,16626000000.0,15319000000.0,43053000000.0,9248000000.0,188000000.0,1307000000.0,9702000000.0,27854000000.0,20845000000.0,458000000.0,,30255000000.0,,9044000000.0,52097000000.0,69680000000.0,52407000000.0,25322000000.0,95460000000.0,15343000000.0,3793000000.0,3787200000.0,3823600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 16:08:04+00:00,,1.29,1.29,0.38,1.28,,2460000000.0,1420000000.0,12793000000.0,2126000000.0,564000000.0,5269000000.0,5269000000.0,4893000000.0,10667000000.0,2363000000.0,30000000.0,376000000.0,3322000000.0,3850000000.0,3940000000.0,850000000.0,,7859000000.0,,2126000000.0,12793000000.0,14636000000.0,12548000000.0,7729000000.0,23215000000.0,3836000000.0,3793000000.0,3787200000.0,3823600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 16:23:03+00:00,,6.05,6.05,1.72,6.0,,6260000000.0,6751000000.0,50973000000.0,7463000000.0,2708000000.0,24442000000.0,24442000000.0,22651000000.0,43510000000.0,9961000000.0,202000000.0,1791000000.0,10408000000.0,16595000000.0,17163000000.0,3827000000.0,,29750000000.0,,7463000000.0,50973000000.0,59014000000.0,50033000000.0,30702000000.0,93543000000.0,15509000000.0,3744000000.0,3741200000.0,3773600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2015.0,Q4,2015-10-01,2015-12-31,,,1.33,1.33,0.44,1.33,,1937000000.0,1520000000.0,13155000000.0,1930000000.0,771000000.0,5434000000.0,5434000000.0,5153000000.0,11225000000.0,2604000000.0,73000000.0,281000000.0,1552000000.0,4195000000.0,4673000000.0,1251000000.0,,6693000000.0,,1930000000.0,13155000000.0,14263000000.0,11660000000.0,7371000000.0,22885000000.0,3842000000.0,3744000000.0,3741200000.0,3773600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 16:19:05+00:00,,1.7,1.7,0.44,1.68,,-74000000.0,1604000000.0,12739000000.0,1815000000.0,704000000.0,6804000000.0,6804000000.0,6270000000.0,10924000000.0,2511000000.0,33000000.0,534000000.0,2367000000.0,4833000000.0,4007000000.0,682000000.0,,7320000000.0,,1815000000.0,12739000000.0,15368000000.0,11856000000.0,6730000000.0,22780000000.0,3845000000.0,3688200000.0,3694400000.0,3725600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2015.0,Q3YTD,2015-01-01,2015-09-30,,,4.72,4.72,1.28,4.67,,4323000000.0,5231000000.0,37818000000.0,5533000000.0,1937000000.0,19008000000.0,19008000000.0,17498000000.0,32285000000.0,7357000000.0,129000000.0,1510000000.0,8856000000.0,12400000000.0,12490000000.0,2576000000.0,,23057000000.0,,5533000000.0,37818000000.0,44751000000.0,38373000000.0,23331000000.0,70658000000.0,11667000000.0,3688200000.0,3694400000.0,3725600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2015.0,Q3TTM,2014-10-01,2015-09-30,,,5.92,5.92,1.68,5.87,,5893000000.0,7064000000.0,50769000000.0,7422000000.0,2663000000.0,23939000000.0,23939000000.0,21986000000.0,43347000000.0,9858000000.0,158000000.0,1953000000.0,10191000000.0,17722000000.0,16871000000.0,3416000000.0,,29917000000.0,,7422000000.0,50769000000.0,60160000000.0,50061000000.0,29832000000.0,93408000000.0,15777000000.0,3688200000.0,3694400000.0,3725600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 16:15:34+00:00,,1.56,1.56,0.44,1.54,,2087000000.0,1833000000.0,12514000000.0,1830000000.0,642000000.0,6290000000.0,6290000000.0,5776000000.0,10684000000.0,2422000000.0,44000000.0,514000000.0,2834000000.0,3742000000.0,4402000000.0,935000000.0,,7694000000.0,,1830000000.0,12514000000.0,14500000000.0,13128000000.0,8377000000.0,23812000000.0,4015000000.0,3702600000.0,3707800000.0,3743600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2015.0,Q2YTD,2015-01-01,2015-06-30,,,3.02,3.02,0.84,2.99,,4397000000.0,3627000000.0,25079000000.0,3718000000.0,1233000000.0,12204000000.0,12204000000.0,11228000000.0,21361000000.0,4846000000.0,96000000.0,976000000.0,6489000000.0,7567000000.0,8483000000.0,1894000000.0,,15737000000.0,,3718000000.0,25079000000.0,29383000000.0,26517000000.0,16601000000.0,47878000000.0,7822000000.0,3702600000.0,3707800000.0,3743600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2015.0,Q2TTM,2014-07-01,2015-06-30,,,5.59,5.59,1.64,5.54,,8316000000.0,6998000000.0,50956000000.0,7426000000.0,2569000000.0,22700000000.0,22700000000.0,20844000000.0,43530000000.0,9790000000.0,131000000.0,1856000000.0,10790000000.0,17803000000.0,17738000000.0,3491000000.0,,30428000000.0,,7426000000.0,50956000000.0,60590000000.0,51567000000.0,31016000000.0,95097000000.0,15910000000.0,3702600000.0,3707800000.0,3743600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 16:18:25+00:00,,1.46,1.46,0.4,1.45,,2310000000.0,1794000000.0,12565000000.0,1888000000.0,591000000.0,5914000000.0,5914000000.0,5452000000.0,10677000000.0,2424000000.0,52000000.0,462000000.0,3655000000.0,3825000000.0,4081000000.0,959000000.0,,8043000000.0,,1888000000.0,12565000000.0,14883000000.0,13389000000.0,8224000000.0,24066000000.0,3807000000.0,3734200000.0,3725300000.0,3757500000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2015.0,Q1TTM,2014-04-01,2015-03-31,,,5.5,5.5,1.6,5.46,,8804000000.0,6916000000.0,51303000000.0,7659000000.0,2577000000.0,22390000000.0,22390000000.0,20636000000.0,43644000000.0,9774000000.0,99000000.0,1754000000.0,10864000000.0,18826000000.0,18538000000.0,3248000000.0,,30344000000.0,,7659000000.0,51303000000.0,61521000000.0,52319000000.0,31194000000.0,95963000000.0,15902000000.0,3734200000.0,3725300000.0,3757500000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 16:57:25+00:00,,6.24,6.24,1.88,6.19,,9803000000.0,6572000000.0,55901000000.0,9818000000.0,2897000000.0,24733000000.0,24733000000.0,22834000000.0,46083000000.0,10491000000.0,141000000.0,1899000000.0,11566000000.0,13081000000.0,16843000000.0,5361000000.0,,30203000000.0,,9818000000.0,55901000000.0,56672000000.0,50486000000.0,34536000000.0,96569000000.0,15364000000.0,3659300000.0,3658800000.0,3690000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2016.0,Q4,2016-10-01,2016-12-31,,,1.72,1.72,-1.4,1.71,,1952000000.0,1729000000.0,14466000000.0,2713000000.0,697000000.0,6727000000.0,6727000000.0,6248000000.0,11753000000.0,2786000000.0,5000000.0,479000000.0,2460000000.0,4155000000.0,3868000000.0,864000000.0,,7096000000.0,,2713000000.0,14466000000.0,14734000000.0,12524000000.0,8679000000.0,24277000000.0,4462000000.0,3659300000.0,3658800000.0,3690000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 16:36:54+00:00,,1.6,1.6,0.48,1.58,,2653000000.0,1866000000.0,14070000000.0,2467000000.0,825000000.0,6286000000.0,6286000000.0,5812000000.0,11603000000.0,2640000000.0,64000000.0,474000000.0,3451000000.0,3329000000.0,4092000000.0,1271000000.0,,7669000000.0,,2467000000.0,14070000000.0,14463000000.0,13070000000.0,8939000000.0,24673000000.0,3597000000.0,3632500000.0,3637700000.0,3669800000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2016.0,Q3YTD,2016-01-01,2016-09-30,,,4.52,4.52,1.4,4.48,,7851000000.0,4843000000.0,41435000000.0,7105000000.0,2200000000.0,18006000000.0,18006000000.0,16586000000.0,34330000000.0,7705000000.0,136000000.0,1420000000.0,9106000000.0,8926000000.0,12975000000.0,4497000000.0,,23107000000.0,,7105000000.0,41435000000.0,41938000000.0,37962000000.0,25857000000.0,72292000000.0,10902000000.0,3632500000.0,3637700000.0,3669800000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2016.0,Q3TTM,2015-10-01,2016-09-30,,,5.85,5.85,1.84,5.81,,9788000000.0,6363000000.0,54590000000.0,9035000000.0,2971000000.0,23440000000.0,23440000000.0,21739000000.0,45555000000.0,10309000000.0,209000000.0,1701000000.0,10658000000.0,13121000000.0,17648000000.0,5748000000.0,,29800000000.0,,9035000000.0,54590000000.0,56201000000.0,49622000000.0,33228000000.0,95177000000.0,14744000000.0,3632500000.0,3637700000.0,3669800000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 16:22:16+00:00,,1.56,1.56,0.48,1.55,,3140000000.0,1644000000.0,13813000000.0,2466000000.0,672000000.0,6200000000.0,6200000000.0,5728000000.0,11347000000.0,2564000000.0,21000000.0,472000000.0,2976000000.0,2624000000.0,4711000000.0,1402000000.0,,7778000000.0,,2466000000.0,13813000000.0,13638000000.0,13033000000.0,9340000000.0,24380000000.0,3681000000.0,3671800000.0,3675500000.0,3706200000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2016.0,Q2YTD,2016-01-01,2016-06-30,,,2.92,2.92,0.92,2.9,,5198000000.0,2977000000.0,27365000000.0,4638000000.0,1375000000.0,11720000000.0,11720000000.0,10774000000.0,22727000000.0,5065000000.0,72000000.0,946000000.0,5655000000.0,5597000000.0,8883000000.0,3226000000.0,,15438000000.0,,4638000000.0,27365000000.0,27475000000.0,24892000000.0,16918000000.0,47619000000.0,7305000000.0,3671800000.0,3675500000.0,3706200000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2016.0,Q2TTM,2015-07-01,2016-06-30,,,5.95,5.95,1.8,5.91,,7061000000.0,6101000000.0,53259000000.0,8383000000.0,2850000000.0,23958000000.0,23958000000.0,22197000000.0,44876000000.0,10180000000.0,178000000.0,1761000000.0,9574000000.0,14625000000.0,17563000000.0,5159000000.0,,29451000000.0,,8383000000.0,53259000000.0,57106000000.0,48408000000.0,31019000000.0,93284000000.0,14992000000.0,3671800000.0,3675500000.0,3706200000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:15:49+00:00,,1.36,1.36,0.44,1.35,,2058000000.0,1333000000.0,13552000000.0,2172000000.0,703000000.0,5520000000.0,5520000000.0,5046000000.0,11380000000.0,2501000000.0,51000000.0,474000000.0,2679000000.0,2973000000.0,4172000000.0,1824000000.0,,7660000000.0,,2172000000.0,13552000000.0,13837000000.0,11859000000.0,7578000000.0,23239000000.0,3624000000.0,3710300000.0,3710600000.0,3737600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2016.0,Q1TTM,2015-04-01,2016-03-31,,,5.95,5.95,1.76,5.9,,6008000000.0,6290000000.0,51960000000.0,7747000000.0,2820000000.0,24048000000.0,24048000000.0,22245000000.0,44213000000.0,10038000000.0,201000000.0,1803000000.0,9432000000.0,15743000000.0,17254000000.0,4692000000.0,,29367000000.0,,7747000000.0,51960000000.0,57968000000.0,48503000000.0,30056000000.0,92716000000.0,15326000000.0,3710300000.0,3710600000.0,3737600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 16:31:02+00:00,,6.35,6.35,2.12,6.31,,11459000000.0,7412000000.0,63971000000.0,13874000000.0,2900000000.0,24441000000.0,24441000000.0,22567000000.0,50097000000.0,11438000000.0,-66000000.0,1874000000.0,11347000000.0,13969000000.0,14012000000.0,5290000000.0,,31208000000.0,1616000000.0,13874000000.0,63971000000.0,59515000000.0,50608000000.0,35900000000.0,100705000000.0,16287000000.0,3553900000.0,3551600000.0,3576800000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2017.0,Q4,2017-10-01,2017-12-31,,,1.09,1.09,-1.56,1.08,,4022000000.0,1818000000.0,16592000000.0,3565000000.0,721000000.0,4232000000.0,4232000000.0,3775000000.0,13027000000.0,2958000000.0,-28000000.0,457000000.0,1907000000.0,3718000000.0,1826000000.0,1308000000.0,,7498000000.0,1616000000.0,3565000000.0,16592000000.0,14895000000.0,11430000000.0,8254000000.0,24457000000.0,4291000000.0,3553900000.0,3551600000.0,3576800000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 16:35:41+00:00,,1.77,1.77,0.56,1.76,,2824000000.0,1868000000.0,16687000000.0,3889000000.0,710000000.0,6732000000.0,6732000000.0,6262000000.0,12798000000.0,2902000000.0,-1000000.0,470000000.0,2721000000.0,3261000000.0,4120000000.0,1452000000.0,,7697000000.0,,3889000000.0,16687000000.0,14570000000.0,12780000000.0,9556000000.0,25578000000.0,4072000000.0,3537900000.0,3534700000.0,3559600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2017.0,Q3YTD,2017-01-01,2017-09-30,,,5.26,5.26,1.56,5.23,,7437000000.0,5594000000.0,47379000000.0,10309000000.0,2179000000.0,20209000000.0,20209000000.0,18792000000.0,37070000000.0,8480000000.0,-38000000.0,1417000000.0,9440000000.0,10251000000.0,12186000000.0,3982000000.0,,23710000000.0,,10309000000.0,47379000000.0,44620000000.0,39178000000.0,27646000000.0,76248000000.0,11996000000.0,3537900000.0,3534700000.0,3559600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2017.0,Q3TTM,2016-10-01,2017-09-30,,,6.98,6.98,0.16,6.94,,9389000000.0,7323000000.0,61845000000.0,13022000000.0,2876000000.0,26936000000.0,26936000000.0,25040000000.0,48823000000.0,11266000000.0,-33000000.0,1896000000.0,11900000000.0,14406000000.0,16054000000.0,4846000000.0,,30806000000.0,,13022000000.0,61845000000.0,59354000000.0,51702000000.0,36325000000.0,100525000000.0,16458000000.0,3537900000.0,3534700000.0,3559600000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 16:49:36+00:00,,1.83,1.83,0.5,1.82,,2720000000.0,1846000000.0,15650000000.0,3442000000.0,756000000.0,7029000000.0,7029000000.0,6555000000.0,12208000000.0,2783000000.0,-34000000.0,474000000.0,3137000000.0,3471000000.0,4527000000.0,1215000000.0,,7757000000.0,,3442000000.0,15650000000.0,14767000000.0,13523000000.0,9749000000.0,25731000000.0,4047000000.0,3582000000.0,3574100000.0,3599000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2017.0,Q2YTD,2017-01-01,2017-06-30,,,3.49,3.49,1.0,3.47,,4613000000.0,3726000000.0,30692000000.0,6420000000.0,1469000000.0,13477000000.0,13477000000.0,12530000000.0,24272000000.0,5578000000.0,-37000000.0,947000000.0,6719000000.0,6990000000.0,8066000000.0,2530000000.0,,16013000000.0,,6420000000.0,30692000000.0,30050000000.0,26398000000.0,18090000000.0,50670000000.0,7924000000.0,3582000000.0,3574100000.0,3599000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2017.0,Q2TTM,2016-07-01,2017-06-30,,,6.81,6.81,0.08,6.76,,9218000000.0,7321000000.0,59228000000.0,11600000000.0,2991000000.0,26490000000.0,26490000000.0,24590000000.0,47628000000.0,11004000000.0,32000000.0,1900000000.0,12630000000.0,14474000000.0,16026000000.0,4665000000.0,,30778000000.0,,11600000000.0,59228000000.0,59247000000.0,51992000000.0,35708000000.0,99620000000.0,15983000000.0,3582000000.0,3574100000.0,3599000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:20:20+00:00,,1.66,1.66,0.5,1.65,,1893000000.0,1880000000.0,15042000000.0,2978000000.0,713000000.0,6448000000.0,6448000000.0,5975000000.0,12064000000.0,2795000000.0,-3000000.0,473000000.0,3582000000.0,3519000000.0,3539000000.0,1315000000.0,,8256000000.0,,2978000000.0,15042000000.0,15283000000.0,12875000000.0,8341000000.0,24939000000.0,3877000000.0,3599400000.0,3601700000.0,3630400000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2017.0,Q1TTM,2016-04-01,2017-03-31,,,6.54,6.54,0.06,6.49,,9638000000.0,7119000000.0,57391000000.0,10624000000.0,2907000000.0,25661000000.0,25661000000.0,23763000000.0,46767000000.0,10785000000.0,87000000.0,1898000000.0,12469000000.0,13627000000.0,16210000000.0,4852000000.0,,30799000000.0,,10624000000.0,57391000000.0,58118000000.0,51502000000.0,35299000000.0,98269000000.0,15617000000.0,3599400000.0,3601700000.0,3630400000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 16:31:02+00:00,,9.04,9.04,2.72,9.0,,8290000000.0,7550000000.0,76100000000.0,21041000000.0,3290000000.0,32474000000.0,32474000000.0,30709000000.0,55059000000.0,12754000000.0,-395000000.0,1765000000.0,12059000000.0,14233000000.0,16384000000.0,4871000000.0,,33117000000.0,1254000000.0,21041000000.0,76100000000.0,63394000000.0,53970000000.0,40764000000.0,109029000000.0,17118000000.0,3397000000.0,3396400000.0,3414000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q4,2018-10-01,2018-12-31,,,2.0,2.0,,2.0,,1775000000.0,1814000000.0,20400000000.0,6046000000.0,894000000.0,7066000000.0,7066000000.0,6643000000.0,14354000000.0,3430000000.0,-24000000.0,423000000.0,1361000000.0,3587000000.0,3155000000.0,1548000000.0,,7809000000.0,1254000000.0,6046000000.0,20400000000.0,15720000000.0,11755000000.0,8841000000.0,26109000000.0,4195000000.0,3397000000.0,3396400000.0,3414000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q3,2018-07-01,2018-09-30,2019-11-04 16:24:10+00:00,,2.35,2.35,,2.34,,2309000000.0,1832000000.0,19439000000.0,5531000000.0,798000000.0,8380000000.0,8380000000.0,7948000000.0,13908000000.0,3233000000.0,-46000000.0,432000000.0,2964000000.0,3484000000.0,4292000000.0,948000000.0,,8108000000.0,,5531000000.0,19439000000.0,15623000000.0,13352000000.0,10689000000.0,27260000000.0,4310000000.0,3382100000.0,3376100000.0,3394300000.0
