company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2016.0,Q3TTM,2015-10-04,2016-10-01,,3.54,3.53,1.56,3.45,127100000.0,315700000.0,315200000.0,500000.0,315700000.0,4323900000.0,5990500000.0,,-79700000.0,1084000000.0,4323900000.0,1666600000.0,60600000.0,1084000000.0,582600000.0,-140300000.0,442300000.0,5990500000.0,89100000.0,89100000.0,90600000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2016.0,Q2,2016-04-03,2016-07-02,2017-08-01 15:44:32+00:00,0.9,0.9,0.41,0.88,19300000.0,80000000.0,80000000.0,,80000000.0,1107400000.0,1541500000.0,,-50200000.0,269200000.0,1107400000.0,434100000.0,15400000.0,269200000.0,164900000.0,-65600000.0,99300000.0,1541500000.0,88900000.0,89100000.0,90700000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2016.0,Q2YTD,2016-01-03,2016-07-02,,1.9,1.9,0.78,1.86,53200000.0,169600000.0,169600000.0,,169600000.0,2170300000.0,3027000000.0,,-55800000.0,547400000.0,2170300000.0,856700000.0,30700000.0,547400000.0,309300000.0,-86500000.0,222800000.0,3027000000.0,88900000.0,89100000.0,90700000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2016.0,Q2TTM,2015-07-05,2016-07-02,,3.43,3.42,1.52,3.35,123000000.0,308300000.0,307400000.0,900000.0,308300000.0,4295000000.0,5949900000.0,,-82100000.0,1081800000.0,4295000000.0,1654900000.0,60600000.0,1081800000.0,573100000.0,-142700000.0,430400000.0,5949900000.0,88900000.0,89100000.0,90700000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2016.0,Q1,2016-01-03,2016-04-02,2017-05-02 15:20:23+00:00,1.0,1.0,0.37,0.98,33900000.0,89600000.0,89600000.0,,89600000.0,1062900000.0,1485500000.0,,-5600000.0,278200000.0,1062900000.0,422600000.0,15300000.0,278200000.0,144400000.0,-20900000.0,123500000.0,1485500000.0,89600000.0,89400000.0,91100000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2016.0,Q1TTM,2015-04-05,2016-04-02,,3.22,3.22,1.48,3.15,140300000.0,292000000.0,292100000.0,-100000.0,292000000.0,4286000000.0,5924400000.0,,-59600000.0,1085900000.0,4286000000.0,1638400000.0,60500000.0,1085900000.0,552500000.0,-120100000.0,432400000.0,5924400000.0,89600000.0,89400000.0,91100000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2017.0,FY,2017-01-01,2017-12-30,2020-02-26 16:02:37+00:00,3.19,3.19,1.76,3.13,307700000.0,281800000.0,281800000.0,,281800000.0,4801600000.0,6613800000.0,,-54500000.0,1105200000.0,4801600000.0,1812200000.0,63000000.0,1105200000.0,707000000.0,-117500000.0,589500000.0,6613800000.0,88300000.0,88300000.0,90100000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2017.0,Q4,2017-10-01,2017-12-30,,-0.68,-0.68,0.45,-0.66,216900000.0,-59600000.0,-59600000.0,,-59600000.0,1269700000.0,1735300000.0,,-13900000.0,281100000.0,1269700000.0,465600000.0,13300000.0,281100000.0,184500000.0,-27200000.0,157300000.0,1735300000.0,88300000.0,88300000.0,90100000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2017.0,Q3,2017-07-02,2017-09-30,2018-10-30 17:00:08+00:00,1.23,1.23,0.45,1.2,38500000.0,108300000.0,108300000.0,,108300000.0,1227900000.0,1679500000.0,0.0,-14500000.0,273500000.0,1227900000.0,451600000.0,16800000.0,273500000.0,178100000.0,-31300000.0,146800000.0,1679500000.0,88000000.0,88300000.0,89900000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.87,3.87,1.31,3.79,90800000.0,341400000.0,341400000.0,,341400000.0,3531900000.0,4878500000.0,,-40600000.0,824100000.0,3531900000.0,1346600000.0,49700000.0,824100000.0,522500000.0,-90300000.0,432200000.0,4878500000.0,88000000.0,88300000.0,89900000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2017.0,Q3TTM,2016-10-02,2017-09-30,,4.57,4.57,1.72,4.49,155100000.0,403400000.0,403400000.0,,403400000.0,4657300000.0,6429300000.0,,-57200000.0,1092100000.0,4657300000.0,1772000000.0,64200000.0,1092100000.0,679900000.0,-121400000.0,558500000.0,6429300000.0,88000000.0,88300000.0,89900000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2017.0,Q2,2017-04-02,2017-07-01,2018-07-31 15:45:45+00:00,1.37,1.37,0.45,1.34,28600000.0,120900000.0,120900000.0,,120900000.0,1174300000.0,1626900000.0,,-16100000.0,270800000.0,1174300000.0,452600000.0,16200000.0,270800000.0,181800000.0,-32300000.0,149500000.0,1626900000.0,88200000.0,88500000.0,89900000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2017.0,Q2YTD,2017-01-01,2017-07-01,,2.64,2.64,0.86,2.59,52300000.0,233100000.0,233100000.0,,233100000.0,2304000000.0,3199000000.0,,-26100000.0,550600000.0,2304000000.0,895000000.0,32900000.0,550600000.0,344400000.0,-59000000.0,285400000.0,3199000000.0,88200000.0,88500000.0,89900000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2017.0,Q2TTM,2016-07-03,2017-07-01,,4.34,4.34,1.68,4.27,155500000.0,384200000.0,384200000.0,,384200000.0,4520500000.0,6258500000.0,,-47300000.0,1088900000.0,4520500000.0,1738000000.0,62100000.0,1088900000.0,649100000.0,-109400000.0,539700000.0,6258500000.0,88200000.0,88500000.0,89900000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2017.0,Q1,2017-01-01,2017-04-01,2018-05-01 16:01:41+00:00,1.27,1.27,0.41,1.25,23700000.0,112200000.0,112200000.0,,112200000.0,1129700000.0,1572100000.0,,-10000000.0,279800000.0,1129700000.0,442400000.0,16700000.0,279800000.0,162600000.0,-26700000.0,135900000.0,1572100000.0,88300000.0,88400000.0,90000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2017.0,Q1TTM,2016-04-03,2017-04-01,,3.87,3.87,1.64,3.81,146200000.0,343300000.0,343300000.0,,343300000.0,4453600000.0,6173100000.0,,-81400000.0,1087300000.0,4453600000.0,1719500000.0,61300000.0,1087300000.0,632200000.0,-142700000.0,489500000.0,6173100000.0,88300000.0,88400000.0,90000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2018.0,FY,2017-12-31,2018-12-29,2020-02-26 16:02:37+00:00,5.35,5.35,2.01,5.28,85400000.0,467400000.0,467400000.0,,467400000.0,5243500000.0,7159000000.0,-2000000.0,-174700000.0,1127500000.0,5243500000.0,1915500000.0,58500000.0,1127500000.0,788000000.0,-233200000.0,554800000.0,7159000000.0,87400000.0,87300000.0,88600000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2018.0,Q4,2018-09-30,2018-12-29,,1.13,1.13,0.52,1.12,-9500000.0,97100000.0,97100000.0,,97100000.0,1297200000.0,1768700000.0,-200000.0,-92900000.0,274500000.0,1297200000.0,471500000.0,16300000.0,274500000.0,197000000.0,-109200000.0,87800000.0,1768700000.0,87400000.0,87300000.0,88600000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2018.0,Q3,2018-07-01,2018-09-29,2018-10-30 17:00:08+00:00,1.71,1.71,0.52,1.69,17700000.0,149500000.0,149500000.0,,149500000.0,1300500000.0,1759700000.0,-800000.0,-6000000.0,270500000.0,1300500000.0,459200000.0,14700000.0,270500000.0,188700000.0,-20700000.0,168000000.0,1759700000.0,87400000.0,87300000.0,88500000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2018.0,Q3YTD,2017-12-31,2018-09-29,,4.22,4.22,1.49,4.16,94900000.0,370300000.0,370300000.0,,370300000.0,3946300000.0,5390300000.0,-1800000.0,-81800000.0,853000000.0,3946300000.0,1444000000.0,42200000.0,853000000.0,591000000.0,-124000000.0,467000000.0,5390300000.0,87400000.0,87300000.0,88500000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2018.0,Q3TTM,2017-10-01,2018-09-29,,3.54,3.54,1.94,3.5,311800000.0,310700000.0,310700000.0,,310700000.0,5216000000.0,7125600000.0,-1800000.0,-95700000.0,1134100000.0,5216000000.0,1909600000.0,55500000.0,1134100000.0,775500000.0,-151200000.0,624300000.0,7125600000.0,87400000.0,87300000.0,88500000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 16:39:19+00:00,1.09,1.09,0.52,1.07,43900000.0,95600000.0,95600000.0,,95600000.0,1352800000.0,1854200000.0,-400000.0,-59700000.0,287500000.0,1352800000.0,501400000.0,14300000.0,287500000.0,213900000.0,-74000000.0,139900000.0,1854200000.0,87700000.0,87900000.0,89000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2018.0,Q2YTD,2017-12-31,2018-06-30,,2.51,2.51,0.97,2.47,77200000.0,220800000.0,220800000.0,,220800000.0,2645800000.0,3630600000.0,-1000000.0,-75800000.0,582500000.0,2645800000.0,984800000.0,27500000.0,582500000.0,402300000.0,-103300000.0,299000000.0,3630600000.0,87700000.0,87900000.0,89000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2018.0,Q2TTM,2017-07-02,2018-06-30,,3.06,3.06,1.87,3.01,332600000.0,269500000.0,269500000.0,,269500000.0,5143400000.0,7045400000.0,-1000000.0,-104200000.0,1137100000.0,5143400000.0,1902000000.0,57600000.0,1137100000.0,764900000.0,-161800000.0,603100000.0,7045400000.0,87700000.0,87900000.0,89000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2018.0,Q1,2017-12-31,2018-03-31,2019-04-30 16:30:09+00:00,1.42,1.42,0.45,1.4,33300000.0,125200000.0,125200000.0,,125200000.0,1293000000.0,1776400000.0,-600000.0,-16100000.0,295000000.0,1293000000.0,483400000.0,13200000.0,295000000.0,188400000.0,-29300000.0,159100000.0,1776400000.0,88200000.0,88000000.0,89600000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2018.0,Q1TTM,2017-04-02,2018-03-31,,3.34,3.34,1.8,3.28,317300000.0,294800000.0,294800000.0,,294800000.0,4964900000.0,6818100000.0,-600000.0,-60600000.0,1120400000.0,4964900000.0,1853200000.0,59500000.0,1120400000.0,732800000.0,-120100000.0,612700000.0,6818100000.0,88200000.0,88000000.0,89600000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2019.0,Q4,2019-09-29,2019-12-28,,1.93,1.93,0.58,1.91,2200000.0,162500000.0,162500000.0,,162500000.0,1288200000.0,1772900000.0,-600000.0,-28500000.0,273100000.0,1288200000.0,484700000.0,17800000.0,273100000.0,211600000.0,-46300000.0,165300000.0,1772900000.0,84100000.0,84000000.0,85000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2019.0,FY,2018-12-30,2019-12-28,2020-02-26 16:02:37+00:00,3.61,3.61,2.26,3.57,-56700000.0,303600000.0,303600000.0,,303600000.0,5166000000.0,7070100000.0,-2600000.0,-498400000.0,1080400000.0,5166000000.0,1904100000.0,75800000.0,1080400000.0,823700000.0,-574200000.0,249500000.0,7070100000.0,84100000.0,84000000.0,85000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2019.0,Q3YTD,2018-12-30,2019-09-28,,1.68,1.68,1.68,1.66,-58900000.0,141100000.0,141100000.0,,141100000.0,3877800000.0,5297200000.0,-2000000.0,-469900000.0,807300000.0,3877800000.0,1419400000.0,58000000.0,807300000.0,612100000.0,-527900000.0,84200000.0,5297200000.0,84100000.0,84000000.0,84800000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2019.0,Q3TTM,2018-09-30,2019-09-28,,2.81,2.81,2.2,2.78,-68400000.0,238200000.0,238200000.0,,238200000.0,5175000000.0,7065900000.0,-2200000.0,-562800000.0,1081800000.0,5175000000.0,1890900000.0,74300000.0,1081800000.0,809100000.0,-637100000.0,172000000.0,7065900000.0,84100000.0,84000000.0,84800000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2019.0,Q3,2019-06-30,2019-09-28,2019-10-29 15:01:35+00:00,1.72,1.72,0.58,1.71,34600000.0,144600000.0,144600000.0,,144600000.0,1289700000.0,1761400000.0,-700000.0,-7500000.0,265300000.0,1289700000.0,471700000.0,19000000.0,265300000.0,206400000.0,-26500000.0,179900000.0,1761400000.0,84100000.0,84000000.0,84800000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2019.0,Q2YTD,2018-12-30,2019-06-29,,-0.04,-0.04,1.1,-0.05,-93500000.0,-3500000.0,-3500000.0,,-3500000.0,2588100000.0,3535800000.0,-1300000.0,-462400000.0,542000000.0,2588100000.0,947700000.0,39000000.0,542000000.0,405700000.0,-501400000.0,-95700000.0,3535800000.0,84400000.0,84300000.0,85100000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2019.0,Q2TTM,2018-07-01,2019-06-29,,2.8,2.8,2.14,2.76,-85300000.0,243100000.0,243100000.0,,243100000.0,5185800000.0,7064200000.0,-2300000.0,-561300000.0,1087000000.0,5185800000.0,1878400000.0,70000000.0,1087000000.0,791400000.0,-631300000.0,160100000.0,7064200000.0,84400000.0,84300000.0,85100000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2019.0,Q2,2019-03-31,2019-06-29,2019-07-30 16:39:19+00:00,1.7,1.7,0.58,1.69,44900000.0,143400000.0,143400000.0,,143400000.0,1313400000.0,1795700000.0,-400000.0,-8400000.0,265700000.0,1313400000.0,482300000.0,19500000.0,265700000.0,216600000.0,-27900000.0,188700000.0,1795700000.0,84400000.0,84300000.0,85100000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2019.0,Q1,2018-12-30,2019-03-30,2020-05-01 16:52:56+00:00,-1.74,-1.74,0.52,-1.74,-138400000.0,-146900000.0,-146900000.0,,-146900000.0,1274700000.0,1740100000.0,-900000.0,-454000000.0,276300000.0,1274700000.0,465400000.0,19500000.0,276300000.0,189100000.0,-473500000.0,-284400000.0,1740100000.0,84400000.0,84300000.0,84300000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2019.0,Q1TTM,2018-04-01,2019-03-30,,2.19,2.19,2.08,2.14,-86300000.0,195300000.0,195300000.0,,195300000.0,5225200000.0,7122700000.0,-2300000.0,-612600000.0,1108800000.0,5225200000.0,1897500000.0,64800000.0,1108800000.0,788700000.0,-677400000.0,111300000.0,7122700000.0,84400000.0,84300000.0,84300000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2020.0,Q1TTM,2019-03-31,2020-03-28,,6.96,6.96,2.32,6.91,128000000.0,584700000.0,584700000.0,,584700000.0,5129200000.0,7053000000.0,-2100000.0,-48800000.0,1085100000.0,5129200000.0,1923800000.0,75100000.0,1085100000.0,838700000.0,-123900000.0,714800000.0,7053000000.0,83400000.0,83300000.0,84100000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2020.0,Q1,2019-12-29,2020-03-28,2020-05-01 16:52:56+00:00,1.61,1.61,0.58,1.6,46300000.0,134200000.0,134200000.0,,134200000.0,1237900000.0,1723000000.0,-400000.0,-4400000.0,281000000.0,1237900000.0,485100000.0,18800000.0,281000000.0,204100000.0,-23200000.0,180900000.0,1723000000.0,83400000.0,83300000.0,84100000.0
