company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q3TTM,2013-10-01,2014-09-30,,-112000000.0,49000000.0,787000000.0,50000000.0,85000000.0,,-18000000.0,-317000000.0,,-544000000.0,-147000000.0,1126000000.0,-544000000.0,-147000000.0,1126000000.0,341000000.0,997000000.0,976000000.0,21000000.0,333000000.0,317000000.0,14000000.0,-76000000.0,-371000000.0,-17000000.0,-114000000.0,,-490000000.0,,82000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q3,2014-07-01,2014-09-30,,-49000000.0,12000000.0,,,22000000.0,,-43000000.0,-3000000.0,,-49000000.0,17000000.0,374000000.0,-49000000.0,17000000.0,374000000.0,301000000.0,218000000.0,215000000.0,3000000.0,128000000.0,33000000.0,-2000000.0,2000000.0,-82000000.0,,-15000000.0,,,,83000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q2TTM,2013-07-01,2014-06-30,,-63000000.0,50000000.0,787000000.0,50000000.0,83000000.0,,54000000.0,-331000000.0,,-1051000000.0,-139000000.0,1002000000.0,-1051000000.0,-139000000.0,1002000000.0,-283000000.0,1024000000.0,1005000000.0,19000000.0,195000000.0,172000000.0,1000000.0,-149000000.0,-383000000.0,-17000000.0,-111000000.0,,-840000000.0,,51000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q2,2014-04-01,2014-06-30,,-1000000.0,12000000.0,,,21000000.0,,19000000.0,-49000000.0,,-256000000.0,-17000000.0,332000000.0,-256000000.0,-17000000.0,332000000.0,92000000.0,315000000.0,310000000.0,5000000.0,38000000.0,39000000.0,1000000.0,14000000.0,-97000000.0,,-17000000.0,,-198000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-27 17:38:39+00:00,-16000000.0,24000000.0,,,42000000.0,,19000000.0,-253000000.0,0.0,-352000000.0,-52000000.0,446000000.0,-352000000.0,-52000000.0,446000000.0,75000000.0,590000000.0,578000000.0,12000000.0,55000000.0,204000000.0,1000000.0,14000000.0,-194000000.0,,-37000000.0,,-362000000.0,,0.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q1TTM,2013-04-01,2014-03-31,,-62000000.0,51000000.0,787000000.0,50000000.0,84000000.0,,22000000.0,-271000000.0,,-868000000.0,-143000000.0,943000000.0,-868000000.0,-143000000.0,943000000.0,-380000000.0,986000000.0,968000000.0,18000000.0,111000000.0,158000000.0,,-334000000.0,-384000000.0,-17000000.0,-115000000.0,,-642000000.0,,51000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 15:56:00+00:00,-15000000.0,12000000.0,,,21000000.0,,0.0,-204000000.0,0.0,-96000000.0,-35000000.0,114000000.0,-96000000.0,-35000000.0,114000000.0,-17000000.0,275000000.0,268000000.0,7000000.0,17000000.0,165000000.0,0.0,,-97000000.0,,-20000000.0,,-164000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,FY,2015-01-01,2015-12-31,2018-02-09 16:40:54+00:00,-2396000000.0,67000000.0,260000000.0,65000000.0,90000000.0,,-67000000.0,-1201000000.0,2817000000.0,1349000000.0,-2525000000.0,356000000.0,1349000000.0,-2525000000.0,356000000.0,-1016000000.0,1268000000.0,1268000000.0,,132000000.0,-27000000.0,,-129000000.0,-467000000.0,-4000000.0,-139000000.0,0.0,-974000000.0,,14000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,Q4,2015-10-01,2015-12-31,,-3000000.0,27000000.0,260000000.0,65000000.0,26000000.0,,-25000000.0,448000000.0,143000000.0,-578000000.0,-69000000.0,712000000.0,-578000000.0,-69000000.0,712000000.0,40000000.0,276000000.0,276000000.0,,-65000000.0,-122000000.0,3000000.0,,-126000000.0,-4000000.0,-65000000.0,,-473000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 17:02:55+00:00,-2393000000.0,40000000.0,,,64000000.0,,-42000000.0,-1649000000.0,2674000000.0,1927000000.0,-2456000000.0,-356000000.0,1927000000.0,-2456000000.0,-356000000.0,-1056000000.0,992000000.0,992000000.0,,197000000.0,95000000.0,-3000000.0,-129000000.0,-341000000.0,,-74000000.0,0.0,-501000000.0,,14000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,Q3TTM,2014-10-01,2015-09-30,,-2399000000.0,52000000.0,419000000.0,50000000.0,86000000.0,,-83000000.0,-318000000.0,2674000000.0,1866000000.0,-2486000000.0,33000000.0,1866000000.0,-2486000000.0,33000000.0,-477000000.0,171000000.0,8000000.0,163000000.0,205000000.0,168000000.0,-2000000.0,193000000.0,-475000000.0,,-114000000.0,,-501000000.0,15000000.0,14000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,Q3,2015-07-01,2015-09-30,,-2391000000.0,17000000.0,,,21000000.0,,-35000000.0,117000000.0,1984000000.0,1634000000.0,-2419000000.0,541000000.0,1634000000.0,-2419000000.0,541000000.0,-279000000.0,281000000.0,281000000.0,,105000000.0,-16000000.0,4000000.0,,-107000000.0,,-32000000.0,,-227000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 16:21:05+00:00,-2000000.0,23000000.0,,,43000000.0,,-7000000.0,-1766000000.0,690000000.0,293000000.0,-37000000.0,-897000000.0,293000000.0,-37000000.0,-897000000.0,-777000000.0,711000000.0,711000000.0,,92000000.0,111000000.0,-7000000.0,-129000000.0,-234000000.0,,-42000000.0,0.0,-274000000.0,,14000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,Q2TTM,2014-07-01,2015-06-30,,-57000000.0,47000000.0,419000000.0,50000000.0,87000000.0,,-91000000.0,-438000000.0,690000000.0,183000000.0,-50000000.0,-134000000.0,183000000.0,-50000000.0,-134000000.0,103000000.0,108000000.0,-58000000.0,166000000.0,228000000.0,217000000.0,-8000000.0,195000000.0,-450000000.0,,-97000000.0,,-274000000.0,15000000.0,97000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,Q2,2015-04-01,2015-06-30,,,12000000.0,,,21000000.0,,37000000.0,-4000000.0,325000000.0,73000000.0,-18000000.0,452000000.0,73000000.0,-18000000.0,452000000.0,544000000.0,382000000.0,382000000.0,,41000000.0,22000000.0,-6000000.0,,-110000000.0,,-26000000.0,,-164000000.0,,14000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 17:26:06+00:00,-2000000.0,11000000.0,,,22000000.0,,-44000000.0,-1762000000.0,365000000.0,220000000.0,-19000000.0,-1349000000.0,220000000.0,-19000000.0,-1349000000.0,-1321000000.0,329000000.0,329000000.0,,51000000.0,89000000.0,-1000000.0,-129000000.0,-124000000.0,,-16000000.0,,-110000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,Q1TTM,2014-04-01,2015-03-31,,-58000000.0,47000000.0,419000000.0,50000000.0,87000000.0,,-109000000.0,-483000000.0,365000000.0,-146000000.0,-49000000.0,-254000000.0,-146000000.0,-49000000.0,-254000000.0,-349000000.0,41000000.0,-130000000.0,171000000.0,225000000.0,234000000.0,-1000000.0,209000000.0,-437000000.0,,-88000000.0,,-308000000.0,15000000.0,83000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,FY,2016-01-01,2016-12-31,2019-02-12 18:15:22+00:00,-177000000.0,96000000.0,683000000.0,150000000.0,85000000.0,,,137000000.0,493000000.0,-1662000000.0,1171000000.0,1560000000.0,-1662000000.0,1171000000.0,1560000000.0,1069000000.0,2228000000.0,2228000000.0,,-986000000.0,28000000.0,-34000000.0,,-496000000.0,-1000000.0,-115000000.0,-564000000.0,-1123000000.0,,1498000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,Q4,2016-10-01,2016-12-31,,-32000000.0,25000000.0,683000000.0,150000000.0,22000000.0,,93000000.0,63000000.0,,-558000000.0,313000000.0,303000000.0,-558000000.0,313000000.0,303000000.0,151000000.0,569000000.0,569000000.0,,-376000000.0,14000000.0,-33000000.0,,-151000000.0,-1000000.0,-48000000.0,-421000000.0,,,427000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 17:28:23+00:00,-145000000.0,71000000.0,,,63000000.0,,-93000000.0,74000000.0,493000000.0,-1104000000.0,858000000.0,1257000000.0,-1104000000.0,858000000.0,1257000000.0,918000000.0,1659000000.0,1659000000.0,,-610000000.0,14000000.0,-1000000.0,,-345000000.0,,-67000000.0,-143000000.0,-1123000000.0,,1071000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,Q3TTM,2015-10-01,2016-09-30,,-148000000.0,98000000.0,260000000.0,65000000.0,89000000.0,,-118000000.0,522000000.0,636000000.0,-1682000000.0,789000000.0,1969000000.0,-1682000000.0,789000000.0,1969000000.0,958000000.0,1935000000.0,1935000000.0,,-675000000.0,-108000000.0,2000000.0,,-471000000.0,-4000000.0,-132000000.0,-143000000.0,-1596000000.0,,1071000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,Q3,2016-07-01,2016-09-30,,-93000000.0,24000000.0,,,23000000.0,,-67000000.0,341000000.0,327000000.0,-664000000.0,946000000.0,617000000.0,-664000000.0,946000000.0,617000000.0,832000000.0,924000000.0,924000000.0,,-695000000.0,-1000000.0,-1000000.0,,-97000000.0,,-31000000.0,-143000000.0,-750000000.0,,1071000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 17:13:02+00:00,-52000000.0,47000000.0,,,40000000.0,,-26000000.0,-267000000.0,166000000.0,-440000000.0,-88000000.0,640000000.0,-440000000.0,-88000000.0,640000000.0,86000000.0,735000000.0,735000000.0,,85000000.0,15000000.0,,,-248000000.0,,-36000000.0,,-373000000.0,,0.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,Q2TTM,2015-07-01,2016-06-30,,-2446000000.0,91000000.0,260000000.0,65000000.0,87000000.0,,-86000000.0,298000000.0,2293000000.0,616000000.0,-2576000000.0,1893000000.0,616000000.0,-2576000000.0,1893000000.0,-153000000.0,1292000000.0,1292000000.0,,125000000.0,-123000000.0,7000000.0,,-481000000.0,-4000000.0,-133000000.0,,-1073000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,Q2,2016-04-01,2016-06-30,,-45000000.0,23000000.0,,,22000000.0,,-25000000.0,-39000000.0,-163000000.0,-399000000.0,-64000000.0,455000000.0,-399000000.0,-64000000.0,455000000.0,-33000000.0,412000000.0,412000000.0,,37000000.0,30000000.0,1000000.0,,-119000000.0,,-20000000.0,,-147000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 19:00:18+00:00,-7000000.0,24000000.0,,,18000000.0,,-1000000.0,-228000000.0,329000000.0,-41000000.0,-24000000.0,185000000.0,-41000000.0,-24000000.0,185000000.0,119000000.0,323000000.0,323000000.0,,48000000.0,-15000000.0,-1000000.0,,-129000000.0,,-16000000.0,,-226000000.0,,0.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,Q1TTM,2015-04-01,2016-03-31,,-2401000000.0,80000000.0,260000000.0,65000000.0,86000000.0,,-24000000.0,333000000.0,2781000000.0,1088000000.0,-2530000000.0,1890000000.0,1088000000.0,-2530000000.0,1890000000.0,424000000.0,1262000000.0,1262000000.0,,129000000.0,-131000000.0,,,-472000000.0,-4000000.0,-139000000.0,,-1090000000.0,,14000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,FY,2017-01-01,2017-12-31,2020-02-10 17:30:11+00:00,-83000000.0,98000000.0,709000000.0,139000000.0,82000000.0,,,-9000000.0,0.0,-1507000000.0,-209000000.0,2020000000.0,-1507000000.0,-209000000.0,2016000000.0,300000000.0,1638000000.0,1638000000.0,,211000000.0,26000000.0,,,-532000000.0,-5000000.0,-123000000.0,0.0,-1001000000.0,,2000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,Q4,2017-10-01,2017-12-31,,-3000000.0,25000000.0,709000000.0,139000000.0,21000000.0,,,385000000.0,,-296000000.0,-54000000.0,817000000.0,-296000000.0,-54000000.0,813000000.0,463000000.0,299000000.0,299000000.0,,87000000.0,6000000.0,,,-147000000.0,-5000000.0,-46000000.0,,-155000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 18:34:46+00:00,-80000000.0,73000000.0,,,61000000.0,,,-394000000.0,0.0,-1211000000.0,-155000000.0,1203000000.0,-1211000000.0,-155000000.0,1203000000.0,-163000000.0,1339000000.0,1339000000.0,,124000000.0,20000000.0,0.0,,-385000000.0,,-77000000.0,0.0,-846000000.0,,2000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,Q3TTM,2016-10-01,2017-09-30,,-112000000.0,98000000.0,683000000.0,150000000.0,83000000.0,,93000000.0,-331000000.0,,-1769000000.0,158000000.0,1506000000.0,-1769000000.0,158000000.0,1506000000.0,-12000000.0,1908000000.0,1908000000.0,,-252000000.0,34000000.0,-33000000.0,,-536000000.0,-1000000.0,-125000000.0,-421000000.0,-846000000.0,,429000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,Q3,2017-07-01,2017-09-30,,-10000000.0,24000000.0,,,22000000.0,,,-13000000.0,,-593000000.0,-31000000.0,529000000.0,-593000000.0,-31000000.0,529000000.0,-95000000.0,452000000.0,452000000.0,,44000000.0,26000000.0,,,-119000000.0,,-21000000.0,,-500000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 17:06:54+00:00,-70000000.0,49000000.0,,,39000000.0,,,-381000000.0,0.0,-618000000.0,-124000000.0,674000000.0,-618000000.0,-124000000.0,674000000.0,-68000000.0,887000000.0,887000000.0,,80000000.0,-6000000.0,0.0,,-266000000.0,,-56000000.0,0.0,-346000000.0,,2000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,Q2TTM,2016-07-01,2017-06-30,,-195000000.0,98000000.0,683000000.0,150000000.0,84000000.0,,26000000.0,23000000.0,327000000.0,-1840000000.0,1135000000.0,1594000000.0,-1840000000.0,1135000000.0,1594000000.0,915000000.0,2380000000.0,2380000000.0,,-991000000.0,7000000.0,-34000000.0,,-514000000.0,-1000000.0,-135000000.0,-564000000.0,-1096000000.0,,1500000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,Q2,2017-04-01,2017-06-30,,-69000000.0,25000000.0,,,20000000.0,,-34000000.0,-224000000.0,,-272000000.0,-102000000.0,321000000.0,-272000000.0,-102000000.0,321000000.0,-87000000.0,457000000.0,457000000.0,,43000000.0,9000000.0,,,-136000000.0,,-33000000.0,,-145000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 17:29:47+00:00,-1000000.0,24000000.0,,,19000000.0,,34000000.0,-157000000.0,,-346000000.0,-22000000.0,353000000.0,-346000000.0,-22000000.0,353000000.0,19000000.0,430000000.0,430000000.0,,37000000.0,-15000000.0,0.0,,-130000000.0,,-23000000.0,,-201000000.0,,2000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,Q1TTM,2016-04-01,2017-03-31,,-171000000.0,96000000.0,683000000.0,150000000.0,86000000.0,,35000000.0,208000000.0,164000000.0,-1967000000.0,1173000000.0,1728000000.0,-1967000000.0,1173000000.0,1728000000.0,969000000.0,2335000000.0,2335000000.0,,-997000000.0,28000000.0,-33000000.0,,-497000000.0,-1000000.0,-122000000.0,-564000000.0,-1098000000.0,,1500000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2018.0,FY,2018-01-01,2018-12-31,2020-02-10 17:30:11+00:00,-401000000.0,122000000.0,558000000.0,151000000.0,84000000.0,,,-322000000.0,489000000.0,-2288000000.0,-513000000.0,2064000000.0,-2288000000.0,-513000000.0,2064000000.0,-737000000.0,2121000000.0,2121000000.0,,59000000.0,-32000000.0,,,-657000000.0,-5000000.0,-113000000.0,-403000000.0,-1685000000.0,,6000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2018.0,Q4,2018-10-01,2018-12-31,,-138000000.0,31000000.0,558000000.0,151000000.0,24000000.0,,,107000000.0,,-709000000.0,-167000000.0,663000000.0,-709000000.0,-167000000.0,663000000.0,-213000000.0,551000000.0,551000000.0,,-50000000.0,30000000.0,-5000000.0,,-162000000.0,-5000000.0,-25000000.0,,-577000000.0,,6000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-29 19:18:55+00:00,-263000000.0,91000000.0,,,60000000.0,,,-429000000.0,489000000.0,-1579000000.0,-346000000.0,1401000000.0,-1579000000.0,-346000000.0,1401000000.0,-524000000.0,1570000000.0,1570000000.0,,109000000.0,-62000000.0,5000000.0,,-495000000.0,,-88000000.0,-403000000.0,-1108000000.0,,0.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2018.0,Q3TTM,2017-10-01,2018-09-30,,-266000000.0,116000000.0,709000000.0,139000000.0,81000000.0,,,-44000000.0,489000000.0,-1875000000.0,-400000000.0,2218000000.0,-1875000000.0,-400000000.0,2214000000.0,-61000000.0,1869000000.0,1869000000.0,,196000000.0,-56000000.0,5000000.0,,-642000000.0,-5000000.0,-134000000.0,-403000000.0,-1263000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2018.0,Q3,2018-07-01,2018-09-30,,-17000000.0,34000000.0,,,20000000.0,,,-64000000.0,,-175000000.0,-41000000.0,498000000.0,-175000000.0,-41000000.0,498000000.0,282000000.0,535000000.0,535000000.0,,-27000000.0,-3000000.0,4000000.0,,-164000000.0,,-28000000.0,,-8000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:40:52+00:00,-246000000.0,57000000.0,,,40000000.0,,,-365000000.0,489000000.0,-1404000000.0,-305000000.0,903000000.0,-1404000000.0,-305000000.0,903000000.0,-806000000.0,1035000000.0,1035000000.0,,136000000.0,-59000000.0,1000000.0,,-331000000.0,,-60000000.0,-403000000.0,-1100000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2018.0,Q2TTM,2017-07-01,2018-06-30,,-259000000.0,106000000.0,709000000.0,139000000.0,83000000.0,,,7000000.0,489000000.0,-2293000000.0,-390000000.0,2249000000.0,-2293000000.0,-390000000.0,2245000000.0,-438000000.0,1786000000.0,1786000000.0,,267000000.0,-27000000.0,1000000.0,,-597000000.0,-5000000.0,-127000000.0,-403000000.0,-1755000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2018.0,Q2,2018-04-01,2018-06-30,,-189000000.0,33000000.0,,,19000000.0,,,-124000000.0,489000000.0,-88000000.0,-218000000.0,543000000.0,-88000000.0,-218000000.0,543000000.0,237000000.0,501000000.0,501000000.0,,114000000.0,-20000000.0,-2000000.0,,-154000000.0,,-27000000.0,-403000000.0,,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 16:59:44+00:00,-57000000.0,24000000.0,,,21000000.0,,,-241000000.0,,-1316000000.0,-87000000.0,360000000.0,-1316000000.0,-87000000.0,360000000.0,-1043000000.0,534000000.0,534000000.0,,22000000.0,-39000000.0,3000000.0,,-177000000.0,,-33000000.0,,-1100000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2018.0,Q1TTM,2017-04-01,2018-03-31,,-139000000.0,98000000.0,709000000.0,139000000.0,84000000.0,,-34000000.0,-93000000.0,,-2477000000.0,-274000000.0,2027000000.0,-2477000000.0,-274000000.0,2023000000.0,-762000000.0,1742000000.0,1742000000.0,,196000000.0,2000000.0,3000000.0,,-579000000.0,-5000000.0,-133000000.0,,-1900000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2019.0,Q4,2019-10-01,2019-12-31,,-66000000.0,30000000.0,659000000.0,162000000.0,21000000.0,,,298000000.0,1086000000.0,-67000000.0,-111000000.0,1005000000.0,-67000000.0,-111000000.0,1004000000.0,826000000.0,586000000.0,586000000.0,,70000000.0,-7000000.0,3000000.0,,-182000000.0,-10000000.0,-38000000.0,-868000000.0,-96000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2019.0,FY,2019-01-01,2019-12-31,2020-02-10 17:30:11+00:00,-91000000.0,122000000.0,659000000.0,162000000.0,82000000.0,,,130000000.0,1086000000.0,-1751000000.0,-131000000.0,2777000000.0,-1751000000.0,-131000000.0,2776000000.0,894000000.0,2303000000.0,2303000000.0,,140000000.0,-26000000.0,,,-703000000.0,-10000000.0,-115000000.0,-868000000.0,-1240000000.0,,85000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2019.0,Q3TTM,2018-10-01,2019-09-30,,-163000000.0,123000000.0,558000000.0,151000000.0,85000000.0,,,-61000000.0,,-2393000000.0,-187000000.0,2435000000.0,-2393000000.0,-187000000.0,2435000000.0,-145000000.0,2268000000.0,2268000000.0,,20000000.0,11000000.0,-8000000.0,,-683000000.0,-5000000.0,-102000000.0,,-1721000000.0,,91000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2019.0,Q3,2019-07-01,2019-09-30,,-21000000.0,29000000.0,,,20000000.0,,,64000000.0,,-676000000.0,33000000.0,762000000.0,-676000000.0,33000000.0,762000000.0,119000000.0,662000000.0,662000000.0,,-13000000.0,5000000.0,,,-181000000.0,,-31000000.0,,-500000000.0,,85000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-29 19:18:55+00:00,-25000000.0,92000000.0,,,61000000.0,,,-168000000.0,0.0,-1684000000.0,-20000000.0,1772000000.0,-1684000000.0,-20000000.0,1772000000.0,68000000.0,1717000000.0,1717000000.0,,70000000.0,-19000000.0,-3000000.0,,-521000000.0,,-77000000.0,0.0,-1144000000.0,,85000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2019.0,Q2TTM,2018-07-01,2019-06-30,,-159000000.0,128000000.0,558000000.0,151000000.0,85000000.0,,,-189000000.0,,-1892000000.0,-261000000.0,2171000000.0,-1892000000.0,-261000000.0,2171000000.0,18000000.0,2141000000.0,2141000000.0,,6000000.0,3000000.0,-4000000.0,,-666000000.0,-5000000.0,-99000000.0,,-1229000000.0,,6000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2019.0,Q2,2019-04-01,2019-06-30,,-3000000.0,31000000.0,,,21000000.0,,,7000000.0,,-179000000.0,-32000000.0,717000000.0,-179000000.0,-32000000.0,717000000.0,506000000.0,602000000.0,602000000.0,,56000000.0,2000000.0,-3000000.0,,-181000000.0,,-26000000.0,,,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 16:40:52+00:00,-4000000.0,63000000.0,,,41000000.0,,,-232000000.0,0.0,-1008000000.0,-53000000.0,1010000000.0,-1008000000.0,-53000000.0,1010000000.0,-51000000.0,1055000000.0,1055000000.0,,83000000.0,-24000000.0,-3000000.0,,-340000000.0,,-46000000.0,0.0,-644000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 17:18:28+00:00,-1000000.0,32000000.0,,,20000000.0,,,-239000000.0,,-829000000.0,-21000000.0,293000000.0,-829000000.0,-21000000.0,293000000.0,-557000000.0,453000000.0,453000000.0,,27000000.0,-26000000.0,0.0,,-159000000.0,,-20000000.0,,-644000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2019.0,Q1TTM,2018-04-01,2019-03-31,,-345000000.0,130000000.0,558000000.0,151000000.0,83000000.0,,,-320000000.0,489000000.0,-1801000000.0,-447000000.0,1997000000.0,-1801000000.0,-447000000.0,1997000000.0,-251000000.0,2040000000.0,2040000000.0,,64000000.0,-19000000.0,-3000000.0,,-639000000.0,-5000000.0,-100000000.0,-403000000.0,-1229000000.0,,6000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2020.0,Q1TTM,2019-04-01,2020-03-31,,-273000000.0,119000000.0,659000000.0,162000000.0,82000000.0,,,268000000.0,1086000000.0,-2323000000.0,-293000000.0,3164000000.0,-2323000000.0,-293000000.0,3163000000.0,547000000.0,2539000000.0,2539000000.0,,156000000.0,-36000000.0,11000000.0,,-756000000.0,-10000000.0,-106000000.0,-868000000.0,-1749000000.0,,85000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 17:18:28+00:00,-183000000.0,29000000.0,,,20000000.0,,,-101000000.0,,-1401000000.0,-183000000.0,680000000.0,-1401000000.0,-183000000.0,680000000.0,-904000000.0,689000000.0,689000000.0,,43000000.0,-36000000.0,11000000.0,,-212000000.0,,-11000000.0,,-1153000000.0,,
