company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2016.0,Q3YTD,2016-01-01,2016-09-30,,9581000.0,2.23,2.23,2.19,86596000.0,195653000.0,195653000.0,195653000.0,107882000.0,717837000.0,-137000.0,137533000.0,,183565000.0,107882000.0,609955000.0,,3110000.0,330679000.0,279276000.0,2973000.0,282249000.0,717837000.0,86900000.0,86959000.0,88676000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2016.0,Q3TTM,2015-10-01,2016-09-30,,13938000.0,3.0,3.0,2.94,116375000.0,263674000.0,263674000.0,263674000.0,144874000.0,969484000.0,-355000.0,178925000.0,,255528000.0,144874000.0,824610000.0,-371000.0,3814000.0,448391000.0,376219000.0,3830000.0,380049000.0,969484000.0,86900000.0,86959000.0,88676000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 09:52:00+00:00,3201000.0,0.79,0.79,0.78,25850000.0,69628000.0,69628000.0,69628000.0,37011000.0,246069000.0,246000.0,47443000.0,,64259000.0,37011000.0,209058000.0,,1077000.0,114903000.0,94155000.0,1323000.0,95478000.0,246069000.0,88100000.0,87638000.0,89305000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2016.0,Q2YTD,2016-01-01,2016-06-30,,6359000.0,1.43,1.43,1.41,55160000.0,126096000.0,126096000.0,126096000.0,72296000.0,471975000.0,52000.0,92115000.0,,122028000.0,72296000.0,399679000.0,,2027000.0,220502000.0,179177000.0,2079000.0,181256000.0,471975000.0,88100000.0,87638000.0,89305000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2016.0,Q2TTM,2015-07-01,2016-06-30,,15641000.0,2.94,2.94,2.88,109285000.0,260150000.0,260150000.0,260150000.0,145869000.0,961462000.0,-549000.0,178291000.0,,255358000.0,145869000.0,815593000.0,-276000.0,3405000.0,449290000.0,366303000.0,3132000.0,369435000.0,961462000.0,88100000.0,87638000.0,89305000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 10:16:06+00:00,3158000.0,0.64,0.64,0.63,29310000.0,56468000.0,56468000.0,56468000.0,35285000.0,225906000.0,-194000.0,44672000.0,,57769000.0,35285000.0,190621000.0,,950000.0,105599000.0,85022000.0,756000.0,85778000.0,225906000.0,88200000.0,88114000.0,90084000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2016.0,Q1TTM,2015-04-01,2016-03-31,,17475000.0,2.84,2.84,2.78,108359000.0,252857000.0,252857000.0,252857000.0,146643000.0,950878000.0,-704000.0,173494000.0,,254623000.0,146643000.0,804235000.0,-154000.0,3123000.0,445592000.0,358643000.0,2573000.0,361216000.0,950878000.0,88200000.0,88114000.0,90084000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 10:57:42+00:00,12972000.0,3.05,3.05,2.98,136443000.0,259251000.0,259251000.0,259251000.0,150164000.0,1095250000.0,-1910000.0,202746000.0,,338640000.0,150164000.0,945086000.0,86000.0,6962000.0,554358000.0,390728000.0,4966000.0,395694000.0,1095250000.0,85000000.0,84988000.0,86854000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2017.0,Q4,2017-10-01,2017-12-31,,3466000.0,0.62,0.62,0.6,49745000.0,52585000.0,52585000.0,52585000.0,40812000.0,302336000.0,-398000.0,49222000.0,,108157000.0,40812000.0,261524000.0,86000.0,2135000.0,160845000.0,100679000.0,1651000.0,102330000.0,302336000.0,85000000.0,84988000.0,86854000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2017.0,Q3,2017-07-01,2017-09-30,2018-11-08 10:12:25+00:00,3260000.0,0.87,0.87,0.85,34295000.0,73630000.0,73630000.0,73630000.0,35983000.0,275585000.0,-168000.0,50144000.0,,80015000.0,35983000.0,239602000.0,,1910000.0,133419000.0,106183000.0,1742000.0,107925000.0,275585000.0,84600000.0,84774000.0,86588000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2017.0,Q3YTD,2017-01-01,2017-09-30,,9506000.0,2.43,2.43,2.38,86698000.0,206666000.0,206666000.0,206666000.0,109352000.0,792914000.0,-1512000.0,153524000.0,,230483000.0,109352000.0,683562000.0,,4827000.0,393513000.0,290049000.0,3315000.0,293364000.0,792914000.0,84600000.0,84774000.0,86588000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2017.0,Q3TTM,2016-10-01,2017-09-30,,12680000.0,3.25,3.25,3.18,114781000.0,276649000.0,276649000.0,276649000.0,148330000.0,1063542000.0,-1511000.0,199084000.0,,316433000.0,148330000.0,915212000.0,,5926000.0,528197000.0,387015000.0,4415000.0,391430000.0,1063542000.0,84600000.0,84774000.0,86588000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 10:20:40+00:00,3139000.0,0.82,0.82,0.8,30142000.0,69730000.0,69730000.0,69730000.0,36338000.0,263924000.0,-190000.0,49002000.0,,77051000.0,36338000.0,227586000.0,,1668000.0,129192000.0,98394000.0,1478000.0,99872000.0,263924000.0,85000000.0,85167000.0,86895000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2017.0,Q2YTD,2017-01-01,2017-06-30,,6246000.0,1.56,1.56,1.53,52403000.0,133036000.0,133036000.0,133036000.0,73369000.0,517329000.0,-1344000.0,103380000.0,,150468000.0,73369000.0,443960000.0,,2917000.0,260094000.0,183866000.0,1573000.0,185439000.0,517329000.0,85000000.0,85167000.0,86895000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2017.0,Q2TTM,2016-07-01,2017-06-30,,12642000.0,3.18,3.18,3.11,111922000.0,272576000.0,272576000.0,272576000.0,147933000.0,1033819000.0,-1532000.0,194358000.0,,297955000.0,147933000.0,885886000.0,,5099000.0,504955000.0,380931000.0,3567000.0,384498000.0,1033819000.0,85000000.0,85167000.0,86895000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 10:20:04+00:00,3107000.0,0.74,0.74,0.73,22261000.0,63306000.0,63306000.0,63306000.0,37031000.0,253405000.0,-1154000.0,54378000.0,,73417000.0,37031000.0,216374000.0,,1249000.0,130902000.0,85472000.0,95000.0,85567000.0,253405000.0,85500000.0,85456000.0,87224000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2017.0,Q1TTM,2016-04-01,2017-03-31,,12704000.0,3.15,3.15,3.09,107630000.0,272474000.0,272474000.0,272474000.0,148606000.0,1015964000.0,-1096000.0,192799000.0,,285163000.0,148606000.0,867358000.0,,4508000.0,490666000.0,376692000.0,3412000.0,380104000.0,1015964000.0,85500000.0,85456000.0,87224000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 10:57:42+00:00,13795000.0,4.99,4.99,4.88,67710000.0,419375000.0,419375000.0,419375000.0,155885000.0,1293636000.0,-849000.0,233802000.0,,413580000.0,155885000.0,1137751000.0,59000.0,11419000.0,661177000.0,476574000.0,10511000.0,487085000.0,1293636000.0,84000000.0,83973000.0,85913000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2018.0,Q4,2018-10-01,2018-12-31,,3374000.0,1.83,1.83,1.78,31899000.0,153163000.0,153163000.0,153163000.0,40089000.0,415432000.0,1440000.0,58896000.0,,133137000.0,40089000.0,375343000.0,59000.0,3745000.0,195407000.0,179936000.0,5126000.0,185062000.0,415432000.0,84000000.0,83973000.0,85913000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 10:35:05+00:00,3491000.0,1.06,1.06,1.04,5927000.0,89336000.0,89336000.0,89336000.0,36308000.0,289418000.0,-974000.0,59019000.0,,97576000.0,36308000.0,253110000.0,,3213000.0,160086000.0,93024000.0,2239000.0,95263000.0,289418000.0,84300000.0,84158000.0,86043000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2018.0,Q3YTD,2018-01-01,2018-09-30,,10421000.0,3.16,3.16,3.1,35811000.0,266212000.0,266212000.0,266212000.0,115796000.0,878204000.0,-2289000.0,174906000.0,,280443000.0,115796000.0,762408000.0,,7674000.0,465770000.0,296638000.0,5385000.0,302023000.0,878204000.0,84300000.0,84158000.0,86043000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2018.0,Q3TTM,2017-10-01,2018-09-30,,13887000.0,3.78,3.78,3.7,85556000.0,318797000.0,318797000.0,318797000.0,156608000.0,1180540000.0,-2687000.0,224128000.0,,388600000.0,156608000.0,1023932000.0,86000.0,9809000.0,626615000.0,397317000.0,7036000.0,404353000.0,1180540000.0,84300000.0,84158000.0,86043000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 10:13:01+00:00,3495000.0,1.1,1.1,1.08,17126000.0,92596000.0,92596000.0,92596000.0,40450000.0,305913000.0,-1007000.0,58357000.0,,95058000.0,40450000.0,265463000.0,,2176000.0,156910000.0,108553000.0,1169000.0,109722000.0,305913000.0,84200000.0,84105000.0,85986000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2018.0,Q2YTD,2018-01-01,2018-06-30,,6930000.0,2.1,2.1,2.06,29884000.0,176876000.0,176876000.0,176876000.0,79488000.0,588786000.0,-1315000.0,115887000.0,,182867000.0,79488000.0,509298000.0,,4461000.0,305684000.0,203614000.0,3146000.0,206760000.0,588786000.0,84200000.0,84105000.0,85986000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2018.0,Q2TTM,2017-07-01,2018-06-30,,13656000.0,3.59,3.59,3.51,113924000.0,303091000.0,303091000.0,303091000.0,156283000.0,1166707000.0,-1881000.0,215253000.0,,371039000.0,156283000.0,1010424000.0,86000.0,8506000.0,599948000.0,410476000.0,6539000.0,417015000.0,1166707000.0,84200000.0,84105000.0,85986000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 10:00:34+00:00,3435000.0,1.0,1.0,0.98,12758000.0,84280000.0,84280000.0,84280000.0,39038000.0,282873000.0,-308000.0,57530000.0,,87809000.0,39038000.0,243835000.0,,2285000.0,148774000.0,95061000.0,1977000.0,97038000.0,282873000.0,84300000.0,83931000.0,86152000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2018.0,Q1TTM,2017-04-01,2018-03-31,,13300000.0,3.31,3.31,3.23,126940000.0,280225000.0,280225000.0,280225000.0,152171000.0,1124718000.0,-1064000.0,205898000.0,,353032000.0,152171000.0,972547000.0,86000.0,7998000.0,572230000.0,400317000.0,6848000.0,407165000.0,1124718000.0,84300000.0,83931000.0,86152000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2019.0,Q4,2019-10-01,2019-12-31,,3827000.0,1.96,1.96,1.92,19295000.0,165852000.0,165852000.0,165852000.0,49596000.0,486228000.0,-385000.0,79152000.0,,167937000.0,49596000.0,436632000.0,3370000.0,3186000.0,250916000.0,185716000.0,-569000.0,185147000.0,486228000.0,84200000.0,84259000.0,85925000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 10:57:42+00:00,15169000.0,5.36,5.36,5.25,71288000.0,451295000.0,451295000.0,451295000.0,166273000.0,1515892000.0,-1792000.0,298210000.0,,521200000.0,166273000.0,1349619000.0,3461000.0,12796000.0,834579000.0,515040000.0,7543000.0,522583000.0,1515892000.0,84200000.0,84259000.0,85925000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2019.0,Q3YTD,2019-01-01,2019-09-30,,11342000.0,3.4,3.4,3.33,51993000.0,285443000.0,285443000.0,285443000.0,116677000.0,1029664000.0,-1407000.0,219058000.0,,353263000.0,116677000.0,912987000.0,91000.0,9610000.0,583663000.0,329324000.0,8112000.0,337436000.0,1029664000.0,84400000.0,84109000.0,85733000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2019.0,Q3TTM,2018-10-01,2019-09-30,,14716000.0,5.23,5.23,5.11,83892000.0,438606000.0,438606000.0,438606000.0,156766000.0,1445096000.0,33000.0,277954000.0,,486400000.0,156766000.0,1288330000.0,150000.0,13355000.0,779070000.0,509260000.0,13238000.0,522498000.0,1445096000.0,84400000.0,84109000.0,85733000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 10:35:05+00:00,3787000.0,1.06,1.06,1.04,19366000.0,89463000.0,89463000.0,89463000.0,41365000.0,343899000.0,594000.0,73018000.0,,120682000.0,41365000.0,302534000.0,,3188000.0,197487000.0,105047000.0,3782000.0,108829000.0,343899000.0,84400000.0,84109000.0,85733000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2019.0,Q2YTD,2019-01-01,2019-06-30,,7555000.0,2.34,2.34,2.29,32627000.0,195980000.0,195980000.0,195980000.0,75312000.0,685765000.0,-2001000.0,146040000.0,,232581000.0,75312000.0,610453000.0,91000.0,6422000.0,386176000.0,224277000.0,4330000.0,228607000.0,685765000.0,83800000.0,83978000.0,85483000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2019.0,Q2TTM,2018-07-01,2019-06-30,,14420000.0,5.23,5.23,5.11,70453000.0,438479000.0,438479000.0,438479000.0,151709000.0,1390615000.0,-1535000.0,263955000.0,,463294000.0,151709000.0,1238906000.0,150000.0,13380000.0,741669000.0,497237000.0,11695000.0,508932000.0,1390615000.0,83800000.0,83978000.0,85483000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 10:13:01+00:00,3796000.0,1.31,1.31,1.28,20191000.0,109750000.0,109750000.0,109750000.0,40497000.0,368635000.0,-1667000.0,75302000.0,,120412000.0,40497000.0,328138000.0,,2980000.0,199510000.0,128628000.0,1313000.0,129941000.0,368635000.0,83800000.0,83978000.0,85483000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:54:48+00:00,3759000.0,1.03,1.03,1.01,12436000.0,86230000.0,86230000.0,86230000.0,34815000.0,317130000.0,-334000.0,70738000.0,,112169000.0,34815000.0,282315000.0,91000.0,3442000.0,186666000.0,95649000.0,3017000.0,98666000.0,317130000.0,83700000.0,83764000.0,85493000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2019.0,Q1TTM,2018-04-01,2019-03-31,,14119000.0,5.02,5.02,4.91,67388000.0,421325000.0,421325000.0,421325000.0,151662000.0,1327893000.0,-875000.0,247010000.0,,437940000.0,151662000.0,1176231000.0,150000.0,12576000.0,699069000.0,477162000.0,11551000.0,488713000.0,1327893000.0,83700000.0,83764000.0,85493000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2020.0,Q1TTM,2019-04-01,2020-03-31,,15572000.0,4.87,4.87,4.77,46112000.0,411129000.0,411129000.0,411129000.0,181574000.0,1503747000.0,-1331000.0,313584000.0,,539553000.0,181574000.0,1322173000.0,7021000.0,12129000.0,868709000.0,453464000.0,3777000.0,457241000.0,1503747000.0,85300000.0,85798000.0,87369000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:54:48+00:00,4162000.0,0.54,0.54,0.53,-12740000.0,46064000.0,46064000.0,46064000.0,50116000.0,304985000.0,127000.0,86112000.0,,130522000.0,50116000.0,254869000.0,3651000.0,2775000.0,220796000.0,34073000.0,-749000.0,33324000.0,304985000.0,85300000.0,85798000.0,87369000.0
