company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Netflix Inc,NFLX,,1065280,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-19 17:46:52+00:00,-57159000.0,2504108000.0,,,46795000.0,-12581000.0,1079701000.0,,1500000000.0,1657735000.0,-138631000.0,-504694000.0,1657735000.0,-138631000.0,-504694000.0,1001829000.0,79463000.0,79463000.0,-4214761000.0,175963000.0,-4174000.0,,-225333000.0,-78394000.0,-599000.0,-17629000.0,226429000.0,
Netflix Inc,NFLX,,1065280,2015.0,Q3TTM,2014-10-01,2015-09-30,,-80524000.0,3254639000.0,50573000.0,41085000.0,61107000.0,-16979000.0,1185043000.0,60544000.0,1500000000.0,1682126000.0,-189772000.0,-543155000.0,1682126000.0,-189772000.0,-543155000.0,932220000.0,162834000.0,162834000.0,-5206778000.0,140090000.0,-431539000.0,,130004000.0,-93885000.0,-7959000.0,-10549000.0,286172000.0,
Netflix Inc,NFLX,,1065280,2015.0,Q3,2015-07-01,2015-09-30,,-14467000.0,889992000.0,,,16047000.0,-7741000.0,167052000.0,,,72754000.0,-47479000.0,-195969000.0,72754000.0,-47479000.0,-195969000.0,-178435000.0,29432000.0,29432000.0,-1298492000.0,72815000.0,-3760000.0,,-66444000.0,-37820000.0,-61000.0,,75012000.0,
Netflix Inc,NFLX,,1065280,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-19 17:32:08+00:00,-42692000.0,1614116000.0,,,30748000.0,-4840000.0,912649000.0,,1500000000.0,1584981000.0,-91152000.0,-308725000.0,1584981000.0,-91152000.0,-308725000.0,1180264000.0,50031000.0,50031000.0,-2916269000.0,103148000.0,-414000.0,,-158889000.0,-40574000.0,-538000.0,-17629000.0,151417000.0,
Netflix Inc,NFLX,,1065280,2015.0,Q2TTM,2014-07-01,2015-06-30,,-81587000.0,3069070000.0,50573000.0,41085000.0,59417000.0,-13077000.0,1392783000.0,60544000.0,1500000000.0,1640034000.0,-162704000.0,-384625000.0,1640034000.0,-162704000.0,-384625000.0,1079628000.0,192697000.0,192697000.0,-5098592000.0,98212000.0,-427438000.0,,72565000.0,-77097000.0,-8173000.0,-10549000.0,350853000.0,
Netflix Inc,NFLX,,1065280,2015.0,Q2,2015-04-01,2015-06-30,,-19786000.0,843413000.0,,,15581000.0,6221000.0,214126000.0,,,62547000.0,-48330000.0,-181343000.0,62547000.0,-48330000.0,-181343000.0,-160905000.0,26335000.0,26335000.0,-1280798000.0,63231000.0,-639000.0,,-67949000.0,-27538000.0,-287000.0,-397000.0,67582000.0,
Netflix Inc,NFLX,,1065280,2015.0,Q1,2015-01-01,2015-03-31,2016-04-20 14:14:37+00:00,-22906000.0,770703000.0,,,15167000.0,-11061000.0,698523000.0,,1500000000.0,1522434000.0,-42822000.0,-127382000.0,1522434000.0,-42822000.0,-127382000.0,1341169000.0,23696000.0,23696000.0,-1635471000.0,39917000.0,225000.0,,-90940000.0,-13036000.0,-251000.0,-17232000.0,83835000.0,
Netflix Inc,NFLX,,1065280,2015.0,Q1TTM,2014-04-01,2015-03-31,,-82782000.0,2881617000.0,50573000.0,41085000.0,56813000.0,-18048000.0,1290132000.0,60544000.0,1500000000.0,1605960000.0,-143327000.0,-147258000.0,1605960000.0,-143327000.0,-147258000.0,1297327000.0,237380000.0,237380000.0,-4613200000.0,64078000.0,-425670000.0,,-30394000.0,-69428000.0,-8157000.0,-10505000.0,464947000.0,
Netflix Inc,NFLX,,1065280,2016.0,FY,2016-01-01,2016-12-31,2018-01-29 17:29:30+00:00,-77177000.0,4867450000.0,26806000.0,138566000.0,57528000.0,-9165000.0,1918183000.0,36979000.0,1000230000.0,1091630000.0,49765000.0,-1473984000.0,1091630000.0,49765000.0,-1473984000.0,-341754000.0,186678000.0,186678000.0,-8503823000.0,65121000.0,-188134000.0,,,-107653000.0,-10700000.0,,422729000.0,
Netflix Inc,NFLX,,1065280,2016.0,Q4,2016-10-01,2016-12-31,,-18797000.0,1349714000.0,26806000.0,138566000.0,14189000.0,-11316000.0,89674000.0,36979000.0,1000060000.0,1042472000.0,24422000.0,-557160000.0,1042472000.0,24422000.0,-557160000.0,498418000.0,66748000.0,66748000.0,-2077485000.0,16133000.0,-188810000.0,,181590000.0,-61048000.0,-10700000.0,,111487000.0,
Netflix Inc,NFLX,,1065280,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-18 16:27:55+00:00,-58380000.0,3517736000.0,,,43339000.0,2151000.0,1828509000.0,,170000.0,49158000.0,25343000.0,-916824000.0,49158000.0,25343000.0,-916824000.0,-840172000.0,119930000.0,119930000.0,-6426338000.0,48988000.0,676000.0,,-181590000.0,-46605000.0,0.0,,311242000.0,
Netflix Inc,NFLX,,1065280,2016.0,Q3TTM,2015-10-01,2016-09-30,,-79179000.0,4498390000.0,27658000.0,111761000.0,58827000.0,-1192000.0,2025453000.0,77980000.0,170000.0,31700000.0,-15218000.0,-1161569000.0,31700000.0,-15218000.0,-1161569000.0,-1146279000.0,163108000.0,163108000.0,-7907347000.0,-46504000.0,-368977000.0,,43743000.0,-59459000.0,-17575000.0,17629000.0,448654000.0,
Netflix Inc,NFLX,,1065280,2016.0,Q3,2016-07-01,2016-09-30,,-17249000.0,1243392000.0,,,14410000.0,-441000.0,630405000.0,,58000.0,16639000.0,23976000.0,-461941000.0,16639000.0,23976000.0,-461941000.0,-421767000.0,51517000.0,51517000.0,-2401665000.0,16581000.0,125000.0,,-128136000.0,-27366000.0,,,196602000.0,
Netflix Inc,NFLX,,1065280,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-19 15:12:52+00:00,-41131000.0,2274344000.0,,,28929000.0,2592000.0,1198104000.0,,112000.0,32519000.0,1367000.0,-454883000.0,32519000.0,1367000.0,-454883000.0,-418405000.0,68413000.0,68413000.0,-4024673000.0,32407000.0,551000.0,,-53454000.0,-19239000.0,0.0,,114640000.0,
Netflix Inc,NFLX,,1065280,2016.0,Q2TTM,2015-07-01,2016-06-30,,-76397000.0,4144990000.0,27658000.0,111761000.0,60464000.0,-8492000.0,1562100000.0,77980000.0,112000.0,87815000.0,-86673000.0,-895597000.0,87815000.0,-86673000.0,-895597000.0,-902947000.0,141023000.0,141023000.0,-6804174000.0,9730000.0,-372862000.0,,105435000.0,-69913000.0,-17636000.0,17629000.0,327064000.0,
Netflix Inc,NFLX,,1065280,2016.0,Q2,2016-04-01,2016-06-30,,-17924000.0,1195382000.0,,,14131000.0,-2742000.0,275376000.0,,57000.0,17612000.0,-2896000.0,-226293000.0,17612000.0,-2896000.0,-226293000.0,-214319000.0,40755000.0,40755000.0,-1751937000.0,17555000.0,907000.0,,-18492000.0,-10814000.0,,,43427000.0,
Netflix Inc,NFLX,,1065280,2016.0,Q1,2016-01-01,2016-03-31,2017-04-19 21:10:08+00:00,-23207000.0,1078962000.0,,,14798000.0,5334000.0,922728000.0,,55000.0,14907000.0,4263000.0,-228590000.0,14907000.0,4263000.0,-228590000.0,-204086000.0,27658000.0,27658000.0,-2272736000.0,14852000.0,-356000.0,,-34962000.0,-8425000.0,,,71213000.0,
Netflix Inc,NFLX,,1065280,2016.0,Q1TTM,2015-04-01,2016-03-31,,-78259000.0,3793021000.0,27658000.0,111761000.0,61914000.0,471000.0,1500850000.0,77980000.0,55000.0,132750000.0,-132107000.0,-850647000.0,132750000.0,-132107000.0,-850647000.0,-849533000.0,126603000.0,126603000.0,-6333035000.0,55406000.0,-374408000.0,,55978000.0,-86637000.0,-17923000.0,17232000.0,351219000.0,
Netflix Inc,NFLX,,1065280,2017.0,FY,2017-01-01,2017-12-31,2020-01-29 16:03:25+00:00,,6197817000.0,113591000.0,213313000.0,71911000.0,,958983000.0,88378000.0,3020765000.0,3076990000.0,34329000.0,-1785948000.0,3076990000.0,34329000.0,-1785948000.0,1355219000.0,558929000.0,558929000.0,-9573588000.0,,-60409000.0,29848000.0,-74819000.0,-173302000.0,-32153000.0,,342859000.0,
Netflix Inc,NFLX,,1065280,2017.0,Q4,2017-10-01,2017-12-31,,43213000.0,1665495000.0,113591000.0,213313000.0,19073000.0,,179252000.0,88378000.0,1600066000.0,1597943000.0,-35841000.0,-487957000.0,1597943000.0,-35841000.0,-487957000.0,1103993000.0,185517000.0,185517000.0,-2537294000.0,-73673000.0,-57469000.0,29848000.0,,-21585000.0,-16828000.0,,,
Netflix Inc,NFLX,,1065280,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-18 17:29:32+00:00,-43213000.0,4532322000.0,,,52838000.0,,779731000.0,,1420699000.0,1479047000.0,70170000.0,-1297991000.0,1479047000.0,70170000.0,-1297991000.0,251226000.0,373412000.0,373412000.0,-7036294000.0,73673000.0,-2940000.0,,-74819000.0,-151717000.0,-15325000.0,,342859000.0,
Netflix Inc,NFLX,,1065280,2017.0,Q3TTM,2016-10-01,2017-09-30,,-62010000.0,5882036000.0,26806000.0,138566000.0,67027000.0,-11316000.0,869405000.0,36979000.0,2420759000.0,2521519000.0,94592000.0,-1855151000.0,2521519000.0,94592000.0,-1855151000.0,749644000.0,440160000.0,440160000.0,-9113779000.0,89806000.0,-191750000.0,,106771000.0,-212765000.0,-26025000.0,,454346000.0,
Netflix Inc,NFLX,,1065280,2017.0,Q3,2017-07-01,2017-09-30,,-10217000.0,1640736000.0,,,19238000.0,,357000.0,,65000.0,34422000.0,202192000.0,-419607000.0,34422000.0,202192000.0,-419607000.0,-182993000.0,129590000.0,129590000.0,-2209528000.0,34669000.0,-1107000.0,,-2799000.0,-33963000.0,-312000.0,,250278000.0,
Netflix Inc,NFLX,,1065280,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-18 16:07:21+00:00,-32996000.0,2891586000.0,,,33600000.0,,779374000.0,,1420634000.0,1444625000.0,-132022000.0,-878384000.0,1444625000.0,-132022000.0,-878384000.0,434219000.0,243822000.0,243822000.0,-4826766000.0,39004000.0,-1833000.0,,-72020000.0,-117754000.0,-15013000.0,,92581000.0,
Netflix Inc,NFLX,,1065280,2017.0,Q2TTM,2016-07-01,2017-06-30,,-69042000.0,5484692000.0,26806000.0,138566000.0,62199000.0,-11757000.0,1499453000.0,36979000.0,2420752000.0,2503736000.0,-83624000.0,-1897485000.0,2503736000.0,-83624000.0,-1897485000.0,510870000.0,362087000.0,362087000.0,-9305916000.0,71718000.0,-190518000.0,,-18566000.0,-206168000.0,-25713000.0,,400670000.0,
Netflix Inc,NFLX,,1065280,2017.0,Q2,2017-04-01,2017-06-30,,-7624000.0,1567305000.0,,,18551000.0,,358670000.0,,1420573000.0,1420386000.0,-56432000.0,-534528000.0,1420386000.0,-56432000.0,-534528000.0,829426000.0,65600000.0,65600000.0,-2544654000.0,14826000.0,-1064000.0,,-14246000.0,-65231000.0,-15013000.0,,31733000.0,
Netflix Inc,NFLX,,1065280,2017.0,Q1,2017-01-01,2017-03-31,2018-04-18 16:13:58+00:00,-25372000.0,1324281000.0,,,15049000.0,,420704000.0,,61000.0,24239000.0,-75590000.0,-343856000.0,24239000.0,-75590000.0,-343856000.0,-395207000.0,178222000.0,178222000.0,-2282112000.0,24178000.0,-769000.0,,-57774000.0,-52523000.0,,,60848000.0,
Netflix Inc,NFLX,,1065280,2017.0,Q1TTM,2016-04-01,2017-03-31,,-79342000.0,5112769000.0,26806000.0,138566000.0,57779000.0,-14499000.0,1416159000.0,36979000.0,1000236000.0,1100962000.0,-30088000.0,-1589250000.0,1100962000.0,-30088000.0,-1589250000.0,-532875000.0,337242000.0,337242000.0,-8513199000.0,74447000.0,-188547000.0,,-22812000.0,-151751000.0,-10700000.0,,412364000.0,
Netflix Inc,NFLX,,1065280,2018.0,FY,2018-01-01,2018-12-31,2020-01-29 16:03:25+00:00,,7532088000.0,131069000.0,375831000.0,83157000.0,,1293647000.0,124502000.0,3961852000.0,4048527000.0,-339120000.0,-2680479000.0,4048527000.0,-339120000.0,-2680479000.0,989246000.0,1211242000.0,1211242000.0,-12800613000.0,,-165174000.0,-39682000.0,0.0,-173946000.0,-37827000.0,,0.0,
Netflix Inc,NFLX,,1065280,2018.0,Q4,2018-10-01,2018-12-31,,31079000.0,2021413000.0,131069000.0,375831000.0,23219000.0,,338825000.0,124502000.0,2061852000.0,2053864000.0,-80358000.0,-1235072000.0,2053864000.0,-80358000.0,-1235072000.0,733477000.0,133934000.0,133934000.0,-3752463000.0,-113052000.0,-41317000.0,-4957000.0,,-70120000.0,-19438000.0,,,
Netflix Inc,NFLX,,1065280,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-18 13:24:20+00:00,-31079000.0,5510675000.0,,,59938000.0,,954822000.0,,1900000000.0,1994663000.0,-258762000.0,-1445407000.0,1994663000.0,-258762000.0,-1445407000.0,255769000.0,1077308000.0,1077308000.0,-9048150000.0,113052000.0,-123857000.0,-34725000.0,,-103826000.0,-18389000.0,,,
Netflix Inc,NFLX,,1065280,2018.0,Q3TTM,2017-10-01,2018-09-30,,12134000.0,7176170000.0,113591000.0,213313000.0,79011000.0,,1134074000.0,88378000.0,3500066000.0,3592606000.0,-294603000.0,-1933364000.0,3592606000.0,-294603000.0,-1933364000.0,1359762000.0,1262825000.0,1262825000.0,-11585444000.0,39379000.0,-181326000.0,-4877000.0,,-125411000.0,-35217000.0,,,
Netflix Inc,NFLX,,1065280,2018.0,Q3,2018-07-01,2018-09-30,,-7731000.0,1921726000.0,,,21161000.0,,118976000.0,,,29237000.0,-168694000.0,-690411000.0,29237000.0,-168694000.0,-690411000.0,-835430000.0,402835000.0,402835000.0,-3155109000.0,29781000.0,-121630000.0,-5562000.0,,-39333000.0,-544000.0,,,
Netflix Inc,NFLX,,1065280,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-19 16:18:58+00:00,-23348000.0,3588949000.0,,,38777000.0,,835846000.0,,1900000000.0,1965426000.0,-90068000.0,-754996000.0,1965426000.0,-90068000.0,-754996000.0,1091199000.0,674473000.0,674473000.0,-5893041000.0,83271000.0,-2227000.0,-29163000.0,,-64493000.0,-17845000.0,,,
Netflix Inc,NFLX,,1065280,2018.0,Q2TTM,2017-07-01,2018-06-30,,9648000.0,6895180000.0,113591000.0,213313000.0,77088000.0,,1015455000.0,88378000.0,3500131000.0,3597791000.0,76283000.0,-1662560000.0,3597791000.0,76283000.0,-1662560000.0,2012199000.0,989580000.0,989580000.0,-10639863000.0,44267000.0,-60803000.0,685000.0,-2799000.0,-120041000.0,-34985000.0,,250278000.0,
Netflix Inc,NFLX,,1065280,2018.0,Q2,2018-04-01,2018-06-30,,-12552000.0,1828971000.0,,,19736000.0,,272683000.0,,1900000000.0,1909412000.0,-40316000.0,-518239000.0,1909412000.0,-40316000.0,-518239000.0,1314517000.0,384349000.0,384349000.0,-3023978000.0,26936000.0,-441000.0,-36340000.0,,-27323000.0,-17524000.0,,,
Netflix Inc,NFLX,,1065280,2018.0,Q1,2018-01-01,2018-03-31,2019-04-18 17:12:02+00:00,-10796000.0,1759978000.0,,,19041000.0,,563163000.0,,,56014000.0,-49752000.0,-236757000.0,56014000.0,-49752000.0,-236757000.0,-223318000.0,290124000.0,290124000.0,-2869063000.0,56335000.0,-1786000.0,7177000.0,,-37170000.0,-321000.0,,,
Netflix Inc,NFLX,,1065280,2018.0,Q1TTM,2017-04-01,2018-03-31,,14576000.0,6633514000.0,113591000.0,213313000.0,75903000.0,,1101442000.0,88378000.0,3020704000.0,3108765000.0,60167000.0,-1678849000.0,3108765000.0,60167000.0,-1678849000.0,1527108000.0,670831000.0,670831000.0,-10160539000.0,32157000.0,-61426000.0,37025000.0,-17045000.0,-157949000.0,-32474000.0,,282011000.0,
Netflix Inc,NFLX,,1065280,2019.0,Q4,2019-10-01,2019-12-31,,21602000.0,2556850000.0,400658000.0,599132000.0,27818000.0,,-902506000.0,72490000.0,2226110000.0,2223801000.0,-207571000.0,-1461975000.0,2223801000.0,-207571000.0,-1461975000.0,584065000.0,586970000.0,586970000.0,-3731107000.0,-56857000.0,-121436000.0,29810000.0,,-107737000.0,-17942000.0,,,
Netflix Inc,NFLX,,1065280,2019.0,FY,2019-01-01,2019-12-31,2020-01-29 16:03:25+00:00,,9216247000.0,400658000.0,599132000.0,103579000.0,,-650968000.0,72490000.0,4469306000.0,4505662000.0,-387064000.0,-2887322000.0,4505662000.0,-387064000.0,-2887322000.0,1231745000.0,1866916000.0,1866916000.0,-13423096000.0,,-134029000.0,469000.0,0.0,-253035000.0,-36134000.0,,0.0,
Netflix Inc,NFLX,,1065280,2019.0,Q3TTM,2018-10-01,2019-09-30,,9477000.0,8680810000.0,131069000.0,375831000.0,98980000.0,,590363000.0,124502000.0,4305048000.0,4335725000.0,-259851000.0,-2660419000.0,4335725000.0,-259851000.0,-2660419000.0,1381157000.0,1413880000.0,1413880000.0,-13444452000.0,-56195000.0,-53910000.0,-34298000.0,,-215418000.0,-37630000.0,,,
Netflix Inc,NFLX,,1065280,2019.0,Q3,2019-07-01,2019-09-30,,-4634000.0,2286631000.0,,,26704000.0,,187737000.0,,,11989000.0,-49354000.0,-501794000.0,11989000.0,-49354000.0,-501794000.0,-568484000.0,665244000.0,665244000.0,-3668110000.0,11989000.0,613000.0,-29325000.0,,-45333000.0,,,,
Netflix Inc,NFLX,,1065280,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-18 13:24:20+00:00,-21602000.0,6659397000.0,,,75761000.0,,251538000.0,,2243196000.0,2281861000.0,-179493000.0,-1425347000.0,2281861000.0,-179493000.0,-1425347000.0,647680000.0,1279946000.0,1279946000.0,-9691989000.0,56857000.0,-12593000.0,-29341000.0,,-145298000.0,-18192000.0,,,
Netflix Inc,NFLX,,1065280,2019.0,Q2TTM,2018-07-01,2019-06-30,,6380000.0,8315905000.0,131069000.0,375831000.0,93437000.0,,521602000.0,124502000.0,4305048000.0,4352973000.0,-379191000.0,-2849036000.0,4352973000.0,-379191000.0,-2849036000.0,1114211000.0,1151471000.0,1151471000.0,-12931451000.0,-38403000.0,-176153000.0,-10535000.0,,-209418000.0,-38174000.0,,,
Netflix Inc,NFLX,,1065280,2019.0,Q2,2019-04-01,2019-06-30,,-16968000.0,2248080000.0,,,25496000.0,,27461000.0,,2243196000.0,2246900000.0,-50036000.0,-543754000.0,2246900000.0,-50036000.0,-543754000.0,1658108000.0,270650000.0,270650000.0,-3115441000.0,21896000.0,6516000.0,4998000.0,,-39584000.0,-18192000.0,,,
Netflix Inc,NFLX,,1065280,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-19 16:18:58+00:00,-16968000.0,4372766000.0,,,49057000.0,,63801000.0,,2243196000.0,2269872000.0,-130139000.0,-923553000.0,2269872000.0,-130139000.0,-923553000.0,1216164000.0,614702000.0,614702000.0,-6023879000.0,44868000.0,-13206000.0,-16000.0,,-99965000.0,-18192000.0,,,
Netflix Inc,NFLX,,1065280,2019.0,Q1,2019-01-01,2019-03-31,2020-04-21 17:17:26+00:00,,2124686000.0,,,23561000.0,,36340000.0,,,22972000.0,-80103000.0,-379799000.0,22972000.0,-80103000.0,-379799000.0,-441944000.0,344052000.0,344052000.0,-2908438000.0,22972000.0,-19722000.0,-5014000.0,,-60381000.0,,,,
Netflix Inc,NFLX,,1065280,2019.0,Q1TTM,2018-04-01,2019-03-31,,10796000.0,7896796000.0,131069000.0,375831000.0,87677000.0,,766824000.0,124502000.0,3961852000.0,4015485000.0,-369471000.0,-2823521000.0,4015485000.0,-369471000.0,-2823521000.0,770620000.0,1265170000.0,1265170000.0,-12839988000.0,-33363000.0,-183110000.0,-51873000.0,,-197157000.0,-37506000.0,,,
Netflix Inc,NFLX,,1065280,2020.0,Q1TTM,2019-04-01,2020-03-31,,,9574946000.0,400658000.0,599132000.0,108535000.0,,-423497000.0,72490000.0,4469306000.0,4526384000.0,-405264000.0,-2247611000.0,4526384000.0,-405264000.0,-2247611000.0,1808090000.0,2231931000.0,2231931000.0,-13739526000.0,20722000.0,-114595000.0,-65419000.0,,-290669000.0,-36134000.0,,,
Netflix Inc,NFLX,,1065280,2020.0,Q1,2020-01-01,2020-03-31,2020-04-21 17:17:26+00:00,,2483385000.0,,,28517000.0,,263811000.0,,,43694000.0,-98303000.0,259912000.0,43694000.0,-98303000.0,259912000.0,134401000.0,709067000.0,709067000.0,-3224868000.0,43694000.0,-288000.0,-70902000.0,,-98015000.0,,,,
