company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Alpha Natural Resources Inc ,ANR,,1301063,2011.0,Q1TTM,2010-04-01,2011-03-31,,-4000000.0,205371000.0,45554000.0,62501000.0,364412000.0,,151714000.0,,,-101031000.0,-570713000.0,962413000.0,-101031000.0,-570713000.0,962413000.0,47025000.0,131358000.0,131358000.0,109558000.0,8018000.0,-45404000.0,-243644000.0,-482602000.0,-305086000.0,-71858000.0,-37191000.0,262354000.0,4025000.0
Alpha Natural Resources Inc ,ANR,,1301063,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 10:14:20+00:00,-10100000.0,-26593000.0,5038000.0,144958000.0,1037575000.0,0.0,-787812000.0,,494795000.0,299398000.0,-672976000.0,518419000.0,299398000.0,-672976000.0,518419000.0,144841000.0,-2437148000.0,-2437148000.0,2732397000.0,,0.0,,-555096000.0,-498142000.0,-187890000.0,-7507000.0,352112000.0,38250000.0
Alpha Natural Resources Inc ,ANR,,1301063,2012.0,Q4,2012-10-01,2012-12-31,,,-26593000.0,5038000.0,144958000.0,158651000.0,,766378000.0,,494795000.0,347812000.0,-172065000.0,873062000.0,347812000.0,-172065000.0,873062000.0,388519000.0,-127580000.0,-127580000.0,102206000.0,,46081000.0,-660290000.0,-135821000.0,-165550000.0,-146461000.0,-522000.0,44975000.0,38250000.0
Alpha Natural Resources Inc ,ANR,,1301063,2012.0,Q3TTM,2011-10-01,2012-09-30,,-14905000.0,87286000.0,-45000.0,67025000.0,1129108000.0,,-1756507000.0,,,-62492000.0,-625654000.0,-205238000.0,-62492000.0,-625654000.0,-205238000.0,-233094000.0,-3102999000.0,-3102999000.0,3437874000.0,241000.0,-115314000.0,660290000.0,-442706000.0,-481236000.0,-49872000.0,-12861000.0,420037000.0,8470000.0
Alpha Natural Resources Inc ,ANR,,1301063,2012.0,Q3,2012-07-01,2012-09-30,,,,,,266905000.0,,-816236000.0,,,-17556000.0,-62730000.0,-489992000.0,-17556000.0,-62730000.0,-489992000.0,90012000.0,-46146000.0,-46146000.0,105485000.0,,-15946000.0,660290000.0,-157285000.0,-87348000.0,-17375000.0,-181000.0,197849000.0,
Alpha Natural Resources Inc ,ANR,,1301063,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 14:09:50+00:00,-10100000.0,,,,612019000.0,,-737954000.0,,0.0,-30858000.0,-438181000.0,135349000.0,-30858000.0,-438181000.0,135349000.0,-333690000.0,-2263422000.0,-2263422000.0,2524706000.0,0.0,-30135000.0,,-261990000.0,-245244000.0,-24054000.0,-6804000.0,109288000.0,
Alpha Natural Resources Inc ,ANR,,1301063,2012.0,Q2TTM,2011-07-01,2012-06-30,,-20900000.0,13208000.0,882000.0,68320000.0,1124982000.0,,-1233034000.0,,,-529207000.0,-559998000.0,233886000.0,-529207000.0,-559998000.0,233886000.0,-562093000.0,-2993744000.0,-2993744000.0,3322474000.0,-3487000.0,-100855000.0,293226000.0,-338023000.0,-565054000.0,-338969000.0,-186751000.0,456364000.0,8470000.0
Alpha Natural Resources Inc ,ANR,,1301063,2012.0,Q2,2012-04-01,2012-06-30,,-4000000.0,35267000.0,-563000.0,-17388000.0,300190000.0,,-241242000.0,,,-17141000.0,-186894000.0,314158000.0,-17141000.0,-186894000.0,314158000.0,-235315000.0,-2234305000.0,-2234305000.0,2454248000.0,-135000.0,-33397000.0,-345438000.0,-67025000.0,-119470000.0,-16529000.0,-477000.0,36998000.0,
Alpha Natural Resources Inc ,ANR,,1301063,2012.0,Q1TTM,2011-04-01,2012-03-31,,-730287000.0,-30987000.0,15127000.0,91846000.0,984751000.0,,-966073000.0,,2100000000.0,496577000.0,-1234778000.0,95766000.0,496577000.0,-1234778000.0,95766000.0,-53353000.0,-809507000.0,-809507000.0,917582000.0,-2604000.0,-66166000.0,589082000.0,-408641000.0,-597259000.0,-1393438000.0,-207381000.0,559105000.0,8470000.0
Alpha Natural Resources Inc ,ANR,,1301063,2013.0,Q4,2013-10-01,2013-12-31,,,55365000.0,2120000.0,191178000.0,131739000.0,,42612000.0,,342308000.0,97358000.0,-76255000.0,-68249000.0,97358000.0,-76255000.0,-68249000.0,-48458000.0,-358788000.0,-358788000.0,60823000.0,,-7075000.0,-1312000.0,-161671000.0,-94662000.0,-244867000.0,-83000.0,176548000.0,10605000.0
Alpha Natural Resources Inc ,ANR,,1301063,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 08:23:50+00:00,,908000.0,,,733282000.0,0.0,-158404000.0,,964369000.0,-26798000.0,-214402000.0,177267000.0,-26798000.0,-214402000.0,177267000.0,-62621000.0,-754710000.0,-754710000.0,356191000.0,,7075000.0,1312000.0,-738800000.0,-163129000.0,-989815000.0,-1352000.0,680452000.0,
Alpha Natural Resources Inc ,ANR,,1301063,2013.0,Q3TTM,2012-10-01,2013-09-30,,,-25685000.0,5038000.0,144958000.0,891933000.0,,607974000.0,,1459164000.0,321014000.0,-386467000.0,1050329000.0,321014000.0,-386467000.0,1050329000.0,325898000.0,-882290000.0,-882290000.0,458397000.0,,53156000.0,-658978000.0,-874621000.0,-328679000.0,-1136276000.0,-1874000.0,725427000.0,38250000.0
Alpha Natural Resources Inc ,ANR,,1301063,2013.0,Q3,2013-07-01,2013-09-30,,,2748000.0,,,224111000.0,,75504000.0,,,-15779000.0,60835000.0,109771000.0,-15779000.0,60835000.0,109771000.0,156139000.0,-458241000.0,-458241000.0,265649000.0,,1925000.0,1312000.0,-269357000.0,-56123000.0,-15663000.0,-116000.0,384390000.0,
Alpha Natural Resources Inc ,ANR,,1301063,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 17:44:22+00:00,,-1840000.0,,,509171000.0,0.0,-233908000.0,,964369000.0,-11019000.0,-275237000.0,67496000.0,-11019000.0,-275237000.0,67496000.0,-218760000.0,-296469000.0,-296469000.0,90542000.0,,5150000.0,,-469443000.0,-107006000.0,-974152000.0,-1236000.0,296062000.0,
Alpha Natural Resources Inc ,ANR,,1301063,2013.0,Q2TTM,2012-07-01,2013-06-30,,,-28433000.0,5038000.0,144958000.0,934727000.0,,-283766000.0,,1459164000.0,319237000.0,-510032000.0,450566000.0,319237000.0,-510032000.0,450566000.0,259771000.0,-470195000.0,-470195000.0,298233000.0,,35285000.0,,-762549000.0,-359904000.0,-1137988000.0,-1939000.0,538886000.0,38250000.0
Alpha Natural Resources Inc ,ANR,,1301063,2013.0,Q2,2013-04-01,2013-06-30,,,3591000.0,,,242831000.0,,-113336000.0,,964369000.0,8304000.0,-108834000.0,2098000.0,8304000.0,-108834000.0,2098000.0,-98432000.0,-185681000.0,-185681000.0,54693000.0,,945000.0,,-210810000.0,-62820000.0,-955767000.0,-298000.0,163851000.0,
Alpha Natural Resources Inc ,ANR,,1301063,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 17:54:55+00:00,,-5431000.0,,,266340000.0,0.0,-120572000.0,,,-19323000.0,-166403000.0,65398000.0,-19323000.0,-166403000.0,65398000.0,-120328000.0,-110788000.0,-110788000.0,35849000.0,,4205000.0,,-258633000.0,-44186000.0,-18385000.0,-938000.0,132211000.0,
Alpha Natural Resources Inc ,ANR,,1301063,2013.0,Q1TTM,2012-04-01,2013-03-31,,-4000000.0,3243000.0,4475000.0,127570000.0,992086000.0,,-411672000.0,,494795000.0,293792000.0,-588092000.0,762626000.0,293792000.0,-588092000.0,762626000.0,122888000.0,-2518819000.0,-2518819000.0,2697788000.0,-135000.0,943000.0,-345438000.0,-618764000.0,-416554000.0,-198750000.0,-2118000.0,412033000.0,38250000.0
Alpha Natural Resources Inc ,ANR,,1301063,2014.0,FY,2014-01-01,2014-12-31,2015-02-26 10:14:20+00:00,0.0,93491000.0,1250000.0,197050000.0,750776000.0,112232000.0,-356988000.0,,500000000.0,407052000.0,-1651000.0,-283859000.0,407052000.0,-1651000.0,-283859000.0,121542000.0,-874961000.0,-874961000.0,103823000.0,,1717000.0,,-679394000.0,-227168000.0,-91487000.0,-1461000.0,697929000.0,93033000.0
Alpha Natural Resources Inc ,ANR,,1301063,2014.0,Q4,2014-10-01,2014-12-31,,,65582000.0,1250000.0,197050000.0,103478000.0,15500000.0,-31698000.0,,,-12835000.0,-24679000.0,-30711000.0,-12835000.0,-24679000.0,-30711000.0,-68225000.0,-121661000.0,-121661000.0,-46412000.0,,-11799000.0,,-171590000.0,-98994000.0,-12766000.0,-69000.0,149171000.0,93033000.0
Alpha Natural Resources Inc ,ANR,,1301063,2014.0,Q3YTD,2014-01-01,2014-09-30,2014-11-06 08:23:50+00:00,,27909000.0,,,647298000.0,96732000.0,-325290000.0,,500000000.0,419887000.0,23028000.0,-253148000.0,419887000.0,23028000.0,-253148000.0,189767000.0,-753300000.0,-753300000.0,150235000.0,,13516000.0,,-507804000.0,-128174000.0,-78721000.0,-1392000.0,548758000.0,
Alpha Natural Resources Inc ,ANR,,1301063,2014.0,Q3TTM,2013-10-01,2014-09-30,,,83274000.0,2120000.0,191178000.0,779037000.0,96732000.0,-282678000.0,,842308000.0,517245000.0,-53227000.0,-321397000.0,517245000.0,-53227000.0,-321397000.0,141309000.0,-1112088000.0,-1112088000.0,211058000.0,,6441000.0,-1312000.0,-669475000.0,-222836000.0,-323588000.0,-1475000.0,725306000.0,10605000.0
Alpha Natural Resources Inc ,ANR,,1301063,2014.0,Q3,2014-07-01,2014-09-30,,,9166000.0,,,199496000.0,,-38616000.0,,,-18126000.0,41175000.0,17861000.0,-18126000.0,41175000.0,17861000.0,40910000.0,-184975000.0,-184975000.0,32790000.0,,13516000.0,,-174307000.0,-45341000.0,-17896000.0,-230000.0,250578000.0,-3271000.0
Alpha Natural Resources Inc ,ANR,,1301063,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 17:04:46+00:00,,18743000.0,,,447802000.0,96732000.0,-286674000.0,,500000000.0,438013000.0,-18147000.0,-271009000.0,438013000.0,-18147000.0,-271009000.0,148857000.0,-568325000.0,-568325000.0,117445000.0,,0.0,,-333497000.0,-82833000.0,-60825000.0,-1162000.0,298180000.0,3271000.0
Alpha Natural Resources Inc ,ANR,,1301063,2014.0,Q2TTM,2013-07-01,2014-06-30,,,76856000.0,2120000.0,191178000.0,803652000.0,96732000.0,-168558000.0,,842308000.0,519592000.0,-33567000.0,-229487000.0,519592000.0,-33567000.0,-229487000.0,256538000.0,-1385354000.0,-1385354000.0,443917000.0,,-5150000.0,,-764525000.0,-233618000.0,-321355000.0,-1361000.0,859118000.0,13876000.0
Alpha Natural Resources Inc ,ANR,,1301063,2014.0,Q2,2014-04-01,2014-06-30,,,9464000.0,,,219172000.0,,-260701000.0,,500000000.0,470624000.0,-18188000.0,-217048000.0,470624000.0,-18188000.0,-217048000.0,235388000.0,-512627000.0,-512627000.0,327644000.0,,-1511000.0,,-179849000.0,-43115000.0,-29257000.0,-119000.0,203016000.0,3271000.0
Alpha Natural Resources Inc ,ANR,,1301063,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 14:30:46+00:00,,9279000.0,,,228630000.0,96732000.0,-25973000.0,,0.0,-32611000.0,41000.0,-53961000.0,-32611000.0,41000.0,-53961000.0,-86531000.0,-55698000.0,-55698000.0,-210199000.0,,1511000.0,,-153648000.0,-39718000.0,-31568000.0,-1043000.0,95164000.0,
Alpha Natural Resources Inc ,ANR,,1301063,2014.0,Q1TTM,2013-04-01,2014-03-31,,,70983000.0,2120000.0,191178000.0,827311000.0,96732000.0,-21193000.0,,1306677000.0,57272000.0,-124213000.0,-10341000.0,57272000.0,-124213000.0,-10341000.0,-77282000.0,-1058408000.0,-1058408000.0,170966000.0,,-2694000.0,,-795486000.0,-253323000.0,-1247865000.0,-1540000.0,819953000.0,10605000.0
Alpha Natural Resources Inc ,ANR,,1301063,2015.0,Q2YTD,2015-01-01,2015-06-30,2015-08-03 17:04:46+00:00,,19917000.0,,,399885000.0,0.0,-208562000.0,,658646000.0,258091000.0,-24748000.0,-276293000.0,258091000.0,-24748000.0,-276293000.0,-42950000.0,-399979000.0,-399979000.0,-87554000.0,,0.0,,-379687000.0,-66451000.0,-400135000.0,-420000.0,413404000.0,7986000.0
Alpha Natural Resources Inc ,ANR,,1301063,2015.0,Q2TTM,2014-07-01,2015-06-30,,,94665000.0,1250000.0,197050000.0,702859000.0,15500000.0,-278876000.0,,658646000.0,227130000.0,-8252000.0,-289143000.0,227130000.0,-8252000.0,-289143000.0,-70265000.0,-706615000.0,-706615000.0,-101176000.0,,1717000.0,,-725584000.0,-210786000.0,-430797000.0,-719000.0,813153000.0,97748000.0
Alpha Natural Resources Inc ,ANR,,1301063,2015.0,Q2,2015-04-01,2015-06-30,,,7472000.0,,,206967000.0,,-217672000.0,,471663000.0,417341000.0,21109000.0,-216509000.0,417341000.0,21109000.0,-216509000.0,221941000.0,-468190000.0,-468190000.0,254914000.0,,-326000.0,,-169406000.0,-36832000.0,-54299000.0,-23000.0,219687000.0,7986000.0
Alpha Natural Resources Inc ,ANR,,1301063,2015.0,Q1,2015-01-01,2015-03-31,2015-05-06 14:30:46+00:00,,12445000.0,,,192918000.0,0.0,9110000.0,,186983000.0,-159250000.0,-45857000.0,-59784000.0,-159250000.0,-45857000.0,-59784000.0,-264891000.0,68211000.0,68211000.0,-342468000.0,,326000.0,,-210281000.0,-29619000.0,-345836000.0,-397000.0,193717000.0,
Alpha Natural Resources Inc ,ANR,,1301063,2015.0,Q1TTM,2014-04-01,2015-03-31,,,96657000.0,1250000.0,197050000.0,715064000.0,15500000.0,-321905000.0,,686983000.0,280413000.0,-47549000.0,-289682000.0,280413000.0,-47549000.0,-289682000.0,-56818000.0,-751052000.0,-751052000.0,-28446000.0,,532000.0,,-736027000.0,-217069000.0,-405755000.0,-815000.0,796482000.0,93033000.0
