company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Digital Realty Trust Inc,DLR,,1297996,2017.0,Q3TTM,2016-10-01,2017-09-30,,,217032000.0,13314000.0,206083000.0,540453000.0,12843000.0,,-46800000.0,404588000.0,4047092000.0,,153426000.0,-947148000.0,965740000.0,153426000.0,-947148000.0,965740000.0,172018000.0,272749000.0,272749000.0,-15088000.0,5984000.0,4233000.0,,-710877000.0,-2606000.0,-1070135000.0,-3410861000.0,,-182500000.0,105911000.0
Digital Realty Trust Inc,DLR,,1297996,2017.0,Q3,2017-07-01,2017-09-30,,,63106000.0,6180000.0,105592000.0,145104000.0,20650000.0,,-83002000.0,193350000.0,2586918000.0,,242979000.0,-254506000.0,162239000.0,242979000.0,-254506000.0,162239000.0,150712000.0,12475000.0,12475000.0,22001000.0,3163000.0,,,-213368000.0,2555000.0,-316539000.0,-2327084000.0,,,41383000.0
Digital Realty Trust Inc,DLR,,1297996,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 16:51:54+00:00,,103520000.0,10728000.0,228704000.0,264125000.0,,,-6187000.0,211887000.0,1281833000.0,,-19435000.0,-463464000.0,519312000.0,-19435000.0,-463464000.0,519312000.0,36413000.0,164134000.0,164134000.0,-3725000.0,2344000.0,,,-480117000.0,-2555000.0,-536577000.0,-852882000.0,,-182500000.0,73113000.0
Digital Realty Trust Inc,DLR,,1297996,2017.0,Q2TTM,2016-07-01,2017-06-30,,,204669000.0,9920000.0,224869000.0,528194000.0,-4373000.0,,32901000.0,1297329000.0,2979138000.0,,451089000.0,-1468019000.0,1033921000.0,451089000.0,-1468019000.0,1033921000.0,16991000.0,482709000.0,482709000.0,-213571000.0,-9292000.0,-25353000.0,,-650640000.0,-981000.0,-1836726000.0,-2695446000.0,,-470000000.0,398433000.0
Digital Realty Trust Inc,DLR,,1297996,2017.0,Q2,2017-04-01,2017-06-30,,,53405000.0,3590000.0,121066000.0,132318000.0,,,35535000.0,211769000.0,566309000.0,,-16544000.0,-247896000.0,300246000.0,-16544000.0,-247896000.0,300246000.0,35806000.0,79571000.0,79571000.0,662000.0,-116000.0,,,-167619000.0,-1245000.0,-257811000.0,-444387000.0,,-182500000.0,9915000.0
Digital Realty Trust Inc,DLR,,1297996,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 16:42:06+00:00,,50115000.0,7138000.0,107638000.0,131807000.0,,,-41722000.0,118000.0,715524000.0,,-2891000.0,-215568000.0,219066000.0,-2891000.0,-215568000.0,219066000.0,607000.0,84563000.0,84563000.0,-4387000.0,2460000.0,,,-312498000.0,-1310000.0,-278766000.0,-408495000.0,,,63198000.0
Digital Realty Trust Inc,DLR,,1297996,2017.0,Q1TTM,2016-04-01,2017-03-31,,,205579000.0,9295000.0,262673000.0,523348000.0,-951000.0,,-14818000.0,1085560000.0,3232029000.0,-137000.0,398836000.0,-1364995000.0,950947000.0,398836000.0,-1364995000.0,950947000.0,-15212000.0,454082000.0,454082000.0,-219467000.0,18888000.0,-27734000.0,,-636989000.0,2223000.0,-1731524000.0,-3013015000.0,,-287500000.0,395214000.0
Digital Realty Trust Inc,DLR,,1297996,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 17:20:37+00:00,-410712000.0,486505000.0,11224000.0,288643000.0,770275000.0,0.0,,-90602000.0,,5283173000.0,,1757269000.0,-3035993000.0,1385324000.0,1757269000.0,-3035993000.0,1385324000.0,106600000.0,341115000.0,341115000.0,-128273000.0,68503000.0,102746000.0,,-929588000.0,6304000.0,-3054167000.0,-2664819000.0,,0.0,326140000.0
Digital Realty Trust Inc,DLR,,1297996,2018.0,Q4,2018-10-01,2018-12-31,,-410712000.0,115591000.0,3363000.0,40991000.0,200096000.0,,,-10291000.0,,3554462000.0,,1965804000.0,-2242217000.0,351475000.0,1965804000.0,-2242217000.0,351475000.0,75062000.0,52597000.0,52597000.0,-10228000.0,2276000.0,116260000.0,,-19030000.0,3710000.0,-1955373000.0,-1573196000.0,1292000.0,,7608000.0
Digital Realty Trust Inc,DLR,,1297996,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-08 17:32:40+00:00,0.0,370914000.0,7861000.0,247652000.0,570179000.0,0.0,,-80311000.0,,1728711000.0,,-208535000.0,-793776000.0,1033849000.0,-208535000.0,-793776000.0,1033849000.0,31538000.0,288518000.0,288518000.0,-118045000.0,66227000.0,-13514000.0,,-910558000.0,2594000.0,-1098794000.0,-1091623000.0,-1292000.0,0.0,318532000.0
Digital Realty Trust Inc,DLR,,1297996,2018.0,Q3TTM,2017-10-01,2018-09-30,,-415764000.0,488877000.0,409000.0,124905000.0,755946000.0,-20650000.0,,-98386000.0,-405237000.0,2409576000.0,,-110879000.0,-1432959000.0,1375603000.0,-110879000.0,-1432959000.0,1375603000.0,-168235000.0,368176000.0,368176000.0,-140828000.0,57999000.0,7136000.0,,-526845000.0,1818000.0,-1540559000.0,-1645080000.0,-1292000.0,,536878000.0
Digital Realty Trust Inc,DLR,,1297996,2018.0,Q3,2018-07-01,2018-09-30,,,119509000.0,2351000.0,101002000.0,191445000.0,,,-2285000.0,,305862000.0,,-74696000.0,-268196000.0,360761000.0,-74696000.0,-268196000.0,360761000.0,17869000.0,90264000.0,90264000.0,-38646000.0,66814000.0,14355000.0,,-236933000.0,474000.0,-383265000.0,-209799000.0,-640000.0,,100714000.0
Digital Realty Trust Inc,DLR,,1297996,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 16:39:01+00:00,,251405000.0,5510000.0,146650000.0,378734000.0,0.0,,-78026000.0,,1422849000.0,,-133839000.0,-525580000.0,673088000.0,-133839000.0,-525580000.0,673088000.0,13669000.0,198254000.0,198254000.0,-79399000.0,-587000.0,-27869000.0,,-673625000.0,2120000.0,-715529000.0,-881824000.0,-652000.0,0.0,217818000.0
Digital Realty Trust Inc,DLR,,1297996,2018.0,Q2TTM,2017-07-01,2018-06-30,,-415764000.0,432474000.0,4238000.0,129495000.0,709605000.0,,,-179103000.0,-211887000.0,4690632000.0,,206796000.0,-1419269000.0,1177081000.0,206796000.0,-1419269000.0,1177081000.0,-35392000.0,290387000.0,290387000.0,-80181000.0,-5652000.0,-7219000.0,,-503280000.0,3899000.0,-1473833000.0,-3762365000.0,-652000.0,,477547000.0
Digital Realty Trust Inc,DLR,,1297996,2018.0,Q2,2018-04-01,2018-06-30,,,126303000.0,-3034000.0,-10806000.0,192303000.0,,,54682000.0,,843164000.0,,-90625000.0,-348296000.0,436098000.0,-90625000.0,-348296000.0,436098000.0,-2823000.0,88159000.0,88159000.0,-27963000.0,1560000.0,-1267000.0,,-236838000.0,2614000.0,-413981000.0,-697871000.0,-640000.0,,66952000.0
Digital Realty Trust Inc,DLR,,1297996,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 18:56:40+00:00,,125102000.0,8544000.0,157456000.0,186431000.0,0.0,,-132708000.0,,579685000.0,,-43214000.0,-177284000.0,236990000.0,-43214000.0,-177284000.0,236990000.0,16492000.0,110095000.0,110095000.0,-51436000.0,-2147000.0,-26602000.0,,-436787000.0,-494000.0,-301548000.0,-183953000.0,-12000.0,,150866000.0
Digital Realty Trust Inc,DLR,,1297996,2018.0,Q1TTM,2017-04-01,2018-03-31,,-415764000.0,359576000.0,10862000.0,261367000.0,649620000.0,,,-198250000.0,-118000.0,4413777000.0,,280877000.0,-1318869000.0,1041229000.0,280877000.0,-1318869000.0,1041229000.0,3237000.0,281799000.0,281799000.0,-51556000.0,-7328000.0,-5952000.0,,-434061000.0,40000.0,-1317663000.0,-3508881000.0,-12000.0,-182500000.0,420510000.0
Digital Realty Trust Inc,DLR,,1297996,2019.0,Q4,2019-10-01,2019-12-31,,91480000.0,95176000.0,1420000.0,50316000.0,196794000.0,792442000.0,,3772000.0,-202006000.0,766540000.0,,-759794000.0,433064000.0,401873000.0,-759794000.0,433064000.0,401873000.0,75143000.0,349326000.0,349326000.0,-243483000.0,2212000.0,-172784000.0,,514913000.0,288000.0,-284128000.0,-1841453000.0,,,6054000.0
Digital Realty Trust Inc,DLR,,1297996,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 17:20:37+00:00,-18075000.0,422973000.0,14607000.0,312848000.0,809472000.0,1494881000.0,,17356000.0,,5968925000.0,,-1272021000.0,-274992000.0,1513817000.0,-1272021000.0,-274992000.0,1513817000.0,-33196000.0,599221000.0,599221000.0,-337364000.0,68635000.0,-175382000.0,,-461146000.0,2159000.0,-1604081000.0,-6483385000.0,,-365050000.0,27665000.0
Digital Realty Trust Inc,DLR,,1297996,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-08 17:32:40+00:00,-109555000.0,327797000.0,13187000.0,262532000.0,612678000.0,702439000.0,,13584000.0,202006000.0,5202385000.0,,-512227000.0,-708056000.0,1111944000.0,-512227000.0,-708056000.0,1111944000.0,-108339000.0,249895000.0,249895000.0,-93881000.0,66423000.0,-2598000.0,,-976059000.0,1871000.0,-1319953000.0,-4641932000.0,,-365050000.0,21611000.0
Digital Realty Trust Inc,DLR,,1297996,2019.0,Q3TTM,2018-10-01,2019-09-30,,-520267000.0,443388000.0,16550000.0,303523000.0,812774000.0,702439000.0,,3293000.0,202006000.0,8756847000.0,,1453577000.0,-2950273000.0,1463419000.0,1453577000.0,-2950273000.0,1463419000.0,-33277000.0,302492000.0,302492000.0,-104109000.0,68699000.0,113662000.0,,-995089000.0,5581000.0,-3275326000.0,-6215128000.0,1292000.0,-365050000.0,29219000.0
Digital Realty Trust Inc,DLR,,1297996,2019.0,Q3,2019-07-01,2019-09-30,,-12474000.0,98738000.0,5256000.0,93064000.0,203316000.0,,,-78846000.0,-282000.0,694246000.0,,10704000.0,-321543000.0,284632000.0,10704000.0,-321543000.0,284632000.0,-26207000.0,67574000.0,67574000.0,-3208000.0,1416000.0,74265000.0,,-251517000.0,-2942000.0,-388334000.0,-433159000.0,,,5000000.0
Digital Realty Trust Inc,DLR,,1297996,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 16:39:01+00:00,-97081000.0,229059000.0,7931000.0,169468000.0,409362000.0,702439000.0,,92430000.0,202288000.0,4508139000.0,,-522931000.0,-386513000.0,827312000.0,-522931000.0,-386513000.0,827312000.0,-82132000.0,182321000.0,182321000.0,-90673000.0,65007000.0,-76863000.0,,-724542000.0,4813000.0,-931619000.0,-4208773000.0,,-365050000.0,16611000.0
Digital Realty Trust Inc,DLR,,1297996,2019.0,Q2TTM,2018-07-01,2019-06-30,,-507793000.0,464159000.0,13645000.0,311461000.0,800903000.0,702439000.0,,79854000.0,202288000.0,8368463000.0,,1368177000.0,-2896926000.0,1539548000.0,1368177000.0,-2896926000.0,1539548000.0,10799000.0,325182000.0,325182000.0,-139547000.0,134097000.0,53752000.0,,-980505000.0,8997000.0,-3270257000.0,-5991768000.0,652000.0,-365050000.0,124933000.0
Digital Realty Trust Inc,DLR,,1297996,2019.0,Q2,2019-04-01,2019-06-30,,-97081000.0,105831000.0,4678000.0,65395000.0,201810000.0,,,124803000.0,-760000.0,1734485000.0,,-19287000.0,-552204000.0,476612000.0,-19287000.0,-552204000.0,476612000.0,-94879000.0,61324000.0,61324000.0,-15876000.0,34529000.0,28258000.0,,-251820000.0,-1280000.0,-483343000.0,-1170671000.0,,-365050000.0,-38000.0
Digital Realty Trust Inc,DLR,,1297996,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 16:38:50+00:00,,123228000.0,3253000.0,104073000.0,207552000.0,702439000.0,,-32373000.0,203048000.0,2773654000.0,,-503644000.0,165691000.0,350700000.0,-503644000.0,165691000.0,350700000.0,12747000.0,120997000.0,120997000.0,-74797000.0,30478000.0,-105121000.0,,-472722000.0,6093000.0,-448276000.0,-3038102000.0,,,16649000.0
Digital Realty Trust Inc,DLR,,1297996,2019.0,Q1TTM,2018-04-01,2019-03-31,,-410712000.0,484631000.0,5933000.0,235260000.0,791396000.0,702439000.0,,9733000.0,203048000.0,7477142000.0,,1296839000.0,-2693018000.0,1499034000.0,1296839000.0,-2693018000.0,1499034000.0,102855000.0,352017000.0,352017000.0,-151634000.0,101128000.0,24227000.0,,-965523000.0,12891000.0,-3200895000.0,-5518968000.0,12000.0,,191923000.0
Digital Realty Trust Inc,DLR,,1297996,2020.0,Q1TTM,2019-04-01,2020-03-31,,-18075000.0,399598000.0,17994000.0,318896000.0,816809000.0,792442000.0,18781000.0,-42985000.0,-200861000.0,6164169000.0,,-677367000.0,-578126000.0,1389777000.0,-677367000.0,-578126000.0,1389777000.0,134284000.0,706922000.0,706922000.0,-489781000.0,75608000.0,46477000.0,-18781000.0,-549026000.0,-786000.0,-1940076000.0,-5802207000.0,,-365050000.0,541106000.0
Digital Realty Trust Inc,DLR,,1297996,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 16:38:50+00:00,,99853000.0,6640000.0,110121000.0,214889000.0,0.0,18781000.0,-92714000.0,2187000.0,2968898000.0,,91010000.0,-137443000.0,226660000.0,91010000.0,-137443000.0,226660000.0,180227000.0,228698000.0,228698000.0,-227214000.0,37451000.0,116738000.0,-18781000.0,-560602000.0,3148000.0,-784271000.0,-2356924000.0,,,530090000.0
