company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q2,2014-04-01,2014-06-30,2015-08-03 11:16:02+00:00,0.53,0.53,,413000000.0,0.52,59000000.0,34000000.0,41000000.0,192000000.0,192000000.0,,192000000.0,,244000000.0,1383000000.0,-244000000.0,,,,104000000.0,244000000.0,1139000000.0,52000000.0,,610000000.0,529000000.0,-296000000.0,233000000.0,1383000000.0,362300000.0,361000000.0,366000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.09,1.09,0.32,838000000.0,1.09,133000000.0,131000000.0,118000000.0,392000000.0,392000000.0,,392000000.0,,473000000.0,2762000000.0,-324000000.0,,,,254000000.0,473000000.0,2289000000.0,99000000.0,,1356000000.0,933000000.0,-423000000.0,510000000.0,2762000000.0,362300000.0,361000000.0,366000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.03,2.03,0.6,1672000000.0,2.03,397000000.0,217000000.0,341000000.0,732000000.0,709000000.0,23000000.0,732000000.0,,926000000.0,5582000000.0,-554000000.0,,,-40000000.0,510000000.0,926000000.0,4656000000.0,199000000.0,-97000000.0,2756000000.0,1900000000.0,-850000000.0,1050000000.0,5582000000.0,362300000.0,361000000.0,366000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 11:08:08+00:00,0.56,0.56,0.14,425000000.0,0.55,74000000.0,97000000.0,77000000.0,200000000.0,200000000.0,,200000000.0,,229000000.0,1379000000.0,-80000000.0,,,,150000000.0,229000000.0,1150000000.0,47000000.0,,746000000.0,404000000.0,-127000000.0,277000000.0,1379000000.0,357100000.0,360000000.0,365000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.55,2.55,0.57,1627000000.0,2.55,428000000.0,183000000.0,428000000.0,917000000.0,875000000.0,42000000.0,917000000.0,,892000000.0,5311000000.0,-152000000.0,,,-36000000.0,522000000.0,892000000.0,4419000000.0,180000000.0,-60000000.0,2724000000.0,1695000000.0,-392000000.0,1303000000.0,5311000000.0,357100000.0,360000000.0,365000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 10:49:21+00:00,-6.07,-6.07,0.72,2131000000.0,-6.07,488000000.0,1312000000.0,222000000.0,-2441000000.0,-2441000000.0,,-2441000000.0,0.0,996000000.0,3183000000.0,516000000.0,332000000.0,,0.0,396000000.0,996000000.0,2187000000.0,263000000.0,,4659000000.0,-2472000000.0,253000000.0,-2219000000.0,3183000000.0,402000000.0,402100000.0,402100000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q4,2015-10-01,2015-12-31,,-5.06,-5.06,0.54,687000000.0,-5.06,179000000.0,1312000000.0,402000000.0,-2027000000.0,-2027000000.0,,-2027000000.0,,277000000.0,859000000.0,166000000.0,332000000.0,,,-218000000.0,277000000.0,582000000.0,81000000.0,,2292000000.0,-1710000000.0,85000000.0,-1625000000.0,859000000.0,402000000.0,402100000.0,402100000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 11:14:37+00:00,-0.67,-0.67,,539000000.0,-0.67,203000000.0,,24000000.0,-283000000.0,-283000000.0,,-283000000.0,0.0,247000000.0,819000000.0,279000000.0,,,,297000000.0,247000000.0,572000000.0,71000000.0,,1039000000.0,-467000000.0,208000000.0,-259000000.0,819000000.0,422400000.0,420000000.0,420000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q3YTD,2015-01-01,2015-09-30,,-0.99,-0.99,0.51,1444000000.0,-0.99,309000000.0,,-180000000.0,-414000000.0,-414000000.0,,-414000000.0,,719000000.0,2324000000.0,350000000.0,,,,614000000.0,719000000.0,1605000000.0,182000000.0,,2367000000.0,-762000000.0,168000000.0,-594000000.0,2324000000.0,422400000.0,420000000.0,420000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q3TTM,2014-10-01,2015-09-30,,-0.03,-0.03,0.67,1905000000.0,-0.03,457000000.0,336000000.0,41000000.0,-11000000.0,-11000000.0,,-11000000.0,,975000000.0,3408000000.0,1278000000.0,-8000000.0,,,750000000.0,975000000.0,2433000000.0,241000000.0,,3440000000.0,-1007000000.0,1037000000.0,30000000.0,3408000000.0,422400000.0,420000000.0,420000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 12:38:46+00:00,-0.28,-0.28,,451000000.0,-0.28,41000000.0,,-184000000.0,-109000000.0,-109000000.0,,-109000000.0,,218000000.0,738000000.0,-78000000.0,,,,189000000.0,218000000.0,520000000.0,54000000.0,,681000000.0,-161000000.0,-132000000.0,-293000000.0,738000000.0,389300000.0,387000000.0,387000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q2YTD,2015-01-01,2015-06-30,,-0.34,-0.34,0.35,905000000.0,-0.34,106000000.0,,-204000000.0,-131000000.0,-131000000.0,,-131000000.0,,472000000.0,1505000000.0,71000000.0,,,,317000000.0,472000000.0,1033000000.0,111000000.0,,1328000000.0,-295000000.0,-40000000.0,-335000000.0,1505000000.0,389300000.0,387000000.0,387000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.79,1.79,0.69,1826000000.0,1.79,471000000.0,369000000.0,174000000.0,691000000.0,691000000.0,,691000000.0,,944000000.0,3858000000.0,1397000000.0,-8000000.0,,,566000000.0,944000000.0,2914000000.0,222000000.0,,3224000000.0,-310000000.0,1175000000.0,865000000.0,3858000000.0,389300000.0,387000000.0,387000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 11:15:37+00:00,-0.06,-0.06,0.18,454000000.0,-0.06,65000000.0,,-20000000.0,-22000000.0,-22000000.0,,-22000000.0,,254000000.0,767000000.0,149000000.0,,,,128000000.0,254000000.0,513000000.0,57000000.0,,647000000.0,-134000000.0,92000000.0,-42000000.0,767000000.0,366700000.0,370000000.0,370000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.68,2.68,0.71,1788000000.0,2.68,489000000.0,403000000.0,399000000.0,992000000.0,992000000.0,,992000000.0,,970000000.0,4503000000.0,1231000000.0,-8000000.0,,,481000000.0,970000000.0,3533000000.0,220000000.0,,3153000000.0,380000000.0,1011000000.0,1391000000.0,4503000000.0,366700000.0,370000000.0,370000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,FY,2016-01-01,2016-12-31,2019-02-19 12:55:35+00:00,-2.32,-2.32,0.4,2454000000.0,-2.32,925000000.0,92000000.0,-787000000.0,-985000000.0,-985000000.0,,-998000000.0,13000000.0,1100000000.0,3491000000.0,-148000000.0,135000000.0,,-238000000.0,399000000.0,1100000000.0,2391000000.0,248000000.0,,3767000000.0,-1376000000.0,-396000000.0,-1772000000.0,3491000000.0,430000000.0,430200000.0,430200000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q4,2016-10-01,2016-12-31,,-0.59,-0.59,0.3,594000000.0,-0.59,548000000.0,92000000.0,-301000000.0,-240000000.0,-240000000.0,,-252000000.0,12000000.0,262000000.0,1010000000.0,-94000000.0,136000000.0,,-238000000.0,58000000.0,262000000.0,748000000.0,5000000.0,,1190000000.0,-442000000.0,-99000000.0,-541000000.0,1010000000.0,430000000.0,430200000.0,430200000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 10:26:05+00:00,-0.33,-0.33,,621000000.0,-0.33,125000000.0,,-137000000.0,-143000000.0,-143000000.0,,-144000000.0,1000000.0,282000000.0,910000000.0,56000000.0,,,0.0,132000000.0,282000000.0,628000000.0,86000000.0,,878000000.0,-250000000.0,-30000000.0,-280000000.0,910000000.0,436400000.0,430000000.0,436400000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q3YTD,2016-01-01,2016-09-30,,-1.73,-1.73,0.1,1860000000.0,-1.73,377000000.0,,-486000000.0,-745000000.0,-745000000.0,,-746000000.0,1000000.0,838000000.0,2481000000.0,-54000000.0,-1000000.0,,,341000000.0,838000000.0,1643000000.0,243000000.0,,2577000000.0,-934000000.0,-297000000.0,-1231000000.0,2481000000.0,436400000.0,430000000.0,436400000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q3TTM,2015-10-01,2016-09-30,,-6.79,-6.79,0.64,2547000000.0,-6.79,556000000.0,1312000000.0,-84000000.0,-2772000000.0,-2772000000.0,,-2773000000.0,1000000.0,1115000000.0,3340000000.0,112000000.0,331000000.0,,,123000000.0,1115000000.0,2225000000.0,324000000.0,,4869000000.0,-2644000000.0,-212000000.0,-2856000000.0,3340000000.0,436400000.0,430000000.0,436400000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 17:19:50+00:00,-0.73,-0.73,,622000000.0,-0.73,89000000.0,,-183000000.0,-315000000.0,-315000000.0,,-315000000.0,0.0,280000000.0,847000000.0,-158000000.0,,,0.0,118000000.0,280000000.0,567000000.0,78000000.0,,829000000.0,-262000000.0,-236000000.0,-498000000.0,847000000.0,431500000.0,430000000.0,431500000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q2YTD,2016-01-01,2016-06-30,,-1.4,-1.4,0.1,1239000000.0,-1.4,252000000.0,,-349000000.0,-602000000.0,-602000000.0,,-602000000.0,,556000000.0,1571000000.0,-110000000.0,-1000000.0,,,209000000.0,556000000.0,1015000000.0,157000000.0,,1699000000.0,-684000000.0,-267000000.0,-951000000.0,1571000000.0,431500000.0,430000000.0,431500000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q2TTM,2015-07-01,2016-06-30,,-7.13,-7.13,0.64,2465000000.0,-7.13,634000000.0,1312000000.0,77000000.0,-2912000000.0,-2912000000.0,,-2912000000.0,,1080000000.0,3249000000.0,335000000.0,331000000.0,,,288000000.0,1080000000.0,2169000000.0,309000000.0,,5030000000.0,-2861000000.0,26000000.0,-2835000000.0,3249000000.0,431500000.0,430000000.0,431500000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 10:32:49+00:00,-0.67,-0.67,0.1,617000000.0,-0.67,163000000.0,,-166000000.0,-287000000.0,-287000000.0,,-287000000.0,0.0,276000000.0,724000000.0,48000000.0,-1000000.0,,,91000000.0,276000000.0,448000000.0,79000000.0,,870000000.0,-422000000.0,-31000000.0,-453000000.0,724000000.0,428400000.0,429000000.0,429000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q1TTM,2015-04-01,2016-03-31,,-6.31,-6.31,0.62,2294000000.0,-6.31,586000000.0,1312000000.0,76000000.0,-2706000000.0,-2706000000.0,,-2706000000.0,,1018000000.0,3140000000.0,415000000.0,331000000.0,,,359000000.0,1018000000.0,2122000000.0,285000000.0,,4882000000.0,-2760000000.0,130000000.0,-2630000000.0,3140000000.0,428400000.0,429000000.0,429000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,FY,2017-01-01,2017-12-31,2020-02-12 10:57:26+00:00,-2.38,-2.38,0.4,2053000000.0,-2.38,188000000.0,70000000.0,-1141000000.0,-1050000000.0,-1050000000.0,,-1118000000.0,68000000.0,1141000000.0,4256000000.0,63000000.0,138000000.0,,2053000000.0,415000000.0,1141000000.0,3115000000.0,452000000.0,,4917000000.0,-1802000000.0,-389000000.0,-2191000000.0,4256000000.0,469000000.0,469700000.0,469700000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q4,2017-10-01,2017-12-31,,1.02,1.02,0.3,499000000.0,1.02,52000000.0,70000000.0,-224000000.0,516000000.0,516000000.0,,494000000.0,22000000.0,275000000.0,1201000000.0,12000000.0,134000000.0,,-269000000.0,-21000000.0,275000000.0,926000000.0,181000000.0,,465000000.0,461000000.0,-169000000.0,292000000.0,1201000000.0,469000000.0,469700000.0,469700000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 10:47:35+00:00,-0.28,-0.28,,523000000.0,-0.28,64000000.0,0.0,-93000000.0,-115000000.0,-115000000.0,,-136000000.0,21000000.0,280000000.0,960000000.0,-122000000.0,4000000.0,,0.0,87000000.0,280000000.0,680000000.0,88000000.0,,678000000.0,2000000.0,-210000000.0,-208000000.0,960000000.0,485700000.0,487000000.0,487000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q3YTD,2017-01-01,2017-09-30,,-3.4,-3.4,0.1,1554000000.0,-3.4,136000000.0,,-917000000.0,-1566000000.0,-1566000000.0,,-1612000000.0,46000000.0,866000000.0,3055000000.0,51000000.0,4000000.0,,2322000000.0,436000000.0,866000000.0,2189000000.0,271000000.0,,4452000000.0,-2263000000.0,-220000000.0,-2483000000.0,3055000000.0,485700000.0,487000000.0,487000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q3TTM,2016-10-01,2017-09-30,,-3.99,-3.99,0.4,2148000000.0,-3.99,684000000.0,92000000.0,-1218000000.0,-1806000000.0,-1806000000.0,,-1864000000.0,58000000.0,1128000000.0,4065000000.0,-43000000.0,140000000.0,,2084000000.0,494000000.0,1128000000.0,2937000000.0,276000000.0,,5642000000.0,-2705000000.0,-319000000.0,-3024000000.0,4065000000.0,485700000.0,487000000.0,487000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 10:27:14+00:00,-3.2,-3.2,,503000000.0,-3.2,30000000.0,0.0,-836000000.0,-1498000000.0,-1498000000.0,,-1512000000.0,14000000.0,283000000.0,1059000000.0,62000000.0,,,2322000000.0,221000000.0,283000000.0,776000000.0,96000000.0,,3076000000.0,-2300000000.0,-34000000.0,-2334000000.0,1059000000.0,472500000.0,472000000.0,472000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q2YTD,2017-01-01,2017-06-30,,-3.12,-3.12,0.1,1031000000.0,-3.12,72000000.0,,-824000000.0,-1451000000.0,-1451000000.0,,-1476000000.0,25000000.0,586000000.0,2095000000.0,173000000.0,,,2322000000.0,349000000.0,586000000.0,1509000000.0,183000000.0,,3774000000.0,-2265000000.0,-10000000.0,-2275000000.0,2095000000.0,472500000.0,472000000.0,472000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q2TTM,2016-07-01,2017-06-30,,-4.04,-4.04,0.4,2246000000.0,-4.04,745000000.0,92000000.0,-1262000000.0,-1834000000.0,-1834000000.0,,-1872000000.0,38000000.0,1130000000.0,4015000000.0,135000000.0,136000000.0,,2084000000.0,539000000.0,1130000000.0,2885000000.0,274000000.0,,5842000000.0,-2957000000.0,-139000000.0,-3096000000.0,4015000000.0,472500000.0,472000000.0,472000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 12:32:19+00:00,0.08,0.08,0.1,528000000.0,0.08,42000000.0,0.0,12000000.0,47000000.0,47000000.0,,36000000.0,11000000.0,303000000.0,1036000000.0,111000000.0,,,0.0,128000000.0,303000000.0,733000000.0,87000000.0,,698000000.0,35000000.0,24000000.0,59000000.0,1036000000.0,450000000.0,431000000.0,434000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1.57,-1.57,0.4,2365000000.0,-1.57,804000000.0,92000000.0,-609000000.0,-651000000.0,-651000000.0,,-675000000.0,24000000.0,1127000000.0,3803000000.0,-85000000.0,136000000.0,,-238000000.0,436000000.0,1127000000.0,2676000000.0,256000000.0,,3595000000.0,-919000000.0,-341000000.0,-1260000000.0,3803000000.0,450000000.0,431000000.0,434000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 12:19:22+00:00,0.47,0.47,0.11,485000000.0,0.47,,0.0,59000000.0,248000000.0,248000000.0,,227000000.0,21000000.0,349000000.0,1273000000.0,-121000000.0,27000000.0,,-193000000.0,107000000.0,349000000.0,924000000.0,70000000.0,,426000000.0,498000000.0,-191000000.0,307000000.0,1273000000.0,483000000.0,482000000.0,484000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.56,1.56,0.21,1418000000.0,1.56,,168000000.0,44000000.0,816000000.0,816000000.0,,758000000.0,58000000.0,1086000000.0,3789000000.0,-473000000.0,61000000.0,,-859000000.0,366000000.0,1086000000.0,2703000000.0,216000000.0,,1154000000.0,1549000000.0,-689000000.0,860000000.0,3789000000.0,483000000.0,482000000.0,484000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q3TTM,2017-10-01,2018-09-30,,2.58,2.58,0.51,1917000000.0,2.58,52000000.0,238000000.0,-180000000.0,1332000000.0,1332000000.0,,1252000000.0,80000000.0,1361000000.0,4990000000.0,-461000000.0,195000000.0,,-1128000000.0,345000000.0,1361000000.0,3629000000.0,397000000.0,,1619000000.0,2010000000.0,-858000000.0,1152000000.0,4990000000.0,483000000.0,482000000.0,484000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 10:46:13+00:00,-0.05,-0.05,,465000000.0,-0.05,,0.0,16000000.0,-6000000.0,-6000000.0,,-23000000.0,17000000.0,361000000.0,1230000000.0,-260000000.0,34000000.0,,-78000000.0,105000000.0,361000000.0,869000000.0,73000000.0,,526000000.0,343000000.0,-333000000.0,10000000.0,1230000000.0,460000000.0,484000000.0,484000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.09,1.09,0.1,933000000.0,1.09,,168000000.0,-15000000.0,568000000.0,568000000.0,,531000000.0,37000000.0,737000000.0,2516000000.0,-352000000.0,34000000.0,,-666000000.0,259000000.0,737000000.0,1779000000.0,146000000.0,,728000000.0,1051000000.0,-498000000.0,553000000.0,2516000000.0,460000000.0,484000000.0,484000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.83,1.83,0.4,1955000000.0,1.83,116000000.0,238000000.0,-332000000.0,969000000.0,969000000.0,,889000000.0,80000000.0,1292000000.0,4677000000.0,-462000000.0,172000000.0,,-935000000.0,325000000.0,1292000000.0,3385000000.0,415000000.0,,1871000000.0,1514000000.0,-877000000.0,637000000.0,4677000000.0,460000000.0,484000000.0,484000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 10:22:14+00:00,1.14,1.14,0.1,468000000.0,1.14,,168000000.0,-31000000.0,574000000.0,574000000.0,,554000000.0,20000000.0,376000000.0,1286000000.0,-92000000.0,0.0,,-588000000.0,154000000.0,376000000.0,910000000.0,73000000.0,,202000000.0,708000000.0,-165000000.0,543000000.0,1286000000.0,486000000.0,487000000.0,488000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q1TTM,2017-04-01,2018-03-31,,-1.32,-1.32,0.4,1993000000.0,-1.32,146000000.0,238000000.0,-1184000000.0,-523000000.0,-523000000.0,,-600000000.0,77000000.0,1214000000.0,4506000000.0,-140000000.0,138000000.0,,1465000000.0,441000000.0,1214000000.0,3292000000.0,438000000.0,,4421000000.0,-1129000000.0,-578000000.0,-1707000000.0,4506000000.0,486000000.0,487000000.0,488000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q4,2019-10-01,2019-12-31,,-2.53,-2.53,0.24,578000000.0,-2.53,178000000.0,1160000000.0,-294000000.0,-1188000000.0,-1188000000.0,,-1206000000.0,18000000.0,410000000.0,1174000000.0,-123000000.0,-19000000.0,,,118000000.0,410000000.0,764000000.0,108000000.0,,2015000000.0,-1251000000.0,-231000000.0,-1482000000.0,1174000000.0,478000000.0,478500000.0,478500000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,FY,2019-01-01,2019-12-31,2020-02-12 10:57:26+00:00,-3.16,-3.16,0.47,2197000000.0,-3.16,202000000.0,1160000000.0,-343000000.0,-1433000000.0,-1433000000.0,,-1512000000.0,79000000.0,1568000000.0,4438000000.0,-153000000.0,214000000.0,,0.0,416000000.0,1568000000.0,2870000000.0,304000000.0,,4189000000.0,-1319000000.0,-457000000.0,-1776000000.0,4438000000.0,478000000.0,478500000.0,478500000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q3YTD,2019-01-01,2019-09-30,,-0.63,-0.63,0.23,1619000000.0,-0.63,24000000.0,,-49000000.0,-245000000.0,-245000000.0,,-306000000.0,61000000.0,1158000000.0,3264000000.0,-30000000.0,233000000.0,,,298000000.0,1158000000.0,2106000000.0,196000000.0,,2174000000.0,-68000000.0,-226000000.0,-294000000.0,3264000000.0,425000000.0,478000000.0,480000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 12:19:22+00:00,0.04,0.04,0.12,583000000.0,0.04,,0.0,15000000.0,36000000.0,36000000.0,,17000000.0,19000000.0,393000000.0,1119000000.0,127000000.0,61000000.0,,0.0,91000000.0,393000000.0,726000000.0,67000000.0,,735000000.0,-9000000.0,60000000.0,51000000.0,1119000000.0,425000000.0,478000000.0,480000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 10:46:13+00:00,-0.02,-0.02,,528000000.0,-0.02,,0.0,20000000.0,8000000.0,8000000.0,,-10000000.0,18000000.0,373000000.0,1093000000.0,59000000.0,55000000.0,,0.0,105000000.0,373000000.0,720000000.0,63000000.0,,688000000.0,32000000.0,-4000000.0,28000000.0,1093000000.0,500000000.0,478000000.0,478000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q2YTD,2019-01-01,2019-06-30,,-0.67,-0.67,0.11,1036000000.0,-0.67,24000000.0,,-64000000.0,-281000000.0,-281000000.0,,-323000000.0,42000000.0,765000000.0,2145000000.0,-157000000.0,172000000.0,,,207000000.0,765000000.0,1380000000.0,129000000.0,,1439000000.0,-59000000.0,-286000000.0,-345000000.0,2145000000.0,500000000.0,478000000.0,478000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 12:58:56+00:00,-0.65,-0.65,0.11,508000000.0,-0.65,24000000.0,0.0,-84000000.0,-289000000.0,-289000000.0,,-313000000.0,24000000.0,392000000.0,1052000000.0,-216000000.0,117000000.0,,,102000000.0,392000000.0,660000000.0,66000000.0,,751000000.0,-91000000.0,-282000000.0,-373000000.0,1052000000.0,478000000.0,478000000.0,478000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2020.0,Q1TTM,2019-04-01,2020-03-31,,-10.78,-10.78,0.48,2181000000.0,-10.78,1682000000.0,3973000000.0,-270000000.0,-5151000000.0,-5151000000.0,,-5162000000.0,11000000.0,1591000000.0,4406000000.0,459000000.0,141000000.0,,,399000000.0,1591000000.0,2815000000.0,319000000.0,,8376000000.0,-5561000000.0,140000000.0,-5421000000.0,4406000000.0,479000000.0,479000000.0,479000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 12:58:56+00:00,-8.27,-8.27,0.12,492000000.0,-8.27,1504000000.0,2813000000.0,-11000000.0,-4007000000.0,-4007000000.0,,-3963000000.0,-44000000.0,415000000.0,1020000000.0,396000000.0,44000000.0,,,85000000.0,415000000.0,605000000.0,81000000.0,,4938000000.0,-4333000000.0,315000000.0,-4018000000.0,1020000000.0,479000000.0,479000000.0,479000000.0
