company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 10:49:21+00:00,-2979000000.0,92000000.0,2131000000.0,151000000.0,,-811000000.0,1112000000.0,0.0,,654000000.0,-2871000000.0,2066000000.0,,,,654000000.0,-2871000000.0,2062000000.0,-155000000.0,-2441000000.0,-2441000000.0,3095000000.0,,-43000000.0,-291000000.0,,,-167000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 12:38:46+00:00,-1963000000.0,,905000000.0,151000000.0,,-278000000.0,1112000000.0,0.0,,941000000.0,-1812000000.0,966000000.0,,,,941000000.0,-1812000000.0,966000000.0,95000000.0,-131000000.0,-131000000.0,470000000.0,,,-134000000.0,,,-37000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q2TTM,2014-07-01,2015-06-30,,-4544000000.0,43000000.0,1827000000.0,326000000.0,,273000000.0,1112000000.0,929000000.0,,1667000000.0,-4062000000.0,2715000000.0,,,,1667000000.0,-4062000000.0,2715000000.0,320000000.0,691000000.0,691000000.0,-119000000.0,-58000000.0,,-267000000.0,,,-64000000.0,15000000.0,156000000.0,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q2,2015-04-01,2015-06-30,,-808000000.0,,451000000.0,32000000.0,,-266000000.0,,,,-80000000.0,-776000000.0,425000000.0,,,,-80000000.0,-776000000.0,425000000.0,-431000000.0,-109000000.0,-109000000.0,349000000.0,,,-70000000.0,,,-10000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 11:15:37+00:00,-1155000000.0,,454000000.0,119000000.0,,-12000000.0,1112000000.0,0.0,,1021000000.0,-1036000000.0,541000000.0,,,,1021000000.0,-1036000000.0,541000000.0,526000000.0,-22000000.0,-22000000.0,121000000.0,,,-64000000.0,,,-27000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q1TTM,2014-04-01,2015-03-31,,-4927000000.0,43000000.0,1788000000.0,348000000.0,,533000000.0,1112000000.0,1079000000.0,,1660000000.0,-4423000000.0,3118000000.0,,,,1660000000.0,-4423000000.0,3118000000.0,355000000.0,992000000.0,992000000.0,-238000000.0,-16000000.0,,-263000000.0,,,-267000000.0,15000000.0,156000000.0,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,FY,2016-01-01,2016-12-31,2019-02-19 12:55:35+00:00,-1541000000.0,,2454000000.0,1271000000.0,,-1444000000.0,299000000.0,1400000000.0,,-768000000.0,-401000000.0,1351000000.0,,,,-768000000.0,-401000000.0,1351000000.0,182000000.0,-985000000.0,-985000000.0,1326000000.0,,-131000000.0,-172000000.0,,,-2295000000.0,0.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q4,2016-10-01,2016-12-31,,-369000000.0,,595000000.0,485000000.0,,-574000000.0,,,,-891000000.0,-15000000.0,297000000.0,,,,-891000000.0,-15000000.0,297000000.0,-609000000.0,-240000000.0,-240000000.0,516000000.0,,-131000000.0,-43000000.0,,,-848000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-31 10:26:05+00:00,-1172000000.0,,1859000000.0,786000000.0,,-870000000.0,299000000.0,1400000000.0,,123000000.0,-386000000.0,1054000000.0,,,,123000000.0,-386000000.0,1054000000.0,791000000.0,-745000000.0,-745000000.0,810000000.0,,,-129000000.0,,,-1447000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q3,2016-07-01,2016-09-30,,-354000000.0,,620000000.0,19000000.0,,-75000000.0,299000000.0,,,240000000.0,-335000000.0,614000000.0,,,,240000000.0,-335000000.0,614000000.0,519000000.0,-143000000.0,-143000000.0,212000000.0,,,-43000000.0,,,-16000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 17:19:50+00:00,-818000000.0,,1239000000.0,767000000.0,,-795000000.0,0.0,1400000000.0,,-117000000.0,-51000000.0,440000000.0,,,,-117000000.0,-51000000.0,440000000.0,272000000.0,-602000000.0,-602000000.0,598000000.0,,,-86000000.0,,,-1431000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q2TTM,2015-07-01,2016-06-30,,-1834000000.0,92000000.0,2465000000.0,767000000.0,,-1328000000.0,,1400000000.0,,-404000000.0,-1110000000.0,1540000000.0,,,,-404000000.0,-1110000000.0,1536000000.0,22000000.0,-2912000000.0,-2912000000.0,3223000000.0,,-43000000.0,-243000000.0,,,-1561000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q2,2016-04-01,2016-06-30,,-322000000.0,,622000000.0,535000000.0,,-473000000.0,,,,-55000000.0,213000000.0,189000000.0,,,,-55000000.0,213000000.0,189000000.0,347000000.0,-315000000.0,-315000000.0,355000000.0,,,-45000000.0,,,-10000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 10:32:49+00:00,-496000000.0,,617000000.0,232000000.0,,-322000000.0,,1400000000.0,,-62000000.0,-264000000.0,251000000.0,,,,-62000000.0,-264000000.0,251000000.0,-75000000.0,-287000000.0,-287000000.0,243000000.0,,,-41000000.0,,0.0,-1421000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q1TTM,2015-04-01,2016-03-31,,-2320000000.0,92000000.0,2294000000.0,264000000.0,,-1121000000.0,,1400000000.0,,-429000000.0,-2099000000.0,1776000000.0,,,,-429000000.0,-2099000000.0,1772000000.0,-756000000.0,-2706000000.0,-2706000000.0,3217000000.0,,-43000000.0,-268000000.0,,,-1561000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,FY,2017-01-01,2017-12-31,2020-02-12 10:57:26+00:00,-3671000000.0,,2053000000.0,2073000000.0,,-1377000000.0,331000000.0,2996000000.0,0.0,-831000000.0,-1617000000.0,1951000000.0,,,,-831000000.0,-1617000000.0,1951000000.0,-497000000.0,-1050000000.0,-1050000000.0,2325000000.0,,-19000000.0,-190000000.0,,,-3968000000.0,0.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 10:27:14+00:00,-2250000000.0,,1031000000.0,101000000.0,,-972000000.0,138000000.0,1505000000.0,,-426000000.0,-1121000000.0,877000000.0,,,,-426000000.0,-1121000000.0,877000000.0,-670000000.0,-1451000000.0,-1451000000.0,2269000000.0,,1028000000.0,-92000000.0,,,-1977000000.0,0.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q2TTM,2016-07-01,2017-06-30,,-2973000000.0,,2246000000.0,605000000.0,,-1621000000.0,437000000.0,1505000000.0,,-1077000000.0,-1471000000.0,1788000000.0,,,,-1077000000.0,-1471000000.0,1788000000.0,-760000000.0,-1834000000.0,-1834000000.0,2997000000.0,,897000000.0,-178000000.0,,,-2841000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q2,2017-04-01,2017-06-30,,-1317000000.0,,503000000.0,61000000.0,,-1020000000.0,138000000.0,1505000000.0,,-360000000.0,-228000000.0,341000000.0,,,,-360000000.0,-228000000.0,341000000.0,-247000000.0,-1498000000.0,-1498000000.0,2356000000.0,,1028000000.0,-48000000.0,,,-1955000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 12:32:19+00:00,-933000000.0,,528000000.0,40000000.0,,48000000.0,0.0,,,-66000000.0,-893000000.0,536000000.0,,,,-66000000.0,-893000000.0,536000000.0,-423000000.0,47000000.0,47000000.0,-87000000.0,,0.0,-44000000.0,,,-22000000.0,0.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1978000000.0,,2365000000.0,1079000000.0,,-1074000000.0,299000000.0,,,-772000000.0,-1030000000.0,1636000000.0,,,,-772000000.0,-1030000000.0,1636000000.0,-166000000.0,-651000000.0,-651000000.0,996000000.0,,-131000000.0,-175000000.0,,,-896000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,FY,2018-01-01,2018-12-31,2020-02-12 10:57:26+00:00,-3932000000.0,,1934000000.0,1999000000.0,,-117000000.0,353000000.0,2857000000.0,0.0,-399000000.0,-1931000000.0,2334000000.0,,,,-399000000.0,-1931000000.0,2336000000.0,6000000.0,14000000.0,14000000.0,503000000.0,,2000000.0,-208000000.0,,,-3106000000.0,-295000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q4,2018-10-01,2018-12-31,,-1343000000.0,,516000000.0,259000000.0,,18000000.0,5000000.0,217000000.0,,-133000000.0,-429000000.0,558000000.0,,,,-133000000.0,-429000000.0,560000000.0,-2000000.0,-802000000.0,-802000000.0,826000000.0,,655000000.0,-52000000.0,,,-231000000.0,-72000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 12:19:22+00:00,-2589000000.0,,1418000000.0,1740000000.0,,-135000000.0,348000000.0,2640000000.0,0.0,-266000000.0,-1502000000.0,1776000000.0,,,,-266000000.0,-1502000000.0,1776000000.0,8000000.0,816000000.0,816000000.0,-323000000.0,,-653000000.0,-156000000.0,,,-2875000000.0,-223000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q3,2018-07-01,2018-09-30,,-807000000.0,,485000000.0,358000000.0,,81000000.0,17000000.0,2640000000.0,,-145000000.0,-452000000.0,697000000.0,,,,-145000000.0,-452000000.0,697000000.0,100000000.0,248000000.0,248000000.0,-117000000.0,-215000000.0,-3000000.0,-54000000.0,,,-2440000000.0,-93000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q2TTM,2017-07-01,2018-06-30,,-3203000000.0,,1955000000.0,3354000000.0,,-621000000.0,524000000.0,1491000000.0,,-526000000.0,-1546000000.0,2153000000.0,,,,-526000000.0,-1546000000.0,2153000000.0,81000000.0,969000000.0,969000000.0,-150000000.0,215000000.0,-1697000000.0,-200000000.0,,,-2426000000.0,-130000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q2,2018-04-01,2018-06-30,,-995000000.0,,465000000.0,517000000.0,,-128000000.0,-2000000.0,,,-419000000.0,-478000000.0,496000000.0,,,,-419000000.0,-478000000.0,496000000.0,-401000000.0,-6000000.0,-6000000.0,165000000.0,95000000.0,,-54000000.0,,,-395000000.0,-63000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q1TTM,2017-04-01,2018-03-31,,-3525000000.0,,1993000000.0,2898000000.0,,-1513000000.0,664000000.0,2996000000.0,,-467000000.0,-1296000000.0,1998000000.0,,,,-467000000.0,-1296000000.0,1998000000.0,235000000.0,-523000000.0,-523000000.0,2041000000.0,120000000.0,-669000000.0,-194000000.0,,,-3986000000.0,-67000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q4,2019-10-01,2019-12-31,,-639000000.0,,578000000.0,42000000.0,,-602000000.0,253000000.0,1124000000.0,,152000000.0,-610000000.0,469000000.0,,,,152000000.0,-610000000.0,469000000.0,11000000.0,1678000000.0,1678000000.0,-1185000000.0,,-13000000.0,-59000000.0,,,-1166000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,FY,2019-01-01,2019-12-31,2020-02-12 10:57:26+00:00,-3323000000.0,,2197000000.0,173000000.0,,-705000000.0,280000000.0,2740000000.0,97000000.0,905000000.0,-3138000000.0,1998000000.0,,,,905000000.0,-3138000000.0,1998000000.0,-235000000.0,1433000000.0,1433000000.0,-927000000.0,,12000000.0,-227000000.0,,,-1985000000.0,0.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q3TTM,2018-10-01,2019-09-30,,-4027000000.0,,2135000000.0,390000000.0,,-85000000.0,32000000.0,1833000000.0,97000000.0,620000000.0,-2957000000.0,2087000000.0,,,,620000000.0,-2957000000.0,2089000000.0,-248000000.0,-1047000000.0,-1047000000.0,1084000000.0,,680000000.0,-220000000.0,,,-1050000000.0,-72000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q3,2019-07-01,2019-09-30,,-864000000.0,,583000000.0,8000000.0,,10000000.0,6000000.0,1326000000.0,-2000000.0,265000000.0,-831000000.0,437000000.0,,,,265000000.0,-831000000.0,437000000.0,-129000000.0,36000000.0,36000000.0,-192000000.0,-310000000.0,25000000.0,-57000000.0,,,-698000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 12:19:22+00:00,-2684000000.0,,1619000000.0,131000000.0,,-103000000.0,27000000.0,1616000000.0,97000000.0,753000000.0,-2528000000.0,1529000000.0,,,,753000000.0,-2528000000.0,1529000000.0,-246000000.0,-245000000.0,-245000000.0,258000000.0,,25000000.0,-168000000.0,,,-819000000.0,0.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q2TTM,2018-07-01,2019-06-30,,-3970000000.0,,2037000000.0,740000000.0,,-14000000.0,43000000.0,3147000000.0,99000000.0,210000000.0,-2578000000.0,2347000000.0,,,,210000000.0,-2578000000.0,2349000000.0,-19000000.0,-835000000.0,-835000000.0,1159000000.0,95000000.0,652000000.0,-217000000.0,,,-2792000000.0,-165000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q2,2019-04-01,2019-06-30,,-786000000.0,,528000000.0,,,-76000000.0,11000000.0,-105000000.0,,294000000.0,-786000000.0,564000000.0,,,,294000000.0,-786000000.0,564000000.0,72000000.0,8000000.0,8000000.0,104000000.0,310000000.0,,-58000000.0,,,136000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 12:58:56+00:00,-1034000000.0,,508000000.0,123000000.0,,-37000000.0,10000000.0,395000000.0,99000000.0,194000000.0,-911000000.0,528000000.0,,,,194000000.0,-911000000.0,528000000.0,-189000000.0,-289000000.0,-289000000.0,346000000.0,,0.0,-53000000.0,,,-257000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q1TTM,2018-04-01,2019-03-31,,-4179000000.0,,1974000000.0,1257000000.0,,-66000000.0,30000000.0,3252000000.0,99000000.0,-503000000.0,-2270000000.0,2279000000.0,,,,-503000000.0,-2270000000.0,2281000000.0,-492000000.0,-849000000.0,-849000000.0,1220000000.0,-120000000.0,652000000.0,-213000000.0,,,-3323000000.0,-228000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2020.0,Q1TTM,2019-04-01,2020-03-31,,-2994000000.0,,2181000000.0,67000000.0,,-870000000.0,348000000.0,3725000000.0,-2000000.0,1838000000.0,-2923000000.0,1952000000.0,,,,1838000000.0,-2923000000.0,1952000000.0,867000000.0,-2285000000.0,-2285000000.0,2926000000.0,,4000000.0,-232000000.0,,,-2001000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 12:58:56+00:00,-705000000.0,,492000000.0,17000000.0,,-202000000.0,78000000.0,1380000000.0,0.0,1127000000.0,-696000000.0,482000000.0,,,,1127000000.0,-696000000.0,482000000.0,913000000.0,-4007000000.0,-4007000000.0,4199000000.0,,-8000000.0,-58000000.0,,,-273000000.0,,,
