company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,extraordinaryincome,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 16:08:12+00:00,10123000.0,5.7,5.7,,,5.65,,,,72866000.0,,469053000.0,469053000.0,,469053000.0,,842672000.0,2042332000.0,,,,,,3939000.0,,122400000.0,,495747000.0,842672000.0,1199660000.0,36243000.0,10711000.0,632209000.0,567451000.0,-25532000.0,541919000.0,2042332000.0,82300000.0,82336000.0,83087000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2015.0,Q4,2015-10-04,2015-12-31,,2576000.0,1.84,1.84,,,1.83,,,,24184000.0,,151054000.0,151054000.0,,151054000.0,,237915000.0,586610000.0,,,,,,3939000.0,,32191000.0,,128681000.0,237915000.0,348695000.0,9205000.0,3135000.0,167387000.0,181308000.0,-6070000.0,175238000.0,586610000.0,82300000.0,82336000.0,83087000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2015.0,Q3,2015-07-05,2015-10-03,2016-11-07 13:51:41+00:00,2573000.0,1.42,1.42,,,1.4,,,,13281000.0,,116281000.0,116281000.0,,116281000.0,,206804000.0,500578000.0,,,,,,0.0,,30703000.0,,124655000.0,206804000.0,293774000.0,9017000.0,2736000.0,157931000.0,135843000.0,-6281000.0,129562000.0,500578000.0,81900000.0,82036000.0,82784000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2015.0,Q3YTD,2015-01-01,2015-10-03,,7547000.0,3.86,3.86,,,3.82,,,,48682000.0,,317999000.0,317999000.0,,317999000.0,,604757000.0,1455722000.0,,,,,,,,90209000.0,,367066000.0,604757000.0,850965000.0,27038000.0,7576000.0,464822000.0,386143000.0,-19462000.0,366681000.0,1455722000.0,81900000.0,82036000.0,82784000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2015.0,Q3TTM,2014-09-28,2015-10-03,,10163000.0,5.65,5.65,,,5.6,,,,61863000.0,,469291000.0,469291000.0,,469291000.0,,837876000.0,2039592000.0,,,,,,,,134389000.0,,498982000.0,837876000.0,1201716000.0,36707000.0,9679000.0,643534000.0,558182000.0,-27028000.0,531154000.0,2039592000.0,81900000.0,82036000.0,82784000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2015.0,Q2,2015-04-05,2015-07-04,2016-11-04 14:30:10+00:00,2500000.0,1.28,1.28,,,1.27,,,,18115000.0,,105657000.0,105657000.0,,105657000.0,,208707000.0,494740000.0,,,,,,0.0,,30555000.0,,122660000.0,208707000.0,286033000.0,9046000.0,2500000.0,155715000.0,130318000.0,-6546000.0,123772000.0,494740000.0,82500000.0,82564000.0,83332000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2015.0,Q2YTD,2015-01-01,2015-07-04,,4974000.0,2.44,2.44,,,2.42,,,,35401000.0,,201718000.0,201718000.0,,201718000.0,,397953000.0,955144000.0,,,,,,,,59506000.0,,242411000.0,397953000.0,557191000.0,18021000.0,4840000.0,306891000.0,250300000.0,-13181000.0,237119000.0,955144000.0,82500000.0,82564000.0,83332000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2015.0,Q2TTM,2014-06-29,2015-07-04,,10315000.0,5.59,5.59,,,5.54,,,,66498000.0,,466507000.0,466507000.0,,466507000.0,,833294000.0,2032179000.0,,,,,,,,130965000.0,,496553000.0,833294000.0,1198885000.0,36752000.0,8705000.0,637833000.0,561052000.0,-28047000.0,533005000.0,2032179000.0,82500000.0,82564000.0,83332000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2015.0,Q1,2015-01-01,2015-04-04,2016-05-06 11:14:39+00:00,2474000.0,1.16,1.16,,,1.15,,,,17286000.0,,96061000.0,96061000.0,,96061000.0,,189246000.0,460404000.0,,,,,,0.0,,28951000.0,,119751000.0,189246000.0,271158000.0,8975000.0,2340000.0,151176000.0,119982000.0,-6635000.0,113347000.0,460404000.0,82800000.0,83025000.0,83752000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2015.0,Q1TTM,2014-03-30,2015-04-04,,10461000.0,5.45,5.45,,,5.4,,,,63978000.0,,457379000.0,457379000.0,,457379000.0,,826440000.0,2019240000.0,,,,,,,,127387000.0,,505823000.0,826440000.0,1192800000.0,35677000.0,7905000.0,643671000.0,549129000.0,-27772000.0,521357000.0,2019240000.0,82800000.0,83025000.0,83752000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 16:03:16+00:00,9889000.0,6.46,6.46,,,6.41,,,,78611000.0,,521503000.0,521503000.0,,521503000.0,,891453000.0,2167423000.0,,,-700000.0,,,3524000.0,,125187000.0,,512331000.0,891453000.0,1275970000.0,44911000.0,20686000.0,650931000.0,625039000.0,-24925000.0,600114000.0,2167423000.0,80700000.0,80786000.0,81417000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2016.0,Q4,2016-10-02,2016-12-31,,2358000.0,2.16,2.16,,,2.16,,,,28201000.0,,174378000.0,174378000.0,,174378000.0,,251579000.0,628787000.0,,,-700000.0,,,3524000.0,,32753000.0,,129538000.0,251579000.0,377208000.0,12102000.0,6346000.0,168173000.0,209035000.0,-6456000.0,202579000.0,628787000.0,80700000.0,80786000.0,81417000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2016.0,Q3,2016-07-03,2016-10-01,2017-11-03 09:34:54+00:00,2476000.0,1.55,1.55,,,1.53,,,,20594000.0,,124856000.0,124856000.0,,124856000.0,,218344000.0,526830000.0,,,,,,0.0,,30418000.0,,123861000.0,218344000.0,308486000.0,11707000.0,5426000.0,156755000.0,151731000.0,-6281000.0,145450000.0,526830000.0,80600000.0,80677000.0,81388000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2016.0,Q3YTD,2016-01-01,2016-10-01,,7531000.0,4.3,4.3,,,4.25,,,,50410000.0,,347125000.0,347125000.0,,347125000.0,,639874000.0,1538636000.0,,,,,,,,92434000.0,,382793000.0,639874000.0,898762000.0,32809000.0,14340000.0,482758000.0,416004000.0,-18469000.0,397535000.0,1538636000.0,80600000.0,80677000.0,81388000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2016.0,Q3TTM,2015-10-04,2016-10-01,,10107000.0,6.14,6.14,,,6.08,,,,74594000.0,,498179000.0,498179000.0,,498179000.0,,877789000.0,2125246000.0,,,,,,3939000.0,,124625000.0,,511474000.0,877789000.0,1247457000.0,42014000.0,17475000.0,650145000.0,597312000.0,-24539000.0,572773000.0,2125246000.0,80600000.0,80677000.0,81388000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2016.0,Q2,2016-04-03,2016-07-02,2017-08-04 09:11:03+00:00,2411000.0,1.59,1.59,,,1.57,,,,17238000.0,,128217000.0,128217000.0,,128217000.0,,220379000.0,536560000.0,,,,,,0.0,,32578000.0,,129581000.0,220379000.0,316181000.0,10983000.0,4827000.0,164570000.0,151611000.0,-6156000.0,145455000.0,536560000.0,80600000.0,80804000.0,81455000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2016.0,Q2YTD,2016-01-01,2016-07-02,,5055000.0,2.75,2.75,,,2.72,,,,29816000.0,,222269000.0,222269000.0,,222269000.0,,421530000.0,1011806000.0,,,,,,,,62016000.0,,258932000.0,421530000.0,590276000.0,21102000.0,8914000.0,326003000.0,264273000.0,-12188000.0,252085000.0,1011806000.0,80600000.0,80804000.0,81455000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2016.0,Q2TTM,2015-07-05,2016-07-02,,10204000.0,6.01,6.01,,,5.95,,,,67281000.0,,489604000.0,489604000.0,,489604000.0,,866249000.0,2098994000.0,,,,,,3939000.0,,124910000.0,,512268000.0,866249000.0,1232745000.0,39324000.0,14785000.0,651321000.0,581424000.0,-24539000.0,556885000.0,2098994000.0,80600000.0,80804000.0,81455000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2016.0,Q1,2016-01-01,2016-04-02,2017-05-05 11:46:40+00:00,2644000.0,1.16,1.16,,,1.15,,,,12578000.0,,94052000.0,94052000.0,,94052000.0,,201151000.0,475246000.0,,,,,,0.0,,29438000.0,,129351000.0,201151000.0,274095000.0,10119000.0,4087000.0,161433000.0,112662000.0,-6032000.0,106630000.0,475246000.0,81100000.0,81275000.0,81974000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2016.0,Q1TTM,2015-04-05,2016-04-02,,10293000.0,5.7,5.7,,,5.65,,,,68158000.0,,467044000.0,467044000.0,,467044000.0,,854577000.0,2057174000.0,,,,,,3939000.0,,122887000.0,,505347000.0,854577000.0,1202597000.0,37387000.0,12458000.0,642466000.0,560131000.0,-24929000.0,535202000.0,2057174000.0,81100000.0,81275000.0,81974000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 16:02:20+00:00,6743000.0,0.25,0.25,,,0.25,,,,620786000.0,,20311000.0,20311000.0,,20311000.0,,947067000.0,2309078000.0,,,-340000.0,,,11114000.0,,137593000.0,,544363000.0,947067000.0,1362011000.0,56839000.0,36078000.0,699813000.0,662198000.0,-21101000.0,641097000.0,2309078000.0,81200000.0,79793000.0,80604000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2017.0,Q4,2017-10-01,2017-12-31,,1639000.0,-4.43,-4.43,,,-4.38,,,,578910000.0,,-353172000.0,-353172000.0,,-353172000.0,,270453000.0,687275000.0,,,-404000.0,,,1096000.0,,35122000.0,,148391000.0,270453000.0,416822000.0,15281000.0,10849000.0,186248000.0,230574000.0,-4836000.0,225738000.0,687275000.0,81200000.0,79793000.0,80604000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2017.0,Q3,2017-07-02,2017-09-30,2018-11-02 10:36:17+00:00,1682000.0,1.71,1.71,,,1.69,,,,17696000.0,,136104000.0,136104000.0,,136104000.0,,235892000.0,565584000.0,,,12000.0,,,0.0,,33782000.0,,135206000.0,235892000.0,329692000.0,14750000.0,9516000.0,170670000.0,159022000.0,-5222000.0,153800000.0,565584000.0,79600000.0,79712000.0,80521000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2017.0,Q3YTD,2017-01-01,2017-09-30,,5104000.0,4.68,4.68,,,4.63,,,,41876000.0,,373483000.0,373483000.0,,373483000.0,,676614000.0,1621803000.0,,,64000.0,,,10018000.0,,102471000.0,,395972000.0,676614000.0,945189000.0,41558000.0,25229000.0,513565000.0,431624000.0,-16265000.0,415359000.0,1621803000.0,79600000.0,79712000.0,80521000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2017.0,Q3TTM,2016-10-02,2017-09-30,,7462000.0,6.84,6.84,,,6.79,,,,70077000.0,,547861000.0,547861000.0,,547861000.0,,928193000.0,2250590000.0,,,-636000.0,,,13542000.0,,135224000.0,,525510000.0,928193000.0,1322397000.0,53660000.0,31575000.0,681738000.0,640659000.0,-22721000.0,617938000.0,2250590000.0,79600000.0,79712000.0,80521000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2017.0,Q2,2017-04-02,2017-07-01,2018-08-03 11:23:50+00:00,1693000.0,1.65,1.65,,,1.63,,,,16250000.0,,131822000.0,131822000.0,,131822000.0,,229627000.0,558250000.0,,,-97000.0,,,10018000.0,,32937000.0,,130093000.0,229627000.0,328623000.0,14083000.0,8370000.0,174741000.0,153882000.0,-5810000.0,148072000.0,558250000.0,79900000.0,79979000.0,80756000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2017.0,Q2YTD,2017-01-01,2017-07-01,,3422000.0,2.97,2.97,,,2.94,,,,24180000.0,,237379000.0,237379000.0,,237379000.0,,440722000.0,1056219000.0,,,52000.0,,,10018000.0,,68689000.0,,260766000.0,440722000.0,615497000.0,26808000.0,15713000.0,342895000.0,272602000.0,-11043000.0,261559000.0,1056219000.0,79900000.0,79979000.0,80756000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2017.0,Q2TTM,2016-07-03,2017-07-01,,8256000.0,6.68,6.68,,,6.63,,,,72975000.0,,536613000.0,536613000.0,,536613000.0,,910645000.0,2211836000.0,,,-648000.0,,,13542000.0,,131860000.0,,514165000.0,910645000.0,1301191000.0,50617000.0,27485000.0,667823000.0,633368000.0,-23780000.0,609588000.0,2211836000.0,79900000.0,79979000.0,80756000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2017.0,Q1,2017-01-01,2017-04-01,2018-05-04 14:34:34+00:00,1729000.0,1.32,1.32,,,1.31,,,,7930000.0,,105557000.0,105557000.0,,105557000.0,,211095000.0,497969000.0,,,149000.0,,,0.0,,35752000.0,,130673000.0,211095000.0,286874000.0,12725000.0,7343000.0,168154000.0,118720000.0,-5233000.0,113487000.0,497969000.0,80000000.0,80073000.0,80769000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2017.0,Q1TTM,2016-04-03,2017-04-01,,8974000.0,6.62,6.62,,,6.57,,,,73963000.0,,533008000.0,533008000.0,,533008000.0,,901397000.0,2190146000.0,,,-551000.0,,,3524000.0,,131501000.0,,513653000.0,901397000.0,1288749000.0,47517000.0,23942000.0,657652000.0,631097000.0,-24126000.0,606971000.0,2190146000.0,80000000.0,80073000.0,80769000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 16:02:20+00:00,7712000.0,7.71,7.71,,,7.65,,,,88352000.0,,593794000.0,593794000.0,,593794000.0,,992564000.0,2419929000.0,,,-47794000.0,,,-426000.0,,143403000.0,,536902000.0,992564000.0,1427365000.0,48641000.0,38807000.0,687591000.0,739774000.0,-57628000.0,682146000.0,2419929000.0,77000000.0,76992000.0,77618000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2018.0,Q4,2018-09-30,2018-12-31,,2337000.0,2.45,2.45,,,2.44,,,,12654000.0,,185152000.0,185152000.0,,185152000.0,,286869000.0,715019000.0,,,-45501000.0,,,322000.0,,38106000.0,,142853000.0,286869000.0,428150000.0,11676000.0,10451000.0,183618000.0,244532000.0,-46726000.0,197806000.0,715019000.0,77000000.0,76992000.0,77618000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2018.0,Q3,2018-07-01,2018-09-29,2019-10-30 15:52:10+00:00,2114000.0,1.84,1.84,,,1.83,,,,28216000.0,,141014000.0,141014000.0,,141014000.0,,241139000.0,578021000.0,,,-811000.0,,,924000.0,,35173000.0,,126997000.0,241139000.0,336882000.0,11435000.0,9802000.0,165208000.0,171674000.0,-2444000.0,169230000.0,578021000.0,76600000.0,76575000.0,77136000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2018.0,Q3YTD,2018-01-01,2018-09-29,,5375000.0,5.26,5.26,,,5.21,,,,75698000.0,,408642000.0,408642000.0,,408642000.0,,705695000.0,1704910000.0,,,-2293000.0,,,-748000.0,,105297000.0,,394049000.0,705695000.0,999215000.0,36965000.0,28356000.0,503973000.0,495242000.0,-10902000.0,484340000.0,1704910000.0,76600000.0,76575000.0,77136000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2018.0,Q3TTM,2017-10-01,2018-09-29,,7014000.0,0.83,0.83,,,0.83,,,,654608000.0,,55470000.0,55470000.0,,55470000.0,,976148000.0,2392185000.0,,,-2697000.0,,,348000.0,,140419000.0,,542440000.0,976148000.0,1416037000.0,52246000.0,39205000.0,690221000.0,725816000.0,-15738000.0,710078000.0,2392185000.0,76600000.0,76575000.0,77136000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 10:36:45+00:00,1602000.0,2.0,2.0,,,1.98,,,,18884000.0,,155677000.0,155677000.0,,155677000.0,,243135000.0,596219000.0,,,-1828000.0,,,,,35644000.0,,136645000.0,243135000.0,353084000.0,11692000.0,8888000.0,173891000.0,179193000.0,-4632000.0,174561000.0,596219000.0,77800000.0,77833000.0,78438000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2018.0,Q2YTD,2018-01-01,2018-06-30,,3261000.0,3.42,3.42,,,3.38,,,,47482000.0,,267628000.0,267628000.0,,267628000.0,,464556000.0,1126889000.0,,,-1482000.0,,,-1672000.0,,70124000.0,,267052000.0,464556000.0,662333000.0,25530000.0,18554000.0,338765000.0,323568000.0,-8458000.0,315110000.0,1126889000.0,77800000.0,77833000.0,78438000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2018.0,Q2TTM,2017-07-02,2018-06-30,,6582000.0,0.7,0.7,,,0.69,,,,644088000.0,,50560000.0,50560000.0,,50560000.0,,970901000.0,2379748000.0,,,-1874000.0,,,-576000.0,,139028000.0,,550649000.0,970901000.0,1408847000.0,55561000.0,38919000.0,695683000.0,713164000.0,-18516000.0,694648000.0,2379748000.0,77800000.0,77833000.0,78438000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 16:35:23+00:00,1659000.0,1.42,1.42,,,1.4,,,,28598000.0,,111951000.0,111951000.0,,111951000.0,,221421000.0,530670000.0,,,346000.0,,,-1672000.0,,34480000.0,,130407000.0,221421000.0,309249000.0,13838000.0,9666000.0,164874000.0,144375000.0,-3826000.0,140549000.0,530670000.0,78800000.0,78883000.0,79715000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2018.0,Q1TTM,2017-04-02,2018-03-31,,6673000.0,0.35,0.35,,,0.34,,,,641454000.0,,26705000.0,26705000.0,,26705000.0,,957393000.0,2341779000.0,,,-143000.0,,,9442000.0,,136321000.0,,544097000.0,957393000.0,1384386000.0,57952000.0,38401000.0,696533000.0,687853000.0,-19694000.0,668159000.0,2341779000.0,78800000.0,78883000.0,79715000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2019.0,Q4,2019-09-29,2019-12-31,,2529000.0,3.06,3.06,,,3.03,,,,23719000.0,,200669000.0,200669000.0,,200669000.0,,299068000.0,716294000.0,,,-2223000.0,,,,,37072000.0,,141208000.0,299068000.0,417226000.0,14223000.0,4417000.0,180809000.0,236417000.0,-12029000.0,224388000.0,716294000.0,67600000.0,67627000.0,68166000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:02:20+00:00,9693000.0,8.76,8.76,,,8.69,,,,86041000.0,,592198000.0,592198000.0,,592198000.0,,1010700000.0,2406596000.0,,,-3586000.0,,,0.0,,142955000.0,,534791000.0,1010700000.0,1395896000.0,48690000.0,22058000.0,687439000.0,708457000.0,-30218000.0,678239000.0,2406596000.0,67600000.0,67627000.0,68166000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2019.0,Q3YTD,2019-01-01,2019-09-28,,7164000.0,5.7,5.7,,,5.66,,,,62322000.0,,391529000.0,391529000.0,,391529000.0,,711632000.0,1690302000.0,,,-1363000.0,,,,,105883000.0,,393583000.0,711632000.0,978670000.0,34467000.0,17641000.0,506630000.0,472040000.0,-18189000.0,453851000.0,1690302000.0,66100000.0,66226000.0,66768000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2019.0,Q3TTM,2018-09-30,2019-09-28,,9501000.0,8.15,8.15,,,8.1,,,,74976000.0,,576681000.0,576681000.0,,576681000.0,,998501000.0,2405321000.0,,,-46864000.0,,,322000.0,,143989000.0,,536436000.0,998501000.0,1406820000.0,46143000.0,28092000.0,690248000.0,716572000.0,-64915000.0,651657000.0,2405321000.0,66100000.0,66226000.0,66768000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2019.0,Q3,2019-06-30,2019-09-28,2019-10-30 15:52:10+00:00,2619000.0,2.09,2.09,,,2.07,,,,26605000.0,,138133000.0,138133000.0,,138133000.0,,241055000.0,577278000.0,,,-496000.0,,,0.0,,34333000.0,,126036000.0,241055000.0,336223000.0,11456000.0,3455000.0,162988000.0,173235000.0,-8497000.0,164738000.0,577278000.0,66100000.0,66226000.0,66768000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2019.0,Q2YTD,2019-01-01,2019-06-29,,4545000.0,3.61,3.61,,,3.59,,,,35717000.0,,253396000.0,253396000.0,,253396000.0,,470577000.0,1113024000.0,,,-867000.0,,,,,71550000.0,,267547000.0,470577000.0,642447000.0,23011000.0,14186000.0,343642000.0,298805000.0,-9692000.0,289113000.0,1113024000.0,69100000.0,68989000.0,69494000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2019.0,Q2TTM,2018-07-01,2019-06-29,,8996000.0,7.9,7.9,,,7.86,,,,76587000.0,,579562000.0,579562000.0,,579562000.0,,998585000.0,2406064000.0,,,-47179000.0,,,1246000.0,,144829000.0,,537397000.0,998585000.0,1407479000.0,46122000.0,34439000.0,692468000.0,715011000.0,-58862000.0,656149000.0,2406064000.0,69100000.0,68989000.0,69494000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2019.0,Q2,2019-03-31,2019-06-29,2019-07-31 10:36:45+00:00,2264000.0,2.09,2.09,,,2.08,,,,27325000.0,,144410000.0,144410000.0,,144410000.0,,249546000.0,599162000.0,,,-342000.0,,,,,36490000.0,,133208000.0,249546000.0,349616000.0,11448000.0,5871000.0,171962000.0,177654000.0,-5919000.0,171735000.0,599162000.0,69100000.0,68989000.0,69494000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2019.0,Q1,2019-01-01,2019-03-30,2020-04-29 12:49:04+00:00,2281000.0,1.52,1.52,,,1.51,,,,8392000.0,,108986000.0,108986000.0,,108986000.0,,221031000.0,513862000.0,,,-525000.0,,,0.0,,35060000.0,,134339000.0,221031000.0,292831000.0,11563000.0,8315000.0,171680000.0,121151000.0,-3773000.0,117378000.0,513862000.0,71700000.0,71704000.0,72415000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2019.0,Q1TTM,2018-04-01,2019-03-30,,8334000.0,7.81,7.81,,,7.76,,,,68146000.0,,590829000.0,590829000.0,,590829000.0,,992174000.0,2403121000.0,,,-48665000.0,,,1246000.0,,143983000.0,,540834000.0,992174000.0,1410947000.0,46366000.0,37456000.0,694397000.0,716550000.0,-57575000.0,658975000.0,2403121000.0,71700000.0,71704000.0,72415000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2020.0,Q1TTM,2019-03-31,2020-03-28,,10037000.0,8.1,8.1,,,8.04,,,,81950000.0,,536774000.0,536774000.0,,536774000.0,,1000313000.0,2357673000.0,,,-3435000.0,,,666000.0,,142884000.0,,548187000.0,1000313000.0,1357360000.0,51206000.0,17779000.0,701774000.0,655586000.0,-36862000.0,618724000.0,2357673000.0,62300000.0,62232000.0,62626000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2020.0,Q1,2020-01-01,2020-03-28,2020-04-29 12:49:04+00:00,2625000.0,0.86,0.86,,,0.86,,,,4301000.0,,53562000.0,53562000.0,,53562000.0,,210644000.0,464939000.0,,,-374000.0,,,666000.0,,34989000.0,,147735000.0,210644000.0,254295000.0,14079000.0,4036000.0,186015000.0,68280000.0,-10417000.0,57863000.0,464939000.0,62300000.0,62232000.0,62626000.0
