company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,cashinterestreceived,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q4,2016-10-01,2016-12-31,,,,,,58719000.0,291502000.0,,298318000.0,,3455000.0,-598663000.0,308294000.0,268426000.0,-598663000.0,308294000.0,268426000.0,-21943000.0,-750790000.0,-750790000.0,662179000.0,4275000.0,-6783000.0,-2000.0,-53584000.0,-606393000.0,77161000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 18:02:50+00:00,,,,,172221000.0,,,-687332000.0,,573361000.0,462270000.0,-163774000.0,-61673000.0,462270000.0,-163774000.0,-61673000.0,236823000.0,334678000.0,334678000.0,118760000.0,-24682000.0,-13653000.0,-422607000.0,-175868000.0,-86409000.0,448354000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,,,236123000.0,,18425000.0,-538983000.0,,591949000.0,420982000.0,-317546000.0,27134000.0,420982000.0,-317546000.0,27134000.0,148995000.0,545798000.0,545798000.0,-215804000.0,-67198000.0,-53130000.0,-549734000.0,-203036000.0,-103769000.0,488354000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q3,2016-07-01,2016-09-30,,,,,,57142000.0,,,-316612000.0,,553532000.0,550793000.0,20638000.0,-84223000.0,550793000.0,20638000.0,-84223000.0,487208000.0,150457000.0,150457000.0,24790000.0,-2271000.0,-5679000.0,-122888000.0,-45729000.0,-468000.0,194934000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 20:12:11+00:00,,,,,115079000.0,,,-370720000.0,,19829000.0,-88523000.0,-184412000.0,22550000.0,-88523000.0,-184412000.0,22550000.0,-250385000.0,184221000.0,184221000.0,93970000.0,-22411000.0,-7974000.0,-299719000.0,-130139000.0,-85941000.0,253420000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,,,243747000.0,,12687000.0,-696421000.0,,54114000.0,-130889000.0,-237811000.0,132359000.0,-130889000.0,-237811000.0,132359000.0,-223654000.0,744659000.0,744659000.0,-159626000.0,-58750000.0,19220000.0,-461885000.0,-202466000.0,-126253000.0,407320000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q2,2016-04-01,2016-06-30,,,,,,56704000.0,,-6423000.0,-308635000.0,,3210000.0,-70573000.0,-39338000.0,-61668000.0,-70573000.0,-39338000.0,-61668000.0,-178002000.0,-11415000.0,-11415000.0,201678000.0,-3377000.0,-4317000.0,-30756000.0,-78385000.0,-70406000.0,74120000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 19:48:28+00:00,,,0.0,,58375000.0,,6423000.0,-62085000.0,,16619000.0,-17950000.0,-145074000.0,84218000.0,-17950000.0,-145074000.0,84218000.0,-72383000.0,195636000.0,195636000.0,-107708000.0,-19034000.0,-3657000.0,-268963000.0,-51754000.0,-15535000.0,179300000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,,,252940000.0,,20575000.0,-609012000.0,,115757000.0,56001000.0,-10618000.0,183626000.0,56001000.0,-10618000.0,183626000.0,249584000.0,849959000.0,849959000.0,-310261000.0,-10656000.0,7158000.0,-449806000.0,-162850000.0,-49100000.0,594880000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 20:34:28+00:00,,,,,115313000.0,0.0,,1129035000.0,,258440000.0,192045000.0,-626802000.0,1340677000.0,192045000.0,-626802000.0,1340677000.0,905920000.0,-165615000.0,-165615000.0,261944000.0,-5137000.0,2217000.0,-580971000.0,-514357000.0,-61258000.0,466309000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q4,2017-10-01,2017-12-31,,,,,,25761000.0,,,815016000.0,,56676000.0,40439000.0,-222843000.0,433909000.0,40439000.0,-222843000.0,433958000.0,251554000.0,-432454000.0,-432454000.0,25586000.0,-23000.0,-968000.0,-102647000.0,-199228000.0,-16214000.0,80000000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 17:58:06+00:00,,,,,89552000.0,0.0,,314019000.0,,201764000.0,151606000.0,-403959000.0,906768000.0,151606000.0,-403959000.0,906719000.0,654366000.0,266839000.0,266839000.0,236358000.0,-5114000.0,3185000.0,-478324000.0,-315129000.0,-45044000.0,386309000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,,,148271000.0,291502000.0,,612337000.0,,205219000.0,-447057000.0,-95665000.0,1175194000.0,-447057000.0,-95665000.0,1175145000.0,632423000.0,-483951000.0,-483951000.0,898537000.0,-839000.0,-3598000.0,-478326000.0,-368713000.0,-651437000.0,463470000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q3,2017-07-01,2017-09-30,,,,,,28612000.0,,,213977000.0,,20935000.0,14688000.0,-77517000.0,581379000.0,14688000.0,-77517000.0,581379000.0,518550000.0,205747000.0,205747000.0,133043000.0,-867000.0,657000.0,-114047000.0,-97627000.0,-5380000.0,133500000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 18:04:23+00:00,,,,,60940000.0,0.0,,100042000.0,,180829000.0,136918000.0,-326442000.0,325389000.0,136918000.0,-326442000.0,325340000.0,135816000.0,61092000.0,61092000.0,103315000.0,-4247000.0,2528000.0,-364277000.0,-217502000.0,-39664000.0,252809000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,,,176801000.0,291502000.0,,81748000.0,,737816000.0,89048000.0,2490000.0,509592000.0,89048000.0,2490000.0,509543000.0,601081000.0,-539241000.0,-539241000.0,790284000.0,-2243000.0,-9934000.0,-487167000.0,-316815000.0,-646525000.0,524904000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q2,2017-04-01,2017-06-30,,,,,,27972000.0,,,-369126000.0,,43134000.0,34754000.0,-33252000.0,-167755000.0,34754000.0,-33252000.0,-167804000.0,-166302000.0,51963000.0,51963000.0,121436000.0,-80000.0,1120000.0,-4994000.0,-104509000.0,-8300000.0,75131000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 19:48:05+00:00,,,,,32968000.0,0.0,,469168000.0,,137695000.0,102164000.0,-293190000.0,493144000.0,102164000.0,-293190000.0,493144000.0,302118000.0,9129000.0,9129000.0,-18121000.0,-4167000.0,1408000.0,-359283000.0,-112993000.0,-31364000.0,177678000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,,,205533000.0,291502000.0,-6423000.0,142239000.0,,697892000.0,-16279000.0,-3596000.0,615679000.0,-16279000.0,-3596000.0,615679000.0,589381000.0,-602619000.0,-602619000.0,870526000.0,-5540000.0,-15371000.0,-512929000.0,-290691000.0,-708631000.0,523893000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 20:34:28+00:00,,,,,130736000.0,247595000.0,,-77105000.0,,290925000.0,255228000.0,-682714000.0,-326809000.0,255228000.0,-682714000.0,-326809000.0,-754295000.0,144326000.0,144326000.0,-524766000.0,-11175000.0,42581000.0,-1369036000.0,-739838000.0,-24522000.0,1135984000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q4,2018-10-01,2018-12-31,,,,,,41544000.0,,,-37720000.0,,116331000.0,112045000.0,113009000.0,-185499000.0,112045000.0,113009000.0,-185499000.0,39555000.0,52116000.0,52116000.0,-241439000.0,-659000.0,-55000.0,-266596000.0,-129218000.0,-3627000.0,508878000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-24 18:46:06+00:00,,,,,89192000.0,247595000.0,,-39385000.0,,174594000.0,143183000.0,-795723000.0,-141310000.0,143183000.0,-795723000.0,-141310000.0,-793850000.0,92210000.0,92210000.0,-283327000.0,-10516000.0,42636000.0,-1102440000.0,-610620000.0,-20895000.0,627106000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,,,114953000.0,247595000.0,,775631000.0,,231270000.0,183622000.0,-1018566000.0,292599000.0,183622000.0,-1018566000.0,292648000.0,-542296000.0,-340244000.0,-340244000.0,-257741000.0,-10539000.0,41668000.0,-1205087000.0,-809848000.0,-37109000.0,707106000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q3,2018-07-01,2018-09-30,,,,,,34428000.0,,,-226472000.0,,74396000.0,73192000.0,-422902000.0,-225166000.0,73192000.0,-422902000.0,-225166000.0,-574876000.0,57750000.0,57750000.0,-90872000.0,-265000.0,240000.0,-340807000.0,-237997000.0,-939000.0,155662000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 19:05:56+00:00,,,,,54764000.0,247595000.0,,187087000.0,,100198000.0,69991000.0,-372821000.0,83856000.0,69991000.0,-372821000.0,83856000.0,-218974000.0,34460000.0,34460000.0,-192455000.0,-10251000.0,42396000.0,-761633000.0,-372623000.0,-19956000.0,471444000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,,,109137000.0,247595000.0,,1216080000.0,,177809000.0,125118000.0,-673181000.0,1099144000.0,125118000.0,-673181000.0,1099193000.0,551130000.0,-192247000.0,-192247000.0,-33826000.0,-11141000.0,42085000.0,-978327000.0,-669478000.0,-41550000.0,684944000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q2,2018-04-01,2018-06-30,,,,,,30345000.0,240036000.0,,229330000.0,,34889000.0,27835000.0,1868000.0,129142000.0,27835000.0,1868000.0,129142000.0,158845000.0,-48491000.0,-48491000.0,-82042000.0,-114000.0,47624000.0,-395204000.0,-194898000.0,-6940000.0,304310000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 17:49:59+00:00,,,,,24419000.0,7559000.0,,-42243000.0,,65309000.0,42156000.0,-374689000.0,-45286000.0,42156000.0,-374689000.0,-45286000.0,-377819000.0,82951000.0,82951000.0,-110413000.0,-10137000.0,-5228000.0,-366429000.0,-177725000.0,-13016000.0,167134000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,,,106764000.0,7559000.0,,617624000.0,,186054000.0,132037000.0,-708301000.0,802247000.0,132037000.0,-708301000.0,802247000.0,225983000.0,-91793000.0,-91793000.0,169652000.0,-11107000.0,-4419000.0,-588117000.0,-579089000.0,-42910000.0,455765000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q4,2019-10-01,2019-12-31,,,,,,55505000.0,,,652474000.0,,12736000.0,-6799000.0,-307663000.0,781693000.0,-6799000.0,-307663000.0,781693000.0,467231000.0,-59408000.0,-59408000.0,133122000.0,-19000.0,-5903000.0,-509284000.0,-158146000.0,-19516000.0,365670000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 20:34:28+00:00,,,,,205475000.0,0.0,,249649000.0,,121131000.0,74943000.0,-362298000.0,174201000.0,74943000.0,-362298000.0,174201000.0,-113154000.0,-114933000.0,-114933000.0,-165990000.0,-16089000.0,-2876000.0,-1177336000.0,-668717000.0,-30099000.0,1486631000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,,,191514000.0,,,-440545000.0,,224726000.0,193787000.0,58374000.0,-792991000.0,193787000.0,58374000.0,-792991000.0,-540830000.0,-3409000.0,-3409000.0,-540551000.0,-16729000.0,2972000.0,-934648000.0,-639789000.0,-14210000.0,1629839000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q3,2019-07-01,2019-09-30,,,,,,51154000.0,,,-441245000.0,,999000.0,1023000.0,-36749000.0,-317622000.0,1023000.0,-36749000.0,-317622000.0,-353348000.0,30622000.0,30622000.0,41847000.0,-339000.0,128000.0,-287152000.0,-182735000.0,363000.0,433010000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-24 18:46:06+00:00,,,,,149970000.0,0.0,,-402825000.0,,108395000.0,81742000.0,-54635000.0,-607492000.0,81742000.0,-54635000.0,-607492000.0,-580385000.0,-55525000.0,-55525000.0,-299112000.0,-16070000.0,3027000.0,-668052000.0,-510571000.0,-10583000.0,1120961000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,,,174788000.0,,,-225772000.0,,298123000.0,265956000.0,-327779000.0,-700535000.0,265956000.0,-327779000.0,-700535000.0,-762358000.0,23719000.0,23719000.0,-673270000.0,-16655000.0,3084000.0,-988303000.0,-695051000.0,-15512000.0,1352491000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q2,2019-04-01,2019-06-30,,,,,,49944000.0,,,227359000.0,,893000.0,-7119000.0,121885000.0,13570000.0,-7119000.0,121885000.0,13570000.0,128336000.0,-18548000.0,-18548000.0,-245185000.0,-68000.0,2878000.0,-120185000.0,-178668000.0,-7944000.0,417860000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 19:05:56+00:00,,,,,98816000.0,0.0,,38420000.0,,107396000.0,80719000.0,-17886000.0,-289870000.0,80719000.0,-17886000.0,-289870000.0,-227037000.0,-86147000.0,-86147000.0,-340959000.0,-15731000.0,2899000.0,-380900000.0,-327836000.0,-10946000.0,687951000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 18:24:44+00:00,,,,,48872000.0,,,-188939000.0,,106503000.0,87838000.0,-139771000.0,-303440000.0,87838000.0,-139771000.0,-303440000.0,-355373000.0,-67599000.0,-67599000.0,-95774000.0,-15663000.0,21000.0,-260715000.0,-149168000.0,-3002000.0,270091000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,,,155189000.0,240036000.0,,-223801000.0,,332119000.0,300910000.0,-447796000.0,-584963000.0,300910000.0,-447796000.0,-584963000.0,-731849000.0,-6224000.0,-6224000.0,-510127000.0,-16701000.0,47830000.0,-1263322000.0,-711281000.0,-14508000.0,1238941000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,,,212882000.0,,,-157837000.0,,14628000.0,-26335000.0,-126081000.0,-27223000.0,-26335000.0,-126081000.0,-27223000.0,-179639000.0,43370000.0,43370000.0,-125638000.0,-13105000.0,-17047000.0,-1322415000.0,-632095000.0,-27858000.0,1845476000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 18:24:44+00:00,,,,,56279000.0,,,-596425000.0,,0.0,-13440000.0,96446000.0,-504864000.0,-13440000.0,96446000.0,-504864000.0,-421858000.0,90704000.0,90704000.0,-55422000.0,-12679000.0,-14150000.0,-405794000.0,-112546000.0,-761000.0,628936000.0,
