company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 19:53:14+00:00,1.12,1.12,1.1,,28853000.0,0.0,112007000.0,112007000.0,112007000.0,713447000.0,950158000.0,28000.0,-2353000.0,,38773000.0,,58664000.0,713447000.0,236711000.0,410000.0,4321000.0,97437000.0,139274000.0,1558000.0,140832000.0,950158000.0,100000000.0,99591000.0,101822000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 21:45:51+00:00,5.42,5.88,5.83,0.0,32329000.0,16818000.0,593406000.0,593406000.0,593406000.0,2979888000.0,4112650000.0,-107595000.0,-12370000.0,,130593000.0,0.0,255192000.0,2979888000.0,1132762000.0,6975000.0,22516000.0,402603000.0,730159000.0,3171000.0,733330000.0,4112650000.0,109500000.0,100886000.0,101815000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q4,2015-10-01,2015-12-31,,1.63,2.1,2.11,,23195000.0,,211120000.0,211120000.0,211120000.0,1031046000.0,1475979000.0,-109235000.0,-3660000.0,,36728000.0,,62887000.0,1031046000.0,444933000.0,4180000.0,6072000.0,99615000.0,345318000.0,-1768000.0,343550000.0,1475979000.0,109500000.0,100886000.0,101815000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 19:29:11+00:00,3.46,3.46,3.41,,48454000.0,3198000.0,349318000.0,349318000.0,349318000.0,786880000.0,1271245000.0,-115000.0,-3481000.0,,29630000.0,0.0,53716000.0,786880000.0,484365000.0,1775000.0,5322000.0,86544000.0,397821000.0,66000.0,397887000.0,1271245000.0,101000000.0,100906000.0,102299000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.79,3.78,3.72,,9134000.0,16818000.0,382286000.0,382286000.0,382286000.0,1948842000.0,2636671000.0,1640000.0,-8710000.0,,93865000.0,,192305000.0,1948842000.0,687829000.0,2795000.0,16444000.0,302988000.0,384841000.0,4939000.0,389780000.0,2636671000.0,101000000.0,100906000.0,102299000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q3TTM,2014-10-01,2015-09-30,,5.7,5.67,5.59,,20583000.0,20067000.0,571882000.0,571882000.0,571882000.0,2649127000.0,3643059000.0,3012000.0,-10305000.0,,128809000.0,,263273000.0,2649127000.0,993932000.0,3348000.0,21323000.0,412149000.0,581783000.0,7670000.0,589453000.0,3643059000.0,101000000.0,100906000.0,102299000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 18:10:11+00:00,0.94,0.93,0.92,,-33340000.0,6970000.0,93885000.0,93885000.0,93885000.0,731734000.0,896217000.0,1929000.0,-3749000.0,,29479000.0,0.0,70901000.0,731734000.0,164483000.0,826000.0,6058000.0,107350000.0,57133000.0,1483000.0,58616000.0,896217000.0,99900000.0,100852000.0,101607000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.33,0.32,0.31,,-39320000.0,13620000.0,32968000.0,32968000.0,32968000.0,1161962000.0,1365426000.0,1755000.0,-5229000.0,,64235000.0,,138589000.0,1161962000.0,203464000.0,1020000.0,11122000.0,216444000.0,-12980000.0,4873000.0,-8107000.0,1365426000.0,99900000.0,100852000.0,101607000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.12,3.11,3.07,,-34819000.0,18275000.0,312397000.0,312397000.0,312397000.0,2563133000.0,3262102000.0,-1218000.0,-7677000.0,,136772000.0,,276085000.0,2563133000.0,698969000.0,1662000.0,20298000.0,431132000.0,267837000.0,10959000.0,278796000.0,3262102000.0,99900000.0,100852000.0,101607000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 19:19:31+00:00,-0.61,-0.61,-0.61,,-5980000.0,6650000.0,-60917000.0,-60917000.0,-60917000.0,430228000.0,469209000.0,-174000.0,-1480000.0,,34756000.0,,67688000.0,430228000.0,38981000.0,194000.0,5064000.0,109094000.0,-70113000.0,3390000.0,-66723000.0,469209000.0,99900000.0,100375000.0,100375000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.23,2.23,2.19,,-3645000.0,11796000.0,223040000.0,223040000.0,223040000.0,2283027000.0,2910238000.0,-5151000.0,-5073000.0,,139952000.0,,262851000.0,2283027000.0,627211000.0,1766000.0,18773000.0,414599000.0,212612000.0,11934000.0,224546000.0,2910238000.0,99900000.0,100375000.0,100375000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 19:54:11+00:00,-4.05,-4.05,-4.05,74930000.0,23167000.0,1021000.0,-416112000.0,-416112000.0,-416112000.0,2266145000.0,2904563000.0,144306000.0,26245000.0,,124762000.0,743862000.0,261994000.0,2266145000.0,638418000.0,20538000.0,25193000.0,1206569000.0,-568151000.0,30900000.0,-537251000.0,2904563000.0,102700000.0,102866000.0,102866000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q4,2016-10-01,2016-12-31,,-7.59,-7.32,-7.29,74930000.0,56053000.0,214000.0,-750790000.0,-750790000.0,-750790000.0,322947000.0,330795000.0,137455000.0,-14221000.0,,29471000.0,654016000.0,70370000.0,322947000.0,7848000.0,3182000.0,6364000.0,829001000.0,-821153000.0,-11039000.0,-832192000.0,330795000.0,102700000.0,102866000.0,102866000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 18:02:50+00:00,1.49,1.46,1.45,,-68205000.0,752000.0,150457000.0,150457000.0,150457000.0,510368000.0,681276000.0,4474000.0,4123000.0,,32173000.0,4314000.0,60345000.0,510368000.0,170908000.0,5563000.0,5894000.0,97584000.0,73324000.0,4454000.0,77778000.0,681276000.0,101000000.0,103339000.0,103684000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.54,3.27,3.24,,-32886000.0,807000.0,334678000.0,334678000.0,334678000.0,1943198000.0,2573768000.0,6851000.0,40466000.0,,95291000.0,89846000.0,191624000.0,1943198000.0,630570000.0,17356000.0,18829000.0,377568000.0,253002000.0,41939000.0,294941000.0,2573768000.0,101000000.0,103339000.0,103684000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q3TTM,2015-10-01,2016-09-30,,5.17,5.37,5.35,,-9691000.0,807000.0,545798000.0,545798000.0,545798000.0,2974244000.0,4049747000.0,-102384000.0,36806000.0,,132019000.0,89846000.0,254511000.0,2974244000.0,1075503000.0,21536000.0,24901000.0,477183000.0,598320000.0,40171000.0,638491000.0,4049747000.0,101000000.0,103339000.0,103684000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 20:12:11+00:00,0.13,-0.11,-0.11,,7288000.0,55000.0,-11415000.0,-11415000.0,-11415000.0,834373000.0,1016424000.0,-7292000.0,4030000.0,,32931000.0,85532000.0,63776000.0,834373000.0,182051000.0,7151000.0,6529000.0,182294000.0,-243000.0,3408000.0,3165000.0,1016424000.0,-87800000.0,102287000.0,102287000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.05,1.81,1.79,,35319000.0,55000.0,184221000.0,184221000.0,184221000.0,1432830000.0,1892492000.0,2377000.0,36343000.0,,63118000.0,85532000.0,131279000.0,1432830000.0,459662000.0,11793000.0,12935000.0,279984000.0,179678000.0,37485000.0,217163000.0,1892492000.0,-87800000.0,102287000.0,102287000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q2TTM,2015-07-01,2016-06-30,,7.14,7.37,7.31,,106968000.0,3253000.0,744659000.0,744659000.0,744659000.0,3250756000.0,4639716000.0,-106973000.0,29202000.0,,129476000.0,85532000.0,247882000.0,3250756000.0,1388960000.0,17748000.0,24329000.0,466143000.0,922817000.0,35783000.0,958600000.0,4639716000.0,-87800000.0,102287000.0,102287000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 19:48:28+00:00,1.92,1.92,1.9,,28031000.0,0.0,195636000.0,195636000.0,195636000.0,598457000.0,876068000.0,9669000.0,32313000.0,,30187000.0,0.0,67503000.0,598457000.0,277611000.0,4642000.0,6406000.0,97690000.0,179921000.0,34077000.0,213998000.0,876068000.0,101900000.0,101853000.0,102919000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,Q1TTM,2015-04-01,2016-03-31,,7.95,8.41,8.34,,66340000.0,10168000.0,849959000.0,849959000.0,849959000.0,3148117000.0,4519509000.0,-97752000.0,21423000.0,,126024000.0,,255007000.0,3148117000.0,1371392000.0,11423000.0,23858000.0,391199000.0,980193000.0,33858000.0,1014051000.0,4519509000.0,101900000.0,101853000.0,102919000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 20:34:28+00:00,-1.59,-1.59,-1.59,,371996000.0,42643000.0,-165615000.0,-165615000.0,-165615000.0,2392377000.0,2941324000.0,4266000.0,14325000.0,0.0,88573000.0,37181000.0,202699000.0,2392377000.0,548947000.0,25765000.0,35704000.0,371096000.0,177851000.0,24264000.0,202115000.0,2941324000.0,104200000.0,104328000.0,104328000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q4,2017-10-01,2017-12-31,,-4.15,-4.15,-4.13,,398765000.0,20488000.0,-432454000.0,-432454000.0,-432454000.0,277111000.0,339181000.0,-1196000.0,-4689000.0,,23583000.0,-1927000.0,54997000.0,277111000.0,62070000.0,6073000.0,13340000.0,97141000.0,-35071000.0,2578000.0,-32493000.0,339181000.0,104200000.0,104328000.0,104328000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 17:58:06+00:00,1.97,1.97,1.95,,7580000.0,12624000.0,205747000.0,205747000.0,205747000.0,795226000.0,1087026000.0,4045000.0,-1950000.0,,20850000.0,791000.0,50546000.0,795226000.0,291800000.0,4149000.0,8392000.0,84811000.0,206989000.0,2293000.0,209282000.0,1087026000.0,104400000.0,104432000.0,105660000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.56,2.56,2.54,,-26769000.0,22155000.0,266839000.0,266839000.0,266839000.0,2115266000.0,2602143000.0,5462000.0,19014000.0,,64990000.0,39108000.0,147702000.0,2115266000.0,486877000.0,19692000.0,22364000.0,273955000.0,212922000.0,21686000.0,234608000.0,2602143000.0,104400000.0,104432000.0,105660000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q3TTM,2016-10-01,2017-09-30,,-5.03,-4.76,-4.75,74930000.0,29284000.0,22369000.0,-483951000.0,-483951000.0,-483951000.0,2438213000.0,2932938000.0,142917000.0,4793000.0,,94461000.0,693124000.0,218072000.0,2438213000.0,494725000.0,22874000.0,28728000.0,1102956000.0,-608231000.0,10647000.0,-597584000.0,2932938000.0,104400000.0,104432000.0,105660000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 18:04:23+00:00,0.5,0.5,0.5,,-40028000.0,8381000.0,51963000.0,51963000.0,51963000.0,512433000.0,623326000.0,1969000.0,-5143000.0,,21341000.0,18286000.0,48957000.0,512433000.0,110893000.0,6374000.0,7555000.0,96965000.0,13928000.0,-3962000.0,9966000.0,623326000.0,103900000.0,104338000.0,104611000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.59,0.59,0.59,,-34349000.0,9531000.0,61092000.0,61092000.0,61092000.0,1320040000.0,1515117000.0,1417000.0,20964000.0,,44140000.0,38317000.0,97156000.0,1320040000.0,195077000.0,15543000.0,13972000.0,189144000.0,5933000.0,19393000.0,25326000.0,1515117000.0,103900000.0,104338000.0,104611000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q2TTM,2016-07-01,2017-06-30,,-5.51,-5.27,-5.25,74930000.0,-46501000.0,10497000.0,-539241000.0,-539241000.0,-539241000.0,2153355000.0,2527188000.0,143346000.0,10866000.0,,105784000.0,696647000.0,227871000.0,2153355000.0,373833000.0,24288000.0,26230000.0,1115729000.0,-741896000.0,12808000.0,-729088000.0,2527188000.0,103900000.0,104338000.0,104611000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 19:48:05+00:00,0.09,0.09,0.09,,5679000.0,1150000.0,9129000.0,9129000.0,9129000.0,807607000.0,891791000.0,-552000.0,26107000.0,,22799000.0,20031000.0,48199000.0,807607000.0,84184000.0,9169000.0,6417000.0,92179000.0,-7995000.0,23355000.0,15360000.0,891791000.0,101400000.0,104103000.0,104410000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2017.0,Q1TTM,2016-04-01,2017-03-31,,-5.88,-5.88,-5.86,74930000.0,815000.0,2171000.0,-602619000.0,-602619000.0,-602619000.0,2475295000.0,2920286000.0,134085000.0,20039000.0,,117374000.0,763893000.0,242690000.0,2475295000.0,444991000.0,25065000.0,25204000.0,1201058000.0,-756067000.0,20178000.0,-735889000.0,2920286000.0,101400000.0,104103000.0,104410000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 20:34:28+00:00,1.38,1.38,1.36,,3441000.0,90735000.0,144326000.0,144326000.0,144326000.0,1851867000.0,2244044000.0,34620000.0,39167000.0,0.0,84472000.0,0.0,176857000.0,1851867000.0,392177000.0,25921000.0,59788000.0,352064000.0,40113000.0,73034000.0,113147000.0,2244044000.0,104600000.0,104745000.0,106113000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q4,2018-10-01,2018-12-31,,0.5,0.5,0.5,,-4416000.0,14576000.0,52116000.0,52116000.0,52116000.0,592931000.0,691241000.0,-485000.0,34010000.0,,21388000.0,,51338000.0,592931000.0,98310000.0,11476000.0,14643000.0,87302000.0,11008000.0,37177000.0,48185000.0,691241000.0,104600000.0,104745000.0,106113000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q3,2018-07-01,2018-09-30,2019-10-24 18:46:06+00:00,0.55,0.55,0.54,,2396000.0,14723000.0,57750000.0,57750000.0,57750000.0,547093000.0,676220000.0,-3233000.0,-8354000.0,,22390000.0,,33539000.0,547093000.0,129127000.0,3198000.0,16456000.0,70652000.0,58475000.0,4904000.0,63379000.0,676220000.0,105000000.0,104804000.0,106163000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.88,0.88,0.86,,7857000.0,76159000.0,92210000.0,92210000.0,92210000.0,1258936000.0,1552803000.0,35105000.0,5157000.0,,63084000.0,,125519000.0,1258936000.0,293867000.0,14445000.0,45145000.0,264762000.0,29105000.0,35857000.0,64962000.0,1552803000.0,105000000.0,104804000.0,106163000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q3TTM,2017-10-01,2018-09-30,,-3.27,-3.27,-3.27,,406622000.0,96647000.0,-340244000.0,-340244000.0,-340244000.0,1536047000.0,1891984000.0,33909000.0,468000.0,,86667000.0,-1927000.0,180516000.0,1536047000.0,355937000.0,20518000.0,58485000.0,361903000.0,-5966000.0,38435000.0,32469000.0,1891984000.0,105000000.0,104804000.0,106163000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 19:05:56+00:00,-0.46,-0.46,-0.46,,-6164000.0,24352000.0,-48491000.0,-48491000.0,-48491000.0,317376000.0,309318000.0,40085000.0,-1906000.0,,20370000.0,,50854000.0,317376000.0,-8058000.0,6065000.0,16865000.0,95576000.0,-103634000.0,8894000.0,-94740000.0,309318000.0,105400000.0,104776000.0,104776000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.33,0.33,0.32,,5461000.0,61436000.0,34460000.0,34460000.0,34460000.0,711843000.0,876583000.0,38338000.0,13511000.0,,40694000.0,,91980000.0,711843000.0,164740000.0,11247000.0,28689000.0,194110000.0,-29370000.0,30953000.0,1583000.0,876583000.0,105400000.0,104776000.0,104776000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q2TTM,2017-07-01,2018-06-30,,-1.85,-1.85,-1.86,,411806000.0,94548000.0,-192247000.0,-192247000.0,-192247000.0,1784180000.0,2302790000.0,41187000.0,6872000.0,,85127000.0,-1136000.0,197523000.0,1784180000.0,518610000.0,21469000.0,50421000.0,376062000.0,142548000.0,35824000.0,178372000.0,2302790000.0,105400000.0,104776000.0,104776000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 17:49:59+00:00,0.79,0.79,0.78,,11625000.0,37084000.0,82951000.0,82951000.0,82951000.0,394467000.0,567265000.0,-1747000.0,15417000.0,,20324000.0,,41126000.0,394467000.0,172798000.0,5182000.0,11824000.0,98534000.0,74264000.0,22059000.0,96323000.0,567265000.0,105000000.0,104550000.0,106305000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2018.0,Q1TTM,2017-04-01,2018-03-31,,-0.89,-0.89,-0.9,,377942000.0,78577000.0,-91793000.0,-91793000.0,-91793000.0,1979237000.0,2616798000.0,3071000.0,3635000.0,,86098000.0,17150000.0,195626000.0,1979237000.0,637561000.0,21778000.0,41111000.0,377451000.0,260110000.0,22968000.0,283078000.0,2616798000.0,105000000.0,104550000.0,106305000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q4,2019-10-01,2019-12-31,,-0.56,-0.56,-0.56,,-30865000.0,7351000.0,-59408000.0,-59408000.0,-59408000.0,1065822000.0,1399377000.0,-79000.0,21057000.0,363000000.0,25427000.0,,55643000.0,1065822000.0,333555000.0,3048000.0,9663000.0,451421000.0,-117866000.0,27672000.0,-90194000.0,1399377000.0,105400000.0,105310000.0,105310000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 20:34:28+00:00,-1.09,-1.09,-1.09,,-5480000.0,45915000.0,-114933000.0,-114933000.0,-114933000.0,2513905000.0,3063117000.0,-284000.0,19836000.0,363000000.0,96611000.0,0.0,205471000.0,2513905000.0,549212000.0,27066000.0,48886000.0,710997000.0,-161785000.0,41656000.0,-120129000.0,3063117000.0,105400000.0,105310000.0,105310000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q3YTD,2019-01-01,2019-09-30,,-0.53,-0.53,-0.53,,25385000.0,38564000.0,-55525000.0,-55525000.0,-55525000.0,1448083000.0,1663740000.0,-205000.0,-1221000.0,,71184000.0,,149828000.0,1448083000.0,215657000.0,24018000.0,39223000.0,259576000.0,-43919000.0,13984000.0,-29935000.0,1663740000.0,105600000.0,105397000.0,106227000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q3TTM,2018-10-01,2019-09-30,,-0.03,-0.03,-0.03,,20969000.0,53140000.0,-3409000.0,-3409000.0,-3409000.0,2041014000.0,2354981000.0,-690000.0,32789000.0,,92572000.0,,201166000.0,2041014000.0,313967000.0,35494000.0,53866000.0,346878000.0,-32911000.0,51161000.0,18250000.0,2354981000.0,105600000.0,105397000.0,106227000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q3,2019-07-01,2019-09-30,2019-10-24 18:46:06+00:00,0.29,0.29,0.29,,15035000.0,18605000.0,30622000.0,30622000.0,30622000.0,408443000.0,546806000.0,65000.0,-2190000.0,,24912000.0,,53542000.0,408443000.0,138363000.0,4976000.0,11454000.0,97059000.0,41304000.0,4288000.0,45592000.0,546806000.0,105600000.0,105397000.0,106227000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q2YTD,2019-01-01,2019-06-30,,-0.82,-0.82,-0.82,,10350000.0,19959000.0,-86147000.0,-86147000.0,-86147000.0,1039640000.0,1116934000.0,-270000.0,969000.0,,46272000.0,,96286000.0,1039640000.0,77294000.0,19042000.0,27769000.0,162517000.0,-85223000.0,9696000.0,-75527000.0,1116934000.0,103000000.0,105369000.0,105369000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q2TTM,2018-07-01,2019-06-30,,0.23,0.23,0.22,,8330000.0,49258000.0,23719000.0,23719000.0,23719000.0,2179664000.0,2484395000.0,-3988000.0,26625000.0,,90050000.0,,181163000.0,2179664000.0,304731000.0,33716000.0,58868000.0,320471000.0,-15740000.0,51777000.0,36037000.0,2484395000.0,103000000.0,105369000.0,105369000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 19:05:56+00:00,-0.18,-0.18,-0.18,,11744000.0,10437000.0,-18548000.0,-18548000.0,-18548000.0,507774000.0,584956000.0,-97000.0,-2712000.0,,24395000.0,,50934000.0,507774000.0,77182000.0,8921000.0,13510000.0,85766000.0,-8584000.0,1877000.0,-6707000.0,584956000.0,103000000.0,105369000.0,105369000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 18:24:44+00:00,-0.64,-0.64,-0.64,,-1394000.0,9522000.0,-67599000.0,-67599000.0,-67599000.0,531866000.0,531978000.0,-173000.0,3681000.0,,21877000.0,,45352000.0,531866000.0,112000.0,10121000.0,14259000.0,76751000.0,-76639000.0,7819000.0,-68820000.0,531978000.0,105600000.0,105046000.0,105046000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2019.0,Q1TTM,2018-04-01,2019-03-31,,-0.05,-0.05,-0.06,,-9578000.0,63173000.0,-6224000.0,-6224000.0,-6224000.0,1989266000.0,2208757000.0,36194000.0,27431000.0,,86025000.0,,181083000.0,1989266000.0,219491000.0,30860000.0,62223000.0,330281000.0,-110790000.0,58794000.0,-51996000.0,2208757000.0,105600000.0,105046000.0,105046000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2020.0,Q1TTM,2019-04-01,2020-03-31,,0.41,0.41,0.4,,-93301000.0,40875000.0,43370000.0,43370000.0,43370000.0,2423825000.0,3063263000.0,-199000.0,13535000.0,363000000.0,100347000.0,,218706000.0,2423825000.0,639438000.0,23734000.0,43957000.0,722928000.0,-83490000.0,33758000.0,-49732000.0,3063263000.0,105500000.0,105595000.0,106386000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 18:24:44+00:00,0.86,0.86,0.85,,-89215000.0,4482000.0,90704000.0,90704000.0,90704000.0,441786000.0,532124000.0,-88000.0,-2620000.0,,25613000.0,,58587000.0,441786000.0,90338000.0,6789000.0,9330000.0,88682000.0,1656000.0,-79000.0,1577000.0,532124000.0,105500000.0,105595000.0,106386000.0
