company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,propertyliabilityinsuranceclaims,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2016.0,Q4,2016-10-01,2016-12-31,,0.18,0.18,183000000.0,0.17,-2000000.0,2000000.0,38000000.0,128000000.0,128000000.0,,126000000.0,2000000.0,-36000000.0,-1739000000.0,-251000000.0,263000000.0,,,1253000000.0,2743000000.0,84000000.0,,,38000000.0,2000000.0,1187000000.0,1086000000.0,126000000.0,1050000000.0,739800000.0,739800000.0,747100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 16:07:14+00:00,0.14,0.14,182000000.0,0.14,19000000.0,,38000000.0,108000000.0,108000000.0,,107000000.0,1000000.0,-38000000.0,696000000.0,21000000.0,,,,1215000000.0,273000000.0,80000000.0,,,38000000.0,,1151000000.0,1316000000.0,127000000.0,1278000000.0,764300000.0,764300000.0,764300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.85,0.85,541000000.0,0.85,42000000.0,1000000.0,116000000.0,643000000.0,643000000.0,,636000000.0,7000000.0,-115000000.0,2121000000.0,255000000.0,11000000.0,,,3838000000.0,897000000.0,255000000.0,,,116000000.0,1000000.0,3559000000.0,4348000000.0,685000000.0,4233000000.0,764300000.0,764300000.0,764300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.07,1.07,898000000.0,1.07,47000000.0,3000000.0,176000000.0,606000000.0,606000000.0,,597000000.0,9000000.0,-173000000.0,2816000000.0,336000000.0,11000000.0,,,5086000000.0,1226000000.0,333000000.0,,,176000000.0,3000000.0,4940000000.0,5755000000.0,653000000.0,5582000000.0,764300000.0,764300000.0,764300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 13:20:35+00:00,0.47,0.47,178000000.0,0.47,32000000.0,,39000000.0,351000000.0,351000000.0,,347000000.0,4000000.0,-39000000.0,726000000.0,174000000.0,9000000.0,,,1372000000.0,316000000.0,87000000.0,,,39000000.0,,1220000000.0,1633000000.0,383000000.0,1594000000.0,738300000.0,738300000.0,738300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.71,0.71,359000000.0,0.71,23000000.0,1000000.0,78000000.0,535000000.0,535000000.0,,529000000.0,6000000.0,-77000000.0,1425000000.0,234000000.0,11000000.0,,,2623000000.0,624000000.0,175000000.0,,,78000000.0,1000000.0,2408000000.0,3032000000.0,558000000.0,2955000000.0,738300000.0,738300000.0,738300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.04,1.04,716000000.0,1.04,28000000.0,3000000.0,184000000.0,787000000.0,787000000.0,,777000000.0,10000000.0,-181000000.0,2818000000.0,319000000.0,11000000.0,,,5078000000.0,1207000000.0,329000000.0,,,184000000.0,3000000.0,4741000000.0,5726000000.0,815000000.0,5545000000.0,738300000.0,738300000.0,738300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:04:40+00:00,0.24,0.24,181000000.0,0.24,-9000000.0,1000000.0,39000000.0,184000000.0,184000000.0,,182000000.0,2000000.0,-38000000.0,699000000.0,60000000.0,2000000.0,,,1251000000.0,308000000.0,88000000.0,,,39000000.0,1000000.0,1188000000.0,1399000000.0,175000000.0,1361000000.0,758300000.0,758300000.0,758300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2016.0,Q1TTM,2015-04-01,2016-03-31,,0.85,0.85,716000000.0,0.85,9000000.0,4000000.0,217000000.0,650000000.0,650000000.0,,642000000.0,8000000.0,-213000000.0,2819000000.0,221000000.0,2000000.0,,,5063000000.0,1203000000.0,324000000.0,,,217000000.0,4000000.0,4738000000.0,5608000000.0,659000000.0,5395000000.0,758300000.0,758300000.0,758300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 16:22:49+00:00,0.76,0.76,751000000.0,0.76,80000000.0,6000000.0,167000000.0,1135000000.0,571000000.0,,1128000000.0,7000000.0,-161000000.0,394000000.0,106000000.0,30000000.0,564000000.0,,5051000000.0,3566000000.0,336000000.0,,,167000000.0,6000000.0,4711000000.0,5493000000.0,651000000.0,5332000000.0,1484200000.0,1484200000.0,1484200000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2017.0,Q4,2017-10-01,2017-12-31,,0.13,0.13,217000000.0,0.13,17000000.0,2000000.0,42000000.0,657000000.0,93000000.0,,656000000.0,1000000.0,-40000000.0,-1706000000.0,-14000000.0,30000000.0,564000000.0,,1256000000.0,2699000000.0,88000000.0,,,42000000.0,2000000.0,1210000000.0,1330000000.0,110000000.0,1290000000.0,1484200000.0,1484200000.0,1484200000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 15:50:54+00:00,0.14,0.14,176000000.0,0.14,42000000.0,2000000.0,43000000.0,105000000.0,105000000.0,,104000000.0,1000000.0,-41000000.0,686000000.0,61000000.0,,,,1174000000.0,265000000.0,80000000.0,,,43000000.0,2000000.0,1127000000.0,1315000000.0,147000000.0,1274000000.0,742900000.0,742900000.0,742900000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.63,0.63,534000000.0,0.63,63000000.0,4000000.0,125000000.0,478000000.0,478000000.0,,472000000.0,6000000.0,-121000000.0,2100000000.0,120000000.0,,,,3795000000.0,867000000.0,248000000.0,,,125000000.0,4000000.0,3501000000.0,4163000000.0,541000000.0,4042000000.0,742900000.0,742900000.0,742900000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2017.0,Q3TTM,2016-10-01,2017-09-30,,0.81,0.81,717000000.0,0.8,61000000.0,6000000.0,163000000.0,606000000.0,606000000.0,,598000000.0,8000000.0,-157000000.0,361000000.0,-131000000.0,263000000.0,,,5048000000.0,3610000000.0,332000000.0,,,163000000.0,6000000.0,4688000000.0,5249000000.0,667000000.0,5092000000.0,742900000.0,742900000.0,742900000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2017.0,Q2,2017-04-01,2017-06-30,2018-08-08 15:45:53+00:00,0.28,0.28,178000000.0,0.28,27000000.0,1000000.0,43000000.0,212000000.0,212000000.0,,210000000.0,2000000.0,-42000000.0,720000000.0,37000000.0,,,,1356000000.0,299000000.0,85000000.0,,,43000000.0,1000000.0,1197000000.0,1478000000.0,239000000.0,1436000000.0,750000000.0,750000000.0,750000000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.49,0.49,358000000.0,0.49,21000000.0,2000000.0,82000000.0,373000000.0,373000000.0,,368000000.0,5000000.0,-80000000.0,1414000000.0,59000000.0,,,,2621000000.0,602000000.0,168000000.0,,,82000000.0,2000000.0,2374000000.0,2848000000.0,394000000.0,2768000000.0,750000000.0,750000000.0,750000000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 16:56:57+00:00,0.21,0.21,180000000.0,0.21,-6000000.0,1000000.0,39000000.0,161000000.0,161000000.0,,158000000.0,3000000.0,-38000000.0,694000000.0,22000000.0,,,,1265000000.0,303000000.0,83000000.0,,,39000000.0,1000000.0,1177000000.0,1370000000.0,155000000.0,1332000000.0,752400000.0,752400000.0,752400000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.0,1.0,723000000.0,0.99,43000000.0,3000000.0,154000000.0,748000000.0,748000000.0,,738000000.0,10000000.0,-151000000.0,377000000.0,-34000000.0,272000000.0,,,5105000000.0,3635000000.0,334000000.0,,,154000000.0,3000000.0,4735000000.0,5405000000.0,791000000.0,5254000000.0,752400000.0,752400000.0,752400000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2018.0,Q4,2018-10-01,2018-12-31,,0.42,0.42,165000000.0,0.42,87000000.0,7000000.0,42000000.0,1445000000.0,306000000.0,,303000000.0,3000000.0,-35000000.0,-1751000000.0,210000000.0,30000000.0,1139000000.0,1139000000.0,1273000000.0,2759000000.0,88000000.0,,,42000000.0,7000000.0,1173000000.0,1571000000.0,393000000.0,1536000000.0,739500000.0,739500000.0,739500000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 13:14:05+00:00,0.43,0.43,412000000.0,0.43,42000000.0,3000000.0,45000000.0,378000000.0,378000000.0,,322000000.0,56000000.0,-42000000.0,701000000.0,554000000.0,,,,1211000000.0,278000000.0,88000000.0,,,45000000.0,3000000.0,1391000000.0,1853000000.0,420000000.0,1811000000.0,748800000.0,748800000.0,748800000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.05,1.05,779000000.0,1.05,63000000.0,8000000.0,134000000.0,845000000.0,845000000.0,,784000000.0,61000000.0,-126000000.0,2138000000.0,692000000.0,,,,3890000000.0,904000000.0,273000000.0,,,134000000.0,8000000.0,3821000000.0,4855000000.0,908000000.0,4729000000.0,748800000.0,748800000.0,748800000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2018.0,Q3TTM,2017-10-01,2018-09-30,,1.18,1.18,996000000.0,1.18,80000000.0,10000000.0,176000000.0,1502000000.0,938000000.0,,1440000000.0,62000000.0,-166000000.0,432000000.0,678000000.0,30000000.0,564000000.0,,5146000000.0,3603000000.0,361000000.0,,,176000000.0,10000000.0,5031000000.0,6185000000.0,1018000000.0,6019000000.0,748800000.0,748800000.0,748800000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 13:45:24+00:00,0.28,0.28,189000000.0,0.28,17000000.0,2000000.0,45000000.0,211000000.0,211000000.0,,209000000.0,2000000.0,-43000000.0,746000000.0,8000000.0,,,,1422000000.0,320000000.0,96000000.0,,,45000000.0,2000000.0,1255000000.0,1526000000.0,228000000.0,1483000000.0,746400000.0,746400000.0,746400000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.62,0.62,367000000.0,0.62,21000000.0,5000000.0,89000000.0,467000000.0,467000000.0,,462000000.0,5000000.0,-84000000.0,1437000000.0,138000000.0,,,,2679000000.0,626000000.0,185000000.0,,,89000000.0,5000000.0,2430000000.0,3002000000.0,488000000.0,2918000000.0,746400000.0,746400000.0,746400000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2018.0,Q2TTM,2017-07-01,2018-06-30,,0.89,0.89,760000000.0,0.89,80000000.0,9000000.0,174000000.0,1229000000.0,665000000.0,,1222000000.0,7000000.0,-165000000.0,417000000.0,185000000.0,30000000.0,564000000.0,,5109000000.0,3590000000.0,353000000.0,,,174000000.0,9000000.0,4767000000.0,5647000000.0,745000000.0,5482000000.0,746400000.0,746400000.0,746400000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 13:37:34+00:00,0.34,0.34,178000000.0,0.34,4000000.0,3000000.0,44000000.0,256000000.0,256000000.0,,253000000.0,3000000.0,-41000000.0,691000000.0,130000000.0,,,,1257000000.0,306000000.0,89000000.0,,,44000000.0,3000000.0,1175000000.0,1476000000.0,260000000.0,1435000000.0,744100000.0,744100000.0,744100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.89,0.89,749000000.0,0.89,90000000.0,8000000.0,172000000.0,1230000000.0,666000000.0,,1223000000.0,7000000.0,-164000000.0,391000000.0,214000000.0,30000000.0,564000000.0,,5043000000.0,3569000000.0,342000000.0,,,172000000.0,8000000.0,4709000000.0,5599000000.0,756000000.0,5435000000.0,744100000.0,744100000.0,744100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2019.0,Q4,2019-10-01,2019-12-31,,0.11,0.11,175000000.0,0.11,8000000.0,9000000.0,90000000.0,1003000000.0,81000000.0,,1002000000.0,1000000.0,-81000000.0,-1725000000.0,-10000000.0,14000000.0,920000000.0,,-246000000.0,1235000000.0,97000000.0,,,90000000.0,9000000.0,-315000000.0,-159000000.0,89000000.0,-240000000.0,1461900000.0,1461900000.0,1461900000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:22:49+00:00,1.26,1.26,676000000.0,1.26,30000000.0,32000000.0,222000000.0,1854000000.0,932000000.0,,1842000000.0,12000000.0,-190000000.0,365000000.0,339000000.0,14000000.0,920000000.0,,5078000000.0,3629000000.0,391000000.0,,,222000000.0,32000000.0,4670000000.0,5808000000.0,962000000.0,5618000000.0,1461900000.0,1461900000.0,1461900000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 13:14:05+00:00,0.51,0.51,165000000.0,0.51,4000000.0,8000000.0,46000000.0,372000000.0,372000000.0,,368000000.0,4000000.0,-38000000.0,678000000.0,277000000.0,,,,1171000000.0,282000000.0,91000000.0,,,46000000.0,8000000.0,1125000000.0,1539000000.0,376000000.0,1501000000.0,721600000.0,721600000.0,721600000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.15,1.15,501000000.0,1.15,22000000.0,23000000.0,132000000.0,851000000.0,851000000.0,,840000000.0,11000000.0,-109000000.0,2090000000.0,349000000.0,,,,5324000000.0,2394000000.0,294000000.0,,,132000000.0,23000000.0,4985000000.0,5967000000.0,873000000.0,5858000000.0,721600000.0,721600000.0,721600000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2019.0,Q3TTM,2018-10-01,2019-09-30,,1.57,1.57,666000000.0,1.57,109000000.0,30000000.0,174000000.0,2296000000.0,1157000000.0,,1143000000.0,14000000.0,-144000000.0,339000000.0,559000000.0,30000000.0,1139000000.0,1139000000.0,6597000000.0,5153000000.0,382000000.0,,,174000000.0,30000000.0,6158000000.0,7538000000.0,1266000000.0,7394000000.0,721600000.0,721600000.0,721600000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.64,0.64,336000000.0,0.64,18000000.0,15000000.0,86000000.0,479000000.0,479000000.0,,472000000.0,7000000.0,-71000000.0,1412000000.0,72000000.0,,,,4153000000.0,2112000000.0,203000000.0,,,86000000.0,15000000.0,3860000000.0,4428000000.0,497000000.0,4357000000.0,733300000.0,733300000.0,733300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2019.0,Q2TTM,2018-07-01,2019-06-30,,1.49,1.49,913000000.0,1.49,147000000.0,25000000.0,173000000.0,2302000000.0,1163000000.0,,1097000000.0,66000000.0,-148000000.0,362000000.0,836000000.0,30000000.0,1139000000.0,1139000000.0,6637000000.0,5149000000.0,379000000.0,,,173000000.0,25000000.0,6424000000.0,7852000000.0,1310000000.0,7704000000.0,733300000.0,733300000.0,733300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 13:45:24+00:00,0.39,0.39,166000000.0,0.39,16000000.0,7000000.0,43000000.0,290000000.0,290000000.0,,286000000.0,4000000.0,-36000000.0,722000000.0,62000000.0,,,,2863000000.0,1798000000.0,103000000.0,,,43000000.0,7000000.0,2686000000.0,3028000000.0,306000000.0,2992000000.0,733300000.0,733300000.0,733300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 15:31:18+00:00,0.25,0.25,170000000.0,0.25,2000000.0,8000000.0,43000000.0,189000000.0,189000000.0,,186000000.0,3000000.0,-35000000.0,690000000.0,10000000.0,,,,1290000000.0,314000000.0,100000000.0,,,43000000.0,8000000.0,1174000000.0,1400000000.0,191000000.0,1365000000.0,744000000.0,744000000.0,744000000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.38,1.38,936000000.0,1.38,148000000.0,20000000.0,175000000.0,2223000000.0,1084000000.0,,1020000000.0,64000000.0,-155000000.0,386000000.0,782000000.0,30000000.0,1139000000.0,1139000000.0,5196000000.0,3671000000.0,372000000.0,,,175000000.0,20000000.0,4993000000.0,6350000000.0,1232000000.0,6195000000.0,744000000.0,744000000.0,744000000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.01,1.01,670000000.0,1.01,-9000000.0,30000000.0,216000000.0,1662000000.0,740000000.0,,1653000000.0,9000000.0,-186000000.0,304000000.0,331000000.0,14000000.0,920000000.0,,4744000000.0,3585000000.0,387000000.0,,,216000000.0,30000000.0,4559000000.0,5462000000.0,731000000.0,5276000000.0,,,
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 15:31:18+00:00,,,164000000.0,,-37000000.0,6000000.0,37000000.0,-3000000.0,-3000000.0,,-3000000.0,,-31000000.0,629000000.0,2000000.0,,,,956000000.0,270000000.0,96000000.0,,,37000000.0,6000000.0,1063000000.0,1054000000.0,-40000000.0,1023000000.0,,,
