company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,investmentsecuritiesinterestincome,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,propertyliabilityinsuranceclaims,restructuringcharge,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.05,1.05,-0.9,32700000.0,1.05,,,30121000.0,62978000.0,4614000.0,28867000.0,1254000.0,,50168000.0,,-37471000.0,-45840000.0,,224431000.0,42087000.0,13153000.0,,,3811000.0,,,128766000.0,237584000.0,108818000.0,237584000.0,29200000.0,27593338.0,27634029.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 06:09:55+00:00,0.08,0.08,-0.45,8585000.0,0.08,,,2366000.0,1444000.0,922000.0,2339000.0,27000.0,,13275000.0,,,-14267000.0,,48273000.0,11613000.0,3824000.0,,,2913000.0,,,36386000.0,52097000.0,15711000.0,52097000.0,29200000.0,27593338.0,27634029.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.65,0.65,,17186000.0,0.65,,,18780000.0,18520000.0,260000.0,17997000.0,783000.0,,26229000.0,,,-15849000.0,,94575000.0,21734000.0,5078000.0,,,135000.0,,,65284000.0,99653000.0,34369000.0,99653000.0,27800000.0,27559992.0,27611237.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.29,1.29,,32330000.0,1.29,,,37129000.0,70908000.0,3692000.0,35451000.0,1678000.0,,50090000.0,,-37471000.0,-39487000.0,,222354000.0,40374000.0,11756000.0,,,921000.0,,,123715000.0,234110000.0,110395000.0,234110000.0,27800000.0,27559992.0,27611237.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2011.0,Q2,2011-04-01,2011-06-30,2012-08-07 08:06:16+00:00,0.35,0.35,-0.45,8561000.0,0.35,,,10080000.0,9820000.0,260000.0,9737000.0,343000.0,,12716000.0,,,-8010000.0,,47449000.0,10918000.0,2669000.0,,,93000.0,,,32288000.0,50118000.0,17830000.0,50118000.0,27800000.0,27559992.0,27611237.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 08:07:19+00:00,0.3,0.3,0.45,8625000.0,0.3,,,8700000.0,8700000.0,,8260000.0,440000.0,,13513000.0,,,-7839000.0,,47126000.0,10816000.0,2409000.0,,,42000.0,,,32996000.0,49535000.0,16539000.0,49535000.0,27500000.0,27537278.0,27577435.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.51,1.51,,31971000.0,1.51,,,43353000.0,69706000.0,11118000.0,41475000.0,1878000.0,,49917000.0,,-37471000.0,-39316000.0,,219966000.0,39563000.0,11335000.0,,,828000.0,,,122279000.0,231301000.0,109022000.0,231301000.0,27500000.0,27537278.0,27577435.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2012.0,Q4,2012-10-01,2012-12-31,,0.44,0.44,1.35,10082000.0,0.45,,,13554000.0,12728000.0,826000.0,13462000.0,92000.0,,14169000.0,,,-7236000.0,,56049000.0,14046000.0,4158000.0,,,1946000.0,,,40243000.0,60207000.0,19964000.0,60207000.0,29300000.0,29300000.0,29500000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 16:18:39+00:00,1.88,1.88,,40542000.0,1.87,,,55641000.0,48121000.0,7520000.0,55128000.0,513000.0,,55163000.0,,,-31539000.0,,217906000.0,54389000.0,16176000.0,,,4328000.0,,,154422000.0,234082000.0,79660000.0,234082000.0,29300000.0,29300000.0,29500000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.44,1.44,-1.35,30460000.0,1.42,,,42087000.0,35393000.0,6694000.0,41666000.0,421000.0,,40994000.0,,,-24303000.0,,161857000.0,40343000.0,12018000.0,,,2382000.0,,,114179000.0,173875000.0,59696000.0,173875000.0,29400000.0,29474866.0,29624311.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.82,1.82,-0.9,39525000.0,1.79,1047000.0,,52470000.0,42743000.0,9727000.0,51922000.0,548000.0,,53283000.0,,,-31608000.0,,207380000.0,52167000.0,15605000.0,,,2612000.0,,,148634000.0,222985000.0,74351000.0,222985000.0,29400000.0,29474866.0,29624311.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 16:06:53+00:00,0.64,0.64,-0.45,10427000.0,0.63,,,18958000.0,14137000.0,4821000.0,18807000.0,151000.0,,14319000.0,,,-8015000.0,,57574000.0,13801000.0,4200000.0,,,1075000.0,,,39622000.0,61774000.0,22152000.0,61774000.0,29400000.0,29474866.0,29624311.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.8,0.8,-0.9,20033000.0,0.79,,,23129000.0,21256000.0,1873000.0,22859000.0,270000.0,,26675000.0,,,-16288000.0,,104283000.0,26542000.0,7818000.0,,,1307000.0,,,74557000.0,112101000.0,37544000.0,112101000.0,28600000.0,28883464.0,29000996.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.26,1.26,-0.9,37683000.0,1.24,1047000.0,,35878000.0,30050000.0,5828000.0,35454000.0,424000.0,,52239000.0,,,-37860000.0,,198079000.0,49979000.0,15229000.0,,,4450000.0,,,145398000.0,213308000.0,67910000.0,213308000.0,28600000.0,28883464.0,29000996.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 07:00:57+00:00,0.41,0.41,-0.45,10139000.0,0.4,,,11860000.0,10850000.0,1010000.0,11721000.0,139000.0,,13240000.0,,,-8106000.0,,53070000.0,13493000.0,4058000.0,,,1300000.0,,,38172000.0,57128000.0,18956000.0,57128000.0,28600000.0,28883464.0,29000996.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.2,1.2,-0.9,36105000.0,1.19,1047000.0,,34098000.0,29020000.0,5078000.0,33470000.0,628000.0,,51715000.0,,,-37764000.0,,192458000.0,47404000.0,13840000.0,,,3243000.0,,,139514000.0,206298000.0,66784000.0,206298000.0,28600000.0,28785663.0,28877736.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 06:02:16+00:00,0.39,0.39,-0.45,9894000.0,0.39,,,11269000.0,10406000.0,863000.0,11138000.0,131000.0,,13435000.0,,,-8182000.0,,51213000.0,13049000.0,3760000.0,,,7000.0,,,36385000.0,54973000.0,18588000.0,54973000.0,28600000.0,28785663.0,28877736.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2013.0,Q4,2013-10-01,2013-12-31,,0.7,0.7,1.49,11380000.0,0.7,,,22372000.0,19899000.0,2473000.0,22234000.0,138000.0,,17360000.0,,,-6604000.0,,66386000.0,14954000.0,5678000.0,,,1867000.0,,,45561000.0,72064000.0,26503000.0,72064000.0,31300000.0,31300000.0,31400000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 16:18:39+00:00,2.37,2.37,,45233000.0,2.36,,,74595000.0,71472000.0,3123000.0,74126000.0,469000.0,,62647000.0,,,-29591000.0,,253384000.0,61435000.0,20123000.0,,,3129000.0,,,172444000.0,273507000.0,101063000.0,273507000.0,31300000.0,31300000.0,31400000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.67,1.67,-1.49,33853000.0,1.66,,,52223000.0,51573000.0,650000.0,51892000.0,331000.0,,45287000.0,,,-22987000.0,,186998000.0,46481000.0,14445000.0,,,1262000.0,,,126883000.0,201443000.0,74560000.0,201443000.0,31200000.0,31469026.0,31625635.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.11,2.11,-0.14,43935000.0,2.11,,,65777000.0,64301000.0,1476000.0,65354000.0,423000.0,,59456000.0,,,-30223000.0,,243047000.0,60527000.0,18603000.0,,,3208000.0,,,167126000.0,261650000.0,94524000.0,261650000.0,31200000.0,31469026.0,31625635.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 16:06:08+00:00,0.63,0.63,-0.53,11293000.0,0.62,,,19799000.0,19553000.0,246000.0,19675000.0,124000.0,,15568000.0,,,-7347000.0,,65309000.0,15918000.0,5146000.0,,,776000.0,,,43555000.0,70455000.0,26900000.0,70455000.0,31200000.0,31469026.0,31625635.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.04,1.04,-0.96,22560000.0,1.04,,,32424000.0,32020000.0,404000.0,32217000.0,207000.0,,29719000.0,,,-15640000.0,,121689000.0,30563000.0,9299000.0,,,486000.0,,,83328000.0,130988000.0,47660000.0,130988000.0,31500000.0,31275850.0,31425016.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.12,2.12,-0.06,43069000.0,2.12,,,64936000.0,58885000.0,6051000.0,64486000.0,450000.0,,58207000.0,,,-30891000.0,,235312000.0,58410000.0,17657000.0,,,3507000.0,,,163193000.0,252969000.0,89776000.0,252969000.0,31500000.0,31275850.0,31425016.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 08:55:54+00:00,0.57,0.57,-0.48,11358000.0,0.57,,,18052000.0,17816000.0,236000.0,17937000.0,115000.0,,14594000.0,,,-7990000.0,,62127000.0,15351000.0,4982000.0,,,,,,41303000.0,67109000.0,25806000.0,67109000.0,31500000.0,31275850.0,31425016.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.96,1.96,-0.03,41850000.0,1.95,,,58744000.0,51919000.0,6825000.0,58270000.0,474000.0,,56853000.0,,,-31007000.0,,226255000.0,56552000.0,16733000.0,,,4807000.0,,,160062000.0,242988000.0,82926000.0,242988000.0,30400000.0,30488853.0,30654495.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 16:05:59+00:00,0.47,0.47,-0.48,11202000.0,0.47,,,14372000.0,14204000.0,168000.0,14280000.0,92000.0,,15125000.0,,,-7650000.0,,59562000.0,15212000.0,4317000.0,,,486000.0,,,42025000.0,63879000.0,21854000.0,63879000.0,30400000.0,30488853.0,30654495.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:53:37+00:00,2.68,2.68,,51749000.0,2.67,,,89057000.0,89057000.0,,88531000.0,526000.0,,83320000.0,,,-27276000.0,,302044000.0,67319000.0,24036000.0,,0.0,7359000.0,,,209747000.0,326080000.0,116333000.0,326080000.0,33000000.0,33000000.0,33200000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,Q4,2014-10-01,2014-12-31,,0.77,0.77,-0.68,13969000.0,0.77,,,25838000.0,27615000.0,,25693000.0,145000.0,,21609000.0,,-1777000.0,-3529000.0,,78605000.0,16775000.0,6325000.0,,,1433000.0,,,53786000.0,84930000.0,31144000.0,84930000.0,33000000.0,33000000.0,33200000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.91,1.91,0.68,37780000.0,1.9,,,63219000.0,61442000.0,,62838000.0,381000.0,,61711000.0,,1777000.0,-23747000.0,,223439000.0,50544000.0,17711000.0,,,5926000.0,,,155961000.0,241150000.0,85189000.0,241150000.0,33200000.0,33234660.0,33398648.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.61,2.61,2.17,49160000.0,2.6,,,85591000.0,81341000.0,2473000.0,85072000.0,519000.0,,79071000.0,,1777000.0,-30351000.0,,289825000.0,65498000.0,23389000.0,,,7793000.0,,,201522000.0,313214000.0,111692000.0,313214000.0,33200000.0,33234660.0,33398648.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 09:05:46+00:00,0.77,0.77,0.68,13357000.0,0.77,,,25743000.0,23966000.0,,25589000.0,154000.0,,21240000.0,,1777000.0,-8453000.0,,79092000.0,17023000.0,6157000.0,,,1210000.0,,,52830000.0,85249000.0,32419000.0,85249000.0,33200000.0,33234660.0,33398648.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.14,1.14,,24423000.0,1.13,,,37476000.0,37476000.0,,37249000.0,227000.0,,40471000.0,,,-15294000.0,,144347000.0,33521000.0,11554000.0,,,4716000.0,,,103131000.0,155901000.0,52770000.0,155901000.0,32700000.0,32799837.0,32979708.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.47,2.47,0.96,47096000.0,2.45,,,79647000.0,76928000.0,2719000.0,79158000.0,489000.0,,73399000.0,,,-29245000.0,,276042000.0,64393000.0,22378000.0,,,7359000.0,,,192247000.0,298420000.0,106173000.0,298420000.0,32700000.0,32799837.0,32979708.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 16:06:01+00:00,0.63,0.63,-0.68,12481000.0,0.62,,,20701000.0,20701000.0,,20576000.0,125000.0,,19990000.0,,,-8415000.0,,74394000.0,16919000.0,6050000.0,,,1938000.0,,,51328000.0,80444000.0,29116000.0,80444000.0,32700000.0,32799837.0,32979708.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:06:59+00:00,0.51,0.51,0.68,11942000.0,0.51,,,16775000.0,16775000.0,,16673000.0,102000.0,,20481000.0,,,-6879000.0,,69953000.0,16602000.0,5504000.0,,,2778000.0,,,51803000.0,75457000.0,23654000.0,75457000.0,32700000.0,32383996.0,32538429.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.41,2.41,1.16,45973000.0,2.4,,,76998000.0,74043000.0,2955000.0,76519000.0,479000.0,,68003000.0,,,-28820000.0,,263775000.0,62825000.0,21310000.0,,,5421000.0,,,182222000.0,285085000.0,102863000.0,285085000.0,32700000.0,32383996.0,32538429.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 16:22:19+00:00,3.18,3.18,,58506000.0,3.16,,,113077000.0,113077000.0,,112524000.0,553000.0,,82598000.0,,,-34208000.0,,338435000.0,75222000.0,28167000.0,,0.0,2991000.0,,,219317000.0,366602000.0,147285000.0,366602000.0,35400000.0,35400000.0,35600000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,Q4,2015-10-01,2015-12-31,,0.84,0.84,-2.35,29741000.0,0.83,,,6145000.0,6138000.0,,5999000.0,146000.0,,20916000.0,7000.0,,-8852000.0,,87996000.0,28818000.0,7044000.0,,,575000.0,,,80050000.0,95047000.0,14990000.0,95047000.0,35400000.0,35400000.0,35600000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 16:17:20+00:00,0.88,0.88,0.85,,0.88,,,55699000.0,55699000.0,,55542000.0,157000.0,,20954000.0,,,-8482000.0,,88066000.0,9247000.0,7362000.0,,,1046000.0,,,31247000.0,95428000.0,64181000.0,95428000.0,63100000.0,35700375.0,35917105.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.34,2.34,2.35,28765000.0,2.33,,,106932000.0,106939000.0,,106525000.0,407000.0,,61682000.0,-7000.0,,-25356000.0,,250439000.0,46404000.0,21123000.0,,,2416000.0,,,139267000.0,271555000.0,132295000.0,271555000.0,63100000.0,35700375.0,35917105.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.11,3.11,1.67,42734000.0,3.1,,,132770000.0,134554000.0,,132218000.0,552000.0,,83291000.0,-7000.0,-1777000.0,-28885000.0,,329044000.0,63179000.0,27448000.0,,,3849000.0,,,193053000.0,356485000.0,163439000.0,356485000.0,63100000.0,35700375.0,35917105.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 16:19:18+00:00,0.81,0.81,0.75,14584000.0,0.8,,,28676000.0,28676000.0,,28532000.0,144000.0,,19486000.0,,,-8361000.0,,83487000.0,18831000.0,7239000.0,,,788000.0,,,53689000.0,90726000.0,37037000.0,90726000.0,35200000.0,35377694.0,35603020.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.46,1.46,1.5,28765000.0,1.45,,,51233000.0,51240000.0,,50983000.0,250000.0,,40728000.0,-7000.0,,-16874000.0,,162373000.0,37157000.0,13761000.0,,,1370000.0,,,108020000.0,176127000.0,68114000.0,176127000.0,35200000.0,35377694.0,35603020.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.0,3.0,1.5,56091000.0,2.99,,,102814000.0,102821000.0,,102265000.0,549000.0,,83577000.0,-7000.0,,-28856000.0,,320070000.0,70955000.0,26243000.0,,,4013000.0,,,214636000.0,346306000.0,131677000.0,346306000.0,35200000.0,35377694.0,35603020.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:16:42+00:00,0.65,0.65,0.75,14181000.0,0.65,,,22557000.0,22564000.0,,22451000.0,106000.0,,21242000.0,-7000.0,,-8513000.0,,78886000.0,18326000.0,6522000.0,,,582000.0,,,54331000.0,85401000.0,31077000.0,85401000.0,34500000.0,34329768.0,34554871.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.82,2.82,0.07,53988000.0,2.81,,,94839000.0,94846000.0,,94309000.0,530000.0,,84081000.0,-7000.0,,-28910000.0,,310977000.0,69043000.0,25054000.0,,,5163000.0,,,212275000.0,336024000.0,123756000.0,336024000.0,34500000.0,34329768.0,34554871.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 16:19:48+00:00,1.97,1.97,,117081000.0,1.96,,,84956000.0,84956000.0,,85225000.0,-269000.0,,105171000.0,15270000.0,,-50772000.0,,428121000.0,90979000.0,34487000.0,-623000.0,,29542000.0,,,342150000.0,477878000.0,135728000.0,477878000.0,43300000.0,43300000.0,43500000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2016.0,Q4,2016-10-01,2016-12-31,,0.29,0.29,-2.75,57425000.0,0.3,,,-8698000.0,6572000.0,,-8721000.0,23000.0,,30775000.0,15270000.0,-15270000.0,-14269000.0,,119466000.0,35286000.0,9212000.0,-623000.0,,244000.0,,,123107000.0,143948000.0,20841000.0,143948000.0,43300000.0,43300000.0,43500000.0
