company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 10:42:53+00:00,-56054000.0,,,,251320000.0,-1728000.0,113870000.0,140449000.0,1415717000.0,-255529000.0,-436246000.0,655550000.0,,,,-255529000.0,-436246000.0,655550000.0,-37953000.0,156495000.0,156495000.0,,133865000.0,-206943000.0,1084000.0,,-1891045000.0,-115442000.0,-3766000.0,-1600986000.0,,1625211000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q3TTM,2013-10-01,2014-09-30,,-66543000.0,34838000.0,92672000.0,127000.0,285340000.0,-1758000.0,81913000.0,145534000.0,1415717000.0,-509535000.0,-377637000.0,885244000.0,,,,-509535000.0,-377637000.0,885244000.0,-3686000.0,295139000.0,295139000.0,,188014000.0,-213981000.0,1084000.0,,-2169052000.0,-151721000.0,-5827000.0,-1850978000.0,,2008595000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q3,2014-07-01,2014-09-30,,-4985000.0,,,,76745000.0,-2595000.0,-6051000.0,20579000.0,,-82228000.0,-115926000.0,164134000.0,,,,-82228000.0,-115926000.0,164134000.0,-36615000.0,47532000.0,47532000.0,,45908000.0,-2819000.0,-273000.0,,-604628000.0,-48301000.0,,-99988000.0,,542261000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q2TTM,2013-07-01,2014-06-30,,-69560000.0,69554000.0,92672000.0,127000.0,242035000.0,1913000.0,123835000.0,158566000.0,1415717000.0,-447557000.0,-482166000.0,944059000.0,,,,-447557000.0,-482166000.0,944059000.0,16249000.0,324337000.0,324337000.0,,184298000.0,-209725000.0,1357000.0,,-2001508000.0,-163249000.0,-5827000.0,-1806288000.0,,1750794000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q2,2014-04-01,2014-06-30,,-26204000.0,-36760000.0,,,141304000.0,161000.0,2353000.0,111912000.0,1415717000.0,-177509000.0,-45309000.0,203540000.0,,,,-177509000.0,-45309000.0,203540000.0,-19117000.0,53024000.0,53024000.0,,43619000.0,-204140000.0,1357000.0,,-677759000.0,-36672000.0,,-1500998000.0,,693969000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 15:49:19+00:00,-51069000.0,,,,174575000.0,867000.0,119921000.0,119870000.0,1415717000.0,-173301000.0,-320320000.0,491416000.0,,,,-173301000.0,-320320000.0,491416000.0,-1338000.0,108963000.0,108963000.0,,87957000.0,-204124000.0,1357000.0,,-1286417000.0,-67141000.0,-3766000.0,-1500998000.0,,1082950000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q1TTM,2013-04-01,2014-03-31,,-45614000.0,141174000.0,92672000.0,127000.0,131821000.0,383000.0,149238000.0,56362000.0,912000.0,-319182000.0,-583568000.0,949421000.0,,,,-319182000.0,-583568000.0,949421000.0,47054000.0,335774000.0,335774000.0,,191414000.0,-25667000.0,,,-1681564000.0,-165061000.0,-5827000.0,-344962000.0,,1308671000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 13:30:48+00:00,-24865000.0,36760000.0,,,33271000.0,706000.0,117568000.0,7958000.0,0.0,4208000.0,-275011000.0,287876000.0,,,,4208000.0,-275011000.0,287876000.0,17779000.0,55939000.0,55939000.0,,44338000.0,16000.0,,,-608658000.0,-30469000.0,-3766000.0,0.0,,388981000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 10:57:07+00:00,-106126000.0,260763000.0,45827000.0,8215000.0,102207000.0,-10313000.0,110833000.0,112285000.0,95000000.0,-687057000.0,1178000.0,831907000.0,-4394000.0,-225593000.0,202641000.0,-691451000.0,-224415000.0,1034548000.0,108369000.0,319361000.0,215133000.0,104228000.0,142971000.0,-40463000.0,5209000.0,,-2182681000.0,-97566000.0,-98175000.0,-755704000.0,,2382342000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q4,2015-10-01,2015-12-31,,155526000.0,260763000.0,45827000.0,8215000.0,-193603000.0,-1047000.0,-32108000.0,32947000.0,,-330641000.0,120864000.0,79094000.0,-4394000.0,-225593000.0,202641000.0,-335035000.0,-104729000.0,281735000.0,-159076000.0,131274000.0,27046000.0,104228000.0,16996000.0,-10348000.0,8609000.0,,-375900000.0,22025000.0,4394000.0,-357634000.0,,310604000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 13:53:49+00:00,-261652000.0,,,,295810000.0,-9266000.0,142941000.0,79338000.0,95000000.0,-356416000.0,-119686000.0,752813000.0,,,,-356416000.0,-119686000.0,752813000.0,267445000.0,188087000.0,188087000.0,,125975000.0,-30115000.0,-3400000.0,,-1806781000.0,-119591000.0,-102569000.0,-398070000.0,,2071738000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q3TTM,2014-10-01,2015-09-30,,-320333000.0,215618000.0,130502000.0,5027000.0,182435000.0,-11985000.0,88959000.0,87282000.0,95000000.0,-393555000.0,-252897000.0,943244000.0,,,,-393555000.0,-252897000.0,943244000.0,284807000.0,283315000.0,283315000.0,,172917000.0,-35000000.0,-4484000.0,,-2306686000.0,-169566000.0,-102868000.0,-437969000.0,,2548172000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q3,2015-07-01,2015-09-30,,-1134000.0,,,,144850000.0,-3270000.0,13777000.0,35919000.0,,-193737000.0,102493000.0,259795000.0,,,,-193737000.0,102493000.0,259795000.0,165281000.0,55925000.0,55925000.0,,45243000.0,-3718000.0,-2342000.0,,-757972000.0,-39586000.0,,-225938000.0,,903527000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 17:03:48+00:00,-260518000.0,,,,150960000.0,-5996000.0,129164000.0,43419000.0,95000000.0,-162679000.0,-222179000.0,493018000.0,,,,-162679000.0,-222179000.0,493018000.0,102164000.0,132162000.0,132162000.0,,80732000.0,-26397000.0,-1058000.0,,-1048809000.0,-80005000.0,-102569000.0,-172132000.0,,1168211000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q2TTM,2014-07-01,2015-06-30,,-324184000.0,215618000.0,130502000.0,5027000.0,114330000.0,-11310000.0,69131000.0,71942000.0,95000000.0,-282046000.0,-471316000.0,847583000.0,,,,-282046000.0,-471316000.0,847583000.0,82911000.0,274922000.0,274922000.0,,173582000.0,-34101000.0,-2415000.0,,-2153342000.0,-178281000.0,-102868000.0,-312019000.0,,2186906000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q2,2015-04-01,2015-06-30,,-168969000.0,,,,76879000.0,1634000.0,-13182000.0,35006000.0,,-119746000.0,-123655000.0,201147000.0,,,,-119746000.0,-123655000.0,201147000.0,-40620000.0,103275000.0,103275000.0,,34175000.0,-8154000.0,-321000.0,,-492325000.0,-35914000.0,-99394000.0,-47204000.0,,573874000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 10:38:39+00:00,-91549000.0,,,,74081000.0,-7630000.0,142346000.0,8413000.0,95000000.0,-42933000.0,-98524000.0,291871000.0,,,,-42933000.0,-98524000.0,291871000.0,142784000.0,28887000.0,28887000.0,,46557000.0,-18243000.0,-737000.0,,-556484000.0,-44091000.0,-3175000.0,-124928000.0,,594337000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q1TTM,2014-04-01,2015-03-31,,-181419000.0,178858000.0,130502000.0,5027000.0,178755000.0,-12783000.0,84666000.0,148848000.0,1510717000.0,-339809000.0,-392970000.0,849976000.0,,,,-339809000.0,-392970000.0,849976000.0,104414000.0,224671000.0,224671000.0,,183026000.0,-230087000.0,-737000.0,,-2338776000.0,-179039000.0,-3474000.0,-1765813000.0,,2307001000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 11:47:15+00:00,-252139000.0,140156000.0,,,78983000.0,,17098000.0,164000.0,0.0,-1658041000.0,132180000.0,1035345000.0,,0.0,0.0,-1658041000.0,132180000.0,1035345000.0,-490516000.0,575667000.0,575667000.0,0.0,223441000.0,-71593000.0,-3202000.0,-46799000.0,-466687000.0,-69354000.0,-278660000.0,-1261153000.0,0.0,923562000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2018.0,Q4,2018-10-01,2018-12-31,,-184016000.0,140156000.0,,,-82599000.0,4362000.0,-83217000.0,,,-717789000.0,-73550000.0,206409000.0,,,,-717789000.0,-73550000.0,206409000.0,-580568000.0,165718000.0,165718000.0,,66351000.0,-18004000.0,-4601000.0,-46799000.0,-30811000.0,-15065000.0,-272986000.0,-380000000.0,,160943000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2018.0,Q3YTD,2018-01-01,2018-09-30,2018-11-05 17:11:29+00:00,-68123000.0,,,,161582000.0,-4362000.0,100315000.0,164000.0,0.0,-940252000.0,205730000.0,828936000.0,,0.0,0.0,-940252000.0,205730000.0,828936000.0,90052000.0,409949000.0,409949000.0,0.0,157090000.0,-53589000.0,1399000.0,,-435876000.0,-54289000.0,-5674000.0,-881153000.0,,762619000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2018.0,Q3,2018-07-01,2018-09-30,,-923000.0,,,,55316000.0,-948000.0,32389000.0,51000.0,,-119777000.0,3301000.0,300898000.0,,,,-119777000.0,3301000.0,300898000.0,183474000.0,158857000.0,158857000.0,,54336000.0,-3653000.0,-1603000.0,,-103740000.0,-21360000.0,,-116175000.0,,130927000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-06 15:27:10+00:00,-67200000.0,,,,106266000.0,-3414000.0,67926000.0,113000.0,,-820475000.0,202429000.0,528038000.0,,,,-820475000.0,202429000.0,528038000.0,-93422000.0,251092000.0,251092000.0,,102754000.0,-49936000.0,3002000.0,0.0,-332136000.0,-32929000.0,-5674000.0,-764978000.0,,631692000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2019.0,Q4,2019-10-01,2019-12-31,,-1095000.0,172441000.0,,,-116364000.0,,-136169000.0,,,-160091000.0,3712000.0,206051000.0,,,,-160091000.0,3712000.0,206051000.0,49672000.0,207113000.0,207113000.0,,79030000.0,-14419000.0,732000.0,-45723000.0,-4000.0,-13001000.0,,-99949000.0,,17080000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 11:47:15+00:00,-3500000.0,172441000.0,,,72079000.0,,-435416000.0,0.0,200000000.0,-1890510000.0,1035749000.0,783070000.0,,0.0,0.0,-1890510000.0,1035749000.0,783070000.0,-71691000.0,681813000.0,681813000.0,0.0,292153000.0,-89213000.0,1651000.0,-182947000.0,-20003000.0,-63454000.0,-1364497000.0,-453853000.0,0.0,1121055000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 11:26:33+00:00,-2405000.0,,,,188443000.0,,-299247000.0,0.0,200000000.0,-1730419000.0,1032037000.0,577019000.0,,,,-1730419000.0,1032037000.0,577019000.0,-121363000.0,474700000.0,474700000.0,,213123000.0,-74794000.0,919000.0,-137224000.0,-19999000.0,-50453000.0,-1364497000.0,-353904000.0,,1103975000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2019.0,Q3TTM,2018-10-01,2019-09-30,,-186421000.0,140156000.0,,,105844000.0,4362000.0,-382464000.0,,200000000.0,-2448208000.0,958487000.0,783428000.0,,,,-2448208000.0,958487000.0,783428000.0,-701931000.0,640418000.0,640418000.0,,279474000.0,-92798000.0,-3682000.0,-184023000.0,-50810000.0,-65518000.0,-1637483000.0,-733904000.0,,1264918000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2019.0,Q3,2019-07-01,2019-09-30,,-247000.0,,,,69754000.0,-240000.0,-267827000.0,,200000000.0,-153519000.0,-664000.0,147106000.0,,,,-153519000.0,-664000.0,147106000.0,-7317000.0,270857000.0,270857000.0,,74322000.0,-4242000.0,-246000.0,-45373000.0,-15000.0,-12392000.0,-200000000.0,-103904000.0,,12236000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-06 15:27:10+00:00,-2158000.0,,,,118689000.0,240000.0,-31420000.0,0.0,,-1576900000.0,1032701000.0,429913000.0,,,,-1576900000.0,1032701000.0,429913000.0,-114046000.0,203843000.0,203843000.0,,138801000.0,-70552000.0,1165000.0,-91851000.0,-19984000.0,-38061000.0,-1164497000.0,-250000000.0,,1091739000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2019.0,Q2TTM,2018-07-01,2019-06-30,,-187097000.0,140156000.0,,,91406000.0,3654000.0,-82248000.0,51000.0,,-2414466000.0,962452000.0,937220000.0,,,,-2414466000.0,962452000.0,937220000.0,-511140000.0,528418000.0,528418000.0,,259488000.0,-92209000.0,-5039000.0,-138650000.0,-154535000.0,-74486000.0,-1437483000.0,-746175000.0,,1383609000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2019.0,Q2,2019-04-01,2019-06-30,,-1568000.0,,,,56217000.0,240000.0,-59838000.0,,,-1419409000.0,149808000.0,162347000.0,,,,-1419409000.0,149808000.0,162347000.0,-1107014000.0,93495000.0,93495000.0,,72473000.0,-52890000.0,590000.0,-45827000.0,-12890000.0,-20784000.0,-1164497000.0,-156195000.0,,184460000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 10:53:54+00:00,-590000.0,,,,62472000.0,,28418000.0,,0.0,-157491000.0,882893000.0,267566000.0,,,,-157491000.0,882893000.0,267566000.0,992968000.0,110348000.0,110348000.0,,66328000.0,-17662000.0,575000.0,-46024000.0,-7094000.0,-17277000.0,0.0,-93805000.0,0.0,907279000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2020.0,Q1TTM,2019-04-01,2020-03-31,,-4592000.0,172441000.0,,,63308000.0,,-483498000.0,,1936953000.0,-2043055000.0,162890000.0,799751000.0,,,,-2043055000.0,162890000.0,799751000.0,-1080414000.0,752687000.0,752687000.0,,294813000.0,-125798000.0,1960000.0,-179762000.0,-17329000.0,-56680000.0,-2114497000.0,-1359951000.0,-200000000.0,239531000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 10:53:54+00:00,-1682000.0,,,,53701000.0,,-19664000.0,,1736953000.0,-310036000.0,10034000.0,284247000.0,,,,-310036000.0,10034000.0,284247000.0,-15755000.0,181222000.0,181222000.0,,68988000.0,-54247000.0,884000.0,-42839000.0,-4420000.0,-10503000.0,-750000000.0,-999903000.0,-200000000.0,25755000.0
