company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,FY,2019-01-01,2019-12-31,2020-02-11 11:17:12+00:00,3.07,3.07,0.6,346000000.0,3.04,,,358000000.0,886000000.0,886000000.0,,881000000.0,5000000.0,,9452000000.0,5763000000.0,1000000.0,1326000000.0,,-81000000.0,441000000.0,5763000000.0,3689000000.0,414000000.0,,2032000000.0,1657000000.0,-413000000.0,1244000000.0,9452000000.0,287000000.0,287000000.0,287000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,Q3,2019-07-01,2019-09-30,2019-10-23 11:16:40+00:00,1.01,1.01,0.15,86000000.0,1.0,,,131000000.0,290000000.0,290000000.0,,288000000.0,2000000.0,1753000000.0,2395000000.0,,7000000.0,,,-81000000.0,118000000.0,1753000000.0,642000000.0,105000000.0,,123000000.0,519000000.0,-98000000.0,421000000.0,2395000000.0,285100000.0,285100000.0,288000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.48,2.48,0.46,256000000.0,2.48,,,291000000.0,710000000.0,710000000.0,,706000000.0,4000000.0,5226000000.0,7083000000.0,,-4000000.0,,,-81000000.0,373000000.0,5226000000.0,1857000000.0,304000000.0,,548000000.0,1309000000.0,-308000000.0,1001000000.0,7083000000.0,285100000.0,285100000.0,288000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.26,3.26,0.61,339000000.0,3.26,,,332000000.0,935000000.0,935000000.0,,930000000.0,5000000.0,284000000.0,9371000000.0,5323000000.0,-6000000.0,1383000000.0,,-81000000.0,452000000.0,5607000000.0,3764000000.0,398000000.0,,2093000000.0,1671000000.0,-404000000.0,1267000000.0,9371000000.0,285100000.0,285100000.0,288000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,Q2,2019-04-01,2019-06-30,2019-07-24 11:20:22+00:00,0.9,0.9,0.15,86000000.0,0.89,,,101000000.0,261000000.0,261000000.0,,260000000.0,1000000.0,1792000000.0,2484000000.0,,-15000000.0,,,,128000000.0,1792000000.0,692000000.0,101000000.0,,214000000.0,478000000.0,-116000000.0,362000000.0,2484000000.0,288900000.0,288900000.0,292100000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.45,1.45,0.3,170000000.0,1.45,,,160000000.0,420000000.0,420000000.0,,418000000.0,2000000.0,3473000000.0,4688000000.0,,-11000000.0,,,,255000000.0,3473000000.0,1215000000.0,199000000.0,,425000000.0,790000000.0,-210000000.0,580000000.0,4688000000.0,288900000.0,288900000.0,292100000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.78,2.78,0.61,334000000.0,2.78,,,330000000.0,809000000.0,809000000.0,,804000000.0,5000000.0,199000000.0,9229000000.0,5323000000.0,-6000000.0,1383000000.0,,,453000000.0,5522000000.0,3707000000.0,392000000.0,,2170000000.0,1537000000.0,-398000000.0,1139000000.0,9229000000.0,288900000.0,288900000.0,292100000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 11:26:34+00:00,0.54,0.54,0.15,84000000.0,0.54,,0.0,59000000.0,159000000.0,159000000.0,,158000000.0,1000000.0,1681000000.0,2204000000.0,,4000000.0,,,,127000000.0,1681000000.0,523000000.0,98000000.0,,211000000.0,312000000.0,-94000000.0,218000000.0,2204000000.0,292600000.0,292600000.0,292600000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,Q1TTM,2018-04-01,2019-03-31,,2.6,2.6,0.61,327000000.0,2.6,,,310000000.0,765000000.0,765000000.0,,761000000.0,4000000.0,86000000.0,9036000000.0,5323000000.0,-4000000.0,1383000000.0,,,452000000.0,5409000000.0,3627000000.0,386000000.0,,2162000000.0,1465000000.0,-390000000.0,1075000000.0,9036000000.0,292600000.0,292600000.0,292600000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 11:26:34+00:00,0.06,0.06,0.15,91000000.0,0.06,,112000000.0,-35000000.0,18000000.0,18000000.0,,18000000.0,0.0,1575000000.0,1920000000.0,,9000000.0,,,,74000000.0,1575000000.0,345000000.0,94000000.0,,277000000.0,68000000.0,-85000000.0,-17000000.0,1920000000.0,300000000.0,300000000.0,300000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2020.0,Q1TTM,2019-04-01,2020-03-31,,2.59,2.59,0.6,353000000.0,2.56,,112000000.0,264000000.0,745000000.0,745000000.0,,741000000.0,4000000.0,-106000000.0,9168000000.0,5763000000.0,6000000.0,1326000000.0,,-81000000.0,388000000.0,5657000000.0,3511000000.0,410000000.0,,2098000000.0,1413000000.0,-404000000.0,1009000000.0,9168000000.0,300000000.0,300000000.0,300000000.0
