company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2013.0,Q1,,2012-12-31,2013-02-07 14:44:44+00:00,1595539000.0,1167722000.0,,3815625000.0,-746497000.0,1917472000.0,0.0,2301800000.0,,,1097691000.0,7132403000.0,655601000.0,3761592000.0,1359822000.0,3316778000.0,1103891000.0,,,437816000.0,0.0,,19130000.0,1081895000.0,290703000.0,,10963549000.0,408243000.0,594640000.0,11629437000.0,4469469000.0,5477472000.0,2003782000.0,4469469000.0,4469469000.0,7159968000.0,11629437000.0,2835187000.0,5156186000.0,,-8068513000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2014.0,FY,,2014-09-30,2015-11-25 11:35:36+00:00,401000000.0,1187000000.0,1053000000.0,,-1001000000.0,1861000000.0,0.0,2531000000.0,26000000.0,551000000.0,1090000000.0,,612000000.0,3768000000.0,1495000000.0,3605000000.0,1009000000.0,9000000.0,5000000.0,698000000.0,,,19000000.0,1001000000.0,383000000.0,,12105000000.0,203000000.0,884000000.0,12447000000.0,5053000000.0,6131000000.0,2235000000.0,5053000000.0,5053000000.0,7395000000.0,12447000000.0,2712000000.0,5160000000.0,,-8601000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2014.0,Q3,,2014-06-30,2014-08-04 12:14:57+00:00,1888000000.0,1204000000.0,,4191000000.0,-457000000.0,1661000000.0,0.0,2509000000.0,,,1116000000.0,7741000000.0,629000000.0,3768000000.0,1554000000.0,3551000000.0,703000000.0,,,649000000.0,,,17000000.0,1033000000.0,432000000.0,,11909000000.0,205000000.0,978000000.0,12374000000.0,5378000000.0,6045000000.0,2093000000.0,5378000000.0,5378000000.0,6996000000.0,12374000000.0,2778000000.0,4903000000.0,,-8600000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2014.0,Q2,,2014-03-31,2014-05-05 15:07:54+00:00,1814000000.0,1130000000.0,,4120000000.0,-455000000.0,1731000000.0,0.0,2480000000.0,,,1124000000.0,7632000000.0,645000000.0,3764000000.0,1512000000.0,3512000000.0,728000000.0,,,678000000.0,,,17000000.0,1023000000.0,427000000.0,,11689000000.0,202000000.0,895000000.0,12250000000.0,5315000000.0,5946000000.0,2016000000.0,5315000000.0,5315000000.0,6935000000.0,12250000000.0,2792000000.0,4919000000.0,,-8416000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2014.0,Q1,,2013-12-31,2014-02-10 14:12:41+00:00,1792000000.0,1113000000.0,,4046000000.0,-500000000.0,1679000000.0,0.0,2449000000.0,,,1105000000.0,7541000000.0,665000000.0,3764000000.0,1467000000.0,3495000000.0,780000000.0,,,650000000.0,,,19000000.0,1026000000.0,416000000.0,,11507000000.0,205000000.0,834000000.0,12035000000.0,5079000000.0,5743000000.0,1997000000.0,5078000000.0,5078000000.0,6957000000.0,12035000000.0,2796000000.0,4960000000.0,,-8396000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2015.0,FY,,2015-09-30,2016-11-23 11:50:03+00:00,631000000.0,1618000000.0,1624000000.0,,-1738000000.0,1424000000.0,0.0,4808000000.0,28000000.0,647000000.0,7537000000.0,,4409000000.0,11370000000.0,1959000000.0,4060000000.0,1133000000.0,1118000000.0,75000000.0,563000000.0,0.0,0.0,20000000.0,3694000000.0,2430000000.0,,12314000000.0,1452000000.0,20000000.0,26478000000.0,7165000000.0,5659000000.0,4381000000.0,7164000000.0,7164000000.0,19314000000.0,26478000000.0,16758000000.0,14933000000.0,,-8239000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2015.0,Q3,,2015-06-30,2015-08-06 11:52:25+00:00,2713000000.0,1645000000.0,,4236000000.0,-1535000000.0,1559000000.0,0.0,4751000000.0,,,7464000000.0,8283000000.0,4547000000.0,11367000000.0,2019000000.0,4047000000.0,1007000000.0,1082000000.0,130000000.0,921000000.0,,,19000000.0,3636000000.0,2936000000.0,,12260000000.0,1804000000.0,29000000.0,27079000000.0,7253000000.0,6303000000.0,4517000000.0,7253000000.0,7253000000.0,19827000000.0,27079000000.0,16729000000.0,15310000000.0,,-8242000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2015.0,Q2,,2015-03-31,2015-05-08 11:26:03+00:00,2787000000.0,1572000000.0,,4138000000.0,-1623000000.0,1912000000.0,0.0,4721000000.0,,,7663000000.0,8130000000.0,4875000000.0,12128000000.0,2279000000.0,3992000000.0,996000000.0,1044000000.0,177000000.0,1016000000.0,,,18000000.0,3724000000.0,3513000000.0,,12324000000.0,1710000000.0,40000000.0,28293000000.0,7159000000.0,6996000000.0,4497000000.0,7159000000.0,7159000000.0,21134000000.0,28293000000.0,17306000000.0,16637000000.0,,-8281000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2015.0,Q1,,2014-12-31,2015-02-06 15:45:20+00:00,1878000000.0,1031000000.0,,4193000000.0,-1139000000.0,8540000000.0,0.0,2587000000.0,,,1140000000.0,7758000000.0,685000000.0,9940000000.0,1512000000.0,3565000000.0,983000000.0,,,784000000.0,,,20000000.0,1002000000.0,432000000.0,,12224000000.0,202000000.0,244000000.0,18503000000.0,5069000000.0,12111000000.0,2081000000.0,5068000000.0,5068000000.0,13436000000.0,18503000000.0,2827000000.0,11355000000.0,,-8623000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2016.0,FY,,2016-09-30,2017-11-22 11:31:54+00:00,665000000.0,1618000000.0,1575000000.0,,-1929000000.0,1541000000.0,0.0,5026000000.0,274000000.0,696000000.0,7419000000.0,,3626000000.0,10550000000.0,1719000000.0,3901000000.0,1319000000.0,796000000.0,339000000.0,480000000.0,642000000.0,189000000.0,22000000.0,3479000000.0,1684000000.0,,12727000000.0,1001000000.0,27000000.0,25586000000.0,7634000000.0,6367000000.0,4400000000.0,7633000000.0,7633000000.0,17953000000.0,25586000000.0,15320000000.0,13553000000.0,0.0,-8212000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2016.0,Q3,,2016-06-30,2016-08-04 12:06:07+00:00,2672000000.0,1618000000.0,,4469000000.0,-1605000000.0,1686000000.0,0.0,4983000000.0,,,7425000000.0,8282000000.0,4088000000.0,10561000000.0,1836000000.0,3813000000.0,1159000000.0,785000000.0,345000000.0,409000000.0,625000000.0,195000000.0,20000000.0,3370000000.0,2045000000.0,,12850000000.0,1351000000.0,15000000.0,26016000000.0,8033000000.0,6534000000.0,4219000000.0,8033000000.0,8033000000.0,17984000000.0,26016000000.0,15668000000.0,13765000000.0,,-8215000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2016.0,Q2,,2016-03-31,2016-05-06 14:08:20+00:00,2527000000.0,1574000000.0,,4390000000.0,-1647000000.0,1696000000.0,0.0,4933000000.0,,,7448000000.0,8170000000.0,4156000000.0,10864000000.0,1845000000.0,3779000000.0,1146000000.0,826000000.0,311000000.0,551000000.0,618000000.0,202000000.0,20000000.0,3415000000.0,2181000000.0,,12600000000.0,1651000000.0,15000000.0,26236000000.0,7666000000.0,6612000000.0,4380000000.0,7666000000.0,7666000000.0,18571000000.0,26236000000.0,15845000000.0,14191000000.0,,-8240000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2016.0,Q1,,2015-12-31,2016-02-05 12:36:55+00:00,2578000000.0,1513000000.0,,4284000000.0,-1840000000.0,1583000000.0,0.0,4890000000.0,,,7372000000.0,8241000000.0,4311000000.0,10858000000.0,1984000000.0,3957000000.0,1150000000.0,1132000000.0,36000000.0,514000000.0,,,22000000.0,3633000000.0,2286000000.0,,12402000000.0,1951000000.0,10000000.0,26046000000.0,7223000000.0,5641000000.0,4529000000.0,7223000000.0,7223000000.0,18823000000.0,26046000000.0,16448000000.0,14294000000.0,,-8251000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2017.0,FY,,2017-09-30,2018-11-21 15:34:32+00:00,797000000.0,1744000000.0,1393000000.0,,-1723000000.0,14179000000.0,0.0,9966000000.0,176000000.0,773000000.0,7563000000.0,,3415000000.0,18667000000.0,1818000000.0,4638000000.0,1168000000.0,,,871000000.0,0.0,,19000000.0,3485000000.0,1609000000.0,0.0,13111000000.0,203000000.0,21000000.0,37734000000.0,12946000000.0,18633000000.0,3342000000.0,12948000000.0,12948000000.0,24786000000.0,37734000000.0,14463000000.0,21444000000.0,2000000.0,-8427000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2017.0,Q3,,2017-06-30,2017-08-03 13:34:42+00:00,2820000000.0,1749000000.0,,4565000000.0,-1923000000.0,13852000000.0,0.0,9933000000.0,,,7513000000.0,8975000000.0,3516000000.0,18563000000.0,1829000000.0,4410000000.0,1337000000.0,43000000.0,35000000.0,731000000.0,0.0,0.0,22000000.0,3471000000.0,1406000000.0,,12989000000.0,453000000.0,17000000.0,37166000000.0,12584000000.0,18212000000.0,3273000000.0,12587000000.0,12587000000.0,24579000000.0,37166000000.0,14543000000.0,21306000000.0,2000000.0,-8437000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2017.0,Q2,,2017-03-31,2017-05-02 15:07:02+00:00,2794000000.0,1569000000.0,,4411000000.0,-2009000000.0,548000000.0,0.0,5075000000.0,,,7405000000.0,8351000000.0,3579000000.0,9082000000.0,1747000000.0,3941000000.0,1356000000.0,817000000.0,355000000.0,664000000.0,0.0,0.0,22000000.0,3487000000.0,1702000000.0,,13321000000.0,1224000000.0,8000000.0,24121000000.0,7964000000.0,4891000000.0,4018000000.0,7963000000.0,7963000000.0,16158000000.0,24121000000.0,15288000000.0,12140000000.0,,-8445000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2017.0,Q1,,2016-12-31,2017-02-02 13:04:33+00:00,2596000000.0,1518000000.0,,4273000000.0,-2162000000.0,919000000.0,0.0,5046000000.0,,,7363000000.0,8101000000.0,3617000000.0,9043000000.0,1692000000.0,3827000000.0,1323000000.0,816000000.0,346000000.0,643000000.0,50000000.0,0.0,23000000.0,3507000000.0,1798000000.0,,13133000000.0,1974000000.0,18000000.0,24318000000.0,7583000000.0,5187000000.0,4570000000.0,7583000000.0,7583000000.0,16734000000.0,24318000000.0,15303000000.0,12164000000.0,,-8457000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2018.0,FY,,2018-09-30,2019-08-06 14:29:32+00:00,4615000000.0,2319000000.0,,5111000000.0,-1909000000.0,1140000000.0,0.0,16526000000.0,,,23600000000.0,10485000000.0,4257000000.0,18894000000.0,2451000000.0,5375000000.0,1056000000.0,,,1251000000.0,137000000.0,,22000000.0,13262000000.0,5743000000.0,96000000.0,12596000000.0,2601000000.0,17000000.0,53904000000.0,20992000000.0,7411000000.0,7216000000.0,20994000000.0,20994000000.0,32909000000.0,53904000000.0,41119000000.0,25693000000.0,2000000.0,-6243000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2018.0,Q3,,2018-06-30,2018-08-02 15:10:00+00:00,4207000000.0,2243000000.0,,5063000000.0,-1902000000.0,1384000000.0,0.0,16540000000.0,,,23505000000.0,10384000000.0,4341000000.0,20350000000.0,2562000000.0,5321000000.0,1075000000.0,,,1196000000.0,,,22000000.0,13285000000.0,5088000000.0,125000000.0,12971000000.0,1900000000.0,15000000.0,53977000000.0,21356000000.0,7525000000.0,6106000000.0,21357000000.0,21357000000.0,32619000000.0,53977000000.0,41131000000.0,26513000000.0,2000000.0,-6275000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2018.0,Q2,,2018-03-31,2018-05-03 15:44:15+00:00,4224000000.0,2293000000.0,,5049000000.0,-1704000000.0,1251000000.0,0.0,16517000000.0,,,23491000000.0,10460000000.0,4438000000.0,22589000000.0,2544000000.0,5411000000.0,1172000000.0,,,1241000000.0,,,21000000.0,13721000000.0,5233000000.0,167000000.0,12616000000.0,202000000.0,16000000.0,54573000000.0,21150000000.0,7512000000.0,4426000000.0,21152000000.0,21152000000.0,33420000000.0,54573000000.0,41650000000.0,28994000000.0,2000000.0,-6300000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2018.0,Q1,,2017-12-31,2018-02-06 14:58:35+00:00,4193000000.0,2000000000.0,,4848000000.0,-1740000000.0,1124000000.0,0.0,16544000000.0,,,22699000000.0,10109000000.0,4503000000.0,22095000000.0,2966000000.0,5262000000.0,1164000000.0,,,1255000000.0,,,19000000.0,15357000000.0,5961000000.0,113000000.0,12765000000.0,703000000.0,84000000.0,55363000000.0,21245000000.0,7542000000.0,4895000000.0,21247000000.0,21247000000.0,34115000000.0,55363000000.0,42559000000.0,29220000000.0,2000000.0,-6343000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2019.0,FY,,2019-09-30,2020-05-07 13:24:44+00:00,4345000000.0,2345000000.0,,5469000000.0,-2283000000.0,536000000.0,0.0,16617000000.0,,,23376000000.0,11128000000.0,3924000000.0,18081000000.0,2579000000.0,5659000000.0,1272000000.0,,,1119000000.0,,,23000000.0,12142000000.0,5676000000.0,54000000.0,12913000000.0,1309000000.0,30000000.0,51765000000.0,21080000000.0,6664000000.0,5655000000.0,21081000000.0,21081000000.0,30684000000.0,51765000000.0,39442000000.0,25029000000.0,2000000.0,-6190000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2019.0,Q3,,2019-06-30,2019-08-06 14:29:32+00:00,4069000000.0,2220000000.0,,5491000000.0,-1897000000.0,523000000.0,0.0,16574000000.0,,,23498000000.0,11040000000.0,4007000000.0,18016000000.0,2629000000.0,5550000000.0,862000000.0,,,1326000000.0,0.0,,23000000.0,12397000000.0,5621000000.0,71000000.0,12997000000.0,2168000000.0,12000000.0,52233000000.0,21496000000.0,6781000000.0,6237000000.0,21497000000.0,21497000000.0,30736000000.0,52233000000.0,39902000000.0,24499000000.0,2000000.0,-6201000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2019.0,Q2,,2019-03-31,2019-05-09 14:51:27+00:00,4050000000.0,2279000000.0,,5402000000.0,-1839000000.0,686000000.0,0.0,16524000000.0,,,23513000000.0,10875000000.0,4082000000.0,17556000000.0,2628000000.0,5473000000.0,815000000.0,,,1161000000.0,0.0,,23000000.0,12686000000.0,5810000000.0,81000000.0,12792000000.0,3057000000.0,10000000.0,52598000000.0,21308000000.0,6844000000.0,7108000000.0,21309000000.0,21309000000.0,31289000000.0,52598000000.0,40281000000.0,24181000000.0,2000000.0,-6192000000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2019.0,Q1,,2018-12-31,2019-02-05 13:42:40+00:00,3891000000.0,2216000000.0,,5223000000.0,-1927000000.0,943000000.0,0.0,16521000000.0,,,23505000000.0,10585000000.0,4169000000.0,17817000000.0,2522000000.0,5362000000.0,805000000.0,,,1157000000.0,0.0,,24000000.0,12955000000.0,5762000000.0,98000000.0,13018000000.0,3254000000.0,5000000.0,52932000000.0,21401000000.0,6941000000.0,7145000000.0,21404000000.0,21404000000.0,31529000000.0,52932000000.0,40629000000.0,24384000000.0,2000000.0,-6235000000.0
