company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2015.0,Q2YTD,2015-01-01,2015-06-30,,-0.95,-0.95,,572007000.0,-0.96,17775000.0,,-66558000.0,-112971000.0,-112971000.0,,-112971000.0,267800000.0,950947000.0,,,,,-8438000.0,37681000.0,,,119724000.0,267800000.0,683147000.0,107051000.0,747187000.0,-64079000.0,-115489000.0,-179529000.0,950947000.0,117637000.0,117637000.0,117637000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.96,2.96,,1092910000.0,2.94,302596000.0,393488000.0,188837000.0,322128000.0,322128000.0,,322128000.0,544306000.0,2245433000.0,,,,,-2950000.0,-1040571000.0,,,226600000.0,544306000.0,1701127000.0,212189000.0,975023000.0,726065000.0,-215139000.0,510965000.0,2245433000.0,117637000.0,117637000.0,117637000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 16:18:49+00:00,0.07,0.07,,267205000.0,0.06,5755000.0,0.0,4150000.0,7512000.0,7512000.0,,7512000.0,125535000.0,413522000.0,,,,,-4341000.0,-113346000.0,,,58801000.0,125535000.0,287987000.0,53569000.0,218415000.0,69533000.0,-57910000.0,11662000.0,413522000.0,107300000.0,107300000.0,125200000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.09,4.09,,1025553000.0,4.07,290576000.0,421776000.0,266604000.0,454380000.0,454380000.0,,454380000.0,536985000.0,2412710000.0,,,,,-8382000.0,-1025169000.0,,,215212000.0,536985000.0,1875725000.0,218411000.0,927948000.0,947738000.0,-226793000.0,720984000.0,2412710000.0,107300000.0,107300000.0,125200000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,FY,2016-01-01,2016-12-31,2018-02-21 16:24:34+00:00,-10.85,-10.85,,1167000000.0,-10.85,77000000.0,1525000000.0,-876000000.0,-1462000000.0,-1462000000.0,,-1462000000.0,320000000.0,1635000000.0,,,,,-9000000.0,507000000.0,-118000000.0,,226000000.0,320000000.0,1315000000.0,260000000.0,3384000000.0,-2069000000.0,-269000000.0,-2338000000.0,1635000000.0,134755000.0,134755000.0,134755000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,Q4,2016-10-01,2016-12-31,,-0.48,-0.48,,277000000.0,-0.48,23000000.0,,-94000000.0,-176000000.0,-176000000.0,,-176000000.0,80000000.0,525000000.0,,,,-51000000.0,,346000000.0,-118000000.0,,66000000.0,80000000.0,445000000.0,70000000.0,594000000.0,-149000000.0,-70000000.0,-219000000.0,525000000.0,134755000.0,134755000.0,134755000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 16:31:50+00:00,-0.38,-0.38,,299000000.0,-0.38,10000000.0,0.0,-30000000.0,,0.0,0.0,,71000000.0,430000000.0,,,0.0,51000000.0,-2000000.0,-5000000.0,,,53000000.0,71000000.0,359000000.0,81000000.0,357000000.0,2000000.0,-83000000.0,-81000000.0,430000000.0,,,
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,Q3YTD,2016-01-01,2016-09-30,,-10.37,-10.37,,890000000.0,-10.37,54000000.0,1525000000.0,-782000000.0,-1286000000.0,-1286000000.0,,-1286000000.0,240000000.0,1110000000.0,,,,51000000.0,-9000000.0,161000000.0,,,160000000.0,240000000.0,870000000.0,190000000.0,2790000000.0,-1920000000.0,-199000000.0,-2119000000.0,1110000000.0,,,
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,Q3TTM,2015-10-01,2016-09-30,,-10.37,-10.37,,1211526000.0,-10.36,80434000.0,1578412000.0,-776315000.0,-1286688000.0,-1286688000.0,,-1286688000.0,224075000.0,1499579000.0,,,,51000000.0,-16086000.0,-6372000.0,54000000.0,,211224000.0,224075000.0,1275504000.0,244197000.0,3129224000.0,-1853681000.0,-260283000.0,-2114003000.0,1499579000.0,,,
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 16:19:07+00:00,-2.04,-2.04,,281000000.0,-2.04,21000000.0,0.0,-158000000.0,-266000000.0,-266000000.0,,-266000000.0,77000000.0,396000000.0,,,,,0.0,333000000.0,,,53000000.0,77000000.0,319000000.0,55000000.0,688000000.0,-369000000.0,-55000000.0,-424000000.0,396000000.0,130400000.0,130400000.0,130400000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,Q2YTD,2016-01-01,2016-06-30,,-9.99,-9.99,,591000000.0,-9.99,44000000.0,1525000000.0,-752000000.0,-1286000000.0,-1286000000.0,,-1286000000.0,169000000.0,680000000.0,,,,,-7000000.0,166000000.0,,,107000000.0,169000000.0,511000000.0,109000000.0,2433000000.0,-1922000000.0,-116000000.0,-2038000000.0,680000000.0,130400000.0,130400000.0,130400000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,Q2TTM,2015-07-01,2016-06-30,,-8.5,-8.5,,1241993000.0,-8.49,85225000.0,1586000000.0,-654442000.0,-1107029000.0,-1107029000.0,,-1107029000.0,291200000.0,1533053000.0,,,,,-13562000.0,-412681000.0,54000000.0,,218276000.0,291200000.0,1241853000.0,216949000.0,2772813000.0,-1530921000.0,-230511000.0,-1761471000.0,1533053000.0,130400000.0,130400000.0,130400000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:36:15+00:00,-7.95,-7.95,,310000000.0,-7.95,23000000.0,1525000000.0,-594000000.0,-1020000000.0,-1020000000.0,,-1020000000.0,92000000.0,284000000.0,,,,,-7000000.0,-167000000.0,,,54000000.0,92000000.0,192000000.0,54000000.0,1745000000.0,-1553000000.0,-61000000.0,-1614000000.0,284000000.0,128396000.0,128396000.0,128396000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,Q1TTM,2015-04-01,2016-03-31,,-7.48,-7.48,,1265795000.0,-7.47,76245000.0,1586000000.0,-567150000.0,-961512000.0,-961512000.0,,-961512000.0,356465000.0,1674478000.0,,,,,-17659000.0,-594654000.0,54000000.0,,226199000.0,356465000.0,1318013000.0,215431000.0,2613585000.0,-1295533000.0,-233090000.0,-1528662000.0,1674478000.0,128396000.0,128396000.0,128396000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 16:09:53+00:00,6.44,6.44,,1146000000.0,6.41,59000000.0,0.0,-75000000.0,956000000.0,956000000.0,,956000000.0,408000000.0,494000000.0,,,,,22000000.0,-1759000000.0,-678000000.0,3000000.0,244000000.0,408000000.0,86000000.0,212000000.0,-985000000.0,1071000000.0,-190000000.0,881000000.0,494000000.0,147320000.0,147320000.0,147320000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,Q4,2017-10-01,2017-12-31,,1.03,1.8,,298000000.0,1.79,10000000.0,,-473000000.0,267000000.0,154000000.0,,154000000.0,221000000.0,-685000000.0,113000000.0,113000000.0,,-113000000.0,27000000.0,-655000000.0,-678000000.0,3000000.0,,221000000.0,-906000000.0,-76000000.0,-647000000.0,-105000000.0,-126000000.0,-206000000.0,-685000000.0,147320000.0,147320000.0,147320000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,Q3YTD,2017-01-01,2017-09-30,,4.64,4.64,,848000000.0,4.62,42000000.0,,398000000.0,689000000.0,689000000.0,,689000000.0,293000000.0,1806000000.0,,,,,18000000.0,-810000000.0,,,180000000.0,293000000.0,1513000000.0,184000000.0,260000000.0,1253000000.0,-166000000.0,1087000000.0,1806000000.0,147557000.0,147557000.0,147557000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.16,4.16,,1125000000.0,4.14,65000000.0,,304000000.0,564000000.0,564000000.0,,564000000.0,373000000.0,2331000000.0,,,,,18000000.0,-464000000.0,-118000000.0,,246000000.0,373000000.0,1958000000.0,254000000.0,854000000.0,1104000000.0,-236000000.0,868000000.0,2331000000.0,147557000.0,147557000.0,147557000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 16:25:30+00:00,1.02,1.02,,281000000.0,1.02,20000000.0,,93000000.0,152000000.0,152000000.0,,152000000.0,100000000.0,567000000.0,,,,,16000000.0,-163000000.0,,,60000000.0,100000000.0,467000000.0,40000000.0,198000000.0,269000000.0,-24000000.0,245000000.0,567000000.0,147304000.0,147304000.0,147304000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,Q2YTD,2017-01-01,2017-06-30,,5.41,5.41,,564000000.0,5.39,35000000.0,,464000000.0,802000000.0,802000000.0,,802000000.0,187000000.0,1179000000.0,,,,,16000000.0,-1053000000.0,,,116000000.0,187000000.0,992000000.0,80000000.0,-338000000.0,1330000000.0,-64000000.0,1266000000.0,1179000000.0,147304000.0,147304000.0,147304000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.55,4.55,,1140000000.0,4.53,68000000.0,,340000000.0,626000000.0,626000000.0,,626000000.0,338000000.0,2134000000.0,,,,,14000000.0,-712000000.0,-118000000.0,,235000000.0,338000000.0,1796000000.0,231000000.0,613000000.0,1183000000.0,-217000000.0,966000000.0,2134000000.0,147304000.0,147304000.0,147304000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:27:23+00:00,4.39,4.39,,283000000.0,4.37,15000000.0,,371000000.0,650000000.0,650000000.0,,650000000.0,87000000.0,612000000.0,,,,,0.0,-890000000.0,,,56000000.0,87000000.0,525000000.0,40000000.0,-536000000.0,1061000000.0,-40000000.0,1021000000.0,612000000.0,146838000.0,146838000.0,146838000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.49,1.49,,1140000000.0,1.47,69000000.0,,89000000.0,208000000.0,208000000.0,,208000000.0,315000000.0,1963000000.0,,,,,-2000000.0,-216000000.0,-118000000.0,,228000000.0,315000000.0,1648000000.0,246000000.0,1103000000.0,545000000.0,-248000000.0,297000000.0,1963000000.0,146838000.0,146838000.0,146838000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 16:09:53+00:00,13.28,13.28,,1478000000.0,13.25,65000000.0,0.0,603000000.0,2286000000.0,2286000000.0,,2286000000.0,645000000.0,708000000.0,,,,,108000000.0,-3960000000.0,-800000000.0,39000000.0,311000000.0,645000000.0,63000000.0,149000000.0,-2867000000.0,2930000000.0,-41000000.0,2889000000.0,708000000.0,170925000.0,170925000.0,170925000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,Q4,2018-10-01,2018-12-31,,7.81,7.81,,445000000.0,7.8,29000000.0,,378000000.0,1513000000.0,1513000000.0,,1513000000.0,193000000.0,169000000.0,,,,,,-1725000000.0,-800000000.0,,90000000.0,193000000.0,-24000000.0,46000000.0,-1961000000.0,1937000000.0,-46000000.0,1891000000.0,169000000.0,170925000.0,170925000.0,170925000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 16:06:05+00:00,-1.05,-1.05,,406000000.0,-1.05,10000000.0,0.0,-69000000.0,-199000000.0,-199000000.0,,-199000000.0,172000000.0,235000000.0,,,,,3000000.0,-235000000.0,,23000000.0,84000000.0,172000000.0,63000000.0,46000000.0,288000000.0,-225000000.0,-43000000.0,-268000000.0,235000000.0,188953000.0,188953000.0,188953000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,Q3YTD,2018-01-01,2018-09-30,,5.47,5.47,,1033000000.0,5.45,36000000.0,,225000000.0,773000000.0,773000000.0,,773000000.0,452000000.0,539000000.0,,,,,108000000.0,-2235000000.0,,39000000.0,221000000.0,452000000.0,87000000.0,103000000.0,-906000000.0,993000000.0,5000000.0,998000000.0,539000000.0,188953000.0,188953000.0,188953000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,Q3TTM,2017-10-01,2018-09-30,,6.5,7.27,,1331000000.0,7.24,46000000.0,,-248000000.0,1040000000.0,927000000.0,,927000000.0,673000000.0,-146000000.0,113000000.0,113000000.0,,-113000000.0,135000000.0,-2890000000.0,-678000000.0,42000000.0,221000000.0,673000000.0,-819000000.0,27000000.0,-1553000000.0,888000000.0,-121000000.0,792000000.0,-146000000.0,188953000.0,188953000.0,188953000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 16:07:02+00:00,0.92,0.92,,310000000.0,0.92,8000000.0,0.0,40000000.0,137000000.0,137000000.0,,137000000.0,139000000.0,150000000.0,,,,,1000000.0,-591000000.0,,9000000.0,72000000.0,139000000.0,11000000.0,27000000.0,-192000000.0,203000000.0,-26000000.0,177000000.0,150000000.0,148900000.0,148900000.0,148900000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,Q2YTD,2018-01-01,2018-06-30,,6.52,6.52,,627000000.0,6.5,26000000.0,,294000000.0,972000000.0,972000000.0,,972000000.0,280000000.0,304000000.0,,,,,105000000.0,-2000000000.0,,16000000.0,137000000.0,280000000.0,24000000.0,57000000.0,-1194000000.0,1218000000.0,48000000.0,1266000000.0,304000000.0,148900000.0,148900000.0,148900000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,Q2TTM,2017-07-01,2018-06-30,,7.55,7.55,,1209000000.0,7.52,50000000.0,,-245000000.0,1126000000.0,1126000000.0,,1126000000.0,501000000.0,-381000000.0,,,,,111000000.0,-2706000000.0,-678000000.0,19000000.0,265000000.0,501000000.0,-882000000.0,189000000.0,-1841000000.0,959000000.0,-78000000.0,881000000.0,-381000000.0,148900000.0,148900000.0,148900000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:12:02+00:00,5.6,5.6,,317000000.0,5.58,18000000.0,,254000000.0,835000000.0,835000000.0,,835000000.0,141000000.0,154000000.0,,,,,104000000.0,-1409000000.0,,7000000.0,65000000.0,141000000.0,13000000.0,30000000.0,-1002000000.0,1015000000.0,74000000.0,1089000000.0,154000000.0,149100000.0,149100000.0,149600000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,Q1TTM,2017-04-01,2018-03-31,,7.65,7.65,,1180000000.0,7.62,62000000.0,,-192000000.0,1141000000.0,1141000000.0,,1141000000.0,462000000.0,36000000.0,,,,,126000000.0,-2278000000.0,-678000000.0,10000000.0,253000000.0,462000000.0,-426000000.0,202000000.0,-1451000000.0,1025000000.0,-76000000.0,949000000.0,36000000.0,149100000.0,149100000.0,149600000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,Q4,2019-10-01,2019-12-31,,-2.36,-2.36,0.25,533000000.0,-2.36,111000000.0,203000000.0,-129000000.0,-471000000.0,-471000000.0,,-471000000.0,206000000.0,127000000.0,,,,,2000000.0,-270000000.0,-170000000.0,,72000000.0,206000000.0,-79000000.0,44000000.0,479000000.0,-558000000.0,-42000000.0,-600000000.0,127000000.0,198984000.0,198984000.0,198984000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 16:09:53+00:00,-3.55,-3.55,0.5,1964000000.0,-3.55,201000000.0,1172000000.0,-154000000.0,-705000000.0,-705000000.0,,-705000000.0,831000000.0,466000000.0,,,,,313000000.0,-2872000000.0,-170000000.0,1000000.0,326000000.0,831000000.0,-365000000.0,185000000.0,622000000.0,-987000000.0,128000000.0,-859000000.0,466000000.0,198984000.0,198984000.0,198984000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,Q3YTD,2019-01-01,2019-09-30,,-1.19,-1.19,0.25,1431000000.0,-1.19,90000000.0,969000000.0,-25000000.0,-234000000.0,-234000000.0,,-234000000.0,625000000.0,339000000.0,,,,,311000000.0,-2602000000.0,,1000000.0,254000000.0,625000000.0,-286000000.0,141000000.0,143000000.0,-429000000.0,170000000.0,-259000000.0,339000000.0,199448000.0,199448000.0,199448000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,Q3TTM,2018-10-01,2019-09-30,,6.62,6.62,0.25,1876000000.0,6.61,119000000.0,969000000.0,353000000.0,1279000000.0,1279000000.0,,1279000000.0,818000000.0,508000000.0,,,,,311000000.0,-4327000000.0,-800000000.0,1000000.0,344000000.0,818000000.0,-310000000.0,187000000.0,-1818000000.0,1508000000.0,124000000.0,1632000000.0,508000000.0,199448000.0,199448000.0,199448000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 16:06:05+00:00,2.78,2.78,0.125,488000000.0,2.78,26000000.0,101000000.0,222000000.0,558000000.0,558000000.0,,558000000.0,215000000.0,92000000.0,,,,,4000000.0,-1635000000.0,,0.0,75000000.0,215000000.0,-123000000.0,46000000.0,-945000000.0,822000000.0,-42000000.0,780000000.0,92000000.0,199448000.0,199448000.0,199448000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 16:07:02+00:00,-0.48,-0.48,,478000000.0,-0.48,17000000.0,868000000.0,-53000000.0,-97000000.0,-97000000.0,,-97000000.0,210000000.0,78000000.0,,,,,303000000.0,-1179000000.0,,1000000.0,88000000.0,210000000.0,-132000000.0,48000000.0,273000000.0,-405000000.0,255000000.0,-150000000.0,78000000.0,202100000.0,202100000.0,202100000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,Q2YTD,2019-01-01,2019-06-30,,-3.97,-3.97,0.13,943000000.0,-3.97,64000000.0,868000000.0,-247000000.0,-792000000.0,-792000000.0,,-792000000.0,410000000.0,247000000.0,,,,,307000000.0,-967000000.0,,1000000.0,179000000.0,410000000.0,-163000000.0,95000000.0,1088000000.0,-1251000000.0,212000000.0,-1039000000.0,247000000.0,202100000.0,202100000.0,202100000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.79,2.79,0.13,1794000000.0,2.78,103000000.0,868000000.0,62000000.0,522000000.0,522000000.0,,522000000.0,775000000.0,651000000.0,,,,,310000000.0,-2927000000.0,-800000000.0,24000000.0,353000000.0,775000000.0,-124000000.0,187000000.0,-585000000.0,461000000.0,123000000.0,584000000.0,651000000.0,202100000.0,202100000.0,202100000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 16:08:55+00:00,-3.49,-3.49,0.125,465000000.0,-3.49,47000000.0,0.0,-194000000.0,-695000000.0,-695000000.0,,-695000000.0,200000000.0,169000000.0,,,,,4000000.0,212000000.0,,0.0,91000000.0,200000000.0,-31000000.0,47000000.0,815000000.0,-846000000.0,-43000000.0,-889000000.0,169000000.0,199148000.0,199148000.0,199148000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,Q1TTM,2018-04-01,2019-03-31,,4.19,4.19,0.13,1626000000.0,4.18,94000000.0,,155000000.0,756000000.0,756000000.0,,756000000.0,704000000.0,723000000.0,,,,,8000000.0,-2339000000.0,-800000000.0,32000000.0,337000000.0,704000000.0,19000000.0,166000000.0,-1050000000.0,1069000000.0,-158000000.0,911000000.0,723000000.0,199148000.0,199148000.0,199148000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2020.0,Q1TTM,2019-04-01,2020-03-31,,-47.55,-47.55,0.58,2023000000.0,-47.55,2873000000.0,10861000000.0,-1527000000.0,-9287000000.0,-9287000000.0,,-9287000000.0,845000000.0,347000000.0,,,,,114000000.0,-5644000000.0,-170000000.0,3000000.0,304000000.0,845000000.0,-498000000.0,180000000.0,10250000000.0,-10748000000.0,-66000000.0,-10814000000.0,347000000.0,195326000.0,195326000.0,195326000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 16:08:55+00:00,-47.49,-47.49,0.2,524000000.0,-47.49,2719000000.0,9689000000.0,-1567000000.0,-9277000000.0,-9277000000.0,,-9277000000.0,214000000.0,50000000.0,,,,,-195000000.0,-2560000000.0,,2000000.0,69000000.0,214000000.0,-164000000.0,42000000.0,10443000000.0,-10607000000.0,-237000000.0,-10844000000.0,50000000.0,195326000.0,195326000.0,195326000.0
