company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q1,2011-12-31,2012-03-23,2013-05-02 11:27:32+00:00,,0.31,0.31,0.1,,0.3,43000000.0,104000000.0,104000000.0,,104000000.0,,2230000000.0,2552000000.0,,2000000.0,,147000000.0,2230000000.0,322000000.0,33000000.0,3000000.0,147000000.0,175000000.0,-28000000.0,147000000.0,2552000000.0,335500000.0,335500000.0,346700000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q1TTM,2011-03-26,2012-03-23,,,0.6,0.6,0.41,,0.6,150000000.0,201000000.0,201000000.0,,201000000.0,,10517000000.0,12091000000.0,324000000.0,-7000000.0,,740000000.0,10841000000.0,1250000000.0,156000000.0,4000000.0,740000000.0,510000000.0,-159000000.0,351000000.0,12091000000.0,335500000.0,335500000.0,346700000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,FY,2012-12-29,2013-12-31,2016-02-18 12:08:18+00:00,127000000.0,2.05,2.05,,,2.0,271000000.0,626000000.0,626000000.0,,626000000.0,,11020000000.0,12784000000.0,,11000000.0,,649000000.0,11020000000.0,1764000000.0,120000000.0,18000000.0,776000000.0,988000000.0,-91000000.0,897000000.0,12784000000.0,305000000.0,305000000.0,305000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q4,2013-10-01,2013-12-31,,127000000.0,0.5,0.5,-0.47,-92000000.0,0.48,59000000.0,151000000.0,151000000.0,,151000000.0,,2768000000.0,3219000000.0,,-3000000.0,,178000000.0,2768000000.0,451000000.0,32000000.0,7000000.0,213000000.0,238000000.0,-28000000.0,210000000.0,3219000000.0,305000000.0,305000000.0,305000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q3YTD,2012-12-29,2013-09-30,,,1.55,1.55,0.47,92000000.0,1.52,212000000.0,475000000.0,475000000.0,,475000000.0,,8252000000.0,9565000000.0,,14000000.0,,471000000.0,8252000000.0,1313000000.0,88000000.0,11000000.0,563000000.0,750000000.0,-63000000.0,687000000.0,9565000000.0,301900000.0,301900000.0,301900000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q3TTM,2012-09-08,2013-09-30,,102000000.0,2.12,2.12,0.11,92000000.0,2.08,302000000.0,656000000.0,656000000.0,,656000000.0,,11455000000.0,13322000000.0,,13000000.0,,614000000.0,11455000000.0,1867000000.0,129000000.0,15000000.0,808000000.0,1059000000.0,-101000000.0,958000000.0,13322000000.0,301900000.0,301900000.0,301900000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 12:15:01+00:00,,0.53,0.53,0.17,34000000.0,0.52,63000000.0,160000000.0,160000000.0,,160000000.0,,2734000000.0,3160000000.0,,1000000.0,,147000000.0,2734000000.0,426000000.0,28000000.0,5000000.0,181000000.0,245000000.0,-22000000.0,223000000.0,3160000000.0,301900000.0,301900000.0,301900000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q2YTD,2012-12-29,2013-06-30,,,1.02,1.02,0.3,58000000.0,1.0,149000000.0,315000000.0,315000000.0,,315000000.0,,5518000000.0,6405000000.0,,13000000.0,,324000000.0,5518000000.0,887000000.0,60000000.0,6000000.0,382000000.0,505000000.0,-41000000.0,464000000.0,6405000000.0,306700000.0,306700000.0,306700000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q2TTM,2012-06-16,2013-06-30,,102000000.0,2.04,2.04,0.07,58000000.0,2.0,318000000.0,639000000.0,639000000.0,,639000000.0,,11105000000.0,12891000000.0,,48000000.0,,599000000.0,11105000000.0,1786000000.0,130000000.0,12000000.0,759000000.0,1027000000.0,-70000000.0,957000000.0,12891000000.0,306700000.0,306700000.0,306700000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q2,2013-04-01,2013-06-30,2014-09-05 13:20:43+00:00,,0.58,0.58,0.17,33000000.0,0.57,84000000.0,179000000.0,179000000.0,,179000000.0,,2791000000.0,3263000000.0,,10000000.0,,160000000.0,2791000000.0,472000000.0,29000000.0,3000000.0,193000000.0,279000000.0,-16000000.0,263000000.0,3263000000.0,306700000.0,306700000.0,306700000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q1TTM,2012-03-24,2013-03-31,,102000000.0,1.9,1.9,0.03,25000000.0,1.85,300000000.0,603000000.0,603000000.0,,603000000.0,,10687000000.0,12404000000.0,,43000000.0,,599000000.0,10687000000.0,1717000000.0,135000000.0,4000000.0,726000000.0,991000000.0,-88000000.0,903000000.0,12404000000.0,311800000.0,311800000.0,311800000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q1,2012-12-29,2013-03-31,2014-04-30 11:07:29+00:00,,0.44,0.44,0.13,25000000.0,0.43,65000000.0,136000000.0,136000000.0,,136000000.0,,2727000000.0,3142000000.0,,3000000.0,,164000000.0,2727000000.0,415000000.0,31000000.0,3000000.0,189000000.0,226000000.0,-25000000.0,201000000.0,3142000000.0,311800000.0,311800000.0,311800000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 15:55:33+00:00,,2.6,2.6,,148000000.0,2.54,335000000.0,753000000.0,753000000.0,,753000000.0,,11830000000.0,13796000000.0,,8000000.0,0.0,659000000.0,11830000000.0,1966000000.0,115000000.0,36000000.0,807000000.0,1159000000.0,-71000000.0,1088000000.0,13796000000.0,289900000.0,289900000.0,289900000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q4,2014-10-01,2014-12-31,,-116000000.0,0.7,0.7,-0.57,148000000.0,0.68,85000000.0,197000000.0,197000000.0,,197000000.0,,3056000000.0,3559000000.0,,4000000.0,,180000000.0,3056000000.0,503000000.0,26000000.0,13000000.0,212000000.0,291000000.0,-9000000.0,282000000.0,3559000000.0,289900000.0,289900000.0,289900000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 11:49:02+00:00,33000000.0,0.66,0.66,0.2,,0.65,98000000.0,192000000.0,192000000.0,,192000000.0,,2957000000.0,3460000000.0,,1000000.0,,172000000.0,2957000000.0,503000000.0,29000000.0,20000000.0,205000000.0,298000000.0,-8000000.0,290000000.0,3460000000.0,288900000.0,288900000.0,288900000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q3YTD,2014-01-01,2014-09-30,,116000000.0,1.9,1.9,0.57,,1.86,250000000.0,556000000.0,556000000.0,,556000000.0,,8774000000.0,10237000000.0,,4000000.0,,479000000.0,8774000000.0,1463000000.0,89000000.0,23000000.0,595000000.0,868000000.0,-62000000.0,806000000.0,10237000000.0,288900000.0,288900000.0,288900000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q3TTM,2013-10-01,2014-09-30,,243000000.0,2.4,2.4,0.1,-92000000.0,2.34,309000000.0,707000000.0,707000000.0,,707000000.0,,11542000000.0,13456000000.0,,1000000.0,,657000000.0,11542000000.0,1914000000.0,121000000.0,30000000.0,808000000.0,1106000000.0,-90000000.0,1016000000.0,13456000000.0,288900000.0,288900000.0,288900000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q2YTD,2014-01-01,2014-06-30,,83000000.0,1.24,1.24,0.37,,1.21,152000000.0,364000000.0,364000000.0,,364000000.0,,5817000000.0,6777000000.0,,3000000.0,,307000000.0,5817000000.0,960000000.0,60000000.0,3000000.0,390000000.0,570000000.0,-54000000.0,516000000.0,6777000000.0,292500000.0,292500000.0,292500000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q2TTM,2013-07-01,2014-06-30,,210000000.0,2.27,2.27,0.07,-58000000.0,2.21,274000000.0,675000000.0,675000000.0,,675000000.0,,11319000000.0,13156000000.0,,1000000.0,,632000000.0,11319000000.0,1837000000.0,120000000.0,15000000.0,784000000.0,1053000000.0,-104000000.0,949000000.0,13156000000.0,292500000.0,292500000.0,292500000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 11:49:31+00:00,47000000.0,0.66,0.66,0.2,,0.64,93000000.0,192000000.0,192000000.0,,192000000.0,,2962000000.0,3484000000.0,,3000000.0,,159000000.0,2962000000.0,522000000.0,30000000.0,-4000000.0,206000000.0,316000000.0,-31000000.0,285000000.0,3484000000.0,292500000.0,292500000.0,292500000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q1TTM,2013-04-01,2014-03-31,,163000000.0,2.19,2.19,0.04,-25000000.0,2.14,265000000.0,662000000.0,662000000.0,,662000000.0,,11148000000.0,12935000000.0,,8000000.0,,633000000.0,11148000000.0,1787000000.0,119000000.0,22000000.0,771000000.0,1016000000.0,-89000000.0,927000000.0,12935000000.0,296100000.0,296100000.0,296100000.0
