company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
TELLABS INC,TLAB,,317771,2012.0,Q4,2012-09-29,2012-12-28,,1100000.0,-0.07,-0.07,-0.06,-0.07,,8900000.0,28100000.0,-23300000.0,-23300000.0,-23300000.0,148800000.0,242200000.0,3100000.0,59300000.0,8800000.0,15400000.0,148800000.0,93400000.0,1800000.0,112700000.0,-19300000.0,4900000.0,-14400000.0,242200000.0,365300000.0,367000000.0,367000000.0
TELLABS INC,TLAB,,317771,2012.0,FY,2011-12-31,2012-12-28,2013-02-22 17:10:10+00:00,5400000.0,-0.47,-0.47,,-0.47,,23100000.0,126400000.0,-171700000.0,-171700000.0,-171700000.0,645700000.0,1052600000.0,800000.0,238700000.0,119000000.0,74100000.0,645700000.0,406900000.0,7300000.0,563600000.0,-156700000.0,8100000.0,-148600000.0,1052600000.0,365300000.0,367000000.0,367000000.0
TELLABS INC,TLAB,,317771,2012.0,Q3YTD,2011-12-31,2012-09-28,,4300000.0,-0.4,-0.4,0.06,-0.4,,14200000.0,98300000.0,-148400000.0,-148400000.0,-148400000.0,496900000.0,810400000.0,-2300000.0,179400000.0,110200000.0,58700000.0,496900000.0,313500000.0,5500000.0,450900000.0,-137400000.0,3200000.0,-134200000.0,810400000.0,390000000.0,367700000.0,367700000.0
TELLABS INC,TLAB,,317771,2012.0,Q3TTM,2011-10-01,2012-09-28,,9200000.0,-0.41,-0.41,,-0.41,,16800000.0,134400000.0,-153300000.0,-153300000.0,-153300000.0,679200000.0,1127200000.0,-3900000.0,258900000.0,110000000.0,76300000.0,679200000.0,448000000.0,8200000.0,588800000.0,-140800000.0,4300000.0,-136500000.0,1127200000.0,390000000.0,367700000.0,367700000.0
TELLABS INC,TLAB,,317771,2012.0,Q3,2012-06-30,2012-09-28,2013-10-31 17:01:02+00:00,1100000.0,-0.01,-0.01,0.02,-0.01,,3700000.0,29700000.0,-3900000.0,-3900000.0,-3900000.0,160800000.0,264400000.0,-200000.0,53700000.0,3300000.0,17900000.0,160800000.0,103600000.0,2100000.0,105700000.0,-2100000.0,1900000.0,-200000.0,264400000.0,390000000.0,367700000.0,367700000.0
TELLABS INC,TLAB,,317771,2012.0,Q2YTD,2011-12-31,2012-06-29,,3200000.0,-0.39,-0.39,0.04,-0.39,,10500000.0,68600000.0,-144500000.0,-144500000.0,-144500000.0,336100000.0,546000000.0,-2100000.0,125700000.0,106900000.0,40800000.0,336100000.0,209900000.0,3400000.0,345200000.0,-135300000.0,1300000.0,-134000000.0,546000000.0,470000000.0,367100000.0,367100000.0
TELLABS INC,TLAB,,317771,2012.0,Q2TTM,2011-07-02,2012-06-29,,13100000.0,-0.76,-0.76,,-0.76,102700000.0,13600000.0,146100000.0,-279500000.0,-279500000.0,-279500000.0,711900000.0,1192600000.0,-4600000.0,286000000.0,126200000.0,77000000.0,711900000.0,480700000.0,9100000.0,751100000.0,-270400000.0,4500000.0,-265900000.0,1192600000.0,470000000.0,367100000.0,367100000.0
TELLABS INC,TLAB,,317771,2012.0,Q2,2012-03-31,2012-06-29,2013-08-01 17:03:30+00:00,1000000.0,-0.01,-0.01,0.02,-0.01,,6800000.0,32200000.0,-4700000.0,-4700000.0,-4700000.0,173900000.0,288100000.0,-1100000.0,58800000.0,900000.0,19700000.0,173900000.0,114200000.0,1600000.0,112600000.0,1600000.0,500000.0,2100000.0,288100000.0,470000000.0,367100000.0,367100000.0
TELLABS INC,TLAB,,317771,2012.0,Q1TTM,2011-04-02,2012-03-30,,17200000.0,-0.83,-0.83,,-0.83,102700000.0,2900000.0,154700000.0,-304100000.0,-304100000.0,-304100000.0,739500000.0,1221200000.0,-4600000.0,310700000.0,125300000.0,78300000.0,739500000.0,481700000.0,10600000.0,788900000.0,-307200000.0,6000000.0,-301200000.0,1221200000.0,367900000.0,365700000.0,365700000.0
TELLABS INC,TLAB,,317771,2012.0,Q1,2011-12-31,2012-03-30,2013-05-01 14:41:30+00:00,2200000.0,-0.38,-0.38,0.02,-0.38,,3700000.0,36400000.0,-139800000.0,-139800000.0,-139800000.0,162200000.0,257900000.0,-1000000.0,66900000.0,106000000.0,21100000.0,162200000.0,95700000.0,1800000.0,232600000.0,-136900000.0,800000.0,-136100000.0,257900000.0,367900000.0,365700000.0,365700000.0
TELLABS INC,TLAB,,317771,2013.0,Q3YTD,2012-12-29,2013-09-27,,3200000.0,-0.21,-0.21,,-0.21,,2900000.0,71900000.0,-73500000.0,-73500000.0,-73500000.0,393700000.0,620000000.0,-1300000.0,134600000.0,35300000.0,52400000.0,393700000.0,226300000.0,1800000.0,297400000.0,-71100000.0,500000.0,-70600000.0,620000000.0,326700000.0,355700000.0,355700000.0
TELLABS INC,TLAB,,317771,2013.0,Q3TTM,2012-09-29,2013-09-27,,4300000.0,-0.28,-0.28,-0.06,-0.28,,11800000.0,100000000.0,-96800000.0,-96800000.0,-96800000.0,542500000.0,862200000.0,1800000.0,193900000.0,44100000.0,67800000.0,542500000.0,319700000.0,3600000.0,410100000.0,-90400000.0,5400000.0,-85000000.0,862200000.0,326700000.0,355700000.0,355700000.0
TELLABS INC,TLAB,,317771,2013.0,Q3,2013-06-29,2013-09-27,2013-10-31 17:01:02+00:00,1100000.0,-0.03,-0.03,,-0.03,,2900000.0,21700000.0,-9800000.0,-9800000.0,-9800000.0,124700000.0,198500000.0,-1300000.0,40000000.0,100000.0,17100000.0,124700000.0,73800000.0,600000.0,80000000.0,-6200000.0,-700000.0,-6900000.0,198500000.0,326700000.0,355700000.0,355700000.0
TELLABS INC,TLAB,,317771,2013.0,Q2YTD,2012-12-29,2013-06-28,,2100000.0,-0.18,-0.18,,-0.18,,,50200000.0,-63700000.0,-63700000.0,-63700000.0,269000000.0,421500000.0,,94600000.0,35200000.0,35300000.0,269000000.0,152500000.0,1200000.0,217400000.0,-64900000.0,1200000.0,-63700000.0,421500000.0,390000000.0,356100000.0,356100000.0
TELLABS INC,TLAB,,317771,2013.0,Q2TTM,2012-06-30,2013-06-28,,4300000.0,-0.26,-0.26,-0.04,-0.26,,12600000.0,108000000.0,-90900000.0,-90900000.0,-90900000.0,578600000.0,928100000.0,2900000.0,207600000.0,47300000.0,68600000.0,578600000.0,349500000.0,5100000.0,435800000.0,-86300000.0,8000000.0,-78300000.0,928100000.0,390000000.0,356100000.0,356100000.0
TELLABS INC,TLAB,,317771,2013.0,Q2,2013-03-30,2013-06-28,2013-08-01 17:03:30+00:00,1000000.0,-0.02,-0.02,,-0.02,,3000000.0,23200000.0,-7800000.0,-7800000.0,-7800000.0,131900000.0,212100000.0,-1200000.0,41900000.0,500000.0,17700000.0,131900000.0,80200000.0,500000.0,84300000.0,-4100000.0,-700000.0,-4800000.0,212100000.0,390000000.0,356100000.0,356100000.0
TELLABS INC,TLAB,,317771,2013.0,Q1TTM,2012-03-31,2013-03-29,,4300000.0,-0.25,-0.25,-0.02,-0.25,,16400000.0,117000000.0,-87800000.0,-87800000.0,-87800000.0,620600000.0,1004100000.0,3000000.0,224500000.0,47700000.0,70600000.0,620600000.0,383500000.0,6200000.0,464100000.0,-80600000.0,9200000.0,-71400000.0,1004100000.0,349400000.0,359400000.0,359400000.0
TELLABS INC,TLAB,,317771,2013.0,Q1,2012-12-29,2013-03-29,2013-05-01 14:41:30+00:00,1100000.0,-0.16,-0.16,,-0.16,,-3000000.0,27000000.0,-55900000.0,-55900000.0,-55900000.0,137100000.0,209400000.0,1200000.0,52700000.0,34700000.0,17600000.0,137100000.0,72300000.0,700000.0,133100000.0,-60800000.0,1900000.0,-58900000.0,209400000.0,349400000.0,359400000.0,359400000.0
